指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="000936",中证电信,2009-07-03,=0.0042,=11560.1524,=0.1630,=28.0054,=0.5513,=14.1836,=20.2178,=26.5906,=41.2993,=123.1725,=2.6850,=0.7179,=1.2149,=1.7612,=2.3409,=2.7924,=3.6232,=2.5486,=0.9773,=0.7463,=1.0270,=1.2666,=1.8214,=3.0800,=0.0225,=0.6091,=0.0019,=0.0063,=0.0095,=0.0319,=0.0507,=0.0215,=0.0913,=0.0219,=336
="931406",5G 50,2020-02-20,=-0.0111,=2472.0680,=0.1614,=30.4301,=0.6696,=15.2657,=20.6072,=23.7887,=34.6466,=51.5506,=3.3907,=0.6505,=1.5292,=1.9695,=2.5447,=3.8353,=5.3757,=2.2261,=0.9527,=0.9155,=1.4057,=1.5854,=1.9163,=2.9469,=0.0183,=0.4505,=0.0042,=0.0067,=0.0206,=0.0276,=0.0387,=0.0252,=0.1023,=0.0236,=701
="931165",新兴科技100,2019-04-25,=-0.0169,=9879.5482,=0.1609,=47.0726,=0.9314,=17.0055,=23.4097,=29.6336,=39.9771,=67.3989,=9.5484,=0.9665,=3.5721,=4.3409,=5.4414,=7.6206,=13.6689,=8.7176,=0.9597,=3.0368,=3.6554,=4.8562,=6.4036,=12.4159,=0.0069,=0.2065,=0.0047,=0.0069,=0.0092,=0.0150,=0.0264,=0.0515,=0.1919,=0.0378,=519
="000998",中证TMT,2011-11-08,=-0.0244,=3410.1761,=0.1597,=39.9031,=0.6565,=18.9989,=27.6163,=34.6442,=43.5035,=58.6698,=4.2810,=0.8680,=1.9674,=2.4618,=3.2922,=4.0042,=5.6742,=3.0056,=0.9555,=1.2505,=1.8092,=2.1803,=2.6360,=3.9991,=0.0126,=0.5996,=0.0048,=0.0067,=0.0091,=0.0185,=0.0284,=0.0233,=0.0900,=0.0196,=559
="931461",电子50,2009-07-22,=-0.0475,=6834.1526,=0.1593,=52.3031,=0.8371,=20.3357,=30.2775,=36.3459,=48.5555,=76.5790,=6.4229,=0.9629,=2.5323,=3.1789,=3.6948,=5.3080,=9.2899,=3.1087,=0.7934,=1.1588,=1.7975,=2.0646,=3.1329,=4.5428,=0.0068,=0.2190,=0.0046,=0.0067,=0.0091,=0.0111,=0.0147,=0.0239,=0.0884,=0.0169,=440
="000688",科创50,2020-07-23,=-0.0508,=1552.8900,=0.1553,=186.4567,=0.9706,=35.5957,=42.6000,=71.1673,=136.7820,=263.7183,=7.4416,=0.8775,=2.9443,=4.2291,=4.8840,=6.7946,=10.5365,=9.6425,=0.8022,=3.1319,=4.5724,=5.6029,=9.6295,=13.6380,=0.0023,=0.0233,=0.0016,=0.0030,=0.0045,=0.0071,=0.0110,=0.0135,=0.0347,=0.0045,=8148
="950162",科创芯片设计,2024-07-26,=-0.0501,=2146.0531,=0.1536,=193.2352,=0.0779,=161.6128,=226.4159,=265.6286,=382.7813,=687.1301,=13.4574,=0.8443,=4.2582,=7.7165,=9.3654,=13.0404,=20.2102,=21.5818,=0.8033,=8.7765,=14.4745,=17.6179,=21.5550,=32.5243,=0.0014,=0.4447,=0.0010,=0.0012,=0.0015,=0.0018,=0.0029,=0.0309,=0.0713,=0.0107,=62
="931159",创新100,2019-05-16,=-0.0299,=3913.5747,=0.1508,=38.8505,=0.5985,=24.8309,=32.3280,=36.2521,=46.3403,=59.7307,=5.3927,=0.7504,=2.9189,=3.6983,=4.3852,=5.5616,=7.4325,=4.4750,=0.7333,=2.3351,=3.1702,=3.8032,=4.8753,=6.6085,=0.0098,=0.6111,=0.0044,=0.0062,=0.0088,=0.0126,=0.0177,=0.0278,=0.1244,=0.0278,=229
="HSHK35",恒生香港35,2003-01-20,=-0.0049,=3274.7200,=0.1473,=18.7660,=0.8411,=9.7413,=12.1750,=14.4089,=17.6434,=47.6465,=1.3398,=0.9951,=0.7649,=0.9601,=1.0996,=1.2350,=1.3547,=3.6269,=0.9878,=2.1814,=2.5966,=2.9021,=3.1936,=3.7366,=0.0353,=0.2397,=0.0206,=0.0332,=0.0390,=0.0462,=0.0628,,,,=115
="930652",CS电子,2015-06-05,=-0.0459,=11244.1822,=0.1463,=58.3415,=0.8903,=21.2056,=33.8173,=43.2207,=52.4305,=86.1406,=6.3887,=0.9748,=2.2039,=3.1461,=3.6481,=4.7964,=9.3375,=3.4611,=0.9353,=1.4014,=2.0216,=2.3010,=3.0654,=5.0793,=0.0059,=0.0915,=0.0040,=0.0063,=0.0077,=0.0104,=0.0141,=0.0249,=0.0838,=0.0162,=483
="399285",物联网50,2020-02-18,=-0.0183,=7235.6000,=0.1455,=38.3930,=0.7915,=21.8675,=26.4311,=31.7032,=38.6663,=48.9860,=5.4719,=0.8453,=2.6765,=3.4145,=4.0394,=5.3270,=6.9158,=3.4779,=0.9328,=1.7407,=2.0214,=2.4479,=3.1349,=4.3982,=0.0120,=0.4707,=0.0076,=0.0096,=0.0121,=0.0148,=0.0214,=0.0353,=0.1364,=0.0304,=93
="399990",煤炭等权,2015-01-21,=-0.0077,=3282.9600,=0.1429,=20.4649,=0.8953,=5.7123,=8.6087,=10.6436,=15.4144,=347.5369,=1.6709,=0.8705,=0.8179,=1.1204,=1.3733,=1.6094,=2.0135,=1.8283,=0.9571,=0.6732,=0.9175,=1.1213,=1.4627,=2.2100,=0.0329,=0.1122,=0.0074,=0.0368,=0.0548,=0.0638,=0.1003,=0.0229,=0.0912,=0.0239,=241
="932456",科创创业AI,2025-05-14,=-0.0304,=3316.3690,=0.1399,=93.3234,=0.0033,=91.0567,=110.2117,=117.0452,=137.3608,=192.3777,=12.4068,=0.7900,=6.1464,=7.6195,=10.5626,=12.6122,=17.0303,=12.7662,=0.2267,=9.0747,=11.4399,=14.7041,=15.8435,=18.3647,=0.0022,=0.7467,=0.0016,=0.0017,=0.0019,=0.0024,=0.0030,=0.0437,=0.0985,,=64
="932087",集成电路,2023-03-29,=-0.0572,=1289.3126,=0.1384,=118.0031,=0.3321,=46.1239,=100.5074,=132.4054,=152.5464,=195.7770,=7.3081,=0.8222,=3.1405,=3.9133,=5.1781,=7.1520,=11.4486,=11.9069,=0.7938,=5.8347,=7.6228,=9.0754,=11.9386,=18.6728,=0.0016,=0.3642,=0.0010,=0.0014,=0.0018,=0.0022,=0.0029,=0.0203,=0.0481,=0.0079,=49
="931071",人工智能,2018-11-21,=-0.0232,=2578.2399,=0.1381,=58.1910,=0.8155,=30.9003,=39.7800,=48.5738,=57.2508,=77.4016,=8.6703,=0.9275,=2.9559,=3.9059,=4.7563,=5.9348,=11.5305,=5.1906,=0.9123,=2.2000,=2.8037,=3.2134,=4.1107,=9.3591,=0.0058,=0.3436,=0.0041,=0.0054,=0.0064,=0.0086,=0.0135,=0.0409,=0.1450,=0.0239,=1354
="931160",通信设备,2013-07-15,=0.0021,=17550.9068,=0.1352,=49.7742,=0.7571,=19.3231,=27.7990,=36.6958,=54.6170,=91.1971,=8.1447,=0.9715,=2.1520,=2.8712,=3.4260,=3.9732,=12.1269,=2.8432,=0.9410,=0.9706,=1.2833,=1.5072,=2.4398,=4.3558,=0.0073,=0.4590,=0.0028,=0.0051,=0.0077,=0.0150,=0.0221,=0.0428,=0.1280,=0.0276,=1278
="H30198",油气产业,2013-07-15,=-0.0002,=2384.1569,=0.1318,=15.1309,=0.5236,=7.8064,=10.8817,=14.1450,=25.3994,=104.2111,=1.4907,=0.9708,=0.6580,=0.8181,=1.1502,=1.2612,=1.8532,=0.7869,=0.9712,=0.2505,=0.3224,=0.4825,=0.5933,=0.9554,=0.0317,=0.1576,=0.0103,=0.0350,=0.0427,=0.0469,=0.0704,=0.0307,=0.0868,=0.0269,=114
="000994",全指电信,2011-08-02,=0.0042,=12602.0246,=0.1314,=28.3367,=0.3926,=17.6024,=21.7761,=33.8693,=52.5847,=109.2407,=2.7340,=0.6223,=1.3865,=1.8410,=2.5290,=3.0400,=3.7766,=2.5425,=0.9695,=0.9155,=1.2459,=1.5399,=1.8911,=3.1271,=0.0220,=0.6276,=0.0022,=0.0055,=0.0082,=0.0296,=0.0398,=0.0216,=0.0895,=0.0218,=228
="970070",创业板人工智能,2024-07-11,=-0.0057,=6703.7100,=0.1306,=69.1260,=0.1563,=48.3861,=71.6465,=81.2511,=94.0600,=119.1606,=10.9507,=0.8597,=3.3467,=5.1195,=6.3407,=10.0159,=15.2749,=8.6249,=0.7154,=3.4016,=4.9550,=6.1459,=9.2170,=12.0918,=0.0039,=0.2986,=0.0027,=0.0036,=0.0052,=0.0066,=0.0096,=0.0381,=0.1206,=0.0167,=234
="399610",TMT50,2010-11-08,=-0.0251,=10816.5600,=0.1288,=43.4972,=0.6924,=21.0331,=30.1605,=38.0622,=46.4229,=64.7172,=6.2201,=0.9608,=2.4071,=3.2240,=4.0363,=5.1785,=8.4969,=3.2837,=0.6647,=1.5843,=2.0120,=2.7280,=3.6952,=4.8392,=0.0074,=0.4054,=0.0046,=0.0061,=0.0080,=0.0121,=0.0161,=0.0296,=0.1080,=0.0206,=523
="399998",中证煤炭,2015-02-13,=-0.0206,=2224.1600,=0.1280,=20.4649,=0.8953,=5.7123,=8.6087,=10.6436,=15.4144,=347.5369,=1.6709,=0.8705,=0.8179,=1.1204,=1.3733,=1.6094,=2.0135,=1.8283,=0.9571,=0.6732,=0.9175,=1.1213,=1.4627,=2.2100,=0.0329,=0.1122,=0.0074,=0.0368,=0.0548,=0.0638,=0.1003,=0.0229,=0.0912,=0.0239,=2106
="931866",中证机床,2022-05-09,=-0.0053,=2020.0875,=0.1265,=55.4003,=0.7930,=28.6086,=36.9356,=40.7300,=56.0988,=85.2007,=5.9772,=0.8896,=2.8302,=3.7601,=4.3307,=5.1424,=9.1263,=4.8219,=0.8627,=2.4023,=3.1595,=3.4348,=4.3507,=7.3925,=0.0066,=0.2000,=0.0043,=0.0066,=0.0078,=0.0097,=0.0146,=0.0321,=0.1022,=0.0244,=160
="931643",科创创业50,2021-06-01,=-0.0283,=2246.5650,=0.1262,=58.2930,=0.7943,=22.6109,=28.7514,=40.2759,=59.0954,=92.9106,=7.3940,=0.8006,=3.3216,=4.1936,=5.2019,=7.3448,=12.1685,=6.8036,=0.7480,=2.7030,=3.4163,=4.6419,=7.4522,=14.6821,=0.0065,=0.4226,=0.0024,=0.0039,=0.0074,=0.0115,=0.0174,=0.0368,=0.1190,=0.0246,=2006
="930713",CS人工智,2015-07-31,=-0.0241,=5926.4845,=0.1220,=56.6987,=0.6144,=24.8131,=43.8200,=53.2725,=62.6009,=90.1869,=8.0522,=0.9748,=2.8384,=3.9100,=4.7027,=5.4124,=10.4087,=4.7748,=0.9056,=2.3148,=3.1674,=3.7880,=4.3096,=6.3979,=0.0060,=0.4940,=0.0041,=0.0050,=0.0061,=0.0078,=0.0120,=0.0330,=0.1245,=0.0172,=1056
="399296",创成长,2019-01-23,=-0.0214,=6990.7500,=0.1217,=38.8064,=0.3522,=22.4911,=30.9325,=43.6411,=63.9027,=104.6935,=8.0108,=0.6270,=3.9463,=4.9420,=7.0523,=10.7060,=14.9802,=5.1220,=0.3988,=2.5417,=3.4728,=5.8458,=11.9096,=17.3385,=0.0082,=0.7038,=0.0016,=0.0027,=0.0061,=0.0105,=0.0200,=0.0584,=0.2040,=0.0396,=1078
=".NDX",纳斯达克100指数,1969-12-31,,,=0.1198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=0.0752,=4605
="HSSCHKC",恒生港股通香港公司指数,2017-11-20,=-0.0038,=3479,=0.1195,=17.4880,=0.7651,=9.9660,=12.2394,=14.3802,=18.0251,=45.2058,=1.3776,=0.9958,=0.8018,=0.9559,=1.1004,=1.2483,=1.4001,=3.5499,=0.9995,=1.7566,=2.0777,=2.3938,=2.7666,=3.5652,=0.0345,=0.2139,=0.0202,=0.0341,=0.0390,=0.0466,=0.0626,,,,=14
="000915",300信息,2007-07-02,=-0.0417,=3632.0519,=0.1173,=53.1744,=0.8928,=20.6178,=34.5626,=39.8082,=48.0844,=75.5831,=6.4699,=0.9522,=2.7398,=3.5399,=4.3483,=5.4599,=9.0762,=3.1840,=0.4924,=1.6744,=2.1697,=3.2101,=4.0731,=4.9963,=0.0072,=0.4202,=0.0049,=0.0061,=0.0077,=0.0100,=0.0144,=0.0247,=0.0971,=0.0166,=19
="000935",中证信息,2009-07-03,=-0.0419,=7160.5400,=0.1157,=60.6546,=0.8920,=22.3783,=36.3294,=44.9593,=55.1157,=87.4284,=6.2513,=0.9715,=2.5910,=3.3282,=4.0442,=4.8362,=8.9117,=3.6570,=0.8421,=1.7187,=2.2023,=2.7264,=3.5199,=5.2392,=0.0061,=0.2462,=0.0042,=0.0059,=0.0072,=0.0094,=0.0127,=0.0237,=0.0833,=0.0137,=1122
="000858",500信息,2013-11-06,=-0.0424,=11742.7900,=0.1142,=98.1659,=0.8849,=25.3805,=43.9766,=64.2121,=90.1555,=209.3531,=5.7257,=0.9687,=2.1626,=2.9041,=3.3886,=3.9443,=8.5146,=6.1306,=0.9814,=1.1229,=1.9074,=2.6868,=3.6392,=9.1355,=0.0033,=0.0355,=0.0022,=0.0045,=0.0059,=0.0072,=0.0110,=0.0212,=0.0505,=0.0070,=351
="931494",消费电子,2020-06-12,=-0.0396,=5665.9495,=0.1140,=53.4554,=0.8238,=20.2625,=32.0565,=38.6356,=51.9520,=77.9188,=5.5185,=0.9220,=2.1307,=2.8203,=3.5172,=5.0903,=7.9404,=2.6925,=0.8527,=1.3000,=1.6483,=1.9790,=2.6114,=3.9249,=0.0068,=0.3403,=0.0040,=0.0058,=0.0083,=0.0109,=0.0138,=0.0228,=0.0807,=0.0166,=226
="000993",全指信息,2011-08-02,=-0.0423,=9448.1600,=0.1133,=61.6981,=0.6936,=27.3163,=42.0292,=52.3360,=68.1659,=96.2351,=6.2194,=0.9748,=2.5265,=3.2907,=4.0167,=4.7003,=8.9424,=3.7293,=0.8804,=1.8009,=2.3376,=2.8251,=3.4660,=5.3826,=0.0059,=0.4144,=0.0039,=0.0053,=0.0064,=0.0084,=0.0117,=0.0221,=0.0751,=0.0134,=4090
="980080",成长100,2012-12-28,,,=0.1129,=54.3626,=0.6429,=39.4731,=45.1036,=49.8116,=63.9716,=82.4653,=6.0672,=0.6310,=3.0437,=3.6508,=5.6776,=6.8570,=9.2690,=3.8693,=0.7190,=2.0191,=2.4081,=3.0605,=4.5145,=5.8594,=0.0046,=0.1262,=0.0030,=0.0050,=0.0057,=0.0069,=0.0087,=0.0481,=0.1452,=0.0254,=236
="000171",新兴成指,2017-01-25,=-0.0286,=2053.4205,=0.1129,=32.9130,=0.7377,=15.0335,=20.3627,=24.8666,=36.2682,=63.8139,=4.9382,=0.6121,=2.6324,=3.2897,=4.3633,=6.2949,=10.8185,=4.2697,=0.7758,=1.3680,=2.1203,=2.7909,=4.4271,=8.5894,=0.0127,=0.5087,=0.0042,=0.0072,=0.0126,=0.0195,=0.0271,=0.0336,=0.1371,=0.0326,=204
="987016",港股通红利低波,2021-11-18,,,=0.1115,=7.6825,=0.9694,=3.4544,=4.3107,=4.9972,=6.8643,=8.0054,=0.7364,=0.9921,=0.4152,=0.4885,=0.5414,=0.6670,=0.7548,=1.1397,=0.8463,=0.5827,=0.6610,=0.7997,=1.1116,=1.3012,=0.0523,=0.0472,=0.0488,=0.0589,=0.0814,=0.0924,=0.1160,,=0.0893,,=167
="000928",中证能源,2009-07-03,=-0.0180,=3268.3700,=0.1091,=14.6254,=0.6161,=6.9612,=9.7906,=13.1469,=20.3753,=68.9647,=1.4251,=0.9204,=0.7281,=0.9359,=1.1547,=1.3016,=1.8006,=0.8610,=0.9645,=0.3162,=0.4106,=0.5298,=0.7083,=1.0383,=0.0370,=0.2194,=0.0106,=0.0365,=0.0464,=0.0557,=0.0717,=0.0289,=0.0960,=0.0282,=1291
="980030",消费电子,2015-02-17,=-0.0361,=8044.2400,=0.1071,=44.2686,=0.6806,=18.6467,=31.7183,=39.0649,=47.7242,=65.6114,=4.2665,=0.8029,=2.0026,=2.5978,=3.0150,=4.2539,=6.3059,=2.1160,=0.7355,=1.1413,=1.3990,=1.5808,=2.3684,=3.4515,=0.0070,=0.2850,=0.0040,=0.0067,=0.0083,=0.0111,=0.0143,=0.0190,=0.0648,=0.0154,=387
="000986",全指能源,2011-08-02,=-0.0167,=2581.4700,=0.1059,=15.2042,=0.6359,=6.8032,=9.9968,=13.3499,=20.6173,=75.0146,=1.4259,=0.9221,=0.7554,=0.9688,=1.1777,=1.3178,=1.7977,=0.8747,=0.9645,=0.3323,=0.4459,=0.5657,=0.7297,=1.0524,=0.0359,=0.2313,=0.0098,=0.0345,=0.0439,=0.0544,=0.0769,=0.0281,=0.0918,=0.0274,=604
