指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="HSHDYI",恒生高股息率指数,2012-12-10,=0.0158,=1272.3800,=-0.0024,=7.5337,=0.7402,=3.6777,=4.8612,=6.6079,=7.8179,=10.6953,=0.6915,=0.5443,=0.4041,=0.5046,=0.6463,=0.9078,=1.1746,=1.0951,=0.5398,=0.5013,=0.7008,=1.0613,=1.5005,=1.9871,=0.0540,=0.2512,=0.0423,=0.0526,=0.0604,=0.0808,=0.1102,,=0.0903,,=918
="000818",细分金融,2012-04-11,,,=-0.1140,=7.6152,=0.4775,=5.2356,=6.4974,=7.6851,=8.4810,=10.9951,=0.7832,=0.3142,=0.5930,=0.7010,=0.8803,=1.0906,=1.4303,=2.3056,=0.8400,=1.2689,=1.6354,=1.9973,=2.2628,=2.9111,=0.0380,=0.5254,=0.0239,=0.0331,=0.0375,=0.0471,=0.0625,=0.0231,=0.0956,=0.0246,=7
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0188,=4897.8400,=0.0546,=7.7261,=0.7948,=4.2457,=4.7397,=5.8237,=7.7978,=9.0746,=0.7231,=0.7390,=0.4429,=0.5002,=0.5864,=0.7377,=0.8283,=1.1837,=0.9896,=0.6036,=0.6762,=0.8810,=1.0476,=1.2314,=0.0600,=0.1532,=0.0497,=0.0610,=0.0719,=0.0878,=0.0947,,=0.0899,,=86
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=0.0224,=2645.8200,=0.0678,=7.7331,=0.9171,=3.8979,=4.9503,=5.9247,=7.2479,=8.4533,=0.6901,=0.8160,=0.4277,=0.5174,=0.5802,=0.6838,=0.8197,=1.2037,=0.8814,=0.5333,=0.6978,=0.8826,=1.1268,=1.3442,=0.0520,=0.0430,=0.0482,=0.0564,=0.0671,=0.0839,=0.1067,,=0.0894,,=498
="931157",SHS红利成长LV,2019-04-25,=0.0209,=7175.9298,=-0.0378,=7.8198,=0.6521,=4.1261,=5.6081,=6.9607,=8.3278,=11.5318,=0.7728,=0.4014,=0.5154,=0.6276,=0.8056,=0.9222,=1.5888,=1.6806,=0.9989,=0.5018,=0.7132,=1.0411,=1.4208,=1.6968,=0.0466,=0.3960,=0.0259,=0.0418,=0.0482,=0.0557,=0.0761,,=0.0964,,=343
="932596",港股通红利低波,2016-02-04,,,=0.0274,=7.8728,=0.3119,=7.1792,=7.6856,=8.0120,=8.2602,=8.5745,=0.7265,=0.5248,=0.6528,=0.6913,=0.7219,=0.7570,=0.7956,=1.3587,=0.7921,=1.2161,=1.2779,=1.3247,=1.3593,=1.4099,=0.0498,=0.2376,=0.0473,=0.0494,=0.0527,=0.0549,=0.0579,,=0.0894,,=96
="H30270",红利价值,2013-12-19,=0.0275,=9352.1724,=-0.0189,=7.8824,=0.7528,=4.4543,=5.4404,=6.7735,=8.6612,=13.0955,=0.8006,=0.6035,=0.5256,=0.6492,=0.7627,=1.2411,=1.7317,=1.5975,=0.9758,=0.5854,=0.8135,=1.0018,=1.3029,=1.6637,=0.0421,=0.2118,=0.0269,=0.0419,=0.0504,=0.0630,=0.0726,=0.0235,=0.0936,=0.0240,=202
="930914",港股通高股息,2016-11-25,=0.0224,=5081.2311,=0.0323,=7.8829,=0.8105,=3.4280,=4.4275,=5.9557,=7.8198,=11.1979,=0.7595,=0.7036,=0.3979,=0.5030,=0.6211,=0.8516,=1.1764,=1.2490,=0.7941,=0.5144,=0.7064,=0.9241,=1.2553,=2.2126,=0.0510,=0.1091,=0.0387,=0.0549,=0.0658,=0.0865,=0.1194,,=0.0918,,=730
="931130",红利成长低波,2018-12-04,,,=-0.0430,=7.9014,=0.5219,=4.4465,=5.5848,=7.7898,=8.7097,=11.5512,=0.7951,=0.3411,=0.5279,=0.6254,=0.8979,=1.0280,=1.5803,=2.6981,=1,=0.3109,=0.8148,=1.3223,=1.9378,=2.6981,=0.0399,=0.3600,=0.0246,=0.0322,=0.0424,=0.0533,=0.0639,=0.0231,=0.0934,=0.0229,=148
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0318,=3741.4100,=0.0408,=7.9199,=0.8446,=4.9972,=5.5668,=6.2144,=7.7438,=8.5526,=0.7595,=0.8090,=0.5264,=0.5934,=0.6353,=0.7562,=0.8375,=0.9413,=0.8677,=0.5404,=0.5948,=0.6719,=0.8802,=1.0234,=0.0482,=0.0610,=0.0450,=0.0520,=0.0694,=0.0773,=0.0871,,=0.0956,,=119
="000914",300金融,2007-07-02,=0.0279,=6085.9700,=-0.0941,=7.9330,=0.5381,=5.2769,=6.6022,=7.8403,=8.6017,=11.3863,=0.7776,=0.3019,=0.5962,=0.7048,=0.8920,=1.1294,=1.4919,=2.1618,=0.8544,=1.1210,=1.4310,=1.8122,=2.0973,=2.7052,=0.0378,=0.5105,=0.0235,=0.0340,=0.0376,=0.0467,=0.0618,=0.0223,=0.0897,=0.0236,=342
="930992",沪港深红利低波,2017-06-28,,,=-0.0399,=7.9509,=0.8456,=4.0130,=5.1817,=5.9337,=7.7587,=8.5109,=0.7440,=0.8618,=0.4277,=0.5380,=0.5926,=0.7252,=0.7950,=1.1763,=0.7855,=0.4496,=0.6018,=0.8769,=1.1830,=1.3912,=0.0499,=0.0377,=0.0478,=0.0540,=0.0716,=0.0767,=0.0949,,=0.0878,,=51
="000934",中证金融,2009-07-03,=0.0261,=5688.2700,=-0.0927,=8.2170,=0.5513,=5.7083,=6.8944,=8.0949,=8.8714,=11.5527,=0.7866,=0.2953,=0.6117,=0.7181,=0.9007,=1.1426,=1.5017,=2.1656,=0.8619,=1.1467,=1.4503,=1.8023,=2.0860,=2.6696,=0.0368,=0.5204,=0.0232,=0.0331,=0.0366,=0.0445,=0.0593,=0.0220,=0.0873,=0.0231,=1151
="000029",180价值,2009-01-09,=0.0327,=4124.8200,=-0.0737,=8.3019,=0.7122,=5.6894,=6.9075,=7.8729,=8.5069,=10.8138,=0.8268,=0.3060,=0.6666,=0.8014,=0.8585,=1.0653,=1.4433,=1.1209,=0.9105,=0.6198,=0.7825,=0.9447,=1.0706,=1.4032,=0.0401,=0.2309,=0.0290,=0.0393,=0.0429,=0.0522,=0.0634,=0.0228,=0.0896,=0.0243,=557
="H50040",上红低波,2014-03-21,=0.0286,=10835.4428,=-0.0174,=8.3605,=0.7608,=4.6938,=5.9512,=7.1092,=9.6645,=14.3118,=0.8447,=0.5431,=0.5647,=0.6911,=0.8316,=1.3609,=1.8756,=1.6290,=0.9740,=0.6380,=0.8684,=1.2015,=1.4065,=1.6845,=0.0425,=0.3159,=0.0230,=0.0391,=0.0465,=0.0588,=0.0718,=0.0234,=0.0936,=0.0244,=367
="H30269",红利低波,2013-12-19,=0.0262,=10913.0065,=-0.0291,=8.3701,=0.7546,=4.5638,=5.5488,=6.9166,=9.4786,=14.4342,=0.8555,=0.5988,=0.5386,=0.6570,=0.7994,=1.3872,=1.9670,=1.6177,=0.9769,=0.6111,=0.8850,=1.0973,=1.4166,=1.6703,=0.0432,=0.2825,=0.0246,=0.0406,=0.0503,=0.0605,=0.0732,=0.0236,=0.0946,=0.0236,=4562
="000992",全指金融,2011-08-02,=0.0246,=5428.3800,=-0.0935,=8.3730,=0.5427,=5.9310,=7.1022,=8.2746,=9.0288,=11.6339,=0.7869,=0.2915,=0.6188,=0.7234,=0.9072,=1.1565,=1.5107,=2.1580,=0.8602,=1.1568,=1.4432,=1.8064,=2.0824,=2.6668,=0.0364,=0.5344,=0.0229,=0.0327,=0.0360,=0.0437,=0.0581,=0.0217,=0.0846,=0.0227,=2701
="931446",东证红利低波,2020-04-21,=0.0221,=3340.1841,=-0.0298,=8.4822,=0.7867,=5.1478,=6.1874,=7.1655,=8.5307,=11.0216,=0.8216,=0.7109,=0.5884,=0.6974,=0.7659,=0.8702,=1.2481,=1.5133,=0.9397,=0.5909,=0.7567,=0.8917,=1.3319,=1.5979,=0.0420,=0.2336,=0.0325,=0.0416,=0.0485,=0.0564,=0.0651,=0.0224,=0.0895,=0.0240,=865
="000922",中证红利,2008-05-26,=0.0319,=5450.5115,=-0.0097,=8.5536,=0.7823,=5.1762,=6.0245,=7.6566,=8.6158,=11.2156,=0.8345,=0.4788,=0.5911,=0.7110,=0.8467,=1.1086,=1.4999,=1.2648,=0.8577,=0.6332,=0.7726,=1.0440,=1.2313,=1.7101,=0.0423,=0.2499,=0.0309,=0.0403,=0.0471,=0.0596,=0.0693,=0.0233,=0.0895,=0.0228,=20263
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0277,=4073.3000,=0.0144,=8.7332,=0.4951,=4.8859,=6.8728,=8.7780,=11.5591,=16.1208,=0.8265,=0.4142,=0.5567,=0.7305,=0.8634,=1.1594,=1.3660,=0.9396,=0.4244,=0.5555,=0.7802,=0.9830,=1.3536,=1.5178,=0.0573,=0.6232,=0.0276,=0.0361,=0.0531,=0.0664,=0.1028,,=0.0951,,=35
="399373",大盘价值,2010-01-04,=0.0318,=7984.9600,=-0.0687,=8.7550,=0.6181,=5.4746,=6.8623,=8.3403,=9.1146,=11.9914,=0.8948,=0.4198,=0.6410,=0.8033,=0.9408,=1.1408,=1.5001,=1.1760,=0.8779,=0.5920,=0.7817,=0.9283,=1.1434,=1.4541,=0.0420,=0.4371,=0.0275,=0.0366,=0.0428,=0.0526,=0.0641,=0.0236,=0.0939,=0.0248,=331
="000151",上国红利,2012-07-20,=0.0376,=1607.5200,=0.0523,=8.7685,=0.9732,=4.5075,=5.3657,=6.9638,=7.8346,=10.0345,=0.7740,=0.5608,=0.5268,=0.6189,=0.7506,=0.9661,=1.3272,=1.0835,=0.5109,=0.6026,=0.8953,=1.0774,=1.3094,=1.6854,=0.0427,=0.1035,=0.0346,=0.0445,=0.0513,=0.0650,=0.0754,=0.0218,=0.0803,=0.0258,=225
="000015",红利指数,2005-01-04,=0.0373,=3174.1000,=0.0449,=8.7756,=0.9526,=4.6646,=5.5108,=7.0875,=8.0697,=10.4439,=0.8421,=0.6243,=0.5525,=0.6398,=0.7654,=1.0179,=1.3875,=1.4769,=0.9410,=0.7277,=0.8913,=1.1410,=1.3439,=1.6890,=0.0406,=0.1295,=0.0330,=0.0427,=0.0514,=0.0644,=0.0757,=0.0233,=0.0885,=0.0212,=14232
="000821",300红利,2012-07-20,=0.0303,=6598.5846,=-0.0110,=8.7910,=0.8767,=4.9998,=6.1944,=7.5603,=8.4680,=10.9286,=0.8642,=0.4990,=0.5725,=0.7140,=0.8646,=1.0796,=1.4919,=1.3971,=0.8973,=0.6098,=0.7993,=1.0658,=1.3235,=1.6963,=0.0433,=0.2771,=0.0319,=0.0422,=0.0473,=0.0563,=0.0673,=0.0235,=0.0916,=0.0239,=1000
="000063",上证周期,2010-02-03,=0.0279,=3610.6100,=-0.1101,=8.8535,=0.6025,=5.4761,=7.1362,=8.5953,=9.4385,=12.4946,=0.9235,=0.4268,=0.6668,=0.8368,=0.9562,=1.1066,=1.4831,=1.5251,=0.8767,=0.8113,=1.0636,=1.2494,=1.4486,=1.7571,=0.0376,=0.3835,=0.0252,=0.0350,=0.0386,=0.0518,=0.0626,=0.0245,=0.0975,=0.0256,=205
="930955",红利低波100,2017-05-26,=0.0230,=11504.3822,=-0.0243,=8.9390,=0.8338,=5.0805,=6.0767,=7.4330,=8.6138,=11.5013,=0.8872,=0.6455,=0.5792,=0.6666,=0.8278,=0.9881,=1.3722,=1.5131,=0.9455,=0.5888,=0.7789,=0.9917,=1.3672,=1.7525,=0.0442,=0.2910,=0.0270,=0.0431,=0.0471,=0.0561,=0.0683,=0.0234,=0.0928,=0.0257,=2304
="930740",300红利LV,2018-12-04,=0.0250,=7041.3235,=-0.0178,=8.9420,=0.8576,=5.4153,=6.8338,=7.5340,=8.6827,=9.6903,=0.8710,=0.5393,=0.6159,=0.7733,=0.8564,=0.9455,=1.0604,=1.5638,=0.8538,=0.6725,=0.8577,=1.0802,=1.5030,=1.9253,=0.0435,=0.3216,=0.0370,=0.0418,=0.0453,=0.0512,=0.0622,=0.0239,=0.0932,=0.0223,=630
="931644",800红利,2024-03-15,,,=-0.0373,=8.9439,=0.7002,=6.4729,=7.3538,=8.3675,=9.0454,=9.4757,=0.8696,=0.6155,=0.7001,=0.7723,=0.8573,=0.9065,=0.9431,=1.2525,=0.6508,=0.8423,=0.9273,=1.1461,=1.2930,=1.3602,=0.0432,=0.2222,=0.0416,=0.0431,=0.0471,=0.0579,=0.0662,=0.0236,=0.0906,=0.0231,=32
="000824",国企红利,2012-07-20,=0.0290,=2130.3650,=0.0044,=8.9653,=0.9394,=4.8847,=5.9406,=7.3385,=8.4552,=10.7823,=0.8679,=0.5781,=0.5610,=0.6880,=0.8233,=1.0592,=1.4469,=1.2926,=0.8429,=0.5370,=0.7016,=0.9865,=1.2552,=1.6834,=0.0423,=0.2285,=0.0328,=0.0418,=0.0481,=0.0583,=0.0694,=0.0232,=0.0892,=0.0226,=953
="399805",互联金融,2015-02-10,=0.0188,=2680.8700,=-0.3035,=9.0439,=0.1324,=7.5943,=9.6621,=11.3804,=13.1628,=16.5816,=0.9433,=0.1072,=0.7644,=1.0364,=1.3976,=1.7185,=2.0317,=1.7388,=0.7398,=1.1667,=1.4082,=1.6145,=1.7935,=2.2636,=0.0361,=0.8899,=0.0145,=0.0185,=0.0235,=0.0336,=0.0507,=0.0238,=0.0940,=0.0248,=328
="931848",800红利低波,2024-05-21,=0.0233,=3179.4673,=0.0044,=9.0469,=0.4952,=7.4155,=8.2440,=9.0576,=9.4647,=9.7854,=0.8859,=0.2952,=0.7315,=0.8562,=0.9177,=0.9688,=1.0024,=1.6630,=1,=1.1714,=1.2364,=1.3516,=1.3883,=1.6630,=0.0415,=0.2533,=0.0399,=0.0412,=0.0437,=0.0518,=0.0594,=0.0237,=0.0929,=0.0230,=152
="000919",300价值,2008-01-21,=0.0280,=5033.9854,=-0.0535,=9.0753,=0.7184,=5.9577,=7.3283,=8.4453,=9.2438,=12.2376,=0.9092,=0.4021,=0.6917,=0.8489,=0.9362,=1.1459,=1.5388,=1.1279,=0.8590,=0.6314,=0.7861,=0.9060,=1.1067,=1.3421,=0.0401,=0.4433,=0.0265,=0.0361,=0.0407,=0.0490,=0.0609,=0.0228,=0.0921,=0.0242,=4330
="000825",央企红利,2012-07-20,=0.0363,=3370.4079,=-0.0240,=9.3293,=0.9621,=4.7369,=6.0940,=7.3072,=8.4500,=10.5687,=0.9027,=0.6173,=0.5507,=0.6915,=0.8553,=0.9983,=1.3929,=1.2414,=0.8507,=0.6009,=0.8548,=1.0717,=1.2195,=1.7357,=0.0412,=0.1332,=0.0330,=0.0423,=0.0473,=0.0555,=0.0713,=0.0224,=0.0902,=0.0228,=368
="931479",证券保险,2020-05-06,=0.0306,=938.7490,=-0.1166,=9.4630,=0.0644,=8.4973,=11.7503,=13.4127,=15.4976,=21.1012,=1.2831,=0.3291,=1.0296,=1.2180,=1.3716,=1.5624,=2.2844,=1.7252,=0.7346,=1.0318,=1.2752,=1.4634,=1.7851,=2.2879,=0.0283,=0.7651,=0.0162,=0.0225,=0.0251,=0.0289,=0.0357,=0.0256,=0.1317,=0.0302,=45
="000968",300周期,2010-05-28,,,=-0.1255,=9.4823,=0.6066,=6.1174,=7.8172,=9.1332,=10.2896,=13.3562,=0.9476,=0.4033,=0.7021,=0.8484,=0.9999,=1.1746,=1.5550,=1.5621,=0.8788,=0.8459,=1.0834,=1.2644,=1.4974,=1.8297,=0.0358,=0.4775,=0.0230,=0.0318,=0.0360,=0.0470,=0.0569,=0.0243,=0.0922,=0.0244,=100
="932305",智选高股息,2024-09-30,=0.0183,=11300.9038,=0.0126,=9.4841,=0.8180,=7.0143,=7.5046,=8.3628,=9.4240,=10.9391,=1.0805,=0.7650,=0.8750,=0.9246,=1.0501,=1.0831,=1.1675,=0.5234,=0.0576,=0.4805,=0.7248,=0.7750,=1.2724,=1.3342,=0.0598,=0.2627,=0.0457,=0.0595,=0.0641,=0.0685,=0.0723,=0.0253,=0.1000,=0.0324,=345
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0319,=8793.5700,=-0.0707,=9.5426,=0.6106,=5.7712,=7.9406,=9.0886,=10.2891,=13.0207,=1.0454,=0.3992,=0.7256,=0.9442,=1.0795,=1.2097,=1.5098,=1.7349,=0.7984,=0.9123,=1.1606,=1.4384,=1.7362,=2.4187,=0.0351,=0.3671,=0.0247,=0.0321,=0.0369,=0.0450,=0.0643,,=0.1051,,=268
="931722",国新港股通央企红利,2023-09-13,=0.0293,=1323.5970,=0.0048,=9.5629,=0.8252,=5.5040,=6.7102,=7.7712,=9.4557,=10.8173,=0.8681,=0.6791,=0.6213,=0.7368,=0.8253,=0.9087,=1.0298,=0.5957,=0.7765,=0.3100,=0.3828,=0.4769,=0.6096,=0.6918,=0.0532,=0.0759,=0.0469,=0.0571,=0.0617,=0.0688,=0.0823,,=0.0875,,=366
="H30035",300非银,2012-12-21,=0.0328,=9670.3221,=-0.1329,=9.5862,=0.0334,=8.6966,=12.8441,=15.1693,=19.3628,=26.3489,=1.2984,=0.1926,=1.0544,=1.3033,=1.6149,=2.0458,=2.4387,=1.7347,=0.5278,=1.0410,=1.4185,=1.7063,=1.9729,=2.3917,=0.0277,=0.8569,=0.0124,=0.0164,=0.0221,=0.0257,=0.0352,=0.0253,=0.1294,=0.0297,=1225
="932153",港股通价值策略,2025-04-30,=0.0221,=1099.3898,=0.0442,=9.6481,=0.2308,=8.1696,=9.5111,=10.0967,=10.3844,=10.9237,=0.8085,=0.1906,=0.7012,=0.8177,=0.8780,=0.9013,=0.9365,=0.9806,=0.2508,=0.8168,=0.9570,=1.0291,=1.0632,=1.1126,=0.0439,=0.7191,=0.0397,=0.0412,=0.0427,=0.0450,=0.0538,,=0.0812,,=14
="H30356",800价值,2014-06-09,=0.0276,=6271.9338,=-0.0563,=9.6484,=0.6907,=6.4024,=7.7042,=9.0545,=9.9434,=13.4784,=0.9537,=0.4500,=0.7030,=0.8635,=0.9855,=1.1666,=1.6287,=1.0756,=0.7890,=0.5868,=0.7402,=0.8839,=1.0825,=1.3738,=0.0390,=0.5324,=0.0239,=0.0336,=0.0386,=0.0475,=0.0589,=0.0232,=0.0908,=0.0237,=32
="399995",基建工程,2015-03-12,=0.0057,=3475.2800,=-0.1104,=9.7485,=0.7369,=5.8673,=7.3439,=8.2792,=10.7708,=18.8590,=0.6293,=0.0066,=0.5815,=0.7228,=0.8951,=1.2987,=2.1834,=0.1784,=0.1979,=0.1368,=0.1786,=0.2032,=0.3338,=0.5478,=0.0284,=0.7781,=0.0106,=0.0187,=0.0245,=0.0289,=0.0415,=0.0129,=0.0543,=0.0158,=2690
="000925",基本面50,2009-02-26,=0.0284,=4265.3114,=-0.0764,=9.7712,=0.6887,=6.2635,=7.9688,=9.1464,=10.0957,=12.7955,=1.0158,=0.4210,=0.7306,=0.9013,=1.0505,=1.1921,=1.5728,=1.0772,=0.7365,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0378,=0.5179,=0.0256,=0.0338,=0.0375,=0.0468,=0.0563,=0.0227,=0.0882,=0.0241,=4556
="931052",国信价值,2017-12-08,=0.0191,=3424.1916,=-0.0079,=9.8005,=0.8970,=5.3831,=6.5996,=7.4468,=8.8433,=11.0091,=1.2736,=0.8586,=0.7343,=0.9127,=1.0330,=1.1753,=1.5208,=1.7398,=0.9368,=0.6105,=0.9449,=1.2358,=1.4694,=2.0196,=0.0420,=0.3680,=0.0262,=0.0383,=0.0440,=0.0532,=0.0692,=0.0310,=0.1267,=0.0326,=584
