指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q2),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q2),关注度
="H30318",科技传媒通信150,2014-04-15,=-0.0164,=4038.3600,=0.3134,=52.4032,=0.8313,=19.8534,=28.8631,=38.1291,=50.1260,=90.7292,=8.7149,=0.9649,=2.0037,=2.4801,=3.5037,=4.4256,=13.0479,=4.5746,=0.9493,=1.2409,=1.8640,=2.3034,=2.8541,=6.8164,=0.0046,=0.0454,=0.0031,=0.0058,=0.0072,=0.0165,=0.0244,=0.1033,=0.1091,=0.0497,=49
="931688",中证算力,2022-07-21,,,=0.3120,=35.1081,=0.8809,=18.0036,=20.8440,=24.0846,=32.6635,=44.9092,=3.8091,=0.9007,=1.6529,=1.9032,=2.2891,=3.3860,=4.7747,=2.6622,=0.8859,=1.3731,=1.5963,=1.8230,=2.5179,=3.3716,=0.0156,=0.0844,=0.0131,=0.0190,=0.0261,=0.0299,=0.0338,=0.0631,=0.1011,=0.0578,=110
="000682",科创信息,2021-08-16,=-0.0183,=2607.7000,=0.3079,=132.6561,=0.7756,=41.6131,=61.7349,=93.6463,=137.0627,=255.5918,=9.6545,=0.9352,=3.3247,=4.3633,=5.4072,=7.3110,=13.8809,=14.3798,=0.9377,=5.5790,=7.3298,=8.9437,=11.5582,=21.7670,=0.0016,=0.0466,=0.0011,=0.0020,=0.0029,=0.0038,=0.0070,=0.0461,=0.0432,=0.0205,=106
="980017",国证芯片,2015-02-17,=-0.0160,=16500.8400,=0.3007,=87.8715,=0.5562,=30.3742,=55.9621,=81.9289,=109.1194,=227.4136,=8.9809,=0.9350,=3.1638,=4.1087,=5.8184,=7.5605,=13.5798,=13.2689,=0.9520,=3.6283,=5.7981,=6.6997,=8.2077,=20.9165,=0.0013,=0.0790,=0.0008,=0.0016,=0.0020,=0.0027,=0.0044,=0.0673,=0.0397,=0.0271,=2626
="399363",云科技,2009-08-03,=-0.0157,=11989,=0.2832,=33.3670,=0.1014,=25.0041,=35.9599,=41.4857,=48.7030,=74.9161,=3.9982,=0.2214,=3.0187,=3.9515,=4.6384,=5.5540,=10.4646,=2.7365,=0.4235,=1.6015,=2.2265,=3.0305,=3.6998,=4.3638,=0.0145,=0.9864,=0.0046,=0.0055,=0.0070,=0.0104,=0.0160,=0.0735,=0.1037,=0.0278,=288
="931406",5G 50,2020-02-20,=-0.0157,=2722.1587,=0.2789,=30.6644,=0.6686,=15.2657,=20.6195,=24.1024,=34.6322,=51.5506,=3.4634,=0.6515,=1.5292,=1.9718,=2.5915,=3.8218,=5.3757,=2.3013,=0.9502,=0.9155,=1.4069,=1.5884,=1.9369,=2.9469,=0.0167,=0.4190,=0.0042,=0.0067,=0.0204,=0.0276,=0.0387,=0.0653,=0.1023,=0.0580,=706
="931696",科技50策略,2021-07-12,=-0.0135,=25619.3603,=0.2718,=43.0005,=0.7640,=23.0047,=27.9742,=34.0746,=47.6059,=71.4621,=7.8273,=0.8952,=3.0567,=3.9308,=4.5071,=7.1819,=11.2899,=4.3201,=0.8056,=1.9010,=2.3694,=2.6978,=4.2979,=6.7093,=0.0062,=0.1856,=0.0042,=0.0063,=0.0097,=0.0121,=0.0167,=0.1061,=0.1271,=0.0618,=15
="399990",煤炭等权,2015-01-21,=-0.0371,=3642.5900,=0.2681,=19.6564,=0.8792,=5.7123,=8.6087,=10.6436,=15.4144,=144.9606,=1.8633,=0.9872,=0.8179,=1.1204,=1.3770,=1.6177,=2.0135,=1.8837,=0.9612,=0.6732,=0.9175,=1.1213,=1.4627,=2.2100,=0.0309,=0.0730,=0.0074,=0.0368,=0.0548,=0.0638,=0.1003,=0.0521,=0.0912,=0.0456,=242
="931160",通信设备,2013-07-15,=-0.0213,=19546.7084,=0.2643,=45.6226,=0.6619,=19.3231,=27.7990,=36.6958,=54.9602,=91.1971,=8.4412,=0.9649,=2.1520,=2.8712,=3.4260,=3.9732,=12.1269,=2.8585,=0.9390,=0.9706,=1.2833,=1.5072,=2.4398,=4.3558,=0.0071,=0.4367,=0.0028,=0.0053,=0.0077,=0.0150,=0.0221,=0.1127,=0.1280,=0.0660,=1313
="000690",科创成长,2022-11-04,=-0.0089,=2367.5500,=0.2628,=69.4021,=0.3057,=26.4295,=46.7854,=83.2443,=154.1337,=288.8500,=11.6410,=0.7600,=3.7827,=4.8680,=6.4776,=12.3275,=18.2315,=11.6456,=0.6792,=2.7510,=4.0187,=8.4152,=14.5314,=20.0971,=0.0016,=0.1130,=0.0011,=0.0021,=0.0034,=0.0053,=0.0127,=0.1346,=0.1043,=0.0615,=153
="950162",科创芯片设计,2024-07-26,=-0.0163,=2347.6222,=0.2619,=123.0905,=0,=123.0905,=219.6470,=262.7942,=380.6821,=687.1301,=13.1414,=0.7843,=4.2582,=7.8333,=9.8256,=13.3028,=20.2102,=20.1034,=0.6627,=8.7765,=14.5023,=17.8979,=21.7027,=32.5243,=0.0016,=0.5510,=0.0010,=0.0012,=0.0015,=0.0018,=0.0029,=0.0858,=0.0713,=0.0289,=68
="931461",电子50,2009-07-22,=-0.0141,=7406.3523,=0.2563,=46.1625,=0.7394,=20.3357,=30.2775,=36.3459,=49.0359,=76.5790,=6.4883,=0.9571,=2.5323,=3.1789,=3.7039,=5.3344,=9.2899,=3.1458,=0.7959,=1.1588,=1.7975,=2.0679,=3.1626,=4.5428,=0.0064,=0.1600,=0.0046,=0.0067,=0.0091,=0.0111,=0.0147,=0.0739,=0.0884,=0.0404,=444
="000698",科创100,2023-08-07,=-0.0142,=1828.8100,=0.2544,=88.9661,=0.0725,=60.6995,=127.3014,=211.1504,=252.0930,=337.2511,=6.4052,=0.8550,=2.7397,=3.6364,=4.2208,=6.0369,=8.5061,=6.8711,=0.6067,=4.0312,=5.1193,=6.4153,=8.4035,=10.0837,=0.0031,=0.1638,=0.0025,=0.0033,=0.0053,=0.0064,=0.0089,=0.0429,=0.0369,=0.0143,=594
="399998",中证煤炭,2015-02-13,=-0.0308,=2464.4800,=0.2499,=19.6564,=0.8792,=5.7123,=8.6087,=10.6436,=15.4144,=144.9606,=1.8633,=0.9872,=0.8179,=1.1204,=1.3770,=1.6177,=2.0135,=1.8837,=0.9612,=0.6732,=0.9175,=1.1213,=1.4627,=2.2100,=0.0309,=0.0730,=0.0074,=0.0368,=0.0548,=0.0638,=0.1003,=0.0521,=0.0912,=0.0456,=2131
="931087",科技龙头,2019-03-20,=-0.0174,=6562.9392,=0.2486,=45.9251,=0.6376,=22.2848,=33.6976,=40.7905,=52.4356,=78.0359,=7.6917,=0.9403,=2.8190,=4.2337,=5.3262,=6.5543,=11.1808,=6.7050,=0.9691,=2.0316,=3.3120,=4.0073,=5.0208,=9.7717,=0.0057,=0.3177,=0.0037,=0.0053,=0.0064,=0.0086,=0.0172,=0.1100,=0.1080,=0.0526,=2097
="930652",CS电子,2015-06-05,=-0.0149,=12232.2378,=0.2470,=51.6089,=0.7769,=21.2056,=33.8173,=43.2207,=53.1100,=86.1406,=6.5057,=0.9674,=2.2039,=3.1461,=3.6514,=4.8234,=9.3375,=3.5263,=0.9386,=1.4014,=2.0216,=2.3070,=3.0854,=5.0793,=0.0056,=0.0557,=0.0040,=0.0063,=0.0077,=0.0104,=0.0141,=0.0673,=0.0838,=0.0386,=488
="932087",集成电路,2023-03-29,=-0.0179,=1403.6480,=0.2394,=82.7487,=0.1238,=46.1239,=99.5639,=132.1372,=152.0596,=195.7770,=7.5772,=0.8401,=3.1405,=3.9453,=5.2028,=7.3082,=11.4486,=11.7158,=0.7584,=5.8347,=7.6610,=9.1456,=12.0582,=18.6728,=0.0017,=0.4303,=0.0010,=0.0014,=0.0018,=0.0022,=0.0029,=0.0589,=0.0481,=0.0198,=57
="980080",成长100,2012-12-28,,,=0.2339,=60.0026,=0.7330,=39.4731,=45.3064,=50.3428,=64.4287,=83.5146,=6.5491,=0.7059,=3.0437,=3.6680,=5.7559,=6.9075,=9.2690,=3.5549,=0.6742,=2.0191,=2.4194,=3.1460,=4.4910,=5.8594,=0.0038,=0.1176,=0.0025,=0.0048,=0.0056,=0.0069,=0.0087,=0.1077,=0.1452,=0.0594,=277
="000858",500信息,2013-11-06,=-0.0167,=12966.3100,=0.2303,=87.0981,=0.7575,=25.3805,=43.9766,=64.2121,=90.8890,=209.3531,=6.0287,=0.9682,=2.1626,=2.9041,=3.3886,=3.9443,=8.5146,=6.4044,=0.9761,=1.1229,=1.9074,=2.6868,=3.6732,=9.1355,=0.0033,=0.0384,=0.0022,=0.0045,=0.0059,=0.0072,=0.0110,=0.0403,=0.0505,=0.0256,=354
="399389",国证通信,2011-12-02,=-0.0152,=10247.9600,=0.2288,=30.7858,=0.3876,=15.1336,=21.7733,=46.1938,=65.1875,=153.7967,=2.8114,=0.7064,=1.3245,=1.8461,=2.4671,=3.0308,=3.8815,=2.6848,=0.9699,=0.9743,=1.4589,=1.6822,=1.8999,=3.2843,=0.0200,=0.6210,=0.0026,=0.0050,=0.0071,=0.0294,=0.0420,=0.0553,=0.0855,=0.0549,=60
="000998",中证TMT,2011-11-08,=-0.0157,=3607.7200,=0.2269,=37.6902,=0.5852,=18.9989,=27.6163,=34.6442,=43.3060,=58.6698,=4.3284,=0.8701,=1.9674,=2.4618,=3.2922,=4.0345,=5.6742,=3.0501,=0.9542,=1.2505,=1.8092,=2.1803,=2.6530,=3.9991,=0.0118,=0.5868,=0.0048,=0.0068,=0.0093,=0.0185,=0.0284,=0.0650,=0.0900,=0.0493,=566
="931271",通信设备主题,2012-12-21,=-0.0194,=4416.9463,=0.2238,=66.8129,=0.7339,=25.8971,=33.2333,=36.4569,=79.2363,=113.3155,=9.8603,=0.8858,=2.2261,=2.9098,=3.6187,=8.2195,=14.2344,=6.3384,=0.8683,=1.5689,=2.0600,=2.5984,=5.6947,=9.3619,=0.0037,=0.1344,=0.0022,=0.0044,=0.0081,=0.0099,=0.0129,=0.0994,=0.1175,=0.0626,=14
="000936",中证电信,2009-07-03,=-0.0207,=12125.0403,=0.2198,=28.3957,=0.5621,=14.1836,=20.2178,=26.5906,=41.2993,=123.1725,=2.6983,=0.7175,=1.2149,=1.7612,=2.3409,=2.7951,=3.6232,=2.6168,=0.9720,=0.7463,=1.0366,=1.2769,=1.8390,=3.0800,=0.0215,=0.5926,=0.0019,=0.0063,=0.0097,=0.0319,=0.0507,=0.0572,=0.0913,=0.0557,=341
="931248",油气资源,2023-06-12,=-0.0175,=1114.4724,=0.2197,=13.3769,=0.8072,=8.9017,=10.2586,=11.3815,=13.3188,=19.0700,=1.3804,=0.8239,=1.0292,=1.1532,=1.2284,=1.3705,=1.8318,=0.7605,=0.8728,=0.4486,=0.5201,=0.5955,=0.6852,=0.9774,=0.0374,=0.1645,=0.0285,=0.0389,=0.0457,=0.0496,=0.0548,=0.0623,=0.0906,=0.0516,=57
="970070",创业板人工智能,2024-07-11,=-0.0227,=7226.7200,=0.2188,=50.9620,=0.0345,=48.3861,=70.5223,=80.7395,=93.6080,=119.1606,=10.4126,=0.8100,=3.3467,=5.1450,=6.6092,=10.3179,=15.2749,=8.1215,=0.6200,=3.4016,=4.9986,=6.3283,=9.2765,=12.0918,=0.0042,=0.4203,=0.0027,=0.0035,=0.0051,=0.0065,=0.0096,=0.1387,=0.1206,=0.0470,=245
="931165",新兴科技100,2019-04-25,=-0.0140,=10348.3422,=0.2160,=39.9888,=0.7905,=17.0055,=23.4873,=29.8605,=40.2875,=67.3989,=9.0824,=0.9440,=3.5721,=4.3441,=5.5182,=7.6657,=13.6689,=8.3921,=0.9445,=3.0368,=3.6601,=4.8701,=6.4918,=12.4159,=0.0070,=0.2202,=0.0047,=0.0067,=0.0091,=0.0149,=0.0264,=0.1525,=0.1919,=0.0958,=520
="931380",科技50,2019-11-25,=-0.0152,=3839.8928,=0.2153,=41.4241,=0.3938,=22.4426,=31.3554,=46.2022,=56.4877,=71.9143,=5.6223,=0.5271,=2.7627,=3.8819,=5.5133,=7.3369,=9.9144,=4.8624,=0.5989,=2.1802,=3.0804,=4.2078,=5.6439,=7.7525,=0.0094,=0.7413,=0.0035,=0.0051,=0.0076,=0.0104,=0.0163,=0.0675,=0.0951,=0.0452,=949
="930792",HK银行,2016-04-22,=0.0072,=5366.7494,=0.2143,=7.3605,=0.9163,=3.2659,=4.4606,=5.8966,=6.8533,=9.5632,=0.7064,=0.6755,=0.3905,=0.4962,=0.6240,=0.8005,=1.0771,=2.7328,=0.9789,=1.0519,=1.5163,=1.8837,=2.4478,=3.1066,=0.0427,=0.0296,=0.0355,=0.0498,=0.0562,=0.0743,=0.1045,,=0.0901,=0.0459,=764
="931866",中证机床,2022-05-09,=-0.0169,=2162.4833,=0.2059,=50.4700,=0.7439,=28.6086,=36.9951,=40.9146,=56.7978,=85.2007,=6.0712,=0.8812,=2.8302,=3.7682,=4.3536,=5.2380,=9.1263,=4.7066,=0.8384,=2.4023,=3.1615,=3.4450,=4.4405,=7.3925,=0.0067,=0.2463,=0.0043,=0.0065,=0.0077,=0.0097,=0.0146,=0.0788,=0.1022,=0.0544,=167
="000993",全指信息,2011-08-02,=-0.0160,=10218.8700,=0.2041,=54.2561,=0.5534,=27.3163,=42.0292,=52.3360,=68.2638,=96.2351,=6.3329,=0.9666,=2.5265,=3.2907,=4.0167,=4.7003,=8.9424,=3.7794,=0.8907,=1.8009,=2.3376,=2.8251,=3.4660,=5.3826,=0.0056,=0.3344,=0.0039,=0.0053,=0.0064,=0.0084,=0.0117,=0.0622,=0.0751,=0.0332,=4104
="000935",中证信息,2009-07-03,=-0.0155,=7726.6500,=0.2039,=54.2407,=0.7715,=22.3783,=36.3294,=44.9593,=55.3834,=87.4284,=6.3459,=0.9666,=2.5910,=3.3282,=4.0442,=4.8743,=8.9117,=3.6971,=0.8573,=1.7187,=2.2023,=2.7264,=3.5199,=5.2392,=0.0058,=0.1736,=0.0042,=0.0059,=0.0072,=0.0094,=0.0127,=0.0609,=0.0833,=0.0345,=1126
="000688",科创50,2020-07-23,=-0.0182,=1617.6000,=0.2034,=140.4040,=0.8092,=35.5957,=42.6959,=72.2248,=138.7232,=263.7183,=7.6109,=0.8914,=2.9443,=4.2507,=4.9119,=6.8674,=10.5365,=9.6843,=0.7943,=3.1319,=4.6071,=5.6289,=9.7532,=13.6380,=0.0022,=0.0371,=0.0016,=0.0030,=0.0045,=0.0071,=0.0110,=0.0354,=0.0347,=0.0153,=8295
="931494",消费电子,2020-06-12,=-0.0147,=6120.6748,=0.2034,=48.6017,=0.7131,=20.2625,=32.2268,=38.8000,=52.3699,=77.9188,=5.7279,=0.9351,=2.1307,=2.8233,=3.5560,=5.1284,=7.9404,=2.7050,=0.8476,=1.3000,=1.6508,=2.0042,=2.6296,=3.9249,=0.0063,=0.2618,=0.0040,=0.0058,=0.0082,=0.0109,=0.0138,=0.0590,=0.0807,=0.0373,=232
="399610",TMT50,2010-11-08,=-0.0174,=11507.2300,=0.2009,=37.5973,=0.4796,=21.0331,=30.1605,=38.0575,=46.3041,=64.7172,=6.0190,=0.9340,=2.4071,=3.2240,=4.0363,=5.2180,=8.4969,=3.2132,=0.6478,=1.5843,=2.0120,=2.7280,=3.6796,=4.6782,=0.0077,=0.4404,=0.0046,=0.0061,=0.0080,=0.0121,=0.0161,=0.0881,=0.1080,=0.0497,=524
="000994",全指电信,2011-08-02,=-0.0205,=13350.5432,=0.1986,=28.8008,=0.3975,=17.6024,=21.7761,=33.6105,=52.5075,=109.2407,=2.7638,=0.6433,=1.3865,=1.8410,=2.5290,=3.0215,=3.7766,=2.6226,=0.9666,=0.9155,=1.2459,=1.5506,=1.9042,=3.1271,=0.0208,=0.6169,=0.0022,=0.0055,=0.0084,=0.0296,=0.0398,=0.0579,=0.0895,=0.0556,=234
="CN5075",国证信创,2015-02-16,,,=0.1973,=70.4037,=0.3812,=39.3034,=50.0719,=78.2867,=124.3213,=152.0158,=7.6756,=0.8321,=3.0386,=3.5838,=5.2966,=7.4640,=10.9595,=5.8787,=0.8442,=2.8415,=3.7118,=4.4620,=5.6561,=8.6847,=0.0027,=0.1271,=0.0018,=0.0030,=0.0057,=0.0078,=0.0108,=0.0739,=0.0598,=0.0281,=32
="930850",智能制造,2016-07-20,=-0.0156,=5722.9390,=0.1955,=49.0988,=0.7417,=23.4329,=32.7239,=41.8371,=50.4214,=78.5602,=5.7450,=0.9390,=2.5370,=3.5225,=4.1739,=5.0973,=7.7199,=3.3438,=0.7248,=1.5919,=2.3565,=2.7971,=3.5808,=5.3954,=0.0068,=0.3472,=0.0050,=0.0062,=0.0077,=0.0101,=0.0146,=0.0625,=0.0857,=0.0387,=365
="000915",300信息,2007-07-02,=-0.0149,=3879.7070,=0.1935,=47.4244,=0.7666,=20.6178,=34.5626,=39.8259,=48.3468,=75.5831,=6.4757,=0.9435,=2.7398,=3.5399,=4.3483,=5.5936,=9.0762,=3.1842,=0.4936,=1.6744,=2.1697,=3.2017,=4.0540,=4.9963,=0.0068,=0.3303,=0.0049,=0.0061,=0.0077,=0.0100,=0.0144,=0.0690,=0.0971,=0.0383,=22
="980030",消费电子,2015-02-17,=-0.0145,=8669.3300,=0.1932,=39.2004,=0.4975,=18.6467,=31.8484,=39.2420,=47.8489,=65.6114,=4.2182,=0.7787,=2.0026,=2.6001,=3.0328,=4.2884,=6.3059,=2.1882,=0.7404,=1.1413,=1.4007,=1.5856,=2.3771,=3.4515,=0.0070,=0.2797,=0.0040,=0.0066,=0.0082,=0.0110,=0.0143,=0.0529,=0.0648,=0.0332,=388
="399296",创成长,2019-01-23,=-0.0239,=7371.8900,=0.1828,=33.7235,=0.2634,=22.4911,=30.9917,=43.3200,=63.7068,=104.6935,=7.4995,=0.5799,=3.9463,=4.9552,=7.0998,=10.6535,=14.9802,=4.7481,=0.3545,=2.5417,=3.4802,=5.8145,=11.8813,=17.3385,=0.0083,=0.7165,=0.0016,=0.0028,=0.0063,=0.0105,=0.0200,=0.1410,=0.2040,=0.0851,=1085
="H30198",油气产业,2013-07-15,=-0.0206,=2487.5308,=0.1809,=13.7023,=0.4728,=7.8064,=10.9023,=14.2214,=25.3572,=104.2111,=1.4885,=0.9643,=0.6580,=0.8185,=1.1523,=1.2690,=1.8532,=0.7941,=0.9681,=0.2505,=0.3230,=0.4840,=0.5962,=0.9554,=0.0344,=0.1970,=0.0103,=0.0346,=0.0426,=0.0469,=0.0704,=0.0677,=0.0868,=0.0494,=123
="931071",人工智能,2018-11-21,=-0.0177,=2671.5208,=0.1793,=49.3560,=0.5187,=30.9003,=39.8487,=48.8432,=57.4020,=77.4016,=8.2570,=0.9075,=2.9559,=3.9101,=4.7640,=5.9682,=11.5305,=4.9482,=0.8941,=2.2000,=2.8090,=3.2271,=4.1424,=9.3591,=0.0062,=0.4663,=0.0041,=0.0054,=0.0063,=0.0086,=0.0135,=0.0993,=0.1450,=0.0648,=1377
="931579",东证优势成长,2020-11-09,=-0.0155,=8998.5066,=0.1790,=24.9929,=0.6282,=7.9327,=14.3163,=19.3046,=30.4916,=61.0103,=5.4388,=0.7068,=0.9149,=2.6183,=3.4589,=5.9301,=9.3390,=3.9028,=0.8499,=1.1828,=2.0627,=2.4133,=3.6861,=6.0793,=0.0136,=0.4299,=0.0040,=0.0072,=0.0149,=0.0285,=0.0527,=0.1274,=0.1983,=0.0660,=156
="000986",全指能源,2011-08-02,=-0.0222,=2744.1600,=0.1756,=14.4028,=0.5959,=6.8032,=9.9968,=13.3499,=18.8225,=75.0146,=1.4655,=0.9456,=0.7554,=0.9688,=1.1792,=1.3211,=1.7977,=0.8912,=0.9645,=0.3323,=0.4459,=0.5657,=0.7317,=1.0524,=0.0367,=0.2499,=0.0098,=0.0349,=0.0439,=0.0544,=0.0769,=0.0593,=0.0918,=0.0507,=612
="000928",中证能源,2009-07-03,=-0.0220,=3458.3200,=0.1736,=13.9010,=0.5699,=6.9612,=9.7906,=13.1469,=18.9259,=68.9647,=1.4627,=0.9423,=0.7281,=0.9359,=1.1563,=1.3046,=1.8006,=0.8760,=0.9629,=0.3162,=0.4106,=0.5298,=0.7126,=1.0383,=0.0379,=0.2441,=0.0106,=0.0366,=0.0464,=0.0557,=0.0717,=0.0607,=0.0960,=0.0525,=1294
="399285",物联网50,2020-02-18,=-0.0182,=7389.5100,=0.1698,=35.5096,=0.6667,=21.8675,=26.4829,=31.8910,=38.8463,=48.9860,=5.2822,=0.7700,=2.6765,=3.4181,=4.0601,=5.3506,=6.9158,=3.3613,=0.8913,=1.7407,=2.0253,=2.4726,=3.1501,=4.3982,=0.0124,=0.5494,=0.0076,=0.0096,=0.0121,=0.0147,=0.0214,=0.0846,=0.1364,=0.0709,=94
="000689",科创材料,2022-08-15,=-0.0136,=1414.5200,=0.1668,=157.2076,=0.8310,=38.7753,=45.5454,=88.3798,=152.8104,=281.6880,=5.4019,=0.9175,=1.9307,=2.6358,=3.4225,=4.5327,=8.5314,=6.2519,=0.8432,=2.1963,=3.1435,=4.0653,=5.6696,=10.7722,=0.0031,=0.0794,=0.0019,=0.0044,=0.0064,=0.0078,=0.0117,=0.0260,=0.0258,=0.0159,=48
="000680",科创综指,2025-01-20,=-0.0137,=1906.6400,=0.1649,=136.9255,=0.1071,=115.7401,=166.7996,=208.9240,=231.4430,=278.5830,=6.1783,=0.7959,=3.4337,=3.9811,=5.2792,=6.1881,=8.0513,=8.0011,=0.7372,=4.7291,=5.5130,=7.2231,=8.1883,=10.6066,=0.0029,=0.1913,=0.0023,=0.0029,=0.0037,=0.0050,=0.0065,=0.0286,=0.0261,=0.0124,=245
