指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),股息率,关注度
="987016",港股通红利低波,2021-11-18,,,=0.1355,=7.5370,=0.9351,=3.4544,=4.2969,=4.9040,=6.7267,=8.0054,=0.6963,=0.9031,=0.4152,=0.4850,=0.5381,=0.6498,=0.7529,=1.2276,=0.9232,=0.5827,=0.6592,=0.7906,=1.0867,=1.3012,,=0.0893,,=0.0512,=142
="000914",300金融,2007-07-02,=-0.0002,=5876.1900,=-0.1253,=7.6017,=0.4058,=5.2769,=6.6022,=7.8371,=8.6017,=11.3863,=0.7358,=0.2388,=0.5962,=0.7048,=0.9166,=1.1328,=1.4919,=2.0710,=0.7864,=1.1210,=1.4310,=1.8122,=2.0875,=2.7052,=0.0223,=0.0897,=0.0236,=0.0395,=341
="H11140",香港红利,2009-07-23,=-0.0147,=4052.7800,=0.1100,=7.6214,=0.7647,=3.0693,=4.4554,=5.9843,=8.1934,=13.9623,=0.7194,=0.6108,=0.3833,=0.5103,=0.6298,=0.8659,=1.1652,=1.2125,=0.6910,=0.5431,=0.7464,=0.9726,=1.5161,=2.1349,,=0.0912,,=0.0516,=42
="931024",港股通非银,2017-11-06,=-0.0049,=4084.5300,=-0.0487,=7.6576,=0.0333,=6.7549,=8.6540,=11.2419,=13.3704,=22.4310,=1.0422,=0.4884,=0.6237,=0.8470,=1.0495,=1.2241,=1.7592,=1.2823,=0.8352,=0.5870,=0.8751,=1.0113,=1.2215,=2.2002,,=0.1344,,=0.0383,=188
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=-0.0098,=4633.6800,=0.0371,=7.7796,=0.8645,=3.5572,=4.6390,=5.9796,=7.1868,=9.5068,=0.7006,=0.6827,=0.3828,=0.4850,=0.5788,=0.8159,=1.1073,=0.9380,=0.5785,=0.4386,=0.6537,=0.8459,=1.4164,=2.0623,,,,=0.0519,=1488
="H30270",红利价值,2013-12-19,=-0.0093,=9571.6700,=0.0041,=7.7931,=0.7391,=4.4543,=5.4279,=6.7504,=8.7331,=13.0955,=0.7816,=0.5534,=0.5256,=0.6485,=0.7622,=1.2504,=1.7317,=1.5794,=0.9706,=0.5854,=0.8110,=0.9969,=1.2921,=1.6637,=0.0235,=0.0936,=0.0240,=0.0426,=190
="000934",中证金融,2009-07-03,=-0.0009,=5525.5800,=-0.1186,=7.8974,=0.4173,=5.7083,=6.8944,=8.0854,=8.8714,=11.5527,=0.7468,=0.2346,=0.6117,=0.7181,=0.9227,=1.1488,=1.5017,=2.0817,=0.8049,=1.1467,=1.4503,=1.8023,=2.0745,=2.6696,=0.0220,=0.0873,=0.0231,=0.0383,=1150
="HSHDYI",恒生高股息率指数,2012-12-10,=-0.0121,=1364.3100,=0.0697,=7.9397,=0.8241,=3.6777,=4.8612,=6.6084,=7.8054,=10.6953,=0.7290,=0.5946,=0.4041,=0.5046,=0.6483,=0.9078,=1.1746,=1.1566,=0.6003,=0.5013,=0.7008,=1.0661,=1.5005,=1.9871,,,,=0.0514,=911
="932596",港股通红利低波,2016-02-04,=-0.0081,=4280.3900,=0.1035,=7.9433,=0.3067,=7.4451,=7.8406,=8.0893,=8.2919,=8.5745,=0.7450,=0.5644,=0.6528,=0.6961,=0.7227,=0.7602,=0.7956,=1.3270,=0.4724,=1.2161,=1.2814,=1.3324,=1.3627,=1.4099,,=0.0894,,=0.0490,=85
="931157",SHS红利成长LV,2019-04-25,=-0.0074,=7275.1600,=-0.0240,=7.9523,=0.6726,=4.1261,=5.5833,=6.9051,=8.3411,=11.5318,=0.7958,=0.4642,=0.5154,=0.6253,=0.8093,=0.9271,=1.5888,=1.5559,=0.9369,=0.5018,=0.7110,=1.0355,=1.4015,=1.6439,,=0.0964,,=0.0478,=322
="930914",港股通高股息,2016-11-25,=-0.0126,=5306.2900,=0.0790,=7.9782,=0.8193,=3.4280,=4.4185,=5.9050,=7.7963,=11.1979,=0.7687,=0.7153,=0.3979,=0.5021,=0.6147,=0.8531,=1.1764,=1.2641,=0.8069,=0.5144,=0.7033,=0.9218,=1.2540,=2.2126,,=0.0918,,=0.0504,=697
="930992",沪港深红利低波,2017-06-28,=-0.0085,=5681.0700,=0.0204,=8.0389,=0.8956,=4.0130,=5.1452,=5.8647,=7.6876,=8.5109,=0.7493,=0.8798,=0.4277,=0.5368,=0.5898,=0.7182,=0.7950,=1.1892,=0.8071,=0.4496,=0.5999,=0.8435,=1.1830,=1.3912,,=0.0878,,=0.0494,=43
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0092,=2790,=0.1260,=8.0461,=0.9609,=3.8979,=4.9485,=5.8653,=7.1740,=8.4533,=0.7180,=0.8847,=0.4277,=0.5169,=0.5768,=0.6815,=0.8197,=1.2520,=0.9368,=0.5333,=0.6964,=0.8731,=1.1180,=1.3442,,,,=0.0500,=488
="000992",全指金融,2011-08-02,=-0.0017,=5303.7200,=-0.1143,=8.1355,=0.4495,=5.9310,=7.1022,=8.2690,=9.0288,=11.6339,=0.7506,=0.2322,=0.6188,=0.7234,=0.9315,=1.1610,=1.5107,=2.0701,=0.7951,=1.1568,=1.4432,=1.8064,=2.0754,=2.6668,=0.0217,=0.0846,=0.0227,=0.0377,=2700
="000029",180价值,2009-01-09,=-0.0055,=4039.1300,=-0.0930,=8.2098,=0.6652,=5.6894,=6.9075,=7.8870,=8.5069,=10.8138,=0.7859,=0.1287,=0.6666,=0.8050,=0.8623,=1.0653,=1.4433,=1.0667,=0.7946,=0.6198,=0.7825,=0.9447,=1.0677,=1.4032,=0.0228,=0.0896,=0.0243,=0.0415,=555
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0123,=3946.9500,=0.0979,=8.2121,=0.9229,=4.9972,=5.5383,=6.1151,=7.6784,=8.5526,=0.7898,=0.9084,=0.5264,=0.5920,=0.6317,=0.7534,=0.8375,=0.9828,=0.9289,=0.5404,=0.5937,=0.6654,=0.8579,=1.0234,,=0.0956,,=0.0465,=110
="H50040",上红低波,2014-03-21,=-0.0044,=10954.2200,=-0.0066,=8.2699,=0.7472,=4.6938,=5.9512,=7.0688,=9.6645,=14.3118,=0.8235,=0.4598,=0.5647,=0.6911,=0.8362,=1.3609,=1.8756,=1.6113,=0.9682,=0.6380,=0.8684,=1.2015,=1.3985,=1.6845,=0.0234,=0.0936,=0.0244,=0.0430,=354
="H30269",红利低波,2013-12-19,=-0.0064,=11012.5100,=-0.0202,=8.2705,=0.7386,=4.5638,=5.5488,=6.8614,=9.4786,=14.4342,=0.8327,=0.5390,=0.5386,=0.6570,=0.8016,=1.3872,=1.9670,=1.5984,=0.9699,=0.6111,=0.8850,=1.0973,=1.4156,=1.6703,=0.0236,=0.0946,=0.0236,=0.0437,=4194
="931446",东证红利低波,2020-04-21,=-0.0059,=3360.9900,=-0.0238,=8.2953,=0.7333,=5.1478,=6.1727,=7.1148,=8.5384,=11.0216,=0.7838,=0.5620,=0.5884,=0.6950,=0.7637,=0.8733,=1.2481,=1.5037,=0.9387,=0.5909,=0.7532,=0.8855,=1.3166,=1.5979,=0.0224,=0.0895,=0.0240,=0.0431,=829
="000151",上国红利,2012-07-20,=-0.0166,=1569.4200,=0.0273,=8.3622,=0.9328,=4.5075,=5.3657,=6.9372,=7.6962,=10.0345,=0.7300,=0.4330,=0.5268,=0.6189,=0.7540,=0.9661,=1.3272,=1.0333,=0.4074,=0.6026,=0.8953,=1.0869,=1.3107,=1.6854,=0.0218,=0.0803,=0.0258,=0.0447,=211
="000922",中证红利,2008-05-26,=-0.0158,=5554.6700,=0.0092,=8.4498,=0.7645,=5.1762,=6.0245,=7.6566,=8.6145,=11.2156,=0.8129,=0.4136,=0.5911,=0.7110,=0.8555,=1.1086,=1.4999,=1.2494,=0.8359,=0.6332,=0.7726,=1.0440,=1.2251,=1.7101,=0.0233,=0.0895,=0.0228,=0.0428,=19997
="931130",红利成长低波,2018-12-04,=-0.0073,=23033.0400,=-0.0288,=8.4598,=0.7082,=4.4465,=5.5740,=7.7973,=8.7339,=11.5512,=0.8363,=0.3378,=0.5279,=0.6239,=0.9013,=1.0328,=1.5803,=1.8659,=0.7680,=0.3109,=0.8130,=1.3177,=1.9173,=2.5957,=0.0231,=0.0934,=0.0229,=0.0431,=145
="000821",300红利,2012-07-20,=-0.0090,=6517.9600,=-0.0231,=8.5732,=0.8260,=4.9998,=6.1944,=7.5603,=8.4323,=10.9286,=0.8305,=0.3584,=0.5725,=0.7140,=0.8723,=1.0796,=1.4919,=1.3912,=0.8973,=0.6098,=0.7993,=1.0648,=1.3171,=1.6963,=0.0235,=0.0916,=0.0239,=0.0438,=990
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0128,=5201.4700,=0.1200,=8.5972,=0.9248,=4.2457,=4.7157,=5.7709,=7.6555,=9.0746,=0.7715,=0.8974,=0.4429,=0.4983,=0.5809,=0.7362,=0.8283,=1.0911,=0.9179,=0.6036,=0.6735,=0.8733,=1.0320,=1.1508,,,,=0.0520,=84
="000015",红利指数,2005-01-04,=-0.0143,=3153.4300,=0.0381,=8.6433,=0.9287,=4.6646,=5.5108,=7.0875,=8.0236,=10.4439,=0.8189,=0.5810,=0.5525,=0.6398,=0.7659,=1.0179,=1.3875,=1.4547,=0.9212,=0.7277,=0.8913,=1.1310,=1.3294,=1.6890,=0.0233,=0.0885,=0.0212,=0.0413,=14165
="000063",上证周期,2010-02-03,=-0.0060,=3599.3000,=-0.1129,=8.6577,=0.5249,=5.4761,=7.1362,=8.5803,=9.4385,=12.4946,=0.8846,=0.3167,=0.6668,=0.8368,=0.9625,=1.1068,=1.4831,=1.5399,=0.9056,=0.8113,=1.0636,=1.2494,=1.4402,=1.7571,=0.0245,=0.0975,=0.0256,=0.0383,=206
="931479",证券保险,2020-05-06,=-0.0007,=887.9300,=-0.1644,=8.7738,=0.0014,=8.7385,=11.9048,=13.5054,=15.5421,=21.1012,=1.1706,=0.1467,=1.0296,=1.2290,=1.3813,=1.5725,=2.2844,=1.5958,=0.6337,=1.0318,=1.2718,=1.4540,=1.7906,=2.2879,=0.0256,=0.1317,=0.0302,=0.0305,=29
="000824",国企红利,2012-07-20,=-0.0123,=2137.3200,=0.0076,=8.8529,=0.9138,=4.8847,=5.9406,=7.3385,=8.3971,=10.7823,=0.8422,=0.5184,=0.5610,=0.6880,=0.8277,=1.0592,=1.4469,=1.2883,=0.8445,=0.5370,=0.7016,=0.9865,=1.2487,=1.6834,=0.0232,=0.0892,=0.0226,=0.0424,=936
="931644",800红利,2024-03-15,=-0.0126,=2582.2900,=0.0118,=8.8857,=0.6711,=6.4729,=7.3086,=8.2318,=9.0603,=9.4757,=0.8557,=0.4582,=0.7001,=0.7703,=0.8601,=0.9079,=0.9431,=1.2994,=0.8251,=0.8423,=0.9241,=1.1202,=1.2890,=1.3602,=0.0236,=0.0906,=0.0231,=0.0436,=30
="930955",红利低波100,2017-05-26,=-0.0074,=11681.5900,=-0.0093,=8.8889,=0.8343,=5.0805,=6.0676,=7.4076,=8.5948,=11.5013,=0.8677,=0.5934,=0.5792,=0.6659,=0.8261,=0.9910,=1.3722,=1.3418,=0.7958,=0.5888,=0.7771,=0.9886,=1.3536,=1.7525,=0.0234,=0.0928,=0.0257,=0.0453,=2098
="399373",大盘价值,2010-01-04,=-0.0073,=7945.3000,=-0.0733,=8.9210,=0.7093,=5.4746,=6.8623,=8.3492,=9.1146,=11.9914,=0.8901,=0.3992,=0.6410,=0.8033,=0.9461,=1.1408,=1.5001,=1.1393,=0.7938,=0.5920,=0.7817,=0.9283,=1.1419,=1.4541,=0.0236,=0.0939,=0.0248,=0.0428,=325
="000919",300价值,2008-01-21,=-0.0052,=4978.2100,=-0.0640,=8.9600,=0.6969,=5.9577,=7.3283,=8.4458,=9.2438,=12.2376,=0.8800,=0.2899,=0.6917,=0.8497,=0.9409,=1.1480,=1.5388,=1.0958,=0.7748,=0.6314,=0.7861,=0.9060,=1.1062,=1.3421,=0.0228,=0.0921,=0.0242,=0.0406,=4312
="930740",300红利LV,2018-12-04,=-0.0084,=7069.7900,=-0.0139,=8.9634,=0.8616,=5.4153,=6.8249,=7.5110,=8.6326,=9.6903,=0.8924,=0.6163,=0.6159,=0.7706,=0.8566,=0.9463,=1.0604,=1.3661,=0.7110,=0.6725,=0.8552,=1.0761,=1.5032,=1.9253,=0.0239,=0.0932,=0.0223,=0.0430,=613
="H30035",300非银,2012-12-21,=-0.0014,=9229.2800,=-0.1725,=8.9942,=0,=8.9942,=13.0069,=15.1693,=19.3628,=26.3489,=1.1913,=0.0849,=1.0544,=1.3162,=1.6304,=2.0481,=2.4387,=1.6294,=0.4363,=1.0410,=1.4185,=1.7214,=1.9729,=2.3917,=0.0253,=0.1294,=0.0297,=0.0297,=1198
="000825",央企红利,2012-07-20,=-0.0096,=3458.5700,=0.0015,=9.2145,=0.9493,=4.7369,=6.0940,=7.3072,=8.3665,=10.5687,=0.8795,=0.5464,=0.5507,=0.6915,=0.8600,=0.9983,=1.3929,=1.2261,=0.8194,=0.6009,=0.8548,=1.0617,=1.2161,=1.7357,=0.0224,=0.0902,=0.0228,=0.0417,=331
="931848",800红利低波,2024-05-21,=-0.0088,=3188.4700,=0.0073,=9.2926,=0.6302,=7.4155,=8.2048,=9.0717,=9.4817,=9.7854,=0.9173,=0.4711,=0.7315,=0.8593,=0.9207,=0.9706,=1.0024,=1.3500,=0.5145,=1.1714,=1.2323,=1.3480,=1.3826,=1.5428,=0.0237,=0.0929,=0.0230,=0.0424,=141
="000968",300周期,2010-05-28,,,=-0.0858,=9.3611,=0.5563,=6.1174,=7.8172,=9.1553,=10.2896,=13.3562,=0.9201,=0.3212,=0.7021,=0.8484,=1.0070,=1.1784,=1.5550,=1.5465,=0.8639,=0.8459,=1.0834,=1.2644,=1.4850,=1.8297,=0.0243,=0.0922,=0.0244,=0.0362,=98
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0187,=8867.8800,=-0.0628,=9.4912,=0.6011,=5.7712,=7.9293,=9.0456,=10.2891,=13.0207,=1.0428,=0.3924,=0.7256,=0.9429,=1.0794,=1.2097,=1.5098,=1.6862,=0.7648,=0.9123,=1.1503,=1.4130,=1.7362,=2.4187,,=0.1047,,=0.0344,=267
="399966",800证保,2012-12-21,=-0.0003,=5589.1200,=-0.1548,=9.5004,=0.0012,=9.4219,=13.7073,=15.9952,=19.7375,=27.1945,=1.2028,=0.0899,=1.0619,=1.3168,=1.6139,=2.0408,=2.4366,=1.7662,=0.4845,=1.1634,=1.5249,=1.7824,=2.0457,=2.5211,=0.0247,=0.1256,=0.0286,=0.0285,=172
="H30588",中证证保,2015-02-02,=-0.0004,=949.1700,=-0.1547,=9.5054,=0.0012,=9.4285,=13.6533,=16.0880,=19.5891,=27.6808,=1.2017,=0.0833,=1.0752,=1.3159,=1.6213,=2.0366,=2.4238,=1.7691,=0.5064,=1.1673,=1.5178,=1.7648,=2.0128,=2.5500,=0.0246,=0.1254,=0.0286,=0.0285,=468
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0076,=4434.0100,=0.1042,=9.5552,=0.6340,=4.8859,=6.8728,=8.8780,=11.9054,=16.1208,=0.9043,=0.5808,=0.5567,=0.7305,=0.8673,=1.1738,=1.3660,=1.0280,=0.5780,=0.5555,=0.7802,=0.9883,=1.3591,=1.5178,,=0.0951,,=0.0524,=32
="399805",互联金融,2015-02-10,=-0.0200,=3220.2400,=-0.1633,=9.5653,=0.1711,=7.5943,=9.7762,=11.4616,=13.1628,=16.5816,=0.9693,=0.1085,=0.7644,=1.0481,=1.4231,=1.7274,=2.0317,=1.7899,=0.8004,=1.1667,=1.4082,=1.6145,=1.7898,=2.2175,=0.0238,=0.0940,=0.0248,=0.0342,=327
="932305",智选高股息,2024-09-30,=-0.0107,=12084.6200,=0.0829,=9.6508,=0.8626,=7.0143,=7.4806,=8.3311,=9.3706,=10.9391,=1.0605,=0.5903,=0.8750,=0.9230,=1.0514,=1.0858,=1.1675,=0.5326,=0,=0.5326,=0.7291,=0.7910,=1.2761,=1.3342,=0.0253,=0.1000,=0.0324,=0.0588,=292
="H30356",800价值,2014-06-09,=-0.0081,=6295.3200,=-0.0528,=9.6649,=0.6978,=6.4024,=7.6944,=9.0436,=9.9569,=13.4784,=0.9401,=0.3975,=0.7030,=0.8624,=0.9885,=1.1725,=1.6287,=1.0733,=0.7866,=0.5868,=0.7379,=0.8823,=1.0833,=1.3738,=0.0232,=0.0908,=0.0237,=0.0387,=32
="932422",A500红利低波,2025-04-09,=-0.0092,=3010.0900,=-0.0300,=9.7903,=0.1190,=9.5190,=9.8902,=10.0943,=10.2421,=10.5846,=0.9892,=0,=0.9892,=1.0273,=1.0430,=1.0570,=1.0978,=1.2721,=0.0483,=1.2431,=1.3075,=1.4298,=1.4729,=1.5336,=0.0241,=0.0948,,=0.0423,=305
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0151,=12222.4500,=-0.0484,=9.8012,=0.7652,=6.0524,=7.8954,=8.6417,=10.0563,=15.8114,=1.0328,=0.5763,=0.6924,=0.8940,=1.0048,=1.1579,=1.7191,=1.3773,=0.7557,=0.7909,=0.9977,=1.0873,=1.4384,=2.0876,,=0.1048,,=0.0344,=92
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0151,=8475.3200,=-0.0492,=9.8340,=0.7673,=6.0524,=7.9016,=8.6515,=10.0777,=15.8114,=1.0358,=0.5777,=0.6924,=0.8941,=1.0062,=1.1595,=1.7191,=1.3810,=0.7567,=0.7912,=0.9981,=1.0877,=1.4420,=2.0876,,=0.1048,,=0.0343,=4749
="930723",沪港深F100,2015-08-05,=-0.0098,=4992.4200,=-0.0195,=9.8504,=0.6891,=5.4557,=7.5729,=9.0188,=10.1685,=13.1279,=0.9698,=0.4272,=0.6469,=0.8477,=1.0095,=1.1158,=1.4626,=1.2754,=0.7785,=0.6039,=0.8635,=1.0776,=1.2879,=1.6654,,=0.0918,,=0.0387,=150
="931069",中金300,2018-02-14,=-0.0098,=4735.6600,=-0.0537,=9.8961,=0.6688,=5.9518,=7.5441,=9.2841,=10.5012,=13.6164,=1.0237,=0.4007,=0.7377,=0.9213,=1.0934,=1.3551,=1.8328,=1.3265,=0.7979,=0.6656,=0.8650,=1.1139,=1.3278,=1.7542,=0.0231,=0.0958,=0.0284,=0.0385,=90
="000042",上证央企,2009-03-30,=-0.0111,=1729.6200,=-0.0451,=9.9329,=0.7493,=6.3284,=7.8863,=9.1687,=10.0542,=12.9577,=0.9657,=0.4330,=0.7230,=0.8871,=0.9877,=1.1137,=1.4812,=1.2864,=0.9542,=0.6569,=0.8569,=0.9769,=1.1347,=1.3891,=0.0224,=0.0920,=0.0234,=0.0367,=384
="000925",基本面50,2009-02-26,=-0.0055,=4229.4800,=-0.0842,=9.9488,=0.7522,=6.2635,=7.9688,=9.0984,=10.0926,=12.7955,=0.9597,=0.3163,=0.7306,=0.9013,=1.0564,=1.1921,=1.5728,=1.0597,=0.6878,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0227,=0.0882,=0.0241,=0.0386,=4547
="399550",央视50,2012-06-06,=-0.0106,=8402.8900,=0.0385,=9.9687,=0.7353,=6.8960,=8.2775,=9.2925,=10.1522,=13.0561,=0.9858,=0.1245,=0.8649,=1.0157,=1.2377,=1.4261,=1.8564,=2.0709,=0.8223,=1.3448,=1.6548,=1.8089,=2.0475,=2.5217,=0.0237,=0.0945,=0.0248,=0.0398,=2269
="931375",300质量低波,2019-11-25,=-0.0103,=16078.6300,=-0.0519,=9.9723,=0.3885,=6.4946,=8.1552,=11.4109,=13.5676,=22.0532,=1.2496,=0.3936,=0.8054,=1.0802,=1.5626,=2.0739,=3.3245,=1.7429,=0.5675,=1.0044,=1.3239,=1.6667,=2.0934,=2.5370,=0.0279,=0.1211,=0.0298,=0.0323,=111
="950090",50AH优选,2015-12-10,=-0.0102,=6142.4300,=-0.0067,=10.0173,=0.8486,=6.3188,=7.9090,=8.6471,=9.8195,=13.5010,=1.0480,=0.5593,=0.7914,=0.9493,=1.0279,=1.1241,=1.5403,=1.3549,=0.9510,=0.6574,=0.8479,=0.9507,=1.0604,=1.4553,,=0.1007,,=0.0363,=1996
="932153",港股通价值策略,2025-04-30,=-0.0046,=1126.3600,=0.0719,=10.0921,=0.4346,=8.1696,=9.7312,=10.1379,=10.4029,=10.9237,=0.8735,=0.3808,=0.7012,=0.8395,=0.8826,=0.9027,=0.9365,=1.0351,=0.5038,=0.8168,=0.9725,=1.0346,=1.0649,=1.1126,,=0.0812,,=0.0412,=9
="932431",300质量,2025-03-18,=-0.0034,=1963.3900,=-0.0406,=10.0984,=0.3916,=9.4685,=9.9743,=10.1440,=10.3227,=10.6435,=1.0811,=0.0210,=1.0727,=1.1103,=1.1301,=1.1455,=1.1853,=2.1495,=0.1713,=2.0194,=2.1547,=2.2030,=2.2448,=2.3259,=0.0253,=0.1012,=0.0271,=0.0363,=7
="000056",上证国企,2010-01-04,=-0.0105,=1211.6100,=-0.0286,=10.1581,=0.6441,=7.2538,=8.8792,=9.7135,=10.7955,=13.3187,=1.1199,=0.4911,=0.8518,=1.0314,=1.1227,=1.2162,=1.5455,=1.6536,=0.9402,=0.7909,=0.9986,=1.1103,=1.2322,=1.7805,=0.0264,=0.1060,=0.0271,=0.0371,=197
="000859",国企一带一路,2019-05-16,=-0.0215,=1927.7500,=0.0583,=10.1858,=0.0818,=9.4709,=10.6708,=12.5412,=14.5153,=21.0714,=0.9792,=0,=0.9792,=1.1865,=1.4436,=1.7802,=2.1877,=1.1101,=0.9594,=0.4715,=0.5602,=0.7380,=0.8259,=1.1782,=0.0234,=0.0898,=0.0201,=0.0357,=261
="000806",消费服务,2012-02-10,=-0.0148,=7900.8800,=-0.0620,=10.1935,=0.2718,=8.9306,=10.0277,=10.8064,=11.8704,=17.0971,=1.0722,=0.0371,=1.0009,=1.1987,=1.3534,=1.5460,=2.0145,=2.1578,=0.5534,=1.6526,=1.9463,=2.1202,=2.3803,=3.0032,=0.0246,=0.1002,=0.0266,=0.0364,=421
="931373",股息龙头,2019-11-15,=-0.0096,=2661.4600,=-0.0441,=10.2574,=0.8725,=5.4295,=6.8789,=8.2840,=9.5331,=11.4004,=1.0963,=0.7024,=0.6697,=0.8470,=1.0096,=1.1268,=1.2586,=1.5012,=0.9067,=0.5706,=0.8124,=0.9851,=1.3790,=1.6262,=0.0258,=0.1004,=0.0264,=0.0405,=325
