指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="HSMCHYI",恒生中国内地企业高股息率指数,2019-09-01,=0.0002,=3010.8800,=0.0820,=7.7884,=0.9957,=3.7550,=5.0384,=5.7722,=6.6311,=7.8951,=0.7929,=0.9833,=0.4590,=0.5769,=0.6369,=0.7262,=0.8175,=1.1976,=0.9957,=0.5101,=0.6869,=0.7901,=0.8957,=1.2116,,=0.1004,,=0.0513,=265
="987016",港股通红利低波,2021-11-18,,,=0.1454,=7.7908,=1,=3.4544,=4.2816,=4.8545,=6.3717,=7.7908,=0.7227,=1,=0.4152,=0.4835,=0.5355,=0.6289,=0.7227,=1.2740,=1,=0.5827,=0.6575,=0.7849,=0.9897,=1.2740,,=0.0953,,=0.0535,=106
="000914",300金融,2007-07-02,=-0.0027,=6311.3000,=-0.0605,=7.8327,=0.5058,=5.2769,=6.6022,=7.8168,=8.6017,=11.3863,=0.8002,=0.3252,=0.5962,=0.7048,=0.9323,=1.1383,=1.4919,=2.1603,=0.8574,=1.1210,=1.4310,=1.8123,=2.0674,=2.7052,=0.0748,=0.0919,=0.0740,=0.0382,=338
="H11140",香港红利,2009-07-23,=0.0003,=4010.5800,=0.0984,=7.8455,=0.7776,=3.0693,=4.4554,=5.9842,=8.4154,=13.9623,=0.7494,=0.6686,=0.3833,=0.5103,=0.6296,=0.8659,=1.1652,=1.2602,=0.7297,=0.5431,=0.7464,=0.9724,=1.5690,=2.1349,,=0.0974,,=0.0539,=24
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=0.0033,=4807.7600,=0.0760,=8.0171,=0.9067,=3.5572,=4.6275,=5.9491,=7.1043,=9.5068,=0.7246,=0.7338,=0.3828,=0.4841,=0.5752,=0.8186,=1.1073,=0.9682,=0.5988,=0.4386,=0.6477,=0.8391,=1.4262,=2.0623,,=0.0887,,=0.0537,=1396
="H30270",红利价值,2013-12-19,=-0.0041,=9934.4300,=0.0422,=8.0180,=0.7776,=4.4543,=5.4185,=6.7232,=8.7896,=13.0955,=0.8356,=0.6591,=0.5256,=0.6477,=0.7580,=1.2604,=1.7317,=1.6175,=0.9991,=0.5854,=0.8081,=0.9929,=1.2546,=1.6246,=0.0717,=0.0975,=0.0748,=0.0426,=165
="931024",港股通非银,2017-11-06,=0.0068,=4252.0300,=-0.0097,=8.1090,=0.0989,=6.7549,=8.7784,=11.3915,=13.3914,=22.4310,=1.1524,=0.6437,=0.6237,=0.8455,=1.0440,=1.2269,=1.7592,=1.3696,=0.8992,=0.5870,=0.8715,=1.0054,=1.1970,=2.2002,,=0.1136,,=0.0319,=174
="000934",中证金融,2009-07-03,=-0.0033,=5914.0700,=-0.0566,=8.1329,=0.5251,=5.7083,=6.8944,=8.0606,=8.8714,=11.5527,=0.8116,=0.3277,=0.6117,=0.7181,=0.9381,=1.1528,=1.5017,=2.1496,=0.8566,=1.1467,=1.4503,=1.8024,=2.0572,=2.6696,=0.0732,=0.0889,=0.0723,=0.0371,=1146
="HSHDYI",恒生高股息率指数,2012-12-10,=0.0047,=1406.8800,=0.1030,=8.2247,=0.8708,=3.6777,=4.8612,=6.6082,=7.7213,=10.6953,=0.7623,=0.6477,=0.4041,=0.5046,=0.6482,=0.9078,=1.1746,=1.2044,=0.6672,=0.5013,=0.7008,=1.0658,=1.5005,=1.9871,,=0.0935,,=0.0530,=896
="930914",港股通高股息,2016-11-25,=0.0032,=5356.6000,=0.0893,=8.2350,=0.8640,=3.4280,=4.4093,=5.8513,=7.7222,=11.1979,=0.7871,=0.7441,=0.3979,=0.5003,=0.6100,=0.8555,=1.1764,=1.2918,=0.8313,=0.5144,=0.6961,=0.9175,=1.2370,=2.2126,,=0.1000,,=0.0530,=647
="931157",SHS红利成长LV,2019-04-25,=-0.0030,=7635.8800,=0.0244,=8.2434,=0.7692,=4.1261,=5.5617,=6.8662,=8.3544,=11.5318,=0.8398,=0.6197,=0.5154,=0.6234,=0.8057,=0.9314,=1.5888,=1.6225,=0.9960,=0.5018,=0.7025,=1.0184,=1.3716,=1.6333,,=0.0965,,=0.0474,=291
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=0.0059,=2811.1000,=0.1345,=8.2758,=1,=3.8979,=4.9410,=5.8145,=7.1038,=8.2758,=0.7413,=0.9453,=0.4277,=0.5155,=0.5736,=0.6697,=0.8197,=1.2890,=0.9803,=0.5333,=0.6945,=0.8653,=1.1072,=1.3442,,=0.0916,,=0.0513,=469
="932596",港股通红利低波,2016-02-04,=0.0067,=4227.6900,=0.0899,=8.2801,=0.7851,=7.4451,=7.7753,=8.0512,=8.2936,=8.5745,=0.7632,=0.9835,=0.6528,=0.6834,=0.7117,=0.7508,=0.7672,=1.3638,=0.8099,=1.2161,=1.2696,=1.3197,=1.3627,=1.4099,,,,=0.0518,=73
="000992",全指金融,2011-08-02,=-0.0033,=5665.3100,=-0.0539,=8.3285,=0.5317,=5.9310,=7.1022,=8.2325,=9.0288,=11.6339,=0.8141,=0.3277,=0.6188,=0.7234,=0.9470,=1.1687,=1.5107,=2.1264,=0.8446,=1.1568,=1.4432,=1.8065,=2.0610,=2.6668,=0.0720,=0.0851,=0.0697,=0.0365,=2692
="930992",沪港深红利低波,2017-06-28,=0,=5816.3900,=0.0447,=8.3388,=0.9864,=4.0130,=5.1050,=5.8165,=7.3979,=8.5012,=0.7789,=0.9971,=0.4277,=0.5360,=0.5872,=0.7001,=0.7825,=1.2181,=0.8678,=0.4496,=0.5974,=0.8067,=1.1599,=1.3912,,=0.0942,,=0.0517,=11
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0015,=3818.8700,=0.0623,=8.4158,=0.9962,=4.9972,=5.5292,=6.0416,=7.5164,=8.5137,=0.8181,=0.9975,=0.5264,=0.5901,=0.6267,=0.7333,=0.8235,=1.0147,=0.9987,=0.5404,=0.5921,=0.6587,=0.8369,=1.0198,,=0.0966,,=0.0485,=107
="H30269",红利低波,2013-12-19,=-0.0036,=11531.9200,=0.0260,=8.4430,=0.7848,=4.5638,=5.5488,=6.7883,=9.4786,=14.4342,=0.8861,=0.6117,=0.5386,=0.6570,=0.8017,=1.3872,=1.9670,=1.6333,=0.9979,=0.6111,=0.8850,=1.0977,=1.4134,=1.6442,=0.0718,=0.0970,=0.0686,=0.0436,=3735
="H50040",上红低波,2014-03-21,=-0.0032,=11457.0100,=0.0390,=8.4791,=0.7923,=4.6938,=5.9512,=7.0135,=9.6645,=14.3118,=0.8778,=0.5940,=0.5647,=0.6911,=0.8375,=1.3609,=1.8756,=1.6510,=0.9984,=0.6380,=0.8684,=1.2018,=1.3918,=1.6603,=0.0726,=0.0983,=0.0721,=0.0431,=337
="000151",上国红利,2012-07-20,=-0.0057,=1642.8600,=0.0754,=8.4973,=0.9617,=4.5075,=5.3657,=6.8921,=7.5997,=10.0345,=0.8010,=0.5775,=0.5268,=0.6189,=0.7557,=0.9678,=1.3272,=1.0835,=0.4827,=0.6026,=0.8953,=1.1034,=1.3121,=1.6854,=0.0766,=0.0931,=0.0685,=0.0498,=192
="931446",东证红利低波,2020-04-21,=-0.0039,=3539.5100,=0.0281,=8.5108,=0.7927,=5.1478,=6.1552,=7.0620,=8.5363,=11.0216,=0.8420,=0.7353,=0.5884,=0.6931,=0.7588,=0.8758,=1.2481,=1.5441,=0.9835,=0.5909,=0.7509,=0.8785,=1.2837,=1.5979,=0.0725,=0.0941,=0.0749,=0.0440,=735
="000029",180价值,2009-01-09,=-0.0028,=4363.3600,=-0.0202,=8.5205,=0.8116,=5.6894,=6.9075,=7.8865,=8.4891,=10.8138,=0.8608,=0.4786,=0.6666,=0.8069,=0.8659,=1.0674,=1.4433,=1.1086,=0.8982,=0.6198,=0.7825,=0.9448,=1.0615,=1.4032,=0.0717,=0.0955,=0.0779,=0.0420,=555
="931130",红利成长低波,2018-12-04,=-0.0032,=24376.9000,=0.0279,=8.5874,=0.7647,=4.4465,=5.5627,=7.6900,=8.7348,=11.5512,=0.8780,=0.4059,=0.5279,=0.6229,=0.9045,=1.0349,=1.5803,=1.9145,=0.8022,=0.3109,=0.8112,=1.3126,=1.9108,=2.5957,=0.0726,=0.0980,=0.0458,=0.0435,=132
="000922",中证红利,2008-05-26,=-0.0060,=5833.4000,=0.0599,=8.6538,=0.8178,=5.1762,=6.0245,=7.6568,=8.5638,=11.2156,=0.8776,=0.5243,=0.5911,=0.7110,=0.8584,=1.1098,=1.4999,=1.2914,=0.9089,=0.6332,=0.7726,=1.0442,=1.2124,=1.7101,=0.0673,=0.0937,=0.0683,=0.0448,=19691
="000015",红利指数,2005-01-04,=-0.0044,=3289.9800,=0.0831,=8.7998,=0.9678,=4.6646,=5.5108,=7.0876,=7.9682,=10.4439,=0.8743,=0.6125,=0.5525,=0.6398,=0.7661,=1.0200,=1.3875,=1.4965,=0.9703,=0.7277,=0.8913,=1.1216,=1.3184,=1.6890,=0.0627,=0.0940,=0.0675,=0.0433,=14072
="000821",300红利,2012-07-20,=-0.0043,=6907.2300,=0.0352,=8.8068,=0.8899,=4.9998,=6.1944,=7.5608,=8.3733,=10.9286,=0.8966,=0.5495,=0.5725,=0.7140,=0.8783,=1.0810,=1.4919,=1.4340,=0.9522,=0.6098,=0.7993,=1.0618,=1.3041,=1.6963,=0.0720,=0.0964,=0.0719,=0.0449,=972
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0031,=5187.4500,=0.1169,=8.8877,=0.9985,=4.2457,=4.7023,=5.7193,=7.5024,=8.8901,=0.8074,=1,=0.4429,=0.4967,=0.5742,=0.7245,=0.8074,=1.1382,=1,=0.6036,=0.6702,=0.8670,=0.9926,=1.1382,,=0.0936,,=0.0538,=77
="000824",国企红利,2012-07-20,=-0.0058,=2246.0800,=0.0589,=9.0160,=0.9600,=4.8847,=5.9406,=7.3386,=8.2881,=10.7823,=0.9032,=0.6092,=0.5610,=0.6880,=0.8278,=1.0597,=1.4469,=1.3271,=0.9031,=0.5370,=0.7016,=0.9865,=1.2290,=1.6834,=0.0686,=0.0944,=0.0718,=0.0448,=915
="930955",红利低波100,2017-05-26,=-0.0044,=12215.5200,=0.0360,=9.0770,=0.8545,=5.0805,=6.0513,=7.3797,=8.5245,=11.5013,=0.9408,=0.7183,=0.5792,=0.6653,=0.8228,=0.9938,=1.3722,=1.3845,=0.8306,=0.5888,=0.7752,=0.9849,=1.2845,=1.7525,=0.0751,=0.0936,=0.0714,=0.0468,=1870
="931644",800红利,2024-03-15,=-0.0042,=2701.8500,=0.0586,=9.0828,=0.8409,=6.4729,=7.2750,=8.1456,=9.0305,=9.4757,=0.9216,=0.8864,=0.7001,=0.7659,=0.8562,=0.9081,=0.9431,=1.3349,=0.9897,=0.8423,=0.9199,=1.1046,=1.2681,=1.3425,=0.0715,=0.0955,=0.0722,=0.0449,=30
="399373",大盘价值,2010-01-04,=-0.0029,=8442.4200,=-0.0153,=9.1251,=0.8104,=5.4746,=6.8623,=8.3403,=9.0973,=11.9914,=0.9686,=0.5519,=0.6410,=0.8033,=0.9513,=1.1408,=1.5001,=1.1737,=0.8759,=0.5920,=0.7817,=0.9284,=1.1317,=1.4541,=0.0764,=0.0969,=0.0766,=0.0435,=325
="000063",上证周期,2010-02-03,=-0.0036,=3929.8500,=-0.0315,=9.1665,=0.7267,=5.4761,=7.1362,=8.5422,=9.4385,=12.4946,=0.9793,=0.5276,=0.6668,=0.8368,=0.9675,=1.1082,=1.4831,=1.6383,=0.9839,=0.8113,=1.0636,=1.2494,=1.4186,=1.7571,=0.0797,=0.1019,=0.0808,=0.0379,=206
="000919",300价值,2008-01-21,=-0.0018,=5296.9300,=-0.0040,=9.2385,=0.8021,=5.9577,=7.3283,=8.4437,=9.2346,=12.2376,=0.9639,=0.5643,=0.6917,=0.8497,=0.9451,=1.1518,=1.5388,=1.1428,=0.8924,=0.6314,=0.7861,=0.9060,=1.1000,=1.3421,=0.0752,=0.0968,=0.0773,=0.0401,=4291
="930740",300红利LV,2018-12-04,=-0.0043,=7472.7700,=0.0424,=9.2386,=0.9365,=5.4153,=6.8079,=7.4877,=8.5150,=9.6903,=0.9649,=0.8634,=0.6159,=0.7682,=0.8537,=0.9457,=1.0604,=1.4078,=0.7585,=0.6725,=0.8537,=1.0744,=1.5144,=1.9253,=0.0708,=0.0943,=0.0707,=0.0434,=578
="399995",基建工程,2015-03-12,=-0.0011,=4212.3500,=0.0783,=9.4124,=0.7020,=5.8673,=7.3439,=8.2792,=12.5468,=18.8590,=0.7480,=0.2135,=0.5815,=0.7369,=0.9112,=1.4808,=2.1834,=0.2018,=0.4477,=0.1368,=0.1788,=0.2067,=0.3599,=0.5478,=0.0444,=0.0704,=0.0520,=0.0276,=2682
="931479",证券保险,2020-05-06,=-0.0007,=976.7100,=-0.0809,=9.4388,=0.0084,=9.2800,=12.0245,=13.6333,=15.5693,=21.1012,=1.3897,=0.5042,=1.0296,=1.2289,=1.3876,=1.5785,=2.2844,=1.7543,=0.7489,=1.0318,=1.2668,=1.4410,=1.7973,=2.2879,=0.1242,=0.1142,=0.0972,=0.0239,=9
="000825",央企红利,2012-07-20,=0.0008,=3656.8500,=0.0589,=9.4415,=0.9847,=4.7369,=6.0940,=7.3075,=8.3052,=10.5687,=0.9400,=0.6904,=0.5507,=0.6915,=0.8600,=1.0016,=1.3929,=1.2543,=0.8829,=0.6009,=0.8548,=1.0501,=1.2079,=1.7357,=0.0695,=0.0951,=0.0705,=0.0431,=287
="931848",800红利低波,2024-05-21,=-0.0042,=3349.9800,=0.0583,=9.5610,=0.9027,=7.4155,=8.1285,=8.9474,=9.4408,=9.7854,=0.9921,=0.9638,=0.7315,=0.8575,=0.9162,=0.9694,=1.0001,=1.3942,=0.8801,=1.1714,=1.2277,=1.3351,=1.3788,=1.5428,=0.0728,=0.0933,=0.0737,=0.0428,=123
="H30035",300非银,2012-12-21,=-0.0004,=10205.7600,=-0.0849,=9.7167,=0.0054,=9.5537,=13.1246,=15.1688,=19.3628,=26.3489,=1.4185,=0.2935,=1.0544,=1.3279,=1.6483,=2.0510,=2.4387,=1.7953,=0.5709,=1.0410,=1.4185,=1.7302,=1.9729,=2.3917,=0.1224,=0.1128,=0.0964,=0.0232,=1158
="931069",中金300,2018-02-14,=0.0005,=5027.5200,=0.0046,=9.7716,=0.6270,=5.9518,=7.4852,=9.2558,=10.5195,=13.6164,=1.0269,=0.4027,=0.7377,=0.9194,=1.1068,=1.3597,=1.8328,=1.4253,=0.8881,=0.6656,=0.8596,=1.1107,=1.3078,=1.7542,=0.0767,=0.1056,=0.0771,=0.0394,=84
="000968",300周期,2010-05-28,=-0.0037,=4459.0400,=-0.0198,=9.9061,=0.7263,=6.1174,=7.8172,=9.1554,=10.2896,=13.3562,=1.0161,=0.5041,=0.7021,=0.8484,=1.0145,=1.1849,=1.5550,=1.6492,=0.9835,=0.8459,=1.0834,=1.2645,=1.4627,=1.8297,=0.0765,=0.0962,=0.0777,=0.0356,=98
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0024,=4302,=0.0713,=9.9668,=0.6680,=4.8859,=6.8728,=8.8773,=12.1601,=16.1208,=0.9330,=0.6014,=0.5567,=0.7305,=0.8673,=1.1833,=1.3660,=1.0589,=0.5884,=0.5555,=0.7802,=0.9894,=1.3645,=1.5178,,=0.0950,,=0.0537,=32
="000925",基本面50,2009-02-26,=-0.0040,=4531.9000,=-0.0187,=9.9777,=0.7803,=6.2635,=7.9688,=9.0454,=10.0524,=12.7955,=1.0406,=0.4485,=0.7306,=0.9013,=1.0630,=1.1921,=1.5728,=1.0942,=0.7840,=0.6037,=0.7864,=0.9667,=1.1028,=1.4866,=0.0747,=0.0947,=0.0771,=0.0390,=4533
="H30356",800价值,2014-06-09,=-0.0024,=6704.3700,=0.0087,=9.9801,=0.8067,=6.4024,=7.6848,=9.0192,=9.9535,=13.4784,=1.0303,=0.6085,=0.7030,=0.8609,=0.9883,=1.1784,=1.6287,=1.1189,=0.8559,=0.5868,=0.7372,=0.8794,=1.0692,=1.3738,=0.0737,=0.0946,=0.0754,=0.0382,=27
="399550",央视50,2012-06-06,=0.0049,=8304.1300,=0.0262,=10.0246,=0.7634,=6.8960,=8.2538,=9.2344,=10.1362,=13.0561,=1.0474,=0.3013,=0.8649,=1.0177,=1.2394,=1.4261,=1.8564,=2.0943,=0.8623,=1.3448,=1.6476,=1.7972,=2.0356,=2.5217,=0.0768,=0.1002,=0.0803,=0.0419,=2257
="930608",中证基建,2015-03-31,=-0.0049,=8791.1100,=0.0359,=10.0868,=0.4163,=6.6667,=8.6208,=10.5533,=17.0878,=25.2863,=0.8381,=0.2164,=0.6550,=0.8276,=1.1200,=1.6147,=2.2134,=0.2405,=0.2819,=0.1701,=0.2221,=0.3426,=0.4967,=0.7101,=0.0480,=0.0718,=0.0544,=0.0292,=642
="000042",上证央企,2009-03-30,=-0.0029,=1801.0400,=-0.0057,=10.1100,=0.8240,=6.3284,=7.8863,=9.1230,=10.0251,=12.9577,=1.0364,=0.6492,=0.7230,=0.8871,=0.9895,=1.1164,=1.4812,=1.3263,=0.9918,=0.6569,=0.8569,=0.9755,=1.1240,=1.3891,=0.0745,=0.0970,=0.0773,=0.0375,=380
="932305",智选高股息,2024-09-30,=0.0014,=12079.6500,=0.0824,=10.1134,=0.9915,=7.0143,=7.4561,=8.2961,=9.1960,=10.2091,=1.1482,=0.9886,=0.8750,=0.9199,=1.0426,=1.0807,=1.1675,=0.8365,=0.5783,=0.7106,=0.7290,=0.7783,=1.2789,=1.3342,=0.0813,=0.1049,=0.0838,=0.0644,=236
="399966",800证保,2012-12-21,=-0.0014,=6094.3800,=-0.0784,=10.1648,=0.0033,=10.0132,=13.7118,=15.9950,=19.7375,=27.1945,=1.4186,=0.2906,=1.0619,=1.3308,=1.6299,=2.0433,=2.4366,=1.9270,=0.6542,=1.1634,=1.5249,=1.7816,=2.0457,=2.5211,=0.1174,=0.1076,=0.0911,=0.0224,=168
="H30588",中证证保,2015-02-02,=-0.0014,=1034.8600,=-0.0784,=10.1723,=0.0033,=10.0210,=13.6597,=16.0874,=19.5891,=27.6808,=1.4170,=0.2869,=1.0752,=1.3326,=1.6371,=2.0375,=2.4238,=1.9294,=0.6962,=1.1673,=1.5178,=1.7578,=2.0128,=2.5500,=0.1176,=0.1081,=0.0914,=0.0224,=457
="930723",沪港深F100,2015-08-05,=-0.0019,=5146.1300,=0.0106,=10.2035,=0.8164,=5.4557,=7.5706,=8.9356,=10.1443,=13.1279,=1.0450,=0.6173,=0.6469,=0.8476,=1.0101,=1.1160,=1.4626,=1.3337,=0.8844,=0.6039,=0.8632,=1.0719,=1.2781,=1.6654,,=0.1086,,=0.0390,=151
="932422",A500红利低波,2025-04-09,=-0.0044,=3208.7400,=0.0341,=10.2240,=0.7797,=9.5190,=9.8695,=10.0790,=10.2346,=10.5846,=1.0844,=0.9780,=0.9943,=1.0277,=1.0419,=1.0562,=1.0941,=1.3265,=0.2467,=1.2431,=1.3098,=1.4403,=1.4773,=1.5336,=0.0682,,,=0.0426,=250
="399805",互联金融,2015-02-10,=0.0076,=3633.8300,=-0.0559,=10.2660,=0.2634,=7.5943,=9.8174,=11.5427,=13.2085,=16.5816,=1.1119,=0.2840,=0.7644,=1.0567,=1.4482,=1.7387,=2.0317,=1.8968,=0.9027,=1.1667,=1.4082,=1.6147,=1.7831,=2.2175,=0.0834,=0.0942,=0.0809,=0.0335,=326
="950090",50AH优选,2015-12-10,=0.0003,=6117.5400,=-0.0108,=10.3389,=0.9077,=6.3188,=7.9026,=8.6157,=9.7616,=13.5010,=1.0992,=0.7239,=0.7914,=0.9478,=1.0256,=1.1249,=1.5403,=1.3928,=0.9823,=0.6574,=0.8457,=0.9467,=1.0536,=1.4553,,=0.1029,,=0.0381,=1992
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0018,=9340.4000,=-0.0129,=10.3491,=0.8228,=5.7712,=7.8847,=8.9664,=10.2891,=13.0207,=1.1481,=0.7123,=0.7256,=0.9400,=1.0746,=1.2097,=1.5098,=1.8744,=0.9228,=0.9123,=1.1410,=1.3969,=1.7166,=2.4187,,=0.1056,,=0.0342,=262
="932431",300质量,2025-03-18,=-0.0047,=2071.3000,=0.0121,=10.4289,=0.9545,=9.4685,=9.9428,=10.1173,=10.2567,=10.5369,=1.1618,=0.9545,=1.0727,=1.1112,=1.1300,=1.1461,=1.1853,=2.2448,=0.8058,=2.0194,=2.1490,=2.1979,=2.2448,=2.3259,=0.0794,,,=0.0360,=2
="399371",国证价值,2010-01-04,=-0.0020,=7401.3200,=0.0275,=10.4296,=0.8092,=6.4728,=7.8356,=9.0964,=10.3507,=13.0475,=1.0645,=0.6175,=0.7249,=0.8967,=1.0117,=1.2419,=1.5675,=1.1023,=0.8046,=0.5764,=0.7536,=0.8693,=1.0977,=1.3812,=0.0736,=0.0927,=0.0763,=0.0394,=113
="000806",消费服务,2012-02-10,=0.0003,=8207.0100,=-0.0257,=10.4363,=0.3706,=8.8952,=9.9851,=10.8057,=11.8704,=17.0971,=1.1731,=0.1228,=1.0009,=1.2048,=1.3579,=1.5460,=2.0145,=2.2731,=0.6958,=1.6526,=1.9444,=2.1081,=2.3803,=3.0032,=0.0838,=0.1036,=0.0833,=0.0355,=414
="980081",价值100,2012-12-28,,,=0.1007,=10.4390,=0.9601,=7.7317,=8.3055,=8.5366,=9.4877,=10.8572,=1.1707,=0.9601,=0.8413,=0.8813,=0.9082,=1.0748,=1.2173,=1.0565,=0.9601,=0.7580,=0.8025,=0.8536,=1.0278,=1.0986,=0.0759,=0.1010,,=0.0437,=242
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0012,=12741.0400,=-0.0081,=10.5087,=0.8620,=6.0524,=7.8516,=8.5949,=9.9247,=15.8114,=1.1382,=0.7655,=0.6924,=0.8891,=0.9979,=1.1579,=1.7191,=1.5214,=0.8794,=0.7846,=0.9920,=1.0796,=1.4276,=2.0876,,=0.1073,,=0.0338,=91
="931375",300质量低波,2019-11-25,=-0.0008,=17460.1600,=0.0296,=10.5344,=0.4143,=6.4946,=8.1313,=11.5211,=13.5754,=22.0532,=1.3899,=0.4182,=0.8054,=1.0775,=1.5728,=2.0834,=3.3245,=1.8785,=0.6512,=1.0044,=1.3169,=1.6425,=2.0966,=2.5370,=0.0993,=0.1354,=0.0949,=0.0289,=107
="HSCEI",恒生中国企业指数,1994-08-08,=0.0010,=8835.5000,=-0.0088,=10.5748,=0.8632,=6.0524,=7.8516,=8.6043,=9.9425,=15.8114,=1.1419,=0.7664,=0.6924,=0.8888,=0.9998,=1.1595,=1.7191,=1.5272,=0.8816,=0.7849,=0.9925,=1.0798,=1.4322,=2.0876,,=0.1073,,=0.0336,=4723
