指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q2),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q2),关注度
="931087",科技龙头,2019-03-20,=-0.0284,=6633.5804,=0.2620,=46.7161,=0.6588,=22.2848,=33.7371,=40.9050,=52.3590,=78.0359,=7.8007,=0.9447,=2.8190,=4.2381,=5.3435,=6.5861,=11.1808,=6.8205,=0.9666,=2.0316,=3.3125,=4.0133,=5.0392,=9.7717,=0.0056,=0.2809,=0.0037,=0.0053,=0.0064,=0.0086,=0.0172,=0.1100,=0.1080,=0.0526,=2101
="000858",500信息,2013-11-06,=-0.0262,=13271.7700,=0.2593,=89.1709,=0.7788,=25.3805,=44.0237,=64.2693,=90.9817,=209.3531,=6.1077,=0.9679,=2.1626,=2.9042,=3.3887,=3.9462,=8.5146,=6.5568,=0.9769,=1.1229,=1.9078,=2.6884,=3.6935,=9.1355,=0.0032,=0.0338,=0.0022,=0.0044,=0.0059,=0.0072,=0.0110,=0.0403,=0.0505,=0.0256,=355
="970070",创业板人工智能,2024-07-11,=-0.0252,=7466.8100,=0.2593,=53.4626,=0.0689,=48.3861,=68.7975,=80.2115,=93.4414,=119.1606,=10.9882,=0.8380,=3.3467,=5.1803,=7.6776,=10.6073,=15.2749,=8.5201,=0.6890,=3.4016,=5.0465,=7.0928,=9.2248,=12.0918,=0.0040,=0.3296,=0.0027,=0.0036,=0.0046,=0.0065,=0.0096,=0.1387,=0.1206,=0.0470,=248
="931461",电子50,2009-07-22,=-0.0288,=7381.7845,=0.2522,=45.9351,=0.7315,=20.3357,=30.2827,=36.3588,=48.9696,=76.5790,=6.4341,=0.9506,=2.5323,=3.1789,=3.7194,=5.3584,=9.2899,=3.1303,=0.7871,=1.1588,=1.7978,=2.0702,=3.1777,=4.5428,=0.0064,=0.1689,=0.0046,=0.0066,=0.0091,=0.0111,=0.0147,=0.0739,=0.0884,=0.0404,=445
="932087",集成电路,2023-03-29,=-0.0262,=1417.1917,=0.2513,=83.3727,=0.1356,=46.1239,=97.6642,=131.6956,=151.5739,=195.7770,=7.4996,=0.8278,=3.1405,=3.9537,=5.2210,=7.3457,=11.4486,=11.8042,=0.7689,=5.8347,=7.6961,=9.1958,=12.0507,=18.6728,=0.0016,=0.4198,=0.0010,=0.0014,=0.0017,=0.0022,=0.0029,=0.0589,=0.0481,=0.0198,=60
="930652",CS电子,2015-06-05,=-0.0282,=12265.5350,=0.2504,=51.7108,=0.7764,=21.2056,=33.8232,=43.2336,=53.1223,=86.1406,=6.4777,=0.9638,=2.2039,=3.1466,=3.6641,=4.8549,=9.3375,=3.5333,=0.9370,=1.4014,=2.0217,=2.3151,=3.0953,=5.0793,=0.0056,=0.0577,=0.0040,=0.0063,=0.0077,=0.0104,=0.0141,=0.0673,=0.0838,=0.0386,=490
="000936",中证电信,2009-07-03,=-0.0222,=12425.0643,=0.2500,=28.6756,=0.5708,=14.1836,=20.2187,=26.5995,=41.2907,=123.1725,=2.7455,=0.7558,=1.2149,=1.7613,=2.3442,=2.7954,=3.6232,=2.6426,=0.9720,=0.7463,=1.0405,=1.2789,=1.8544,=3.0800,=0.0213,=0.5861,=0.0019,=0.0063,=0.0098,=0.0319,=0.0507,=0.0572,=0.0913,=0.0557,=346
="399990",煤炭等权,2015-01-21,=0.0074,=3561.0100,=0.2397,=19.1961,=0.8727,=5.7123,=8.6121,=10.6445,=15.5378,=144.9606,=1.8198,=0.9708,=0.8179,=1.1210,=1.3800,=1.6245,=2.0135,=1.8396,=0.9477,=0.6732,=0.9183,=1.1227,=1.4635,=2.2100,=0.0317,=0.0861,=0.0074,=0.0368,=0.0547,=0.0638,=0.1003,=0.0521,=0.0912,=0.0456,=242
="000994",全指电信,2011-08-02,=-0.0234,=13731.4345,=0.2328,=29.1169,=0.4044,=17.6024,=21.7780,=33.4275,=52.4991,=109.2407,=2.8150,=0.6730,=1.3865,=1.8415,=2.5296,=3.0085,=3.7766,=2.6514,=0.9658,=0.9155,=1.2459,=1.5559,=1.9116,=3.1271,=0.0206,=0.6120,=0.0022,=0.0055,=0.0085,=0.0296,=0.0398,=0.0579,=0.0895,=0.0556,=235
="931248",油气资源,2023-06-12,=0.0044,=1119.9692,=0.2257,=13.1236,=0.7569,=8.9017,=10.2779,=11.4238,=13.3494,=19.0700,=1.3718,=0.7960,=1.0292,=1.1543,=1.2350,=1.3733,=1.8318,=0.7461,=0.8438,=0.4486,=0.5279,=0.5965,=0.6982,=0.9774,=0.0381,=0.1914,=0.0285,=0.0383,=0.0455,=0.0495,=0.0548,=0.0623,=0.0906,=0.0516,=60
="931494",消费电子,2020-06-12,=-0.0305,=6186.0722,=0.2162,=48.6241,=0.7102,=20.2625,=32.3605,=38.8942,=52.0867,=77.9188,=5.7160,=0.9285,=2.1307,=2.8248,=3.5742,=5.1549,=7.9404,=2.7062,=0.8439,=1.3000,=1.6522,=2.0136,=2.6394,=3.9249,=0.0063,=0.2649,=0.0040,=0.0058,=0.0082,=0.0109,=0.0138,=0.0590,=0.0807,=0.0373,=236
="000998",中证TMT,2011-11-08,=-0.0223,=3575.2155,=0.2158,=37.6934,=0.5877,=18.9989,=27.6426,=34.6714,=43.1421,=58.6698,=4.3428,=0.8740,=1.9674,=2.4624,=3.2925,=4.0662,=5.6742,=3.0503,=0.9514,=1.2505,=1.8094,=2.1809,=2.6660,=3.9991,=0.0118,=0.5840,=0.0048,=0.0068,=0.0094,=0.0185,=0.0284,=0.0650,=0.0900,=0.0493,=568
="399998",中证煤炭,2015-02-13,=0.0032,=2395.8500,=0.2151,=19.1961,=0.8727,=5.7123,=8.6121,=10.6445,=15.5378,=144.9606,=1.8198,=0.9708,=0.8179,=1.1210,=1.3800,=1.6245,=2.0135,=1.8396,=0.9477,=0.6732,=0.9183,=1.1227,=1.4635,=2.2100,=0.0317,=0.0861,=0.0074,=0.0368,=0.0547,=0.0638,=0.1003,=0.0521,=0.0912,=0.0456,=2141
="930792",HK银行,2016-04-22,=0.0013,=5341.7576,=0.2120,=7.3176,=0.9107,=3.2659,=4.4645,=5.8968,=6.8763,=9.5632,=0.7023,=0.6761,=0.3905,=0.4964,=0.6241,=0.7969,=1.0771,=2.7168,=0.9752,=1.0519,=1.5167,=1.8847,=2.4542,=3.1066,=0.0450,=0.0705,=0.0355,=0.0496,=0.0562,=0.0743,=0.1045,,=0.0901,=0.0459,=773
="399296",创成长,2019-01-23,=-0.0303,=7539.4300,=0.2097,=34.4452,=0.2783,=22.4911,=31.0716,=43.1477,=63.6630,=104.6935,=7.7545,=0.6024,=3.9463,=4.9679,=7.1333,=10.6103,=14.9802,=4.8330,=0.3632,=2.5417,=3.4877,=5.8030,=11.8255,=17.3385,=0.0089,=0.7448,=0.0016,=0.0028,=0.0063,=0.0105,=0.0200,=0.1410,=0.2040,=0.0851,=1087
="000993",全指信息,2011-08-02,=-0.0279,=10260.9800,=0.2090,=54.3938,=0.5597,=27.3163,=42.0299,=52.3705,=68.2593,=96.2351,=6.3173,=0.9633,=2.5265,=3.2910,=4.0183,=4.7054,=8.9424,=3.7890,=0.8954,=1.8009,=2.3377,=2.8263,=3.4670,=5.3826,=0.0056,=0.3283,=0.0039,=0.0053,=0.0064,=0.0084,=0.0117,=0.0622,=0.0751,=0.0332,=4111
="000935",中证信息,2009-07-03,=-0.0273,=7756.4900,=0.2085,=54.3075,=0.7706,=22.3783,=36.3506,=44.9712,=55.4857,=87.4284,=6.3309,=0.9633,=2.5910,=3.3323,=4.0468,=4.9065,=8.9117,=3.7016,=0.8629,=1.7187,=2.2028,=2.7288,=3.5210,=5.2392,=0.0058,=0.1676,=0.0042,=0.0059,=0.0072,=0.0094,=0.0127,=0.0609,=0.0833,=0.0345,=1128
=".NDX",纳斯达克100指数,1970-01-01,,,=0.2068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=0.1486,=4836
="000688",科创50,2020-07-23,=-0.0235,=1621.8700,=0.2066,=133.3426,=0.7772,=35.5957,=42.7396,=72.5984,=138.3809,=263.7183,=7.7672,=0.9186,=2.9443,=4.2558,=4.9338,=6.8954,=10.5365,=9.8336,=0.8059,=3.1319,=4.6121,=5.6430,=9.7709,=13.6380,=0.0021,=0.0327,=0.0016,=0.0030,=0.0045,=0.0071,=0.0110,=0.0354,=0.0347,=0.0153,=8366
="399610",TMT50,2010-11-08,=-0.0280,=11519.3200,=0.2022,=37.9693,=0.4975,=21.0331,=30.1663,=38.0217,=46.1904,=64.7172,=6.0861,=0.9362,=2.4071,=3.2244,=4.0374,=5.2598,=8.4969,=3.2450,=0.6582,=1.5843,=2.0121,=2.7315,=3.6636,=4.6782,=0.0076,=0.4300,=0.0046,=0.0062,=0.0080,=0.0121,=0.0161,=0.0881,=0.1080,=0.0497,=524
="931380",科技50,2019-11-25,=-0.0238,=3783.5788,=0.1975,=40.3139,=0.3894,=22.4426,=31.3695,=45.9849,=56.4135,=71.9143,=5.4847,=0.4913,=2.7627,=3.8887,=5.5174,=7.3312,=9.9144,=4.7321,=0.5750,=2.1802,=3.0847,=4.2431,=5.6329,=7.7525,=0.0097,=0.7492,=0.0035,=0.0051,=0.0076,=0.0104,=0.0163,=0.0675,=0.0951,=0.0452,=950
="000699",科创200,2024-08-20,=-0.0311,=1580.1000,=0.1973,=184.3939,=0.3026,=128.9087,=169.8576,=227.6362,=307.7325,=388.1174,=4.3549,=0.6955,=1.9770,=3.0504,=4.0570,=4.7940,=5.6874,=6.0728,=0.4813,=3.3605,=5.1527,=6.1315,=7.3632,=8.4376,=0.0042,=0.2083,=0.0033,=0.0041,=0.0048,=0.0067,=0.0100,=0.0171,=0.0165,=0.0098,=155
="931165",新兴科技100,2019-04-25,=-0.0272,=10173.2051,=0.1955,=39.6159,=0.7762,=17.0055,=23.5179,=29.9500,=40.3973,=67.3989,=8.9179,=0.9317,=3.5721,=4.3464,=5.5663,=7.7184,=13.6689,=6.3653,=0.7812,=3.0368,=3.6638,=4.8808,=6.5455,=12.4159,=0.0066,=0.1899,=0.0047,=0.0067,=0.0090,=0.0149,=0.0264,=0.1525,=0.1919,=0.0958,=525
="931866",中证机床,2022-05-09,=-0.0247,=2139.7496,=0.1933,=49.2404,=0.7267,=28.6086,=37.0339,=40.9884,=56.4542,=85.2007,=5.9384,=0.8562,=2.8302,=3.7750,=4.3759,=5.3108,=9.1263,=4.5920,=0.8111,=2.4023,=3.1682,=3.4529,=4.4964,=7.3925,=0.0069,=0.3250,=0.0043,=0.0066,=0.0077,=0.0096,=0.0146,=0.0788,=0.1022,=0.0544,=171
="1000008",沪深B股,1994-01-10,=0.0002,=302.6500,=0.1924,=24.9295,=0.6928,=7.0835,=12.9500,=17.5174,=30.7710,=97.5837,=0.8215,=0.4263,=0.6594,=0.7811,=0.8389,=1.0007,=1.4751,=0.5468,=0.6746,=0.3777,=0.4474,=0.5018,=0.5783,=1.1545,=0.0448,=0.8340,=0.0157,=0.0283,=0.0362,=0.0439,=0.1455,,=0.0269,=0.0232,=373
="000689",科创材料,2022-08-15,=-0.0286,=1444.9800,=0.1919,=152.8035,=0.7906,=38.7753,=45.6472,=94.8701,=153.3475,=281.6880,=6.3267,=0.9689,=1.9307,=2.6701,=3.4656,=4.5543,=8.5314,=7.7197,=0.9689,=2.1963,=3.1513,=4.0770,=5.7639,=10.7722,=0.0025,=0.0281,=0.0019,=0.0044,=0.0063,=0.0078,=0.0117,=0.0260,=0.0258,=0.0159,=49
="980030",消费电子,2015-02-17,=-0.0316,=8658.8100,=0.1917,=39.0059,=0.4911,=18.6467,=31.9334,=39.2097,=47.7675,=65.6114,=4.2001,=0.7726,=2.0026,=2.6022,=3.0560,=4.2884,=6.3059,=2.1774,=0.7363,=1.1413,=1.4028,=1.5904,=2.3684,=3.4515,=0.0070,=0.2901,=0.0040,=0.0066,=0.0082,=0.0109,=0.0143,=0.0529,=0.0648,=0.0332,=390
="000958",创业成长,2010-03-24,,,=0.1914,=39.4946,=0.9423,=11.9506,=17.5177,=24.3418,=30.6936,=61.3903,=9.8220,=0.9662,=2.6815,=3.7918,=5.1745,=6.4616,=14.5711,=5.5361,=0.9572,=1.2937,=1.9130,=2.5457,=3.9752,=7.7463,=0.0060,=0.1334,=0.0040,=0.0066,=0.0089,=0.0140,=0.0209,=0.1560,=0.2198,=0.1117,=674
="932456",科创创业AI,2025-05-14,=-0.0214,=3462.7634,=0.1902,=73.7612,=0.0503,=69.4448,=105.8089,=115.9117,=129.4243,=192.3777,=12.0481,=0.7367,=6.1464,=8.6987,=10.6540,=12.8437,=17.0303,=12.2250,=0.2456,=9.0747,=11.7624,=14.3868,=15.7443,=18.3647,=0.0024,=0.7515,=0.0016,=0.0018,=0.0020,=0.0025,=0.0030,=0.1046,=0.0985,=0.0422,=82
="CN5075",国证信创,2015-02-16,,,=0.1884,=69.5917,=0.3722,=39.3034,=50.1192,=77.7630,=124.0857,=152.0158,=7.5244,=0.8006,=3.0386,=3.6132,=5.3535,=7.5244,=10.9595,=5.8109,=0.8198,=2.8415,=3.7248,=4.4991,=5.7199,=8.6847,=0.0027,=0.1344,=0.0018,=0.0029,=0.0056,=0.0077,=0.0108,=0.0739,=0.0598,=0.0281,=34
="000915",300信息,2007-07-02,=-0.0278,=3860.5326,=0.1876,=47.0751,=0.7500,=20.6178,=34.5715,=39.8393,=48.3468,=75.5831,=6.4232,=0.9349,=2.7398,=3.5403,=4.3508,=5.6243,=9.0762,=3.1608,=0.4889,=1.6744,=2.1700,=3.1896,=4.0431,=4.9963,=0.0068,=0.3394,=0.0049,=0.0061,=0.0076,=0.0100,=0.0144,=0.0690,=0.0971,=0.0383,=23
="930850",智能制造,2016-07-20,=-0.0246,=5645.4443,=0.1793,=48.4147,=0.7140,=23.4329,=32.7599,=41.9170,=50.3507,=78.5602,=5.6428,=0.9197,=2.5370,=3.5247,=4.1872,=5.1144,=7.7199,=3.2972,=0.6976,=1.5919,=2.3597,=2.8048,=3.5734,=5.3954,=0.0069,=0.3717,=0.0050,=0.0062,=0.0077,=0.0101,=0.0146,=0.0625,=0.0857,=0.0387,=367
="931250",港股通创新药,2012-07-20,=-0.0293,=1178.0725,=0.1734,=35.0094,=0.3984,=21.4435,=32.7270,=36.3861,=43.8623,=63.0533,=3.7958,=0.7672,=1.5232,=1.8496,=2.3877,=3.8353,=4.5255,=6.1759,=0.7174,=1.4727,=1.7828,=2.4060,=6.5165,=7.7209,=0.0082,=0.3311,=0.0059,=0.0076,=0.0131,=0.0161,=0.0196,=0.0728,=0.1071,=0.0564,=142
="399285",物联网50,2020-02-18,=-0.0190,=7407.3700,=0.1727,=36.0252,=0.6885,=21.8675,=26.5276,=31.9784,=38.8097,=48.9860,=5.3507,=0.7974,=2.6765,=3.4223,=4.0748,=5.3542,=6.9158,=3.4101,=0.8990,=1.7407,=2.0287,=2.4876,=3.1621,=4.3982,=0.0123,=0.5252,=0.0076,=0.0096,=0.0121,=0.0147,=0.0214,=0.0846,=0.1364,=0.0709,=95
="000680",科创综指,2025-01-20,=-0.0252,=1918.8700,=0.1724,=137.9537,=0.1373,=115.7401,=144.1824,=207.8292,=230.7267,=278.5830,=6.1744,=0.7892,=3.4337,=3.9931,=5.3039,=6.1880,=8.0513,=8.0496,=0.7574,=4.7291,=5.5244,=7.2607,=8.1798,=10.6066,=0.0029,=0.1838,=0.0023,=0.0029,=0.0036,=0.0050,=0.0065,=0.0286,=0.0261,=0.0124,=249
