指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="399809",保险主题,2015-02-13,=0.0551,=2156.8600,=-0.1916,=7.1881,=0.2738,=5.4537,=6.8114,=10.4642,=15.0245,=22.8725,=0.7711,=0.2169,=0.6352,=0.7657,=1.2252,=1.4858,=1.9794,=2.0936,=0.9031,=0.5239,=0.8688,=1.0970,=1.6893,=2.3772,=0.0403,=0.6915,=0.0120,=0.0209,=0.0295,=0.0488,=0.0686,=0.0227,=0.1015,=0.0246,=1496
="987016",港股通红利低波,2021-11-18,,,=0.0317,=7.2202,=0.8834,=3.4544,=4.3025,=4.9387,=6.8061,=8.0054,=0.6921,=0.8798,=0.4152,=0.4879,=0.5392,=0.6622,=0.7529,=1.0708,=0.7731,=0.5827,=0.6600,=0.7948,=1.1099,=1.3012,=0.0557,=0.0879,=0.0488,=0.0595,=0.0822,=0.0927,=0.1160,,=0.0893,,=159
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=-0.0099,=4216.6400,=-0.0563,=7.3112,=0.8078,=3.5572,=4.6524,=5.9927,=7.2248,=9.5068,=0.6584,=0.5930,=0.3828,=0.4855,=0.5816,=0.8150,=1.1073,=0.8815,=0.5360,=0.4386,=0.6559,=0.8499,=1.4141,=2.0623,=0.0552,=0.2487,=0.0385,=0.0531,=0.0644,=0.0819,=0.1103,,,,=1516
="000818",细分金融,2012-04-11,=0.0354,=6594.3200,=-0.1069,=7.3464,=0.3633,=5.2356,=6.4974,=7.6851,=8.4810,=10.9951,=0.7492,=0.2561,=0.5930,=0.7010,=0.8879,=1.0928,=1.4303,=2.2242,=0.7711,=1.2689,=1.6354,=1.9881,=2.2623,=2.9111,=0.0394,=0.6128,=0.0239,=0.0331,=0.0375,=0.0471,=0.0625,=0.0231,=0.0956,=0.0246,=7
="HSHDYI",恒生高股息率指数,2012-12-10,=-0.0079,=1228.2100,=-0.0371,=7.3527,=0.7033,=3.6777,=4.8612,=6.6079,=7.8179,=10.6953,=0.6749,=0.5297,=0.4041,=0.5046,=0.6481,=0.9078,=1.1746,=1.0684,=0.5061,=0.5013,=0.7008,=1.0654,=1.5005,=1.9871,=0.0554,=0.2972,=0.0423,=0.0526,=0.0604,=0.0808,=0.1102,,,,=915
="H30270",红利价值,2013-12-19,=0.0058,=9215.0900,=-0.0333,=7.5025,=0.6828,=4.4543,=5.4340,=6.7658,=8.7092,=13.0955,=0.7545,=0.4795,=0.5256,=0.6489,=0.7639,=1.2450,=1.7317,=1.5205,=0.9478,=0.5854,=0.8126,=0.9997,=1.2974,=1.6637,=0.0442,=0.3664,=0.0269,=0.0419,=0.0507,=0.0631,=0.0726,=0.0235,=0.0936,=0.0240,=194
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0052,=2531.6100,=0.0217,=7.5197,=0.8836,=3.8979,=4.9496,=5.9008,=7.2294,=8.4533,=0.6710,=0.7740,=0.4277,=0.5172,=0.5787,=0.6848,=0.8197,=1.1701,=0.8567,=0.5333,=0.6968,=0.8766,=1.1231,=1.3442,=0.0535,=0.0827,=0.0482,=0.0565,=0.0673,=0.0840,=0.1067,,,,=495
="931024",港股通非银,2017-11-06,=0.0321,=3944.9400,=-0.0812,=7.5387,=0.0282,=6.7549,=8.5919,=11.0763,=13.3392,=22.4310,=1.0257,=0.4593,=0.6237,=0.8489,=1.0459,=1.2229,=1.7592,=1.2630,=0.8245,=0.5870,=0.8754,=1.0147,=1.2289,=2.2002,=0.0388,=0.7214,=0.0165,=0.0265,=0.0345,=0.0414,=0.0611,,=0.1344,,=193
="931130",红利成长低波,2018-12-04,=0.0040,=22243.3700,=-0.0621,=7.5493,=0.4603,=4.4465,=5.5781,=7.8218,=8.7186,=11.5512,=0.7526,=0.3311,=0.5279,=0.6246,=0.8999,=1.0301,=1.5803,=2.5778,=0.9951,=0.3109,=0.8140,=1.3204,=1.9188,=2.6815,=0.0417,=0.4516,=0.0246,=0.0322,=0.0424,=0.0533,=0.0639,=0.0231,=0.0934,=0.0229,=146
="931157",SHS红利成长LV,2019-04-25,=0.0093,=7015.0800,=-0.0589,=7.6023,=0.6107,=4.1261,=5.5951,=6.9158,=8.3347,=11.5318,=0.7488,=0.3539,=0.5154,=0.6262,=0.8076,=0.9238,=1.5888,=1.6338,=0.9978,=0.5018,=0.7114,=1.0390,=1.4133,=1.6968,=0.0480,=0.4843,=0.0259,=0.0417,=0.0481,=0.0558,=0.0761,,=0.0964,,=335
="932596",港股通红利低波,2016-02-04,=-0.0052,=3978.7300,=0.0258,=7.6256,=0.0874,=7.4451,=7.8265,=8.0503,=8.2766,=8.5745,=0.7037,=0.2404,=0.6528,=0.6985,=0.7315,=0.7593,=0.7956,=1.3160,=0.3716,=1.2161,=1.2851,=1.3276,=1.3605,=1.4099,=0.0514,=0.3005,=0.0473,=0.0494,=0.0527,=0.0550,=0.0579,,=0.0894,,=91
="930914",港股通高股息,2016-11-25,=-0.0091,=4912.3600,=-0.0011,=7.6280,=0.7657,=3.4280,=4.4208,=5.9267,=7.8302,=11.1979,=0.7350,=0.6596,=0.3979,=0.5024,=0.6161,=0.8525,=1.1764,=1.2086,=0.7598,=0.5144,=0.7043,=0.9230,=1.2585,=2.2126,=0.0527,=0.1401,=0.0387,=0.0551,=0.0659,=0.0866,=0.1194,,=0.0918,,=710
="000914",300金融,2007-07-02,=0.0350,=5971.6300,=-0.1111,=7.6566,=0.4256,=5.2769,=6.6022,=7.8391,=8.6017,=11.3863,=0.7442,=0.2499,=0.5962,=0.7048,=0.9084,=1.1328,=1.4919,=2.0864,=0.7955,=1.1210,=1.4310,=1.8122,=2.0939,=2.7052,=0.0391,=0.5889,=0.0235,=0.0340,=0.0376,=0.0467,=0.0618,=0.0223,=0.0897,=0.0236,=344
="930992",沪港深红利低波,2017-06-28,=-0.0017,=5275.9100,=-0.0523,=7.6816,=0.7834,=4.0130,=5.1749,=5.8952,=7.7691,=8.5109,=0.7169,=0.7815,=0.4277,=0.5370,=0.5909,=0.7277,=0.7950,=1.1362,=0.7386,=0.4496,=0.6005,=0.8581,=1.1856,=1.3912,=0.0517,=0.0603,=0.0478,=0.0542,=0.0717,=0.0768,=0.0949,,=0.0878,,=50
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0068,=4785.6900,=0.0304,=7.6903,=0.7870,=4.2457,=4.7359,=5.7969,=7.8973,=9.0746,=0.7197,=0.7124,=0.4429,=0.4987,=0.5838,=0.7380,=0.8283,=1.1773,=0.9880,=0.6036,=0.6746,=0.8776,=1.0370,=1.2312,=0.0603,=0.1704,=0.0497,=0.0609,=0.0729,=0.0879,=0.0947,,,,=84
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0150,=3782.7000,=0.0522,=7.8492,=0.8329,=4.9972,=5.5519,=6.1690,=7.7538,=8.5526,=0.7527,=0.7812,=0.5264,=0.5924,=0.6338,=0.7574,=0.8375,=0.9329,=0.8529,=0.5404,=0.5946,=0.6685,=0.8661,=1.0234,=0.0487,=0.0776,=0.0450,=0.0524,=0.0704,=0.0775,=0.0871,,=0.0956,,=116
="000029",180价值,2009-01-09,=0.0250,=4019.0300,=-0.0975,=7.9185,=0.5130,=5.6894,=6.9075,=7.8866,=8.5069,=10.8138,=0.7799,=0.1167,=0.6666,=0.8034,=0.8602,=1.0653,=1.4433,=1.0691,=0.7967,=0.6198,=0.7825,=0.9447,=1.0702,=1.4032,=0.0421,=0.4268,=0.0290,=0.0389,=0.0429,=0.0522,=0.0634,=0.0228,=0.0896,=0.0243,=558
="000934",中证金融,2009-07-03,=0.0362,=5596.5900,=-0.1073,=7.9508,=0.4400,=5.7083,=6.8944,=8.0941,=8.8714,=11.5527,=0.7548,=0.2487,=0.6117,=0.7181,=0.9141,=1.1485,=1.5017,=2.0955,=0.8091,=1.1467,=1.4503,=1.8023,=2.0821,=2.6696,=0.0380,=0.5909,=0.0232,=0.0331,=0.0366,=0.0445,=0.0593,=0.0220,=0.0873,=0.0231,=1151
="H50040",上红低波,2014-03-21,=0.0037,=10418.4400,=-0.0552,=7.9531,=0.6961,=4.6938,=5.9512,=7.0919,=9.6645,=14.3118,=0.7955,=0.3786,=0.5647,=0.6911,=0.8344,=1.3609,=1.8756,=1.5496,=0.9332,=0.6380,=0.8684,=1.2015,=1.4019,=1.6845,=0.0447,=0.4293,=0.0230,=0.0391,=0.0465,=0.0588,=0.0718,=0.0234,=0.0936,=0.0244,=361
="H30269",红利低波,2013-12-19,=0.0008,=10501.4700,=-0.0657,=7.9556,=0.7010,=4.5638,=5.5488,=6.8841,=9.4786,=14.4342,=0.8044,=0.5072,=0.5386,=0.6570,=0.8015,=1.3872,=1.9670,=1.5376,=0.9287,=0.6111,=0.8850,=1.0973,=1.4162,=1.6703,=0.0454,=0.3893,=0.0246,=0.0406,=0.0503,=0.0605,=0.0732,=0.0236,=0.0946,=0.0236,=4412
="000992",全指金融,2011-08-02,=0.0349,=5359.9600,=-0.1049,=8.1200,=0.4371,=5.9310,=7.1022,=8.2740,=9.0288,=11.6339,=0.7568,=0.2441,=0.6188,=0.7234,=0.9224,=1.1608,=1.5107,=2.0928,=0.8132,=1.1568,=1.4432,=1.8064,=2.0799,=2.6668,=0.0376,=0.5934,=0.0229,=0.0327,=0.0359,=0.0437,=0.0581,=0.0217,=0.0846,=0.0227,=2701
="931446",东证红利低波,2020-04-21,=0.0097,=3227.1600,=-0.0626,=8.1328,=0.6857,=5.1478,=6.1772,=7.1450,=8.5363,=11.0216,=0.7806,=0.5484,=0.5884,=0.6956,=0.7652,=0.8718,=1.2481,=1.4510,=0.9170,=0.5909,=0.7548,=0.8891,=1.3258,=1.5979,=0.0438,=0.3116,=0.0325,=0.0415,=0.0486,=0.0565,=0.0651,=0.0224,=0.0895,=0.0240,=849
="000922",中证红利,2008-05-26,=0.0107,=5373.3300,=-0.0237,=8.1406,=0.6627,=5.1762,=6.0245,=7.6566,=8.6158,=11.2156,=0.7857,=0.3773,=0.5911,=0.7110,=0.8510,=1.1086,=1.4999,=1.2037,=0.7637,=0.6332,=0.7726,=1.0440,=1.2311,=1.7101,=0.0444,=0.3687,=0.0309,=0.0399,=0.0471,=0.0596,=0.0693,=0.0233,=0.0895,=0.0228,=20115
="000151",上国红利,2012-07-20,=0.0151,=1574.0800,=0.0304,=8.2447,=0.8986,=4.5075,=5.3657,=6.9518,=7.7710,=10.0345,=0.7221,=0.4103,=0.5268,=0.6189,=0.7531,=0.9661,=1.3272,=1.0188,=0.3724,=0.6026,=0.8953,=1.0829,=1.3107,=1.6854,=0.0453,=0.2470,=0.0346,=0.0446,=0.0513,=0.0650,=0.0754,=0.0218,=0.0803,=0.0258,=222
="000015",红利指数,2005-01-04,=0.0116,=3086.5900,=0.0161,=8.3006,=0.8581,=4.6646,=5.5108,=7.0875,=8.0510,=10.4439,=0.7883,=0.5443,=0.5525,=0.6398,=0.7659,=1.0179,=1.3875,=1.3970,=0.8656,=0.7277,=0.8913,=1.1384,=1.3391,=1.6890,=0.0430,=0.2136,=0.0330,=0.0425,=0.0514,=0.0644,=0.0757,=0.0233,=0.0885,=0.0212,=14201
="399373",大盘价值,2010-01-04,=0.0188,=7721.2200,=-0.0994,=8.3347,=0.4920,=5.4746,=6.8623,=8.3569,=9.1146,=11.9914,=0.8426,=0.2792,=0.6410,=0.8033,=0.9433,=1.1408,=1.5001,=1.1195,=0.7505,=0.5920,=0.7817,=0.9283,=1.1432,=1.4541,=0.0441,=0.5621,=0.0275,=0.0366,=0.0427,=0.0526,=0.0641,=0.0236,=0.0939,=0.0248,=329
="000821",300红利,2012-07-20,=0.0112,=6364.2200,=-0.0462,=8.3496,=0.7678,=4.9998,=6.1944,=7.5603,=8.4656,=10.9286,=0.8119,=0.3336,=0.5725,=0.7140,=0.8681,=1.0796,=1.4919,=1.3269,=0.8087,=0.6098,=0.7993,=1.0656,=1.3214,=1.6963,=0.0456,=0.4305,=0.0319,=0.0420,=0.0472,=0.0563,=0.0673,=0.0235,=0.0916,=0.0239,=1000
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0125,=3959.5600,=-0.0139,=8.4925,=0.4654,=4.8859,=6.8728,=8.8714,=11.6941,=16.1208,=0.8037,=0.3585,=0.5567,=0.7305,=0.8664,=1.1669,=1.3660,=0.9137,=0.3874,=0.5555,=0.7802,=0.9869,=1.3582,=1.5178,=0.0589,=0.6715,=0.0276,=0.0359,=0.0529,=0.0664,=0.1028,,=0.0951,,=33
="930740",300红利LV,2018-12-04,=0.0080,=6771.7800,=-0.0554,=8.5281,=0.7745,=5.4153,=6.8275,=7.5233,=8.6970,=9.6903,=0.8208,=0.3667,=0.6159,=0.7722,=0.8572,=0.9459,=1.0604,=1.4914,=0.7991,=0.6725,=0.8568,=1.0786,=1.5030,=1.9253,=0.0456,=0.5216,=0.0370,=0.0418,=0.0452,=0.0513,=0.0622,=0.0239,=0.0932,=0.0223,=621
="000824",国企红利,2012-07-20,=0.0079,=2081.4600,=-0.0187,=8.5291,=0.8148,=4.8847,=5.9406,=7.3385,=8.4397,=10.7823,=0.8167,=0.4854,=0.5610,=0.6880,=0.8270,=1.0592,=1.4469,=1.2297,=0.7757,=0.5370,=0.7016,=0.9865,=1.2552,=1.6834,=0.0444,=0.3608,=0.0328,=0.0418,=0.0481,=0.0583,=0.0694,=0.0232,=0.0892,=0.0226,=942
="930955",红利低波100,2017-05-26,=0.0025,=11074.3000,=-0.0608,=8.5395,=0.7823,=5.0805,=6.0718,=7.4267,=8.6138,=11.5013,=0.8389,=0.5245,=0.5792,=0.6662,=0.8279,=0.9895,=1.3722,=1.4454,=0.8809,=0.5888,=0.7784,=0.9907,=1.3591,=1.7525,=0.0463,=0.4309,=0.0270,=0.0430,=0.0471,=0.0562,=0.0683,=0.0234,=0.0928,=0.0257,=2215
="931644",800红利,2024-03-15,=0.0112,=2518.1700,=-0.0133,=8.5461,=0.5539,=6.4729,=7.3375,=8.3725,=9.0523,=9.4757,=0.8218,=0.3309,=0.7001,=0.7714,=0.8599,=0.9072,=0.9431,=1.1968,=0.5576,=0.8423,=0.9262,=1.1368,=1.2954,=1.3602,=0.0452,=0.3583,=0.0416,=0.0431,=0.0473,=0.0579,=0.0662,=0.0236,=0.0906,=0.0231,=31
="000063",上证周期,2010-02-03,=0.0327,=3677.5000,=-0.0936,=8.6071,=0.5006,=5.4761,=7.1362,=8.6065,=9.4385,=12.4946,=0.8875,=0.3320,=0.6668,=0.8368,=0.9593,=1.1068,=1.4831,=1.4827,=0.8338,=0.8113,=1.0636,=1.2494,=1.4467,=1.7571,=0.0384,=0.4899,=0.0252,=0.0350,=0.0385,=0.0518,=0.0626,=0.0245,=0.0975,=0.0256,=206
="931848",800红利低波,2024-05-21,=0.0043,=3059.9400,=-0.0333,=8.6503,=0.2891,=7.4155,=8.2245,=9.0828,=9.4751,=9.7854,=0.8380,=0.1109,=0.7315,=0.8593,=0.9203,=0.9701,=1.0024,=1.5901,=0.9941,=1.1714,=1.2343,=1.3487,=1.3827,=1.6456,=0.0434,=0.4733,=0.0399,=0.0412,=0.0437,=0.0519,=0.0594,=0.0237,=0.0929,=0.0230,=150
="000919",300价值,2008-01-21,=0.0265,=4961.1400,=-0.0672,=8.7177,=0.6202,=5.9577,=7.3283,=8.4469,=9.2438,=12.2376,=0.8641,=0.2441,=0.6917,=0.8497,=0.9387,=1.1480,=1.5388,=1.0835,=0.7497,=0.6314,=0.7861,=0.9060,=1.1066,=1.3421,=0.0417,=0.5777,=0.0265,=0.0360,=0.0406,=0.0490,=0.0609,=0.0228,=0.0921,=0.0242,=4324
="000825",央企红利,2012-07-20,=0.0136,=3276.9400,=-0.0511,=8.8393,=0.8812,=4.7369,=6.0940,=7.3072,=8.4122,=10.5687,=0.8462,=0.4887,=0.5507,=0.6915,=0.8594,=0.9983,=1.3929,=1.1762,=0.7118,=0.6009,=0.8548,=1.0662,=1.2189,=1.7357,=0.0435,=0.2610,=0.0330,=0.0421,=0.0473,=0.0555,=0.0713,=0.0224,=0.0902,=0.0228,=352
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0081,=8256.8900,=-0.1274,=9.0083,=0.4841,=5.7712,=7.9406,=9.0795,=10.2891,=13.0207,=0.9814,=0.2585,=0.7256,=0.9442,=1.0795,=1.2097,=1.5098,=1.6301,=0.7020,=0.9123,=1.1566,=1.4212,=1.7362,=2.4187,=0.0368,=0.4943,=0.0247,=0.0321,=0.0369,=0.0450,=0.0643,,=0.1051,,=271
="932305",智选高股息,2024-09-30,=-0.0018,=11144.5600,=-0.0014,=9.0905,=0.6522,=7.0143,=7.4931,=8.3479,=9.4563,=10.9391,=1.0047,=0.3527,=0.8750,=0.9238,=1.0519,=1.0850,=1.1675,=0.5017,=0.0024,=0.4996,=0.7265,=0.7794,=1.2744,=1.3342,=0.0624,=0.4106,=0.0457,=0.0594,=0.0644,=0.0686,=0.0723,=0.0253,=0.1000,=0.0324,=325
="931479",证券保险,2020-05-06,=0.0736,=937,=-0.1183,=9.2467,=0.0363,=8.4973,=11.8154,=13.4641,=15.5169,=21.1012,=1.2416,=0.2327,=1.0296,=1.2180,=1.3757,=1.5649,=2.2844,=1.6858,=0.6994,=1.0318,=1.2725,=1.4602,=1.7897,=2.2879,=0.0290,=0.8124,=0.0162,=0.0225,=0.0250,=0.0288,=0.0357,=0.0256,=0.1317,=0.0302,=37
="399805",互联金融,2015-02-10,=0.0559,=3028.4100,=-0.2132,=9.2682,=0.1534,=7.5943,=9.7287,=11.4148,=13.1628,=16.5816,=0.9661,=0.1138,=0.7644,=1.0438,=1.4097,=1.7234,=2.0317,=1.7819,=0.7880,=1.1667,=1.4082,=1.6145,=1.7935,=2.2636,=0.0352,=0.8775,=0.0145,=0.0183,=0.0234,=0.0334,=0.0507,=0.0238,=0.0940,=0.0248,=328
="931722",国新港股通央企红利,2023-09-13,=0.0084,=1313.5200,=-0.0033,=9.3440,=0.7776,=5.5040,=6.7014,=7.6948,=9.4636,=10.8173,=0.8483,=0.5862,=0.6213,=0.7319,=0.8257,=0.9096,=1.0298,=0.5821,=0.7275,=0.3100,=0.3816,=0.4718,=0.6111,=0.6918,=0.0544,=0.0898,=0.0469,=0.0573,=0.0619,=0.0690,=0.0823,,=0.0875,,=356
="000968",300周期,2010-05-28,=0.0363,=4211.2100,=-0.0742,=9.3659,=0.5629,=6.1174,=7.8172,=9.1528,=10.2896,=13.3562,=0.9260,=0.3431,=0.7021,=0.8484,=1.0029,=1.1784,=1.5550,=1.5430,=0.8540,=0.8459,=1.0834,=1.2644,=1.4950,=1.8297,=0.0360,=0.5163,=0.0230,=0.0317,=0.0359,=0.0470,=0.0569,=0.0243,=0.0922,=0.0244,=99
="H30356",800价值,2014-06-09,=0.0255,=6235.0600,=-0.0619,=9.3697,=0.6140,=6.4024,=7.6969,=9.0499,=9.9495,=13.4784,=0.9160,=0.3133,=0.7030,=0.8630,=0.9869,=1.1706,=1.6287,=1.0446,=0.7576,=0.5868,=0.7389,=0.8834,=1.0831,=1.3738,=0.0402,=0.5970,=0.0239,=0.0336,=0.0385,=0.0475,=0.0589,=0.0232,=0.0908,=0.0237,=32
="H30035",300非银,2012-12-21,=0.0705,=9646.9900,=-0.1350,=9.3779,=0.0173,=8.6966,=12.9045,=15.1693,=19.3628,=26.3489,=1.2578,=0.1398,=1.0544,=1.3107,=1.6212,=2.0481,=2.4387,=1.6970,=0.4870,=1.0410,=1.4185,=1.7147,=1.9729,=2.3917,=0.0284,=0.8862,=0.0124,=0.0164,=0.0221,=0.0255,=0.0352,=0.0253,=0.1294,=0.0297,=1215
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0074,=11415.3200,=-0.1113,=9.3779,=0.6975,=6.0524,=7.9193,=8.6601,=10.0571,=15.8114,=0.9781,=0.4089,=0.6924,=0.8978,=1.0078,=1.1579,=1.7191,=1.3168,=0.7240,=0.8066,=1.0002,=1.0913,=1.4384,=2.0876,=0.0361,=0.3393,=0.0200,=0.0332,=0.0385,=0.0445,=0.0600,,=0.1052,,=93
="932422",A500红利低波,2025-04-09,=0.0067,=2900.4900,=-0.0653,=9.4025,=0.0034,=9.3028,=9.8369,=10.0775,=10.2329,=10.5846,=0.9125,=0.0034,=0.9028,=1.0176,=1.0414,=1.0563,=1.0978,=1.2992,=0.2000,=1.2431,=1.2992,=1.4199,=1.4711,=1.5336,=0.0448,=0.9759,=0.0388,=0.0403,=0.0411,=0.0428,=0.0455,=0.0241,=0.0948,,=336
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0077,=7914.7400,=-0.1121,=9.4112,=0.7007,=6.0524,=7.9231,=8.6739,=10.0793,=15.8114,=0.9811,=0.4165,=0.6924,=0.8976,=1.0090,=1.1595,=1.7191,=1.3204,=0.7231,=0.8066,=1.0008,=1.0913,=1.4423,=2.0876,=0.0360,=0.3339,=0.0200,=0.0331,=0.0384,=0.0446,=0.0600,,=0.1052,,=4753
="000925",基本面50,2009-02-26,=0.0190,=4172.8900,=-0.0965,=9.5288,=0.6165,=6.2635,=7.9688,=9.1216,=10.0957,=12.7955,=0.9783,=0.3604,=0.7306,=0.9013,=1.0542,=1.1921,=1.5728,=1.0505,=0.6668,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0385,=0.5555,=0.0256,=0.0338,=0.0374,=0.0468,=0.0563,=0.0227,=0.0882,=0.0241,=4557
="932153",港股通价值策略,2025-04-30,=0.0006,=1086.2900,=0.0338,=9.6206,=0.1750,=8.1696,=9.7411,=10.1232,=10.3980,=10.9237,=0.8059,=0.1357,=0.7012,=0.8386,=0.8808,=0.9018,=0.9365,=0.9774,=0.2000,=0.8168,=0.9774,=1.0326,=1.0640,=1.1126,=0.0440,=0.7857,=0.0397,=0.0412,=0.0425,=0.0442,=0.0538,,=0.0812,,=10
