指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),股息率,关注度
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0111,=3997.4900,=0.1120,=8.2612,=0.9319,=4.9972,=5.5474,=6.1284,=7.7045,=8.5526,=0.7944,=0.9176,=0.5264,=0.5921,=0.6327,=0.7540,=0.8375,=0.9886,=0.9379,=0.5404,=0.5944,=0.6658,=0.8609,=1.0234,,=0.0956,,=0.0462,=112
="000029",180价值,2009-01-09,=0.0018,=4116.6600,=-0.0756,=8.2829,=0.7017,=5.6894,=6.9075,=7.8866,=8.5069,=10.8138,=0.7929,=0.1551,=0.6666,=0.8041,=0.8611,=1.0653,=1.4433,=1.0762,=0.8222,=0.6198,=0.7825,=0.9447,=1.0689,=1.4032,=0.0228,=0.0896,=0.0243,=0.0411,=558
="H30269",红利低波,2013-12-19,=-0.0016,=11224.9200,=-0.0013,=8.3341,=0.7479,=4.5638,=5.5488,=6.8712,=9.4786,=14.4342,=0.8392,=0.5512,=0.5386,=0.6570,=0.8015,=1.3872,=1.9670,=1.6107,=0.9744,=0.6111,=0.8850,=1.0969,=1.4160,=1.6703,=0.0236,=0.0946,=0.0236,=0.0434,=4278
="H50040",上红低波,2014-03-21,=-0.0023,=11225.1100,=0.0180,=8.3343,=0.7595,=4.6938,=5.9512,=7.0832,=9.6645,=14.3118,=0.8300,=0.4810,=0.5647,=0.6911,=0.8354,=1.3609,=1.8756,=1.6239,=0.9744,=0.6380,=0.8684,=1.2011,=1.3997,=1.6845,=0.0234,=0.0936,=0.0244,=0.0426,=357
="931446",东证红利低波,2020-04-21,=-0.0015,=3405.8100,=-0.0107,=8.4596,=0.7770,=5.1478,=6.1750,=7.1271,=8.5363,=11.0216,=0.7995,=0.6129,=0.5884,=0.6954,=0.7641,=0.8728,=1.2481,=1.5335,=0.9675,=0.5909,=0.7533,=0.8867,=1.3219,=1.5979,=0.0224,=0.0895,=0.0240,=0.0422,=844
="931130",红利成长低波,2018-12-04,=-0.0004,=23428.4900,=-0.0121,=8.5311,=0.7398,=4.4465,=5.5777,=7.8096,=8.7202,=11.5512,=0.8434,=0.3484,=0.5279,=0.6242,=0.9009,=1.0307,=1.5803,=1.8816,=0.7773,=0.3109,=0.8136,=1.3190,=1.9167,=2.5957,=0.0231,=0.0934,=0.0229,=0.0428,=147
="000922",中证红利,2008-05-26,=-0.0031,=5708.5500,=0.0372,=8.5353,=0.7809,=5.1762,=6.0245,=7.6564,=8.6145,=11.2156,=0.8213,=0.4348,=0.5911,=0.7110,=0.8533,=1.1086,=1.4999,=1.2621,=0.8531,=0.6332,=0.7726,=1.0438,=1.2274,=1.7101,=0.0233,=0.0895,=0.0228,=0.0424,=20056
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0019,=5200.2800,=0.1197,=8.5987,=0.9228,=4.2457,=4.7236,=5.7746,=7.6869,=9.0746,=0.7716,=0.8957,=0.4429,=0.4984,=0.5822,=0.7367,=0.8283,=1.0912,=0.9160,=0.6036,=0.6738,=0.8759,=1.0342,=1.1508,,,,=0.0519,=86
="000821",300红利,2012-07-20,=0.0020,=6676.5400,=0.0006,=8.6764,=0.8465,=4.9998,=6.1944,=7.5598,=8.4463,=10.9286,=0.8405,=0.4014,=0.5725,=0.7140,=0.8704,=1.0796,=1.4919,=1.4079,=0.9092,=0.6098,=0.7993,=1.0654,=1.3191,=1.6963,=0.0235,=0.0916,=0.0239,=0.0432,=996
="000151",上国红利,2012-07-20,=-0.0007,=1678.5600,=0.0988,=8.6814,=0.9674,=4.5075,=5.3657,=6.9406,=7.7174,=10.0345,=0.7579,=0.5153,=0.5268,=0.6189,=0.7534,=0.9661,=1.3272,=1.0728,=0.4810,=0.6026,=0.8953,=1.0838,=1.3107,=1.6854,=0.0218,=0.0803,=0.0258,=0.0431,=217
="931479",证券保险,2020-05-06,=0.0013,=877.6300,=-0.1741,=8.6948,=0.0027,=8.5535,=11.8845,=13.4913,=15.5251,=21.1012,=1.1601,=0.1330,=1.0296,=1.2255,=1.3794,=1.5717,=2.2844,=1.5814,=0.6242,=1.0318,=1.2721,=1.4554,=1.7898,=2.2879,=0.0256,=0.1317,=0.0302,=0.0308,=35
="000015",红利指数,2005-01-04,=-0.0005,=3291.7600,=0.0837,=8.7184,=0.9418,=4.6646,=5.5108,=7.0874,=8.0400,=10.4439,=0.8261,=0.5953,=0.5525,=0.6398,=0.7658,=1.0179,=1.3875,=1.4673,=0.9340,=0.7277,=0.8913,=1.1338,=1.3328,=1.6890,=0.0233,=0.0885,=0.0212,=0.0409,=14180
="000063",上证周期,2010-02-03,=0.0101,=3671.7600,=-0.0951,=8.7269,=0.5491,=5.4761,=7.1362,=8.5922,=9.4385,=12.4946,=0.8918,=0.3420,=0.6668,=0.8368,=0.9617,=1.1068,=1.4831,=1.5522,=0.9191,=0.8113,=1.0636,=1.2493,=1.4439,=1.7571,=0.0245,=0.0975,=0.0256,=0.0380,=206
="H30035",300非银,2012-12-21,=0.0021,=9146.7100,=-0.1799,=8.9008,=0.0017,=8.7600,=12.9742,=15.1699,=19.3628,=26.3489,=1.1790,=0.0771,=1.0544,=1.3140,=1.6284,=2.0481,=2.4387,=1.6125,=0.4245,=1.0410,=1.4185,=1.7207,=1.9729,=2.3917,=0.0253,=0.1294,=0.0297,=0.0300,=1202
="000824",国企红利,2012-07-20,=-0.0036,=2232.4600,=0.0525,=8.9793,=0.9447,=4.8847,=5.9406,=7.3384,=8.4114,=10.7823,=0.8543,=0.5433,=0.5610,=0.6880,=0.8276,=1.0592,=1.4469,=1.3067,=0.8655,=0.5370,=0.7016,=0.9865,=1.2511,=1.6834,=0.0232,=0.0892,=0.0226,=0.0418,=941
="931644",800红利,2024-03-15,=-0.0007,=2669.4600,=0.0459,=9.0013,=0.7378,=6.4729,=7.3136,=8.3045,=9.0523,=9.4757,=0.8670,=0.5880,=0.7001,=0.7706,=0.8598,=0.9074,=0.9431,=1.3163,=0.8951,=0.8423,=0.9257,=1.1292,=1.2910,=1.3602,=0.0236,=0.0906,=0.0231,=0.0430,=30
="399373",大盘价值,2010-01-04,=0.0006,=8071.6400,=-0.0586,=9.0042,=0.7488,=5.4746,=6.8623,=8.3615,=9.1146,=11.9914,=0.8986,=0.4158,=0.6410,=0.8033,=0.9454,=1.1408,=1.5001,=1.1499,=0.8214,=0.5920,=0.7817,=0.9281,=1.1424,=1.4541,=0.0236,=0.0939,=0.0248,=0.0423,=328
="000919",300价值,2008-01-21,=0.0023,=5060.2400,=-0.0485,=9.0374,=0.7108,=5.9577,=7.3283,=8.4467,=9.2438,=12.2376,=0.8878,=0.3086,=0.6917,=0.8497,=0.9400,=1.1480,=1.5388,=1.1052,=0.7958,=0.6314,=0.7861,=0.9060,=1.1062,=1.3421,=0.0228,=0.0921,=0.0242,=0.0402,=4321
="930740",300红利LV,2018-12-04,=-0.0009,=7138.1500,=-0.0043,=9.0499,=0.8760,=5.4153,=6.8259,=7.5132,=8.6480,=9.6903,=0.9012,=0.6499,=0.6159,=0.7715,=0.8572,=0.9462,=1.0604,=1.3793,=0.7216,=0.6725,=0.8563,=1.0770,=1.5016,=1.9253,=0.0239,=0.0932,=0.0223,=0.0426,=618
="930955",红利低波100,2017-05-26,=-0.0046,=11893.7300,=0.0087,=9.0619,=0.8464,=5.0805,=6.0681,=7.4141,=8.6050,=11.5013,=0.8848,=0.6401,=0.5792,=0.6660,=0.8265,=0.9900,=1.3722,=1.3679,=0.8112,=0.5888,=0.7774,=0.9901,=1.3537,=1.7525,=0.0234,=0.0928,=0.0257,=0.0444,=2148
="000825",央企红利,2012-07-20,=-0.0058,=3498.0900,=0.0129,=9.2813,=0.9575,=4.7369,=6.0940,=7.3069,=8.3774,=10.5687,=0.8859,=0.5652,=0.5507,=0.6915,=0.8600,=0.9983,=1.3929,=1.2350,=0.8379,=0.6009,=0.8548,=1.0631,=1.2174,=1.7357,=0.0224,=0.0902,=0.0228,=0.0414,=344
="399966",800证保,2012-12-21,=0.0007,=5511.7900,=-0.1665,=9.3864,=0.0008,=9.2571,=13.7027,=15.9954,=19.7375,=27.1945,=1.1885,=0.0763,=1.0619,=1.3130,=1.6106,=2.0408,=2.4366,=1.7450,=0.4653,=1.1634,=1.5249,=1.7818,=2.0457,=2.5211,=0.0247,=0.1256,=0.0286,=0.0288,=175
="H30588",中证证保,2015-02-02,=0.0007,=936.0100,=-0.1665,=9.3910,=0.0008,=9.2618,=13.6520,=16.0886,=19.5891,=27.6808,=1.1874,=0.0689,=1.0752,=1.3132,=1.6160,=2.0366,=2.4238,=1.7478,=0.4818,=1.1673,=1.5178,=1.7654,=2.0128,=2.5500,=0.0246,=0.1254,=0.0286,=0.0288,=468
="931848",800红利低波,2024-05-21,=-0.0028,=3275.5200,=0.0348,=9.4010,=0.6992,=7.4155,=8.2142,=9.0817,=9.4809,=9.7854,=0.9282,=0.5549,=0.7315,=0.8614,=0.9202,=0.9706,=1.0024,=1.3657,=0.6341,=1.1714,=1.2329,=1.3479,=1.3825,=1.5428,=0.0237,=0.0929,=0.0230,=0.0419,=145
="399805",互联金融,2015-02-10,=-0.0123,=3050.8000,=-0.2074,=9.4113,=0.1601,=7.5943,=9.7556,=11.4470,=13.1628,=16.5816,=0.9538,=0.0994,=0.7644,=1.0461,=1.4184,=1.7263,=2.0317,=1.7611,=0.7706,=1.1667,=1.4082,=1.6143,=1.7903,=2.2175,=0.0238,=0.0940,=0.0248,=0.0348,=328
="000968",300周期,2010-05-28,=0.0080,=4191.7400,=-0.0785,=9.4229,=0.5788,=6.1174,=7.8172,=9.1551,=10.2896,=13.3562,=0.9264,=0.3399,=0.7021,=0.8484,=1.0053,=1.1784,=1.5550,=1.5568,=0.8742,=0.8459,=1.0834,=1.2643,=1.4896,=1.8297,=0.0243,=0.0922,=0.0244,=0.0359,=98
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0092,=4468.3700,=0.1128,=9.6137,=0.6455,=4.8859,=6.8728,=8.8767,=11.8206,=16.1208,=0.9098,=0.5939,=0.5567,=0.7305,=0.8672,=1.1714,=1.3660,=1.0343,=0.5907,=0.5555,=0.7802,=0.9882,=1.3586,=1.5178,,=0.0951,,=0.0520,=33
="H30356",800价值,2014-06-09,=0.0020,=6406.7200,=-0.0361,=9.7861,=0.7457,=6.4024,=7.6955,=9.0450,=9.9535,=13.4784,=0.9523,=0.4407,=0.7030,=0.8626,=0.9880,=1.1723,=1.6287,=1.0867,=0.8057,=0.5868,=0.7379,=0.8826,=1.0833,=1.3738,=0.0232,=0.0908,=0.0237,=0.0382,=33
="932305",智选高股息,2024-09-30,=-0.0046,=12179.0200,=0.0913,=9.8034,=0.8878,=7.0143,=7.4850,=8.3381,=9.4114,=10.9391,=1.0791,=0.7431,=0.8750,=0.9234,=1.0519,=1.0857,=1.1675,=0.5410,=0.0299,=0.5232,=0.7282,=0.7854,=1.2759,=1.3342,=0.0253,=0.1000,=0.0324,=0.0578,=308
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0383,=9208.4400,=-0.0269,=9.8069,=0.6691,=5.7712,=7.9342,=9.0585,=10.2891,=13.0207,=1.0755,=0.4882,=0.7256,=0.9437,=1.0795,=1.2097,=1.5098,=1.7366,=0.8012,=0.9123,=1.1525,=1.4177,=1.7363,=2.4187,,=0.1051,,=0.0334,=270
="932422",A500红利低波,2025-04-09,=0.0002,=3045.5500,=-0.0185,=9.8865,=0.2202,=9.5190,=9.8710,=10.0865,=10.2376,=10.5846,=0.9993,=0.0433,=0.9733,=1.0258,=1.0426,=1.0568,=1.0978,=1.2846,=0.1047,=1.2431,=1.3023,=1.4270,=1.4729,=1.5336,=0.0241,=0.0948,,=0.0419,=318
="000042",上证央企,2009-03-30,=0.0015,=1750.2200,=-0.0338,=9.9908,=0.7739,=6.3284,=7.8863,=9.1782,=10.0542,=12.9577,=0.9713,=0.4493,=0.7230,=0.8871,=0.9865,=1.1137,=1.4812,=1.2939,=0.9608,=0.6569,=0.8569,=0.9780,=1.1365,=1.3891,=0.0224,=0.0920,=0.0234,=0.0365,=386
="930723",沪港深F100,2015-08-05,=0.0074,=5063.4900,=-0.0056,=10.0511,=0.7543,=5.4557,=7.5706,=9.0269,=10.1686,=13.1279,=0.9892,=0.4571,=0.6469,=0.8476,=1.0097,=1.1160,=1.4626,=1.2994,=0.8203,=0.6039,=0.8632,=1.0793,=1.2883,=1.6654,,=0.0918,,=0.0380,=151
="950090",50AH优选,2015-12-10,=0.0100,=6122.5400,=-0.0099,=10.0597,=0.8588,=6.3188,=7.9116,=8.6508,=9.8285,=13.5010,=1.0530,=0.5720,=0.7914,=0.9495,=1.0280,=1.1239,=1.5403,=1.3600,=0.9524,=0.6574,=0.8480,=0.9513,=1.0618,=1.4553,,=0.1007,,=0.0361,=1999
="931069",中金300,2018-02-14,=0.0093,=4825.2900,=-0.0358,=10.0638,=0.7095,=5.9518,=7.5526,=9.2876,=10.5003,=13.6164,=1.0421,=0.4514,=0.7377,=0.9217,=1.0908,=1.3550,=1.8328,=1.3489,=0.8216,=0.6656,=0.8652,=1.1144,=1.3285,=1.7542,=0.0231,=0.0958,=0.0284,=0.0379,=93
="932431",300质量,2025-03-18,=0.0038,=1972.0200,=-0.0364,=10.1085,=0.4286,=9.4685,=9.9795,=10.1404,=10.3160,=10.6435,=1.0825,=0.0578,=1.0616,=1.1086,=1.1298,=1.1447,=1.1853,=2.1516,=0.2041,=2.0194,=2.1516,=2.2025,=2.2428,=2.3259,=0.0253,=0.1012,=0.0271,=0.0363,=10
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0299,=12637.6400,=-0.0161,=10.1114,=0.8066,=6.0524,=7.9068,=8.6546,=10.0571,=15.8114,=1.0636,=0.6386,=0.6924,=0.8954,=1.0064,=1.1579,=1.7191,=1.4175,=0.7798,=0.8034,=0.9985,=1.0889,=1.4384,=2.0876,,=0.1052,,=0.0334,=93
="931375",300质量低波,2019-11-25,=0.0085,=16329.9600,=-0.0370,=10.1157,=0.3973,=6.4946,=8.1607,=11.4021,=13.5605,=22.0532,=1.2690,=0.3986,=0.8054,=1.0806,=1.5579,=2.0732,=3.3245,=1.7679,=0.6033,=1.0044,=1.3252,=1.6698,=2.0932,=2.5370,=0.0279,=0.1211,=0.0298,=0.0319,=110
="399550",央视50,2012-06-06,=0.0067,=8385.6100,=0.0363,=10.1181,=0.7847,=6.8960,=8.2805,=9.3014,=10.1522,=13.0561,=1.0008,=0.1630,=0.8649,=1.0152,=1.2379,=1.4261,=1.8564,=2.1019,=0.8630,=1.3448,=1.6564,=1.8134,=2.0495,=2.5217,=0.0237,=0.0945,=0.0248,=0.0392,=2273
="HSCEI",恒生中国企业指数,1994-08-08,=0.0300,=8762.9700,=-0.0169,=10.1481,=0.8070,=6.0524,=7.9056,=8.6623,=10.0793,=15.8114,=1.0669,=0.6401,=0.6924,=0.8952,=1.0075,=1.1595,=1.7191,=1.4215,=0.7801,=0.8037,=0.9993,=1.0889,=1.4423,=2.0876,,=0.1052,,=0.0333,=4752
="000925",基本面50,2009-02-26,=0.0045,=4325.0800,=-0.0635,=10.1532,=0.8135,=6.2635,=7.9688,=9.1109,=10.0931,=12.7955,=0.9794,=0.3593,=0.7306,=0.9013,=1.0560,=1.1921,=1.5728,=1.0814,=0.7508,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0227,=0.0882,=0.0241,=0.0378,=4555
="932153",港股通价值策略,2025-04-30,=0.0076,=1145.3100,=0.0900,=10.1820,=0.5655,=8.1696,=9.7389,=10.1360,=10.4016,=10.9237,=0.8817,=0.4906,=0.7012,=0.8403,=0.8820,=0.9026,=0.9365,=1.0440,=0.5655,=0.8168,=0.9738,=1.0352,=1.0647,=1.1126,,=0.0812,,=0.0409,=9
="000806",消费服务,2012-02-10,=-0.0014,=7765.7100,=-0.0781,=10.2014,=0.2756,=9.0076,=10.0368,=10.8070,=11.8704,=17.0971,=1.0738,=0.0413,=1.0009,=1.1979,=1.3534,=1.5460,=2.0145,=2.1595,=0.5561,=1.6526,=1.9472,=2.1225,=2.3803,=3.0032,=0.0246,=0.1002,=0.0266,=0.0364,=422
="000859",国企一带一路,2019-05-16,=-0.0034,=1929.6800,=0.0594,=10.2411,=0.1001,=9.4709,=10.6583,=12.5361,=14.5121,=21.0714,=0.9849,=0.0047,=0.9662,=1.1798,=1.4407,=1.7787,=2.1877,=1.1161,=0.9637,=0.4715,=0.5616,=0.7385,=0.8270,=1.1782,=0.0234,=0.0898,=0.0201,=0.0355,=265
="000056",上证国企,2010-01-04,=0.0071,=1239.0300,=-0.0067,=10.3158,=0.6782,=7.2538,=8.8792,=9.7230,=10.7955,=13.3187,=1.1375,=0.5540,=0.8518,=1.0314,=1.1226,=1.2162,=1.5455,=1.6793,=0.9464,=0.7909,=0.9986,=1.1116,=1.2342,=1.7805,=0.0264,=0.1060,=0.0271,=0.0365,=200
="930709",香港证券,2015-07-13,=0.0187,=1293.7800,=-0.0840,=10.3483,=0.2071,=6.3679,=10.2430,=12.8144,=14.8908,=24.4010,=0.9517,=0.4744,=0.5308,=0.7585,=0.9637,=1.2491,=1.6136,=3.9781,=0.7551,=1.7834,=2.5966,=3.1589,=4.1603,=5.9903,,=0.0828,,=0.0347,=508
