指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0031,=3717.6700,=0.0341,=7.7059,=0.7887,=4.9972,=5.5519,=6.1799,=7.7564,=8.5526,=0.7390,=0.7523,=0.5264,=0.5924,=0.6338,=0.7574,=0.8375,=0.9159,=0.8263,=0.5404,=0.5946,=0.6689,=0.8680,=1.0234,=0.0496,=0.1127,=0.0450,=0.0524,=0.0703,=0.0775,=0.0871,,=0.0956,,=115
="000029",180价值,2009-01-09,=-0.0195,=3925.9900,=-0.1184,=7.7902,=0.4680,=5.6894,=6.9075,=7.8848,=8.5069,=10.8138,=0.7672,=0.1014,=0.6666,=0.8032,=0.8599,=1.0653,=1.4433,=1.0518,=0.7493,=0.6198,=0.7825,=0.9447,=1.0703,=1.4032,=0.0428,=0.4882,=0.0290,=0.0389,=0.0429,=0.0522,=0.0634,=0.0228,=0.0896,=0.0243,=558
="H50040",上红低波,2014-03-21,=-0.0193,=10296.8600,=-0.0662,=7.8370,=0.6845,=4.6938,=5.9512,=7.0949,=9.6645,=14.3118,=0.7839,=0.3530,=0.5647,=0.6911,=0.8337,=1.3609,=1.8756,=1.5270,=0.9245,=0.6380,=0.8684,=1.2015,=1.4021,=1.6845,=0.0453,=0.4507,=0.0230,=0.0391,=0.0465,=0.0588,=0.0718,=0.0234,=0.0936,=0.0244,=361
="H30269",红利低波,2013-12-19,=-0.0198,=10347.7700,=-0.0794,=7.8393,=0.6948,=4.5638,=5.5488,=6.8851,=9.4786,=14.4342,=0.7926,=0.4759,=0.5386,=0.6570,=0.8012,=1.3872,=1.9670,=1.5151,=0.9093,=0.6111,=0.8850,=1.0973,=1.4162,=1.6703,=0.0461,=0.4264,=0.0246,=0.0406,=0.0503,=0.0605,=0.0732,=0.0236,=0.0946,=0.0236,=4423
="000934",中证金融,2009-07-03,=-0.0227,=5479.8200,=-0.1259,=7.8586,=0.3955,=5.7083,=6.8944,=8.0941,=8.8714,=11.5527,=0.7461,=0.2367,=0.6117,=0.7181,=0.9137,=1.1485,=1.5017,=2.0711,=0.7880,=1.1467,=1.4503,=1.8023,=2.0831,=2.6696,=0.0385,=0.6045,=0.0232,=0.0331,=0.0366,=0.0445,=0.0593,=0.0220,=0.0873,=0.0231,=1152
="000922",中证红利,2008-05-26,=-0.0149,=5262.8200,=-0.0438,=8.0111,=0.6293,=5.1762,=6.0245,=7.6566,=8.6158,=11.2156,=0.7732,=0.3608,=0.5911,=0.7110,=0.8505,=1.1086,=1.4999,=1.1846,=0.7381,=0.6332,=0.7726,=1.0440,=1.2311,=1.7101,=0.0451,=0.4148,=0.0309,=0.0399,=0.0471,=0.0596,=0.0693,=0.0233,=0.0895,=0.0228,=20127
="931446",东证红利低波,2020-04-21,=-0.0216,=3172.2900,=-0.0786,=8.0253,=0.6662,=5.1478,=6.1795,=7.1481,=8.5361,=11.0216,=0.7703,=0.5209,=0.5884,=0.6956,=0.7652,=0.8713,=1.2481,=1.4318,=0.9116,=0.5909,=0.7551,=0.8891,=1.3260,=1.5979,=0.0444,=0.3256,=0.0325,=0.0416,=0.0486,=0.0565,=0.0651,=0.0224,=0.0895,=0.0240,=850
="000992",全指金融,2011-08-02,=-0.0222,=5251.5400,=-0.1230,=8.0257,=0.4041,=5.9310,=7.1022,=8.2740,=9.0288,=11.6339,=0.7481,=0.2305,=0.6188,=0.7234,=0.9216,=1.1607,=1.5107,=2.0685,=0.7880,=1.1568,=1.4432,=1.8064,=2.0800,=2.6668,=0.0380,=0.6107,=0.0229,=0.0327,=0.0359,=0.0437,=0.0581,=0.0217,=0.0846,=0.0227,=2701
="000151",上国红利,2012-07-20,=-0.0231,=1524.6500,=-0.0020,=8.1116,=0.8569,=4.5075,=5.3657,=6.9525,=7.7758,=10.0345,=0.7105,=0.3600,=0.5268,=0.6189,=0.7530,=0.9661,=1.3272,=1.0024,=0.3299,=0.6026,=0.8953,=1.0827,=1.3107,=1.6854,=0.0461,=0.3056,=0.0346,=0.0446,=0.0513,=0.0650,=0.0754,=0.0218,=0.0803,=0.0258,=223
="399373",大盘价值,2010-01-04,=-0.0201,=7520.4900,=-0.1229,=8.1703,=0.4272,=5.4746,=6.8623,=8.3539,=9.1146,=11.9914,=0.8260,=0.2524,=0.6410,=0.8033,=0.9430,=1.1408,=1.5001,=1.0974,=0.7208,=0.5920,=0.7817,=0.9283,=1.1432,=1.4541,=0.0450,=0.5938,=0.0275,=0.0366,=0.0427,=0.0526,=0.0641,=0.0236,=0.0939,=0.0248,=329
="000015",红利指数,2005-01-04,=-0.0203,=3004.7600,=-0.0108,=8.1889,=0.8342,=4.6646,=5.5108,=7.0875,=8.0537,=10.4439,=0.7777,=0.5278,=0.5525,=0.6398,=0.7659,=1.0179,=1.3875,=1.3782,=0.8425,=0.7277,=0.8913,=1.1386,=1.3406,=1.6890,=0.0436,=0.2445,=0.0330,=0.0425,=0.0514,=0.0644,=0.0757,=0.0233,=0.0885,=0.0212,=14204
="000821",300红利,2012-07-20,=-0.0184,=6222.0100,=-0.0675,=8.1956,=0.7204,=4.9998,=6.1944,=7.5603,=8.4656,=10.9286,=0.7969,=0.3130,=0.5725,=0.7140,=0.8677,=1.0796,=1.4919,=1.3025,=0.7707,=0.6098,=0.7993,=1.0656,=1.3215,=1.6963,=0.0465,=0.4701,=0.0319,=0.0421,=0.0472,=0.0563,=0.0673,=0.0235,=0.0916,=0.0239,=1000
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0078,=3858.1600,=-0.0392,=8.3114,=0.4496,=4.8859,=6.8728,=8.8678,=11.6895,=16.1208,=0.7866,=0.3293,=0.5567,=0.7305,=0.8661,=1.1667,=1.3660,=0.8942,=0.3585,=0.5555,=0.7802,=0.9863,=1.3582,=1.5178,=0.0602,=0.7008,=0.0276,=0.0360,=0.0529,=0.0664,=0.1028,,=0.0951,,=34
="000824",国企红利,2012-07-20,=-0.0200,=2037.1900,=-0.0396,=8.3890,=0.7893,=4.8847,=5.9406,=7.3385,=8.4421,=10.7823,=0.8033,=0.4511,=0.5610,=0.6880,=0.8263,=1.0592,=1.4469,=1.2095,=0.7509,=0.5370,=0.7016,=0.9865,=1.2552,=1.6834,=0.0452,=0.4016,=0.0328,=0.0418,=0.0481,=0.0583,=0.0694,=0.0232,=0.0892,=0.0226,=944
="931644",800红利,2024-03-15,=-0.0142,=2464.0500,=-0.0345,=8.3895,=0.5027,=6.4729,=7.3401,=8.3824,=9.0511,=9.4757,=0.8068,=0.3078,=0.7001,=0.7714,=0.8598,=0.9070,=0.9431,=1.1749,=0.5483,=0.8423,=0.9266,=1.1387,=1.2941,=1.3602,=0.0461,=0.4481,=0.0416,=0.0431,=0.0472,=0.0579,=0.0662,=0.0236,=0.0906,=0.0231,=31
="930740",300红利LV,2018-12-04,=-0.0199,=6635.9500,=-0.0744,=8.4119,=0.7534,=5.4153,=6.8319,=7.5237,=8.6941,=9.6903,=0.8096,=0.3308,=0.6159,=0.7730,=0.8572,=0.9457,=1.0604,=1.4711,=0.7939,=0.6725,=0.8571,=1.0787,=1.5016,=1.9253,=0.0462,=0.5626,=0.0370,=0.0418,=0.0452,=0.0513,=0.0622,=0.0239,=0.0932,=0.0223,=621
="930955",红利低波100,2017-05-26,=-0.0206,=10854.2000,=-0.0795,=8.4128,=0.7552,=5.0805,=6.0718,=7.4269,=8.6138,=11.5013,=0.8265,=0.4968,=0.5792,=0.6662,=0.8279,=0.9895,=1.3722,=1.4240,=0.8533,=0.5888,=0.7784,=0.9909,=1.3596,=1.7525,=0.0470,=0.4973,=0.0270,=0.0430,=0.0471,=0.0562,=0.0683,=0.0234,=0.0928,=0.0257,=2219
="000063",上证周期,2010-02-03,=-0.0138,=3545.7800,=-0.1261,=8.4190,=0.4392,=5.4761,=7.1362,=8.6065,=9.4385,=12.4946,=0.8681,=0.2788,=0.6668,=0.8368,=0.9592,=1.1068,=1.4831,=1.4503,=0.8054,=0.8113,=1.0636,=1.2494,=1.4477,=1.7571,=0.0393,=0.5423,=0.0252,=0.0350,=0.0386,=0.0518,=0.0626,=0.0245,=0.0975,=0.0256,=206
="931848",800红利低波,2024-05-21,=-0.0175,=3013.3400,=-0.0480,=8.5443,=0.2663,=7.4155,=8.2245,=9.0820,=9.4751,=9.7854,=0.8278,=0.0848,=0.7315,=0.8592,=0.9199,=0.9701,=1.0024,=1.5706,=0.9882,=1.1714,=1.2343,=1.3488,=1.3835,=1.6456,=0.0440,=0.5266,=0.0399,=0.0412,=0.0437,=0.0519,=0.0594,=0.0237,=0.0929,=0.0230,=150
="000919",300价值,2008-01-21,=-0.0155,=4846.1500,=-0.0888,=8.5556,=0.5563,=5.9577,=7.3283,=8.4469,=9.2438,=12.2376,=0.8481,=0.1930,=0.6917,=0.8497,=0.9383,=1.1480,=1.5388,=1.0633,=0.7233,=0.6314,=0.7861,=0.9060,=1.1066,=1.3421,=0.0425,=0.6120,=0.0265,=0.0360,=0.0406,=0.0490,=0.0609,=0.0228,=0.0921,=0.0242,=4324
="000825",央企红利,2012-07-20,=-0.0098,=3232.3300,=-0.0640,=8.7091,=0.8602,=4.7369,=6.0940,=7.3072,=8.4235,=10.5687,=0.8337,=0.4812,=0.5507,=0.6915,=0.8584,=0.9983,=1.3929,=1.1588,=0.6779,=0.6009,=0.8548,=1.0668,=1.2189,=1.7357,=0.0441,=0.2953,=0.0330,=0.0421,=0.0473,=0.0555,=0.0713,=0.0224,=0.0902,=0.0228,=352
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0024,=8096.4600,=-0.1444,=8.8372,=0.4463,=5.7712,=7.9406,=9.0795,=10.2891,=13.0207,=0.9627,=0.2305,=0.7256,=0.9443,=1.0795,=1.2097,=1.5098,=1.5991,=0.6602,=0.9123,=1.1574,=1.4224,=1.7362,=2.4187,=0.0376,=0.5541,=0.0247,=0.0321,=0.0369,=0.0450,=0.0643,,=0.1051,,=269
="932305",智选高股息,2024-09-30,=-0.0160,=10981.2100,=-0.0160,=8.9067,=0.6274,=7.0143,=7.4931,=8.3488,=9.4563,=10.9391,=0.9850,=0.3462,=0.8750,=0.9238,=1.0517,=1.0850,=1.1675,=0.4915,=0,=0.4915,=0.7263,=0.7794,=1.2744,=1.3342,=0.0637,=0.4712,=0.0457,=0.0594,=0.0644,=0.0686,=0.0723,=0.0253,=0.1000,=0.0324,=326
="399805",互联金融,2015-02-10,=-0.0318,=2955,=-0.2323,=8.9789,=0.1167,=7.5943,=9.7171,=11.4111,=13.1628,=16.5816,=0.9360,=0.0986,=0.7644,=1.0432,=1.4090,=1.7222,=2.0317,=1.7263,=0.7196,=1.1667,=1.4082,=1.6145,=1.7935,=2.2636,=0.0364,=0.9060,=0.0145,=0.0183,=0.0234,=0.0334,=0.0507,=0.0238,=0.0940,=0.0248,=327
="931479",证券保险,2020-05-06,=-0.0204,=911.9300,=-0.1419,=9.0127,=0.0228,=8.4973,=11.8129,=13.4590,=15.5132,=21.1012,=1.2102,=0.1941,=1.0296,=1.2180,=1.3756,=1.5647,=2.2844,=1.6431,=0.6568,=1.0318,=1.2727,=1.4606,=1.7894,=2.2879,=0.0297,=0.8570,=0.0162,=0.0225,=0.0250,=0.0288,=0.0357,=0.0256,=0.1317,=0.0302,=37
="H30035",300非银,2012-12-21,=-0.0215,=9337.9500,=-0.1627,=9.1225,=0.0107,=8.6966,=12.9027,=15.1693,=19.3628,=26.3489,=1.2237,=0.1171,=1.0544,=1.3102,=1.6208,=2.0481,=2.4387,=1.6508,=0.4606,=1.0410,=1.4185,=1.7141,=1.9729,=2.3917,=0.0292,=0.9101,=0.0124,=0.0164,=0.0221,=0.0255,=0.0352,=0.0253,=0.1294,=0.0297,=1216
="931722",国新港股通央企红利,2023-09-13,=-0.0028,=1284.0900,=-0.0256,=9.1424,=0.7665,=5.5040,=6.7014,=7.6998,=9.4636,=10.8173,=0.8300,=0.5198,=0.6213,=0.7319,=0.8261,=0.9096,=1.0298,=0.5695,=0.6799,=0.3100,=0.3816,=0.4718,=0.6111,=0.6918,=0.0556,=0.1116,=0.0469,=0.0572,=0.0619,=0.0690,=0.0823,,=0.0875,,=356
="000968",300周期,2010-05-28,=-0.0144,=4071.2000,=-0.1050,=9.1558,=0.5010,=6.1174,=7.8172,=9.1528,=10.2896,=13.3562,=0.9052,=0.2816,=0.7021,=0.8484,=1.0025,=1.1784,=1.5550,=1.5083,=0.8136,=0.8459,=1.0834,=1.2644,=1.4952,=1.8297,=0.0369,=0.5934,=0.0230,=0.0317,=0.0359,=0.0470,=0.0569,=0.0243,=0.0922,=0.0244,=99
="H30356",800价值,2014-06-09,=-0.0137,=6096.0400,=-0.0828,=9.1903,=0.5535,=6.4024,=7.6969,=9.0513,=9.9495,=13.4784,=0.8985,=0.2743,=0.7030,=0.8630,=0.9867,=1.1706,=1.6287,=1.0246,=0.7443,=0.5868,=0.7389,=0.8835,=1.0831,=1.3738,=0.0410,=0.6352,=0.0239,=0.0336,=0.0385,=0.0475,=0.0589,=0.0232,=0.0908,=0.0237,=32
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0007,=11197.8400,=-0.1282,=9.1991,=0.6675,=6.0524,=7.9207,=8.6624,=10.0571,=15.8114,=0.9594,=0.3531,=0.6924,=0.8979,=1.0078,=1.1579,=1.7191,=1.2916,=0.7129,=0.8066,=1.0006,=1.0915,=1.4384,=2.0876,=0.0368,=0.3887,=0.0200,=0.0332,=0.0385,=0.0445,=0.0600,,=0.1052,,=93
="HSCEI",恒生中国企业指数,1994-08-08,=0.0007,=7764.9700,=-0.1289,=9.2324,=0.6698,=6.0524,=7.9238,=8.6749,=10.0793,=15.8114,=0.9624,=0.3599,=0.6924,=0.8981,=1.0090,=1.1595,=1.7191,=1.2953,=0.7138,=0.8066,=1.0009,=1.0915,=1.4423,=2.0876,=0.0367,=0.3750,=0.0200,=0.0331,=0.0384,=0.0445,=0.0600,,=0.1052,,=4753
="932422",A500红利低波,2025-04-09,=-0.0183,=2855.6800,=-0.0797,=9.2658,=0,=9.2658,=9.8341,=10.0730,=10.2329,=10.5846,=0.8993,=0,=0.8993,=1.0167,=1.0409,=1.0563,=1.0978,=1.2803,=0.0856,=1.2431,=1.2981,=1.4182,=1.4711,=1.5336,=0.0455,=0.9966,=0.0388,=0.0403,=0.0411,=0.0428,=0.0455,=0.0241,=0.0948,,=338
="000925",基本面50,2009-02-26,=-0.0180,=4058.9900,=-0.1211,=9.3180,=0.5584,=6.2635,=7.9688,=9.1257,=10.0957,=12.7955,=0.9567,=0.3113,=0.7306,=0.9013,=1.0538,=1.1921,=1.5728,=1.0273,=0.6330,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0394,=0.6062,=0.0256,=0.0338,=0.0374,=0.0468,=0.0563,=0.0227,=0.0882,=0.0241,=4557
