指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q2),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q2),关注度
="399809",保险主题,2015-02-13,=-0.0027,=2203.8200,=-0.1739,=7.1563,=0.2735,=5.4537,=6.8119,=10.1003,=15.0228,=22.8725,=0.8272,=0.3596,=0.6352,=0.7648,=1.1930,=1.4853,=1.9794,=2.1219,=0.8946,=0.5239,=0.8689,=1.0979,=1.8582,=2.3772,=0.0390,=0.6470,=0.0120,=0.0209,=0.0309,=0.0488,=0.0686,=0.0540,=0.1015,=0.0485,=1527
="000818",细分金融,2012-04-11,,,=-0.0895,=7.2233,=0.3245,=5.2356,=6.4985,=7.6650,=8.4792,=10.9951,=0.7844,=0.3258,=0.5930,=0.7010,=0.8690,=1.0791,=1.4303,=2.2156,=0.7438,=1.2689,=1.6360,=2.0046,=2.2666,=2.9111,=0.0391,=0.5824,=0.0239,=0.0331,=0.0376,=0.0471,=0.0625,=0.0528,=0.0956,=0.0477,=12
="931233",港股通央企红利,2017-06-28,=-0.0011,=1189.6239,=0.0171,=7.2708,=0.7288,=3.6988,=4.9833,=6.4195,=7.4444,=14.0775,=0.6930,=0.6093,=0.3929,=0.5246,=0.6482,=0.8545,=1.8161,=0.9954,=0.5547,=0.4645,=0.6271,=0.9541,=1.3859,=1.7583,=0.0524,=0.2449,=0.0394,=0.0518,=0.0569,=0.0794,=0.1038,=0.0452,=0.0906,=0.0470,=498
="930792",HK银行,2016-04-22,=-0.0003,=5336.0685,=0.2101,=7.2738,=0.9026,=3.2659,=4.4645,=5.8968,=6.8702,=9.5632,=0.6981,=0.6684,=0.3905,=0.4964,=0.6241,=0.7978,=1.0771,=2.7006,=0.9704,=1.0519,=1.5167,=1.8847,=2.4509,=3.1066,=0.0452,=0.0750,=0.0355,=0.0496,=0.0562,=0.0743,=0.1045,,=0.0901,=0.0459,=769
="399986",中证银行,2013-07-15,=-0.0030,=7493.2200,=-0.0145,=7.3116,=0.9222,=4.1183,=5.2645,=6.3340,=6.8994,=9.0846,=0.6955,=0.4658,=0.4848,=0.5838,=0.7095,=0.8874,=1.2416,=2.7146,=0.9246,=1.4134,=1.7845,=2.1901,=2.5441,=3.3016,=0.0412,=0.2092,=0.0285,=0.0411,=0.0458,=0.0572,=0.0756,=0.0449,=0.0881,=0.0451,=9704
="399966",800证保,2012-12-21,=-0.0087,=5505.6500,=-0.1674,=7.3261,=0,=7.3261,=13.4404,=15.9491,=19.7371,=27.1945,=1.2050,=0.0988,=1.0619,=1.2945,=1.5833,=2.0319,=2.4366,=1.5687,=0.2640,=1.1634,=1.5249,=1.7737,=2.0449,=2.5211,=0.0313,=0.9963,=0.0122,=0.0161,=0.0213,=0.0245,=0.0329,=0.0846,=0.1256,=0.0585,=188
="H30588",中证证保,2015-02-02,=-0.0087,=934.8121,=-0.1675,=7.3318,=0,=7.3318,=13.4522,=16.0453,=19.5888,=27.6808,=1.2037,=0.0902,=1.0752,=1.2955,=1.5873,=2.0255,=2.4238,=1.5710,=0.2846,=1.1673,=1.5178,=1.7671,=2.0127,=2.5500,=0.0313,=0.9963,=0.0121,=0.0161,=0.0213,=0.0243,=0.0328,=0.0845,=0.1254,=0.0584,=485
="H11153",内地国有,2010-07-30,=-0.0065,=916.7712,=0.0689,=7.3690,=0.5958,=3.8321,=5.3228,=6.8438,=8.1258,=10.6098,=0.7893,=0.5808,=0.4563,=0.5948,=0.7186,=0.9014,=1.1585,=1.2111,=0.8886,=0.5182,=0.7364,=0.9227,=1.1626,=1.3703,=0.0491,=0.3856,=0.0367,=0.0455,=0.0528,=0.0741,=0.1043,=0.0540,=0.0985,=0.0498,=2
="H11140",香港红利,2009-07-23,=-0.0058,=4032.0237,=0.1012,=7.4165,=0.7610,=3.0693,=4.4554,=5.9843,=7.6569,=13.9623,=0.7088,=0.6047,=0.3833,=0.5103,=0.6298,=0.8635,=1.1652,=1.1775,=0.6804,=0.5431,=0.7464,=0.9726,=1.2931,=2.1349,=0.0538,=0.1669,=0.0382,=0.0553,=0.0632,=0.0876,=0.1281,=0.0477,=0.0912,=0.0482,=58
="987016",港股通红利低波,2021-11-18,,,=0.0803,=7.4165,=0.8701,=3.4544,=4.3205,=5.0529,=6.9480,=8.0054,=0.7226,=0.9576,=0.4152,=0.4894,=0.5432,=0.6747,=0.7549,=1.1018,=0.7674,=0.5827,=0.6625,=0.8087,=1.1196,=1.3012,=0.0552,=0.1104,=0.0488,=0.0585,=0.0805,=0.0922,=0.1160,=0.0478,=0.0893,=0.0462,=189
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0063,=3827.8500,=0.0648,=7.4626,=0.6864,=4.9972,=5.5918,=6.2763,=7.7934,=8.5526,=0.7584,=0.7708,=0.5264,=0.5950,=0.6422,=0.7665,=0.8375,=0.9248,=0.8037,=0.5404,=0.5989,=0.6822,=0.9236,=1.0234,=0.0499,=0.1634,=0.0450,=0.0511,=0.0675,=0.0772,=0.0871,=0.0533,=0.0956,=0.0480,=122
="HSHDYI",恒生高股息率指数,2012-12-10,=-0.0058,=1232.3600,=-0.0338,=7.4642,=0.7190,=3.6777,=4.8617,=6.6099,=7.7985,=10.6953,=0.6996,=0.5566,=0.4041,=0.5047,=0.6467,=0.8969,=1.1746,=1.0896,=0.5380,=0.5013,=0.7009,=1.0619,=1.4855,=1.9871,=0.0549,=0.2785,=0.0423,=0.0528,=0.0604,=0.0808,=0.1102,,=0.0902,=0.0467,=923
="000914",300金融,2007-07-02,=-0.0051,=6050.5900,=-0.0993,=7.5125,=0.3682,=5.2769,=6.6035,=7.8281,=8.5959,=11.3863,=0.7788,=0.3147,=0.5962,=0.7048,=0.8739,=1.1183,=1.4919,=2.0913,=0.7784,=1.1210,=1.4313,=1.8124,=2.1094,=2.7052,=0.0388,=0.5733,=0.0235,=0.0340,=0.0378,=0.0466,=0.0618,=0.0510,=0.0897,=0.0461,=349
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0027,=2665.4700,=0.0758,=7.5760,=0.8726,=3.8979,=4.9573,=5.9732,=7.3113,=8.4533,=0.7104,=0.8566,=0.4277,=0.5187,=0.5832,=0.6904,=0.8197,=1.2064,=0.8649,=0.5333,=0.7004,=0.8898,=1.1391,=1.3442,=0.0529,=0.0920,=0.0482,=0.0560,=0.0661,=0.0838,=0.1067,,=0.0891,=0.0459,=510
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0048,=4682.9600,=0.0083,=7.7104,=0.7552,=4.2457,=4.7680,=5.9086,=7.8672,=9.0746,=0.7242,=0.7073,=0.4429,=0.5021,=0.5967,=0.7380,=0.8283,=1.1883,=0.9422,=0.6036,=0.6822,=0.8916,=1.0727,=1.2508,=0.0583,=0.1513,=0.0497,=0.0601,=0.0706,=0.0876,=0.0947,,=0.0897,=0.0466,=89
="000934",中证金融,2009-07-03,=-0.0053,=5654.3400,=-0.0981,=7.7507,=0.3715,=5.7083,=6.8952,=8.0813,=8.8699,=11.5527,=0.7871,=0.3044,=0.6117,=0.7182,=0.8847,=1.1285,=1.5017,=2.0998,=0.7949,=1.1467,=1.4503,=1.8026,=2.1036,=2.6696,=0.0379,=0.5774,=0.0232,=0.0331,=0.0367,=0.0444,=0.0593,=0.0504,=0.0873,=0.0451,=1161
="931157",SHS红利成长LV,2019-04-25,=-0.0042,=7159.8479,=-0.0402,=7.7884,=0.6366,=4.1261,=5.6289,=7.0174,=8.3085,=11.5318,=0.7789,=0.4205,=0.5154,=0.6307,=0.8021,=0.9165,=1.5888,=1.6862,=0.9819,=0.5018,=0.7152,=1.0465,=1.4325,=1.7619,=0.0474,=0.4562,=0.0259,=0.0421,=0.0481,=0.0555,=0.0761,=0.0487,=0.0964,=0.0513,=365
="000992",全指金融,2011-08-02,=-0.0053,=5394.3700,=-0.0992,=7.8878,=0.3740,=5.9310,=7.1035,=8.2538,=9.0286,=11.6339,=0.7868,=0.2990,=0.6188,=0.7236,=0.8880,=1.1379,=1.5107,=2.0957,=0.7974,=1.1568,=1.4434,=1.8068,=2.0970,=2.6668,=0.0375,=0.5857,=0.0229,=0.0327,=0.0362,=0.0437,=0.0581,=0.0497,=0.0846,=0.0444,=2717
="930992",沪港深红利低波,2017-06-28,,,=-0.0308,=7.8926,=0.7986,=4.0130,=5.2287,=6.0121,=7.8969,=8.5109,=0.7477,=0.8496,=0.4277,=0.5394,=0.5980,=0.7388,=0.7950,=1.1807,=0.7744,=0.4496,=0.6026,=0.8970,=1.1914,=1.3912,=0.0511,=0.0873,=0.0476,=0.0534,=0.0712,=0.0765,=0.0949,=0.0480,=0.0878,=0.0455,=60
="932596",港股通红利低波,2016-02-04,,,=0.0834,=7.9212,=0.3265,=7.1792,=7.7982,=8.0211,=8.2478,=8.5745,=0.7398,=0.5633,=0.6528,=0.6978,=0.7326,=0.7554,=0.7956,=1.3633,=0.7184,=1.2161,=1.2866,=1.3379,=1.3683,=1.4305,=0.0502,=0.3714,=0.0473,=0.0491,=0.0523,=0.0546,=0.0579,=0.0463,=0.0894,,=109
="H30270",红利价值,2013-12-19,=-0.0052,=9494.1678,=-0.0040,=7.9290,=0.7556,=4.4543,=5.4548,=6.7998,=8.5969,=13.0955,=0.8146,=0.6374,=0.5256,=0.6499,=0.7653,=1.2258,=1.7317,=1.6254,=0.9860,=0.5854,=0.8153,=1.0098,=1.3116,=1.6668,=0.0424,=0.2346,=0.0269,=0.0418,=0.0500,=0.0628,=0.0726,=0.0497,=0.0936,=0.0466,=228
="000029",180价值,2009-01-09,=-0.0037,=4147.0100,=-0.0688,=7.9296,=0.5218,=5.6894,=6.9094,=7.8754,=8.4987,=10.8138,=0.8294,=0.3348,=0.6666,=0.8015,=0.8552,=1.0605,=1.4433,=1.1158,=0.8921,=0.6198,=0.7826,=0.9448,=1.0760,=1.4032,=0.0410,=0.2932,=0.0290,=0.0397,=0.0429,=0.0521,=0.0634,=0.0509,=0.0896,=0.0469,=559
="930914",港股通高股息,2016-11-25,=-0.0062,=5128.7739,=0.0399,=8.0280,=0.8160,=3.4280,=4.4420,=5.9972,=7.9155,=11.1979,=0.7734,=0.7171,=0.3979,=0.5045,=0.6323,=0.8500,=1.1764,=1.2560,=0.7903,=0.5144,=0.7099,=0.9277,=1.2639,=2.2126,=0.0515,=0.1344,=0.0387,=0.0545,=0.0656,=0.0862,=0.1194,=0.0472,=0.0918,=0.0489,=793
="931130",红利成长低波,2018-12-04,,,=0.0046,=8.1377,=0.6069,=4.4465,=5.6062,=7.8239,=8.6996,=11.5512,=0.8149,=0.3513,=0.5279,=0.6272,=0.8948,=1.0250,=1.5803,=2.7551,=0.9947,=0.3109,=0.8163,=1.3297,=2.0198,=2.8088,=0.0394,=0.3439,=0.0246,=0.0323,=0.0422,=0.0532,=0.0639,=0.0468,=0.0934,=0.0427,=158
="000063",上证周期,2010-02-03,=-0.0098,=3676.8400,=-0.0938,=8.3633,=0.4300,=5.4761,=7.1368,=8.5761,=9.4369,=12.4946,=0.9295,=0.4444,=0.6668,=0.8369,=0.9508,=1.1009,=1.4831,=1.4923,=0.8221,=0.8113,=1.0639,=1.2497,=1.4619,=1.7571,=0.0385,=0.4901,=0.0252,=0.0353,=0.0386,=0.0518,=0.0626,=0.0561,=0.0975,=0.0493,=212
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0092,=4040.8500,=0.0063,=8.3841,=0.4629,=4.8859,=6.8732,=8.7271,=11.3142,=15.9665,=0.7828,=0.3260,=0.5567,=0.7305,=0.8581,=1.1437,=1.3660,=0.9019,=0.3772,=0.5555,=0.7807,=0.9737,=1.3381,=1.5178,=0.0597,=0.6837,=0.0276,=0.0365,=0.0537,=0.0663,=0.1028,=0.0537,=0.0951,=0.0536,=35
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=-0.0059,=4273.2100,=-0.0436,=8.4131,=0.9450,=3.5572,=4.6664,=6.0311,=7.4219,=9.5068,=0.7758,=0.7848,=0.3828,=0.4866,=0.5896,=0.8079,=1.1073,=0.6590,=0.1978,=0.4386,=0.6610,=0.8526,=1.4028,=2.0623,=0.0583,=0.3892,=0.0385,=0.0530,=0.0638,=0.0815,=0.1103,,=0.0873,=0.0484,=1582
="H50040",上红低波,2014-03-21,=-0.0025,=10769.7291,=-0.0233,=8.4215,=0.7652,=4.6938,=5.9513,=7.1640,=9.6317,=14.3118,=0.8566,=0.5877,=0.5647,=0.6911,=0.8311,=1.3563,=1.8756,=1.6545,=0.9856,=0.6380,=0.8693,=1.2019,=1.4160,=1.6953,=0.0428,=0.3456,=0.0230,=0.0392,=0.0464,=0.0587,=0.0718,=0.0498,=0.0936,=0.0482,=377
="H30269",红利低波,2013-12-19,=-0.0038,=10890.5501,=-0.0311,=8.4261,=0.7640,=4.5638,=5.5488,=6.9384,=9.4763,=14.4342,=0.8669,=0.6289,=0.5386,=0.6570,=0.7996,=1.3862,=1.9670,=1.6444,=0.9872,=0.6111,=0.8850,=1.0984,=1.4175,=1.6855,=0.0434,=0.3040,=0.0246,=0.0407,=0.0503,=0.0605,=0.0732,=0.0505,=0.0946,=0.0469,=4906
="399373",大盘价值,2010-01-04,=-0.0025,=8020.7000,=-0.0645,=8.4313,=0.5255,=5.4746,=6.8624,=8.3415,=9.1140,=11.9914,=0.8945,=0.4255,=0.6410,=0.8033,=0.9326,=1.1355,=1.5001,=1.1688,=0.8501,=0.5920,=0.7822,=0.9285,=1.1492,=1.4541,=0.0424,=0.4708,=0.0275,=0.0376,=0.0428,=0.0526,=0.0641,=0.0525,=0.0939,=0.0498,=339
="399805",互联金融,2015-02-10,=-0.0075,=2762.7700,=-0.2822,=8.4531,=0.0577,=7.5943,=9.5006,=11.3097,=13.1401,=16.5816,=0.9353,=0.1046,=0.7644,=1.0271,=1.3756,=1.7092,=2.0317,=1.6723,=0.6071,=1.1667,=1.4082,=1.6148,=1.7935,=2.2636,=0.0363,=0.8970,=0.0145,=0.0187,=0.0238,=0.0340,=0.0507,=0.0550,=0.0940,=0.0508,=340
="399812",养老产业,2014-06-06,=0.0019,=5157.6700,=-0.1854,=8.4563,=0,=8.4563,=17.3921,=20.2384,=25.2877,=31.4367,=1.6575,=0.0078,=1.5864,=2.0233,=2.7766,=3.2411,=4.2954,=1.2843,=0.0086,=1.2170,=1.4452,=1.6753,=1.8710,=2.5548,=0.0300,=0.9951,=0.0096,=0.0132,=0.0173,=0.0245,=0.0306,=0.0998,=0.1459,=0.0698,=6290
="930709",香港证券,2015-07-13,=-0.0134,=1258.1798,=-0.1104,=8.4875,=0.0694,=6.3679,=10.1663,=12.7712,=14.8768,=24.4010,=0.9063,=0.3900,=0.5308,=0.7588,=0.9559,=1.1873,=1.5872,=3.2861,=0.5556,=1.7834,=2.5970,=3.1590,=4.1556,=5.9903,=0.0412,=0.8192,=0.0202,=0.0265,=0.0337,=0.0402,=0.0726,=0.0572,=0.0828,=0.0419,=527
="931446",东证红利低波,2020-04-21,=-0.0026,=3334.7288,=-0.0314,=8.5275,=0.7954,=5.1478,=6.1976,=7.2314,=8.5384,=11.0216,=0.8274,=0.7250,=0.5884,=0.6984,=0.7691,=0.8682,=1.2481,=1.5295,=0.9507,=0.5909,=0.7583,=0.9008,=1.3446,=1.5979,=0.0418,=0.2309,=0.0325,=0.0416,=0.0483,=0.0562,=0.0651,=0.0477,=0.0895,=0.0473,=928
="000922",中证红利,2008-05-26,=-0.0054,=5473.8519,=-0.0055,=8.5371,=0.7772,=5.1762,=6.0261,=7.6592,=8.6151,=11.2156,=0.8439,=0.5025,=0.5911,=0.7113,=0.8426,=1.1012,=1.4999,=1.2731,=0.8645,=0.6332,=0.7731,=1.0443,=1.2413,=1.7101,=0.0424,=0.2521,=0.0309,=0.0413,=0.0471,=0.0596,=0.0693,=0.0487,=0.0895,=0.0440,=20620
="930839",港股通高息精选,2016-06-08,=-0.0083,=3246.2866,=-0.0610,=8.6680,=0.3696,=4.9918,=7.1350,=9.3231,=13.0246,=31.7979,=1.2980,=0.7294,=0.7294,=0.9293,=1.0784,=1.5790,=4.8768,=1.0814,=0.4146,=0.3418,=0.5599,=1.2180,=1.8324,=6.3245,=0.0572,=0.6511,=0.0089,=0.0375,=0.0501,=0.0677,=0.1118,,=0.1444,=0.0781,=399
="000919",300价值,2008-01-21,=-0.0013,=5028.4500,=-0.0545,=8.6712,=0.6075,=5.9577,=7.3294,=8.4456,=9.2347,=12.2376,=0.9061,=0.3950,=0.6917,=0.8489,=0.9315,=1.1246,=1.5388,=1.1199,=0.8254,=0.6314,=0.7862,=0.9061,=1.1118,=1.3421,=0.0408,=0.5091,=0.0265,=0.0370,=0.0407,=0.0490,=0.0609,=0.0515,=0.0921,=0.0477,=4351
="000821",300红利,2012-07-20,=-0.0041,=6657.9737,=-0.0021,=8.8092,=0.8723,=4.9998,=6.1945,=7.5631,=8.5562,=10.9286,=0.8718,=0.5227,=0.5725,=0.7149,=0.8622,=1.0734,=1.4919,=1.4067,=0.8937,=0.6098,=0.7997,=1.0662,=1.3345,=1.6963,=0.0434,=0.2735,=0.0319,=0.0425,=0.0473,=0.0562,=0.0673,=0.0492,=0.0916,=0.0473,=1014
="000015",红利指数,2005-01-04,=-0.0057,=3259.0400,=0.0729,=8.8295,=0.9514,=4.6646,=5.5109,=7.0898,=8.1180,=10.4439,=0.8569,=0.6425,=0.5525,=0.6399,=0.7654,=1.0118,=1.3875,=1.4834,=0.9378,=0.7277,=0.8915,=1.1517,=1.3579,=1.6890,=0.0411,=0.1479,=0.0330,=0.0427,=0.0513,=0.0643,=0.0757,=0.0478,=0.0885,=0.0409,=14307
="000151",上国红利,2012-07-20,=-0.0058,=1655.0900,=0.0834,=8.8409,=0.9695,=4.5075,=5.3671,=7.0119,=7.9753,=10.0345,=0.7856,=0.5910,=0.5268,=0.6196,=0.7511,=0.9617,=1.3272,=1.0846,=0.5189,=0.6026,=0.8954,=1.0751,=1.2980,=1.6854,=0.0427,=0.1157,=0.0346,=0.0443,=0.0513,=0.0650,=0.0754,=0.0453,=0.0803,=0.0499,=246
="930955",红利低波100,2017-05-26,=-0.0020,=11175.1152,=-0.0523,=8.8994,=0.8237,=5.0805,=6.0843,=7.4687,=8.6912,=11.5013,=0.8462,=0.5378,=0.5792,=0.6675,=0.8333,=0.9832,=1.3722,=1.4509,=0.8701,=0.5888,=0.7810,=0.9958,=1.3809,=1.7525,=0.0446,=0.3173,=0.0270,=0.0431,=0.0469,=0.0559,=0.0683,=0.0466,=0.0928,=0.0503,=2475
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0064,=8455.4000,=-0.1064,=8.9346,=0.4588,=5.7712,=7.9426,=9.1140,=10.2875,=13.0207,=1.0318,=0.3496,=0.7256,=0.9443,=1.0778,=1.2096,=1.5098,=1.6232,=0.6736,=0.9123,=1.1617,=1.4620,=1.7427,=2.4187,=0.0371,=0.5302,=0.0247,=0.0321,=0.0368,=0.0450,=0.0643,=0.0573,=0.1051,=0.0524,=271
="000968",300周期,2010-05-28,,,=-0.0874,=8.9517,=0.4493,=6.1174,=7.8172,=9.1253,=10.2504,=13.3562,=0.9495,=0.4102,=0.7021,=0.8488,=0.9939,=1.1612,=1.5550,=1.5236,=0.8159,=0.8459,=1.0847,=1.2656,=1.5127,=1.8297,=0.0371,=0.5964,=0.0230,=0.0323,=0.0360,=0.0470,=0.0569,=0.0541,=0.0922,=0.0475,=104
="931644",800红利,2024-03-15,,,=0.0007,=8.9659,=0.6902,=6.4729,=7.4148,=8.4681,=9.0603,=9.4757,=0.8764,=0.6213,=0.7001,=0.7758,=0.8606,=0.9038,=0.9431,=1.2649,=0.6934,=0.8423,=0.9329,=1.1598,=1.2896,=1.3602,=0.0434,=0.2672,=0.0416,=0.0430,=0.0464,=0.0574,=0.0662,=0.0486,=0.0906,=0.0470,=36
="000824",国企红利,2012-07-20,=-0.0043,=2137.7984,=0.0079,=9.0429,=0.9444,=4.8847,=5.9432,=7.3387,=8.5510,=10.7823,=0.8767,=0.6079,=0.5610,=0.6881,=0.8240,=1.0525,=1.4469,=1.3079,=0.8587,=0.5370,=0.7018,=0.9868,=1.2721,=1.6834,=0.0425,=0.2356,=0.0328,=0.0418,=0.0481,=0.0583,=0.0694,=0.0481,=0.0892,=0.0457,=969
="932153",港股通价值策略,2025-04-30,=-0.0043,=1114.6976,=0.0591,=9.0622,=0.0819,=8.1696,=9.4785,=10.0484,=10.3560,=10.9237,=0.8006,=0.1520,=0.7012,=0.8172,=0.8709,=0.8983,=0.9365,=0.9469,=0.1433,=0.8168,=0.9641,=1.0199,=1.0616,=1.1126,=0.0442,=0.7632,=0.0397,=0.0414,=0.0428,=0.0446,=0.0538,,=0.0817,=0.0427,=16
="950090",50AH优选,2015-12-10,=-0.0061,=5820.0159,=-0.0595,=9.1496,=0.6121,=6.3188,=7.9172,=8.7099,=9.8650,=13.5010,=1.0359,=0.5101,=0.7914,=0.9506,=1.0334,=1.1228,=1.5403,=1.3404,=0.9150,=0.6574,=0.8491,=0.9590,=1.0866,=1.4553,=0.0386,=0.4498,=0.0256,=0.0346,=0.0397,=0.0476,=0.0655,=0.0564,=0.1007,=0.0530,=2004
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0039,=11789.4600,=-0.0821,=9.1584,=0.6409,=6.0524,=7.9817,=8.7157,=10.0620,=15.8114,=0.9919,=0.4405,=0.6924,=0.9063,=1.0128,=1.1579,=1.7191,=1.3096,=0.7005,=0.8066,=1.0060,=1.1010,=1.4384,=2.0876,=0.0366,=0.3884,=0.0200,=0.0332,=0.0380,=0.0443,=0.0600,,=0.1052,=0.0534,=93
