指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="931087",科技龙头,2019-03-20,=-0.0037,=6691.1403,=0.2730,=52.8828,=0.8068,=22.2848,=33.6833,=40.7422,=52.4621,=78.0359,=8.1031,=0.9672,=2.8190,=4.2303,=5.3213,=6.5458,=11.1808,=7.2223,=0.9767,=2.0316,=3.3118,=4.0016,=5.0026,=9.7717,=0.0054,=0.2149,=0.0037,=0.0053,=0.0064,=0.0086,=0.0172,=0.0321,=0.1080,=0.0209,=2098
="931696",科技50策略,2021-07-12,=-0.0009,=25569.1831,=0.2693,=48.4729,=0.8106,=23.0047,=27.8845,=34.0252,=47.6149,=71.4621,=8.1917,=0.9162,=3.0567,=3.9266,=4.4948,=7.1584,=11.2899,=4.5608,=0.8509,=1.9010,=2.3690,=2.6918,=4.2762,=6.7093,=0.0052,=0.0338,=0.0042,=0.0063,=0.0097,=0.0121,=0.0167,=0.0396,=0.1271,=0.0285,=14
="931461",电子50,2009-07-22,=-0.0047,=7450.7230,=0.2639,=50.8324,=0.8190,=20.3357,=30.2775,=36.3532,=48.8984,=76.5790,=6.7234,=0.9670,=2.5323,=3.1789,=3.6989,=5.3257,=9.2899,=3.2363,=0.8145,=1.1588,=1.7975,=2.0655,=3.1533,=4.5428,=0.0056,=0.0598,=0.0046,=0.0067,=0.0091,=0.0111,=0.0147,=0.0239,=0.0884,=0.0169,=446
="930652",CS电子,2015-06-05,=-0.0020,=12368.0608,=0.2609,=57.3796,=0.8710,=21.2056,=33.8173,=43.2208,=52.7719,=86.1406,=6.7726,=0.9732,=2.2039,=3.1461,=3.6491,=4.8119,=9.3375,=3.6432,=0.9592,=1.4014,=2.0216,=2.3037,=3.0784,=5.0793,=0.0050,=0.0153,=0.0040,=0.0063,=0.0077,=0.0104,=0.0141,=0.0249,=0.0838,=0.0162,=489
="950162",科创芯片设计,2024-07-26,=0.0008,=2343.8049,=0.2598,=164.9021,=0.0080,=161.6128,=221.9417,=263.6711,=381.0083,=687.1301,=13.5175,=0.8244,=4.2582,=7.7796,=9.6148,=13.2741,=20.2102,=21.3358,=0.7545,=8.7765,=14.4894,=17.8239,=21.7437,=32.5243,=0.0014,=0.4351,=0.0010,=0.0012,=0.0015,=0.0018,=0.0029,=0.0309,=0.0713,=0.0107,=68
="000858",500信息,2013-11-06,=0.0057,=13266.6400,=0.2588,=104.7101,=0.9246,=25.3805,=43.9766,=64.2459,=90.5823,=209.3531,=6.3177,=0.9798,=2.1626,=2.9041,=3.3886,=3.9447,=8.5146,=6.8185,=0.9843,=1.1229,=1.9074,=2.6874,=3.6605,=9.1355,=0.0030,=0.0161,=0.0022,=0.0045,=0.0059,=0.0072,=0.0110,=0.0212,=0.0505,=0.0070,=353
="931271",通信设备主题,2012-12-21,=0.0135,=4532.2848,=0.2558,=82.2260,=0.8408,=25.8971,=33.2154,=36.4205,=79.3535,=113.3155,=10.6415,=0.9197,=2.2261,=2.9060,=3.6106,=8.1294,=14.2344,=6.9390,=0.9061,=1.5689,=2.0587,=2.5905,=5.6325,=9.3619,=0.0031,=0.0912,=0.0022,=0.0044,=0.0081,=0.0099,=0.0129,=0.0351,=0.1175,=0.0256,=13
="970070",创业板人工智能,2024-07-11,=0.0152,=7444.8400,=0.2556,=63.2520,=0.1172,=48.3861,=70.9456,=80.8777,=93.9003,=119.1606,=11.3419,=0.8535,=3.3467,=5.1391,=6.5617,=10.2035,=15.2749,=9.1029,=0.7598,=3.4016,=4.9884,=6.2452,=9.2808,=12.0918,=0.0036,=0.2383,=0.0027,=0.0035,=0.0051,=0.0066,=0.0096,=0.0381,=0.1206,=0.0167,=242
="000936",中证电信,2009-07-03,=0.0102,=12440.2920,=0.2515,=29.6312,=0.5849,=14.1836,=20.2178,=26.5947,=41.2993,=123.1725,=2.7480,=0.7609,=1.2149,=1.7612,=2.3413,=2.7951,=3.6232,=2.6663,=0.9823,=0.7463,=1.0333,=1.2721,=1.8298,=3.0800,=0.0211,=0.5878,=0.0019,=0.0063,=0.0096,=0.0319,=0.0507,=0.0215,=0.0913,=0.0219,=341
="399296",创成长,2019-01-23,=0.0043,=7783.8100,=0.2489,=39.5001,=0.3644,=22.4911,=30.9737,=43.4169,=63.8705,=104.6935,=8.5279,=0.6503,=3.9463,=4.9527,=7.0935,=10.6853,=14.9802,=5.4257,=0.4308,=2.5417,=3.4770,=5.8317,=11.9048,=17.3385,=0.0076,=0.6454,=0.0016,=0.0027,=0.0062,=0.0105,=0.0200,=0.0584,=0.2040,=0.0396,=1081
="932087",集成电路,2023-03-29,=-0.0045,=1410.6592,=0.2456,=108.0161,=0.2442,=46.1239,=100.9834,=132.3704,=152.1375,=195.7770,=7.6755,=0.8578,=3.1405,=3.9438,=5.1871,=7.2370,=11.4486,=12.5141,=0.8408,=5.8347,=7.6589,=9.1112,=12.0507,=18.6728,=0.0015,=0.2783,=0.0010,=0.0014,=0.0018,=0.0022,=0.0029,=0.0203,=0.0481,=0.0079,=54
="399389",国证通信,2011-12-02,=0.0183,=10379.3300,=0.2446,=32.0894,=0.3969,=15.1336,=21.7733,=46.4659,=65.1875,=153.7967,=2.8532,=0.7185,=1.3245,=1.8461,=2.4674,=3.0381,=3.8815,=2.7260,=0.9761,=0.9743,=1.4589,=1.6825,=1.8999,=3.2843,=0.0199,=0.6216,=0.0026,=0.0049,=0.0070,=0.0294,=0.0420,=0.0209,=0.0855,=0.0209,=59
="931380",科技50,2019-11-25,=-0.0095,=3928.3295,=0.2433,=43.8856,=0.4296,=22.4426,=31.3167,=46.3456,=56.4930,=71.9143,=5.7853,=0.5765,=2.7627,=3.8801,=5.5024,=7.3397,=9.9144,=5.0624,=0.6463,=2.1802,=3.0748,=4.1816,=5.6491,=7.7525,=0.0091,=0.7246,=0.0035,=0.0051,=0.0076,=0.0104,=0.0163,=0.0253,=0.0951,=0.0118,=951
="931866",中证机床,2022-05-09,=0.0012,=2216.6834,=0.2362,=59.6962,=0.8369,=28.6086,=36.9474,=40.8080,=56.7978,=85.2007,=6.5280,=0.9293,=2.8302,=3.7651,=4.3427,=5.2129,=9.1263,=5.2764,=0.9018,=2.4023,=3.1611,=3.4420,=4.4005,=7.3925,=0.0063,=0.1591,=0.0043,=0.0066,=0.0077,=0.0097,=0.0146,=0.0321,=0.1022,=0.0244,=165
="000998",中证TMT,2011-11-08,=0.0026,=3622.5052,=0.2319,=40.7806,=0.6921,=18.9989,=27.6163,=34.6638,=43.4239,=58.6698,=4.4465,=0.9011,=1.9674,=2.4618,=3.2923,=4.0186,=5.6742,=3.1344,=0.9650,=1.2505,=1.8092,=2.1803,=2.6445,=3.9991,=0.0112,=0.5763,=0.0048,=0.0067,=0.0092,=0.0185,=0.0284,=0.0233,=0.0900,=0.0196,=566
="000688",科创50,2020-07-23,=-0.0087,=1652.9700,=0.2297,=168.2483,=0.9186,=35.5957,=42.6474,=71.7333,=137.9592,=263.7183,=7.6459,=0.9023,=2.9443,=4.2408,=4.8989,=6.8437,=10.5365,=9.9064,=0.8182,=3.1319,=4.5936,=5.6197,=9.7336,=13.6380,=0.0021,=0.0292,=0.0016,=0.0030,=0.0045,=0.0071,=0.0110,=0.0135,=0.0347,=0.0045,=8232
="980080",成长100,2012-12-28,,,=0.2282,=55.2157,=0.6490,=39.4731,=45.2660,=50.0728,=63.2756,=82.4653,=6.6869,=0.7436,=3.0437,=3.6676,=5.7268,=6.9121,=9.2690,=4.2918,=0.7367,=2.0191,=2.4155,=3.0884,=4.5120,=5.8594,=0.0040,=0.1270,=0.0030,=0.0049,=0.0057,=0.0069,=0.0087,=0.0481,=0.1452,=0.0254,=263
="000994",全指电信,2011-08-02,=0.0127,=13656.8700,=0.2261,=30.1108,=0.4130,=17.6024,=21.7761,=33.7326,=52.5421,=109.2407,=2.8143,=0.6665,=1.3865,=1.8410,=2.5292,=3.0296,=3.7766,=2.6723,=0.9744,=0.9155,=1.2459,=1.5465,=1.9004,=3.1271,=0.0206,=0.6154,=0.0022,=0.0055,=0.0083,=0.0296,=0.0398,=0.0216,=0.0895,=0.0218,=232
="000689",科创材料,2022-08-15,=-0.0179,=1485.3800,=0.2252,=180.8450,=0.9476,=38.7753,=45.5038,=86.7980,=151.0740,=281.6880,=5.7504,=0.9507,=1.9307,=2.6314,=3.3389,=4.5158,=8.5314,=6.9631,=0.9424,=2.1963,=3.1431,=4.0570,=5.6341,=10.7722,=0.0028,=0.0432,=0.0019,=0.0045,=0.0064,=0.0079,=0.0117,=0.0126,=0.0258,=0.0058,=49
="HSSSHID",恒生沪深港创新药精选50指数,2020-03-01,=0.0281,=9184.5500,=0.2251,=37.9677,=0.5873,=23.4861,=29.5625,=35.4818,=51.5558,=94.0285,=4.5120,=0.6795,=2.0729,=2.8199,=3.7571,=6.3304,=8.4497,=6.5612,=0.8956,=1.3432,=1.9004,=3.7094,=5.9942,=8.1459,=0.0075,=0.3413,=0.0033,=0.0050,=0.0088,=0.0120,=0.0157,,=0.1192,,=294
="980030",消费电子,2015-02-17,=0.0069,=8873.5000,=0.2213,=45.6606,=0.7199,=18.6467,=31.8277,=39.1867,=47.8701,=65.6114,=4.5933,=0.8759,=2.0026,=2.6000,=3.0240,=4.2765,=6.3059,=2.3072,=0.7765,=1.1413,=1.4005,=1.5842,=2.3779,=3.4515,=0.0064,=0.1560,=0.0040,=0.0066,=0.0082,=0.0110,=0.0143,=0.0190,=0.0648,=0.0154,=390
="399610",TMT50,2010-11-08,=0.0051,=11698.2400,=0.2209,=44.3825,=0.7284,=21.0331,=30.1605,=38.0629,=46.4041,=64.7172,=6.5665,=0.9703,=2.4071,=3.2240,=4.0368,=5.1936,=8.4969,=3.4980,=0.7222,=1.5843,=2.0120,=2.7294,=3.6868,=4.6782,=0.0070,=0.3471,=0.0046,=0.0061,=0.0080,=0.0121,=0.0161,=0.0296,=0.1080,=0.0206,=525
="931165",新兴科技100,2019-04-25,=0.0134,=10382.6626,=0.2201,=46.6961,=0.9223,=17.0055,=23.4272,=29.7189,=40.1866,=67.3989,=9.9568,=0.9628,=3.5721,=4.3433,=5.5015,=7.6420,=13.6689,=9.1320,=0.9617,=3.0368,=3.6590,=4.8648,=6.4462,=12.4159,=0.0064,=0.1672,=0.0047,=0.0067,=0.0091,=0.0149,=0.0264,=0.0515,=0.1919,=0.0378,=520
="399990",煤炭等权,2015-01-21,=-0.0038,=3500.1300,=0.2185,=21.8538,=0.9237,=5.7123,=8.6087,=10.6441,=15.5128,=324.9063,=1.7885,=0.9654,=0.8179,=1.1204,=1.3754,=1.6132,=2.0135,=1.9570,=0.9852,=0.6732,=0.9175,=1.1215,=1.4630,=2.2100,=0.0308,=0.0725,=0.0074,=0.0368,=0.0548,=0.0638,=0.1003,=0.0229,=0.0912,=0.0239,=242
="000993",全指信息,2011-08-02,=-0.0015,=10333.7300,=0.2176,=60.8388,=0.6826,=27.3163,=42.0292,=52.3604,=68.2638,=96.2351,=6.5897,=0.9724,=2.5265,=3.2907,=4.0171,=4.7036,=8.9424,=3.9122,=0.9044,=1.8009,=2.3376,=2.8253,=3.4663,=5.3826,=0.0050,=0.1195,=0.0039,=0.0053,=0.0064,=0.0084,=0.0117,=0.0221,=0.0751,=0.0134,=4100
="399998",中证煤炭,2015-02-13,=-0.0032,=2398.7700,=0.2166,=21.8538,=0.9237,=5.7123,=8.6087,=10.6441,=15.5128,=324.9063,=1.7885,=0.9654,=0.8179,=1.1204,=1.3754,=1.6132,=2.0135,=1.9570,=0.9852,=0.6732,=0.9175,=1.1215,=1.4630,=2.2100,=0.0308,=0.0725,=0.0074,=0.0368,=0.0548,=0.0638,=0.1003,=0.0229,=0.0912,=0.0239,=2128
="000935",中证信息,2009-07-03,=-0.0018,=7806.6600,=0.2164,=59.3803,=0.8706,=22.3783,=36.3294,=44.9610,=55.2799,=87.4284,=6.5801,=0.9724,=2.5910,=3.3282,=4.0443,=4.8533,=8.9117,=3.8188,=0.8945,=1.7187,=2.2023,=2.7270,=3.5206,=5.2392,=0.0052,=0.0499,=0.0042,=0.0059,=0.0072,=0.0094,=0.0127,=0.0237,=0.0833,=0.0137,=1126
="931248",油气资源,2023-06-12,=-0.0019,=1110.1584,=0.2149,=14.5687,=0.8843,=8.9017,=10.2499,=11.3664,=13.2567,=19.0700,=1.4078,=0.8622,=1.0292,=1.1531,=1.2262,=1.3659,=1.8318,=0.7685,=0.8973,=0.4486,=0.5170,=0.5945,=0.6820,=0.9774,=0.0345,=0.0884,=0.0285,=0.0392,=0.0458,=0.0497,=0.0548,=0.0301,=0.0906,=0.0280,=55
="930719",CS精准医,2015-08-05,=0.0630,=3221.7006,=0.2119,=42.6935,=0.3098,=29.3195,=37.9356,=51.9201,=66.8132,=102.1078,=5.2213,=0.3706,=3.4982,=4.5550,=5.9795,=8.9422,=14.5104,=7.8189,=0.5689,=5.1956,=6.1922,=7.4184,=10.5848,=18.8625,=0.0068,=0.4964,=0.0022,=0.0041,=0.0068,=0.0105,=0.0164,=0.0301,=0.1091,=0.0230,=346
="930850",智能制造,2016-07-20,=0.0030,=5784.9557,=0.2085,=54.0165,=0.8874,=23.4329,=32.7224,=41.7909,=50.3054,=78.5602,=5.8603,=0.9537,=2.5370,=3.5207,=4.1702,=5.0902,=7.7199,=3.4362,=0.7616,=1.5919,=2.3563,=2.7918,=3.5814,=5.3954,=0.0060,=0.1564,=0.0050,=0.0062,=0.0077,=0.0101,=0.0146,=0.0208,=0.0857,=0.0160,=366
="931494",消费电子,2020-06-12,=-0.0028,=6145.4287,=0.2082,=51.9934,=0.7947,=20.2625,=32.1185,=38.7220,=52.3699,=77.9188,=5.7734,=0.9420,=2.1307,=2.8229,=3.5325,=5.1089,=7.9404,=2.7704,=0.8800,=1.3000,=1.6502,=1.9931,=2.6198,=3.9249,=0.0053,=0.1460,=0.0040,=0.0058,=0.0083,=0.0109,=0.0138,=0.0228,=0.0807,=0.0166,=231
="000171",新兴成指,2017-01-25,=0.0009,=2225.5698,=0.2062,=33.6985,=0.7529,=15.0335,=20.3812,=24.9054,=36.2009,=63.8139,=5.0883,=0.6414,=2.6324,=3.2933,=4.3674,=6.2845,=10.8185,=4.4551,=0.7994,=1.3680,=2.1208,=2.7972,=4.4559,=8.5894,=0.0120,=0.4593,=0.0042,=0.0073,=0.0126,=0.0195,=0.0271,=0.0336,=0.1371,=0.0326,=208
="931579",东证优势成长,2020-11-09,=0.0103,=9191.7665,=0.2043,=28.7451,=0.7477,=7.9327,=14.3152,=19.2560,=30.5212,=61.0103,=5.8509,=0.7855,=0.9149,=2.6175,=3.4516,=5.9301,=9.3390,=4.2362,=0.8867,=1.1828,=2.0627,=2.4057,=3.6756,=6.0793,=0.0120,=0.3863,=0.0040,=0.0071,=0.0151,=0.0286,=0.0527,=0.0548,=0.1983,=0.0468,=151
="000915",300信息,2007-07-02,=-0.0052,=3897.6551,=0.1990,=50.8615,=0.8545,=20.6178,=34.5626,=39.8266,=48.2383,=75.5831,=6.6877,=0.9621,=2.7398,=3.5399,=4.3489,=5.5245,=9.0762,=3.2633,=0.5082,=1.6744,=2.1697,=3.2110,=4.0643,=4.9963,=0.0060,=0.1896,=0.0049,=0.0061,=0.0076,=0.0100,=0.0144,=0.0247,=0.0971,=0.0166,=21
="000680",科创综指,2025-01-20,=0.0020,=1957.9200,=0.1963,=160.7196,=0.1723,=115.7401,=176.5848,=209.4289,=231.6439,=278.5830,=6.4072,=0.8303,=3.4337,=3.9791,=5.2531,=6.0532,=8.0513,=8.4247,=0.8329,=4.7291,=5.5124,=7.2108,=8.1636,=10.6066,=0.0028,=0.1279,=0.0023,=0.0031,=0.0037,=0.0050,=0.0065,=0.0091,=0.0262,=0.0033,=240
="931159",创新100,2019-05-16,=-0.0034,=4045.9180,=0.1897,=38.2957,=0.5771,=24.8309,=32.3471,=36.3485,=46.3210,=59.7307,=5.4440,=0.7659,=2.9189,=3.6994,=4.3931,=5.5683,=7.4325,=4.5495,=0.7426,=2.3351,=3.1737,=3.8127,=4.8706,=6.6085,=0.0097,=0.6094,=0.0044,=0.0062,=0.0089,=0.0126,=0.0177,=0.0278,=0.1244,=0.0278,=234
="CN5075",国证信创,2015-02-16,,,=0.1871,=82.8221,=0.5460,=39.3034,=50.0196,=78.4814,=124.4479,=152.0158,=7.6676,=0.8359,=3.0386,=3.5737,=5.2622,=7.4366,=10.9595,=6.2237,=0.9003,=2.8415,=3.7009,=4.4414,=5.6059,=8.6847,=0.0025,=0.0828,=0.0018,=0.0030,=0.0057,=0.0079,=0.0108,=0.0268,=0.0598,=0.0136,=30
="399285",物联网50,2020-02-18,=0.0044,=7494.5300,=0.1865,=39.4921,=0.8240,=21.8675,=26.4564,=31.7955,=38.8495,=48.9860,=5.6193,=0.8773,=2.6765,=3.4156,=4.0525,=5.3389,=6.9158,=3.5678,=0.9427,=1.7407,=2.0236,=2.4652,=3.1424,=4.3982,=0.0119,=0.4667,=0.0076,=0.0096,=0.0121,=0.0148,=0.0214,=0.0353,=0.1364,=0.0304,=94
="931643",科创创业50,2021-06-01,=-0.0056,=2364.4829,=0.1853,=57.2200,=0.7664,=22.6109,=28.7775,=40.3570,=60.0417,=92.9106,=7.5556,=0.8011,=3.3216,=4.2053,=5.2126,=7.5385,=12.1685,=6.9571,=0.7656,=2.7030,=3.4213,=4.6558,=7.4522,=14.6821,=0.0063,=0.4057,=0.0024,=0.0040,=0.0074,=0.0115,=0.0174,=0.0368,=0.1190,=0.0246,=2024
