指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),股息率,关注度
="H11140",香港红利,2009-07-23,=0.0068,=4165.0800,=0.1407,=7.8206,=0.7804,=3.0693,=4.4554,=5.9842,=8.2969,=13.9623,=0.7383,=0.6434,=0.3833,=0.5103,=0.6296,=0.8659,=1.1652,=1.2443,=0.7249,=0.5431,=0.7464,=0.9724,=1.5311,=2.1349,,=0.0912,,=0.0503,=33
="000914",300金融,2007-07-02,=-0.0012,=6135.7000,=-0.0867,=7.8391,=0.5008,=5.2769,=6.6022,=7.8365,=8.6017,=11.3863,=0.7558,=0.2479,=0.5962,=0.7048,=0.9207,=1.1328,=1.4919,=2.1352,=0.8412,=1.1210,=1.4310,=1.8121,=2.0831,=2.7052,=0.0223,=0.0897,=0.0236,=0.0383,=339
="931024",港股通非银,2017-11-06,=0.0107,=4248.7800,=-0.0104,=7.9459,=0.0774,=6.7549,=8.6848,=11.3069,=13.3763,=22.4310,=1.0815,=0.5396,=0.6237,=0.8465,=1.0483,=1.2256,=1.7592,=1.3306,=0.8649,=0.5870,=0.8745,=1.0101,=1.2128,=2.2002,,=0.1344,,=0.0369,=186
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=0.0105,=4751.3000,=0.0634,=7.9601,=0.8967,=3.5572,=4.6369,=5.9693,=7.1767,=9.5068,=0.7169,=0.7154,=0.3828,=0.4847,=0.5780,=0.8165,=1.1073,=0.9598,=0.5959,=0.4386,=0.6528,=0.8450,=1.4182,=2.0623,,,,=0.0507,=1477
="H30270",红利价值,2013-12-19,=-0.0046,=9845.9100,=0.0329,=8.0287,=0.7736,=4.4543,=5.4266,=6.7431,=8.7393,=13.0955,=0.8017,=0.5984,=0.5256,=0.6483,=0.7618,=1.2545,=1.7317,=1.6271,=0.9929,=0.5854,=0.8106,=0.9959,=1.2814,=1.6637,=0.0235,=0.0936,=0.0240,=0.0413,=182
="000934",中证金融,2009-07-03,=0.0006,=5768.3100,=-0.0799,=8.1519,=0.5252,=5.7083,=6.8944,=8.0842,=8.8714,=11.5527,=0.7681,=0.2483,=0.6117,=0.7181,=0.9265,=1.1488,=1.5017,=2.1484,=0.8515,=1.1467,=1.4503,=1.8022,=2.0711,=2.6696,=0.0220,=0.0873,=0.0231,=0.0371,=1150
="931157",SHS红利成长LV,2019-04-25,=0.0030,=7556.1800,=0.0137,=8.1835,=0.7510,=4.1261,=5.5810,=6.8936,=8.3483,=11.5318,=0.8187,=0.5346,=0.5154,=0.6251,=0.8093,=0.9283,=1.5888,=1.6014,=0.9798,=0.5018,=0.7089,=1.0320,=1.3935,=1.6439,,=0.0964,,=0.0464,=316
="HSHDYI",恒生高股息率指数,2012-12-10,=0.0106,=1408,=0.1039,=8.1867,=0.8639,=3.6777,=4.8612,=6.6082,=7.7843,=10.6953,=0.7518,=0.6339,=0.4041,=0.5046,=0.6482,=0.9078,=1.1746,=1.1927,=0.6550,=0.5013,=0.7008,=1.0658,=1.5005,=1.9871,,,,=0.0499,=910
="932596",港股通红利低波,2016-02-04,=0.0153,=4387.1400,=0.1310,=8.2389,=0.6776,=7.4451,=7.8245,=8.1137,=8.3001,=8.5745,=0.7621,=0.8224,=0.6528,=0.6944,=0.7208,=0.7608,=0.7956,=1.3533,=0.7039,=1.2161,=1.2776,=1.3269,=1.3648,=1.4099,,=0.0894,,=0.0480,=84
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=0.0123,=2847.3800,=0.1492,=8.2482,=0.9944,=3.8979,=4.9466,=5.8490,=7.1557,=8.4533,=0.7360,=0.9295,=0.4277,=0.5166,=0.5759,=0.6786,=0.8197,=1.2835,=0.9732,=0.5333,=0.6962,=0.8715,=1.1155,=1.3442,,,,=0.0488,=483
="930914",港股通高股息,2016-11-25,=0.0075,=5407.3500,=0.0996,=8.2790,=0.8667,=3.4280,=4.4163,=5.8918,=7.7796,=11.1979,=0.7852,=0.7368,=0.3979,=0.5017,=0.6131,=0.8533,=1.1764,=1.2866,=0.8237,=0.5144,=0.7027,=0.9211,=1.2487,=2.2126,,=0.0918,,=0.0495,=687
="930992",沪港深红利低波,2017-06-28,=0.0040,=5817.4000,=0.0449,=8.3147,=0.9783,=4.0130,=5.1288,=5.8421,=7.6254,=8.5109,=0.7666,=0.9501,=0.4277,=0.5367,=0.5893,=0.7133,=0.7950,=1.2141,=0.8569,=0.4496,=0.5988,=0.8283,=1.1781,=1.3912,,=0.0878,,=0.0484,=36
="000992",全指金融,2011-08-02,=0.0013,=5535.6700,=-0.0756,=8.3981,=0.5520,=5.9310,=7.1022,=8.2549,=9.0288,=11.6339,=0.7720,=0.2479,=0.6188,=0.7234,=0.9356,=1.1610,=1.5107,=2.1365,=0.8457,=1.1568,=1.4432,=1.8063,=2.0714,=2.6668,=0.0217,=0.0846,=0.0227,=0.0365,=2700
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0136,=4032.8600,=0.1218,=8.4241,=0.9878,=4.9972,=5.5356,=6.0918,=7.6327,=8.5526,=0.8098,=0.9695,=0.5264,=0.5918,=0.6300,=0.7493,=0.8375,=1.0077,=0.9878,=0.5404,=0.5931,=0.6623,=0.8509,=1.0234,,=0.0956,,=0.0453,=109
="H30269",红利低波,2013-12-19,=-0.0049,=11266.7000,=0.0024,=8.4728,=0.7822,=4.5638,=5.5488,=6.8417,=9.4786,=14.4342,=0.8496,=0.5644,=0.5386,=0.6570,=0.8015,=1.3872,=1.9670,=1.6375,=0.9938,=0.6111,=0.8850,=1.0969,=1.4131,=1.6703,=0.0236,=0.0946,=0.0236,=0.0427,=4077
="H50040",上红低波,2014-03-21,=-0.0057,=11186.5300,=0.0145,=8.4757,=0.7851,=4.6938,=5.9512,=7.0519,=9.6645,=14.3118,=0.8405,=0.5099,=0.5647,=0.6911,=0.8375,=1.3609,=1.8756,=1.6514,=0.9917,=0.6380,=0.8684,=1.2011,=1.3973,=1.6845,=0.0234,=0.0936,=0.0244,=0.0419,=351
="931446",东证红利低波,2020-04-21,=-0.0016,=3454.5300,=0.0034,=8.4884,=0.7825,=5.1478,=6.1672,=7.0946,=8.5414,=11.0216,=0.7992,=0.6063,=0.5884,=0.6948,=0.7625,=0.8734,=1.2481,=1.5387,=0.9712,=0.5909,=0.7523,=0.8839,=1.3113,=1.5979,=0.0224,=0.0895,=0.0240,=0.0421,=810
="000029",180价值,2009-01-09,=-0.0031,=4217.1300,=-0.0530,=8.5035,=0.7987,=5.6894,=6.9075,=7.8830,=8.5069,=10.8138,=0.8113,=0.2162,=0.6666,=0.8069,=0.8633,=1.0653,=1.4433,=1.1048,=0.8866,=0.6198,=0.7825,=0.9447,=1.0669,=1.4032,=0.0228,=0.0896,=0.0243,=0.0400,=554
="931130",红利成长低波,2018-12-04,=-0.0068,=23789.9200,=0.0032,=8.6004,=0.7638,=4.4465,=5.5718,=7.7742,=8.7348,=11.5512,=0.8463,=0.3460,=0.5279,=0.6234,=0.9021,=1.0336,=1.5803,=1.8969,=0.7883,=0.3109,=0.8126,=1.3173,=1.9188,=2.5957,=0.0231,=0.0934,=0.0229,=0.0424,=142
="000151",上国红利,2012-07-20,=0.0035,=1668.4600,=0.0922,=8.6811,=0.9674,=4.5075,=5.3657,=6.9277,=7.6599,=10.0345,=0.7531,=0.4917,=0.5268,=0.6189,=0.7554,=0.9661,=1.3272,=1.0727,=0.4732,=0.6026,=0.8953,=1.0919,=1.3107,=1.6854,=0.0218,=0.0803,=0.0258,=0.0431,=206
="000922",中证红利,2008-05-26,=0.0029,=5881.8400,=0.0687,=8.7457,=0.8358,=5.1762,=6.0245,=7.6564,=8.6142,=11.2156,=0.8380,=0.4645,=0.5911,=0.7110,=0.8570,=1.1086,=1.4999,=1.2932,=0.9064,=0.6332,=0.7726,=1.0438,=1.2200,=1.7101,=0.0233,=0.0895,=0.0228,=0.0414,=19937
="000821",300红利,2012-07-20,=-0.0046,=6787.5600,=0.0173,=8.8336,=0.8911,=4.9998,=6.1944,=7.5598,=8.4120,=10.9286,=0.8527,=0.4472,=0.5725,=0.7140,=0.8743,=1.0796,=1.4919,=1.4334,=0.9439,=0.6098,=0.7993,=1.0622,=1.3145,=1.6963,=0.0235,=0.0916,=0.0239,=0.0425,=987
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0148,=5308.4700,=0.1430,=8.8635,=0.9861,=4.2457,=4.7116,=5.7601,=7.6121,=9.0746,=0.7957,=0.9611,=0.4429,=0.4977,=0.5784,=0.7336,=0.8283,=1.1252,=0.9806,=0.6036,=0.6726,=0.8717,=1.0178,=1.1508,,,,=0.0504,=85
="000015",红利指数,2005-01-04,=-0.0003,=3333.9400,=0.0976,=8.9012,=0.9719,=4.6646,=5.5108,=7.0874,=8.0067,=10.4439,=0.8393,=0.6035,=0.5525,=0.6398,=0.7658,=1.0179,=1.3875,=1.4981,=0.9629,=0.7277,=0.8913,=1.1296,=1.3271,=1.6890,=0.0233,=0.0885,=0.0212,=0.0401,=14137
="000063",上证周期,2010-02-03,=0.0042,=3820.3700,=-0.0584,=9.0275,=0.6675,=5.4761,=7.1362,=8.5708,=9.4385,=12.4946,=0.9190,=0.3973,=0.6668,=0.8368,=0.9631,=1.1068,=1.4831,=1.6057,=0.9493,=0.8113,=1.0636,=1.2493,=1.4334,=1.7571,=0.0245,=0.0975,=0.0256,=0.0367,=206
="000824",国企红利,2012-07-20,=0.0019,=2244.8200,=0.0583,=9.1000,=0.9633,=4.8847,=5.9406,=7.3384,=8.3771,=10.7823,=0.8623,=0.5454,=0.5610,=0.6880,=0.8276,=1.0592,=1.4469,=1.3243,=0.8915,=0.5370,=0.7016,=0.9865,=1.2409,=1.6834,=0.0232,=0.0892,=0.0226,=0.0413,=935
="931644",800红利,2024-03-15,=0.0021,=2711.2400,=0.0623,=9.1505,=0.8874,=6.4729,=7.3009,=8.1969,=9.0671,=9.4757,=0.8781,=0.6155,=0.7001,=0.7685,=0.8597,=0.9081,=0.9431,=1.3381,=0.9767,=0.8423,=0.9228,=1.1143,=1.2844,=1.3602,=0.0236,=0.0906,=0.0231,=0.0424,=30
="930955",红利低波100,2017-05-26,=-0.0008,=11953.2400,=0.0137,=9.1554,=0.8584,=5.0805,=6.0616,=7.4035,=8.5633,=11.5013,=0.8860,=0.6384,=0.5792,=0.6657,=0.8251,=0.9912,=1.3722,=1.3777,=0.8173,=0.5888,=0.7769,=0.9871,=1.3453,=1.7525,=0.0234,=0.0928,=0.0257,=0.0442,=2055
="399373",大盘价值,2010-01-04,=-0.0025,=8287.6900,=-0.0334,=9.2153,=0.8284,=5.4746,=6.8623,=8.3393,=9.1146,=11.9914,=0.9165,=0.4356,=0.6410,=0.8033,=0.9478,=1.1408,=1.5001,=1.1769,=0.8791,=0.5920,=0.7817,=0.9281,=1.1404,=1.4541,=0.0236,=0.0939,=0.0248,=0.0414,=326
="930740",300红利LV,2018-12-04,=-0.0072,=7276.5700,=0.0150,=9.2192,=0.9226,=5.4153,=6.8225,=7.5054,=8.6116,=9.6903,=0.9147,=0.6930,=0.6159,=0.7703,=0.8560,=0.9464,=1.0604,=1.4051,=0.7521,=0.6725,=0.8550,=1.0760,=1.5084,=1.9253,=0.0239,=0.0932,=0.0223,=0.0418,=606
="000919",300价值,2008-01-21,=0.0013,=5183.4100,=-0.0254,=9.2685,=0.8078,=5.9577,=7.3283,=8.4424,=9.2438,=12.2376,=0.9075,=0.3725,=0.6917,=0.8497,=0.9420,=1.1480,=1.5388,=1.1335,=0.8672,=0.6314,=0.7861,=0.9060,=1.1054,=1.3421,=0.0228,=0.0921,=0.0242,=0.0393,=4310
="931479",证券保险,2020-05-06,=0.0091,=940.8500,=-0.1146,=9.3316,=0.0241,=8.7385,=11.9432,=13.5214,=15.5457,=21.1012,=1.2453,=0.2261,=1.0296,=1.2304,=1.3823,=1.5751,=2.2844,=1.6962,=0.7058,=1.0318,=1.2711,=1.4518,=1.7916,=2.2879,=0.0256,=0.1317,=0.0302,=0.0287,=24
="000825",央企红利,2012-07-20,=0.0005,=3560.7900,=0.0311,=9.4373,=0.9761,=4.7369,=6.0940,=7.3069,=8.3447,=10.5687,=0.8970,=0.5817,=0.5507,=0.6915,=0.8600,=0.9983,=1.3929,=1.2557,=0.8791,=0.6009,=0.8548,=1.0593,=1.2139,=1.7357,=0.0224,=0.0902,=0.0228,=0.0407,=321
="931848",800红利低波,2024-05-21,=-0.0025,=3271.6700,=0.0336,=9.5462,=0.8520,=7.4155,=8.1976,=9.0548,=9.4823,=9.7854,=0.9393,=0.5729,=0.7315,=0.8592,=0.9191,=0.9708,=1.0024,=1.3868,=0.8288,=1.1714,=1.2311,=1.3468,=1.3830,=1.5428,=0.0237,=0.0929,=0.0230,=0.0413,=142
="H30035",300非银,2012-12-21,=0.0070,=9824.8400,=-0.1191,=9.5771,=0.0132,=9.0295,=13.0469,=15.1699,=19.3628,=26.3489,=1.2687,=0.1386,=1.0544,=1.3192,=1.6344,=2.0481,=2.4387,=1.7339,=0.5153,=1.0410,=1.4185,=1.7205,=1.9729,=2.3917,=0.0253,=0.1294,=0.0297,=0.0279,=1192
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0184,=4487.3700,=0.1175,=9.6185,=0.6424,=4.8859,=6.8728,=8.8773,=11.9884,=16.1208,=0.9084,=0.5863,=0.5567,=0.7305,=0.8673,=1.1738,=1.3660,=1.0329,=0.5839,=0.5555,=0.7802,=0.9883,=1.3591,=1.5178,,=0.0951,,=0.0521,=32
="931069",中金300,2018-02-14,=0.0058,=4974.8100,=-0.0059,=9.7777,=0.6333,=5.9518,=7.5281,=9.2800,=10.5037,=13.6164,=0.9714,=0.3084,=0.7377,=0.9211,=1.0968,=1.3562,=1.8328,=1.4047,=0.8617,=0.6656,=0.8627,=1.1129,=1.3250,=1.7542,=0.0231,=0.0958,=0.0284,=0.0388,=89
="000968",300周期,2010-05-28,=0.0069,=4393.7200,=-0.0341,=9.7944,=0.6881,=6.1174,=7.8172,=9.1551,=10.2896,=13.3562,=0.9596,=0.3973,=0.7021,=0.8484,=1.0099,=1.1784,=1.5550,=1.6180,=0.9493,=0.8459,=1.0834,=1.2643,=1.4774,=1.8297,=0.0243,=0.0922,=0.0244,=0.0346,=98
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0076,=9224.9900,=-0.0251,=9.9632,=0.7172,=5.7712,=7.9090,=9.0190,=10.2891,=13.0207,=1.0860,=0.5209,=0.7256,=0.9405,=1.0783,=1.2097,=1.5098,=1.7612,=0.8261,=0.9123,=1.1476,=1.4096,=1.7314,=2.4187,,=0.1031,,=0.0337,=265
="H30356",800价值,2014-06-09,=0.0044,=6585.3000,=-0.0092,=10.0236,=0.8164,=6.4024,=7.6919,=9.0339,=9.9604,=13.4784,=0.9722,=0.4625,=0.7030,=0.8621,=0.9896,=1.1736,=1.6287,=1.1130,=0.8517,=0.5868,=0.7376,=0.8817,=1.0818,=1.3738,=0.0232,=0.0908,=0.0237,=0.0373,=31
="399966",800证保,2012-12-21,=0.0102,=5889.0300,=-0.1095,=10.0646,=0.0136,=9.4219,=13.7103,=15.9954,=19.7375,=27.1945,=1.2745,=0.1361,=1.0619,=1.3226,=1.6183,=2.0408,=2.4366,=1.8699,=0.5969,=1.1634,=1.5249,=1.7805,=2.0457,=2.5211,=0.0247,=0.1256,=0.0286,=0.0269,=169
="H30588",中证证保,2015-02-02,=0.0102,=1000.2800,=-0.1092,=10.0706,=0.0136,=9.4285,=13.6588,=16.0886,=19.5891,=27.6808,=1.2734,=0.1333,=1.0752,=1.3238,=1.6278,=2.0366,=2.4238,=1.8732,=0.6163,=1.1673,=1.5178,=1.7617,=2.0128,=2.5500,=0.0246,=0.1254,=0.0286,=0.0269,=466
="932422",A500红利低波,2025-04-09,=-0.0048,=3122.4400,=0.0062,=10.1367,=0.5581,=9.5190,=9.8902,=10.1121,=10.2538,=10.5846,=1.0197,=0.1124,=0.9943,=1.0299,=1.0442,=1.0579,=1.0978,=1.3171,=0.2364,=1.2431,=1.3106,=1.4358,=1.4743,=1.5336,=0.0241,=0.0948,,=0.0409,=294
="399805",互联金融,2015-02-10,=0.0199,=3383.4600,=-0.1209,=10.1400,=0.2525,=7.5943,=9.7864,=11.4720,=13.1628,=16.5816,=1.0274,=0.1646,=0.7644,=1.0521,=1.4281,=1.7274,=2.0317,=1.8974,=0.9064,=1.1667,=1.4082,=1.6143,=1.7852,=2.2175,=0.0238,=0.0940,=0.0248,=0.0323,=328
="399550",央视50,2012-06-06,=0.0082,=8425.4300,=0.0412,=10.1515,=0.7995,=6.8960,=8.2711,=9.2804,=10.1519,=13.0561,=0.9995,=0.1551,=0.8649,=1.0169,=1.2379,=1.4261,=1.8564,=2.1088,=0.8767,=1.3448,=1.6532,=1.8070,=2.0448,=2.5217,=0.0237,=0.0945,=0.0248,=0.0391,=2267
="000042",上证央企,2009-03-30,=-0.0001,=1769.1500,=-0.0233,=10.1696,=0.8370,=6.3284,=7.8863,=9.1533,=10.0503,=12.9577,=0.9850,=0.4893,=0.7230,=0.8871,=0.9892,=1.1137,=1.4812,=1.3172,=0.9827,=0.6569,=0.8569,=0.9755,=1.1324,=1.3891,=0.0224,=0.0920,=0.0234,=0.0359,=382
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0080,=12692.0500,=-0.0119,=10.2484,=0.8233,=6.0524,=7.8851,=8.6267,=10.0422,=15.8114,=1.0752,=0.6607,=0.6924,=0.8927,=1.0030,=1.1579,=1.7191,=1.4384,=0.8015,=0.7846,=0.9961,=1.0857,=1.4382,=2.0876,,=0.1034,,=0.0336,=91
="HSCEI",恒生中国企业指数,1994-08-08,=0.0080,=8800.7500,=-0.0127,=10.2806,=0.8230,=6.0524,=7.8879,=8.6380,=10.0601,=15.8114,=1.0781,=0.6634,=0.6924,=0.8926,=1.0045,=1.1595,=1.7191,=1.4422,=0.8018,=0.7849,=0.9960,=1.0856,=1.4400,=2.0876,,=0.1034,,=0.0335,=4742
="930723",沪港深F100,2015-08-05,=0.0021,=5158.2500,=0.0130,=10.3052,=0.8409,=5.4557,=7.5706,=9.0058,=10.1685,=13.1279,=1.0025,=0.4820,=0.6469,=0.8476,=1.0097,=1.1160,=1.4626,=1.3205,=0.8631,=0.6039,=0.8632,=1.0761,=1.2856,=1.6654,,=0.0918,,=0.0377,=151
="950090",50AH优选,2015-12-10,=0.0191,=6343.4800,=0.0258,=10.3480,=0.9093,=6.3188,=7.9050,=8.6390,=9.7993,=13.5010,=1.0829,=0.6768,=0.7914,=0.9489,=1.0274,=1.1242,=1.5403,=1.4007,=0.9854,=0.6574,=0.8469,=0.9495,=1.0584,=1.4553,,=0.1007,,=0.0351,=1996
="000925",基本面50,2009-02-26,=-0.0010,=4397.8900,=-0.0477,=10.3888,=0.8767,=6.2635,=7.9688,=9.0843,=10.0826,=12.7955,=0.9948,=0.3725,=0.7306,=0.9013,=1.0568,=1.1921,=1.5728,=1.1032,=0.7979,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0227,=0.0882,=0.0241,=0.0371,=4543
="932431",300质量,2025-03-18,=0.0055,=2052.2200,=0.0028,=10.4704,=0.9273,=9.4685,=9.9711,=10.1413,=10.3277,=10.6435,=1.1149,=0.2073,=1.0727,=1.1140,=1.1313,=1.1459,=1.1853,=2.2287,=0.6582,=2.0194,=2.1546,=2.2065,=2.2464,=2.3259,=0.0253,=0.1012,=0.0271,=0.0350,=5
="932153",港股通价值策略,2025-04-30,=0.0165,=1154.1800,=0.0984,=10.5035,=0.8635,=8.1696,=9.6857,=10.1284,=10.4016,=10.9237,=0.9014,=0.7751,=0.7012,=0.8334,=0.8821,=0.9032,=0.9365,=1.0674,=0.8353,=0.8168,=0.9706,=1.0319,=1.0644,=1.1126,,=0.0812,,=0.0401,=8
="000056",上证国企,2010-01-04,=0.0047,=1261.4900,=0.0113,=10.5268,=0.7467,=7.2538,=8.8792,=9.7001,=10.7955,=13.3187,=1.1560,=0.6345,=0.8518,=1.0314,=1.1219,=1.2162,=1.5455,=1.7136,=0.9711,=0.7909,=0.9986,=1.1089,=1.2305,=1.7805,=0.0264,=0.1060,=0.0271,=0.0358,=198
="931375",300质量低波,2019-11-25,=0.0212,=17414.9000,=0.0269,=10.5520,=0.4272,=6.4946,=8.1498,=11.4552,=13.5713,=22.0532,=1.3158,=0.4022,=0.8054,=1.0795,=1.5646,=2.0798,=3.3245,=1.8442,=0.6421,=1.0044,=1.3231,=1.6640,=2.0955,=2.5370,=0.0279,=0.1211,=0.0298,=0.0305,=111
="000806",消费服务,2012-02-10,=0.0041,=8259.1500,=-0.0195,=10.6159,=0.4282,=8.8952,=10.0187,=10.8070,=11.8704,=17.0971,=1.1067,=0.0722,=1.0009,=1.2002,=1.3534,=1.5460,=2.0145,=2.2416,=0.6634,=1.6526,=1.9447,=2.1164,=2.3803,=3.0032,=0.0246,=0.1002,=0.0266,=0.0351,=418
="000859",国企一带一路,2019-05-16,=0.0106,=2032.1600,=0.1157,=10.6407,=0.1895,=9.4709,=10.7019,=12.5577,=14.5277,=21.0714,=1.0145,=0.0261,=0.9854,=1.2030,=1.4448,=1.7809,=2.1877,=1.1559,=0.9882,=0.4715,=0.5596,=0.7373,=0.8232,=1.1782,=0.0234,=0.0898,=0.0201,=0.0343,=258
="930709",香港证券,2015-07-13,=0.0079,=1338.7600,=-0.0522,=10.6480,=0.2367,=6.3679,=10.2046,=12.8139,=14.8886,=24.4010,=0.9793,=0.5290,=0.5308,=0.7588,=0.9672,=1.2605,=1.6136,=4.0933,=0.7779,=1.7834,=2.5970,=3.1590,=4.1596,=5.9903,,=0.0828,,=0.0337,=502
="931722",国新港股通央企红利,2023-09-13,=0.0033,=1495.4100,=0.1348,=10.6539,=0.9784,=5.5040,=6.6541,=7.6239,=9.0128,=10.8173,=0.9672,=0.9275,=0.6213,=0.7239,=0.8187,=0.9052,=1.0298,=0.6637,=0.9630,=0.3100,=0.3808,=0.4677,=0.5930,=0.6918,,=0.0875,,=0.0477,=341
