指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),股息率,关注度
="H11140",香港红利,2009-07-23,=-0.0113,=3974.8800,=0.0886,=7.5452,=0.7626,=3.0693,=4.4554,=5.9842,=8.0371,=13.9623,=0.7122,=0.5964,=0.3833,=0.5103,=0.6296,=0.8659,=1.1652,=1.2004,=0.6872,=0.5431,=0.7464,=0.9724,=1.4677,=2.1349,,=0.0912,,=0.0521,=47
="HSMCHYI",恒生中国内地企业高股息率指数,2019-09-01,=0.0009,=3005.7500,=0.0801,=7.5505,=0.9455,=3.7550,=5.0475,=5.8194,=6.7618,=7.9027,=0.7567,=0.8677,=0.4590,=0.5786,=0.6402,=0.7401,=0.8175,=1.1478,=0.9396,=0.5101,=0.6879,=0.7974,=0.9123,=1.2126,,,,=0.0496,=280
="987016",港股通红利低波,2021-11-18,,,=0.0971,=7.6248,=0.9577,=3.4544,=4.3013,=4.9321,=6.7890,=8.0054,=0.7309,=0.9928,=0.4152,=0.4876,=0.5389,=0.6614,=0.7529,=1.1308,=0.8272,=0.5827,=0.6595,=0.7938,=1.1099,=1.3012,,=0.0893,,=0.0527,=155
="931024",港股通非银,2017-11-06,=0.0225,=4056.9500,=-0.0551,=7.6800,=0.0438,=6.7549,=8.6134,=11.0783,=13.3596,=22.4310,=1.0450,=0.4969,=0.6237,=0.8485,=1.0470,=1.2233,=1.7592,=1.2866,=0.8388,=0.5870,=0.8754,=1.0140,=1.2280,=2.2002,,=0.1344,,=0.0381,=192
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=-0.0023,=4505.6800,=0.0084,=7.6951,=0.8494,=3.5572,=4.6455,=5.9894,=7.2152,=9.5068,=0.6929,=0.6649,=0.3828,=0.4851,=0.5812,=0.8151,=1.1073,=0.9278,=0.5637,=0.4386,=0.6557,=0.8495,=1.4147,=2.0623,,,,=0.0524,=1515
="HSHDYI",恒生高股息率指数,2012-12-10,=0.0014,=1304.1300,=0.0225,=7.7083,=0.7753,=3.6777,=4.8612,=6.6082,=7.8179,=10.6953,=0.7075,=0.5538,=0.4041,=0.5046,=0.6482,=0.9078,=1.1746,=1.1201,=0.5510,=0.5013,=0.7008,=1.0658,=1.5005,=1.9871,,,,=0.0528,=912
="H30270",红利价值,2013-12-19,=-0.0100,=9597.8700,=0.0069,=7.8288,=0.7450,=4.4543,=5.4322,=6.7629,=8.7114,=13.0955,=0.7871,=0.5654,=0.5256,=0.6488,=0.7639,=1.2450,=1.7317,=1.5866,=0.9699,=0.5854,=0.8117,=0.9995,=1.2969,=1.6637,=0.0235,=0.0936,=0.0240,=0.0424,=197
="931130",红利成长低波,2018-12-04,=-0.0104,=23205.9700,=-0.0215,=7.8530,=0.5047,=4.4465,=5.5781,=7.8255,=8.7186,=11.5512,=0.7828,=0.3324,=0.5279,=0.6246,=0.9002,=1.0301,=1.5803,=2.6815,=1,=0.3109,=0.8140,=1.3198,=1.9167,=2.6815,=0.0231,=0.0934,=0.0229,=0.0401,=148
="000914",300金融,2007-07-02,=-0.0024,=6052.1700,=-0.0991,=7.8597,=0.5124,=5.2769,=6.6022,=7.8391,=8.6017,=11.3863,=0.7638,=0.2671,=0.5962,=0.7048,=0.9101,=1.1328,=1.4919,=2.1418,=0.8438,=1.1210,=1.4310,=1.8123,=2.0927,=2.7052,=0.0223,=0.0897,=0.0236,=0.0381,=344
="931157",SHS红利成长LV,2019-04-25,=-0.0026,=7249.4800,=-0.0275,=7.8950,=0.6613,=4.1261,=5.5915,=6.9155,=8.3348,=11.5318,=0.7776,=0.4079,=0.5154,=0.6258,=0.8079,=0.9242,=1.5888,=1.6968,=1,=0.5018,=0.7114,=1.0388,=1.4094,=1.6968,,=0.0964,,=0.0462,=335
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0062,=2689.6100,=0.0855,=7.9214,=0.9417,=3.8979,=4.9492,=5.8931,=7.2189,=8.4533,=0.7069,=0.8545,=0.4277,=0.5172,=0.5782,=0.6846,=0.8197,=1.2326,=0.9079,=0.5333,=0.6968,=0.8759,=1.1223,=1.3442,,,,=0.0508,=494
="930914",港股通高股息,2016-11-25,=-0.0003,=5208.6400,=0.0592,=7.9607,=0.8168,=3.4280,=4.4201,=5.9262,=7.8302,=11.1979,=0.7670,=0.7117,=0.3979,=0.5022,=0.6160,=0.8526,=1.1764,=1.2613,=0.8040,=0.5144,=0.7042,=0.9226,=1.2585,=2.2126,,=0.0918,,=0.0505,=704
="932596",港股通红利低波,2016-02-04,=-0.0038,=4183.6600,=0.0786,=7.9714,=0.3743,=7.4451,=7.8406,=8.0604,=8.2767,=8.5745,=0.7356,=0.5140,=0.6528,=0.6979,=0.7326,=0.7595,=0.7956,=1.3757,=0.9385,=1.2161,=1.2848,=1.3276,=1.3605,=1.4099,,=0.0894,,=0.0492,=90
="930992",沪港深红利低波,2017-06-28,=-0.0056,=5526.6700,=-0.0073,=8.0160,=0.8798,=4.0130,=5.1636,=5.8849,=7.7673,=8.5109,=0.7481,=0.8743,=0.4277,=0.5369,=0.5908,=0.7261,=0.7950,=1.1857,=0.7991,=0.4496,=0.6005,=0.8573,=1.1867,=1.3912,,=0.0878,,=0.0495,=48
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0012,=5103.3900,=0.0988,=8.0641,=0.8394,=4.2457,=4.7281,=5.7881,=7.8973,=9.0746,=0.7529,=0.8541,=0.4429,=0.4987,=0.5834,=0.7380,=0.8283,=1.2321,=1,=0.6036,=0.6744,=0.8772,=1.0358,=1.2321,,,,=0.0577,=85
="000934",中证金融,2009-07-03,=0.0003,=5655.5100,=-0.0979,=8.1441,=0.5206,=5.7083,=6.8944,=8.0939,=8.8714,=11.5527,=0.7730,=0.2638,=0.6117,=0.7181,=0.9152,=1.1488,=1.5017,=2.1464,=0.8479,=1.1467,=1.4503,=1.8024,=2.0811,=2.6696,=0.0220,=0.0873,=0.0231,=0.0371,=1152
="000029",180价值,2009-01-09,=-0.0091,=4125.1300,=-0.0737,=8.2006,=0.6570,=5.6894,=6.9075,=7.8873,=8.5069,=10.8138,=0.8073,=0.2115,=0.6666,=0.8037,=0.8606,=1.0653,=1.4433,=1.1072,=0.8912,=0.6198,=0.7825,=0.9448,=1.0698,=1.4032,=0.0228,=0.0896,=0.0243,=0.0406,=559
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0015,=3935.6200,=0.0948,=8.2035,=0.9149,=4.9972,=5.5494,=6.1600,=7.7389,=8.5526,=0.7867,=0.8972,=0.5264,=0.5922,=0.6333,=0.7572,=0.8375,=0.9750,=0.9078,=0.5404,=0.5946,=0.6677,=0.8647,=1.0234,,=0.0956,,=0.0466,=113
="H30269",红利低波,2013-12-19,=-0.0104,=11001.3400,=-0.0212,=8.2850,=0.7366,=4.5638,=5.5488,=6.8813,=9.4786,=14.4342,=0.8375,=0.5499,=0.5386,=0.6570,=0.8017,=1.3872,=1.9670,=1.6012,=0.9666,=0.6111,=0.8850,=1.0977,=1.4163,=1.6703,=0.0236,=0.0946,=0.0236,=0.0436,=4345
="H50040",上红低波,2014-03-21,=-0.0082,=10933.8000,=-0.0085,=8.2864,=0.7473,=4.6938,=5.9512,=7.0885,=9.6645,=14.3118,=0.8286,=0.4773,=0.5647,=0.6911,=0.8348,=1.3609,=1.8756,=1.6145,=0.9658,=0.6380,=0.8684,=1.2018,=1.4017,=1.6845,=0.0234,=0.0936,=0.0244,=0.0429,=362
="000992",全指金融,2011-08-02,=0.0009,=5416.1900,=-0.0955,=8.3146,=0.5177,=5.9310,=7.1022,=8.2737,=9.0288,=11.6339,=0.7748,=0.2617,=0.6188,=0.7234,=0.9240,=1.1610,=1.5107,=2.1429,=0.8487,=1.1568,=1.4432,=1.8065,=2.0774,=2.6668,=0.0217,=0.0846,=0.0227,=0.0367,=2700
="931446",东证红利低波,2020-04-21,=-0.0071,=3339.8400,=-0.0299,=8.4164,=0.7619,=5.1478,=6.1772,=7.1393,=8.5363,=11.0216,=0.8071,=0.6352,=0.5884,=0.6956,=0.7649,=0.8718,=1.2481,=1.5016,=0.9270,=0.5909,=0.7548,=0.8883,=1.3243,=1.5979,=0.0224,=0.0895,=0.0240,=0.0423,=851
="000922",中证红利,2008-05-26,=-0.0104,=5590.7000,=0.0158,=8.4867,=0.7688,=5.1762,=6.0245,=7.6568,=8.6158,=11.2156,=0.8185,=0.4262,=0.5911,=0.7110,=0.8513,=1.1086,=1.4999,=1.2549,=0.8380,=0.6332,=0.7726,=1.0442,=1.2310,=1.7101,=0.0233,=0.0895,=0.0228,=0.0426,=20092
="000151",上国红利,2012-07-20,=-0.0171,=1641.1100,=0.0742,=8.6284,=0.9596,=4.5075,=5.3657,=6.9488,=7.7684,=10.0345,=0.7545,=0.5041,=0.5268,=0.6189,=0.7535,=0.9661,=1.3272,=1.0662,=0.4703,=0.6026,=0.8953,=1.0833,=1.3107,=1.6854,=0.0218,=0.0803,=0.0258,=0.0433,=219
="399373",大盘价值,2010-01-04,=-0.0115,=7973.7900,=-0.0700,=8.6438,=0.5804,=5.4746,=6.8623,=8.3624,=9.1146,=11.9914,=0.8735,=0.3479,=0.6410,=0.8033,=0.9449,=1.1408,=1.5001,=1.1610,=0.8434,=0.5920,=0.7817,=0.9284,=1.1432,=1.4541,=0.0236,=0.0939,=0.0248,=0.0425,=328
="000015",红利指数,2005-01-04,=-0.0167,=3224.4900,=0.0615,=8.6659,=0.9295,=4.6646,=5.5108,=7.0876,=8.0479,=10.4439,=0.8222,=0.5886,=0.5525,=0.6398,=0.7661,=1.0179,=1.3875,=1.4585,=0.9196,=0.7277,=0.8913,=1.1372,=1.3364,=1.6890,=0.0233,=0.0885,=0.0212,=0.0412,=14191
="000821",300红利,2012-07-20,=-0.0155,=6598.5900,=-0.0110,=8.6930,=0.8467,=4.9998,=6.1944,=7.5608,=8.4619,=10.9286,=0.8449,=0.4237,=0.5725,=0.7140,=0.8687,=1.0796,=1.4919,=1.3815,=0.8825,=0.6098,=0.7993,=1.0658,=1.3205,=1.6963,=0.0235,=0.0916,=0.0239,=0.0438,=1000
="000063",上证周期,2010-02-03,=0.0078,=3710.4400,=-0.0855,=8.8370,=0.5915,=5.4761,=7.1362,=8.6006,=9.4385,=12.4946,=0.9107,=0.3941,=0.6668,=0.8368,=0.9609,=1.1068,=1.4831,=1.5223,=0.8714,=0.8113,=1.0636,=1.2494,=1.4454,=1.7571,=0.0245,=0.0975,=0.0256,=0.0374,=206
="930740",300红利LV,2018-12-04,=-0.0099,=7004.6700,=-0.0229,=8.8434,=0.8289,=5.4153,=6.8275,=7.5213,=8.6941,=9.6903,=0.8511,=0.4761,=0.6159,=0.7722,=0.8580,=0.9459,=1.0604,=1.5466,=0.8338,=0.6725,=0.8568,=1.0784,=1.4898,=1.9253,=0.0239,=0.0932,=0.0223,=0.0439,=619
="930955",红利低波100,2017-05-26,=-0.0054,=11536.2000,=-0.0216,=8.8605,=0.8301,=5.0805,=6.0693,=7.4225,=8.6131,=11.5013,=0.8702,=0.5993,=0.5792,=0.6661,=0.8277,=0.9898,=1.3722,=1.4998,=0.9290,=0.5888,=0.7781,=0.9906,=1.3581,=1.7525,=0.0234,=0.0928,=0.0257,=0.0446,=2179
="000824",国企红利,2012-07-20,=-0.0091,=2169.4700,=0.0228,=8.8844,=0.9176,=4.8847,=5.9406,=7.3386,=8.4328,=10.7823,=0.8501,=0.5359,=0.5610,=0.6880,=0.8278,=1.0592,=1.4469,=1.2810,=0.8289,=0.5370,=0.7016,=0.9865,=1.2536,=1.6834,=0.0232,=0.0892,=0.0226,=0.0426,=943
="931644",800红利,2024-03-15,=-0.0093,=2611.9800,=0.0234,=8.8950,=0.6648,=6.4729,=7.3375,=8.3624,=9.0523,=9.4757,=0.8548,=0.4494,=0.7001,=0.7714,=0.8601,=0.9072,=0.9431,=1.2457,=0.6169,=0.8423,=0.9262,=1.1326,=1.2954,=1.3602,=0.0236,=0.0906,=0.0231,=0.0435,=31
="931848",800红利低波,2024-05-21,=-0.0071,=3177.7700,=0.0039,=8.9519,=0.4451,=7.4155,=8.2209,=9.0882,=9.4790,=9.7854,=0.8671,=0.2196,=0.7315,=0.8624,=0.9208,=0.9701,=1.0024,=1.6456,=1,=1.1714,=1.2335,=1.3484,=1.3824,=1.6456,=0.0237,=0.0929,=0.0230,=0.0420,=148
="000919",300价值,2008-01-21,=-0.0046,=5035.9000,=-0.0531,=8.9724,=0.6950,=5.9577,=7.3283,=8.4471,=9.2438,=12.2376,=0.8889,=0.3141,=0.6917,=0.8497,=0.9391,=1.1480,=1.5388,=1.1151,=0.8236,=0.6314,=0.7861,=0.9060,=1.1066,=1.3421,=0.0228,=0.0921,=0.0242,=0.0405,=4323
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0012,=4320.9300,=0.0761,=9.0894,=0.5356,=4.8859,=6.8728,=8.8773,=11.7418,=16.1208,=0.8602,=0.4791,=0.5567,=0.7305,=0.8670,=1.1675,=1.3660,=0.9779,=0.4815,=0.5555,=0.7802,=0.9880,=1.3582,=1.5178,,=0.0951,,=0.0550,=33
="931479",证券保险,2020-05-06,=0.0196,=911.5900,=-0.1422,=9.1133,=0.0256,=8.4973,=11.8316,=13.4738,=15.5169,=21.1012,=1.2228,=0.2003,=1.0296,=1.2228,=1.3764,=1.5649,=2.2844,=1.6615,=0.6703,=1.0318,=1.2725,=1.4586,=1.7897,=2.2879,=0.0256,=0.1317,=0.0302,=0.0294,=36
="000825",央企红利,2012-07-20,=-0.0042,=3389.2200,=-0.0186,=9.1879,=0.9419,=4.7369,=6.0940,=7.3075,=8.3958,=10.5687,=0.8790,=0.5486,=0.5507,=0.6915,=0.8600,=0.9983,=1.3929,=1.2225,=0.8071,=0.6009,=0.8548,=1.0654,=1.2189,=1.7357,=0.0224,=0.0902,=0.0228,=0.0418,=350
="399805",互联金融,2015-02-10,=0.0277,=2918.3400,=-0.2418,=9.1997,=0.1439,=7.5943,=9.7366,=11.4232,=13.1628,=16.5816,=0.9589,=0.1063,=0.7644,=1.0450,=1.4132,=1.7255,=2.0317,=1.7687,=0.7786,=1.1667,=1.4082,=1.6147,=1.7935,=2.2636,=0.0238,=0.0940,=0.0248,=0.0355,=328
="H30035",300非银,2012-12-21,=0.0172,=9446.2500,=-0.1530,=9.2474,=0.0128,=8.6966,=12.9296,=15.1688,=19.3628,=26.3489,=1.2394,=0.1228,=1.0544,=1.3120,=1.6245,=2.0481,=2.4387,=1.6734,=0.4728,=1.0410,=1.4185,=1.7158,=1.9729,=2.3917,=0.0253,=0.1294,=0.0297,=0.0288,=1208
="932305",智选高股息,2024-09-30,=-0.0026,=11664.1100,=0.0452,=9.4502,=0.7927,=7.0143,=7.4871,=8.3455,=9.4654,=10.9391,=1.0430,=0.4341,=0.8750,=0.9237,=1.0520,=1.0852,=1.1675,=0.5215,=0,=0.5215,=0.7272,=0.7821,=1.2754,=1.3342,=0.0253,=0.1000,=0.0324,=0.0600,=316
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0020,=8741.0600,=-0.0763,=9.5268,=0.6075,=5.7712,=7.9342,=9.0722,=10.2891,=13.0207,=1.0379,=0.3779,=0.7256,=0.9437,=1.0795,=1.2097,=1.5098,=1.7239,=0.7895,=0.9123,=1.1553,=1.4203,=1.7362,=2.4187,,=0.1051,,=0.0348,=270
="000968",300周期,2010-05-28,=0.0082,=4222.3200,=-0.0718,=9.5577,=0.6183,=6.1174,=7.8172,=9.1554,=10.2896,=13.3562,=0.9444,=0.3833,=0.7021,=0.8484,=1.0040,=1.1784,=1.5550,=1.5746,=0.8912,=0.8459,=1.0834,=1.2645,=1.4930,=1.8297,=0.0243,=0.0922,=0.0244,=0.0353,=98
="H30356",800价值,2014-06-09,=-0.0008,=6332.7900,=-0.0472,=9.6281,=0.6796,=6.4024,=7.6968,=9.0479,=9.9527,=13.4784,=0.9404,=0.3980,=0.7030,=0.8630,=0.9873,=1.1710,=1.6287,=1.0734,=0.7842,=0.5868,=0.7389,=0.8831,=1.0833,=1.3738,=0.0232,=0.0908,=0.0237,=0.0391,=32
="932422",A500红利低波,2025-04-09,=-0.0082,=2995.7200,=-0.0346,=9.7388,=0.0769,=9.5190,=9.8665,=10.0790,=10.2337,=10.5846,=0.9451,=0,=0.9451,=1.0198,=1.0418,=1.0565,=1.0978,=1.3457,=0.4126,=1.2431,=1.2995,=1.4217,=1.4712,=1.5336,=0.0241,=0.0948,,=0.0433,=329
="000925",基本面50,2009-02-26,=-0.0052,=4272.0500,=-0.0750,=9.7555,=0.6830,=6.2635,=7.9688,=9.1183,=10.0957,=12.7955,=1.0011,=0.3908,=0.7306,=0.9013,=1.0549,=1.1921,=1.5728,=1.0755,=0.7329,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0227,=0.0882,=0.0241,=0.0376,=4557
="399966",800证保,2012-12-21,=0.0215,=5691.2600,=-0.1394,=9.7732,=0.0148,=9.1408,=13.6803,=15.9950,=19.7375,=27.1945,=1.2472,=0.1241,=1.0619,=1.3094,=1.6076,=2.0408,=2.4366,=1.8169,=0.5375,=1.1634,=1.5249,=1.7808,=2.0457,=2.5211,=0.0247,=0.1256,=0.0286,=0.0277,=173
="H30588",中证证保,2015-02-02,=0.0216,=966.4100,=-0.1394,=9.7773,=0.0148,=9.1443,=13.6416,=16.0874,=19.5891,=27.6808,=1.2460,=0.1224,=1.0752,=1.3099,=1.6144,=2.0366,=2.4238,=1.8197,=0.5635,=1.1673,=1.5178,=1.7655,=2.0128,=2.5500,=0.0246,=0.1254,=0.0286,=0.0277,=470
="931052",国信价值,2017-12-08,=0.0057,=3562,=0.0320,=9.8644,=0.9001,=5.3831,=6.5976,=7.4181,=8.7846,=11.0091,=1.2558,=0.8497,=0.7343,=0.9124,=1.0312,=1.1616,=1.5208,=1.7511,=0.9462,=0.6105,=0.9414,=1.2285,=1.4547,=2.0196,=0.0310,=0.1267,=0.0326,=0.0416,=571
="931722",国新港股通央企红利,2023-09-13,=-0.0060,=1379.7700,=0.0470,=9.8814,=0.8667,=5.5040,=6.6985,=7.6782,=9.4620,=10.8173,=0.8970,=0.7378,=0.6213,=0.7318,=0.8252,=0.9101,=1.0298,=0.6155,=0.8222,=0.3100,=0.3815,=0.4717,=0.6119,=0.6918,,=0.0875,,=0.0514,=354
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0002,=12073.6900,=-0.0600,=9.9020,=0.7791,=6.0524,=7.9146,=8.6580,=10.0571,=15.8114,=1.0328,=0.5731,=0.6924,=0.8966,=1.0075,=1.1579,=1.7191,=1.3904,=0.7605,=0.8034,=0.9997,=1.0901,=1.4384,=2.0876,,=0.1052,,=0.0342,=93
="399371",国证价值,2010-01-04,=0.0004,=7039.1500,=-0.0228,=9.9323,=0.7057,=6.4728,=7.8356,=9.0964,=10.4280,=13.0475,=0.9734,=0.4217,=0.7249,=0.8967,=1.0076,=1.2365,=1.5675,=1.1158,=0.8195,=0.5764,=0.7536,=0.8693,=1.0978,=1.3812,=0.0233,=0.0892,=0.0237,=0.0385,=138
="HSCEI",恒生中国企业指数,1994-08-08,=0.0002,=8375.7400,=-0.0603,=9.9481,=0.7827,=6.0524,=7.9147,=8.6692,=10.0793,=15.8114,=1.0371,=0.5783,=0.6924,=0.8966,=1.0088,=1.1595,=1.7191,=1.3957,=0.7623,=0.8037,=1.0003,=1.0900,=1.4423,=2.0876,,=0.1052,,=0.0341,=4750
="931069",中金300,2018-02-14,=0.0054,=4790.5400,=-0.0427,=9.9792,=0.6875,=5.9518,=7.5618,=9.2914,=10.4990,=13.6164,=1.0375,=0.4395,=0.7377,=0.9220,=1.0873,=1.3547,=1.8328,=1.3376,=0.8061,=0.6656,=0.8675,=1.1153,=1.3293,=1.7542,=0.0231,=0.0958,=0.0284,=0.0382,=94
="930723",沪港深F100,2015-08-05,=-0.0079,=4970.9300,=-0.0238,=9.9917,=0.7318,=5.4557,=7.5729,=9.0415,=10.1685,=13.1279,=1.0189,=0.5281,=0.6469,=0.8477,=1.0098,=1.1158,=1.4626,=1.3295,=0.8797,=0.6039,=0.8635,=1.0801,=1.2884,=1.6654,,=0.0918,,=0.0373,=151
="931373",股息龙头,2019-11-15,=-0.0052,=2684.8000,=-0.0357,=10.0073,=0.8506,=5.4295,=6.8884,=8.3439,=9.5506,=11.4004,=1.1587,=0.8638,=0.6697,=0.8494,=1.0107,=1.1261,=1.2586,=1.8523,=1,=0.5706,=0.8136,=0.9865,=1.3862,=1.8523,=0.0258,=0.1004,=0.0264,=0.0396,=327
="932153",港股通价值策略,2025-04-30,=0.0056,=1125.7000,=0.0713,=10.0091,=0.3406,=8.1696,=9.7534,=10.1284,=10.3994,=10.9237,=0.8379,=0.1848,=0.7012,=0.8414,=0.8812,=0.9022,=0.9365,=1.0163,=0.3514,=0.8168,=0.9830,=1.0335,=1.0643,=1.1126,,=0.0812,,=0.0424,=10
="980081",价值100,2012-12-28,,,=0.0280,=10.0457,=0.7861,=7.7317,=8.3383,=8.6796,=10.1078,=11.5920,=1.0785,=0.6833,=0.8413,=0.8847,=0.9359,=1.1332,=1.3448,=1.1983,=0.9944,=0.7580,=0.8056,=0.9374,=1.0480,=1.2118,=0.0275,=0.0995,=0.0251,=0.0474,=401
="000806",消费服务,2012-02-10,=0.0032,=7600.2800,=-0.0977,=10.0618,=0.2098,=9.0076,=10.0441,=10.8057,=11.8704,=17.0971,=1.0600,=0.0214,=1.0009,=1.1964,=1.3534,=1.5460,=2.0145,=2.2408,=0.6599,=1.6526,=1.9481,=2.1252,=2.3803,=3.0032,=0.0246,=0.1002,=0.0266,=0.0360,=422
="000056",上证国企,2010-01-04,=0.0105,=1247.8800,=0.0004,=10.0783,=0.6216,=7.2538,=8.8792,=9.7322,=10.7955,=13.3187,=1.1089,=0.4584,=0.8518,=1.0314,=1.1226,=1.2162,=1.5455,=1.7654,=0.9996,=0.7909,=0.9986,=1.1123,=1.2372,=1.7805,=0.0264,=0.1060,=0.0271,=0.0366,=201
="399550",央视50,2012-06-06,=0.0024,=8344.6500,=0.0313,=10.1144,=0.7795,=6.8960,=8.2865,=9.3084,=10.1597,=13.0561,=1.0034,=0.1727,=0.8649,=1.0146,=1.2376,=1.4261,=1.8564,=2.1011,=0.8599,=1.3448,=1.6581,=1.8152,=2.0538,=2.5217,=0.0237,=0.0945,=0.0248,=0.0392,=2274
="000042",上证央企,2009-03-30,=-0.0029,=1734.9500,=-0.0422,=10.1280,=0.8240,=6.3284,=7.8863,=9.1843,=10.0583,=12.9577,=0.9922,=0.5206,=0.7230,=0.8871,=0.9851,=1.1137,=1.4812,=1.3244,=0.9876,=0.6569,=0.8569,=0.9784,=1.1380,=1.3891,=0.0224,=0.0920,=0.0234,=0.0363,=386
