指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="931024",港股通非银,2017-11-06,=-0.0129,=4131.0953,=-0.0378,=7.6871,=0.0337,=6.7549,=8.7308,=11.3639,=13.3787,=22.4310,=1.0911,=0.5496,=0.6237,=0.8458,=1.0453,=1.2262,=1.7592,=1.2967,=0.8499,=0.5870,=0.8730,=1.0074,=1.2023,=2.2002,,=0.1136,,=0.0381,=182
="H11140",香港红利,2009-07-23,=0.0022,=4060.5500,=0.1121,=7.7332,=0.7747,=3.0693,=4.4554,=5.9842,=8.3926,=13.9623,=0.7491,=0.6722,=0.3833,=0.5103,=0.6296,=0.8659,=1.1652,=1.2280,=0.7079,=0.5431,=0.7464,=0.9724,=1.5474,=2.1349,,=0.0974,,=0.0518,=29
="000914",300金融,2007-07-02,=-0.0008,=6093.5600,=-0.0929,=7.7671,=0.4794,=5.2769,=6.6022,=7.8204,=8.6017,=11.3863,=0.7670,=0.2601,=0.5962,=0.7048,=0.9235,=1.1344,=1.4919,=2.1276,=0.8384,=1.1210,=1.4310,=1.8123,=2.0776,=2.7052,=0.0748,=0.0919,=0.0740,=0.0386,=339
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=-0.0054,=4679.3200,=0.0473,=7.8261,=0.8846,=3.5572,=4.6342,=5.9586,=7.1246,=9.5068,=0.7203,=0.7283,=0.3828,=0.4844,=0.5764,=0.8173,=1.1073,=0.9389,=0.5852,=0.4386,=0.6504,=0.8410,=1.4243,=2.0623,,=0.0887,,=0.0524,=1447
="H30270",红利价值,2013-12-19,=-0.0030,=9680.5700,=0.0155,=7.9327,=0.7629,=4.4543,=5.4224,=6.7330,=8.7694,=13.0955,=0.8127,=0.6274,=0.5256,=0.6479,=0.7607,=1.2562,=1.7317,=1.6052,=0.9885,=0.5854,=0.8095,=0.9948,=1.2644,=1.6504,=0.0717,=0.0975,=0.0748,=0.0419,=172
="931157",SHS红利成长LV,2019-04-25,=-0.0052,=7517.4430,=0.0085,=8.0555,=0.7136,=4.1261,=5.5727,=6.8793,=8.3496,=11.5318,=0.8313,=0.6001,=0.5154,=0.6248,=0.8079,=0.9297,=1.5888,=1.5869,=0.9762,=0.5018,=0.7069,=1.0295,=1.3811,=1.6333,,=0.0965,,=0.0476,=302
="HSHDYI",恒生高股息率指数,2012-12-10,=-0.0059,=1384.6600,=0.0856,=8.0556,=0.8521,=3.6777,=4.8612,=6.6082,=7.7622,=10.6953,=0.7572,=0.6453,=0.4041,=0.5046,=0.6482,=0.9078,=1.1746,=1.1706,=0.6237,=0.5013,=0.7008,=1.0658,=1.5005,=1.9871,,=0.0935,,=0.0515,=905
="000934",中证金融,2009-07-03,=-0.0003,=5714.7500,=-0.0884,=8.0591,=0.4963,=5.7083,=6.8944,=8.0672,=8.8714,=11.5527,=0.7783,=0.2605,=0.6117,=0.7181,=0.9310,=1.1500,=1.5017,=2.1199,=0.8417,=1.1467,=1.4503,=1.8024,=2.0659,=2.6696,=0.0732,=0.0889,=0.0723,=0.0376,=1150
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0024,=2774.0900,=0.1196,=8.0914,=0.9830,=3.8979,=4.9412,=5.8267,=7.1263,=8.2754,=0.7367,=0.9376,=0.4277,=0.5163,=0.5747,=0.6742,=0.8197,=1.2551,=0.9552,=0.5333,=0.6959,=0.8685,=1.1120,=1.3442,,=0.0916,,=0.0505,=475
="932596",港股通红利低波,2016-02-04,=-0.0022,=4269.0300,=0.1006,=8.1574,=0.5956,=7.4451,=7.7927,=8.0697,=8.2851,=8.5745,=0.7704,=1,=0.6528,=0.6875,=0.7165,=0.7557,=0.7704,=1.3370,=0.6029,=1.2161,=1.2724,=1.3210,=1.3627,=1.4099,,,,=0.0494,=76
="930992",沪港深红利低波,2017-06-28,=-0.0051,=5702.5400,=0.0243,=8.1744,=0.9484,=4.0130,=5.1110,=5.8290,=7.5193,=8.5012,=0.7741,=0.9847,=0.4277,=0.5362,=0.5882,=0.7023,=0.7825,=1.1916,=0.8327,=0.4496,=0.5982,=0.8115,=1.1677,=1.3912,,=0.0942,,=0.0499,=21
="930914",港股通高股息,2016-11-25,=0.0005,=5406.9200,=0.0995,=8.1754,=0.8545,=3.4280,=4.4114,=5.8706,=7.7469,=11.1979,=0.7955,=0.7475,=0.3979,=0.5008,=0.6116,=0.8539,=1.1764,=1.2719,=0.8194,=0.5144,=0.6973,=0.9202,=1.2414,=2.2126,,=0.1000,,=0.0509,=669
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0018,=3821.9600,=0.0632,=8.1887,=0.9465,=4.9972,=5.5321,=6.0675,=7.5678,=8.5137,=0.8067,=0.9788,=0.5264,=0.5911,=0.6278,=0.7396,=0.8235,=0.9777,=0.9552,=0.5404,=0.5925,=0.6608,=0.8417,=1.0198,,=0.0966,,=0.0473,=108
="000992",全指金融,2011-08-02,=-0.0001,=5469.6600,=-0.0866,=8.2750,=0.5115,=5.9310,=7.1022,=8.2423,=9.0288,=11.6339,=0.7807,=0.2576,=0.6188,=0.7234,=0.9403,=1.1650,=1.5107,=2.1004,=0.8310,=1.1568,=1.4432,=1.8065,=2.0648,=2.6668,=0.0720,=0.0851,=0.0697,=0.0370,=2698
="H30269",红利低波,2013-12-19,=-0.0032,=11270.8200,=0.0027,=8.3504,=0.7597,=4.5638,=5.5488,=6.8264,=9.4786,=14.4342,=0.8594,=0.5829,=0.5386,=0.6570,=0.8017,=1.3872,=1.9670,=1.6133,=0.9843,=0.6111,=0.8850,=1.0977,=1.4134,=1.6556,=0.0718,=0.0970,=0.0686,=0.0433,=3949
="H50040",上红低波,2014-03-21,=-0.0064,=11124.9500,=0.0089,=8.3809,=0.7733,=4.6938,=5.9512,=7.0378,=9.6645,=14.3118,=0.8509,=0.5408,=0.5647,=0.6911,=0.8375,=1.3609,=1.8756,=1.6301,=0.9839,=0.6380,=0.8684,=1.2018,=1.3947,=1.6750,=0.0737,=0.0983,=0.0721,=0.0425,=344
="931446",东证红利低波,2020-04-21,=-0.0041,=3421.2000,=-0.0063,=8.3911,=0.7675,=5.1478,=6.1588,=7.0805,=8.5361,=11.0216,=0.8111,=0.6534,=0.5884,=0.6934,=0.7611,=0.8754,=1.2481,=1.5208,=0.9667,=0.5909,=0.7519,=0.8814,=1.3018,=1.5979,=0.0725,=0.0941,=0.0749,=0.0425,=781
="000029",180价值,2009-01-09,=-0.0023,=4223.2100,=-0.0516,=8.4369,=0.7762,=5.6894,=6.9075,=7.8865,=8.4943,=10.8138,=0.8282,=0.2968,=0.6666,=0.8069,=0.8642,=1.0660,=1.4433,=1.0939,=0.8739,=0.6198,=0.7825,=0.9448,=1.0650,=1.4032,=0.0720,=0.0955,=0.0779,=0.0401,=554
="000151",上国红利,2012-07-20,=0.0033,=1600.4400,=0.0476,=8.4780,=0.9547,=4.5075,=5.3657,=6.9129,=7.6252,=10.0345,=0.7724,=0.5367,=0.5268,=0.6189,=0.7557,=0.9661,=1.3272,=1.0734,=0.4736,=0.6026,=0.8953,=1.0975,=1.3113,=1.6854,=0.0766,=0.0931,=0.0685,=0.0432,=199
="931130",红利成长低波,2018-12-04,=-0.0048,=23822.0600,=0.0045,=8.5188,=0.7389,=4.4465,=5.5687,=7.7197,=8.7339,=11.5512,=0.8561,=0.3610,=0.5279,=0.6231,=0.9035,=1.0339,=1.5803,=1.8899,=0.7911,=0.3109,=0.8121,=1.3146,=1.9140,=2.5957,=0.0647,=0.0980,=0.0458,=0.0430,=137
="000922",中证红利,2008-05-26,=-0.0008,=5688.0900,=0.0335,=8.5879,=0.7997,=5.1762,=6.0245,=7.6568,=8.5901,=11.2156,=0.8507,=0.4852,=0.5911,=0.7110,=0.8582,=1.1090,=1.4999,=1.2790,=0.8908,=0.6332,=0.7726,=1.0442,=1.2170,=1.7101,=0.0673,=0.0937,=0.0683,=0.0421,=19839
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0029,=5110.4700,=0.1004,=8.6924,=0.9801,=4.2457,=4.7052,=5.7371,=7.5444,=8.9197,=0.7978,=0.9844,=0.4429,=0.4973,=0.5756,=0.7308,=0.8114,=1.0999,=0.9631,=0.6036,=0.6711,=0.8694,=0.9984,=1.1417,,=0.0936,,=0.0522,=81
="000821",300红利,2012-07-20,=0.0003,=6748.7800,=0.0115,=8.7272,=0.8656,=4.9998,=6.1944,=7.5608,=8.3965,=10.9286,=0.8658,=0.4794,=0.5725,=0.7140,=0.8759,=1.0796,=1.4919,=1.4160,=0.9254,=0.6098,=0.7993,=1.0625,=1.3093,=1.6963,=0.0719,=0.0964,=0.0719,=0.0428,=981
="000015",红利指数,2005-01-04,=0.0023,=3218.3400,=0.0595,=8.7746,=0.9604,=4.6646,=5.5108,=7.0876,=7.9884,=10.4439,=0.8507,=0.6088,=0.5525,=0.6398,=0.7661,=1.0180,=1.3875,=1.4880,=0.9604,=0.7277,=0.8913,=1.1274,=1.3225,=1.6890,=0.0627,=0.0940,=0.0675,=0.0408,=14109
="000824",国企红利,2012-07-20,=-0.0021,=2190.5100,=0.0327,=8.9449,=0.9439,=4.8847,=5.9406,=7.3386,=8.3501,=10.7823,=0.8752,=0.5758,=0.5610,=0.6880,=0.8278,=1.0592,=1.4469,=1.3117,=0.8813,=0.5370,=0.7016,=0.9865,=1.2344,=1.6834,=0.0686,=0.0944,=0.0718,=0.0420,=932
="930955",红利低波100,2017-05-26,=-0.0042,=11818.3500,=0.0023,=8.9660,=0.8454,=5.0805,=6.0588,=7.3910,=8.5452,=11.5013,=0.9077,=0.6578,=0.5792,=0.6655,=0.8240,=0.9923,=1.3722,=1.3626,=0.8134,=0.5888,=0.7760,=0.9866,=1.3040,=1.7525,=0.0751,=0.0936,=0.0714,=0.0446,=1988
="931644",800红利,2024-03-15,=-0.0015,=2636.2700,=0.0329,=8.9929,=0.7525,=6.4729,=7.2791,=8.1813,=9.0454,=9.4757,=0.8894,=0.6747,=0.7001,=0.7673,=0.8569,=0.9087,=0.9431,=1.3166,=0.9281,=0.8423,=0.9210,=1.1086,=1.2750,=1.3504,=0.0715,=0.0955,=0.0722,=0.0430,=29
="000063",上证周期,2010-02-03,=-0.0018,=3806.9900,=-0.0617,=9.0205,=0.6702,=5.4761,=7.1362,=8.5592,=9.4385,=12.4946,=0.9376,=0.4312,=0.6668,=0.8368,=0.9657,=1.1070,=1.4831,=1.6047,=0.9542,=0.8113,=1.0636,=1.2494,=1.4265,=1.7571,=0.0797,=0.1019,=0.0808,=0.0369,=206
="399373",大盘价值,2010-01-04,=-0.0030,=8161.2000,=-0.0481,=9.0653,=0.7840,=5.4746,=6.8623,=8.3403,=9.1067,=11.9914,=0.9293,=0.4514,=0.6410,=0.8033,=0.9497,=1.1408,=1.5001,=1.1545,=0.8376,=0.5920,=0.7817,=0.9284,=1.1372,=1.4541,=0.0763,=0.0969,=0.0766,=0.0420,=325
="931479",证券保险,2020-05-06,=-0.0007,=924.9200,=-0.1296,=9.1266,=0.0083,=8.7385,=11.9864,=13.5515,=15.5556,=21.1012,=1.2693,=0.2669,=1.0296,=1.2290,=1.3850,=1.5761,=2.2844,=1.6656,=0.6741,=1.0318,=1.2688,=1.4444,=1.7934,=2.2879,=0.1244,=0.1142,=0.0972,=0.0288,=19
="000919",300价值,2008-01-21,=-0.0016,=5134.6400,=-0.0346,=9.1385,=0.7560,=5.9577,=7.3283,=8.4437,=9.2359,=12.2376,=0.9229,=0.4295,=0.6917,=0.8497,=0.9436,=1.1493,=1.5388,=1.1192,=0.8446,=0.6314,=0.7861,=0.9060,=1.1026,=1.3421,=0.0752,=0.0968,=0.0773,=0.0396,=4308
="930740",300红利LV,2018-12-04,=-0.0003,=7238.5500,=0.0097,=9.1418,=0.9023,=5.4153,=6.8200,=7.4979,=8.5672,=9.6903,=0.9325,=0.7428,=0.6159,=0.7698,=0.8553,=0.9468,=1.0604,=1.3907,=0.7406,=0.6725,=0.8550,=1.0752,=1.5137,=1.9253,=0.0682,=0.0943,=0.0707,=0.0419,=596
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0018,=4295.1600,=0.0696,=9.2888,=0.5798,=4.8859,=6.8728,=8.8773,=12.0861,=16.1208,=0.8888,=0.5453,=0.5567,=0.7305,=0.8673,=1.1788,=1.3660,=0.9967,=0.5165,=0.5555,=0.7802,=0.9883,=1.3643,=1.5178,,=0.0950,,=0.0545,=32
="000825",央企红利,2012-07-20,=-0.0037,=3564.3500,=0.0321,=9.3714,=0.9720,=4.7369,=6.0940,=7.3075,=8.3291,=10.5687,=0.9096,=0.6138,=0.5507,=0.6915,=0.8600,=0.9991,=1.3929,=1.2399,=0.8541,=0.6009,=0.8548,=1.0560,=1.2120,=1.7357,=0.0695,=0.0951,=0.0705,=0.0410,=305
="H30035",300非银,2012-12-21,=-0.0027,=9663.1600,=-0.1336,=9.4085,=0.0049,=9.0295,=13.0784,=15.1688,=19.3628,=26.3489,=1.2965,=0.1649,=1.0544,=1.3232,=1.6398,=2.0481,=2.4387,=1.7073,=0.4872,=1.0410,=1.4185,=1.7240,=1.9729,=2.3917,=0.1221,=0.1128,=0.0964,=0.0280,=1180
="931848",800红利低波,2024-05-21,=-0.0034,=3241.0200,=0.0239,=9.4480,=0.7843,=7.4155,=8.1610,=9.0146,=9.4637,=9.7854,=0.9570,=0.6710,=0.7315,=0.8579,=0.9177,=0.9712,=1.0024,=1.3733,=0.7342,=1.1714,=1.2297,=1.3416,=1.3807,=1.5428,=0.0727,=0.0933,=0.0737,=0.0414,=134
="931069",中金300,2018-02-14,=-0.0025,=4875.3400,=-0.0258,=9.6073,=0.5780,=5.9518,=7.4986,=9.2667,=10.5097,=13.6164,=0.9812,=0.3364,=0.7377,=0.9202,=1.1016,=1.3587,=1.8328,=1.3920,=0.8582,=0.6656,=0.8617,=1.1122,=1.3156,=1.7542,=0.0767,=0.1056,=0.0771,=0.0393,=89
="399995",基建工程,2015-03-12,=-0.0071,=4004.7200,=0.0252,=9.8118,=0.7411,=5.8673,=7.3439,=8.2792,=12.1992,=18.8590,=0.7094,=0.1216,=0.5815,=0.7332,=0.9075,=1.4582,=2.1834,=0.1943,=0.3838,=0.1368,=0.1788,=0.2060,=0.3574,=0.5478,=0.0444,=0.0704,=0.0520,=0.0256,=2685
="000968",300周期,2010-05-28,=0.0005,=4348.4100,=-0.0441,=9.8323,=0.7053,=6.1174,=7.8172,=9.1554,=10.2896,=13.3562,=0.9771,=0.4213,=0.7021,=0.8484,=1.0123,=1.1805,=1.5550,=1.6193,=0.9567,=0.8459,=1.0834,=1.2645,=1.4686,=1.8297,=0.0764,=0.0962,=0.0777,=0.0349,=98
="399966",800证保,2012-12-21,=0.0003,=5802.3700,=-0.1226,=9.8568,=0.0054,=9.4219,=13.7118,=15.9950,=19.7375,=27.1945,=1.3015,=0.1723,=1.0619,=1.3272,=1.6242,=2.0413,=2.4366,=1.8380,=0.5606,=1.1634,=1.5249,=1.7799,=2.0457,=2.5211,=0.1176,=0.1076,=0.0911,=0.0269,=169
="H30356",800价值,2014-06-09,=-0.0026,=6491.6500,=-0.0233,=9.8610,=0.7775,=6.4024,=7.6878,=9.0297,=9.9527,=13.4784,=0.9861,=0.4925,=0.7030,=0.8616,=0.9889,=1.1761,=1.6287,=1.0946,=0.8282,=0.5868,=0.7375,=0.8804,=1.0805,=1.3738,=0.0737,=0.0946,=0.0754,=0.0379,=30
="H30588",中证证保,2015-02-02,=0.0003,=985.3600,=-0.1225,=9.8645,=0.0054,=9.4285,=13.6597,=16.0874,=19.5891,=27.6808,=1.3002,=0.1711,=1.0752,=1.3271,=1.6321,=2.0366,=2.4238,=1.8405,=0.5833,=1.1673,=1.5178,=1.7578,=2.0128,=2.5500,=0.1176,=0.1081,=0.0914,=0.0269,=464
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0076,=9031.9500,=-0.0455,=9.9020,=0.7026,=5.7712,=7.9069,=8.9900,=10.2891,=13.0207,=1.1060,=0.5847,=0.7256,=0.9400,=1.0761,=1.2097,=1.5098,=1.7474,=0.8176,=0.9123,=1.1450,=1.4033,=1.7221,=2.4187,,=0.1056,,=0.0343,=263
="399550",央视50,2012-06-06,=-0.0064,=8046.9600,=-0.0055,=9.9847,=0.7514,=6.8960,=8.2602,=9.2554,=10.1379,=13.0561,=1.0120,=0.1764,=0.8649,=1.0171,=1.2376,=1.4261,=1.8564,=2.0834,=0.8442,=1.3448,=1.6495,=1.8026,=2.0411,=2.5217,=0.0768,=0.1002,=0.0803,=0.0398,=2261
="000042",上证央企,2009-03-30,=0,=1735.3400,=-0.0420,=10.0088,=0.7902,=6.3284,=7.8863,=9.1372,=10.0321,=12.9577,=0.9931,=0.5136,=0.7230,=0.8871,=0.9895,=1.1152,=1.4812,=1.2970,=0.9724,=0.6569,=0.8569,=0.9755,=1.1292,=1.3891,=0.0740,=0.0970,=0.0773,=0.0363,=382
="950090",50AH优选,2015-12-10,=-0.0002,=6050.4535,=-0.0216,=10.0150,=0.8568,=6.3188,=7.9035,=8.6287,=9.7836,=13.5010,=1.0828,=0.6796,=0.7914,=0.9482,=1.0263,=1.1247,=1.5403,=1.3530,=0.9603,=0.6574,=0.8466,=0.9487,=1.0552,=1.4553,,=0.1029,,=0.0365,=1996
="399805",互联金融,2015-02-10,=-0.0016,=3395.2800,=-0.1179,=10.0152,=0.2284,=7.5943,=9.7864,=11.4899,=13.1827,=16.5816,=1.0375,=0.1797,=0.7644,=1.0543,=1.4338,=1.7337,=2.0317,=1.8547,=0.8660,=1.1667,=1.4082,=1.6147,=1.7821,=2.2175,=0.0834,=0.0942,=0.0809,=0.0328,=326
="932305",智选高股息,2024-09-30,=-0.0074,=11760.3800,=0.0538,=10.0924,=0.9457,=7.0143,=7.4653,=8.3100,=9.2692,=10.4630,=1.0909,=0.8505,=0.8750,=0.9213,=1.0470,=1.0843,=1.1675,=0.8186,=0.5462,=0.7106,=0.7292,=0.7842,=1.2776,=1.3342,=0.0813,=0.1049,=0.0838,=0.0494,=250
="000925",基本面50,2009-02-26,=-0.0019,=4384.5300,=-0.0506,=10.0931,=0.8096,=6.2635,=7.9688,=9.0711,=10.0578,=12.7955,=1.0119,=0.3916,=0.7306,=0.9013,=1.0590,=1.1921,=1.5728,=1.0894,=0.7733,=0.6037,=0.7864,=0.9667,=1.1028,=1.4866,=0.0747,=0.0947,=0.0771,=0.0373,=4540
="932422",A500红利低波,2025-04-09,=-0.0047,=3120.0200,=0.0055,=10.0954,=0.5123,=9.5190,=9.8730,=10.0911,=10.2376,=10.5846,=1.0446,=0.5287,=0.9943,=1.0287,=1.0430,=1.0591,=1.0978,=1.3078,=0.1885,=1.2431,=1.3098,=1.4382,=1.4750,=1.5336,=0.0682,,,=0.0407,=274
="930723",沪港深F100,2015-08-05,=-0.0011,=5074.2100,=-0.0035,=10.1038,=0.7816,=5.4557,=7.5706,=8.9768,=10.1453,=13.1279,=1.0135,=0.5117,=0.6469,=0.8476,=1.0095,=1.1160,=1.4626,=1.3021,=0.8350,=0.6039,=0.8632,=1.0741,=1.2810,=1.6654,,=0.1086,,=0.0383,=151
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0061,=12398.3400,=-0.0347,=10.1524,=0.8189,=6.0524,=7.8655,=8.6128,=9.9948,=15.8114,=1.0900,=0.6896,=0.6924,=0.8912,=1,=1.1579,=1.7191,=1.4211,=0.7916,=0.7846,=0.9941,=1.0828,=1.4303,=2.0876,,=0.1073,,=0.0344,=91
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0061,=8602.0600,=-0.0350,=10.2025,=0.8205,=6.0524,=7.8702,=8.6180,=10.0051,=15.8114,=1.0941,=0.6919,=0.6924,=0.8908,=1.0015,=1.1595,=1.7191,=1.4267,=0.7920,=0.7849,=0.9947,=1.0828,=1.4343,=2.0876,,=0.1073,,=0.0342,=4735
="000806",消费服务,2012-02-10,=-0.0077,=8053.2500,=-0.0439,=10.2399,=0.3046,=8.8952,=9.9998,=10.8057,=11.8704,=17.0971,=1.1225,=0.0874,=1.0009,=1.2018,=1.3552,=1.5460,=2.0145,=2.2186,=0.6418,=1.6526,=1.9444,=2.1111,=2.3803,=3.0032,=0.0838,=0.1036,=0.0833,=0.0357,=414
="930608",中证基建,2015-03-31,=-0.0082,=8351.3500,=-0.0159,=10.3343,=0.4646,=6.6667,=8.6208,=10.5217,=15.6790,=25.2863,=0.7897,=0.1113,=0.6550,=0.8232,=1.1164,=1.5625,=2.2134,=0.2311,=0.2383,=0.1701,=0.2221,=0.3411,=0.4943,=0.7101,=0.0480,=0.0718,=0.0544,=0.0269,=645
="932431",300质量,2025-03-18,=0.0038,=2021.6800,=-0.0121,=10.3470,=0.8726,=9.4685,=9.9642,=10.1332,=10.2836,=10.5369,=1.1298,=0.4865,=1.0727,=1.1135,=1.1303,=1.1459,=1.1853,=2.2208,=0.6332,=2.0194,=2.1528,=2.2025,=2.2448,=2.3259,=0.0794,,,=0.0354,=4
="932153",港股通价值策略,2025-04-30,=-0.0058,=1115.4562,=0.0616,=10.3620,=0.8026,=8.1696,=9.6177,=10.0995,=10.3608,=10.9237,=0.9053,=0.8541,=0.7012,=0.8297,=0.8794,=0.9000,=0.9365,=1.0486,=0.6609,=0.8168,=0.9602,=1.0280,=1.0632,=1.1126,,,,=0.0413,=7
="931375",300质量低波,2019-11-25,=-0.0043,=16909.6500,=-0.0029,=10.3889,=0.4110,=6.4946,=8.1379,=11.4967,=13.5729,=22.0532,=1.3197,=0.4065,=0.8054,=1.0793,=1.5681,=2.0816,=3.3245,=1.8227,=0.6369,=1.0044,=1.3185,=1.6582,=2.0958,=2.5370,=0.0993,=0.1354,=0.0949,=0.0312,=109
="399371",国证价值,2010-01-04,=-0.0016,=7226.9700,=0.0033,=10.3975,=0.8013,=6.4728,=7.8356,=9.0964,=10.3863,=13.0475,=1.0252,=0.5367,=0.7249,=0.8967,=1.0117,=1.2381,=1.5675,=1.0853,=0.7885,=0.5764,=0.7536,=0.8693,=1.0962,=1.3812,=0.0736,=0.0927,=0.0763,=0.0384,=119
