指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q2),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q2),关注度
="931688",中证算力,2022-07-21,,,=0.3338,=35.4755,=0.8882,=18.0036,=20.8440,=24.0844,=32.6617,=44.9092,=3.8490,=0.9056,=1.6529,=1.9032,=2.2883,=3.3856,=4.7747,=2.6901,=0.8907,=1.3731,=1.5963,=1.8227,=2.5130,=3.3716,=0.0155,=0.0783,=0.0131,=0.0190,=0.0261,=0.0299,=0.0338,=0.0631,=0.1011,=0.0578,=111
="000682",科创信息,2021-08-16,=-0.0250,=2656.2900,=0.3323,=135.0786,=0.7912,=41.6131,=61.6402,=93.5960,=137.1118,=255.5918,=9.8308,=0.9418,=3.3247,=4.3608,=5.4064,=7.3110,=13.8809,=14.6424,=0.9468,=5.5790,=7.3298,=8.9413,=11.5582,=21.7670,=0.0015,=0.0424,=0.0011,=0.0020,=0.0029,=0.0038,=0.0070,=0.0461,=0.0432,=0.0205,=106
="980017",国证芯片,2015-02-17,=-0.0261,=16768.4800,=0.3218,=89.3414,=0.5682,=30.3742,=55.9334,=81.9263,=109.1441,=227.4136,=9.1311,=0.9455,=3.1638,=4.1048,=5.8104,=7.5605,=13.5798,=13.4908,=0.9549,=3.6283,=5.7955,=6.6990,=8.2077,=20.9165,=0.0012,=0.0685,=0.0008,=0.0016,=0.0020,=0.0027,=0.0044,=0.0673,=0.0397,=0.0271,=2627
="399990",煤炭等权,2015-01-21,=-0.0107,=3783.0900,=0.3170,=20.0426,=0.8874,=5.7123,=8.6087,=10.6436,=15.4144,=144.9606,=1.8999,=0.9909,=0.8179,=1.1204,=1.3768,=1.6173,=2.0135,=1.9207,=0.9736,=0.6732,=0.9175,=1.1213,=1.4627,=2.2100,=0.0303,=0.0652,=0.0074,=0.0368,=0.0548,=0.0638,=0.1003,=0.0521,=0.0912,=0.0456,=242
="399363",云科技,2009-08-03,=-0.0189,=12179.6300,=0.3036,=33.7181,=0.1151,=25.0041,=35.9698,=41.4986,=48.7132,=74.9161,=4.0403,=0.2367,=3.0187,=3.9515,=4.6392,=5.5540,=10.4646,=2.7652,=0.4301,=1.6015,=2.2265,=3.0334,=3.7004,=4.3638,=0.0144,=0.9810,=0.0046,=0.0055,=0.0070,=0.0104,=0.0160,=0.0735,=0.1037,=0.0278,=288
="931406",5G 50,2020-02-20,=-0.0215,=2765.6027,=0.2993,=30.9872,=0.6803,=15.2657,=20.6195,=24.0991,=34.6322,=51.5506,=3.4998,=0.6602,=1.5292,=1.9718,=2.5891,=3.8218,=5.3757,=2.3255,=0.9540,=0.9155,=1.4069,=1.5884,=1.9363,=2.9469,=0.0165,=0.4168,=0.0042,=0.0067,=0.0204,=0.0276,=0.0387,=0.0653,=0.1023,=0.0580,=706
="931160",通信设备,2013-07-15,=-0.0153,=19971.5910,=0.2918,=46.5923,=0.6746,=19.3231,=27.7990,=36.6958,=54.9602,=91.1971,=8.6206,=0.9687,=2.1520,=2.8712,=3.4260,=3.9732,=12.1269,=2.9192,=0.9563,=0.9706,=1.2833,=1.5072,=2.4398,=4.3558,=0.0069,=0.4181,=0.0028,=0.0053,=0.0077,=0.0150,=0.0221,=0.1127,=0.1280,=0.0660,=1313
="399998",中证煤炭,2015-02-13,=-0.0241,=2542.8700,=0.2897,=20.0426,=0.8874,=5.7123,=8.6087,=10.6436,=15.4144,=144.9606,=1.8999,=0.9909,=0.8179,=1.1204,=1.3768,=1.6173,=2.0135,=1.9207,=0.9736,=0.6732,=0.9175,=1.1213,=1.4627,=2.2100,=0.0303,=0.0652,=0.0074,=0.0368,=0.0548,=0.0638,=0.1003,=0.0521,=0.0912,=0.0456,=2131
="931696",科技50策略,2021-07-12,=-0.0169,=25969.2102,=0.2892,=43.7318,=0.7726,=23.0047,=27.9742,=34.0738,=47.6059,=71.4621,=7.9605,=0.9039,=3.0567,=3.9308,=4.5069,=7.1741,=11.2899,=4.3936,=0.8167,=1.9010,=2.3694,=2.6974,=4.2969,=6.7093,=0.0061,=0.1681,=0.0042,=0.0063,=0.0097,=0.0121,=0.0167,=0.1061,=0.1271,=0.0618,=15
="950162",科创芯片设计,2024-07-26,=-0.0251,=2386.5776,=0.2828,=124.6288,=0,=124.6288,=220.5528,=262.9630,=380.6821,=687.1301,=13.3056,=0.8055,=4.2582,=7.8333,=9.7821,=13.3028,=20.2102,=20.3546,=0.6798,=8.7765,=14.5023,=17.8918,=21.7027,=32.5243,=0.0015,=0.5363,=0.0010,=0.0012,=0.0015,=0.0018,=0.0029,=0.0858,=0.0713,=0.0289,=68
="931461",电子50,2009-07-22,=-0.0271,=7512.5640,=0.2744,=46.8516,=0.7567,=20.3357,=30.2775,=36.3459,=49.0359,=76.5790,=6.5852,=0.9621,=2.5323,=3.1789,=3.7028,=5.3343,=9.2899,=3.1927,=0.8045,=1.1588,=1.7975,=2.0675,=3.1626,=4.5428,=0.0063,=0.1472,=0.0046,=0.0067,=0.0091,=0.0111,=0.0147,=0.0739,=0.0884,=0.0404,=445
="000690",科创成长,2022-11-04,=-0.0340,=2388.7400,=0.2741,=69.6745,=0.3071,=26.4295,=46.7854,=83.2673,=154.1337,=288.8500,=11.6867,=0.7640,=3.7827,=4.8680,=6.4599,=12.3275,=18.2315,=11.6913,=0.6800,=2.7510,=4.0187,=8.3965,=14.5314,=20.0971,=0.0016,=0.1121,=0.0011,=0.0021,=0.0034,=0.0053,=0.0127,=0.1346,=0.1043,=0.0615,=152
="000698",科创100,2023-08-07,=-0.0319,=1855.0600,=0.2724,=90.0563,=0.0726,=60.6995,=127.8630,=211.4694,=252.0930,=337.2511,=6.4837,=0.8683,=2.7397,=3.6364,=4.2207,=6.0326,=8.5061,=6.9553,=0.6290,=4.0312,=5.1193,=6.4100,=8.4035,=10.0837,=0.0031,=0.1505,=0.0025,=0.0033,=0.0053,=0.0064,=0.0089,=0.0429,=0.0369,=0.0143,=592
="931087",科技龙头,2019-03-20,=-0.0225,=6678.9418,=0.2706,=46.7322,=0.6595,=22.2848,=33.6976,=40.7833,=52.4356,=78.0359,=7.8269,=0.9497,=2.8190,=4.2337,=5.3257,=6.5540,=11.1808,=6.8229,=0.9696,=2.0316,=3.3120,=4.0072,=5.0144,=9.7717,=0.0056,=0.2797,=0.0037,=0.0053,=0.0064,=0.0086,=0.0172,=0.1100,=0.1080,=0.0526,=2097
="930652",CS电子,2015-06-05,=-0.0274,=12417.0520,=0.2659,=52.4223,=0.7909,=21.2056,=33.8173,=43.2207,=53.1100,=86.1406,=6.6082,=0.9687,=2.2039,=3.1461,=3.6495,=4.8224,=9.3375,=3.5819,=0.9493,=1.4014,=2.0216,=2.3068,=3.0853,=5.0793,=0.0055,=0.0474,=0.0040,=0.0063,=0.0077,=0.0104,=0.0141,=0.0673,=0.0838,=0.0386,=490
="932087",集成电路,2023-03-29,=-0.0227,=1429.2067,=0.2619,=84.3527,=0.1239,=46.1239,=99.7038,=132.1852,=152.0596,=195.7770,=7.7241,=0.8604,=3.1405,=3.9453,=5.2009,=7.2854,=11.4486,=11.9429,=0.7822,=5.8347,=7.6610,=9.1385,=12.0582,=18.6728,=0.0016,=0.4103,=0.0010,=0.0014,=0.0018,=0.0022,=0.0029,=0.0589,=0.0481,=0.0198,=57
="000858",500信息,2013-11-06,=-0.0260,=13186.3900,=0.2512,=88.6465,=0.7724,=25.3805,=43.9766,=64.2121,=90.8890,=209.3531,=6.1359,=0.9703,=2.1626,=2.9041,=3.3886,=3.9443,=8.5146,=6.5183,=0.9781,=1.1229,=1.9074,=2.6868,=3.6709,=9.1355,=0.0032,=0.0334,=0.0022,=0.0045,=0.0059,=0.0072,=0.0110,=0.0403,=0.0505,=0.0256,=354
="931271",通信设备主题,2012-12-21,=-0.0152,=4504.3920,=0.2481,=68.2584,=0.7537,=25.8971,=33.2333,=36.4550,=79.2363,=113.3155,=10.0736,=0.8923,=2.2261,=2.9098,=3.6173,=8.1942,=14.2344,=6.4756,=0.8762,=1.5689,=2.0600,=2.5972,=5.6919,=9.3619,=0.0036,=0.1306,=0.0022,=0.0044,=0.0081,=0.0099,=0.0129,=0.0994,=0.1175,=0.0626,=14
="399389",国证通信,2011-12-02,=-0.0130,=10406.4400,=0.2478,=31.0847,=0.3909,=15.1336,=21.7733,=46.2088,=65.1875,=153.7967,=2.8387,=0.7163,=1.3245,=1.8461,=2.4671,=3.0311,=3.8815,=2.7108,=0.9732,=0.9743,=1.4589,=1.6822,=1.8999,=3.2843,=0.0198,=0.6190,=0.0026,=0.0050,=0.0071,=0.0294,=0.0420,=0.0553,=0.0855,=0.0549,=60
="970070",创业板人工智能,2024-07-11,=-0.0101,=7394.5200,=0.2471,=52.3512,=0.0365,=48.3861,=70.5964,=80.7544,=93.6080,=119.1606,=10.6965,=0.8192,=3.3467,=5.1450,=6.6026,=10.2330,=15.2749,=8.3429,=0.6673,=3.4016,=4.9986,=6.3214,=9.2765,=12.0918,=0.0040,=0.3750,=0.0027,=0.0035,=0.0051,=0.0065,=0.0096,=0.1387,=0.1206,=0.0470,=246
="000998",中证TMT,2011-11-08,=-0.0155,=3665.1473,=0.2464,=38.2115,=0.5988,=18.9989,=27.6163,=34.6442,=43.3063,=58.6698,=4.3883,=0.8874,=1.9674,=2.4618,=3.2922,=4.0331,=5.6742,=3.0923,=0.9608,=1.2505,=1.8092,=2.1803,=2.6524,=3.9991,=0.0116,=0.5835,=0.0048,=0.0068,=0.0093,=0.0185,=0.0284,=0.0650,=0.0900,=0.0493,=566
="000936",中证电信,2009-07-03,=-0.0069,=12381.9464,=0.2456,=28.7100,=0.5699,=14.1836,=20.2178,=26.5906,=41.2993,=123.1725,=2.7281,=0.7419,=1.2149,=1.7612,=2.3409,=2.7951,=3.6232,=2.6457,=0.9769,=0.7463,=1.0354,=1.2760,=1.8362,=3.0800,=0.0213,=0.5872,=0.0019,=0.0063,=0.0097,=0.0319,=0.0507,=0.0572,=0.0913,=0.0557,=341
="980080",成长100,2012-12-28,,,=0.2450,=60.7130,=0.7392,=39.4731,=45.3064,=50.3302,=64.4287,=83.5146,=6.6267,=0.7234,=3.0437,=3.6680,=5.7535,=6.9075,=9.2690,=3.5969,=0.6803,=2.0191,=2.4194,=3.1392,=4.4910,=5.8594,=0.0038,=0.1088,=0.0025,=0.0049,=0.0056,=0.0069,=0.0087,=0.1077,=0.1452,=0.0594,=276
="931248",油气资源,2023-06-12,=-0.0043,=1134.3814,=0.2414,=13.6219,=0.8237,=8.9017,=10.2516,=11.3786,=13.3188,=19.0700,=1.4057,=0.8520,=1.0292,=1.1531,=1.2283,=1.3705,=1.8318,=0.7745,=0.9009,=0.4486,=0.5187,=0.5952,=0.6852,=0.9774,=0.0367,=0.1570,=0.0285,=0.0389,=0.0457,=0.0496,=0.0548,=0.0623,=0.0906,=0.0516,=57
="931380",科技50,2019-11-25,=-0.0201,=3898.9996,=0.2340,=42.1350,=0.3989,=22.4426,=31.3478,=46.2116,=56.4887,=71.9143,=5.7188,=0.5536,=2.7627,=3.8814,=5.5124,=7.3375,=9.9144,=4.9459,=0.6151,=2.1802,=3.0796,=4.2024,=5.6472,=7.7525,=0.0092,=0.7284,=0.0035,=0.0051,=0.0076,=0.0104,=0.0163,=0.0675,=0.0951,=0.0452,=950
="931165",新兴科技100,2019-04-25,=-0.0112,=10495.5870,=0.2333,=40.6968,=0.8117,=17.0055,=23.4873,=29.8523,=40.2875,=67.3989,=9.2432,=0.9479,=3.5721,=4.3441,=5.5177,=7.6627,=13.6689,=8.5407,=0.9456,=3.0368,=3.6601,=4.8699,=6.4911,=12.4159,=0.0069,=0.2085,=0.0047,=0.0067,=0.0091,=0.0149,=0.0264,=0.1525,=0.1919,=0.0958,=521
="931866",中证机床,2022-05-09,=-0.0297,=2199.6097,=0.2266,=51.3485,=0.7485,=28.6086,=36.9951,=40.8914,=56.7978,=85.2007,=6.1774,=0.8928,=2.8302,=3.7682,=4.3523,=5.2335,=9.1263,=4.7886,=0.8450,=2.4023,=3.1615,=3.4448,=4.4396,=7.3925,=0.0066,=0.2193,=0.0043,=0.0065,=0.0077,=0.0097,=0.0146,=0.0788,=0.1022,=0.0544,=167
="000688",科创50,2020-07-23,=-0.0219,=1647.5300,=0.2257,=142.9160,=0.8198,=35.5957,=42.6920,=72.1936,=138.7232,=263.7183,=7.7447,=0.9163,=2.9443,=4.2479,=4.9112,=6.8674,=10.5365,=9.8576,=0.8111,=3.1319,=4.5963,=5.6288,=9.7634,=13.6380,=0.0022,=0.0351,=0.0016,=0.0030,=0.0045,=0.0071,=0.0110,=0.0354,=0.0347,=0.0153,=8290
="000994",全指电信,2011-08-02,=-0.0060,=13630.2047,=0.2237,=29.1182,=0.4025,=17.6024,=21.7761,=33.6348,=52.5075,=109.2407,=2.7943,=0.6569,=1.3865,=1.8410,=2.5290,=3.0226,=3.7766,=2.6515,=0.9703,=0.9155,=1.2459,=1.5505,=1.9039,=3.1271,=0.0206,=0.6140,=0.0022,=0.0055,=0.0084,=0.0296,=0.0398,=0.0579,=0.0895,=0.0556,=234
="000993",全指信息,2011-08-02,=-0.0263,=10385.3600,=0.2237,=55.1735,=0.5765,=27.3163,=42.0292,=52.3360,=68.2638,=96.2351,=6.4399,=0.9691,=2.5265,=3.2907,=4.0167,=4.7003,=8.9424,=3.8433,=0.9006,=1.8009,=2.3376,=2.8251,=3.4660,=5.3826,=0.0055,=0.2977,=0.0039,=0.0053,=0.0064,=0.0084,=0.0117,=0.0622,=0.0751,=0.0332,=4104
="000935",中证信息,2009-07-03,=-0.0257,=7848.1500,=0.2228,=55.1302,=0.7934,=22.3783,=36.3294,=44.9593,=55.3834,=87.4284,=6.4500,=0.9687,=2.5910,=3.3282,=4.0442,=4.8716,=8.9117,=3.7577,=0.8792,=1.7187,=2.2023,=2.7264,=3.5199,=5.2392,=0.0057,=0.1476,=0.0042,=0.0059,=0.0072,=0.0094,=0.0127,=0.0609,=0.0833,=0.0345,=1126
="399610",TMT50,2010-11-08,=-0.0203,=11711.1400,=0.2222,=38.3481,=0.5155,=21.0331,=30.1605,=38.0622,=46.3047,=64.7172,=6.1392,=0.9468,=2.4071,=3.2240,=4.0363,=5.2175,=8.4969,=3.2773,=0.6631,=1.5843,=2.0120,=2.7280,=3.6798,=4.6782,=0.0075,=0.4223,=0.0046,=0.0061,=0.0080,=0.0121,=0.0161,=0.0881,=0.1080,=0.0497,=525
="931494",消费电子,2020-06-12,=-0.0276,=6211.8457,=0.2213,=49.3632,=0.7261,=20.2625,=32.2268,=38.7873,=52.3699,=77.9188,=5.8176,=0.9430,=2.1307,=2.8233,=3.5549,=5.1258,=7.9404,=2.7474,=0.8654,=1.3000,=1.6508,=2.0041,=2.6271,=3.9249,=0.0062,=0.2507,=0.0040,=0.0058,=0.0082,=0.0109,=0.0138,=0.0590,=0.0807,=0.0373,=233
="930850",智能制造,2016-07-20,=-0.0216,=5813.3937,=0.2144,=49.8996,=0.7764,=23.4329,=32.7239,=41.8292,=50.4214,=78.5602,=5.8388,=0.9492,=2.5370,=3.5225,=4.1732,=5.0968,=7.7199,=3.3983,=0.7497,=1.5919,=2.3565,=2.7967,=3.5808,=5.3954,=0.0067,=0.3257,=0.0050,=0.0062,=0.0077,=0.0101,=0.0146,=0.0625,=0.0857,=0.0387,=366
="399296",创成长,2019-01-23,=-0.0202,=7552.2000,=0.2118,=34.5770,=0.2782,=22.4911,=30.9917,=43.3239,=63.7068,=104.6935,=7.6893,=0.5992,=3.9463,=4.9552,=7.0976,=10.6535,=14.9802,=4.8683,=0.3666,=2.5417,=3.4802,=5.8151,=11.8813,=17.3385,=0.0081,=0.7017,=0.0016,=0.0028,=0.0063,=0.0105,=0.0200,=0.1410,=0.2040,=0.0851,=1086
="000915",300信息,2007-07-02,=-0.0255,=3938.5444,=0.2116,=48.1772,=0.7934,=20.6178,=34.5626,=39.8259,=48.3468,=75.5831,=6.5785,=0.9534,=2.7398,=3.5399,=4.3483,=5.5914,=9.0762,=3.2348,=0.5039,=1.6744,=2.1697,=3.2051,=4.0547,=4.9963,=0.0067,=0.3002,=0.0049,=0.0061,=0.0077,=0.0100,=0.0144,=0.0690,=0.0971,=0.0383,=22
="980030",消费电子,2015-02-17,=-0.0264,=8796.7800,=0.2107,=39.7448,=0.5144,=18.6467,=31.8484,=39.2432,=47.8489,=65.6114,=4.2768,=0.7965,=2.0026,=2.6001,=3.0325,=4.2884,=6.3059,=2.2186,=0.7453,=1.1413,=1.4007,=1.5854,=2.3771,=3.4515,=0.0069,=0.2590,=0.0040,=0.0066,=0.0082,=0.0110,=0.0143,=0.0529,=0.0648,=0.0332,=390
="930792",HK银行,2016-04-22,=0.0077,=5328.5308,=0.2087,=7.3148,=0.9127,=3.2659,=4.4606,=5.8966,=6.8524,=9.5632,=0.7016,=0.6718,=0.3905,=0.4962,=0.6240,=0.8006,=1.0771,=2.7143,=0.9773,=1.0519,=1.5163,=1.8837,=2.4477,=3.1066,=0.0430,=0.0329,=0.0355,=0.0498,=0.0562,=0.0743,=0.1045,,=0.0901,=0.0459,=763
="H30198",油气产业,2013-07-15,=-0.0050,=2539.9052,=0.2058,=13.9754,=0.4896,=7.8064,=10.9023,=14.2233,=25.3572,=104.2111,=1.5182,=0.9749,=0.6580,=0.8185,=1.1522,=1.2689,=1.8532,=0.8099,=0.9783,=0.2505,=0.3230,=0.4840,=0.5962,=0.9554,=0.0338,=0.1899,=0.0103,=0.0346,=0.0426,=0.0469,=0.0704,=0.0677,=0.0868,=0.0494,=123
="000986",全指能源,2011-08-02,=-0.0131,=2806.4600,=0.2023,=14.6687,=0.6161,=6.8032,=9.9968,=13.3499,=18.8505,=75.0146,=1.4926,=0.9662,=0.7554,=0.9688,=1.1788,=1.3211,=1.7977,=0.9077,=0.9711,=0.3323,=0.4459,=0.5657,=0.7317,=1.0524,=0.0361,=0.2355,=0.0098,=0.0348,=0.0439,=0.0544,=0.0769,=0.0593,=0.0918,=0.0507,=612
="931071",人工智能,2018-11-21,=-0.0066,=2719.7732,=0.2006,=50.3730,=0.5506,=30.9003,=39.8487,=48.8413,=57.4020,=77.4016,=8.4272,=0.9128,=2.9559,=3.9101,=4.7638,=5.9678,=11.5305,=5.0501,=0.8978,=2.2000,=2.8090,=3.2264,=4.1421,=9.3591,=0.0061,=0.4382,=0.0041,=0.0054,=0.0063,=0.0086,=0.0135,=0.0993,=0.1450,=0.0648,=1378
="000928",中证能源,2009-07-03,=-0.0145,=3536.2700,=0.2000,=14.1534,=0.5864,=6.9612,=9.7906,=13.1469,=18.9552,=68.9647,=1.4893,=0.9608,=0.7281,=0.9359,=1.1562,=1.3045,=1.8006,=0.8919,=0.9707,=0.3162,=0.4106,=0.5298,=0.7126,=1.0383,=0.0372,=0.2239,=0.0106,=0.0366,=0.0464,=0.0557,=0.0717,=0.0607,=0.0960,=0.0525,=1294
="931579",东证优势成长,2020-11-09,=-0.0236,=9140.3734,=0.1976,=25.5375,=0.6407,=7.9327,=14.3163,=19.3012,=30.4916,=61.0103,=5.5573,=0.7222,=0.9149,=2.6183,=3.4583,=5.9301,=9.3390,=3.9878,=0.8639,=1.1828,=2.0627,=2.4129,=3.6837,=6.0793,=0.0133,=0.4224,=0.0040,=0.0072,=0.0150,=0.0285,=0.0527,=0.1274,=0.1983,=0.0660,=156
="399285",物联网50,2020-02-18,=-0.0121,=7526.7600,=0.1916,=36.2839,=0.6963,=21.8675,=26.4829,=31.8904,=38.8463,=48.9860,=5.3974,=0.8203,=2.6765,=3.4181,=4.0589,=5.3506,=6.9158,=3.4346,=0.9085,=1.7407,=2.0253,=2.4714,=3.1494,=4.3982,=0.0122,=0.5133,=0.0076,=0.0096,=0.0121,=0.0147,=0.0214,=0.0846,=0.1364,=0.0709,=94
="CN5075",国证信创,2015-02-16,,,=0.1900,=71.5793,=0.3955,=39.3034,=50.0719,=78.2880,=124.3213,=152.0158,=7.8038,=0.8606,=3.0386,=3.5838,=5.2956,=7.4486,=10.9595,=5.9769,=0.8576,=2.8415,=3.7118,=4.4609,=5.6391,=8.6847,=0.0026,=0.1242,=0.0018,=0.0030,=0.0057,=0.0078,=0.0108,=0.0739,=0.0598,=0.0281,=32
="000171",新兴成指,2017-01-25,=-0.0176,=2183.0079,=0.1831,=31.1745,=0.6804,=15.0335,=20.3872,=24.9530,=36.1698,=63.8139,=4.8677,=0.5976,=2.6324,=3.2938,=4.3699,=6.2811,=10.8185,=4.2362,=0.7610,=1.3680,=2.1233,=2.8053,=4.4559,=8.5894,=0.0126,=0.5075,=0.0042,=0.0073,=0.0126,=0.0195,=0.0271,=0.0954,=0.1371,=0.0669,=208
="000689",科创材料,2022-08-15,=-0.0424,=1434.0100,=0.1828,=159.4192,=0.8420,=38.7753,=45.5454,=88.3746,=152.5457,=281.6880,=5.4779,=0.9205,=1.9307,=2.6358,=3.4150,=4.5265,=8.5314,=6.3399,=0.8552,=2.1963,=3.1435,=4.0651,=5.6560,=10.7722,=0.0030,=0.0775,=0.0019,=0.0044,=0.0064,=0.0078,=0.0117,=0.0260,=0.0258,=0.0159,=48
