指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),股息率,关注度
="HSMCHYI",恒生中国内地企业高股息率指数,2019-09-01,=-0.0132,=2966.1800,=0.0659,=7.4720,=0.9324,=3.7550,=5.0475,=5.8199,=6.7766,=7.9027,=0.7494,=0.8289,=0.4590,=0.5786,=0.6402,=0.7402,=0.8175,=1.1366,=0.9240,=0.5101,=0.6879,=0.7975,=0.9125,=1.2126,,=0.0994,,=0.0501,=281
="H11140",香港红利,2009-07-23,=-0.0111,=3930.6187,=0.0729,=7.4781,=0.7528,=3.0693,=4.4554,=5.9842,=8.0104,=13.9623,=0.7059,=0.5806,=0.3833,=0.5103,=0.6296,=0.8659,=1.1652,=1.1897,=0.6763,=0.5431,=0.7464,=0.9724,=1.4677,=2.1349,,=0.0912,,=0.0526,=47
="987016",港股通红利低波,2021-11-18,,,=0.0936,=7.5540,=0.9371,=3.4544,=4.3013,=4.9354,=6.7921,=8.0054,=0.7241,=0.9847,=0.4152,=0.4876,=0.5391,=0.6616,=0.7529,=1.1203,=0.8129,=0.5827,=0.6595,=0.7940,=1.1101,=1.3012,,=0.0893,,=0.0532,=155
="931024",港股通非银,2017-11-06,=-0.0092,=4019.7019,=-0.0666,=7.6298,=0.0363,=6.7549,=8.6069,=11.0776,=13.3596,=22.4310,=1.0381,=0.4844,=0.6237,=0.8485,=1.0469,=1.2233,=1.7592,=1.2782,=0.8336,=0.5870,=0.8754,=1.0143,=1.2288,=2.2002,,=0.1344,,=0.0384,=192
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=-0.0133,=4445.7400,=-0.0050,=7.6406,=0.8445,=3.5572,=4.6455,=5.9911,=7.2210,=9.5068,=0.6880,=0.6548,=0.3828,=0.4851,=0.5812,=0.8151,=1.1073,=0.9212,=0.5563,=0.4386,=0.6557,=0.8496,=1.4147,=2.0623,,,,=0.0528,=1515
="HSHDYI",恒生高股息率指数,2012-12-10,=-0.0143,=1285.4200,=0.0078,=7.6507,=0.7655,=3.6777,=4.8612,=6.6082,=7.8179,=10.6953,=0.7022,=0.5465,=0.4041,=0.5046,=0.6482,=0.9078,=1.1746,=1.1117,=0.5408,=0.5013,=0.7008,=1.0658,=1.5005,=1.9871,,,,=0.0532,=912
="H30270",红利价值,2013-12-19,=-0.0118,=9484.6352,=-0.0050,=7.7025,=0.7150,=4.4543,=5.4322,=6.7635,=8.7114,=13.0955,=0.7744,=0.5268,=0.5256,=0.6488,=0.7639,=1.2450,=1.7317,=1.5610,=0.9582,=0.5854,=0.8117,=0.9996,=1.2973,=1.6637,=0.0235,=0.0936,=0.0240,=0.0431,=194
="931130",红利成长低波,2018-12-04,,,=-0.0215,=7.7361,=0.4890,=4.4465,=5.5781,=7.8249,=8.7186,=11.5512,=0.7712,=0.3311,=0.5279,=0.6246,=0.9001,=1.0301,=1.5803,=2.6417,=0.9995,=0.3109,=0.8140,=1.3199,=1.9167,=2.6815,=0.0231,=0.0934,=0.0229,=0.0407,=148
="000914",300金融,2007-07-02,=-0.0080,=6003.9100,=-0.1063,=7.7630,=0.4687,=5.2769,=6.6022,=7.8391,=8.6017,=11.3863,=0.7544,=0.2547,=0.5962,=0.7048,=0.9100,=1.1328,=1.4919,=2.1154,=0.8195,=1.1210,=1.4310,=1.8123,=2.0929,=2.7052,=0.0223,=0.0897,=0.0236,=0.0386,=344
="931157",SHS红利成长LV,2019-04-25,=-0.0090,=7184.5312,=-0.0370,=7.8481,=0.6510,=4.1261,=5.5951,=6.9156,=8.3347,=11.5318,=0.7730,=0.3944,=0.5154,=0.6262,=0.8078,=0.9238,=1.5888,=1.6867,=0.9994,=0.5018,=0.7114,=1.0390,=1.4094,=1.6968,,=0.0964,,=0.0465,=336
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0109,=2660.3900,=0.0737,=7.8525,=0.9307,=3.8979,=4.9492,=5.8986,=7.2248,=8.4533,=0.7007,=0.8393,=0.4277,=0.5172,=0.5784,=0.6848,=0.8197,=1.2219,=0.8963,=0.5333,=0.6968,=0.8762,=1.1223,=1.3442,,,,=0.0512,=494
="930914",港股通高股息,2016-11-25,=-0.0090,=5161.7509,=0.0466,=7.9104,=0.8117,=3.4280,=4.4208,=5.9264,=7.8302,=11.1979,=0.7622,=0.7055,=0.3979,=0.5024,=0.6160,=0.8525,=1.1764,=1.2533,=0.7969,=0.5144,=0.7043,=0.9227,=1.2585,=2.2126,,=0.0918,,=0.0508,=705
="932596",港股通红利低波,2016-02-04,,,=0.0786,=7.9260,=0.3056,=7.4451,=7.8406,=8.0540,=8.2767,=8.5745,=0.7314,=0.4889,=0.6528,=0.6979,=0.7322,=0.7595,=0.7956,=1.3679,=0.8833,=1.2161,=1.2848,=1.3282,=1.3627,=1.4099,,=0.0894,,=0.0495,=90
="930992",沪港深红利低波,2017-06-28,,,=-0.0073,=7.9503,=0.8423,=4.0130,=5.1636,=5.8870,=7.7691,=8.5109,=0.7419,=0.8478,=0.4277,=0.5369,=0.5908,=0.7277,=0.7950,=1.1759,=0.7809,=0.4496,=0.6005,=0.8575,=1.1867,=1.3912,,=0.0878,,=0.0499,=49
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0171,=5016.2100,=0.0801,=7.9666,=0.8061,=4.2457,=4.7359,=5.7953,=7.8973,=9.0746,=0.7455,=0.8329,=0.4429,=0.4987,=0.5834,=0.7380,=0.8283,=1.2196,=0.9960,=0.6036,=0.6746,=0.8773,=1.0358,=1.2312,,,,=0.0582,=85
="000934",中证金融,2009-07-03,=-0.0071,=5615.3600,=-0.1043,=8.0491,=0.4835,=5.7083,=6.8944,=8.0939,=8.8714,=11.5527,=0.7641,=0.2547,=0.6117,=0.7181,=0.9151,=1.1488,=1.5017,=2.1214,=0.8331,=1.1467,=1.4503,=1.8024,=2.0813,=2.6696,=0.0220,=0.0873,=0.0231,=0.0376,=1152
="000029",180价值,2009-01-09,=-0.0125,=4073.7700,=-0.0852,=8.0760,=0.5981,=5.6894,=6.9075,=7.8873,=8.5069,=10.8138,=0.7951,=0.1641,=0.6666,=0.8036,=0.8604,=1.0653,=1.4433,=1.0904,=0.8599,=0.6198,=0.7825,=0.9448,=1.0700,=1.4032,=0.0228,=0.0896,=0.0243,=0.0413,=559
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0125,=3886.2700,=0.0810,=8.1275,=0.8926,=4.9972,=5.5494,=6.1613,=7.7438,=8.5526,=0.7794,=0.8808,=0.5264,=0.5922,=0.6334,=0.7574,=0.8375,=0.9660,=0.8973,=0.5404,=0.5946,=0.6679,=0.8648,=1.0234,,=0.0956,,=0.0470,=114
="H30269",红利低波,2013-12-19,=-0.0153,=10832.8840,=-0.0362,=8.1513,=0.7127,=4.5638,=5.5488,=6.8813,=9.4786,=14.4342,=0.8241,=0.5317,=0.5386,=0.6570,=0.8017,=1.3872,=1.9670,=1.5754,=0.9534,=0.6111,=0.8850,=1.0977,=1.4163,=1.6703,=0.0236,=0.0946,=0.0236,=0.0444,=4358
="H50040",上红低波,2014-03-21,=-0.0144,=10776.4289,=-0.0227,=8.1545,=0.7234,=4.6938,=5.9512,=7.0902,=9.6645,=14.3118,=0.8154,=0.4406,=0.5647,=0.6911,=0.8347,=1.3609,=1.8756,=1.5888,=0.9501,=0.6380,=0.8684,=1.2018,=1.4017,=1.6845,=0.0234,=0.0936,=0.0244,=0.0436,=363
="000992",全指金融,2011-08-02,=-0.0071,=5377.9800,=-0.1019,=8.2193,=0.4823,=5.9310,=7.1022,=8.2737,=9.0288,=11.6339,=0.7659,=0.2523,=0.6188,=0.7234,=0.9240,=1.1610,=1.5107,=2.1184,=0.8298,=1.1568,=1.4432,=1.8065,=2.0793,=2.6668,=0.0217,=0.0846,=0.0227,=0.0371,=2700
="931446",东证红利低波,2020-04-21,=-0.0137,=3294.1373,=-0.0432,=8.2978,=0.7283,=5.1478,=6.1772,=7.1407,=8.5363,=11.0216,=0.7958,=0.5928,=0.5884,=0.6956,=0.7650,=0.8718,=1.2481,=1.4804,=0.9182,=0.5909,=0.7548,=0.8886,=1.3246,=1.5979,=0.0224,=0.0895,=0.0240,=0.0429,=849
="000922",中证红利,2008-05-26,=-0.0174,=5493.6702,=-0.0019,=8.3472,=0.7383,=5.1762,=6.0245,=7.6568,=8.6158,=11.2156,=0.8051,=0.4011,=0.5911,=0.7110,=0.8512,=1.1086,=1.4999,=1.2343,=0.8042,=0.6332,=0.7726,=1.0442,=1.2311,=1.7101,=0.0233,=0.0895,=0.0228,=0.0433,=20096
="000151",上国红利,2012-07-20,=-0.0192,=1609.6000,=0.0536,=8.4846,=0.9423,=4.5075,=5.3657,=6.9501,=7.7690,=10.0345,=0.7420,=0.4666,=0.5268,=0.6189,=0.7534,=0.9661,=1.3272,=1.0485,=0.4386,=0.6026,=0.8953,=1.0832,=1.3107,=1.6854,=0.0218,=0.0803,=0.0258,=0.0441,=220
="399373",大盘价值,2010-01-04,=-0.0161,=7845.2200,=-0.0850,=8.5051,=0.5491,=5.4746,=6.8623,=8.3624,=9.1146,=11.9914,=0.8595,=0.3042,=0.6410,=0.8033,=0.9443,=1.1408,=1.5001,=1.1424,=0.7976,=0.5920,=0.7817,=0.9284,=1.1432,=1.4541,=0.0236,=0.0939,=0.0248,=0.0432,=328
="000015",红利指数,2005-01-04,=-0.0172,=3169.0100,=0.0433,=8.5257,=0.8990,=4.6646,=5.5108,=7.0876,=8.0479,=10.4439,=0.8089,=0.5742,=0.5525,=0.6398,=0.7661,=1.0179,=1.3875,=1.4349,=0.9015,=0.7277,=0.8913,=1.1375,=1.3382,=1.6890,=0.0233,=0.0885,=0.0212,=0.0419,=14195
="000821",300红利,2012-07-20,=-0.0155,=6496.0371,=-0.0264,=8.5542,=0.8166,=4.9998,=6.1944,=7.5608,=8.4628,=10.9286,=0.8314,=0.3656,=0.5725,=0.7140,=0.8687,=1.0796,=1.4919,=1.3595,=0.8553,=0.6098,=0.7993,=1.0658,=1.3207,=1.6963,=0.0235,=0.0916,=0.0239,=0.0445,=1001
="930740",300红利LV,2018-12-04,=-0.0128,=6914.9789,=-0.0354,=8.7099,=0.8015,=5.4153,=6.8275,=7.5221,=8.6970,=9.6903,=0.8383,=0.4304,=0.6159,=0.7722,=0.8576,=0.9459,=1.0604,=1.5232,=0.8174,=0.6725,=0.8568,=1.0784,=1.5016,=1.9253,=0.0239,=0.0932,=0.0223,=0.0446,=621
="000063",上证周期,2010-02-03,=-0.0107,=3670.7500,=-0.0953,=8.7101,=0.5400,=5.4761,=7.1362,=8.6037,=9.4385,=12.4946,=0.8977,=0.3599,=0.6668,=0.8368,=0.9609,=1.1068,=1.4831,=1.5004,=0.8467,=0.8113,=1.0636,=1.2494,=1.4455,=1.7571,=0.0245,=0.0975,=0.0256,=0.0380,=206
="930955",红利低波100,2017-05-26,=-0.0154,=11358.6109,=-0.0367,=8.7374,=0.8211,=5.0805,=6.0693,=7.4235,=8.6138,=11.5013,=0.8581,=0.5676,=0.5792,=0.6661,=0.8278,=0.9898,=1.3722,=1.4789,=0.9140,=0.5888,=0.7781,=0.9906,=1.3583,=1.7525,=0.0234,=0.0928,=0.0257,=0.0453,=2182
="000824",国企红利,2012-07-20,=-0.0155,=2135.8039,=0.0069,=8.7451,=0.8685,=4.8847,=5.9406,=7.3386,=8.4350,=10.7823,=0.8368,=0.5136,=0.5610,=0.6880,=0.8278,=1.0592,=1.4469,=1.2609,=0.8063,=0.5370,=0.7016,=0.9865,=1.2552,=1.6834,=0.0232,=0.0892,=0.0226,=0.0433,=944
="931644",800红利,2024-03-15,,,=0.0234,=8.7545,=0.6121,=6.4729,=7.3375,=8.3645,=9.0523,=9.4757,=0.8413,=0.3603,=0.7001,=0.7714,=0.8601,=0.9072,=0.9431,=1.2260,=0.5827,=0.8423,=0.9262,=1.1335,=1.2954,=1.3602,=0.0236,=0.0906,=0.0231,=0.0442,=31
="931848",800红利低波,2024-05-21,=-0.0121,=3139.1994,=-0.0083,=8.8335,=0.3825,=7.4155,=8.2209,=9.0869,=9.4790,=9.7854,=0.8556,=0.1653,=0.7315,=0.8622,=0.9207,=0.9701,=1.0024,=1.6238,=0.9980,=1.1714,=1.2335,=1.3485,=1.3825,=1.6456,=0.0237,=0.0929,=0.0230,=0.0425,=149
="000919",300价值,2008-01-21,=-0.0128,=4971.5708,=-0.0652,=8.8394,=0.6657,=5.9577,=7.3283,=8.4471,=9.2438,=12.2376,=0.8757,=0.2799,=0.6917,=0.8497,=0.9390,=1.1480,=1.5388,=1.0986,=0.7758,=0.6314,=0.7861,=0.9060,=1.1066,=1.3421,=0.0228,=0.0921,=0.0242,=0.0411,=4323
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0164,=4250.1500,=0.0584,=8.9626,=0.5140,=4.8859,=6.8728,=8.8773,=11.7341,=16.1208,=0.8482,=0.4514,=0.5567,=0.7305,=0.8670,=1.1675,=1.3660,=0.9643,=0.4535,=0.5555,=0.7802,=0.9880,=1.3582,=1.5178,,=0.0951,,=0.0558,=33
="000825",央企红利,2012-07-20,=-0.0168,=3332.3666,=-0.0351,=9.0429,=0.9097,=4.7369,=6.0940,=7.3075,=8.4001,=10.5687,=0.8652,=0.5107,=0.5507,=0.6915,=0.8600,=0.9983,=1.3929,=1.2033,=0.7650,=0.6009,=0.8548,=1.0654,=1.2189,=1.7357,=0.0224,=0.0902,=0.0228,=0.0425,=351
="931479",证券保险,2020-05-06,=0.0008,=912.3641,=-0.1414,=9.0702,=0.0243,=8.4973,=11.8290,=13.4717,=15.5169,=21.1012,=1.2170,=0.1981,=1.0296,=1.2199,=1.3763,=1.5649,=2.2844,=1.6536,=0.6631,=1.0318,=1.2725,=1.4591,=1.7897,=2.2879,=0.0256,=0.1317,=0.0302,=0.0295,=36
="399805",互联金融,2015-02-10,=0.0046,=2931.7500,=-0.2383,=9.1518,=0.1385,=7.5943,=9.7338,=11.4231,=13.1628,=16.5816,=0.9539,=0.1026,=0.7644,=1.0448,=1.4124,=1.7255,=2.0317,=1.7595,=0.7679,=1.1667,=1.4082,=1.6147,=1.7935,=2.2636,=0.0238,=0.0940,=0.0248,=0.0357,=328
="H30035",300非银,2012-12-21,=-0.0010,=9437.1098,=-0.1538,=9.2042,=0.0124,=8.6966,=12.9220,=15.1688,=19.3628,=26.3489,=1.2336,=0.1208,=1.0544,=1.3119,=1.6237,=2.0481,=2.4387,=1.6656,=0.4683,=1.0410,=1.4185,=1.7152,=1.9729,=2.3917,=0.0253,=0.1294,=0.0297,=0.0289,=1209
="932305",智选高股息,2024-09-30,=-0.0124,=11519.5793,=0.0322,=9.2908,=0.7275,=7.0143,=7.4871,=8.3461,=9.4654,=10.9391,=1.0256,=0.3552,=0.8750,=0.9237,=1.0519,=1.0852,=1.1675,=0.5127,=0,=0.5127,=0.7269,=0.7819,=1.2754,=1.3342,=0.0253,=0.1000,=0.0324,=0.0610,=317
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0175,=8587.7800,=-0.0925,=9.3915,=0.5762,=5.7712,=7.9395,=9.0734,=10.2891,=13.0207,=1.0231,=0.3287,=0.7256,=0.9441,=1.0795,=1.2097,=1.5098,=1.6994,=0.7716,=0.9123,=1.1559,=1.4205,=1.7362,=2.4187,,=0.1051,,=0.0353,=270
="000968",300周期,2010-05-28,,,=-0.0718,=9.4346,=0.5845,=6.1174,=7.8172,=9.1554,=10.2896,=13.3562,=0.9323,=0.3553,=0.7021,=0.8484,=1.0039,=1.1784,=1.5550,=1.5543,=0.8706,=0.8459,=1.0834,=1.2645,=1.4941,=1.8297,=0.0243,=0.0922,=0.0244,=0.0358,=98
="H30356",800价值,2014-06-09,=-0.0126,=6253.0896,=-0.0592,=9.4890,=0.6449,=6.4024,=7.6968,=9.0487,=9.9527,=13.4784,=0.9270,=0.3381,=0.7030,=0.8630,=0.9872,=1.1710,=1.6287,=1.0579,=0.7739,=0.5868,=0.7389,=0.8831,=1.0833,=1.3738,=0.0232,=0.0908,=0.0237,=0.0397,=32
="932422",A500红利低波,2025-04-09,=-0.0125,=2958.1534,=-0.0467,=9.5956,=0.0174,=9.5190,=9.8572,=10.0790,=10.2337,=10.5846,=0.9312,=0,=0.9312,=1.0184,=1.0417,=1.0565,=1.0978,=1.3259,=0.3554,=1.2431,=1.2995,=1.4210,=1.4712,=1.5336,=0.0241,=0.0948,,=0.0439,=333
="000925",基本面50,2009-02-26,=-0.0124,=4219.1515,=-0.0864,=9.6333,=0.6480,=6.2635,=7.9688,=9.1184,=10.0957,=12.7955,=0.9885,=0.3747,=0.7306,=0.9013,=1.0546,=1.1921,=1.5728,=1.0620,=0.6880,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0227,=0.0882,=0.0241,=0.0381,=4557
="931052",国信价值,2017-12-08,=-0.0134,=3514.3809,=0.0182,=9.6984,=0.8905,=5.3831,=6.5976,=7.4207,=8.7866,=11.0091,=1.2349,=0.8440,=0.7343,=0.9124,=1.0312,=1.1617,=1.5208,=1.7217,=0.9201,=0.6105,=0.9414,=1.2288,=1.4555,=2.0196,=0.0310,=0.1267,=0.0326,=0.0424,=571
="931722",国新港股通央企红利,2023-09-13,=-0.0164,=1357.1117,=0.0260,=9.7321,=0.8417,=5.5040,=6.6985,=7.6809,=9.4636,=10.8173,=0.8835,=0.7086,=0.6213,=0.7318,=0.8253,=0.9101,=1.0298,=0.6062,=0.7811,=0.3100,=0.3815,=0.4718,=0.6119,=0.6918,,=0.0875,,=0.0522,=354
="399966",800证保,2012-12-21,=0.0025,=5705.7400,=-0.1372,=9.7418,=0.0144,=9.1408,=13.6803,=15.9950,=19.7375,=27.1945,=1.2432,=0.1216,=1.0619,=1.3092,=1.6074,=2.0408,=2.4366,=1.8110,=0.5309,=1.1634,=1.5249,=1.7814,=2.0457,=2.5211,=0.0247,=0.1256,=0.0286,=0.0278,=173
="H30588",中证证保,2015-02-02,=0.0025,=968.8554,=-0.1372,=9.7461,=0.0144,=9.1443,=13.6416,=16.0874,=19.5891,=27.6808,=1.2420,=0.1195,=1.0752,=1.3088,=1.6142,=2.0366,=2.4238,=1.8139,=0.5573,=1.1673,=1.5178,=1.7655,=2.0128,=2.5500,=0.0246,=0.1254,=0.0286,=0.0278,=470
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0163,=11877.0400,=-0.0753,=9.7629,=0.7514,=6.0524,=7.9167,=8.6580,=10.0571,=15.8114,=1.0183,=0.5285,=0.6924,=0.8972,=1.0077,=1.1579,=1.7191,=1.3709,=0.7455,=0.8066,=0.9998,=1.0903,=1.4384,=2.0876,,=0.1052,,=0.0347,=93
="399371",国证价值,2010-01-04,=-0.0131,=6946.8400,=-0.0356,=9.7890,=0.6777,=6.4728,=7.8356,=9.0964,=10.4280,=13.0475,=0.9595,=0.4027,=0.7249,=0.8967,=1.0075,=1.2365,=1.5675,=1.0997,=0.8017,=0.5764,=0.7536,=0.8693,=1.0981,=1.3812,=0.0233,=0.0892,=0.0237,=0.0391,=138
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0162,=8240.0500,=-0.0756,=9.8101,=0.7586,=6.0524,=7.9153,=8.6706,=10.0793,=15.8114,=1.0227,=0.5397,=0.6924,=0.8967,=1.0089,=1.1595,=1.7191,=1.3763,=0.7481,=0.8066,=1.0005,=1.0902,=1.4423,=2.0876,,=0.1052,,=0.0345,=4750
="931069",中金300,2018-02-14,=-0.0141,=4723.2055,=-0.0562,=9.8358,=0.6490,=5.9518,=7.5618,=9.2917,=10.4990,=13.6164,=1.0227,=0.3946,=0.7377,=0.9220,=1.0869,=1.3547,=1.8328,=1.3184,=0.7858,=0.6656,=0.8675,=1.1153,=1.3293,=1.7542,=0.0231,=0.0958,=0.0284,=0.0388,=94
="931373",股息龙头,2019-11-15,,,=-0.0357,=9.8557,=0.8400,=5.4295,=6.8884,=8.3448,=9.5511,=11.4004,=1.1412,=0.8225,=0.6697,=0.8494,=1.0107,=1.1263,=1.2586,=1.8243,=0.9994,=0.5706,=0.8136,=0.9868,=1.3881,=1.8523,=0.0258,=0.1004,=0.0264,=0.0403,=327
="930723",沪港深F100,2015-08-05,=-0.0130,=4906.5178,=-0.0373,=9.8768,=0.6950,=5.4557,=7.5729,=9.0418,=10.1685,=13.1279,=1.0072,=0.4956,=0.6469,=0.8477,=1.0098,=1.1158,=1.4626,=1.3141,=0.8485,=0.6039,=0.8635,=1.0804,=1.2886,=1.6654,,=0.0918,,=0.0377,=151
="980081",价值100,2012-12-28,,,=0.0232,=9.8913,=0.7701,=7.7317,=8.3383,=8.6816,=10.1078,=11.5920,=1.0621,=0.6316,=0.8413,=0.8847,=0.9368,=1.1332,=1.3448,=1.1799,=0.9723,=0.7580,=0.8056,=0.9375,=1.0609,=1.2118,=0.0275,=0.0995,=0.0251,=0.0482,=404
="932153",港股通价值策略,2025-04-30,=-0.0092,=1115.3004,=0.0584,=9.9015,=0.2599,=8.1696,=9.7534,=10.1284,=10.3994,=10.9237,=0.8294,=0.1697,=0.7012,=0.8403,=0.8810,=0.9022,=0.9365,=1.0059,=0.2635,=0.8168,=0.9830,=1.0333,=1.0643,=1.1126,,=0.0812,,=0.0428,=10
="000806",消费服务,2012-02-10,=-0.0131,=7500.7808,=-0.1095,=9.9189,=0.1587,=9.0076,=10.0441,=10.8057,=11.8704,=17.0971,=1.0450,=0.0074,=1.0009,=1.1960,=1.3534,=1.5460,=2.0145,=2.2090,=0.6187,=1.6526,=1.9482,=2.1252,=2.3803,=3.0032,=0.0246,=0.1002,=0.0266,=0.0365,=422
="000056",上证国企,2010-01-04,=-0.0066,=1239.6800,=-0.0061,=9.9528,=0.5907,=7.2538,=8.8792,=9.7323,=10.7955,=13.3187,=1.0952,=0.4167,=0.8518,=1.0314,=1.1226,=1.2162,=1.5455,=1.7434,=0.9918,=0.7909,=0.9986,=1.1124,=1.2373,=1.7805,=0.0264,=0.1060,=0.0271,=0.0371,=201
="399550",央视50,2012-06-06,=-0.0013,=8333.6100,=0.0299,=9.9831,=0.7345,=6.8960,=8.2868,=9.3100,=10.1597,=13.0561,=0.9904,=0.1369,=0.8649,=1.0145,=1.2376,=1.4261,=1.8564,=2.0739,=0.8199,=1.3448,=1.6581,=1.8155,=2.0547,=2.5217,=0.0237,=0.0945,=0.0248,=0.0398,=2274
="000042",上证央企,2009-03-30,=-0.0080,=1721.1100,=-0.0498,=9.9949,=0.7745,=6.3284,=7.8863,=9.1844,=10.0583,=12.9577,=0.9792,=0.4806,=0.7230,=0.8871,=0.9848,=1.1137,=1.4812,=1.3070,=0.9740,=0.6569,=0.8569,=0.9786,=1.1382,=1.3891,=0.0224,=0.0920,=0.0234,=0.0367,=386
