指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="930992",沪港深红利低波,2017-06-28,=0.0034,=5728.4200,=0.0289,=8.0694,=0.9307,=4.0130,=5.1074,=5.8245,=7.4769,=8.5012,=0.7646,=0.9596,=0.4277,=0.5361,=0.5876,=0.7012,=0.7825,=1.1768,=0.8162,=0.4496,=0.5978,=0.8093,=1.1646,=1.3912,,=0.0942,,=0.0511,=15
="000934",中证金融,2009-07-03,=0.0091,=5723.0700,=-0.0871,=8.1315,=0.5231,=5.7083,=6.8944,=8.0632,=8.8714,=11.5527,=0.7854,=0.2675,=0.6117,=0.7181,=0.9343,=1.1519,=1.5017,=2.1381,=0.8520,=1.1467,=1.4503,=1.8024,=2.0616,=2.6696,=0.0732,=0.0889,=0.0723,=0.0372,=1149
="000992",全指金融,2011-08-02,=0.0089,=5475.3500,=-0.0856,=8.3177,=0.5284,=5.9310,=7.1022,=8.2371,=9.0288,=11.6339,=0.7872,=0.2667,=0.6188,=0.7234,=0.9443,=1.1662,=1.5107,=2.1125,=0.8359,=1.1568,=1.4432,=1.8065,=2.0635,=2.6668,=0.0720,=0.0851,=0.0697,=0.0367,=2698
="H30269",红利低波,2013-12-19,=0.0007,=11466.0400,=0.0201,=8.4713,=0.7861,=4.5638,=5.5488,=6.8094,=9.4786,=14.4342,=0.8720,=0.6022,=0.5386,=0.6570,=0.8017,=1.3872,=1.9670,=1.6366,=0.9975,=0.6111,=0.8850,=1.0977,=1.4134,=1.6556,=0.0718,=0.0970,=0.0686,=0.0427,=3853
="H50040",上红低波,2014-03-21,=0.0009,=11298.9700,=0.0247,=8.5027,=0.7918,=4.6938,=5.9512,=7.0273,=9.6645,=14.3118,=0.8633,=0.5717,=0.5647,=0.6911,=0.8375,=1.3609,=1.8756,=1.6535,=0.9971,=0.6380,=0.8684,=1.2018,=1.3936,=1.6750,=0.0737,=0.0983,=0.0721,=0.0420,=342
="931446",东证红利低波,2020-04-21,=0.0004,=3473.4700,=0.0089,=8.5047,=0.7913,=5.1478,=6.1576,=7.0732,=8.5361,=11.0216,=0.8231,=0.7044,=0.5884,=0.6934,=0.7598,=0.8756,=1.2481,=1.5417,=0.9815,=0.5909,=0.7514,=0.8803,=1.2974,=1.5979,=0.0725,=0.0941,=0.0749,=0.0419,=765
="000029",180价值,2009-01-09,=0.0064,=4253.3100,=-0.0449,=8.5286,=0.8137,=5.6894,=6.9075,=7.8865,=8.4917,=10.8138,=0.8379,=0.3458,=0.6666,=0.8069,=0.8645,=1.0663,=1.4433,=1.1057,=0.8920,=0.6198,=0.7825,=0.9448,=1.0643,=1.4032,=0.0720,=0.0955,=0.0779,=0.0397,=554
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0164,=4971.6600,=0.0705,=8.5497,=0.9542,=4.2457,=4.7030,=5.7319,=7.5380,=8.9197,=0.7853,=0.9557,=0.4429,=0.4971,=0.5751,=0.7270,=0.8114,=1.0819,=0.9456,=0.6036,=0.6709,=0.8690,=0.9962,=1.1417,,=0.0936,,=0.0524,=80
="000151",上国红利,2012-07-20,=-0.0013,=1603.6500,=0.0497,=8.5832,=0.9637,=4.5075,=5.3657,=6.9025,=7.6110,=10.0345,=0.7836,=0.5482,=0.5268,=0.6189,=0.7557,=0.9661,=1.3272,=1.0867,=0.4872,=0.6026,=0.8953,=1.0992,=1.3121,=1.6854,=0.0766,=0.0931,=0.0685,=0.0427,=197
="931130",红利成长低波,2018-12-04,=0.0014,=24252.4300,=0.0227,=8.6391,=0.7802,=4.4465,=5.5672,=7.7131,=8.7339,=11.5512,=0.8685,=0.3811,=0.5279,=0.6231,=0.9038,=1.0339,=1.5803,=1.9173,=0.8016,=0.3109,=0.8120,=1.3140,=1.9124,=2.5957,=0.0647,=0.0980,=0.0458,=0.0424,=136
="000922",中证红利,2008-05-26,=0.0006,=5731.2500,=0.0413,=8.6948,=0.8261,=5.1762,=6.0245,=7.6568,=8.5793,=11.2156,=0.8621,=0.5049,=0.5911,=0.7110,=0.8584,=1.1090,=1.4999,=1.2950,=0.9122,=0.6332,=0.7726,=1.0442,=1.2146,=1.7101,=0.0673,=0.0937,=0.0683,=0.0416,=19777
="000821",300红利,2012-07-20,=-0.0007,=6810.0500,=0.0207,=8.8342,=0.8961,=4.9998,=6.1944,=7.5608,=8.3874,=10.9286,=0.8772,=0.4996,=0.5725,=0.7140,=0.8774,=1.0796,=1.4919,=1.4337,=0.9493,=0.6098,=0.7993,=1.0625,=1.3071,=1.6963,=0.0719,=0.0964,=0.0719,=0.0423,=980
="000015",红利指数,2005-01-04,=-0.0025,=3232.4600,=0.0641,=8.8841,=0.9749,=4.6646,=5.5108,=7.0876,=7.9815,=10.4439,=0.8621,=0.6084,=0.5525,=0.6398,=0.7661,=1.0188,=1.3875,=1.5064,=0.9732,=0.7277,=0.8913,=1.1244,=1.3215,=1.6890,=0.0627,=0.0940,=0.0675,=0.0403,=14095
="931479",证券保险,2020-05-06,=0.0195,=907.3600,=-0.1462,=9.0089,=0.0049,=8.7411,=12.0057,=13.5897,=15.5631,=21.1012,=1.2535,=0.2346,=1.0296,=1.2290,=1.3858,=1.5776,=2.2844,=1.6436,=0.6641,=1.0318,=1.2678,=1.4430,=1.7952,=2.2879,=0.1244,=0.1142,=0.0972,=0.0291,=13
="000824",国企红利,2012-07-20,=0.0008,=2208.2000,=0.0411,=9.0499,=0.9621,=4.8847,=5.9406,=7.3386,=8.3259,=10.7823,=0.8865,=0.5973,=0.5610,=0.6880,=0.8278,=1.0592,=1.4469,=1.3274,=0.9015,=0.5370,=0.7016,=0.9865,=1.2339,=1.6834,=0.0686,=0.0944,=0.0718,=0.0415,=928
="931644",800红利,2024-03-15,=0.0022,=2653.8600,=0.0398,=9.0903,=0.8441,=6.4729,=7.2773,=8.1758,=9.0380,=9.4757,=0.8999,=0.7247,=0.7001,=0.7672,=0.8566,=0.9089,=0.9431,=1.3312,=0.9777,=0.8423,=0.9209,=1.1060,=1.2719,=1.3504,=0.0715,=0.0955,=0.0722,=0.0426,=29
="000063",上证周期,2010-02-03,=0.0132,=3820.3200,=-0.0585,=9.0990,=0.6995,=5.4761,=7.1362,=8.5548,=9.4385,=12.4946,=0.9462,=0.4456,=0.6668,=0.8368,=0.9666,=1.1075,=1.4831,=1.6189,=0.9662,=0.8113,=1.0636,=1.2494,=1.4244,=1.7571,=0.0797,=0.1019,=0.0808,=0.0365,=206
="930955",红利低波100,2017-05-26,=0.0008,=12043.2200,=0.0214,=9.1072,=0.8584,=5.0805,=6.0554,=7.3875,=8.5350,=11.5013,=0.9231,=0.6837,=0.5792,=0.6654,=0.8236,=0.9930,=1.3722,=1.3843,=0.8305,=0.5888,=0.7754,=0.9861,=1.2945,=1.7525,=0.0751,=0.0936,=0.0714,=0.0439,=1932
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0137,=4176.3900,=0.0401,=9.1178,=0.5388,=4.8859,=6.8732,=8.8788,=12.1195,=16.1208,=0.8732,=0.5104,=0.5567,=0.7305,=0.8674,=1.1809,=1.3660,=0.9775,=0.4791,=0.5555,=0.7807,=0.9886,=1.3643,=1.5178,,=0.0950,,=0.0550,=32
="399373",大盘价值,2010-01-04,=0.0064,=8237.9400,=-0.0392,=9.1576,=0.8162,=5.4746,=6.8623,=8.3403,=9.1028,=11.9914,=0.9394,=0.4687,=0.6410,=0.8033,=0.9508,=1.1408,=1.5001,=1.1664,=0.8623,=0.5920,=0.7817,=0.9284,=1.1341,=1.4541,=0.0763,=0.0969,=0.0766,=0.0416,=326
="000919",300价值,2008-01-21,=0.0083,=5149.0700,=-0.0318,=9.2167,=0.7918,=5.9577,=7.3283,=8.4437,=9.2347,=12.2376,=0.9298,=0.4501,=0.6917,=0.8497,=0.9445,=1.1498,=1.5388,=1.1263,=0.8627,=0.6314,=0.7861,=0.9060,=1.1016,=1.3421,=0.0751,=0.0968,=0.0773,=0.0393,=4303
="930740",300红利LV,2018-12-04,=-0.0038,=7347.1600,=0.0248,=9.2629,=0.9436,=5.4153,=6.8164,=7.4937,=8.5446,=9.6903,=0.9457,=0.7954,=0.6159,=0.7693,=0.8551,=0.9468,=1.0604,=1.4093,=0.7593,=0.6725,=0.8548,=1.0747,=1.5138,=1.9253,=0.0682,=0.0943,=0.0707,=0.0413,=588
="H30035",300非银,2012-12-21,=0.0193,=9509.6800,=-0.1473,=9.2913,=0.0029,=9.0295,=13.0883,=15.1688,=19.3628,=26.3489,=1.2809,=0.1480,=1.0544,=1.3254,=1.6424,=2.0481,=2.4387,=1.6855,=0.4728,=1.0410,=1.4185,=1.7262,=1.9729,=2.3917,=0.1221,=0.1128,=0.0964,=0.0283,=1171
="000825",央企红利,2012-07-20,=0.0034,=3592.7400,=0.0403,=9.4823,=0.9872,=4.7369,=6.0940,=7.3075,=8.3227,=10.5687,=0.9214,=0.6513,=0.5507,=0.6915,=0.8600,=0.9994,=1.3929,=1.2549,=0.8817,=0.6009,=0.8548,=1.0545,=1.2106,=1.7357,=0.0695,=0.0951,=0.0705,=0.0405,=301
="931848",800红利低波,2024-05-21,=-0.0009,=3294.5100,=0.0408,=9.5702,=0.9049,=7.4155,=8.1322,=8.9795,=9.4545,=9.7854,=0.9701,=0.7854,=0.7315,=0.8577,=0.9171,=0.9713,=1.0024,=1.3911,=0.8606,=1.1714,=1.2284,=1.3398,=1.3805,=1.5428,=0.0727,=0.0933,=0.0737,=0.0409,=129
="931069",中金300,2018-02-14,=0.0116,=4873.1100,=-0.0262,=9.6486,=0.5918,=5.9518,=7.4862,=9.2613,=10.5166,=13.6164,=0.9869,=0.3437,=0.7377,=0.9199,=1.1038,=1.3590,=1.8328,=1.3982,=0.8607,=0.6656,=0.8599,=1.1115,=1.3120,=1.7542,=0.0767,=0.1056,=0.0771,=0.0391,=88
="399966",800证保,2012-12-21,=0.0181,=5687.1900,=-0.1400,=9.7220,=0.0029,=9.4219,=13.7118,=15.9950,=19.7375,=27.1945,=1.2846,=0.1480,=1.0619,=1.3298,=1.6267,=2.0417,=2.4366,=1.8124,=0.5375,=1.1634,=1.5249,=1.7805,=2.0457,=2.5211,=0.1176,=0.1076,=0.0911,=0.0272,=170
="H30588",中证证保,2015-02-02,=0.0180,=965.8100,=-0.1399,=9.7293,=0.0029,=9.4285,=13.6597,=16.0874,=19.5891,=27.6808,=1.2834,=0.1455,=1.0752,=1.3291,=1.6340,=2.0366,=2.4238,=1.8148,=0.5635,=1.1673,=1.5178,=1.7578,=2.0128,=2.5500,=0.1176,=0.1081,=0.0914,=0.0272,=460
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0142,=8928.7000,=-0.0564,=9.7698,=0.6711,=5.7712,=7.8912,=8.9784,=10.2875,=13.0207,=1.0912,=0.5441,=0.7256,=0.9404,=1.0755,=1.2096,=1.5098,=1.7241,=0.8023,=0.9123,=1.1424,=1.4006,=1.7207,=2.4187,,=0.1056,,=0.0355,=263
="399995",基建工程,2015-03-12,=0.0093,=4030.4700,=0.0317,=9.8238,=0.7407,=5.8673,=7.3439,=8.2792,=12.3979,=18.8590,=0.7134,=0.1340,=0.5815,=0.7344,=0.9087,=1.4673,=2.1834,=0.1948,=0.3866,=0.1368,=0.1788,=0.2064,=0.3589,=0.5478,=0.0444,=0.0704,=0.0520,=0.0256,=2682
="950090",50AH优选,2015-12-10,=0.0184,=5953.1600,=-0.0373,=9.8323,=0.8133,=6.3188,=7.9032,=8.6251,=9.7720,=13.5010,=1.0609,=0.6044,=0.7914,=0.9479,=1.0260,=1.1247,=1.5403,=1.3270,=0.9545,=0.6574,=0.8464,=0.9472,=1.0546,=1.4553,,=0.1029,,=0.0368,=1996
="000968",300周期,2010-05-28,=0.0135,=4334.5000,=-0.0471,=9.8773,=0.7193,=6.1174,=7.8172,=9.1554,=10.2896,=13.3562,=0.9820,=0.4275,=0.7021,=0.8484,=1.0132,=1.1823,=1.5550,=1.6269,=0.9670,=0.8459,=1.0834,=1.2645,=1.4659,=1.8297,=0.0764,=0.0962,=0.0777,=0.0347,=98
="H30356",800价值,2014-06-09,=0.0100,=6501.9300,=-0.0217,=9.9288,=0.7947,=6.4024,=7.6877,=9.0245,=9.9531,=13.4784,=0.9921,=0.5042,=0.7030,=0.8613,=0.9895,=1.1768,=1.6287,=1.1001,=0.8374,=0.5868,=0.7373,=0.8800,=1.0774,=1.3738,=0.0737,=0.0946,=0.0754,=0.0377,=30
="399805",互联金融,2015-02-10,=0.0138,=3323.3400,=-0.1366,=9.9293,=0.2148,=7.5943,=9.7981,=11.5068,=13.1968,=16.5816,=1.0297,=0.1649,=0.7644,=1.0559,=1.4417,=1.7352,=2.0317,=1.8387,=0.8533,=1.1667,=1.4082,=1.6147,=1.7821,=2.2175,=0.0834,=0.0942,=0.0809,=0.0330,=326
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0160,=12264.3200,=-0.0452,=10.0473,=0.8082,=6.0524,=7.8613,=8.6030,=9.9779,=15.8114,=1.0783,=0.6714,=0.6924,=0.8904,=0.9995,=1.1579,=1.7191,=1.4058,=0.7833,=0.7846,=0.9926,=1.0809,=1.4303,=2.0876,,=0.1073,,=0.0346,=91
="930723",沪港深F100,2015-08-05,=0.0040,=5082.9800,=-0.0018,=10.0770,=0.7725,=5.4557,=7.5706,=8.9696,=10.1453,=13.1279,=1.0103,=0.5026,=0.6469,=0.8476,=1.0098,=1.1160,=1.4626,=1.2981,=0.8287,=0.6039,=0.8632,=1.0734,=1.2803,=1.6654,,=0.1086,,=0.0386,=151
="000042",上证央企,2009-03-30,=0.0041,=1739.6700,=-0.0396,=10.0795,=0.8124,=6.3284,=7.8863,=9.1312,=10.0298,=12.9577,=1.0009,=0.5408,=0.7230,=0.8871,=0.9895,=1.1155,=1.4812,=1.3060,=0.9794,=0.6569,=0.8569,=0.9755,=1.1267,=1.3891,=0.0740,=0.0970,=0.0773,=0.0361,=380
="HSCEI",恒生中国企业指数,1994-08-08,=0.0156,=8504.8100,=-0.0459,=10.0847,=0.8121,=6.0524,=7.8633,=8.6107,=9.9825,=15.8114,=1.0811,=0.6734,=0.6924,=0.8901,=1.0007,=1.1595,=1.7191,=1.4101,=0.7832,=0.7849,=0.9939,=1.0810,=1.4330,=2.0876,,=0.1073,,=0.0352,=4730
="932153",港股通价值策略,2025-04-30,=0.0174,=1090.0700,=0.0374,=10.1251,=0.5395,=8.1696,=9.5755,=10.0949,=10.3560,=10.9237,=0.8841,=0.5789,=0.7012,=0.8261,=0.8790,=0.8987,=0.9365,=1.0237,=0.4649,=0.8168,=0.9560,=1.0278,=1.0639,=1.1126,,,,=0.0425,=7
="932305",智选高股息,2024-09-30,=0.0082,=11819.9000,=0.0591,=10.1292,=0.9695,=7.0143,=7.4626,=8.3022,=9.2168,=10.4630,=1.1032,=0.9169,=0.8750,=0.9206,=1.0454,=1.0827,=1.1675,=0.8215,=0.5596,=0.7106,=0.7291,=0.7819,=1.2780,=1.3342,=0.0812,=0.1049,=0.0838,=0.0494,=246
="000925",基本面50,2009-02-26,=0.0064,=4433.1400,=-0.0401,=10.1634,=0.8256,=6.2635,=7.9688,=9.0603,=10.0555,=12.7955,=1.0172,=0.4007,=0.7306,=0.9013,=1.0606,=1.1921,=1.5728,=1.0938,=0.7828,=0.6037,=0.7864,=0.9667,=1.1028,=1.4866,=0.0747,=0.0947,=0.0771,=0.0370,=4535
="399550",央视50,2012-06-06,=0.0124,=8145.6200,=0.0067,=10.1867,=0.8153,=6.8960,=8.2568,=9.2458,=10.1368,=13.0561,=1.0294,=0.2391,=0.8649,=1.0175,=1.2376,=1.4261,=1.8564,=2.1136,=0.8908,=1.3448,=1.6491,=1.8007,=2.0396,=2.5217,=0.0768,=0.1002,=0.0803,=0.0390,=2260
="932422",A500红利低波,2025-04-09,=0.0002,=3177.5600,=0.0240,=10.2336,=0.7932,=9.5190,=9.8707,=10.0841,=10.2482,=10.5846,=1.0600,=0.8143,=0.9943,=1.0283,=1.0429,=1.0591,=1.0978,=1.3258,=0.2532,=1.2431,=1.3098,=1.4391,=1.4754,=1.5336,=0.0682,,,=0.0403,=263
="931722",国新港股通央企红利,2023-09-13,=0.0013,=1431.3300,=0.0861,=10.3136,=0.9649,=5.5040,=6.6378,=7.5734,=8.9039,=10.8173,=0.9654,=0.9490,=0.6213,=0.7203,=0.8103,=0.8993,=1.0298,=0.6380,=0.9346,=0.3100,=0.3792,=0.4655,=0.5844,=0.6918,,=0.1007,,=0.0525,=319
="000806",消费服务,2012-02-10,=0.0239,=8083.8300,=-0.0403,=10.3335,=0.3401,=8.8952,=9.9901,=10.8057,=11.8704,=17.0971,=1.1329,=0.0965,=1.0009,=1.2036,=1.3563,=1.5460,=2.0145,=2.2395,=0.6645,=1.6526,=1.9444,=2.1104,=2.3803,=3.0032,=0.0838,=0.1036,=0.0833,=0.0354,=414
="931375",300质量低波,2019-11-25,=0.0230,=16810.9000,=-0.0087,=10.3738,=0.4077,=6.4946,=8.1352,=11.5172,=13.5729,=22.0532,=1.3178,=0.4038,=0.8054,=1.0791,=1.5709,=2.0828,=3.3245,=1.8200,=0.6352,=1.0044,=1.3182,=1.6468,=2.0964,=2.5370,=0.0993,=0.1354,=0.0949,=0.0313,=108
="932431",300质量,2025-03-18,=0.0030,=2014.6400,=-0.0155,=10.3968,=0.9206,=9.4685,=9.9518,=10.1299,=10.2701,=10.5369,=1.1352,=0.5873,=1.0727,=1.1115,=1.1310,=1.1471,=1.1853,=2.2319,=0.7143,=2.0194,=2.1496,=2.2022,=2.2448,=2.3259,=0.0794,,,=0.0352,=3
="930709",香港证券,2015-07-13,=0.0190,=1223.8700,=-0.1335,=10.4012,=0.2170,=6.3679,=10.1900,=12.8133,=14.8886,=24.4010,=0.9410,=0.4503,=0.5308,=0.7588,=0.9676,=1.2733,=1.6136,=4.0588,=0.7789,=1.7834,=2.5970,=3.1591,=4.1488,=5.9903,,=0.0577,,=0.0342,=495
