指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="000018",180金融,2007-12-10,=0.0066,=5406.8600,=-0.0898,=7.4441,=0.4761,=5.2016,=6.4287,=7.4973,=8.3012,=10.8609,=0.7679,=0.3104,=0.5902,=0.6965,=0.8642,=1.0667,=1.4199,=2.2360,=0.8228,=1.2355,=1.5824,=1.9594,=2.2084,=2.8772,=0.0391,=0.4847,=0.0246,=0.0353,=0.0392,=0.0493,=0.0636,=0.0229,=0.0959,=0.0245,=775
="399809",保险主题,2015-02-13,=0.0068,=2273.2200,=-0.1479,=7.5009,=0.3504,=5.4537,=6.8114,=10.3575,=15.0245,=22.8725,=0.8121,=0.3289,=0.6352,=0.7647,=1.2213,=1.4858,=1.9794,=2.1847,=0.9411,=0.5239,=0.8688,=1.0978,=1.7520,=2.3772,=0.0387,=0.6451,=0.0120,=0.0209,=0.0299,=0.0488,=0.0686,=0.0227,=0.1015,=0.0246,=1505
="987016",港股通红利低波,2021-11-18,,,=0.0715,=7.5364,=0.9323,=3.4544,=4.3071,=4.9728,=6.8509,=8.0054,=0.7224,=0.9798,=0.4152,=0.4883,=0.5408,=0.6653,=0.7529,=1.1180,=0.8111,=0.5827,=0.6608,=0.7985,=1.1068,=1.3012,=0.0533,=0.0527,=0.0488,=0.0590,=0.0817,=0.0924,=0.1160,,=0.0893,,=166
="931024",港股通非银,2017-11-06,=0.0161,=4024.9500,=-0.0626,=7.5719,=0.0429,=6.7549,=8.5388,=11.0219,=13.3230,=22.4310,=1.0303,=0.4755,=0.6237,=0.8511,=1.0432,=1.2217,=1.7592,=1.2686,=0.8305,=0.5870,=0.8767,=1.0170,=1.2291,=2.2002,=0.0386,=0.7010,=0.0165,=0.0267,=0.0346,=0.0413,=0.0611,,=0.1344,,=203
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=0.0123,=4315.2400,=-0.0342,=7.5818,=0.8392,=3.5572,=4.6529,=6.0051,=7.2368,=9.5068,=0.6832,=0.6458,=0.3828,=0.4857,=0.5844,=0.8126,=1.1073,=0.9148,=0.5564,=0.4386,=0.6581,=0.8500,=1.4126,=2.0623,=0.0531,=0.1978,=0.0385,=0.0534,=0.0642,=0.0818,=0.1103,,=0.0803,,=1537
="000818",细分金融,2012-04-11,=0.0071,=6742.4000,=-0.0869,=7.5961,=0.4740,=5.2356,=6.4974,=7.6847,=8.4810,=10.9951,=0.7813,=0.3096,=0.5930,=0.7010,=0.8798,=1.0895,=1.4303,=2.2998,=0.8359,=1.2689,=1.6354,=1.9988,=2.2631,=2.9111,=0.0381,=0.5268,=0.0239,=0.0331,=0.0375,=0.0471,=0.0625,=0.0231,=0.0956,=0.0246,=7
="HSHDYI",恒生高股息率指数,2012-12-10,=0.0112,=1284.0100,=0.0067,=7.6130,=0.7582,=3.6777,=4.8612,=6.6082,=7.8179,=10.6953,=0.6988,=0.5526,=0.4041,=0.5046,=0.6464,=0.9078,=1.1746,=1.1067,=0.5461,=0.5013,=0.7008,=1.0616,=1.5005,=1.9871,=0.0534,=0.2288,=0.0423,=0.0526,=0.0604,=0.0808,=0.1102,,=0.0903,,=919
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=0.0132,=2686.1700,=0.0841,=7.8131,=0.9257,=3.8979,=4.9503,=5.9294,=7.2511,=8.4533,=0.6973,=0.8320,=0.4277,=0.5177,=0.5806,=0.6846,=0.8197,=1.2161,=0.8918,=0.5333,=0.6981,=0.8834,=1.1275,=1.3442,=0.0514,=0.0350,=0.0482,=0.0564,=0.0670,=0.0839,=0.1067,,=0.0895,,=499
="931130",红利成长低波,2018-12-04,=0.0060,=22976.3900,=-0.0311,=7.8336,=0.5086,=4.4465,=5.5886,=7.7906,=8.7058,=11.5512,=0.7883,=0.3416,=0.5279,=0.6257,=0.8978,=1.0278,=1.5803,=2.6749,=0.9989,=0.3109,=0.8148,=1.3224,=1.9389,=2.6981,=0.0402,=0.3768,=0.0246,=0.0322,=0.0424,=0.0532,=0.0639,=0.0231,=0.0934,=0.0229,=150
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0095,=4936.1400,=0.0628,=7.8399,=0.8021,=4.2457,=4.7480,=5.8276,=7.7978,=9.0746,=0.7338,=0.7788,=0.4429,=0.5004,=0.5866,=0.7373,=0.8283,=1.2012,=0.9897,=0.6036,=0.6771,=0.8814,=1.0487,=1.2314,=0.0591,=0.1436,=0.0497,=0.0609,=0.0718,=0.0878,=0.0947,,=0.0899,,=86
="H30270",红利价值,2013-12-19,=0.0059,=9355.2500,=-0.0186,=7.8523,=0.7480,=4.4543,=5.4404,=6.7742,=8.6612,=13.0955,=0.7977,=0.5980,=0.5256,=0.6492,=0.7628,=1.2411,=1.7317,=1.5914,=0.9720,=0.5854,=0.8135,=1.0021,=1.3035,=1.6637,=0.0423,=0.2227,=0.0269,=0.0419,=0.0504,=0.0630,=0.0726,=0.0235,=0.0936,=0.0240,=203
="931157",SHS红利成长LV,2019-04-25,=0.0097,=7193.7500,=-0.0350,=7.8647,=0.6581,=4.1261,=5.6091,=6.9618,=8.3273,=11.5318,=0.7773,=0.4160,=0.5154,=0.6278,=0.8054,=0.9218,=1.5888,=1.6902,=0.9995,=0.5018,=0.7132,=1.0415,=1.4217,=1.6968,=0.0464,=0.3757,=0.0259,=0.0419,=0.0482,=0.0557,=0.0761,,=0.0964,,=345
="000914",300金融,2007-07-02,=0.0068,=6103.3100,=-0.0915,=7.9140,=0.5313,=5.2769,=6.6022,=7.8425,=8.6017,=11.3863,=0.7757,=0.3001,=0.5962,=0.7048,=0.8900,=1.1288,=1.4919,=2.1566,=0.8504,=1.1210,=1.4310,=1.8123,=2.0989,=2.7052,=0.0379,=0.5148,=0.0235,=0.0340,=0.0376,=0.0467,=0.0618,=0.0223,=0.0897,=0.0236,=343
="932596",港股通红利低波,2016-02-04,=0.0151,=4124.2600,=0.0633,=7.9449,=0.4293,=7.1792,=7.7164,=8.0026,=8.2576,=8.5745,=0.7332,=0.5659,=0.6528,=0.6938,=0.7219,=0.7566,=0.7956,=1.3711,=0.9268,=1.2161,=1.2786,=1.3252,=1.3593,=1.4099,=0.0494,=0.1854,=0.0473,=0.0494,=0.0526,=0.0548,=0.0579,,=0.0894,,=99
="930914",港股通高股息,2016-11-25,=0.0189,=5197.7900,=0.0570,=7.9763,=0.8204,=3.4280,=4.4277,=5.9569,=7.8213,=11.1979,=0.7685,=0.7183,=0.3979,=0.5034,=0.6211,=0.8515,=1.1764,=1.2638,=0.8078,=0.5144,=0.7076,=0.9242,=1.2553,=2.2126,=0.0504,=0.0925,=0.0387,=0.0549,=0.0657,=0.0865,=0.1194,,=0.0918,,=731
="930992",沪港深红利低波,2017-06-28,=0.0089,=5494.1200,=-0.0131,=8.0178,=0.8854,=4.0130,=5.1817,=5.9370,=7.7691,=8.5109,=0.7502,=0.8881,=0.4277,=0.5380,=0.5930,=0.7277,=0.7950,=1.1862,=0.8039,=0.4496,=0.6018,=0.8786,=1.1836,=1.3912,=0.0495,=0.0295,=0.0478,=0.0539,=0.0716,=0.0767,=0.0949,,=0.0878,,=52
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0120,=3797.8500,=0.0565,=8.0333,=0.8761,=4.9972,=5.5668,=6.2217,=7.7564,=8.5526,=0.7704,=0.8394,=0.5264,=0.5934,=0.6358,=0.7572,=0.8375,=0.9548,=0.8807,=0.5404,=0.5948,=0.6724,=0.8863,=1.0234,=0.0476,=0.0539,=0.0450,=0.0519,=0.0693,=0.0773,=0.0871,,=0.0949,,=119
="000934",中证金融,2009-07-03,=0.0075,=5709.2300,=-0.0893,=8.2033,=0.5441,=5.7083,=6.8944,=8.0964,=8.8714,=11.5527,=0.7853,=0.2927,=0.6117,=0.7181,=0.8976,=1.1425,=1.5017,=2.1620,=0.8582,=1.1467,=1.4503,=1.8024,=2.0871,=2.6696,=0.0369,=0.5227,=0.0232,=0.0331,=0.0366,=0.0445,=0.0593,=0.0220,=0.0873,=0.0231,=1152
="000029",180价值,2009-01-09,=0.0064,=4149.0200,=-0.0683,=8.3049,=0.7143,=5.6894,=6.9075,=7.8730,=8.5069,=10.8138,=0.8272,=0.3120,=0.6666,=0.8014,=0.8580,=1.0653,=1.4433,=1.1213,=0.9106,=0.6198,=0.7825,=0.9448,=1.0710,=1.4032,=0.0401,=0.2292,=0.0290,=0.0393,=0.0429,=0.0522,=0.0634,=0.0228,=0.0896,=0.0243,=557
="H50040",上红低波,2014-03-21,=0.0054,=10804.9200,=-0.0201,=8.3151,=0.7527,=4.6938,=5.9512,=7.1108,=9.6645,=14.3118,=0.8401,=0.5297,=0.5647,=0.6911,=0.8315,=1.3609,=1.8756,=1.6201,=0.9699,=0.6380,=0.8684,=1.2018,=1.4072,=1.6845,=0.0427,=0.3326,=0.0230,=0.0391,=0.0465,=0.0588,=0.0718,=0.0234,=0.0936,=0.0244,=369
="H30269",红利低波,2013-12-19,=0.0044,=10872.3400,=-0.0327,=8.3286,=0.7444,=4.5638,=5.5488,=6.9169,=9.4786,=14.4342,=0.8513,=0.5907,=0.5386,=0.6570,=0.7994,=1.3872,=1.9670,=1.6096,=0.9711,=0.6111,=0.8850,=1.0977,=1.4173,=1.6703,=0.0434,=0.2955,=0.0246,=0.0406,=0.0503,=0.0605,=0.0732,=0.0236,=0.0946,=0.0236,=4593
="000992",全指金融,2011-08-02,=0.0072,=5445.2900,=-0.0907,=8.3584,=0.5371,=5.9310,=7.1022,=8.2749,=9.0288,=11.6339,=0.7855,=0.2902,=0.6188,=0.7234,=0.9040,=1.1536,=1.5107,=2.1542,=0.8582,=1.1568,=1.4432,=1.8065,=2.0825,=2.6668,=0.0365,=0.5408,=0.0229,=0.0327,=0.0360,=0.0437,=0.0581,=0.0217,=0.0846,=0.0227,=2703
="931446",东证红利低波,2020-04-21,=0.0048,=3332.4200,=-0.0320,=8.4383,=0.7716,=5.1478,=6.1884,=7.1692,=8.5270,=11.0216,=0.8174,=0.6905,=0.5884,=0.6974,=0.7661,=0.8702,=1.2481,=1.5055,=0.9331,=0.5909,=0.7568,=0.8927,=1.3321,=1.5979,=0.0422,=0.2419,=0.0325,=0.0416,=0.0485,=0.0564,=0.0651,=0.0224,=0.0895,=0.0240,=868
="000922",中证红利,2008-05-26,=0.0097,=5505.6900,=0.0003,=8.5387,=0.7786,=5.1762,=6.0245,=7.6568,=8.6158,=11.2156,=0.8331,=0.4753,=0.5911,=0.7110,=0.8451,=1.1086,=1.4999,=1.2626,=0.8520,=0.6332,=0.7726,=1.0442,=1.2327,=1.7101,=0.0423,=0.2531,=0.0309,=0.0404,=0.0471,=0.0596,=0.0693,=0.0233,=0.0895,=0.0228,=20291
="000015",红利指数,2005-01-04,=0.0087,=3205.6000,=0.0553,=8.7385,=0.9456,=4.6646,=5.5108,=7.0876,=8.0794,=10.4439,=0.8385,=0.6237,=0.5525,=0.6398,=0.7654,=1.0179,=1.3875,=1.4707,=0.9353,=0.7277,=0.8913,=1.1413,=1.3452,=1.6890,=0.0408,=0.1348,=0.0330,=0.0427,=0.0514,=0.0644,=0.0757,=0.0233,=0.0885,=0.0212,=14239
="399373",大盘价值,2010-01-04,=0.0056,=8034.7500,=-0.0629,=8.7489,=0.6129,=5.4746,=6.8623,=8.3403,=9.1146,=11.9914,=0.8943,=0.4196,=0.6410,=0.8033,=0.9404,=1.1408,=1.5001,=1.1752,=0.8747,=0.5920,=0.7817,=0.9284,=1.1439,=1.4541,=0.0420,=0.4390,=0.0275,=0.0366,=0.0428,=0.0526,=0.0641,=0.0236,=0.0939,=0.0248,=331
="000151",上国红利,2012-07-20,=0.0109,=1636.9100,=0.0715,=8.7550,=0.9711,=4.5075,=5.3657,=6.9664,=7.8430,=10.0345,=0.7729,=0.5602,=0.5268,=0.6189,=0.7506,=0.9661,=1.3272,=1.0819,=0.5066,=0.6026,=0.8953,=1.0768,=1.3094,=1.6854,=0.0428,=0.1063,=0.0346,=0.0445,=0.0513,=0.0650,=0.0754,=0.0218,=0.0803,=0.0258,=225
="000821",300红利,2012-07-20,=0.0062,=6647.0500,=-0.0038,=8.7597,=0.8693,=4.9998,=6.1944,=7.5608,=8.4723,=10.9286,=0.8611,=0.4909,=0.5725,=0.7140,=0.8642,=1.0796,=1.4919,=1.3921,=0.8932,=0.6098,=0.7993,=1.0658,=1.3247,=1.6963,=0.0435,=0.2828,=0.0319,=0.0423,=0.0473,=0.0563,=0.0673,=0.0235,=0.0916,=0.0239,=1001
="930740",300红利LV,2018-12-04,=0.0033,=7041.7600,=-0.0178,=8.8570,=0.8335,=5.4153,=6.8356,=7.5363,=8.6970,=9.6903,=0.8629,=0.5189,=0.6159,=0.7737,=0.8564,=0.9455,=1.0604,=1.5490,=0.8378,=0.6725,=0.8577,=1.0803,=1.5032,=1.9253,=0.0439,=0.3643,=0.0370,=0.0418,=0.0452,=0.0512,=0.0622,=0.0239,=0.0932,=0.0223,=630
="930955",红利低波100,2017-05-26,=0.0030,=11458.1500,=-0.0283,=8.8662,=0.8318,=5.0805,=6.0769,=7.4350,=8.6185,=11.5013,=0.8801,=0.6343,=0.5792,=0.6669,=0.8281,=0.9870,=1.3722,=1.5007,=0.9303,=0.5888,=0.7796,=0.9918,=1.3679,=1.7525,=0.0446,=0.3117,=0.0270,=0.0431,=0.0471,=0.0561,=0.0683,=0.0234,=0.0928,=0.0257,=2313
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0174,=4193.1200,=0.0442,=8.8960,=0.5120,=4.8859,=6.8728,=8.7741,=11.5462,=16.1208,=0.8419,=0.4482,=0.5567,=0.7305,=0.8631,=1.1580,=1.3660,=0.9571,=0.4502,=0.5555,=0.7802,=0.9826,=1.3532,=1.5178,=0.0562,=0.5908,=0.0276,=0.0361,=0.0531,=0.0664,=0.1028,,=0.0950,,=35
="931644",800红利,2024-03-15,=0.0084,=2555.4600,=0.0013,=8.9235,=0.6895,=6.4729,=7.3615,=8.3757,=9.0454,=9.4757,=0.8677,=0.6088,=0.7001,=0.7723,=0.8574,=0.9065,=0.9431,=1.2497,=0.6439,=0.8423,=0.9277,=1.1476,=1.2928,=1.3602,=0.0433,=0.2351,=0.0416,=0.0431,=0.0470,=0.0578,=0.0662,=0.0236,=0.0906,=0.0231,=32
="000824",国企红利,2012-07-20,=0.0086,=2141.7000,=0.0097,=8.9263,=0.9270,=4.8847,=5.9406,=7.3386,=8.4624,=10.7823,=0.8642,=0.5721,=0.5610,=0.6880,=0.8233,=1.0592,=1.4469,=1.2870,=0.8372,=0.5370,=0.7016,=0.9865,=1.2557,=1.6834,=0.0424,=0.2395,=0.0328,=0.0418,=0.0481,=0.0583,=0.0694,=0.0232,=0.0892,=0.0226,=953
="000063",上证周期,2010-02-03,=0.0103,=3706.2100,=-0.0866,=8.9274,=0.6336,=5.4761,=7.1362,=8.5972,=9.4385,=12.4946,=0.9312,=0.4439,=0.6668,=0.8368,=0.9560,=1.1066,=1.4831,=1.5378,=0.8986,=0.8113,=1.0636,=1.2494,=1.4489,=1.7571,=0.0372,=0.3438,=0.0252,=0.0350,=0.0386,=0.0518,=0.0626,=0.0245,=0.0975,=0.0256,=205
="931848",800红利低波,2024-05-21,=0.0034,=3179.3200,=0.0044,=8.9795,=0.4773,=7.4155,=8.2481,=9.0521,=9.4637,=9.7854,=0.8795,=0.2860,=0.7315,=0.8568,=0.9176,=0.9687,=1.0024,=1.6506,=0.9981,=1.1714,=1.2366,=1.3520,=1.3884,=1.6630,=0.0419,=0.3068,=0.0399,=0.0412,=0.0437,=0.0518,=0.0594,=0.0237,=0.0929,=0.0230,=152
="000919",300价值,2008-01-21,=0.0091,=5092.4200,=-0.0425,=9.0946,=0.7267,=5.9577,=7.3283,=8.4456,=9.2438,=12.2376,=0.9113,=0.4126,=0.6917,=0.8489,=0.9358,=1.1454,=1.5388,=1.1303,=0.8623,=0.6314,=0.7861,=0.9060,=1.1073,=1.3421,=0.0400,=0.4378,=0.0265,=0.0362,=0.0407,=0.0490,=0.0609,=0.0228,=0.0921,=0.0242,=4333
="399805",互联金融,2015-02-10,=0.0016,=2730.0800,=-0.2907,=9.1525,=0.1484,=7.5943,=9.6609,=11.3788,=13.1628,=16.5816,=0.9547,=0.1125,=0.7644,=1.0358,=1.3969,=1.7184,=2.0317,=1.7597,=0.7700,=1.1667,=1.4082,=1.6147,=1.7935,=2.2636,=0.0357,=0.8792,=0.0145,=0.0185,=0.0235,=0.0336,=0.0507,=0.0238,=0.0940,=0.0248,=330
="000825",央企红利,2012-07-20,=0.0043,=3402.0400,=-0.0149,=9.2779,=0.9547,=4.7369,=6.0940,=7.3075,=8.4585,=10.5687,=0.8978,=0.6068,=0.5507,=0.6915,=0.8555,=0.9983,=1.3929,=1.2345,=0.8347,=0.6009,=0.8548,=1.0718,=1.2199,=1.7357,=0.0414,=0.1521,=0.0330,=0.0422,=0.0473,=0.0555,=0.0713,=0.0224,=0.0902,=0.0228,=370
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0126,=8701.6600,=-0.0804,=9.4918,=0.5969,=5.7712,=7.9406,=9.0907,=10.2891,=13.0207,=1.0399,=0.3816,=0.7256,=0.9442,=1.0795,=1.2097,=1.5098,=1.7256,=0.7915,=0.9123,=1.1607,=1.4393,=1.7362,=2.4187,=0.0352,=0.3832,=0.0247,=0.0321,=0.0369,=0.0450,=0.0643,,=0.1044,,=268
="932305",智选高股息,2024-09-30,=0.0086,=11333.4700,=0.0156,=9.5621,=0.8398,=7.0143,=7.5046,=8.3658,=9.4503,=10.9391,=1.0897,=0.8467,=0.8750,=0.9246,=1.0505,=1.0833,=1.1675,=0.5277,=0.0732,=0.4805,=0.7243,=0.7744,=1.2724,=1.3342,=0.0593,=0.1739,=0.0457,=0.0594,=0.0640,=0.0685,=0.0723,=0.0253,=0.1000,=0.0324,=345
="000968",300周期,2010-05-28,=0.0113,=4172.7900,=-0.0827,=9.5790,=0.6319,=6.1174,=7.8172,=9.1344,=10.2896,=13.3562,=0.9574,=0.4180,=0.7021,=0.8484,=0.9995,=1.1736,=1.5550,=1.5781,=0.8949,=0.8459,=1.0834,=1.2645,=1.4994,=1.8297,=0.0354,=0.4312,=0.0230,=0.0319,=0.0360,=0.0470,=0.0569,=0.0243,=0.0922,=0.0244,=100
="931479",证券保险,2020-05-06,=0.0100,=950.3300,=-0.1057,=9.6079,=0.0715,=8.4973,=11.7483,=13.4052,=15.4972,=21.1012,=1.3028,=0.3715,=1.0296,=1.2181,=1.3714,=1.5621,=2.2844,=1.7516,=0.7603,=1.0318,=1.2763,=1.4635,=1.7850,=2.2879,=0.0279,=0.7391,=0.0162,=0.0225,=0.0251,=0.0289,=0.0357,=0.0256,=0.1317,=0.0302,=47
="931722",国新港股通央企红利,2023-09-13,=0.0105,=1340.9900,=0.0176,=9.6666,=0.8374,=5.5040,=6.7102,=7.7730,=9.4636,=10.8173,=0.8776,=0.7019,=0.6213,=0.7368,=0.8254,=0.9087,=1.0298,=0.6022,=0.7846,=0.3100,=0.3828,=0.4773,=0.6096,=0.6918,=0.0526,=0.0742,=0.0469,=0.0570,=0.0617,=0.0688,=0.0823,,=0.0875,,=367
="H30356",800价值,2014-06-09,=0.0090,=6358.9100,=-0.0433,=9.6981,=0.7143,=6.4024,=7.7042,=9.0559,=9.9434,=13.4784,=0.9589,=0.4601,=0.7030,=0.8635,=0.9851,=1.1666,=1.6287,=1.0812,=0.7975,=0.5868,=0.7402,=0.8845,=1.0825,=1.3738,=0.0388,=0.5209,=0.0239,=0.0336,=0.0386,=0.0475,=0.0589,=0.0232,=0.0908,=0.0237,=32
="H30035",300非银,2012-12-21,=0.0093,=9791.3400,=-0.1221,=9.7328,=0.0412,=8.6966,=12.8161,=15.1688,=19.3628,=26.3489,=1.3182,=0.2193,=1.0544,=1.3033,=1.6140,=2.0456,=2.4387,=1.7612,=0.5528,=1.0410,=1.4185,=1.7065,=1.9729,=2.3917,=0.0273,=0.8491,=0.0124,=0.0164,=0.0221,=0.0257,=0.0352,=0.0253,=0.1294,=0.0297,=1228
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0122,=12045.9800,=-0.0622,=9.7944,=0.7573,=6.0524,=7.9495,=8.6787,=10.0571,=15.8114,=1.0220,=0.5395,=0.6924,=0.9012,=1.0084,=1.1579,=1.7191,=1.3744,=0.7494,=0.8066,=1.0029,=1.0950,=1.4384,=2.0876,=0.0348,=0.2783,=0.0200,=0.0332,=0.0383,=0.0444,=0.0600,,=0.1053,,=93
="932153",港股通价值策略,2025-04-30,=0.0138,=1117.8200,=0.0638,=9.8186,=0.2748,=8.1696,=9.5114,=10.0949,=10.3844,=10.9237,=0.8228,=0.2285,=0.7012,=0.8127,=0.8771,=0.9013,=0.9365,=0.9979,=0.2881,=0.8168,=0.9571,=1.0280,=1.0632,=1.1126,=0.0431,=0.6060,=0.0397,=0.0412,=0.0427,=0.0450,=0.0538,,=0.0812,,=14
="000925",基本面50,2009-02-26,=0.0051,=4292.0100,=-0.0707,=9.8232,=0.6995,=6.2635,=7.9688,=9.1502,=10.0957,=12.7955,=1.0213,=0.4361,=0.7306,=0.9013,=1.0503,=1.1921,=1.5728,=1.0829,=0.7539,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0376,=0.5008,=0.0256,=0.0338,=0.0375,=0.0468,=0.0563,=0.0227,=0.0882,=0.0241,=4558
="932422",A500红利低波,2025-04-09,=0.0023,=3047.4100,=-0.0179,=9.8244,=0.2428,=9.0426,=9.7860,=10.0457,=10.2243,=10.5846,=0.9651,=0.0831,=0.8811,=1.0078,=1.0396,=1.0557,=1.0978,=1.3575,=0.4601,=1.2431,=1.2955,=1.4050,=1.4672,=1.5336,=0.0429,=0.7540,=0.0388,=0.0403,=0.0413,=0.0433,=0.0466,=0.0241,=0.0948,,=362
