指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="HSMCHYI",恒生中国内地企业高股息率指数,2019-09-01,=0.0047,=2946.6400,=0.0589,=7.7312,=0.9883,=3.7550,=5.0396,=5.7740,=6.6371,=7.9027,=0.7840,=0.9654,=0.4590,=0.5769,=0.6370,=0.7278,=0.8175,=1.1737,=0.9778,=0.5101,=0.6869,=0.7916,=0.8963,=1.2126,,=0.1004,,=0.0513,=267
="931024",港股通非银,2017-11-06,=0.0165,=4127.8064,=-0.0386,=7.8152,=0.0421,=6.7549,=8.7461,=11.3767,=13.3897,=22.4310,=1.1110,=0.5812,=0.6237,=0.8456,=1.0446,=1.2267,=1.7592,=1.3226,=0.8603,=0.5870,=0.8718,=1.0057,=1.1979,=2.2002,,=0.1136,,=0.0332,=175
="987016",港股通红利低波,2021-11-18,,,=0.1342,=7.8251,=0.9981,=3.4544,=4.2823,=4.8587,=6.4463,=7.8960,=0.7225,=0.9943,=0.4152,=0.4836,=0.5358,=0.6308,=0.7308,=1.2604,=0.9915,=0.5827,=0.6577,=0.7856,=1.0013,=1.2881,,=0.0953,,=0.0527,=112
="H11140",香港红利,2009-07-23,=0.0039,=3986.7600,=0.0919,=7.8660,=0.7760,=3.0693,=4.4554,=5.9843,=8.4154,=13.9623,=0.7476,=0.6638,=0.3833,=0.5103,=0.6298,=0.8659,=1.1652,=1.2429,=0.7165,=0.5431,=0.7464,=0.9726,=1.5635,=2.1349,,=0.0974,,=0.0531,=27
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=0.0074,=4729.0300,=0.0584,=7.9051,=0.8955,=3.5572,=4.6317,=5.9517,=7.1130,=9.5068,=0.7222,=0.7303,=0.3828,=0.4842,=0.5757,=0.8178,=1.1073,=0.9343,=0.5851,=0.4386,=0.6492,=0.8397,=1.4252,=2.0623,,=0.0887,,=0.0536,=1414
="000934",中证金融,2009-07-03,=0.0085,=5733.2700,=-0.0855,=7.9605,=0.4633,=5.7083,=6.8944,=8.0625,=8.8714,=11.5527,=0.7935,=0.2782,=0.6117,=0.7181,=0.9367,=1.1524,=1.5017,=2.1036,=0.8331,=1.1467,=1.4503,=1.8024,=2.0592,=2.6696,=0.0732,=0.0889,=0.0723,=0.0380,=1147
="H30270",红利价值,2013-12-19,=0.0053,=9752.8300,=0.0231,=7.9649,=0.7696,=4.4543,=5.4191,=6.7256,=8.7856,=13.0955,=0.8291,=0.6500,=0.5256,=0.6478,=0.7584,=1.2599,=1.7317,=1.6069,=0.9938,=0.5854,=0.8083,=0.9931,=1.2560,=1.6417,=0.0717,=0.0975,=0.0748,=0.0430,=168
="931157",SHS红利成长LV,2019-04-25,=0.0145,=7514.4673,=0.0081,=8.0582,=0.7144,=4.1261,=5.5645,=6.8675,=8.3533,=11.5318,=0.8277,=0.5842,=0.5154,=0.6235,=0.8070,=0.9309,=1.5888,=1.5718,=0.9640,=0.5018,=0.7027,=1.0218,=1.3720,=1.6333,,=0.0965,,=0.0480,=295
="HSHDYI",恒生高股息率指数,2012-12-10,=0.0086,=1374.0200,=0.0773,=8.1292,=0.8643,=3.6777,=4.8612,=6.6084,=7.7289,=10.6953,=0.7573,=0.6409,=0.4041,=0.5046,=0.6483,=0.9078,=1.1746,=1.1621,=0.6170,=0.5013,=0.7008,=1.0661,=1.5005,=1.9871,,=0.0935,,=0.0521,=897
="000992",全指金融,2011-08-02,=0.0089,=5489.0800,=-0.0833,=8.1478,=0.4711,=5.9310,=7.1022,=8.2366,=9.0288,=11.6339,=0.7955,=0.2819,=0.6188,=0.7234,=0.9462,=1.1674,=1.5107,=2.0800,=0.8174,=1.1568,=1.4432,=1.8065,=2.0614,=2.6668,=0.0720,=0.0851,=0.0697,=0.0374,=2694
="930914",港股通高股息,2016-11-25,=0.0058,=5309.6205,=0.0797,=8.1649,=0.8543,=3.4280,=4.4103,=5.8564,=7.7257,=11.1979,=0.7847,=0.7408,=0.3979,=0.5004,=0.6106,=0.8548,=1.1764,=1.2516,=0.8121,=0.5144,=0.6963,=0.9184,=1.2384,=2.2126,,=0.1000,,=0.0523,=648
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=0.0075,=2763.5300,=0.1153,=8.1681,=0.9949,=3.8979,=4.9411,=5.8209,=7.1141,=8.2447,=0.7346,=0.9359,=0.4277,=0.5158,=0.5739,=0.6706,=0.8197,=1.2448,=0.9537,=0.5333,=0.6947,=0.8667,=1.1084,=1.3442,,=0.0916,,=0.0510,=470
="932596",港股通红利低波,2016-02-04,=0.0092,=4192.2700,=0.0808,=8.2103,=0.6667,=7.4451,=7.7788,=8.0672,=8.2874,=8.5745,=0.7609,=0.9127,=0.6528,=0.6838,=0.7124,=0.7525,=0.7672,=1.3271,=0.5873,=1.2161,=1.2706,=1.3192,=1.3602,=1.4099,,,,=0.0515,=73
="930992",沪港深红利低波,2017-06-28,=0.0120,=5762.9400,=0.0351,=8.2112,=0.9574,=4.0130,=5.1069,=5.8197,=7.4102,=8.5012,=0.7713,=0.9807,=0.4277,=0.5361,=0.5874,=0.7011,=0.7825,=1.1840,=0.8269,=0.4496,=0.5975,=0.8073,=1.1606,=1.3912,,=0.0942,,=0.0519,=12
="H30269",红利低波,2013-12-19,=0.0072,=11359.0200,=0.0106,=8.3579,=0.7650,=4.5638,=5.5488,=6.7954,=9.4786,=14.4342,=0.8764,=0.6039,=0.5386,=0.6570,=0.8017,=1.3872,=1.9670,=1.6168,=0.9889,=0.6111,=0.8850,=1.0977,=1.4134,=1.6556,=0.0718,=0.0970,=0.0686,=0.0441,=3797
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0081,=3747.2400,=0.0424,=8.3609,=0.9811,=4.9972,=5.5312,=6.0487,=7.5305,=8.5137,=0.8075,=0.9811,=0.5264,=0.5901,=0.6268,=0.7363,=0.8235,=0.9896,=0.9622,=0.5404,=0.5921,=0.6594,=0.8392,=1.0198,,=0.0966,,=0.0483,=107
="H50040",上红低波,2014-03-21,=0.0100,=11293.5200,=0.0242,=8.3950,=0.7795,=4.6938,=5.9512,=7.0239,=9.6645,=14.3118,=0.8688,=0.5824,=0.5647,=0.6911,=0.8375,=1.3609,=1.8756,=1.6345,=0.9901,=0.6380,=0.8684,=1.2018,=1.3928,=1.6750,=0.0737,=0.0983,=0.0721,=0.0436,=340
="931446",东证红利低波,2020-04-21,=0.0132,=3482.5498,=0.0116,=8.4111,=0.7756,=5.1478,=6.1558,=7.0683,=8.5363,=11.0216,=0.8306,=0.7184,=0.5884,=0.6932,=0.7594,=0.8757,=1.2481,=1.5274,=0.9771,=0.5909,=0.7511,=0.8800,=1.2894,=1.5979,=0.0725,=0.0941,=0.0749,=0.0445,=751
="000029",180价值,2009-01-09,=0.0040,=4255.8500,=-0.0443,=8.4407,=0.7807,=5.6894,=6.9075,=7.8865,=8.4903,=10.8138,=0.8490,=0.4143,=0.6666,=0.8069,=0.8653,=1.0665,=1.4433,=1.0961,=0.8809,=0.6198,=0.7825,=0.9448,=1.0627,=1.4032,=0.0720,=0.0955,=0.0779,=0.0422,=554
="931130",红利成长低波,2018-12-04,=0.0096,=24088.4400,=0.0157,=8.4864,=0.7298,=4.4465,=5.5645,=7.7018,=8.7340,=11.5512,=0.8669,=0.3765,=0.5279,=0.6230,=0.9039,=1.0348,=1.5803,=1.8910,=0.7954,=0.3109,=0.8112,=1.3132,=1.9112,=2.5957,=0.0647,=0.0980,=0.0458,=0.0440,=136
="000151",上国红利,2012-07-20,=-0.0053,=1625.6900,=0.0642,=8.5101,=0.9604,=4.5075,=5.3657,=6.8961,=7.6027,=10.0345,=0.7918,=0.5643,=0.5268,=0.6189,=0.7557,=0.9662,=1.3272,=1.0780,=0.4777,=0.6026,=0.8953,=1.1011,=1.3121,=1.6854,=0.0766,=0.0931,=0.0685,=0.0487,=196
="000922",中证红利,2008-05-26,=0.0024,=5726.7800,=0.0405,=8.6142,=0.8087,=5.1762,=6.0245,=7.6568,=8.5746,=11.2156,=0.8691,=0.5136,=0.5911,=0.7110,=0.8584,=1.1091,=1.4999,=1.2830,=0.8998,=0.6332,=0.7726,=1.0442,=1.2135,=1.7101,=0.0673,=0.0937,=0.0683,=0.0448,=19734
="000821",300红利,2012-07-20,=-0.0018,=6798.9700,=0.0190,=8.7388,=0.8718,=4.9998,=6.1944,=7.5608,=8.3813,=10.9286,=0.8853,=0.5190,=0.5725,=0.7140,=0.8783,=1.0799,=1.4919,=1.4208,=0.9361,=0.6098,=0.7993,=1.0619,=1.3056,=1.6963,=0.0720,=0.0964,=0.0719,=0.0450,=976
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0090,=5049.8000,=0.0873,=8.7622,=0.9914,=4.2457,=4.7024,=5.7254,=7.5073,=8.8755,=0.7998,=0.9885,=0.4429,=0.4969,=0.5747,=0.7257,=0.8114,=1.0898,=0.9741,=0.6036,=0.6708,=0.8679,=0.9950,=1.1151,,=0.0936,,=0.0531,=79
="000015",红利指数,2005-01-04,=-0.0051,=3248.7400,=0.0695,=8.8053,=0.9666,=4.6646,=5.5108,=7.0876,=7.9761,=10.4439,=0.8697,=0.6101,=0.5525,=0.6398,=0.7661,=1.0195,=1.3875,=1.4948,=0.9683,=0.7277,=0.8913,=1.1230,=1.3204,=1.6890,=0.0627,=0.0940,=0.0675,=0.0429,=14078
="931479",证券保险,2020-05-06,=0.0123,=923.6300,=-0.1308,=8.8928,=0.0014,=8.7411,=12.0155,=13.5987,=15.5634,=21.1012,=1.3073,=0.3455,=1.0296,=1.2290,=1.3867,=1.5779,=2.2844,=1.6513,=0.6650,=1.0318,=1.2674,=1.4416,=1.7968,=2.2879,=0.1244,=0.1142,=0.0972,=0.0255,=11
="930955",红利低波100,2017-05-26,=0.0094,=12058.2200,=0.0226,=8.9660,=0.8492,=5.0805,=6.0551,=7.3828,=8.5303,=11.5013,=0.9243,=0.6867,=0.5792,=0.6654,=0.8232,=0.9934,=1.3722,=1.3654,=0.8179,=0.5888,=0.7752,=0.9855,=1.2897,=1.7525,=0.0751,=0.0936,=0.0714,=0.0471,=1905
="000824",国企红利,2012-07-20,=0.0043,=2211.3900,=0.0426,=8.9695,=0.9522,=4.8847,=5.9406,=7.3386,=8.3106,=10.7823,=0.8939,=0.6051,=0.5610,=0.6880,=0.8278,=1.0596,=1.4469,=1.3176,=0.8916,=0.5370,=0.7016,=0.9865,=1.2308,=1.6834,=0.0686,=0.0944,=0.0718,=0.0448,=921
="000063",上证周期,2010-02-03,=0.0099,=3799.5000,=-0.0636,=8.9963,=0.6690,=5.4761,=7.1362,=8.5499,=9.4385,=12.4946,=0.9583,=0.4736,=0.6668,=0.8368,=0.9672,=1.1077,=1.4831,=1.6070,=0.9580,=0.8113,=1.0636,=1.2494,=1.4220,=1.7571,=0.0797,=0.1019,=0.0808,=0.0384,=206
="931644",800红利,2024-03-15,=0.0029,=2654.6800,=0.0401,=9.0042,=0.7730,=6.4729,=7.2756,=8.1559,=9.0323,=9.4757,=0.9086,=0.7955,=0.7001,=0.7672,=0.8564,=0.9089,=0.9431,=1.3206,=0.9611,=0.8423,=0.9201,=1.1055,=1.2710,=1.3504,=0.0715,=0.0955,=0.0722,=0.0451,=31
="399373",大盘价值,2010-01-04,=0.0052,=8212.1400,=-0.0422,=9.0057,=0.7650,=5.4746,=6.8623,=8.3403,=9.0989,=11.9914,=0.9511,=0.5000,=0.6410,=0.8033,=0.9511,=1.1408,=1.5001,=1.1559,=0.8434,=0.5920,=0.7817,=0.9284,=1.1332,=1.4541,=0.0764,=0.0969,=0.0766,=0.0439,=325
="000919",300价值,2008-01-21,=0.0066,=5148.7200,=-0.0319,=9.0846,=0.7370,=5.9577,=7.3283,=8.4437,=9.2347,=12.2376,=0.9435,=0.4934,=0.6917,=0.8497,=0.9447,=1.1507,=1.5388,=1.1215,=0.8520,=0.6314,=0.7861,=0.9060,=1.1006,=1.3421,=0.0752,=0.0968,=0.0773,=0.0406,=4298
="930740",300红利LV,2018-12-04,=0.0041,=7384.5100,=0.0300,=9.1387,=0.9056,=5.4153,=6.8097,=7.4900,=8.5305,=9.6903,=0.9526,=0.8242,=0.6159,=0.7683,=0.8544,=0.9464,=1.0604,=1.3935,=0.7479,=0.6725,=0.8538,=1.0746,=1.5138,=1.9253,=0.0682,=0.0943,=0.0707,=0.0439,=582
="H30035",300非银,2012-12-21,=0.0120,=9687.6500,=-0.1314,=9.1933,=0.0008,=9.0295,=13.1044,=15.1688,=19.3628,=26.3489,=1.3399,=0.2168,=1.0544,=1.3269,=1.6455,=2.0481,=2.4387,=1.6970,=0.4769,=1.0410,=1.4185,=1.7298,=1.9729,=2.3917,=0.1221,=0.1128,=0.0964,=0.0246,=1164
="399995",基建工程,2015-03-12,=0.0247,=4123.9700,=0.0557,=9.2064,=0.6678,=5.8673,=7.3439,=8.2792,=12.4868,=18.8590,=0.7323,=0.1929,=0.5815,=0.7352,=0.9102,=1.4757,=2.1834,=0.1977,=0.4068,=0.1368,=0.1788,=0.2066,=0.3592,=0.5478,=0.0444,=0.0704,=0.0520,=0.0279,=2680
="000825",央企红利,2012-07-20,=0.0025,=3590.1400,=0.0396,=9.3878,=0.9790,=4.7369,=6.0940,=7.3075,=8.3148,=10.5687,=0.9295,=0.6723,=0.5507,=0.6915,=0.8600,=1.0003,=1.3929,=1.2441,=0.8669,=0.6009,=0.8548,=1.0512,=1.2094,=1.7357,=0.0695,=0.0951,=0.0705,=0.0431,=297
="931848",800红利低波,2024-05-21,=0.0096,=3328.4900,=0.0515,=9.4637,=0.8143,=7.4155,=8.1312,=8.9572,=9.4475,=9.7854,=0.9798,=0.8881,=0.7315,=0.8577,=0.9170,=0.9708,=1.0024,=1.3804,=0.8076,=1.1714,=1.2282,=1.3385,=1.3797,=1.5428,=0.0728,=0.0933,=0.0737,=0.0432,=126
="931069",中金300,2018-02-14,=0.0106,=4861.5000,=-0.0286,=9.5453,=0.5678,=5.9518,=7.4857,=9.2580,=10.5179,=13.6164,=1.0002,=0.3568,=0.7377,=0.9195,=1.1055,=1.3590,=1.8328,=1.3918,=0.8588,=0.6656,=0.8597,=1.1110,=1.3097,=1.7542,=0.0767,=0.1056,=0.0771,=0.0404,=85
="399966",800证保,2012-12-21,=0.0117,=5780.2600,=-0.1259,=9.5947,=0.0008,=9.4219,=13.7118,=15.9950,=19.7375,=27.1945,=1.3371,=0.2110,=1.0619,=1.3305,=1.6281,=2.0426,=2.4366,=1.8175,=0.5396,=1.1634,=1.5249,=1.7816,=2.0457,=2.5211,=0.1176,=0.1076,=0.0911,=0.0238,=169
="H30588",中证证保,2015-02-02,=0.0117,=981.5200,=-0.1259,=9.6019,=0.0008,=9.4285,=13.6597,=16.0874,=19.5891,=27.6808,=1.3356,=0.2057,=1.0752,=1.3303,=1.6355,=2.0366,=2.4238,=1.8198,=0.5664,=1.1673,=1.5178,=1.7578,=2.0128,=2.5500,=0.1176,=0.1081,=0.0914,=0.0238,=459
="000968",300周期,2010-05-28,=0.0098,=4312.2000,=-0.0520,=9.7110,=0.6636,=6.1174,=7.8172,=9.1554,=10.2896,=13.3562,=0.9927,=0.4456,=0.7021,=0.8484,=1.0139,=1.1835,=1.5550,=1.6154,=0.9538,=0.8459,=1.0834,=1.2645,=1.4649,=1.8297,=0.0765,=0.0962,=0.0777,=0.0362,=98
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0004,=4211.8200,=0.0489,=9.7833,=0.6495,=4.8859,=6.8728,=8.8780,=12.1601,=16.1208,=0.9105,=0.5800,=0.5567,=0.7305,=0.8673,=1.1816,=1.3660,=1.0269,=0.5658,=0.5555,=0.7802,=0.9897,=1.3645,=1.5178,,=0.0950,,=0.0547,=32
="H30356",800价值,2014-06-09,=0.0090,=6511.1400,=-0.0204,=9.8087,=0.7647,=6.4024,=7.6876,=9.0218,=9.9535,=13.4784,=1.0075,=0.5540,=0.7030,=0.8609,=0.9886,=1.1771,=1.6287,=1.0967,=0.8330,=0.5868,=0.7373,=0.8799,=1.0738,=1.3738,=0.0737,=0.0946,=0.0754,=0.0388,=27
="930608",中证基建,2015-03-31,=0.0239,=8567.2000,=0.0095,=9.8102,=0.3710,=6.6667,=8.6208,=10.5414,=16.9742,=25.2863,=0.8156,=0.1789,=0.6550,=0.8262,=1.1188,=1.6012,=2.2134,=0.2342,=0.2535,=0.1701,=0.2221,=0.3422,=0.4958,=0.7101,=0.0480,=0.0718,=0.0544,=0.0298,=642
="000925",基本面50,2009-02-26,=0.0058,=4412.7100,=-0.0445,=9.8208,=0.7209,=6.2635,=7.9688,=9.0521,=10.0524,=12.7955,=1.0184,=0.4015,=0.7306,=0.9013,=1.0612,=1.1921,=1.5728,=1.0739,=0.7420,=0.6037,=0.7864,=0.9667,=1.1028,=1.4866,=0.0747,=0.0947,=0.0771,=0.0394,=4535
="399550",央视50,2012-06-06,=0.0114,=8044.8300,=-0.0058,=9.8533,=0.7230,=6.8960,=8.2555,=9.2367,=10.1362,=13.0561,=1.0289,=0.2345,=0.8649,=1.0175,=1.2381,=1.4261,=1.8564,=2.0579,=0.8261,=1.3448,=1.6484,=1.7982,=2.0374,=2.5217,=0.0768,=0.1002,=0.0803,=0.0426,=2259
="399805",互联金融,2015-02-10,=0.0069,=3401.1900,=-0.1163,=9.9100,=0.2094,=7.5943,=9.8031,=11.5198,=13.2012,=16.5816,=1.0631,=0.2106,=0.7644,=1.0562,=1.4461,=1.7373,=2.0317,=1.8277,=0.8434,=1.1667,=1.4082,=1.6147,=1.7821,=2.2175,=0.0834,=0.0942,=0.0809,=0.0353,=326
="000042",上证央企,2009-03-30,=0.0062,=1749.8500,=-0.0340,=9.9710,=0.7799,=6.3284,=7.8863,=9.1290,=10.0284,=12.9577,=1.0170,=0.5812,=0.7230,=0.8871,=0.9895,=1.1156,=1.4812,=1.3048,=0.9802,=0.6569,=0.8569,=0.9755,=1.1259,=1.3891,=0.0740,=0.0970,=0.0773,=0.0378,=380
="930723",沪港深F100,2015-08-05,=0.0066,=5049.3308,=-0.0084,=10.0078,=0.7507,=5.4557,=7.5706,=8.9432,=10.1443,=13.1279,=1.0206,=0.5326,=0.6469,=0.8476,=1.0099,=1.1160,=1.4626,=1.2940,=0.8247,=0.6039,=0.8632,=1.0725,=1.2790,=1.6654,,=0.1086,,=0.0396,=151
="932422",A500红利低波,2025-04-09,=0.0064,=3166.2500,=0.0204,=10.0817,=0.5086,=9.5190,=9.8705,=10.0792,=10.2482,=10.5846,=1.0672,=0.9009,=0.9943,=1.0283,=1.0422,=1.0578,=1.0978,=1.3088,=0.1983,=1.2431,=1.3088,=1.4396,=1.4762,=1.5336,=0.0682,,,=0.0431,=257
="000806",消费服务,2012-02-10,=0.0095,=7910.4900,=-0.0609,=10.1113,=0.2519,=8.8952,=9.9881,=10.8057,=11.8704,=17.0971,=1.1357,=0.0973,=1.0009,=1.2040,=1.3570,=1.5460,=2.0145,=2.2041,=0.6253,=1.6526,=1.9444,=2.1094,=2.3803,=3.0032,=0.0838,=0.1036,=0.0833,=0.0367,=414
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0104,=9045.4200,=-0.0441,=10.1310,=0.7600,=5.7712,=7.8868,=8.9727,=10.2891,=13.0207,=1.1215,=0.6389,=0.7256,=0.9400,=1.0750,=1.2097,=1.5098,=1.8046,=0.8741,=0.9123,=1.1419,=1.3992,=1.7195,=2.4187,,=0.1056,,=0.0353,=262
="950090",50AH优选,2015-12-10,=0.0136,=5942.5400,=-0.0391,=10.1435,=0.8812,=6.3188,=7.9027,=8.6214,=9.7667,=13.5010,=1.0785,=0.6616,=0.7914,=0.9478,=1.0259,=1.1247,=1.5403,=1.3553,=0.9618,=0.6574,=0.8458,=0.9469,=1.0541,=1.4553,,=0.1029,,=0.0384,=1995
="931375",300质量低波,2019-11-25,=0.0145,=16698.2669,=-0.0153,=10.1547,=0.4018,=6.4946,=8.1320,=11.5197,=13.5739,=22.0532,=1.3430,=0.4044,=0.8054,=1.0788,=1.5718,=2.0830,=3.3245,=1.8139,=0.6334,=1.0044,=1.3182,=1.6444,=2.0965,=2.5370,=0.0993,=0.1354,=0.0949,=0.0302,=107
="932305",智选高股息,2024-09-30,=0.0108,=11802.5400,=0.0576,=10.2113,=0.9888,=7.0143,=7.4610,=8.2975,=9.2091,=10.4630,=1.1321,=0.9663,=0.8750,=0.9202,=1.0439,=1.0819,=1.1675,=0.8264,=0.5674,=0.7106,=0.7290,=0.7794,=1.2781,=1.3342,=0.0812,=0.1049,=0.0838,=0.0623,=241
="399371",国证价值,2010-01-04,=0.0101,=7194.6300,=-0.0012,=10.2651,=0.7840,=6.4728,=7.8356,=9.0964,=10.3606,=13.0475,=1.0426,=0.5878,=0.7249,=0.8967,=1.0117,=1.2400,=1.5675,=1.0825,=0.7836,=0.5764,=0.7536,=0.8693,=1.0978,=1.3812,=0.0736,=0.0927,=0.0763,=0.0399,=116
="932431",300质量,2025-03-18,=0.0049,=2010.3500,=-0.0176,=10.2836,=0.8300,=9.4685,=9.9447,=10.1271,=10.2586,=10.5369,=1.1431,=0.7773,=1.0727,=1.1113,=1.1303,=1.1471,=1.1853,=2.2110,=0.5709,=2.0194,=2.1495,=2.1989,=2.2448,=2.3259,=0.0794,,,=0.0365,=2
="980081",价值100,2012-12-28,,,=0.0647,=10.3457,=0.9444,=7.7317,=8.3074,=8.5523,=9.5072,=10.8572,=1.1476,=0.9444,=0.8413,=0.8824,=0.9094,=1.0774,=1.2173,=1.0392,=0.8987,=0.7580,=0.8027,=0.8561,=1.0296,=1.0986,=0.0759,=0.1010,,=0.0435,=251
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0095,=12372.9900,=-0.0367,=10.3595,=0.8414,=6.0524,=7.8589,=8.5992,=9.9452,=15.8114,=1.1053,=0.7149,=0.6924,=0.8899,=0.9990,=1.1579,=1.7191,=1.4564,=0.8209,=0.7846,=0.9924,=1.0802,=1.4303,=2.0876,,=0.1073,,=0.0349,=91
="932153",港股通价值策略,2025-04-30,=0.0108,=1085.5769,=0.0331,=10.3699,=0.8161,=8.1696,=9.5526,=10.0944,=10.3560,=10.9237,=0.9003,=0.8117,=0.7012,=0.8241,=0.8787,=0.8991,=0.9365,=1.0455,=0.6233,=0.8168,=0.9537,=1.0279,=1.0639,=1.1126,,,,=0.0416,=6
