指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="980017",国证芯片,2015-02-17,=0.0500,=18586.0600,=0.4650,=136.4806,=0.9222,=30.3742,=55.8379,=81.3228,=109.1194,=227.4136,=10.3046,=0.9823,=3.1638,=4.1025,=5.7825,=7.5083,=13.5798,=16.0225,=0.9847,=3.6283,=5.7944,=6.6795,=8.1658,=20.9165,=0.0010,=0.0183,=0.0008,=0.0016,=0.0020,=0.0027,=0.0044,=0.0146,=0.0397,=0.0130,=2618
="H30318",科技传媒通信150,2014-04-15,=0.0416,=4484.5622,=0.4585,=68.9338,=0.9584,=19.8534,=28.8631,=38.1291,=50.0679,=90.7292,=10.4584,=0.9897,=2.0037,=2.4801,=3.5037,=4.4060,=13.0479,=5.3288,=0.9831,=1.2409,=1.8640,=2.3034,=2.8345,=6.8164,=0.0034,=0.0041,=0.0031,=0.0058,=0.0072,=0.0165,=0.0244,=0.0368,=0.1091,=0.0211,=49
="000682",科创信息,2021-08-16,=0.0463,=2890.3700,=0.4497,=190.5635,=0.9723,=41.6131,=61.4143,=93.4066,=135.7528,=255.5918,=10.8364,=0.9731,=3.3247,=4.3580,=5.3996,=6.7192,=13.8809,=16.9311,=0.9765,=5.5790,=7.3236,=8.9186,=11.5251,=21.7670,=0.0013,=0.0185,=0.0011,=0.0020,=0.0030,=0.0038,=0.0070,=0.0200,=0.0432,=0.0072,=106
="399363",云科技,2009-08-03,=0.0399,=13296.9200,=0.4231,=38.8303,=0.3159,=25.0041,=36.0533,=41.5716,=48.7917,=74.9161,=4.4367,=0.3934,=3.0187,=3.9515,=4.6461,=5.5540,=10.4646,=3.0215,=0.4940,=1.6015,=2.2265,=3.0497,=3.7070,=4.3638,=0.0131,=0.9485,=0.0046,=0.0055,=0.0070,=0.0104,=0.0160,=0.0491,=0.1469,=0.0254,=287
="931406",5G 50,2020-02-20,=0.0341,=3004.0197,=0.4113,=34.6586,=0.8019,=15.2657,=20.6095,=23.9878,=34.6415,=51.5506,=3.8293,=0.7994,=1.5292,=1.9707,=2.5707,=3.8319,=5.3757,=2.5090,=0.9759,=0.9155,=1.4065,=1.5865,=1.9209,=2.9469,=0.0152,=0.3651,=0.0042,=0.0067,=0.0205,=0.0276,=0.0387,=0.0252,=0.1023,=0.0236,=705
="931160",通信设备,2013-07-15,=0.0437,=21684.5409,=0.4026,=56.8972,=0.8177,=19.3231,=27.7990,=36.6958,=54.8882,=91.1971,=9.7334,=0.9839,=2.1520,=2.8712,=3.4260,=3.9732,=12.1269,=3.2638,=0.9773,=0.9706,=1.2833,=1.5072,=2.4398,=4.3558,=0.0048,=0.1819,=0.0028,=0.0052,=0.0077,=0.0150,=0.0221,=0.0428,=0.1280,=0.0276,=1297
="000690",科创成长,2022-11-04,=0.0599,=2605.5500,=0.3897,=118.6096,=0.6390,=26.4295,=45.7238,=83.3383,=154.6523,=288.8500,=13.8246,=0.9084,=3.7827,=4.8550,=5.6102,=12.2950,=18.2315,=15.1552,=0.8375,=2.7510,=4.0057,=6.7392,=14.5466,=20.0971,=0.0014,=0.0240,=0.0011,=0.0021,=0.0034,=0.0053,=0.0127,=0.0188,=0.1043,=0.0143,=149
="931087",科技龙头,2019-03-20,=0.0353,=7287.1785,=0.3864,=60.0806,=0.9622,=22.2848,=33.6833,=40.7231,=52.3714,=78.0359,=8.9807,=0.9861,=2.8190,=4.2303,=5.3164,=6.5392,=11.1808,=7.9157,=0.9861,=2.0316,=3.3118,=4.0005,=4.9923,=9.7717,=0.0049,=0.1352,=0.0037,=0.0053,=0.0064,=0.0086,=0.0172,=0.0321,=0.1080,=0.0209,=2100
="950162",科创芯片设计,2024-07-26,=0.0519,=2577.4564,=0.3854,=204.0265,=0.1225,=161.6128,=223.6362,=264.1835,=381.0083,=687.1301,=15.2780,=0.9137,=4.2582,=7.7796,=9.5708,=13.1693,=20.2102,=24.4726,=0.9398,=8.7765,=14.4894,=17.7556,=21.7027,=32.5243,=0.0012,=0.2309,=0.0010,=0.0012,=0.0015,=0.0018,=0.0029,=0.0309,=0.0713,=0.0107,=67
="931461",电子50,2009-07-22,=0.0382,=8159.0654,=0.3840,=57.4994,=0.9179,=20.3357,=30.2775,=36.3459,=48.8461,=76.5790,=7.4564,=0.9856,=2.5323,=3.1789,=3.6985,=5.3244,=9.2899,=3.5591,=0.8977,=1.1588,=1.7975,=2.0654,=3.1456,=4.5428,=0.0051,=0.0214,=0.0046,=0.0067,=0.0091,=0.0111,=0.0147,=0.0239,=0.0884,=0.0169,=444
="931696",科技50策略,2021-07-12,=0.0335,=27789.4439,=0.3796,=54.5799,=0.9063,=23.0047,=27.8845,=34.0246,=47.3099,=71.4621,=9.0932,=0.9523,=3.0567,=3.9266,=4.4924,=7.1507,=11.2899,=5.0097,=0.9297,=1.9010,=2.3690,=2.6869,=4.2704,=6.7093,=0.0047,=0.0145,=0.0042,=0.0064,=0.0097,=0.0121,=0.0167,=0.0396,=0.1271,=0.0285,=14
="000698",科创100,2023-08-07,=0.0387,=2011.2000,=0.3795,=123.6107,=0.1733,=60.6995,=128.4406,=212.1303,=252.6256,=337.2511,=7.4091,=0.9727,=2.7397,=3.6210,=4.2104,=5.9133,=8.5061,=8.0719,=0.7462,=4.0312,=5.1128,=6.3612,=8.4107,=10.0837,=0.0028,=0.0314,=0.0025,=0.0033,=0.0053,=0.0064,=0.0089,=0.0093,=0.0369,=0.0028,=584
="932087",集成电路,2023-03-29,=0.0525,=1558.3395,=0.3760,=137.4487,=0.5988,=46.1239,=100.8882,=132.3721,=152.1449,=195.7770,=8.6869,=0.9354,=3.1405,=3.9134,=5.1839,=7.1971,=11.4486,=14.1614,=0.9500,=5.8347,=7.6568,=9.0919,=12.0331,=18.6728,=0.0013,=0.1122,=0.0010,=0.0014,=0.0018,=0.0022,=0.0029,=0.0203,=0.0481,=0.0079,=54
="930652",CS电子,2015-06-05,=0.0397,=13473.6339,=0.3736,=64.8531,=0.9654,=21.2056,=33.8173,=43.2207,=52.7526,=86.1406,=7.4812,=0.9885,=2.2039,=3.1461,=3.6489,=4.8076,=9.3375,=3.9960,=0.9847,=1.4014,=2.0216,=2.3034,=3.0749,=5.0793,=0.0045,=0.0074,=0.0040,=0.0063,=0.0077,=0.0104,=0.0141,=0.0249,=0.0838,=0.0162,=489
="931688",中证算力,2022-07-21,,,=0.3691,=39.1680,=0.9395,=18.0036,=20.8143,=23.9702,=32.5488,=44.9092,=4.1495,=0.9458,=1.6529,=1.9019,=2.2850,=3.3782,=4.7747,=2.8994,=0.9370,=1.3731,=1.5946,=1.8191,=2.5020,=3.3716,=0.0142,=0.0227,=0.0131,=0.0191,=0.0261,=0.0299,=0.0338,=0.0245,=0.1011,=0.0224,=110
="399296",创成长,2019-01-23,=0.0416,=8502.0800,=0.3642,=44.1351,=0.5095,=22.4911,=30.9737,=43.4740,=63.8705,=104.6935,=9.3941,=0.7365,=3.9463,=4.9527,=7.0843,=10.6853,=14.9802,=6.0150,=0.5521,=2.5417,=3.4770,=5.8365,=11.9048,=17.3385,=0.0069,=0.5728,=0.0016,=0.0027,=0.0062,=0.0105,=0.0200,=0.0584,=0.2040,=0.0396,=1081
="931271",通信设备主题,2012-12-21,=0.0469,=4914.1209,=0.3616,=91.4880,=0.9454,=25.8971,=33.1891,=36.3952,=79.1597,=113.3155,=11.7052,=0.9631,=2.2261,=2.9049,=3.6034,=8.0676,=14.2344,=7.6061,=0.9454,=1.5689,=2.0567,=2.5877,=5.5745,=9.3619,=0.0027,=0.0342,=0.0022,=0.0044,=0.0082,=0.0099,=0.0129,=0.0351,=0.1175,=0.0256,=13
="970070",创业板人工智能,2024-07-11,=0.0401,=8029.1400,=0.3541,=72.0008,=0.2181,=48.3861,=71.4282,=80.8945,=93.9003,=119.1606,=12.5089,=0.9214,=3.3467,=5.1391,=6.5115,=10.1875,=15.2749,=9.9627,=0.8919,=3.4016,=4.9884,=6.2366,=9.2765,=12.0918,=0.0033,=0.1002,=0.0027,=0.0035,=0.0051,=0.0066,=0.0096,=0.0381,=0.1206,=0.0167,=239
="000858",500信息,2013-11-06,=0.0438,=14201.6700,=0.3476,=116.7726,=0.9658,=25.3805,=43.9766,=64.2121,=90.5411,=209.3531,=6.8396,=0.9905,=2.1626,=2.9041,=3.3886,=3.9443,=8.5146,=7.3822,=0.9905,=1.1229,=1.9074,=2.6868,=3.6515,=9.1355,=0.0028,=0.0095,=0.0022,=0.0045,=0.0059,=0.0072,=0.0110,=0.0212,=0.0505,=0.0070,=353
="931866",中证机床,2022-05-09,=0.0311,=2412.9450,=0.3456,=66.1584,=0.9064,=28.6086,=36.9438,=40.8003,=56.5383,=85.2007,=7.1345,=0.9655,=2.8302,=3.7646,=4.3393,=5.1936,=9.1263,=5.7594,=0.9586,=2.4023,=3.1609,=3.4406,=4.3960,=7.3925,=0.0055,=0.0463,=0.0043,=0.0066,=0.0077,=0.0097,=0.0146,=0.0321,=0.1022,=0.0244,=165
="000936",中证电信,2009-07-03,=0.0300,=13344.7376,=0.3425,=31.2069,=0.6107,=14.1836,=20.2178,=26.5906,=41.2993,=123.1725,=2.8966,=0.8672,=1.2149,=1.7612,=2.3409,=2.7949,=3.6232,=2.8064,=0.9934,=0.7463,=1.0324,=1.2705,=1.8287,=3.0800,=0.0206,=0.5806,=0.0019,=0.0063,=0.0096,=0.0319,=0.0507,=0.0215,=0.0913,=0.0219,=341
="000689",科创材料,2022-08-15,=0.0448,=1626.5100,=0.3416,=204.5221,=0.9763,=38.7753,=45.4828,=86.3902,=150.5836,=281.6880,=6.4083,=0.9773,=1.9307,=2.6306,=3.3158,=4.5087,=8.5314,=7.9681,=0.9763,=2.1963,=3.1413,=4.0538,=5.6298,=10.7722,=0.0025,=0.0227,=0.0019,=0.0045,=0.0064,=0.0079,=0.0117,=0.0126,=0.0258,=0.0058,=48
="931380",科技50,2019-11-25,=0.0305,=4235.6558,=0.3406,=48.7241,=0.5371,=22.4426,=31.3146,=46.3563,=56.5545,=71.9143,=6.3261,=0.7032,=2.7627,=3.8781,=5.4973,=7.3416,=9.9144,=5.4963,=0.7707,=2.1802,=3.0708,=4.1696,=5.6542,=7.7525,=0.0085,=0.6757,=0.0035,=0.0051,=0.0076,=0.0104,=0.0163,=0.0253,=0.0951,=0.0118,=951
="000688",科创50,2020-07-23,=0.0414,=1788.8500,=0.3308,=191.9046,=0.9735,=35.5957,=42.6339,=71.5868,=137.8339,=263.7183,=8.4674,=0.9762,=2.9443,=4.2335,=4.8966,=6.8373,=10.5365,=10.9370,=0.9021,=3.1319,=4.5892,=5.6183,=9.7075,=13.6380,=0.0019,=0.0150,=0.0016,=0.0030,=0.0045,=0.0071,=0.0110,=0.0135,=0.0347,=0.0045,=8224
="399389",国证通信,2011-12-02,=0.0372,=11098.1200,=0.3308,=33.7264,=0.4021,=15.1336,=21.7733,=46.5556,=65.1875,=153.7967,=3.0080,=0.7864,=1.3245,=1.8461,=2.4671,=3.0390,=3.8863,=2.8753,=0.9827,=0.9743,=1.4589,=1.6822,=1.8999,=3.2843,=0.0193,=0.6181,=0.0026,=0.0049,=0.0070,=0.0294,=0.0420,=0.0209,=0.0855,=0.0209,=59
="931494",消费电子,2020-06-12,=0.0420,=6748.7941,=0.3268,=59.7422,=0.9185,=20.2625,=32.0897,=38.7032,=52.2644,=77.9188,=6.4467,=0.9713,=2.1307,=2.8224,=3.5279,=5.1078,=7.9404,=3.0630,=0.9633,=1.3000,=1.6492,=1.9882,=2.6169,=3.9249,=0.0048,=0.0454,=0.0040,=0.0058,=0.0083,=0.0109,=0.0138,=0.0228,=0.0807,=0.0166,=231
="000993",全指信息,2011-08-02,=0.0378,=11225.7900,=0.3227,=68.4204,=0.8021,=27.3163,=42.0292,=52.3360,=68.2638,=96.2351,=7.2466,=0.9885,=2.5265,=3.2907,=4.0167,=4.7003,=8.9424,=4.2790,=0.9241,=1.8009,=2.3376,=2.8251,=3.4660,=5.3826,=0.0046,=0.0779,=0.0039,=0.0053,=0.0064,=0.0084,=0.0117,=0.0221,=0.0751,=0.0134,=4099
="980030",消费电子,2015-02-17,=0.0388,=9607.1700,=0.3223,=52.3458,=0.9069,=18.6467,=31.7933,=39.1544,=47.8701,=65.6114,=5.0436,=0.9440,=2.0026,=2.5992,=3.0231,=4.2746,=6.3059,=2.5060,=0.8495,=1.1413,=1.3999,=1.5837,=2.3779,=3.4515,=0.0059,=0.0836,=0.0040,=0.0066,=0.0082,=0.0110,=0.0143,=0.0190,=0.0648,=0.0154,=390
="000935",中证信息,2009-07-03,=0.0373,=8476.3000,=0.3207,=66.8291,=0.9538,=22.3783,=36.3294,=44.9593,=55.2345,=87.4284,=7.2376,=0.9876,=2.5910,=3.3282,=4.0442,=4.8507,=8.9117,=4.1761,=0.9744,=1.7187,=2.2023,=2.7264,=3.5199,=5.2392,=0.0048,=0.0074,=0.0042,=0.0059,=0.0072,=0.0094,=0.0127,=0.0237,=0.0833,=0.0137,=1126
="000998",中证TMT,2011-11-08,=0.0251,=3876.5761,=0.3183,=44.6007,=0.8367,=18.9989,=27.6163,=34.6442,=43.4535,=58.6698,=4.8169,=0.9608,=1.9674,=2.4618,=3.2922,=4.0147,=5.6742,=3.3834,=0.9872,=1.2505,=1.8092,=2.1803,=2.6423,=3.9991,=0.0106,=0.5575,=0.0048,=0.0067,=0.0092,=0.0185,=0.0284,=0.0233,=0.0900,=0.0196,=567
="399610",TMT50,2010-11-08,=0.0332,=12628.6000,=0.3180,=48.6975,=0.8862,=21.0331,=30.1605,=38.0622,=46.4185,=64.7172,=7.1194,=0.9860,=2.4071,=3.2240,=4.0363,=5.1893,=8.4969,=3.7966,=0.8503,=1.5843,=2.0120,=2.7280,=3.6870,=4.8095,=0.0065,=0.2586,=0.0046,=0.0061,=0.0080,=0.0121,=0.0161,=0.0296,=0.1080,=0.0206,=525
="000994",全指电信,2011-08-02,=0.0298,=14645.4263,=0.3149,=31.7092,=0.4462,=17.6024,=21.7761,=33.7507,=52.5847,=109.2407,=2.9662,=0.7616,=1.3865,=1.8410,=2.5290,=3.0320,=3.7766,=2.8125,=0.9852,=0.9155,=1.2459,=1.5446,=1.8985,=3.1271,=0.0200,=0.6095,=0.0022,=0.0055,=0.0083,=0.0296,=0.0398,=0.0216,=0.0895,=0.0218,=231
="000915",300信息,2007-07-02,=0.0344,=4259.1509,=0.3102,=57.4680,=0.9431,=20.6178,=34.5626,=39.8259,=48.2274,=75.5831,=7.4017,=0.9860,=2.7398,=3.5399,=4.3483,=5.5148,=9.0762,=3.5834,=0.6148,=1.6744,=2.1697,=3.2101,=4.0662,=4.9963,=0.0055,=0.0309,=0.0049,=0.0061,=0.0077,=0.0100,=0.0144,=0.0247,=0.0971,=0.0166,=21
="930850",智能制造,2016-07-20,=0.0395,=6239.7696,=0.3035,=60.4979,=0.9494,=23.4329,=32.6918,=41.7025,=50.2993,=78.5602,=6.3916,=0.9834,=2.5370,=3.5168,=4.1676,=5.0884,=7.7199,=3.7317,=0.8251,=1.5919,=2.3563,=2.7906,=3.5814,=5.3954,=0.0056,=0.0540,=0.0050,=0.0062,=0.0077,=0.0101,=0.0146,=0.0208,=0.0857,=0.0160,=366
="000171",新兴成指,2017-01-25,=0.0374,=2400.5952,=0.3011,=36.8780,=0.8147,=15.0335,=20.3702,=24.9015,=36.2009,=63.8139,=5.4988,=0.7086,=2.6324,=3.2903,=4.3668,=6.2869,=10.8185,=4.8305,=0.8616,=1.3680,=2.1206,=2.7951,=4.4497,=8.5894,=0.0112,=0.4207,=0.0042,=0.0072,=0.0126,=0.0195,=0.0271,=0.0336,=0.1371,=0.0326,=208
="931071",人工智能,2018-11-21,=0.0325,=2922.2637,=0.2899,=63.8375,=0.8934,=30.9003,=39.8457,=48.7985,=57.3707,=77.4016,=9.5403,=0.9618,=2.9559,=3.9095,=4.7593,=5.9531,=11.5305,=5.7351,=0.9214,=2.2000,=2.8070,=3.2190,=4.1243,=9.3591,=0.0054,=0.2018,=0.0041,=0.0054,=0.0063,=0.0086,=0.0135,=0.0409,=0.1450,=0.0239,=1369
="931643",科创创业50,2021-06-01,=0.0350,=2570.5729,=0.2886,=62.8105,=0.8386,=22.6109,=28.7775,=40.3486,=59.8991,=92.9106,=8.2821,=0.8449,=3.3216,=4.2053,=5.2120,=7.5060,=12.1685,=7.6046,=0.8101,=2.7030,=3.4213,=4.6531,=7.4418,=14.6821,=0.0058,=0.3655,=0.0024,=0.0040,=0.0074,=0.0115,=0.0174,=0.0368,=0.1190,=0.0246,=2021
="932456",科创创业AI,2025-05-14,=0.0376,=3741.3616,=0.2859,=101.4985,=0.0677,=91.0567,=109.0493,=116.3883,=134.4663,=192.3777,=13.7383,=0.8613,=6.1464,=7.6483,=10.5756,=13.1312,=17.0303,=14.1691,=0.4161,=9.0747,=11.4832,=14.6363,=15.8216,=18.3647,=0.0020,=0.5742,=0.0016,=0.0017,=0.0019,=0.0024,=0.0030,=0.0437,=0.0985,,=75
="000680",科创综指,2025-01-20,=0.0389,=2099.0600,=0.2825,=181.5380,=0.2237,=115.7401,=176.5888,=209.8295,=231.6636,=278.5830,=6.9113,=0.9342,=3.4337,=3.9741,=5.2484,=6.0396,=8.0513,=9.1431,=0.9421,=4.7291,=5.5066,=7.1843,=8.1573,=10.6066,=0.0026,=0.0474,=0.0023,=0.0031,=0.0037,=0.0050,=0.0065,=0.0091,=0.0262,=0.0033,=238
="980080",成长100,2012-12-28,,,=0.2819,=60.5078,=0.7581,=39.4731,=45.2129,=50.0223,=63.7154,=82.4653,=7.2711,=0.8977,=3.0437,=3.6604,=5.7093,=6.9121,=9.2690,=4.6706,=0.8395,=2.0191,=2.4150,=3.0838,=4.5120,=5.8594,=0.0036,=0.0605,=0.0030,=0.0049,=0.0057,=0.0069,=0.0087,=0.0481,=0.1452,=0.0254,=262
="931165",新兴科技100,2019-04-25,=0.0177,=10885.7822,=0.2792,=52.5324,=0.9690,=17.0055,=23.4272,=29.7068,=40.1557,=67.3989,=10.9371,=0.9803,=3.5721,=4.3433,=5.4929,=7.6341,=13.6689,=10.0365,=0.9797,=3.0368,=3.6590,=4.8619,=6.4312,=12.4159,=0.0059,=0.0936,=0.0047,=0.0067,=0.0091,=0.0149,=0.0264,=0.0515,=0.1919,=0.0378,=520
="399285",物联网50,2020-02-18,=0.0279,=8045.8000,=0.2737,=42.4622,=0.8737,=21.8675,=26.4474,=31.7586,=38.8431,=48.9860,=6.0207,=0.9426,=2.6765,=3.4150,=4.0484,=5.3382,=6.9158,=3.8373,=0.9699,=1.7407,=2.0224,=2.4601,=3.1393,=4.3982,=0.0110,=0.3413,=0.0076,=0.0096,=0.0121,=0.0148,=0.0214,=0.0353,=0.1364,=0.0304,=94
="399667",创业成长,2013-01-07,=0.0331,=7002.7100,=0.2671,=38.7941,=0.5188,=21.3636,=29.5830,=38.4417,=51.7989,=90.9628,=7.2536,=0.7814,=2.9224,=4.0916,=4.8759,=7.5404,=10.8589,=5.7098,=0.6862,=2.4713,=3.4035,=4.6724,=6.7039,=10.3001,=0.0085,=0.7138,=0.0027,=0.0042,=0.0064,=0.0096,=0.0182,=0.0481,=0.1635,=0.0355,=100
="931159",创新100,2019-05-16,=0.0257,=4298.0182,=0.2638,=41.8865,=0.6831,=24.8309,=32.3418,=36.3153,=46.3280,=59.7307,=5.8299,=0.8648,=2.9189,=3.6989,=4.3912,=5.5683,=7.4325,=4.8400,=0.7927,=2.3351,=3.1735,=3.8109,=4.8727,=6.6085,=0.0091,=0.5429,=0.0044,=0.0062,=0.0089,=0.0126,=0.0177,=0.0278,=0.1244,=0.0278,=234
="931579",东证优势成长,2020-11-09,=0.0423,=9635.1860,=0.2624,=30.8850,=0.8121,=7.9327,=14.3005,=19.2479,=30.5212,=61.0103,=6.2316,=0.8514,=0.9149,=2.6159,=3.4502,=5.9301,=9.3390,=4.5415,=0.9121,=1.1828,=2.0615,=2.3999,=3.6730,=6.0793,=0.0111,=0.3493,=0.0040,=0.0071,=0.0152,=0.0286,=0.0527,=0.0548,=0.1983,=0.0468,=151
="399326",成长40,2006-01-24,=0.0331,=7997.1000,=0.2560,=32.2668,=0.7831,=11.4413,=22.5069,=27.7029,=33.2868,=67.8360,=6.5350,=0.8021,=2.3502,=3.7081,=4.7246,=6.5226,=10.3842,=3.9017,=0.7860,=1.6605,=2.3239,=3.0559,=3.9346,=5.1844,=0.0097,=0.5262,=0.0046,=0.0073,=0.0096,=0.0135,=0.0218,=0.0646,=0.2161,=0.0378,=275
="H30535",互联网,2015-01-12,=0.0266,=6089.4476,=0.2558,=53.0672,=0.8784,=14.4753,=21.1197,=36.3546,=48.8808,=67.6316,=7.5183,=0.9893,=1.7453,=2.4476,=3.2819,=4.0950,=9.0569,=4.3935,=0.9810,=1.1519,=1.6628,=2.0091,=2.8883,=5.2637,=0.0061,=0.0594,=0.0048,=0.0074,=0.0108,=0.0121,=0.0190,=0.0359,=0.1165,=0.0168,=29
="CN5075",国证信创,2015-02-16,,,=0.2508,=100.7099,=0.6009,=39.3034,=50.0196,=78.2867,=124.4479,=152.0158,=8.6686,=0.9445,=3.0386,=3.5737,=5.2564,=7.4026,=10.9595,=6.9221,=0.9553,=2.8415,=3.7009,=4.4374,=5.5863,=8.6847,=0.0023,=0.0431,=0.0018,=0.0030,=0.0057,=0.0079,=0.0108,=0.0268,=0.0598,=0.0136,=30
