指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="000018",180金融,2007-12-10,=0.0110,=5371.1700,=-0.0958,=7.3916,=0.4491,=5.2016,=6.4287,=7.4973,=8.3012,=10.8609,=0.7625,=0.2977,=0.5902,=0.6965,=0.8644,=1.0667,=1.4199,=2.2202,=0.8099,=1.2355,=1.5824,=1.9593,=2.2078,=2.8772,=0.0393,=0.5109,=0.0246,=0.0353,=0.0392,=0.0493,=0.0636,=0.0229,=0.0959,=0.0245,=774
="987016",港股通红利低波,2021-11-18,,,=0.0703,=7.4129,=0.9006,=3.4544,=4.3069,=4.9727,=6.8509,=8.0054,=0.7105,=0.9569,=0.4152,=0.4883,=0.5408,=0.6653,=0.7529,=1.0997,=0.7924,=0.5827,=0.6607,=0.7983,=1.1068,=1.3012,=0.0542,=0.0598,=0.0488,=0.0590,=0.0817,=0.0924,=0.1160,,=0.0893,,=166
="399809",保险主题,2015-02-13,=0.0209,=2257.8800,=-0.1537,=7.4462,=0.3427,=5.4537,=6.8114,=10.3578,=15.0245,=22.8725,=0.8062,=0.3159,=0.6352,=0.7647,=1.2215,=1.4858,=1.9794,=2.1688,=0.9336,=0.5239,=0.8688,=1.0970,=1.7501,=2.3772,=0.0389,=0.6499,=0.0120,=0.0209,=0.0299,=0.0488,=0.0686,=0.0227,=0.1015,=0.0246,=1504
="931024",港股通非银,2017-11-06,=0.0043,=3961.2461,=-0.0783,=7.4475,=0.0280,=6.7549,=8.5397,=11.0246,=13.3230,=22.4310,=1.0133,=0.4441,=0.6237,=0.8511,=1.0432,=1.2217,=1.7592,=1.2478,=0.8136,=0.5870,=0.8767,=1.0170,=1.2289,=2.2002,=0.0392,=0.7302,=0.0165,=0.0267,=0.0346,=0.0413,=0.0611,,=0.1344,,=203
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=0.0028,=4262.9300,=-0.0459,=7.4648,=0.8237,=3.5572,=4.6529,=6.0044,=7.2288,=9.5068,=0.6726,=0.6232,=0.3828,=0.4857,=0.5838,=0.8126,=1.1073,=0.9007,=0.5509,=0.4386,=0.6581,=0.8500,=1.4126,=2.0623,=0.0539,=0.2111,=0.0385,=0.0534,=0.0642,=0.0818,=0.1103,,=0.0873,,=1537
="HSHDYI",恒生高股息率指数,2012-12-10,=-0.0012,=1269.8400,=-0.0044,=7.4928,=0.7305,=3.6777,=4.8612,=6.6079,=7.8179,=10.6953,=0.6878,=0.5439,=0.4041,=0.5046,=0.6463,=0.9078,=1.1746,=1.0892,=0.5378,=0.5013,=0.7008,=1.0613,=1.5005,=1.9871,=0.0543,=0.2593,=0.0423,=0.0526,=0.0604,=0.0808,=0.1102,,=0.0903,,=918
="000818",细分金融,2012-04-11,,,=-0.1013,=7.5407,=0.4569,=5.2356,=6.4974,=7.6851,=8.4810,=10.9951,=0.7756,=0.2986,=0.5930,=0.7010,=0.8798,=1.0895,=1.4303,=2.2830,=0.8214,=1.2689,=1.6354,=1.9986,=2.2630,=2.9111,=0.0384,=0.5410,=0.0239,=0.0331,=0.0375,=0.0471,=0.0625,=0.0231,=0.0956,=0.0246,=7
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=0.0065,=2651.3000,=0.0701,=7.6919,=0.9087,=3.8979,=4.9503,=5.9277,=7.2500,=8.4533,=0.6864,=0.8053,=0.4277,=0.5177,=0.5802,=0.6838,=0.8197,=1.1973,=0.8767,=0.5333,=0.6981,=0.8833,=1.1270,=1.3442,=0.0523,=0.0508,=0.0482,=0.0564,=0.0670,=0.0839,=0.1067,,=0.0894,,=498
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0047,=4889.8700,=0.0529,=7.7107,=0.7915,=4.2457,=4.7397,=5.8264,=7.7978,=9.0746,=0.7217,=0.7267,=0.4429,=0.5002,=0.5864,=0.7377,=0.8283,=1.1814,=0.9858,=0.6036,=0.6762,=0.8813,=1.0487,=1.2314,=0.0601,=0.1593,=0.0497,=0.0609,=0.0719,=0.0878,=0.0947,,=0.0899,,=86
="931157",SHS红利成长LV,2019-04-25,=-0.0010,=7124.5050,=-0.0446,=7.7600,=0.6448,=4.1261,=5.6091,=6.9615,=8.3273,=11.5318,=0.7670,=0.3912,=0.5154,=0.6278,=0.8055,=0.9218,=1.5888,=1.6677,=0.9984,=0.5018,=0.7132,=1.0413,=1.4210,=1.6968,=0.0471,=0.4206,=0.0259,=0.0419,=0.0482,=0.0557,=0.0761,,=0.0964,,=344
="931130",红利成长低波,2018-12-04,,,=-0.0425,=7.7906,=0.5003,=4.4465,=5.5886,=7.7881,=8.7058,=11.5512,=0.7840,=0.3413,=0.5279,=0.6257,=0.8978,=1.0278,=1.5803,=2.6602,=0.9989,=0.3109,=0.8148,=1.3224,=1.9387,=2.6981,=0.0404,=0.3856,=0.0246,=0.0322,=0.0424,=0.0532,=0.0639,=0.0231,=0.0934,=0.0229,=150
="H30270",红利价值,2013-12-19,=0.0043,=9300.7656,=-0.0243,=7.8071,=0.7418,=4.4543,=5.4404,=6.7740,=8.6612,=13.0955,=0.7931,=0.5879,=0.5256,=0.6492,=0.7628,=1.2411,=1.7317,=1.5822,=0.9672,=0.5854,=0.8135,=1.0021,=1.3034,=1.6637,=0.0425,=0.2336,=0.0269,=0.0419,=0.0504,=0.0630,=0.0726,=0.0235,=0.0936,=0.0240,=203
="932596",港股通红利低波,2016-02-04,,,=0.0450,=7.8193,=0.2696,=7.1792,=7.7164,=8.0051,=8.2576,=8.5745,=0.7216,=0.4951,=0.6528,=0.6938,=0.7218,=0.7566,=0.7956,=1.3494,=0.7304,=1.2161,=1.2786,=1.3247,=1.3590,=1.4099,=0.0502,=0.2451,=0.0473,=0.0495,=0.0526,=0.0548,=0.0579,,=0.0894,,=98
="930914",港股通高股息,2016-11-25,=0.0064,=5101.3248,=0.0360,=7.8432,=0.8048,=3.4280,=4.4275,=5.9568,=7.8213,=11.1979,=0.7557,=0.7021,=0.3979,=0.5030,=0.6211,=0.8516,=1.1764,=1.2427,=0.7884,=0.5144,=0.7064,=0.9242,=1.2553,=2.2126,=0.0513,=0.1140,=0.0387,=0.0549,=0.0657,=0.0865,=0.1194,,=0.0918,,=730
="000914",300金融,2007-07-02,=0.0093,=6062.1200,=-0.0976,=7.8576,=0.5097,=5.2769,=6.6022,=7.8420,=8.6017,=11.3863,=0.7702,=0.2895,=0.5962,=0.7048,=0.8902,=1.1288,=1.4919,=2.1412,=0.8429,=1.1210,=1.4310,=1.8122,=2.0986,=2.7052,=0.0381,=0.5365,=0.0235,=0.0340,=0.0376,=0.0467,=0.0618,=0.0223,=0.0897,=0.0236,=343
="930992",沪港深红利低波,2017-06-28,,,=-0.0258,=7.9123,=0.8333,=4.0130,=5.1817,=5.9369,=7.7673,=8.5109,=0.7404,=0.8423,=0.4277,=0.5380,=0.5926,=0.7261,=0.7950,=1.1705,=0.7742,=0.4496,=0.6018,=0.8778,=1.1830,=1.3912,=0.0501,=0.0457,=0.0478,=0.0539,=0.0716,=0.0767,=0.0949,,=0.0878,,=52
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0020,=3752.6400,=0.0439,=7.9191,=0.8439,=4.9972,=5.5668,=6.2185,=7.7538,=8.5526,=0.7594,=0.8083,=0.5264,=0.5934,=0.6357,=0.7570,=0.8375,=0.9412,=0.8668,=0.5404,=0.5948,=0.6723,=0.8840,=1.0234,=0.0482,=0.0620,=0.0450,=0.0519,=0.0693,=0.0773,=0.0871,,=0.0956,,=119
="000934",中证金融,2009-07-03,=0.0078,=5666.9900,=-0.0961,=8.1429,=0.5196,=5.7083,=6.8944,=8.0960,=8.8714,=11.5527,=0.7795,=0.2841,=0.6117,=0.7181,=0.8983,=1.1425,=1.5017,=2.1461,=0.8470,=1.1467,=1.4503,=1.8023,=2.0870,=2.6696,=0.0372,=0.5439,=0.0232,=0.0331,=0.0366,=0.0445,=0.0593,=0.0220,=0.0873,=0.0231,=1151
="000029",180价值,2009-01-09,=0.0145,=4122.6600,=-0.0742,=8.2532,=0.6845,=5.6894,=6.9075,=7.8729,=8.5069,=10.8138,=0.8219,=0.2816,=0.6666,=0.8014,=0.8581,=1.0653,=1.4433,=1.1143,=0.9023,=0.6198,=0.7825,=0.9447,=1.0709,=1.4032,=0.0404,=0.2454,=0.0290,=0.0393,=0.0429,=0.0522,=0.0634,=0.0228,=0.0896,=0.0243,=557
="H50040",上红低波,2014-03-21,=0.0047,=10747.4024,=-0.0254,=8.2687,=0.7423,=4.6938,=5.9512,=7.1106,=9.6645,=14.3118,=0.8354,=0.5130,=0.5647,=0.6911,=0.8315,=1.3609,=1.8756,=1.6111,=0.9633,=0.6380,=0.8684,=1.2015,=1.4071,=1.6845,=0.0430,=0.3501,=0.0230,=0.0391,=0.0465,=0.0588,=0.0718,=0.0234,=0.0936,=0.0244,=368
="H30269",红利低波,2013-12-19,=0.0051,=10824.3021,=-0.0370,=8.2833,=0.7353,=4.5638,=5.5488,=6.9169,=9.4786,=14.4342,=0.8466,=0.5790,=0.5386,=0.6570,=0.7994,=1.3872,=1.9670,=1.6009,=0.9658,=0.6111,=0.8850,=1.0973,=1.4166,=1.6703,=0.0436,=0.3035,=0.0246,=0.0406,=0.0503,=0.0605,=0.0732,=0.0236,=0.0946,=0.0236,=4586
="000992",全指金融,2011-08-02,=0.0070,=5406.3400,=-0.0972,=8.2974,=0.5109,=5.9310,=7.1022,=8.2748,=9.0288,=11.6339,=0.7798,=0.2784,=0.6188,=0.7234,=0.9042,=1.1536,=1.5107,=2.1385,=0.8445,=1.1568,=1.4432,=1.8064,=2.0825,=2.6668,=0.0368,=0.5571,=0.0229,=0.0327,=0.0360,=0.0437,=0.0581,=0.0217,=0.0846,=0.0227,=2702
="931446",东证红利低波,2020-04-21,=0.0035,=3316.4067,=-0.0367,=8.3991,=0.7593,=5.1478,=6.1884,=7.1677,=8.5270,=11.0216,=0.8135,=0.6687,=0.5884,=0.6974,=0.7661,=0.8702,=1.2481,=1.4985,=0.9256,=0.5909,=0.7568,=0.8923,=1.3319,=1.5979,=0.0424,=0.2542,=0.0325,=0.0416,=0.0485,=0.0564,=0.0651,=0.0224,=0.0895,=0.0240,=867
="000922",中证红利,2008-05-26,=0.0114,=5452.5882,=-0.0093,=8.4866,=0.7678,=5.1762,=6.0245,=7.6566,=8.6158,=11.2156,=0.8280,=0.4627,=0.5911,=0.7110,=0.8451,=1.1086,=1.4999,=1.2549,=0.8371,=0.6332,=0.7726,=1.0440,=1.2325,=1.7101,=0.0426,=0.2610,=0.0309,=0.0404,=0.0471,=0.0596,=0.0693,=0.0233,=0.0895,=0.0228,=20281
="000015",红利指数,2005-01-04,=0.0156,=3178.0400,=0.0462,=8.6859,=0.9324,=4.6646,=5.5108,=7.0875,=8.0758,=10.4439,=0.8335,=0.6161,=0.5525,=0.6398,=0.7654,=1.0179,=1.3875,=1.4618,=0.9233,=0.7277,=0.8913,=1.1412,=1.3449,=1.6890,=0.0411,=0.1447,=0.0330,=0.0427,=0.0514,=0.0644,=0.0757,=0.0233,=0.0885,=0.0212,=14239
="399373",大盘价值,2010-01-04,=0.0126,=7990.0300,=-0.0681,=8.6984,=0.5913,=5.4746,=6.8623,=8.3403,=9.1146,=11.9914,=0.8890,=0.4111,=0.6410,=0.8033,=0.9405,=1.1408,=1.5001,=1.1684,=0.8610,=0.5920,=0.7817,=0.9283,=1.1436,=1.4541,=0.0422,=0.4581,=0.0275,=0.0366,=0.0428,=0.0526,=0.0641,=0.0236,=0.0939,=0.0248,=331
="000151",上国红利,2012-07-20,=0.0234,=1619.2600,=0.0599,=8.6999,=0.9662,=4.5075,=5.3657,=6.9654,=7.8412,=10.0345,=0.7680,=0.5501,=0.5268,=0.6189,=0.7506,=0.9661,=1.3272,=1.0751,=0.4965,=0.6026,=0.8953,=1.0768,=1.3094,=1.6854,=0.0430,=0.1184,=0.0346,=0.0445,=0.0513,=0.0650,=0.0754,=0.0218,=0.0803,=0.0258,=225
="000821",300红利,2012-07-20,=0.0143,=6606.1460,=-0.0099,=8.7131,=0.8544,=4.9998,=6.1944,=7.5603,=8.4709,=10.9286,=0.8566,=0.4796,=0.5725,=0.7140,=0.8642,=1.0796,=1.4919,=1.3847,=0.8862,=0.6098,=0.7993,=1.0658,=1.3239,=1.6963,=0.0437,=0.2957,=0.0319,=0.0423,=0.0473,=0.0563,=0.0673,=0.0235,=0.0916,=0.0239,=1000
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0092,=4121.2800,=0.0263,=8.7740,=0.5000,=4.8859,=6.8728,=8.7740,=11.5462,=16.1208,=0.8304,=0.4248,=0.5567,=0.7305,=0.8631,=1.1580,=1.3660,=0.9440,=0.4301,=0.5555,=0.7802,=0.9828,=1.3532,=1.5178,=0.0570,=0.6142,=0.0276,=0.0361,=0.0531,=0.0664,=0.1028,,=0.0951,,=35
="930740",300红利LV,2018-12-04,=0.0068,=7018.3346,=-0.0210,=8.8309,=0.8264,=5.4153,=6.8356,=7.5352,=8.6941,=9.6903,=0.8602,=0.5122,=0.6159,=0.7737,=0.8564,=0.9455,=1.0604,=1.5444,=0.8329,=0.6725,=0.8577,=1.0803,=1.5032,=1.9253,=0.0440,=0.3813,=0.0370,=0.0418,=0.0453,=0.0512,=0.0622,=0.0239,=0.0932,=0.0223,=630
="930955",红利低波100,2017-05-26,=0.0026,=11423.9454,=-0.0312,=8.8331,=0.8281,=5.0805,=6.0767,=7.4341,=8.6185,=11.5013,=0.8766,=0.6224,=0.5792,=0.6666,=0.8279,=0.9881,=1.3722,=1.4951,=0.9221,=0.5888,=0.7789,=0.9918,=1.3679,=1.7525,=0.0448,=0.3227,=0.0270,=0.0431,=0.0471,=0.0561,=0.0683,=0.0234,=0.0928,=0.0257,=2310
="000063",上证周期,2010-02-03,=0.0186,=3668.2600,=-0.0959,=8.8548,=0.6029,=5.4761,=7.1362,=8.5953,=9.4385,=12.4946,=0.9236,=0.4276,=0.6668,=0.8368,=0.9560,=1.1066,=1.4831,=1.5253,=0.8771,=0.8113,=1.0636,=1.2494,=1.4488,=1.7571,=0.0376,=0.3819,=0.0252,=0.0350,=0.0386,=0.0518,=0.0626,=0.0245,=0.0975,=0.0256,=205
="931644",800红利,2024-03-15,,,=-0.0176,=8.8727,=0.6591,=6.4729,=7.3615,=8.3725,=9.0454,=9.4757,=0.8628,=0.5571,=0.7001,=0.7723,=0.8573,=0.9065,=0.9431,=1.2426,=0.6239,=0.8423,=0.9277,=1.1475,=1.2928,=1.3602,=0.0436,=0.2496,=0.0416,=0.0431,=0.0470,=0.0578,=0.0662,=0.0236,=0.0906,=0.0231,=32
="000824",国企红利,2012-07-20,=0.0100,=2123.4982,=0.0011,=8.8763,=0.9155,=4.8847,=5.9406,=7.3385,=8.4618,=10.7823,=0.8593,=0.5621,=0.5610,=0.6880,=0.8233,=1.0592,=1.4469,=1.2798,=0.8272,=0.5370,=0.7016,=0.9865,=1.2553,=1.6834,=0.0427,=0.2499,=0.0328,=0.0418,=0.0481,=0.0583,=0.0694,=0.0232,=0.0892,=0.0226,=953
="931848",800红利低波,2024-05-21,=0.0049,=3168.6296,=0.0010,=8.9460,=0.4649,=7.4155,=8.2440,=9.0548,=9.4647,=9.7854,=0.8761,=0.2732,=0.7315,=0.8562,=0.9176,=0.9688,=1.0024,=1.6445,=0.9962,=1.1714,=1.2364,=1.3519,=1.3884,=1.6630,=0.0420,=0.3302,=0.0399,=0.0412,=0.0437,=0.0518,=0.0594,=0.0237,=0.0929,=0.0230,=152
="000919",300价值,2008-01-21,=0.0095,=5046.2615,=-0.0512,=9.0290,=0.7064,=5.9577,=7.3283,=8.4453,=9.2438,=12.2376,=0.9046,=0.3814,=0.6917,=0.8489,=0.9358,=1.1454,=1.5388,=1.1222,=0.8445,=0.6314,=0.7861,=0.9060,=1.1073,=1.3421,=0.0403,=0.4614,=0.0265,=0.0362,=0.0407,=0.0490,=0.0609,=0.0228,=0.0921,=0.0242,=4333
="399805",互联金融,2015-02-10,=-0.0131,=2725.6400,=-0.2918,=9.0845,=0.1377,=7.5943,=9.6610,=11.3791,=13.1628,=16.5816,=0.9476,=0.1097,=0.7644,=1.0360,=1.3972,=1.7184,=2.0317,=1.7466,=0.7534,=1.1667,=1.4082,=1.6145,=1.7935,=2.2636,=0.0360,=0.8862,=0.0145,=0.0185,=0.0235,=0.0336,=0.0507,=0.0238,=0.0940,=0.0248,=329
="000825",央企红利,2012-07-20,=0.0151,=3387.3973,=-0.0191,=9.2338,=0.9472,=4.7369,=6.0940,=7.3072,=8.4572,=10.5687,=0.8935,=0.5918,=0.5507,=0.6915,=0.8553,=0.9983,=1.3929,=1.2287,=0.8210,=0.6009,=0.8548,=1.0717,=1.2199,=1.7357,=0.0416,=0.1682,=0.0330,=0.0423,=0.0473,=0.0555,=0.0713,=0.0224,=0.0902,=0.0228,=370
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0192,=8593.2000,=-0.0919,=9.3754,=0.5687,=5.7712,=7.9406,=9.0894,=10.2891,=13.0207,=1.0271,=0.3411,=0.7256,=0.9442,=1.0795,=1.2097,=1.5098,=1.7045,=0.7732,=0.9123,=1.1607,=1.4389,=1.7362,=2.4187,=0.0357,=0.4134,=0.0247,=0.0321,=0.0369,=0.0450,=0.0643,,=0.1051,,=268
="000968",300周期,2010-05-28,,,=-0.1059,=9.4953,=0.6107,=6.1174,=7.8172,=9.1332,=10.2896,=13.3562,=0.9489,=0.4058,=0.7021,=0.8484,=0.9996,=1.1736,=1.5550,=1.5643,=0.8796,=0.8459,=1.0834,=1.2644,=1.4988,=1.8297,=0.0357,=0.4672,=0.0230,=0.0319,=0.0360,=0.0470,=0.0569,=0.0243,=0.0922,=0.0244,=100
="931479",证券保险,2020-05-06,=0.0033,=940.9196,=-0.1146,=9.5043,=0.0702,=8.4973,=11.7501,=13.4088,=15.4972,=21.1012,=1.2888,=0.3386,=1.0296,=1.2181,=1.3715,=1.5621,=2.2844,=1.7328,=0.7389,=1.0318,=1.2763,=1.4635,=1.7850,=2.2879,=0.0282,=0.7588,=0.0162,=0.0225,=0.0251,=0.0289,=0.0357,=0.0256,=0.1317,=0.0302,=47
="932305",智选高股息,2024-09-30,=0.0005,=11236.5235,=0.0069,=9.5274,=0.8280,=7.0143,=7.5046,=8.3651,=9.4502,=10.9391,=1.0857,=0.8165,=0.8750,=0.9246,=1.0503,=1.0832,=1.1675,=0.5258,=0.0665,=0.4805,=0.7244,=0.7747,=1.2724,=1.3342,=0.0595,=0.2133,=0.0457,=0.0595,=0.0640,=0.0685,=0.0723,=0.0253,=0.1000,=0.0324,=347
="931722",国新港股通央企红利,2023-09-13,=0.0076,=1327.0144,=0.0049,=9.5677,=0.8257,=5.5040,=6.7102,=7.7712,=9.4620,=10.8173,=0.8686,=0.6800,=0.6213,=0.7368,=0.8253,=0.9087,=1.0298,=0.5960,=0.7771,=0.3100,=0.3828,=0.4771,=0.6096,=0.6918,=0.0531,=0.0757,=0.0469,=0.0570,=0.0617,=0.0688,=0.0823,,=0.0875,,=366
="H30356",800价值,2014-06-09,=0.0091,=6302.3783,=-0.0518,=9.6252,=0.6819,=6.4024,=7.7042,=9.0550,=9.9434,=13.4784,=0.9516,=0.4466,=0.7030,=0.8635,=0.9851,=1.1666,=1.6287,=1.0730,=0.7845,=0.5868,=0.7402,=0.8845,=1.0825,=1.3738,=0.0391,=0.5375,=0.0239,=0.0336,=0.0386,=0.0475,=0.0589,=0.0232,=0.0908,=0.0237,=32
="H30035",300非银,2012-12-21,=0.0049,=9701.0656,=-0.1302,=9.6294,=0.0355,=8.6966,=12.8289,=15.1693,=19.3628,=26.3489,=1.3042,=0.2016,=1.0544,=1.3033,=1.6141,=2.0456,=2.4387,=1.7425,=0.5353,=1.0410,=1.4185,=1.7063,=1.9729,=2.3917,=0.0276,=0.8548,=0.0124,=0.0164,=0.0221,=0.0257,=0.0352,=0.0253,=0.1294,=0.0297,=1227
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0128,=11900.5800,=-0.0735,=9.6779,=0.7374,=6.0524,=7.9495,=8.6787,=10.0571,=15.8114,=1.0099,=0.5053,=0.6924,=0.9012,=1.0083,=1.1579,=1.7191,=1.3581,=0.7363,=0.8066,=1.0029,=1.0949,=1.4384,=2.0876,=0.0352,=0.2962,=0.0200,=0.0332,=0.0384,=0.0444,=0.0600,,=0.1052,,=93
="932153",港股通价值策略,2025-04-30,=0.0034,=1102.6250,=0.0470,=9.6819,=0.2392,=8.1696,=9.5114,=10.0957,=10.3844,=10.9237,=0.8113,=0.1960,=0.7012,=0.8127,=0.8773,=0.9013,=0.9365,=0.9840,=0.2591,=0.8168,=0.9571,=1.0284,=1.0632,=1.1126,=0.0437,=0.7076,=0.0397,=0.0412,=0.0427,=0.0450,=0.0538,,=0.0812,,=14
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0131,=8251.0700,=-0.0743,=9.7123,=0.7410,=6.0524,=7.9548,=8.6864,=10.0793,=15.8114,=1.0121,=0.5065,=0.6924,=0.9016,=1.0094,=1.1595,=1.7191,=1.3617,=0.7366,=0.8066,=1.0033,=1.0948,=1.4423,=2.0876,=0.0351,=0.2923,=0.0200,=0.0331,=0.0383,=0.0444,=0.0600,,=0.1052,,=4761
="000925",基本面50,2009-02-26,=0.0106,=4270.1416,=-0.0754,=9.7429,=0.6775,=6.2635,=7.9688,=9.1496,=10.0957,=12.7955,=1.0129,=0.4165,=0.7306,=0.9013,=1.0504,=1.1921,=1.5728,=1.0741,=0.7266,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0379,=0.5204,=0.0256,=0.0338,=0.0375,=0.0468,=0.0563,=0.0227,=0.0882,=0.0241,=4558
