指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=-0.0016,=4791.7100,=0.0724,=8.0206,=0.9066,=3.5572,=4.6275,=5.9475,=7.1011,=9.5068,=0.7242,=0.7336,=0.3828,=0.4841,=0.5751,=0.8186,=1.1073,=0.9679,=0.5982,=0.4386,=0.6477,=0.8390,=1.4262,=2.0623,,=0.0887,,=0.0537,=1391
="H30270",红利价值,2013-12-19,=-0.0006,=9975.2700,=0.0465,=8.0531,=0.7811,=4.4543,=5.4185,=6.7230,=8.7896,=13.0955,=0.8393,=0.6603,=0.5256,=0.6477,=0.7580,=1.2604,=1.7317,=1.6246,=1,=0.5854,=0.8081,=0.9928,=1.2544,=1.6246,=0.0717,=0.0975,=0.0748,=0.0424,=163
="931024",港股通非银,2017-11-06,=0.0082,=4223.1400,=-0.0164,=8.1126,=0.0989,=6.7549,=8.7784,=11.3928,=13.3945,=22.4310,=1.1471,=0.6329,=0.6237,=0.8450,=1.0437,=1.2272,=1.7592,=1.3641,=0.8957,=0.5870,=0.8712,=1.0053,=1.1970,=2.2002,,=0.1136,,=0.0321,=174
="000934",中证金融,2009-07-03,=0.0108,=5933.7600,=-0.0535,=8.1491,=0.5301,=5.7083,=6.8944,=8.0599,=8.8714,=11.5527,=0.8133,=0.3322,=0.6117,=0.7181,=0.9382,=1.1532,=1.5017,=2.1539,=0.8574,=1.1467,=1.4503,=1.8024,=2.0566,=2.6696,=0.0732,=0.0889,=0.0723,=0.0370,=1146
="930914",港股通高股息,2016-11-25,=0.0020,=5339.6564,=0.0858,=8.2103,=0.8600,=3.4280,=4.4093,=5.8501,=7.7177,=11.1979,=0.7848,=0.7418,=0.3979,=0.5003,=0.6098,=0.8555,=1.1764,=1.2879,=0.8295,=0.5144,=0.6961,=0.9174,=1.2363,=2.2126,,=0.1000,,=0.0532,=644
="HSHDYI",恒生高股息率指数,2012-12-10,=-0.0001,=1400.2400,=0.0978,=8.2154,=0.8704,=3.6777,=4.8612,=6.6082,=7.7192,=10.6953,=0.7615,=0.6469,=0.4041,=0.5046,=0.6482,=0.9078,=1.1746,=1.2033,=0.6668,=0.5013,=0.7008,=1.0658,=1.5005,=1.9871,,=0.0935,,=0.0530,=896
="931157",SHS红利成长LV,2019-04-25,=0.0004,=7659.0700,=0.0275,=8.2501,=0.7708,=4.1261,=5.5617,=6.8659,=8.3544,=11.5318,=0.8403,=0.6218,=0.5154,=0.6234,=0.8057,=0.9314,=1.5888,=1.6242,=0.9966,=0.5018,=0.7025,=1.0170,=1.3711,=1.6333,,=0.0965,,=0.0474,=291
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=0.0003,=2794.6000,=0.1279,=8.2589,=1,=3.8979,=4.9410,=5.8139,=7.1017,=8.2589,=0.7399,=0.9452,=0.4277,=0.5155,=0.5736,=0.6695,=0.8197,=1.2866,=0.9803,=0.5333,=0.6945,=0.8653,=1.1069,=1.3442,,=0.0916,,=0.0514,=469
="932596",港股通红利低波,2016-02-04,=0.0019,=4199.6100,=0.0827,=8.2597,=0.7583,=7.4451,=7.7753,=8.0353,=8.2936,=8.5745,=0.7607,=0.9333,=0.6528,=0.6834,=0.7112,=0.7508,=0.7672,=1.3598,=0.7750,=1.2161,=1.2696,=1.3190,=1.3605,=1.4099,,,,=0.0520,=72
="930992",沪港深红利低波,2017-06-28,=0.0003,=5816.6100,=0.0448,=8.3268,=0.9854,=4.0130,=5.1050,=5.8163,=7.3960,=8.5012,=0.7772,=0.9932,=0.4277,=0.5360,=0.5871,=0.7000,=0.7825,=1.2160,=0.8628,=0.4496,=0.5974,=0.8063,=1.1589,=1.3912,,=0.0942,,=0.0518,=10
="000992",全指金融,2011-08-02,=0.0102,=5684.2700,=-0.0507,=8.3457,=0.5408,=5.9310,=7.1022,=8.2311,=9.0288,=11.6339,=0.8158,=0.3318,=0.6188,=0.7234,=0.9473,=1.1690,=1.5107,=2.1308,=0.8471,=1.1568,=1.4432,=1.8065,=2.0610,=2.6668,=0.0720,=0.0851,=0.0697,=0.0364,=2692
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0018,=3813.1500,=0.0607,=8.4167,=0.9962,=4.9972,=5.5262,=6.0402,=7.5164,=8.5137,=0.8174,=0.9975,=0.5264,=0.5889,=0.6267,=0.7333,=0.8235,=1.0142,=0.9975,=0.5404,=0.5919,=0.6585,=0.8369,=1.0198,,=0.0966,,=0.0485,=107
="000151",上国红利,2012-07-20,=-0.0079,=1652.3200,=0.0816,=8.4613,=0.9617,=4.5075,=5.3657,=6.8911,=7.5891,=10.0345,=0.8011,=0.5779,=0.5268,=0.6189,=0.7557,=0.9679,=1.3272,=1.0789,=0.4794,=0.6026,=0.8953,=1.1045,=1.3121,=1.6854,=0.0766,=0.0931,=0.0685,=0.0500,=191
="H30269",红利低波,2013-12-19,=0.0023,=11574.0100,=0.0297,=8.4749,=0.7881,=4.5638,=5.5488,=6.7863,=9.4786,=14.4342,=0.8895,=0.6134,=0.5386,=0.6570,=0.8017,=1.3872,=1.9670,=1.6394,=0.9996,=0.6111,=0.8850,=1.0977,=1.4134,=1.6442,=0.0718,=0.0970,=0.0686,=0.0434,=3721
="931446",东证红利低波,2020-04-21,=0.0006,=3553.2000,=0.0321,=8.5131,=0.7940,=5.1478,=6.1552,=7.0615,=8.5363,=11.0216,=0.8434,=0.7358,=0.5884,=0.6931,=0.7588,=0.8758,=1.2481,=1.5445,=0.9842,=0.5909,=0.7509,=0.8785,=1.2834,=1.5979,=0.0725,=0.0941,=0.0749,=0.0440,=732
="H50040",上红低波,2014-03-21,=0.0017,=11493.9900,=0.0423,=8.5138,=0.7943,=4.6938,=5.9512,=7.0128,=9.6645,=14.3118,=0.8814,=0.5989,=0.5647,=0.6911,=0.8375,=1.3609,=1.8756,=1.6578,=0.9996,=0.6380,=0.8684,=1.2018,=1.3917,=1.6603,=0.0726,=0.0983,=0.0721,=0.0429,=337
="000029",180价值,2009-01-09,=0.0051,=4375.5500,=-0.0174,=8.5348,=0.8166,=5.6894,=6.9075,=7.8865,=8.4884,=10.8138,=0.8634,=0.4876,=0.6666,=0.8069,=0.8660,=1.0675,=1.4433,=1.1105,=0.9015,=0.6198,=0.7825,=0.9448,=1.0611,=1.4032,=0.0717,=0.0955,=0.0779,=0.0420,=555
="931130",红利成长低波,2018-12-04,=0.0038,=24455.9800,=0.0312,=8.6148,=0.7742,=4.4465,=5.5627,=7.6880,=8.7348,=11.5512,=0.8808,=0.4158,=0.5279,=0.6229,=0.9045,=1.0349,=1.5803,=1.9206,=0.8037,=0.3109,=0.8112,=1.3126,=1.9030,=2.5957,=0.0726,=0.0980,=0.0458,=0.0433,=132
="000922",中证红利,2008-05-26,=-0.0074,=5868.4800,=0.0662,=8.6761,=0.8223,=5.1762,=6.0245,=7.6568,=8.5615,=11.2156,=0.8812,=0.5313,=0.5911,=0.7110,=0.8584,=1.1099,=1.4999,=1.2948,=0.9138,=0.6332,=0.7726,=1.0442,=1.2121,=1.7101,=0.0673,=0.0937,=0.0683,=0.0447,=19684
="000015",红利指数,2005-01-04,=-0.0068,=3304.6800,=0.0879,=8.8168,=0.9691,=4.6646,=5.5108,=7.0876,=7.9670,=10.4439,=0.8776,=0.6142,=0.5525,=0.6398,=0.7661,=1.0203,=1.3875,=1.4993,=0.9724,=0.7277,=0.8913,=1.1213,=1.3184,=1.6890,=0.0627,=0.0940,=0.0675,=0.0432,=14069
="000821",300红利,2012-07-20,=-0.0004,=6937.3000,=0.0397,=8.8225,=0.8949,=4.9998,=6.1944,=7.5608,=8.3714,=10.9286,=0.8995,=0.5569,=0.5725,=0.7140,=0.8783,=1.0810,=1.4919,=1.4365,=0.9547,=0.6098,=0.7993,=1.0618,=1.3040,=1.6963,=0.0720,=0.0964,=0.0719,=0.0448,=972
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0033,=5171.5500,=0.1135,=8.8860,=0.9985,=4.2457,=4.7023,=5.7153,=7.4973,=8.8962,=0.8064,=1,=0.4429,=0.4967,=0.5738,=0.7239,=0.8064,=1.1372,=1,=0.6036,=0.6702,=0.8667,=0.9925,=1.1372,,=0.0936,,=0.0538,=77
="000824",国企红利,2012-07-20,=-0.0059,=2259.1000,=0.0651,=9.0358,=0.9633,=4.8847,=5.9406,=7.3386,=8.2829,=10.7823,=0.9065,=0.6109,=0.5610,=0.6880,=0.8278,=1.0598,=1.4469,=1.3300,=0.9064,=0.5370,=0.7016,=0.9865,=1.2269,=1.6834,=0.0686,=0.0944,=0.0718,=0.0447,=915
="930955",红利低波100,2017-05-26,=0.0002,=12270.0900,=0.0406,=9.0842,=0.8558,=5.0805,=6.0513,=7.3797,=8.5240,=11.5013,=0.9431,=0.7214,=0.5792,=0.6653,=0.8225,=0.9938,=1.3722,=1.3856,=0.8329,=0.5888,=0.7752,=0.9848,=1.2841,=1.7525,=0.0751,=0.0936,=0.0714,=0.0468,=1863
="931644",800红利,2024-03-15,=-0.0068,=2713.1400,=0.0631,=9.1018,=0.8613,=6.4729,=7.2750,=8.1455,=9.0299,=9.4757,=0.9247,=0.9193,=0.7001,=0.7659,=0.8560,=0.9080,=0.9431,=1.3377,=0.9959,=0.8423,=0.9199,=1.1046,=1.2679,=1.3425,=0.0715,=0.0955,=0.0722,=0.0448,=30
="399373",大盘价值,2010-01-04,=0.0051,=8466.5800,=-0.0125,=9.1409,=0.8145,=5.4746,=6.8623,=8.3403,=9.0951,=11.9914,=0.9716,=0.5589,=0.6410,=0.8033,=0.9513,=1.1408,=1.5001,=1.1758,=0.8809,=0.5920,=0.7817,=0.9284,=1.1316,=1.4541,=0.0764,=0.0969,=0.0766,=0.0434,=325
="000063",上证周期,2010-02-03,=0.0060,=3944.1200,=-0.0279,=9.1835,=0.7329,=5.4761,=7.1362,=8.5416,=9.4385,=12.4946,=0.9825,=0.5383,=0.6668,=0.8368,=0.9675,=1.1082,=1.4831,=1.6414,=0.9852,=0.8113,=1.0636,=1.2494,=1.4186,=1.7571,=0.0796,=0.1019,=0.0808,=0.0379,=206
="000919",300价值,2008-01-21,=0.0018,=5306.5900,=-0.0022,=9.2490,=0.8054,=5.9577,=7.3283,=8.4437,=9.2334,=12.2376,=0.9661,=0.5692,=0.6917,=0.8497,=0.9451,=1.1520,=1.5388,=1.1441,=0.8957,=0.6314,=0.7861,=0.9060,=1.0999,=1.3421,=0.0752,=0.0968,=0.0773,=0.0401,=4291
="930740",300红利LV,2018-12-04,=-0.0013,=7505.2246,=0.0469,=9.2612,=0.9450,=5.4153,=6.8079,=7.4850,=8.5131,=9.6903,=0.9686,=0.8707,=0.6159,=0.7682,=0.8536,=0.9456,=1.0604,=1.4112,=0.7612,=0.6725,=0.8537,=1.0743,=1.5144,=1.9253,=0.0708,=0.0943,=0.0707,=0.0433,=577
="931479",证券保险,2020-05-06,=0.0154,=977.3600,=-0.0803,=9.4287,=0.0070,=9.2800,=12.0274,=13.6341,=15.5693,=21.1012,=1.3882,=0.5011,=1.0296,=1.2289,=1.3874,=1.5785,=2.2844,=1.7524,=0.7467,=1.0318,=1.2668,=1.4409,=1.7973,=2.2879,=0.1242,=0.1142,=0.0972,=0.0239,=8
="399995",基建工程,2015-03-12,=-0.0152,=4217,=0.0795,=9.4317,=0.7045,=5.8673,=7.3439,=8.2792,=12.5473,=18.8590,=0.7495,=0.2148,=0.5815,=0.7369,=0.9113,=1.4826,=2.1834,=0.2022,=0.4518,=0.1368,=0.1788,=0.2067,=0.3601,=0.5478,=0.0444,=0.0704,=0.0520,=0.0276,=2682
="000825",央企红利,2012-07-20,=-0.0042,=3653.9100,=0.0581,=9.4555,=0.9872,=4.7369,=6.0940,=7.3075,=8.3040,=10.5687,=0.9429,=0.6966,=0.5507,=0.6915,=0.8600,=1.0016,=1.3929,=1.2561,=0.8858,=0.6009,=0.8548,=1.0501,=1.2078,=1.7357,=0.0695,=0.0951,=0.0705,=0.0431,=287
="931848",800红利低波,2024-05-21,=-0.0013,=3364.2000,=0.0628,=9.5876,=0.9252,=7.4155,=8.1285,=8.9421,=9.4393,=9.7854,=0.9962,=0.9932,=0.7315,=0.8575,=0.9161,=0.9688,=1.0001,=1.3980,=0.8934,=1.1714,=1.2277,=1.3335,=1.3784,=1.5428,=0.0728,=0.0933,=0.0737,=0.0427,=122
="H30035",300非银,2012-12-21,=0.0165,=10210.1000,=-0.0845,=9.7064,=0.0049,=9.5537,=13.1246,=15.1688,=19.3628,=26.3489,=1.4170,=0.2914,=1.0544,=1.3279,=1.6486,=2.0510,=2.4387,=1.7934,=0.5668,=1.0410,=1.4185,=1.7302,=1.9729,=2.3917,=0.1224,=0.1128,=0.0964,=0.0232,=1157
="931069",中金300,2018-02-14,=-0.0011,=5025.1400,=0.0041,=9.7557,=0.6222,=5.9518,=7.4852,=9.2556,=10.5195,=13.6164,=1.0267,=0.4024,=0.7377,=0.9194,=1.1074,=1.3597,=1.8328,=1.4230,=0.8875,=0.6656,=0.8596,=1.1107,=1.3070,=1.7542,=0.0767,=0.1056,=0.0771,=0.0395,=84
="000968",300周期,2010-05-28,=0.0042,=4475.7100,=-0.0161,=9.9267,=0.7308,=6.1174,=7.8172,=9.1554,=10.2896,=13.3562,=1.0194,=0.5120,=0.7021,=0.8484,=1.0143,=1.1849,=1.5550,=1.6526,=0.9864,=0.8459,=1.0834,=1.2645,=1.4613,=1.8297,=0.0765,=0.0962,=0.0777,=0.0356,=98
="932305",智选高股息,2024-09-30,=-0.0100,=12062.9600,=0.0809,=9.9279,=0.9886,=7.0143,=7.4561,=8.2959,=9.1953,=10.1309,=1.1441,=0.9886,=0.8750,=0.9199,=1.0426,=1.0807,=1.1675,=0.8211,=0.5743,=0.7106,=0.7290,=0.7782,=1.2789,=1.3342,=0.0813,=0.1049,=0.0838,=0.0656,=233
="000925",基本面50,2009-02-26,=0.0033,=4550.0300,=-0.0148,=9.9895,=0.7840,=6.2635,=7.9688,=9.0449,=10.0524,=12.7955,=1.0433,=0.4518,=0.7306,=0.9013,=1.0632,=1.1921,=1.5728,=1.0955,=0.7865,=0.6037,=0.7864,=0.9667,=1.1028,=1.4866,=0.0747,=0.0947,=0.0771,=0.0389,=4533
="H30356",800价值,2014-06-09,=-0.0016,=6720.6800,=0.0112,=9.9935,=0.8102,=6.4024,=7.6848,=9.0192,=9.9531,=13.4784,=1.0327,=0.6155,=0.7030,=0.8609,=0.9882,=1.1784,=1.6287,=1.1204,=0.8581,=0.5868,=0.7372,=0.8794,=1.0688,=1.3738,=0.0737,=0.0946,=0.0754,=0.0382,=27
="399550",央视50,2012-06-06,=0.0003,=8263.4600,=0.0212,=9.9981,=0.7589,=6.8960,=8.2537,=9.2335,=10.1362,=13.0561,=1.0473,=0.3005,=0.8649,=1.0177,=1.2397,=1.4261,=1.8564,=2.0889,=0.8553,=1.3448,=1.6472,=1.7971,=2.0356,=2.5217,=0.0768,=0.1002,=0.0803,=0.0421,=2257
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0008,=4312.1400,=0.0739,=10.0494,=0.6733,=4.8859,=6.8728,=8.8773,=12.1601,=16.1208,=0.9367,=0.6014,=0.5567,=0.7305,=0.8673,=1.1833,=1.3660,=1.0646,=0.5900,=0.5555,=0.7802,=0.9894,=1.3645,=1.5178,,=0.0950,,=0.0534,=32
="000042",上证央企,2009-03-30,=-0.0013,=1806.2000,=-0.0029,=10.1226,=0.8285,=6.3284,=7.8863,=9.1224,=10.0238,=12.9577,=1.0392,=0.6628,=0.7230,=0.8871,=0.9895,=1.1165,=1.4812,=1.3279,=0.9938,=0.6569,=0.8569,=0.9755,=1.1229,=1.3891,=0.0745,=0.0970,=0.0773,=0.0374,=380
="930608",中证基建,2015-03-31,=-0.0148,=8834.4100,=0.0410,=10.1362,=0.4242,=6.6667,=8.6208,=10.5544,=17.0998,=25.2863,=0.8422,=0.2238,=0.6550,=0.8276,=1.1203,=1.6158,=2.2134,=0.2417,=0.2877,=0.1701,=0.2221,=0.3426,=0.4971,=0.7101,=0.0480,=0.0718,=0.0544,=0.0291,=641
="399966",800证保,2012-12-21,=0.0134,=6102.9200,=-0.0771,=10.1581,=0.0029,=10.0132,=13.7118,=15.9950,=19.7375,=27.1945,=1.4176,=0.2890,=1.0619,=1.3308,=1.6301,=2.0433,=2.4366,=1.9257,=0.6533,=1.1634,=1.5249,=1.7816,=2.0457,=2.5211,=0.1174,=0.1076,=0.0911,=0.0224,=168
="H30588",中证证保,2015-02-02,=0.0134,=1036.3100,=-0.0771,=10.1657,=0.0029,=10.0210,=13.6597,=16.0874,=19.5891,=27.6808,=1.4160,=0.2848,=1.0752,=1.3326,=1.6371,=2.0375,=2.4238,=1.9282,=0.6950,=1.1673,=1.5178,=1.7578,=2.0128,=2.5500,=0.1176,=0.1081,=0.0914,=0.0224,=457
="930723",沪港深F100,2015-08-05,=0.0012,=5155.9588,=0.0126,=10.1932,=0.8152,=5.4557,=7.5706,=8.9354,=10.1423,=13.1279,=1.0445,=0.6150,=0.6469,=0.8476,=1.0101,=1.1160,=1.4626,=1.3326,=0.8837,=0.6039,=0.8632,=1.0718,=1.2779,=1.6654,,=0.1086,,=0.0390,=151
="932422",A500红利低波,2025-04-09,=-0.0006,=3223.0400,=0.0387,=10.2516,=0.8097,=9.5190,=9.8695,=10.0789,=10.2346,=10.5846,=1.0892,=0.9956,=0.9943,=1.0277,=1.0418,=1.0559,=1.0941,=1.3301,=0.2522,=1.2431,=1.3098,=1.4408,=1.4773,=1.5336,=0.0682,,,=0.0425,=247
="399805",互联金融,2015-02-10,=-0.0099,=3606.4600,=-0.0630,=10.2575,=0.2626,=7.5943,=9.8174,=11.5433,=13.2085,=16.5816,=1.1110,=0.2832,=0.7644,=1.0567,=1.4484,=1.7388,=2.0317,=1.8952,=0.9015,=1.1667,=1.4082,=1.6147,=1.7831,=2.2175,=0.0834,=0.0942,=0.0809,=0.0335,=326
="950090",50AH优选,2015-12-10,=0.0013,=6115.9400,=-0.0110,=10.3316,=0.9073,=6.3188,=7.9026,=8.6154,=9.7602,=13.5010,=1.0984,=0.7218,=0.7914,=0.9478,=1.0256,=1.1249,=1.5403,=1.3921,=0.9823,=0.6574,=0.8457,=0.9466,=1.0536,=1.4553,,=0.1029,,=0.0381,=1991
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0017,=9323.6400,=-0.0147,=10.3417,=0.8212,=5.7712,=7.8831,=8.9638,=10.2875,=13.0207,=1.1468,=0.7103,=0.7256,=0.9400,=1.0744,=1.2097,=1.5098,=1.8646,=0.9195,=0.9123,=1.1408,=1.3956,=1.7160,=2.4187,,=0.1056,,=0.0342,=262
="399371",国证价值,2010-01-04,=-0.0045,=7416.1800,=0.0296,=10.4430,=0.8141,=6.4728,=7.8356,=9.0964,=10.3449,=13.0475,=1.0670,=0.6212,=0.7249,=0.8967,=1.0117,=1.2421,=1.5675,=1.1037,=0.8067,=0.5764,=0.7536,=0.8693,=1.0975,=1.3812,=0.0736,=0.0927,=0.0763,=0.0393,=111
="000806",消费服务,2012-02-10,=0.0008,=8204.6200,=-0.0260,=10.4482,=0.3747,=8.8952,=9.9812,=10.8057,=11.8704,=17.0971,=1.1744,=0.1232,=1.0009,=1.2048,=1.3583,=1.5460,=2.0145,=2.2757,=0.6987,=1.6526,=1.9444,=2.1081,=2.3803,=3.0032,=0.0838,=0.1036,=0.0833,=0.0354,=414
="932431",300质量,2025-03-18,=0.0010,=2081.1800,=0.0170,=10.4852,=0.9793,=9.4685,=9.9428,=10.1167,=10.2564,=10.5369,=1.1681,=0.9710,=1.0727,=1.1112,=1.1299,=1.1459,=1.1853,=2.2570,=0.8423,=2.0194,=2.1490,=2.1976,=2.2448,=2.3259,=0.0794,,,=0.0358,=2
="980081",价值100,2012-12-28,,,=0.1054,=10.5102,=0.9667,=7.7317,=8.3055,=8.5336,=9.4692,=10.8572,=1.1787,=0.9667,=0.8413,=0.8813,=0.9081,=1.0743,=1.2173,=1.0637,=0.9667,=0.7580,=0.8025,=0.8528,=1.0266,=1.0986,=0.0759,=0.1010,,=0.0434,=238
="932153",港股通价值策略,2025-04-30,=0.0020,=1098.2744,=0.0452,=10.5477,=0.9032,=8.1696,=9.4983,=10.0856,=10.3558,=10.9237,=0.9143,=0.9171,=0.7012,=0.8194,=0.8773,=0.8988,=0.9365,=1.0776,=0.8802,=0.8168,=0.9483,=1.0272,=1.0667,=1.1126,,,,=0.0412,=6
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0013,=12725.9900,=-0.0092,=10.5509,=0.8644,=6.0524,=7.8516,=8.5943,=9.9230,=15.8114,=1.1357,=0.7600,=0.6924,=0.8889,=0.9978,=1.1579,=1.7191,=1.5147,=0.8723,=0.7846,=0.9919,=1.0795,=1.4265,=2.0876,,=0.1073,,=0.0339,=91
="931375",300质量低波,2019-11-25,=0.0004,=17473.9200,=0.0304,=10.5518,=0.4165,=6.4946,=8.1310,=11.5233,=13.5845,=22.0532,=1.3922,=0.4198,=0.8054,=1.0768,=1.5734,=2.0859,=3.3245,=1.8816,=0.6523,=1.0044,=1.3154,=1.6423,=2.0966,=2.5370,=0.0993,=0.1354,=0.0949,=0.0289,=107
