指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="000992",全指金融,2011-08-02,=0.0001,=5533.7700,=-0.0759,=8.4095,=0.5604,=5.9310,=7.1022,=8.2435,=9.0288,=11.6339,=0.7933,=0.2798,=0.6188,=0.7234,=0.9390,=1.1649,=1.5107,=2.1347,=0.8480,=1.1568,=1.4432,=1.8067,=2.0659,=2.6668,=0.0720,=0.0851,=0.0697,=0.0364,=2698
="H30269",红利低波,2013-12-19,=-0.0002,=11387.2700,=0.0131,=8.4201,=0.7767,=4.5638,=5.5488,=6.8274,=9.4786,=14.4342,=0.8666,=0.5962,=0.5386,=0.6570,=0.8017,=1.3872,=1.9670,=1.6267,=0.9913,=0.6111,=0.8850,=1.0980,=1.4136,=1.6556,=0.0718,=0.0970,=0.0686,=0.0429,=3972
="H50040",上红低波,2014-03-21,=-0.0003,=11256.6400,=0.0208,=8.4470,=0.7841,=4.6938,=5.9512,=7.0384,=9.6645,=14.3118,=0.8577,=0.5579,=0.5647,=0.6911,=0.8376,=1.3609,=1.8756,=1.6431,=0.9901,=0.6380,=0.8684,=1.2019,=1.3953,=1.6750,=0.0737,=0.0983,=0.0721,=0.0422,=345
="000029",180价值,2009-01-09,=-0.0010,=4256.8100,=-0.0441,=8.4853,=0.7936,=5.6894,=6.9075,=7.8866,=8.4987,=10.8138,=0.8329,=0.3197,=0.6666,=0.8069,=0.8641,=1.0653,=1.4433,=1.1001,=0.8838,=0.6198,=0.7825,=0.9448,=1.0655,=1.4032,=0.0720,=0.0955,=0.0779,=0.0400,=554
="000151",上国红利,2012-07-20,=0.0007,=1604.1400,=0.0500,=8.4886,=0.9543,=4.5075,=5.3657,=6.9141,=7.6288,=10.0345,=0.7734,=0.5369,=0.5268,=0.6189,=0.7559,=0.9661,=1.3272,=1.0748,=0.4751,=0.6026,=0.8953,=1.0974,=1.3108,=1.6854,=0.0766,=0.0931,=0.0685,=0.0433,=202
="931446",东证红利低波,2020-04-21,=0.0002,=3455.3836,=0.0037,=8.4931,=0.7878,=5.1478,=6.1603,=7.0831,=8.5349,=11.0216,=0.8210,=0.7023,=0.5884,=0.6942,=0.7616,=0.8752,=1.2481,=1.5393,=0.9781,=0.5909,=0.7519,=0.8816,=1.3025,=1.5979,=0.0725,=0.0941,=0.0749,=0.0420,=785
="931130",红利成长低波,2018-12-04,,,=0.0199,=8.6240,=0.7769,=4.4465,=5.5691,=7.7416,=8.7298,=11.5512,=0.8667,=0.3761,=0.5279,=0.6232,=0.9032,=1.0339,=1.5803,=1.9131,=0.7993,=0.3109,=0.8122,=1.3148,=1.9140,=2.5957,=0.0647,=0.0980,=0.0458,=0.0425,=138
="000922",中证红利,2008-05-26,=0.0024,=5734.5086,=0.0419,=8.6345,=0.8109,=5.1762,=6.0245,=7.6580,=8.5957,=11.2156,=0.8558,=0.4948,=0.5911,=0.7110,=0.8579,=1.1086,=1.4999,=1.2867,=0.8991,=0.6332,=0.7726,=1.0442,=1.2172,=1.7101,=0.0673,=0.0937,=0.0683,=0.0419,=19852
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0040,=5156.6700,=0.1103,=8.7129,=0.9816,=4.2457,=4.7052,=5.7400,=7.5780,=8.9197,=0.7997,=0.9873,=0.4429,=0.4973,=0.5760,=0.7315,=0.8114,=1.1025,=0.9632,=0.6036,=0.6711,=0.8698,=1.0012,=1.1417,,=0.0936,,=0.0517,=81
="000821",300红利,2012-07-20,=-0.0022,=6768.3661,=0.0144,=8.7738,=0.8785,=4.9998,=6.1944,=7.5620,=8.4032,=10.9286,=0.8704,=0.4907,=0.5725,=0.7140,=0.8755,=1.0796,=1.4919,=1.4236,=0.9361,=0.6098,=0.7993,=1.0625,=1.3103,=1.6963,=0.0719,=0.0964,=0.0719,=0.0427,=983
="000015",红利指数,2005-01-04,=0.0019,=3237.2500,=0.0657,=8.8093,=0.9633,=4.6646,=5.5108,=7.0887,=7.9912,=10.4439,=0.8543,=0.6098,=0.5525,=0.6398,=0.7661,=1.0179,=1.3875,=1.4943,=0.9637,=0.7277,=0.8913,=1.1275,=1.3235,=1.6890,=0.0627,=0.0940,=0.0675,=0.0407,=14112
="000824",国企红利,2012-07-20,=0.0011,=2204.7773,=0.0394,=8.9832,=0.9501,=4.8847,=5.9406,=7.3386,=8.3526,=10.7823,=0.8793,=0.5830,=0.5610,=0.6880,=0.8280,=1.0592,=1.4469,=1.3178,=0.8883,=0.5370,=0.7016,=0.9867,=1.2356,=1.6834,=0.0686,=0.0944,=0.0718,=0.0418,=935
="931644",800红利,2024-03-15,,,=0.0405,=9.0393,=0.7956,=6.4729,=7.2983,=8.1834,=9.0454,=9.4757,=0.8946,=0.7024,=0.7001,=0.7676,=0.8571,=0.9087,=0.9431,=1.3244,=0.9524,=0.8423,=0.9210,=1.1101,=1.2772,=1.3504,=0.0715,=0.0955,=0.0722,=0.0428,=29
="930955",红利低波100,2017-05-26,=0,=11927.7137,=0.0116,=9.0834,=0.8544,=5.0805,=6.0588,=7.3924,=8.5475,=11.5013,=0.9194,=0.6732,=0.5792,=0.6655,=0.8241,=0.9923,=1.3722,=1.3803,=0.8248,=0.5888,=0.7760,=0.9867,=1.3093,=1.7525,=0.0751,=0.0936,=0.0714,=0.0441,=1999
="000063",上证周期,2010-02-03,=0.0026,=3856.5600,=-0.0495,=9.0958,=0.6984,=5.4761,=7.1362,=8.5598,=9.4385,=12.4946,=0.9454,=0.4462,=0.6668,=0.8368,=0.9655,=1.1068,=1.4831,=1.6181,=0.9633,=0.8113,=1.0636,=1.2496,=1.4278,=1.7571,=0.0797,=0.1019,=0.0808,=0.0366,=206
="399373",大盘价值,2010-01-04,=-0.0002,=8253.4500,=-0.0374,=9.1284,=0.8084,=5.4746,=6.8623,=8.3403,=9.1079,=11.9914,=0.9357,=0.4656,=0.6410,=0.8033,=0.9493,=1.1408,=1.5001,=1.1632,=0.8537,=0.5920,=0.7817,=0.9285,=1.1378,=1.4541,=0.0763,=0.0969,=0.0766,=0.0417,=325
="000919",300价值,2008-01-21,=0.0007,=5187.6385,=-0.0246,=9.2013,=0.7841,=5.9577,=7.3283,=8.4444,=9.2359,=12.2376,=0.9291,=0.4495,=0.6917,=0.8497,=0.9435,=1.1480,=1.5388,=1.1276,=0.8628,=0.6314,=0.7861,=0.9060,=1.1033,=1.3421,=0.0752,=0.0968,=0.0773,=0.0394,=4308
="930740",300红利LV,2018-12-04,=-0.0015,=7259.8402,=0.0127,=9.2018,=0.9238,=5.4153,=6.8221,=7.4980,=8.5737,=9.6903,=0.9385,=0.7623,=0.6159,=0.7702,=0.8555,=0.9465,=1.0604,=1.3997,=0.7517,=0.6725,=0.8550,=1.0753,=1.5124,=1.9253,=0.0682,=0.0943,=0.0707,=0.0417,=600
="931479",证券保险,2020-05-06,=0.0047,=931.8666,=-0.1231,=9.2101,=0.0118,=8.7385,=11.9830,=13.5482,=15.5556,=21.1012,=1.2810,=0.2933,=1.0296,=1.2290,=1.3838,=1.5761,=2.2844,=1.6808,=0.6872,=1.0318,=1.2688,=1.4450,=1.7934,=2.2879,=0.1244,=0.1142,=0.0972,=0.0286,=20
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0060,=4347.4100,=0.0827,=9.3544,=0.5971,=4.8859,=6.8728,=8.8780,=12.0762,=16.1208,=0.8951,=0.5565,=0.5567,=0.7305,=0.8673,=1.1786,=1.3660,=1.0038,=0.5305,=0.5555,=0.7802,=0.9883,=1.3624,=1.5178,,=0.0950,,=0.0538,=32
="000825",央企红利,2012-07-20,=0.0002,=3576.9296,=0.0358,=9.4133,=0.9769,=4.7369,=6.0940,=7.3096,=8.3347,=10.5687,=0.9138,=0.6263,=0.5507,=0.6915,=0.8602,=0.9985,=1.3929,=1.2457,=0.8661,=0.6009,=0.8548,=1.0568,=1.2125,=1.7357,=0.0695,=0.0951,=0.0705,=0.0409,=311
="H30035",300非银,2012-12-21,=0.0035,=9733.3900,=-0.1273,=9.4822,=0.0070,=9.0295,=13.0609,=15.1675,=19.3628,=26.3489,=1.3067,=0.1772,=1.0544,=1.3226,=1.6391,=2.0481,=2.4387,=1.7207,=0.4965,=1.0410,=1.4185,=1.7230,=1.9729,=2.3917,=0.1221,=0.1128,=0.0964,=0.0278,=1181
="931848",800红利低波,2024-05-21,=0.0002,=3263.7564,=0.0311,=9.5128,=0.8398,=7.4155,=8.1610,=9.0185,=9.4719,=9.7854,=0.9634,=0.7229,=0.7315,=0.8579,=0.9179,=0.9712,=1.0024,=1.3825,=0.8095,=1.1714,=1.2297,=1.3430,=1.3810,=1.5428,=0.0727,=0.0933,=0.0737,=0.0412,=135
="931069",中金300,2018-02-14,=0.0037,=4942.6870,=-0.0123,=9.7032,=0.6075,=5.9518,=7.4986,=9.2680,=10.5097,=13.6164,=0.9916,=0.3531,=0.7377,=0.9202,=1.0992,=1.3587,=1.8328,=1.4082,=0.8695,=0.6656,=0.8617,=1.1123,=1.3166,=1.7542,=0.0767,=0.1056,=0.0771,=0.0389,=89
="000968",300周期,2010-05-28,,,=-0.0362,=9.9100,=0.7260,=6.1174,=7.8172,=9.1556,=10.2896,=13.3562,=0.9848,=0.4351,=0.7021,=0.8484,=1.0122,=1.1797,=1.5550,=1.6321,=0.9712,=0.8459,=1.0834,=1.2650,=1.4697,=1.8297,=0.0764,=0.0962,=0.0777,=0.0346,=98
="H30356",800价值,2014-06-09,=0.0029,=6562.4200,=-0.0126,=9.9306,=0.7947,=6.4024,=7.6878,=9.0300,=9.9465,=13.4784,=0.9934,=0.5104,=0.7030,=0.8619,=0.9895,=1.1755,=1.6287,=1.1045,=0.8430,=0.5868,=0.7376,=0.8806,=1.0807,=1.3738,=0.0737,=0.0946,=0.0754,=0.0377,=30
="399966",800证保,2012-12-21,=0.0048,=5840.4900,=-0.1168,=9.9373,=0.0070,=9.4219,=13.7103,=15.9948,=19.7375,=27.1945,=1.3121,=0.1867,=1.0619,=1.3256,=1.6237,=2.0408,=2.4366,=1.8530,=0.5777,=1.1634,=1.5249,=1.7802,=2.0457,=2.5211,=0.1176,=0.1076,=0.0911,=0.0267,=169
="H30588",中证证保,2015-02-02,=0.0047,=991.8200,=-0.1168,=9.9449,=0.0070,=9.4285,=13.6588,=16.0870,=19.5891,=27.6808,=1.3108,=0.1854,=1.0752,=1.3264,=1.6313,=2.0366,=2.4238,=1.8555,=0.5995,=1.1673,=1.5178,=1.7579,=2.0128,=2.5500,=0.1176,=0.1081,=0.0914,=0.0267,=464
="399995",基建工程,2015-03-12,=0.0070,=4051.1600,=0.0370,=9.9731,=0.7491,=5.8673,=7.3439,=8.2803,=12.0768,=18.8590,=0.7175,=0.1549,=0.5815,=0.7325,=0.9071,=1.4527,=2.1834,=0.1975,=0.4112,=0.1368,=0.1788,=0.2058,=0.3571,=0.5478,=0.0444,=0.0704,=0.0520,=0.0251,=2685
="000042",上证央企,2009-03-30,=0.0016,=1752.2000,=-0.0327,=10.0763,=0.8105,=6.3284,=7.8863,=9.1386,=10.0377,=12.9577,=0.9997,=0.5393,=0.7230,=0.8871,=0.9896,=1.1137,=1.4812,=1.3057,=0.9782,=0.6569,=0.8569,=0.9755,=1.1295,=1.3891,=0.0740,=0.0970,=0.0773,=0.0362,=381
="932305",智选高股息,2024-09-30,=0.0079,=12027.9500,=0.0778,=10.0929,=0.9434,=7.0143,=7.4653,=8.3118,=9.2885,=10.4630,=1.0929,=0.8598,=0.8750,=0.9213,=1.0473,=1.0856,=1.1675,=0.8205,=0.5499,=0.7106,=0.7292,=0.7854,=1.2776,=1.3342,=0.0813,=0.1049,=0.0838,=0.0498,=255
="399805",互联金融,2015-02-10,=0.0130,=3433.2800,=-0.1080,=10.1154,=0.2431,=7.5943,=9.7864,=11.4858,=13.1805,=16.5816,=1.0480,=0.1908,=0.7644,=1.0538,=1.4335,=1.7332,=2.0317,=1.8729,=0.8822,=1.1667,=1.4082,=1.6147,=1.7831,=2.2175,=0.0834,=0.0942,=0.0809,=0.0325,=326
="399550",央视50,2012-06-06,=0.0008,=8205.4600,=0.0141,=10.1263,=0.7952,=6.8960,=8.2605,=9.2627,=10.1387,=13.0561,=1.0263,=0.2316,=0.8649,=1.0171,=1.2375,=1.4261,=1.8564,=2.1131,=0.8883,=1.3448,=1.6501,=1.8036,=2.0418,=2.5217,=0.0768,=0.1002,=0.0803,=0.0393,=2261
="950090",50AH优选,2015-12-10,=0.0038,=6132.0297,=-0.0084,=10.1378,=0.8794,=6.3188,=7.9035,=8.6295,=9.7900,=13.5010,=1.0961,=0.7192,=0.7914,=0.9482,=1.0265,=1.1247,=1.5403,=1.3693,=0.9698,=0.6574,=0.8466,=0.9487,=1.0561,=1.4553,,=0.1029,,=0.0359,=1997
="932422",A500红利低波,2025-04-09,=-0.0006,=3134.7000,=0.0102,=10.1536,=0.6032,=9.5190,=9.8730,=10.0943,=10.2376,=10.5846,=1.0504,=0.6478,=0.9943,=1.0287,=1.0435,=1.0591,=1.0978,=1.3151,=0.2348,=1.2431,=1.3098,=1.4376,=1.4750,=1.5336,=0.0682,,,=0.0406,=279
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0237,=9368,=-0.0100,=10.1773,=0.7721,=5.7712,=7.9069,=8.9936,=10.2891,=13.0207,=1.1368,=0.6889,=0.7256,=0.9400,=1.0767,=1.2097,=1.5098,=1.7960,=0.8643,=0.9123,=1.1453,=1.4045,=1.7249,=2.4187,,=0.1056,,=0.0334,=264
="000925",基本面50,2009-02-26,=0.0009,=4435.9626,=-0.0395,=10.2187,=0.8414,=6.2635,=7.9688,=9.0755,=10.0649,=12.7955,=1.0262,=0.4244,=0.7306,=0.9013,=1.0585,=1.1921,=1.5728,=1.1038,=0.8010,=0.6037,=0.7864,=0.9668,=1.1028,=1.4866,=0.0747,=0.0947,=0.0771,=0.0368,=4541
="930723",沪港深F100,2015-08-05,=0.0043,=5131.2756,=0.0077,=10.2678,=0.8350,=5.4557,=7.5729,=8.9772,=10.1466,=13.1279,=1.0307,=0.5665,=0.6469,=0.8477,=1.0095,=1.1158,=1.4626,=1.3236,=0.8714,=0.6039,=0.8635,=1.0742,=1.2812,=1.6654,,=0.0980,,=0.0375,=151
="000806",消费服务,2012-02-10,=0.0019,=8194.6275,=-0.0272,=10.4197,=0.3642,=8.8952,=10.0031,=10.8055,=11.8704,=17.0971,=1.1420,=0.1075,=1.0009,=1.2015,=1.3549,=1.5460,=2.0145,=2.2573,=0.6827,=1.6526,=1.9444,=2.1118,=2.3803,=3.0032,=0.0838,=0.1036,=0.0833,=0.0351,=415
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0212,=12833.9000,=-0.0008,=10.4521,=0.8534,=6.0524,=7.8702,=8.6139,=10.0043,=15.8114,=1.1222,=0.7399,=0.6924,=0.8913,=1.0002,=1.1579,=1.7191,=1.4632,=0.8257,=0.7846,=0.9943,=1.0833,=1.4315,=2.0876,,=0.1073,,=0.0332,=91
="932431",300质量,2025-03-18,=0.0086,=2056.6200,=0.0050,=10.4527,=0.9618,=9.4685,=9.9642,=10.1335,=10.2933,=10.5369,=1.1437,=0.7786,=1.0727,=1.1135,=1.1305,=1.1459,=1.1853,=2.2414,=0.7939,=2.0194,=2.1528,=2.2027,=2.2448,=2.3259,=0.0794,,,=0.0349,=5
="930608",中证基建,2015-03-31,=-0.0004,=8433.8250,=-0.0062,=10.4680,=0.4911,=6.6667,=8.6208,=10.5134,=15.5725,=25.2863,=0.7965,=0.1290,=0.6550,=0.8229,=1.1163,=1.5517,=2.2134,=0.2343,=0.2588,=0.1701,=0.2221,=0.3410,=0.4942,=0.7101,=0.0480,=0.0718,=0.0544,=0.0265,=646
="399371",国证价值,2010-01-04,=0.0056,=7316.6300,=0.0157,=10.4730,=0.8179,=6.4728,=7.8356,=9.0971,=10.3866,=13.0475,=1.0334,=0.5604,=0.7249,=0.8967,=1.0117,=1.2376,=1.5675,=1.0960,=0.8006,=0.5764,=0.7536,=0.8693,=1.0955,=1.3812,=0.0736,=0.0927,=0.0763,=0.0381,=122
="HSCEI",恒生中国企业指数,1994-08-08,=0.0214,=8905.1100,=-0.0010,=10.5066,=0.8539,=6.0524,=7.8722,=8.6222,=10.0180,=15.8114,=1.1267,=0.7449,=0.6924,=0.8911,=1.0018,=1.1595,=1.7191,=1.4693,=0.8295,=0.7849,=0.9949,=1.0833,=1.4355,=2.0876,,=0.1073,,=0.0330,=4735
="932153",港股通价值策略,2025-04-30,=0.0070,=1132.3040,=0.0776,=10.5180,=0.9025,=8.1696,=9.6177,=10.1026,=10.3675,=10.9237,=0.9189,=0.9407,=0.7012,=0.8297,=0.8796,=0.9013,=0.9365,=1.0644,=0.8136,=0.8168,=0.9602,=1.0289,=1.0639,=1.1126,,,,=0.0400,=7
="000056",上证国企,2010-01-04,=0.0037,=1254.6400,=0.0059,=10.5231,=0.7495,=7.2538,=8.8792,=9.6925,=10.7955,=13.3187,=1.1884,=0.7252,=0.8518,=1.0314,=1.1221,=1.2162,=1.5455,=1.7208,=0.9831,=0.7909,=0.9986,=1.1063,=1.2282,=1.7805,=0.0883,=0.1082,=0.0850,=0.0356,=198
