指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="H30318",科技传媒通信150,2014-04-15,=-0.0365,=4015.3800,=0.3059,=56.7535,=0.8833,=19.8534,=28.8631,=38.1291,=50.0679,=90.7292,=9.0764,=0.9707,=2.0037,=2.4801,=3.5037,=4.4216,=13.0479,=4.6857,=0.9592,=1.2409,=1.8640,=2.3034,=2.8468,=6.8164,=0.0040,=0.0186,=0.0031,=0.0058,=0.0072,=0.0165,=0.0244,=0.0368,=0.1091,=0.0211,=49
="980017",国证芯片,2015-02-17,=-0.0363,=16438.0500,=0.2957,=104.7198,=0.7672,=30.3742,=55.8843,=81.5576,=109.2544,=227.4136,=8.7436,=0.9253,=3.1638,=4.1038,=5.7891,=7.5285,=13.5798,=13.8273,=0.9612,=3.6283,=5.7952,=6.6949,=8.1815,=20.9165,=0.0012,=0.0435,=0.0008,=0.0016,=0.0020,=0.0027,=0.0044,=0.0146,=0.0397,=0.0130,=2621
="000682",科创信息,2021-08-16,=-0.0321,=2572.5400,=0.2903,=153.0055,=0.8955,=41.6131,=61.4635,=93.4470,=136.1923,=255.5918,=9.3501,=0.9365,=3.3247,=4.3590,=5.4033,=7.1366,=13.8809,=14.6215,=0.9490,=5.5790,=7.3277,=8.9247,=11.5317,=21.7670,=0.0015,=0.0393,=0.0011,=0.0020,=0.0030,=0.0038,=0.0070,=0.0200,=0.0432,=0.0072,=106
="000698",科创100,2023-08-07,=-0.0309,=1854.8600,=0.2723,=105.8960,=0.0881,=60.6995,=128.1891,=211.6741,=252.2879,=337.2511,=6.7766,=0.9119,=2.7397,=3.6221,=4.2162,=6.0088,=8.5061,=7.2158,=0.6572,=4.0312,=5.1188,=6.3751,=8.4091,=10.0837,=0.0031,=0.1477,=0.0025,=0.0033,=0.0053,=0.0064,=0.0089,=0.0093,=0.0369,=0.0028,=586
="931406",5G 50,2020-02-20,=-0.0436,=2689.5200,=0.2635,=31.0081,=0.6823,=15.2657,=20.6145,=24.0743,=34.6385,=51.5506,=3.4699,=0.6557,=1.5292,=1.9707,=2.5725,=3.8293,=5.3757,=2.2916,=0.9513,=0.9155,=1.4065,=1.5872,=1.9227,=2.9469,=0.0163,=0.4133,=0.0042,=0.0067,=0.0205,=0.0276,=0.0387,=0.0252,=0.1023,=0.0236,=706
="931160",通信设备,2013-07-15,=-0.0442,=19532.4400,=0.2634,=47.3465,=0.6973,=19.3231,=27.7990,=36.6958,=54.9602,=91.1971,=8.5664,=0.9695,=2.1520,=2.8712,=3.4260,=3.9732,=12.1269,=2.8841,=0.9476,=0.9706,=1.2833,=1.5072,=2.4398,=4.3558,=0.0058,=0.2569,=0.0028,=0.0052,=0.0077,=0.0150,=0.0221,=0.0428,=0.1280,=0.0276,=1308
="000690",科创成长,2022-11-04,=-0.0429,=2366.4700,=0.2622,=98.5207,=0.5586,=26.4295,=46.3146,=83.5808,=154.6490,=288.8500,=12.1434,=0.7852,=3.7827,=4.8585,=5.6177,=12.3588,=18.2315,=12.7721,=0.7082,=2.7510,=4.0147,=7.0173,=14.5466,=20.0971,=0.0016,=0.0933,=0.0011,=0.0021,=0.0034,=0.0053,=0.0127,=0.0188,=0.1043,=0.0143,=150
="931688",中证算力,2022-07-21,=-0.0434,=3966.1900,=0.2619,=35.1849,=0.8874,=18.0036,=20.8195,=24.0697,=32.6230,=44.9092,=3.7414,=0.8936,=1.6529,=1.9027,=2.2861,=3.3803,=4.7747,=2.6251,=0.8824,=1.3731,=1.5953,=1.8217,=2.5074,=3.3716,=0.0153,=0.0763,=0.0131,=0.0190,=0.0261,=0.0299,=0.0338,=0.0245,=0.1011,=0.0224,=110
="399990",煤炭等权,2015-01-21,=0.0290,=3606.6400,=0.2556,=21.9091,=0.9262,=5.7123,=8.6087,=10.6436,=15.4144,=175.3527,=1.8191,=0.9765,=0.8179,=1.1204,=1.3760,=1.6145,=2.0135,=1.9872,=0.9913,=0.6732,=0.9175,=1.1213,=1.4627,=2.2100,=0.0303,=0.0652,=0.0074,=0.0368,=0.0548,=0.0638,=0.1003,=0.0229,=0.0912,=0.0239,=242
="399363",云科技,2009-08-03,=-0.0469,=11719.9500,=0.2544,=34.1703,=0.1291,=25.0041,=36.0365,=41.5385,=48.7735,=74.9161,=3.9638,=0.2078,=3.0187,=3.9515,=4.6432,=5.5540,=10.4646,=2.7189,=0.4161,=1.6015,=2.2265,=3.0441,=3.7046,=4.3638,=0.0142,=0.9786,=0.0046,=0.0055,=0.0070,=0.0104,=0.0160,=0.0491,=0.1469,=0.0254,=287
="399998",中证煤炭,2015-02-13,=0.0238,=2472.3100,=0.2539,=21.9091,=0.9262,=5.7123,=8.6087,=10.6436,=15.4144,=175.3527,=1.8191,=0.9765,=0.8179,=1.1204,=1.3760,=1.6145,=2.0135,=1.9872,=0.9913,=0.6732,=0.9175,=1.1213,=1.4627,=2.2100,=0.0303,=0.0652,=0.0074,=0.0368,=0.0548,=0.0638,=0.1003,=0.0229,=0.0912,=0.0239,=2128
="980080",成长100,2012-12-28,,,=0.2515,=50.7657,=0.5310,=39.4731,=45.2660,=50.0961,=63.2756,=82.4653,=6.4861,=0.7080,=3.0437,=3.6676,=5.7403,=6.9121,=9.2690,=4.1610,=0.7218,=2.0191,=2.4155,=3.0980,=4.5120,=5.8594,=0.0043,=0.1471,=0.0030,=0.0049,=0.0057,=0.0069,=0.0087,=0.0481,=0.1452,=0.0254,=268
="931696",科技50策略,2021-07-12,=-0.0359,=25016.9400,=0.2419,=45.9898,=0.7836,=23.0047,=27.9681,=34.0288,=47.6149,=71.4621,=7.9163,=0.9027,=3.0567,=3.9272,=4.4972,=7.1601,=11.2899,=4.3918,=0.8182,=1.9010,=2.3691,=2.6956,=4.2769,=6.7093,=0.0055,=0.0611,=0.0042,=0.0063,=0.0097,=0.0121,=0.0167,=0.0396,=0.1271,=0.0285,=14
="931087",科技龙头,2019-03-20,=-0.0365,=6518.0200,=0.2400,=49.1487,=0.7144,=22.2848,=33.6952,=40.7619,=52.4621,=78.0359,=7.8287,=0.9517,=2.8190,=4.2304,=5.3222,=6.5461,=11.1808,=6.9039,=0.9739,=2.0316,=3.3119,=4.0024,=5.0056,=9.7717,=0.0057,=0.3039,=0.0037,=0.0053,=0.0064,=0.0086,=0.0172,=0.0321,=0.1080,=0.0209,=2096
="931461",电子50,2009-07-22,=-0.0345,=7281.3200,=0.2351,=49.0964,=0.8021,=20.3357,=30.2775,=36.3459,=48.9696,=76.5790,=6.5461,=0.9633,=2.5323,=3.1789,=3.6985,=5.3266,=9.2899,=3.1539,=0.7996,=1.1588,=1.7975,=2.0663,=3.1546,=4.5428,=0.0058,=0.0816,=0.0046,=0.0067,=0.0091,=0.0111,=0.0147,=0.0239,=0.0884,=0.0169,=445
="930652",CS电子,2015-06-05,=-0.0327,=12095.7700,=0.2331,=55.4176,=0.8367,=21.2056,=33.8173,=43.2207,=52.8545,=86.1406,=6.5952,=0.9703,=2.2039,=3.1461,=3.6489,=4.8143,=9.3375,=3.5510,=0.9460,=1.4014,=2.0216,=2.3039,=3.0815,=5.0793,=0.0051,=0.0206,=0.0040,=0.0063,=0.0077,=0.0104,=0.0141,=0.0249,=0.0838,=0.0162,=491
="000858",500信息,2013-11-06,=-0.0271,=12982.1800,=0.2318,=100.2203,=0.8977,=25.3805,=43.9766,=64.2121,=90.6334,=209.3531,=6.1466,=0.9732,=2.1626,=2.9041,=3.3886,=3.9443,=8.5146,=6.6222,=0.9814,=1.1229,=1.9074,=2.6868,=3.6616,=9.1355,=0.0030,=0.0161,=0.0022,=0.0045,=0.0059,=0.0072,=0.0110,=0.0212,=0.0505,=0.0070,=353
="931248",油气资源,2023-06-12,=-0.0136,=1117.5800,=0.2231,=14.7241,=0.8936,=8.9017,=10.2499,=11.3697,=13.2638,=19.0700,=1.4186,=0.8677,=1.0292,=1.1531,=1.2265,=1.3660,=1.8318,=0.7733,=0.9014,=0.4486,=0.5170,=0.5947,=0.6833,=0.9774,=0.0344,=0.0843,=0.0285,=0.0392,=0.0458,=0.0497,=0.0548,=0.0301,=0.0906,=0.0280,=54
="931271",通信设备主题,2012-12-21,=-0.0456,=4411.8900,=0.2224,=70.7596,=0.7653,=25.8971,=33.2154,=36.4284,=79.5048,=113.3155,=10.1843,=0.8996,=2.2261,=2.9060,=3.6113,=8.1587,=14.2344,=6.5380,=0.8806,=1.5689,=2.0587,=2.5918,=5.6408,=9.3619,=0.0036,=0.1275,=0.0022,=0.0044,=0.0081,=0.0099,=0.0129,=0.0351,=0.1175,=0.0256,=14
="399296",创成长,2019-01-23,=-0.0412,=7610.2800,=0.2211,=37.3202,=0.3177,=22.4911,=30.9769,=43.4119,=63.8635,=104.6935,=8.2563,=0.6349,=3.9463,=4.9540,=7.0941,=10.6591,=14.9802,=5.2279,=0.4113,=2.5417,=3.4782,=5.8262,=11.9029,=17.3385,=0.0079,=0.6692,=0.0016,=0.0028,=0.0062,=0.0105,=0.0200,=0.0584,=0.2040,=0.0396,=1083
="000936",中证电信,2009-07-03,=-0.0391,=12117.7000,=0.2190,=28.6890,=0.5678,=14.1836,=20.2178,=26.5906,=41.2993,=123.1725,=2.6892,=0.7138,=1.2149,=1.7612,=2.3409,=2.7951,=3.6232,=2.6143,=0.9732,=0.7463,=1.0338,=1.2727,=1.8325,=3.0800,=0.0214,=0.5918,=0.0019,=0.0063,=0.0096,=0.0319,=0.0507,=0.0215,=0.0913,=0.0219,=342
="399389",国证通信,2011-12-02,=-0.0345,=10160.7800,=0.2184,=31.0583,=0.3893,=15.1336,=21.7733,=46.3969,=65.1875,=153.7967,=2.7982,=0.6981,=1.3245,=1.8461,=2.4671,=3.0363,=3.8815,=2.6799,=0.9715,=0.9743,=1.4589,=1.6822,=1.8999,=3.2843,=0.0202,=0.6231,=0.0026,=0.0049,=0.0071,=0.0294,=0.0420,=0.0209,=0.0855,=0.0209,=59
="931380",科技50,2019-11-25,=-0.0306,=3837.5000,=0.2146,=43.1007,=0.4138,=22.4426,=31.3167,=46.3343,=56.4930,=71.9143,=5.6526,=0.5410,=2.7627,=3.8801,=5.5091,=7.3397,=9.9144,=4.9422,=0.6155,=2.1802,=3.0748,=4.1825,=5.6491,=7.7525,=0.0093,=0.7372,=0.0035,=0.0051,=0.0076,=0.0104,=0.0163,=0.0253,=0.0951,=0.0118,=950
="931866",中证机床,2022-05-09,=-0.0304,=2177.7400,=0.2144,=53.8799,=0.7706,=28.6086,=36.9474,=40.8671,=56.8792,=85.2007,=6.3247,=0.9167,=2.8302,=3.7651,=4.3443,=5.2243,=9.1263,=4.8736,=0.8529,=2.4023,=3.1611,=3.4431,=4.4155,=7.3925,=0.0067,=0.2392,=0.0043,=0.0066,=0.0077,=0.0097,=0.0146,=0.0321,=0.1022,=0.0244,=166
="970070",创业板人工智能,2024-07-11,=-0.0461,=7180.5700,=0.2110,=55.4781,=0.0467,=48.3861,=70.8939,=80.7956,=93.7680,=119.1606,=10.7475,=0.8268,=3.3467,=5.1423,=6.5690,=10.2039,=15.2749,=8.4502,=0.6712,=3.4016,=4.9950,=6.2609,=9.2808,=12.0918,=0.0040,=0.3735,=0.0027,=0.0035,=0.0051,=0.0065,=0.0096,=0.0381,=0.1206,=0.0167,=242
="931579",东证优势成长,2020-11-09,=-0.0181,=9231.9800,=0.2096,=27.1471,=0.7110,=7.9327,=14.3152,=19.2673,=30.5212,=61.0103,=5.7273,=0.7601,=0.9149,=2.6175,=3.4533,=5.9320,=9.3390,=4.1265,=0.8811,=1.1828,=2.0627,=2.4104,=3.6793,=6.0793,=0.0124,=0.3972,=0.0040,=0.0071,=0.0151,=0.0286,=0.0527,=0.0548,=0.1983,=0.0468,=152
="000689",科创材料,2022-08-15,=-0.0209,=1464.5100,=0.2080,=179.7416,=0.9405,=38.7753,=45.5038,=86.9203,=151.5426,=281.6880,=5.6837,=0.9436,=1.9307,=2.6314,=3.3526,=4.5168,=8.5314,=6.8716,=0.9262,=2.1963,=3.1431,=4.0594,=5.6365,=10.7722,=0.0028,=0.0472,=0.0019,=0.0045,=0.0064,=0.0079,=0.0117,=0.0126,=0.0258,=0.0058,=48
="950162",科创芯片设计,2024-07-26,=-0.0475,=2246.7200,=0.2077,=151.1623,=0,=151.1623,=221.6315,=263.4909,=380.8688,=687.1301,=12.8503,=0.7435,=4.2582,=7.8151,=9.6654,=13.2741,=20.2102,=20.2035,=0.6720,=8.7765,=14.4986,=17.8469,=21.7146,=32.5243,=0.0016,=0.5626,=0.0010,=0.0012,=0.0015,=0.0018,=0.0029,=0.0309,=0.0713,=0.0107,=68
="000998",中证TMT,2011-11-08,=-0.0295,=3540.4600,=0.2040,=39.3544,=0.6359,=18.9989,=27.6163,=34.6442,=43.3733,=58.6698,=4.3321,=0.8742,=1.9674,=2.4618,=3.2922,=4.0199,=5.6742,=3.0603,=0.9584,=1.2505,=1.8092,=2.1803,=2.6456,=3.9991,=0.0115,=0.5798,=0.0048,=0.0067,=0.0092,=0.0185,=0.0284,=0.0233,=0.0900,=0.0196,=565
="932087",集成电路,2023-03-29,=-0.0443,=1357.7200,=0.1988,=101.5840,=0.2012,=46.1239,=100.9834,=132.3381,=152.1375,=195.7770,=7.3674,=0.8145,=3.1405,=3.9438,=5.1920,=7.2484,=11.4486,=11.9476,=0.7867,=5.8347,=7.6589,=9.1182,=12.0558,=18.6728,=0.0016,=0.3661,=0.0010,=0.0014,=0.0018,=0.0022,=0.0029,=0.0203,=0.0481,=0.0079,=54
="399610",TMT50,2010-11-08,=-0.0338,=11483.5500,=0.1985,=42.1101,=0.6392,=21.0331,=30.1605,=38.0622,=46.3878,=64.7172,=6.3860,=0.9633,=2.4071,=3.2240,=4.0363,=5.2011,=8.4969,=3.3935,=0.6936,=1.5843,=2.0120,=2.7280,=3.6854,=4.6782,=0.0073,=0.3839,=0.0046,=0.0061,=0.0080,=0.0121,=0.0161,=0.0296,=0.1080,=0.0206,=525
="931165",新兴科技100,2019-04-25,=-0.0262,=10169.6300,=0.1950,=43.9320,=0.8735,=17.0055,=23.4438,=29.7213,=40.2041,=67.3989,=9.5917,=0.9595,=3.5721,=4.3435,=5.5041,=7.6441,=13.6689,=8.7339,=0.9528,=3.0368,=3.6594,=4.8651,=6.4490,=12.4159,=0.0067,=0.1952,=0.0047,=0.0067,=0.0091,=0.0149,=0.0264,=0.0515,=0.1919,=0.0378,=520
="000994",全指电信,2011-08-02,=-0.0391,=13302.2100,=0.1943,=29.1486,=0.4016,=17.6024,=21.7761,=33.7004,=52.5075,=109.2407,=2.7525,=0.6351,=1.3865,=1.8410,=2.5290,=3.0282,=3.7766,=2.6190,=0.9670,=0.9155,=1.2459,=1.5483,=1.9017,=3.1271,=0.0209,=0.6173,=0.0022,=0.0055,=0.0083,=0.0296,=0.0398,=0.0216,=0.0895,=0.0218,=233
="000688",科创50,2020-07-23,=-0.0310,=1602.3400,=0.1920,=160.7167,=0.8889,=35.5957,=42.6474,=71.8171,=138.0356,=263.7183,=7.3798,=0.8550,=2.9443,=4.2408,=4.9025,=6.8446,=10.5365,=9.5519,=0.7832,=3.1319,=4.5936,=5.6210,=9.7488,=13.6380,=0.0022,=0.0318,=0.0016,=0.0030,=0.0045,=0.0071,=0.0110,=0.0135,=0.0347,=0.0045,=8253
="HSHK35",恒生香港35,2003-01-20,=-0.0109,=3402.3800,=0.1920,=15.0981,=0.5754,=9.7413,=12.2188,=14.4524,=17.6563,=47.6465,=1.3486,=0.9976,=0.7649,=0.9601,=1.1016,=1.2374,=1.3663,=3.5375,=0.9508,=2.1814,=2.5966,=2.9083,=3.1969,=3.7366,=0.0358,=0.2629,=0.0206,=0.0332,=0.0389,=0.0462,=0.0628,,,,=115
="980030",消费电子,2015-02-17,=-0.0343,=8656.7900,=0.1915,=43.6149,=0.6493,=18.6467,=31.8277,=39.2190,=47.8701,=65.6114,=4.4680,=0.8428,=2.0026,=2.6000,=3.0246,=4.2780,=6.3059,=2.2471,=0.7536,=1.1413,=1.4005,=1.5852,=2.3779,=3.4515,=0.0066,=0.2007,=0.0040,=0.0066,=0.0082,=0.0110,=0.0143,=0.0190,=0.0648,=0.0154,=390
="000993",全指信息,2011-08-02,=-0.0321,=10108.0500,=0.1910,=58.5350,=0.6454,=27.3163,=42.0292,=52.3360,=68.2638,=96.2351,=6.4154,=0.9703,=2.5265,=3.2907,=4.0167,=4.7003,=8.9424,=3.8117,=0.8953,=1.8009,=2.3376,=2.8251,=3.4660,=5.3826,=0.0051,=0.1493,=0.0039,=0.0053,=0.0064,=0.0084,=0.0117,=0.0221,=0.0751,=0.0134,=4100
="000935",中证信息,2009-07-03,=-0.0313,=7637.0500,=0.1899,=57.2367,=0.8404,=22.3783,=36.3294,=44.9593,=55.3511,=87.4284,=6.4076,=0.9699,=2.5910,=3.3282,=4.0442,=4.8559,=8.9117,=3.7218,=0.8685,=1.7187,=2.2023,=2.7264,=3.5199,=5.2392,=0.0053,=0.0689,=0.0042,=0.0059,=0.0072,=0.0094,=0.0127,=0.0237,=0.0833,=0.0137,=1125
="000928",中证能源,2009-07-03,=0.0057,=3495.5700,=0.1862,=15.2499,=0.6672,=6.9612,=9.7906,=13.1469,=19.1732,=68.9647,=1.4835,=0.9596,=0.7281,=0.9359,=1.1558,=1.3039,=1.8006,=0.8945,=0.9736,=0.3162,=0.4106,=0.5298,=0.7118,=1.0383,=0.0357,=0.1534,=0.0106,=0.0366,=0.0464,=0.0557,=0.0717,=0.0289,=0.0960,=0.0282,=1295
="CN5075",国证信创,2015-02-16,,,=0.1851,=79.9696,=0.5199,=39.3034,=50.0603,=78.5394,=124.3348,=152.0158,=7.4004,=0.7936,=3.0386,=3.5803,=5.2670,=7.4366,=10.9595,=5.9880,=0.8685,=2.8415,=3.7114,=4.4418,=5.6102,=8.6847,=0.0026,=0.1147,=0.0018,=0.0030,=0.0057,=0.0078,=0.0108,=0.0268,=0.0598,=0.0136,=32
="H30198",油气产业,2013-07-15,=-0.0144,=2493.5700,=0.1838,=15.0951,=0.5237,=7.8064,=10.8922,=14.2132,=25.3696,=104.2111,=1.5222,=0.9765,=0.6580,=0.8183,=1.1515,=1.2674,=1.8532,=0.8043,=0.9761,=0.2505,=0.3229,=0.4838,=0.5951,=0.9554,=0.0316,=0.1583,=0.0103,=0.0347,=0.0426,=0.0469,=0.0704,=0.0307,=0.0868,=0.0269,=122
="000986",全指能源,2011-08-02,=0.0067,=2757.9000,=0.1815,=15.7939,=0.6614,=6.8032,=9.9968,=13.3499,=19.0535,=75.0146,=1.4843,=0.9596,=0.7554,=0.9688,=1.1783,=1.3197,=1.7977,=0.9089,=0.9736,=0.3323,=0.4459,=0.5657,=0.7317,=1.0524,=0.0347,=0.1979,=0.0098,=0.0347,=0.0439,=0.0544,=0.0769,=0.0281,=0.0918,=0.0274,=610
="931494",消费电子,2020-06-12,=-0.0381,=6001.8200,=0.1800,=49.9500,=0.7483,=20.2625,=32.1185,=38.7336,=52.4459,=77.9188,=5.6085,=0.9228,=2.1307,=2.8229,=3.5384,=5.1157,=7.9404,=2.6949,=0.8462,=1.3000,=1.6502,=1.9946,=2.6198,=3.9249,=0.0054,=0.1618,=0.0040,=0.0058,=0.0082,=0.0109,=0.0138,=0.0228,=0.0807,=0.0166,=231
="000171",新兴成指,2017-01-25,=-0.0378,=2175.2200,=0.1789,=32.3074,=0.7148,=15.0335,=20.3812,=24.9142,=36.2009,=63.8139,=4.9538,=0.6103,=2.6324,=3.2933,=4.3684,=6.2845,=10.8185,=4.3264,=0.7854,=1.3680,=2.1208,=2.7988,=4.4570,=8.5894,=0.0123,=0.4843,=0.0042,=0.0073,=0.0126,=0.0195,=0.0271,=0.0336,=0.1371,=0.0326,=208
="930850",智能制造,2016-07-20,=-0.0306,=5641.0600,=0.1784,=51.9643,=0.8433,=23.4329,=32.7224,=41.8071,=50.3507,=78.5602,=5.6938,=0.9367,=2.5370,=3.5207,=4.1707,=5.0918,=7.7199,=3.3367,=0.7223,=1.5919,=2.3563,=2.7930,=3.5814,=5.3954,=0.0062,=0.1894,=0.0050,=0.0062,=0.0077,=0.0101,=0.0146,=0.0208,=0.0857,=0.0160,=366
="930792",HK银行,2016-04-22,=-0.0051,=5166.7300,=0.1730,=7.1891,=0.8903,=3.2659,=4.4606,=5.8966,=6.8432,=9.5632,=0.6930,=0.6608,=0.3905,=0.4962,=0.6240,=0.8015,=1.0771,=2.6983,=0.9744,=1.0519,=1.5163,=1.8837,=2.4444,=3.1066,=0.0444,=0.0604,=0.0355,=0.0498,=0.0562,=0.0743,=0.1045,,=0.0901,,=759
="000915",300信息,2007-07-02,=-0.0332,=3812.4700,=0.1728,=49.0861,=0.8219,=20.6178,=34.5626,=39.8259,=48.2704,=75.5831,=6.5147,=0.9493,=2.7398,=3.5399,=4.3483,=5.5545,=9.0762,=3.1822,=0.4920,=1.6744,=2.1697,=3.2087,=4.0617,=4.9963,=0.0062,=0.2161,=0.0049,=0.0061,=0.0077,=0.0100,=0.0144,=0.0247,=0.0971,=0.0166,=21
="399285",物联网50,2020-02-18,=-0.0282,=7399.5300,=0.1714,=37.5453,=0.7403,=21.8675,=26.4564,=31.8469,=38.8529,=48.9860,=5.4867,=0.8402,=2.6765,=3.4156,=4.0526,=5.3434,=6.9158,=3.4670,=0.9201,=1.7407,=2.0236,=2.4663,=3.1437,=4.3982,=0.0122,=0.5193,=0.0076,=0.0096,=0.0121,=0.0148,=0.0214,=0.0353,=0.1364,=0.0304,=94
