指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),股息率,关注度
="HSHDYI",恒生高股息率指数,2012-12-10,=0.0052,=1394.1900,=0.0931,=8.1448,=0.8602,=3.6777,=4.8612,=6.6082,=7.7841,=10.6953,=0.7480,=0.6258,=0.4041,=0.5046,=0.6482,=0.9078,=1.1746,=1.1866,=0.6493,=0.5013,=0.7008,=1.0658,=1.5005,=1.9871,,,,=0.0501,=910
="931157",SHS红利成长LV,2019-04-25,,,=0.0128,=8.1453,=0.7394,=4.1261,=5.5808,=6.8904,=8.3491,=11.5318,=0.8148,=0.5211,=0.5154,=0.6251,=0.8092,=0.9285,=1.5888,=1.5939,=0.9741,=0.5018,=0.7082,=1.0318,=1.3934,=1.6439,,=0.0964,,=0.0466,=317
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=0.0044,=2814.4100,=0.1359,=8.1784,=0.9888,=3.8979,=4.9466,=5.8423,=7.1535,=8.4533,=0.7298,=0.9181,=0.4277,=0.5166,=0.5755,=0.6780,=0.8197,=1.2726,=0.9675,=0.5333,=0.6962,=0.8711,=1.1141,=1.3442,,,,=0.0492,=483
="000934",中证金融,2009-07-03,=-0.0029,=5764.7000,=-0.0805,=8.1862,=0.5385,=5.7083,=6.8944,=8.0813,=8.8714,=11.5527,=0.7713,=0.2497,=0.6117,=0.7181,=0.9270,=1.1488,=1.5017,=2.1574,=0.8550,=1.1467,=1.4503,=1.8025,=2.0708,=2.6696,=0.0220,=0.0873,=0.0231,=0.0370,=1150
="932596",港股通红利低波,2016-02-04,,,=0.1172,=8.2093,=0.6067,=7.4451,=7.8245,=8.1077,=8.3001,=8.5745,=0.7593,=0.7600,=0.6528,=0.6944,=0.7193,=0.7605,=0.7956,=1.3484,=0.6600,=1.2161,=1.2776,=1.3267,=1.3648,=1.4099,,=0.0894,,=0.0482,=84
="930914",港股通高股息,2016-11-25,,,=0.0943,=8.2749,=0.8657,=3.4280,=4.4163,=5.8876,=7.7714,=11.1979,=0.7848,=0.7357,=0.3979,=0.5017,=0.6128,=0.8533,=1.1764,=1.2860,=0.8235,=0.5144,=0.7027,=0.9208,=1.2469,=2.2126,,=0.0918,,=0.0496,=688
="930992",沪港深红利低波,2017-06-28,,,=0.0411,=8.2932,=0.9670,=4.0130,=5.1288,=5.8386,=7.6005,=8.5109,=0.7646,=0.9415,=0.4277,=0.5367,=0.5892,=0.7124,=0.7950,=1.2109,=0.8491,=0.4496,=0.5988,=0.8188,=1.1766,=1.3912,,=0.0878,,=0.0485,=35
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0019,=3991.8400,=0.1104,=8.3626,=0.9767,=4.9972,=5.5351,=6.0890,=7.6325,=8.5526,=0.8039,=0.9535,=0.5264,=0.5917,=0.6298,=0.7485,=0.8375,=1.0004,=0.9755,=0.5404,=0.5926,=0.6622,=0.8503,=1.0234,,=0.0956,,=0.0457,=109
="000992",全指金融,2011-08-02,=-0.0023,=5528.7500,=-0.0767,=8.4298,=0.5665,=5.9310,=7.1022,=8.2529,=9.0288,=11.6339,=0.7749,=0.2513,=0.6188,=0.7234,=0.9360,=1.1610,=1.5107,=2.1446,=0.8517,=1.1568,=1.4432,=1.8067,=2.0710,=2.6668,=0.0217,=0.0846,=0.0227,=0.0364,=2700
="931446",东证红利低波,2020-04-21,=-0.0061,=3460.1800,=0.0051,=8.5387,=0.7992,=5.1478,=6.1672,=7.0941,=8.5414,=11.0216,=0.8039,=0.6215,=0.5884,=0.6948,=0.7624,=0.8734,=1.2481,=1.5478,=0.9775,=0.5909,=0.7523,=0.8834,=1.3112,=1.5979,=0.0224,=0.0895,=0.0240,=0.0418,=808
="H30269",红利低波,2013-12-19,=-0.0094,=11322.6900,=0.0074,=8.5784,=0.7932,=4.5638,=5.5488,=6.8395,=9.4786,=14.4342,=0.8602,=0.5838,=0.5386,=0.6570,=0.8017,=1.3872,=1.9670,=1.6579,=0.9988,=0.6111,=0.8850,=1.0980,=1.4136,=1.6703,=0.0236,=0.0946,=0.0236,=0.0422,=4061
="H50040",上红低波,2014-03-21,=-0.0057,=11251.1600,=0.0203,=8.5836,=0.7944,=4.6938,=5.9512,=7.0497,=9.6645,=14.3118,=0.8512,=0.5418,=0.5647,=0.6911,=0.8376,=1.3609,=1.8756,=1.6724,=0.9984,=0.6380,=0.8684,=1.2019,=1.3972,=1.6845,=0.0234,=0.0936,=0.0244,=0.0414,=351
="000029",180价值,2009-01-09,=-0.0067,=4230.3100,=-0.0500,=8.5911,=0.8340,=5.6894,=6.9075,=7.8866,=8.5069,=10.8138,=0.8197,=0.2468,=0.6666,=0.8069,=0.8636,=1.0653,=1.4433,=1.1162,=0.9048,=0.6198,=0.7825,=0.9448,=1.0669,=1.4032,=0.0228,=0.0896,=0.0243,=0.0396,=554
="931130",红利成长低波,2018-12-04,=-0.0062,=23953.5100,=0.0101,=8.6898,=0.7882,=4.4465,=5.5718,=7.7695,=8.7348,=11.5512,=0.8551,=0.3567,=0.5279,=0.6234,=0.9022,=1.0336,=1.5803,=1.9166,=0.7977,=0.3109,=0.8126,=1.3173,=1.9188,=2.5957,=0.0231,=0.0934,=0.0229,=0.0420,=142
="000151",上国红利,2012-07-20,=-0.0056,=1662.6900,=0.0884,=8.7416,=0.9728,=4.5075,=5.3657,=6.9257,=7.6597,=10.0345,=0.7584,=0.5068,=0.5268,=0.6189,=0.7559,=0.9661,=1.3272,=1.0802,=0.4845,=0.6026,=0.8953,=1.0937,=1.3107,=1.6854,=0.0218,=0.0803,=0.0258,=0.0428,=206
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0100,=5247.1000,=0.1298,=8.8147,=0.9805,=4.2457,=4.7116,=5.7581,=7.6057,=9.0746,=0.7913,=0.9499,=0.4429,=0.4977,=0.5784,=0.7331,=0.8283,=1.1190,=0.9805,=0.6036,=0.6726,=0.8714,=1.0137,=1.1508,,,,=0.0507,=84
="000922",中证红利,2008-05-26,=-0.0033,=5865.0700,=0.0656,=8.8464,=0.8484,=5.1762,=6.0245,=7.6580,=8.6128,=11.2156,=0.8477,=0.4792,=0.5911,=0.7110,=0.8572,=1.1086,=1.4999,=1.3081,=0.9234,=0.6332,=0.7726,=1.0442,=1.2199,=1.7101,=0.0233,=0.0895,=0.0228,=0.0409,=19925
="000821",300红利,2012-07-20,=-0.0084,=6818.9300,=0.0220,=8.9327,=0.9225,=4.9998,=6.1944,=7.5620,=8.4119,=10.9286,=0.8623,=0.4730,=0.5725,=0.7140,=0.8745,=1.0796,=1.4919,=1.4495,=0.9633,=0.6098,=0.7993,=1.0625,=1.3141,=1.6963,=0.0235,=0.0916,=0.0239,=0.0420,=987
="000015",红利指数,2005-01-04,=-0.0030,=3335,=0.0979,=9.0273,=0.9794,=4.6646,=5.5108,=7.0887,=8.0040,=10.4439,=0.8512,=0.6090,=0.5525,=0.6398,=0.7661,=1.0179,=1.3875,=1.5193,=0.9740,=0.7277,=0.8913,=1.1294,=1.3269,=1.6890,=0.0233,=0.0885,=0.0212,=0.0395,=14134
="000063",上证周期,2010-02-03,=-0.0073,=3804.4100,=-0.0624,=9.0881,=0.6939,=5.4761,=7.1362,=8.5716,=9.4385,=12.4946,=0.9251,=0.4071,=0.6668,=0.8368,=0.9633,=1.1068,=1.4831,=1.6164,=0.9576,=0.8113,=1.0636,=1.2496,=1.4334,=1.7571,=0.0245,=0.0975,=0.0256,=0.0364,=206
="000824",国企红利,2012-07-20,=-0.0062,=2240.5500,=0.0563,=9.2015,=0.9753,=4.8847,=5.9406,=7.3386,=8.3752,=10.7823,=0.8719,=0.5661,=0.5610,=0.6880,=0.8280,=1.0592,=1.4469,=1.3390,=0.9098,=0.5370,=0.7016,=0.9867,=1.2408,=1.6834,=0.0232,=0.0892,=0.0226,=0.0408,=935
="930955",红利低波100,2017-05-26,=-0.0051,=11962.7100,=0.0145,=9.2151,=0.8629,=5.0805,=6.0609,=7.4022,=8.5633,=11.5013,=0.8918,=0.6414,=0.5792,=0.6656,=0.8250,=0.9921,=1.3722,=1.3867,=0.8329,=0.5888,=0.7765,=0.9870,=1.3453,=1.7525,=0.0234,=0.0928,=0.0257,=0.0439,=2047
="931644",800红利,2024-03-15,=-0.0050,=2705.4600,=0.0600,=9.2421,=0.9416,=6.4729,=7.3009,=8.1955,=9.0629,=9.4757,=0.8869,=0.6401,=0.7001,=0.7685,=0.8596,=0.9081,=0.9431,=1.3515,=0.9961,=0.8423,=0.9228,=1.1136,=1.2842,=1.3602,=0.0236,=0.0906,=0.0231,=0.0419,=30
="931479",证券保险,2020-05-06,=0.0004,=932.4000,=-0.1226,=9.2785,=0.0193,=8.7385,=11.9479,=13.5235,=15.5485,=21.1012,=1.2382,=0.2107,=1.0296,=1.2299,=1.3833,=1.5756,=2.2844,=1.6865,=0.6983,=1.0318,=1.2709,=1.4510,=1.7923,=2.2879,=0.0256,=0.1317,=0.0302,=0.0289,=24
="399373",大盘价值,2010-01-04,=-0.0044,=8308.1300,=-0.0310,=9.2963,=0.8529,=5.4746,=6.8623,=8.3403,=9.1140,=11.9914,=0.9245,=0.4429,=0.6410,=0.8033,=0.9480,=1.1408,=1.5001,=1.1872,=0.8937,=0.5920,=0.7817,=0.9285,=1.1401,=1.4541,=0.0236,=0.0939,=0.0248,=0.0410,=326
="930740",300红利LV,2018-12-04,=-0.0031,=7329.3500,=0.0224,=9.3216,=0.9504,=5.4153,=6.8225,=7.5054,=8.6079,=9.6903,=0.9249,=0.7129,=0.6159,=0.7703,=0.8560,=0.9464,=1.0604,=1.4207,=0.7681,=0.6725,=0.8550,=1.0760,=1.5084,=1.9253,=0.0239,=0.0932,=0.0223,=0.0414,=605
="000919",300价值,2008-01-21,=-0.0058,=5176.6800,=-0.0267,=9.3267,=0.8220,=5.9577,=7.3283,=8.4444,=9.2436,=12.2376,=0.9132,=0.3960,=0.6917,=0.8497,=0.9422,=1.1480,=1.5388,=1.1406,=0.8859,=0.6314,=0.7861,=0.9060,=1.1045,=1.3421,=0.0228,=0.0921,=0.0242,=0.0390,=4310
="H30035",300非银,2012-12-21,=-0.0004,=9756.9200,=-0.1252,=9.5302,=0.0115,=9.0295,=13.0476,=15.1675,=19.3628,=26.3489,=1.2625,=0.1335,=1.0544,=1.3194,=1.6353,=2.0481,=2.4387,=1.7254,=0.5072,=1.0410,=1.4185,=1.7206,=1.9729,=2.3917,=0.0253,=0.1294,=0.0297,=0.0280,=1187
="000825",央企红利,2012-07-20,=-0.0049,=3559.0200,=0.0306,=9.5416,=0.9889,=4.7369,=6.0940,=7.3096,=8.3433,=10.5687,=0.9069,=0.6053,=0.5507,=0.6915,=0.8602,=0.9983,=1.3929,=1.2696,=0.8958,=0.6009,=0.8548,=1.0590,=1.2139,=1.7357,=0.0224,=0.0902,=0.0228,=0.0403,=321
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0048,=4411.2400,=0.0986,=9.5549,=0.6339,=4.8859,=6.8728,=8.8773,=12.0014,=16.1208,=0.9024,=0.5770,=0.5567,=0.7305,=0.8673,=1.1742,=1.3660,=1.0261,=0.5746,=0.5555,=0.7802,=0.9883,=1.3591,=1.5178,,=0.0951,,=0.0525,=32
="931848",800红利低波,2024-05-21,=-0.0070,=3279.7900,=0.0361,=9.6427,=0.9534,=7.4155,=8.1937,=9.0521,=9.4823,=9.7854,=0.9488,=0.6208,=0.7315,=0.8586,=0.9189,=0.9711,=1.0024,=1.4008,=0.8983,=1.1714,=1.2307,=1.3464,=1.3830,=1.5428,=0.0237,=0.0929,=0.0230,=0.0409,=142
="931069",中金300,2018-02-14,=-0.0056,=4946.1700,=-0.0116,=9.7758,=0.6321,=5.9518,=7.5193,=9.2797,=10.5073,=13.6164,=0.9712,=0.3075,=0.7377,=0.9206,=1.0969,=1.3580,=1.8328,=1.4044,=0.8616,=0.6656,=0.8617,=1.1128,=1.3250,=1.7542,=0.0231,=0.0958,=0.0284,=0.0388,=89
="000968",300周期,2010-05-28,=-0.0064,=4363.4300,=-0.0408,=9.8283,=0.7005,=6.1174,=7.8172,=9.1556,=10.2896,=13.3562,=0.9629,=0.3997,=0.7021,=0.8484,=1.0104,=1.1784,=1.5550,=1.6236,=0.9580,=0.8459,=1.0834,=1.2650,=1.4765,=1.8297,=0.0243,=0.0922,=0.0244,=0.0344,=98
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0115,=9203.2000,=-0.0274,=9.9393,=0.7095,=5.7712,=7.9069,=9.0175,=10.2891,=13.0207,=1.0834,=0.5148,=0.7256,=0.9400,=1.0778,=1.2097,=1.5098,=1.7569,=0.8208,=0.9123,=1.1475,=1.4088,=1.7306,=2.4187,,=0.1031,,=0.0337,=265
="399966",800证保,2012-12-21,=0.0010,=5829.7400,=-0.1184,=9.9969,=0.0115,=9.4219,=13.7103,=15.9948,=19.7375,=27.1945,=1.2659,=0.1261,=1.0619,=1.3232,=1.6204,=2.0408,=2.4366,=1.8573,=0.5851,=1.1634,=1.5249,=1.7805,=2.0457,=2.5211,=0.0247,=0.1256,=0.0286,=0.0271,=169
="H30588",中证证保,2015-02-02,=0.0010,=990.2000,=-0.1182,=10.0027,=0.0115,=9.4285,=13.6588,=16.0870,=19.5891,=27.6808,=1.2648,=0.1236,=1.0752,=1.3241,=1.6289,=2.0366,=2.4238,=1.8606,=0.6040,=1.1673,=1.5178,=1.7588,=2.0128,=2.5500,=0.0246,=0.1254,=0.0286,=0.0271,=466
="H30356",800价值,2014-06-09,=-0.0060,=6556.5500,=-0.0135,=10.0531,=0.8199,=6.4024,=7.6919,=9.0329,=9.9596,=13.4784,=0.9750,=0.4689,=0.7030,=0.8621,=0.9897,=1.1736,=1.6287,=1.1163,=0.8534,=0.5868,=0.7376,=0.8815,=1.0814,=1.3738,=0.0232,=0.0908,=0.0237,=0.0372,=31
="399805",互联金融,2015-02-10,=0.0039,=3317.4600,=-0.1381,=10.0598,=0.2394,=7.5943,=9.7864,=11.4788,=13.1628,=16.5816,=1.0193,=0.1549,=0.7644,=1.0523,=1.4291,=1.7281,=2.0317,=1.8824,=0.8937,=1.1667,=1.4082,=1.6147,=1.7848,=2.2175,=0.0238,=0.0940,=0.0248,=0.0326,=326
="399550",央视50,2012-06-06,=0.0022,=8357.2600,=0.0328,=10.1979,=0.8154,=6.8960,=8.2673,=9.2797,=10.1519,=13.0561,=1.0041,=0.1644,=0.8649,=1.0170,=1.2375,=1.4261,=1.8564,=2.1185,=0.8949,=1.3448,=1.6519,=1.8067,=2.0446,=2.5217,=0.0237,=0.0945,=0.0248,=0.0389,=2266
="950090",50AH优选,2015-12-10,,,=0.0093,=10.2097,=0.8914,=6.3188,=7.9050,=8.6365,=9.7957,=13.5010,=1.0684,=0.6261,=0.7914,=0.9489,=1.0273,=1.1242,=1.5403,=1.3820,=0.9740,=0.6574,=0.8469,=0.9493,=1.0581,=1.4553,,=0.1007,,=0.0356,=1996
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0107,=12654.8300,=-0.0148,=10.2181,=0.8201,=6.0524,=7.8843,=8.6235,=10.0344,=15.8114,=1.0720,=0.6528,=0.6924,=0.8924,=1.0025,=1.1579,=1.7191,=1.4342,=0.7979,=0.7846,=0.9959,=1.0849,=1.4378,=2.0876,,=0.1034,,=0.0337,=91
="932422",A500红利低波,2025-04-09,=-0.0059,=3137.5800,=0.0111,=10.2416,=0.7899,=9.5190,=9.8842,=10.1066,=10.2548,=10.5846,=1.0303,=0.2218,=0.9943,=1.0299,=1.0442,=1.0579,=1.0978,=1.3307,=0.3230,=1.2431,=1.3099,=1.4360,=1.4747,=1.5336,=0.0241,=0.0948,,=0.0404,=291
="000042",上证央企,2009-03-30,=0.0002,=1769.3300,=-0.0232,=10.2454,=0.8570,=6.3284,=7.8863,=9.1483,=10.0501,=12.9577,=0.9924,=0.5093,=0.7230,=0.8871,=0.9896,=1.1137,=1.4812,=1.3270,=0.9905,=0.6569,=0.8569,=0.9755,=1.1324,=1.3891,=0.0224,=0.0920,=0.0234,=0.0356,=382
="HSCEI",恒生中国企业指数,1994-08-08,=0.0107,=8774.3900,=-0.0156,=10.2483,=0.8197,=6.0524,=7.8856,=8.6371,=10.0571,=15.8114,=1.0747,=0.6549,=0.6924,=0.8921,=1.0043,=1.1595,=1.7191,=1.4377,=0.7973,=0.7849,=0.9959,=1.0854,=1.4396,=2.0876,,=0.1034,,=0.0336,=4738
="930723",沪港深F100,2015-08-05,,,=0.0116,=10.3169,=0.8437,=5.4557,=7.5706,=9.0023,=10.1665,=13.1279,=1.0037,=0.4844,=0.6469,=0.8476,=1.0097,=1.1160,=1.4626,=1.3220,=0.8670,=0.6039,=0.8632,=1.0757,=1.2846,=1.6654,,=0.0918,,=0.0376,=151
="000925",基本面50,2009-02-26,=-0.0088,=4402.1300,=-0.0468,=10.4301,=0.8822,=6.2635,=7.9688,=9.0821,=10.0804,=12.7955,=0.9987,=0.3770,=0.7306,=0.9013,=1.0571,=1.1921,=1.5728,=1.1076,=0.8059,=0.6037,=0.7864,=0.9668,=1.1046,=1.4866,=0.0227,=0.0882,=0.0241,=0.0369,=4543
="932153",港股通价值策略,2025-04-30,,,=0.0826,=10.4479,=0.8340,=8.1696,=9.6529,=10.1258,=10.4016,=10.9237,=0.8966,=0.7287,=0.7012,=0.8327,=0.8820,=0.9035,=0.9365,=1.0617,=0.7490,=0.8168,=0.9637,=1.0316,=1.0644,=1.1126,,=0.0812,,=0.0403,=8
="931375",300质量低波,2019-11-25,=-0.0119,=17052.6400,=0.0056,=10.4559,=0.4134,=6.4946,=8.1498,=11.4569,=13.5713,=22.0532,=1.3038,=0.3986,=0.8054,=1.0795,=1.5647,=2.0798,=3.3245,=1.8274,=0.6361,=1.0044,=1.3231,=1.6637,=2.0955,=2.5370,=0.0279,=0.1211,=0.0298,=0.0308,=111
="932431",300质量,2025-03-18,=-0.0081,=2040.9600,=-0.0027,=10.5301,=0.9743,=9.4685,=9.9683,=10.1398,=10.3160,=10.6435,=1.1212,=0.2904,=1.0727,=1.1139,=1.1313,=1.1461,=1.1853,=2.2414,=0.7757,=2.0194,=2.1545,=2.2056,=2.2477,=2.3259,=0.0253,=0.1012,=0.0271,=0.0348,=5
="000056",上证国企,2010-01-04,=-0.0049,=1255.6300,=0.0066,=10.5717,=0.7577,=7.2538,=8.8792,=9.7006,=10.7955,=13.3187,=1.1609,=0.6518,=0.8518,=1.0314,=1.1221,=1.2162,=1.5455,=1.7209,=0.9802,=0.7909,=0.9986,=1.1082,=1.2302,=1.7805,=0.0264,=0.1060,=0.0271,=0.0357,=198
="930709",香港证券,2015-07-13,,,=-0.0708,=10.6345,=0.2359,=6.3679,=10.2007,=12.8139,=14.8886,=24.4010,=0.9780,=0.5258,=0.5308,=0.7588,=0.9672,=1.2629,=1.6136,=4.0881,=0.7775,=1.7834,=2.5970,=3.1590,=4.1596,=5.9903,,=0.0828,,=0.0338,=502
="000806",消费服务,2012-02-10,=0.0092,=8225.7400,=-0.0235,=10.6356,=0.4372,=8.8952,=10.0143,=10.8055,=11.8704,=17.0971,=1.1087,=0.0729,=1.0009,=1.2002,=1.3534,=1.5460,=2.0145,=2.2458,=0.6683,=1.6526,=1.9444,=2.1162,=2.3803,=3.0032,=0.0246,=0.1002,=0.0266,=0.0351,=418
="931722",国新港股通央企红利,2023-09-13,,,=0.1367,=10.6451,=0.9783,=5.5040,=6.6508,=7.6200,=9.0030,=10.8173,=0.9664,=0.9241,=0.6213,=0.7238,=0.8184,=0.9050,=1.0298,=0.6631,=0.9598,=0.3100,=0.3806,=0.4676,=0.5929,=0.6918,,=0.0875,,=0.0477,=338
="399371",国证价值,2010-01-04,=-0.0055,=7362.1500,=0.0221,=10.6840,=0.8344,=6.4728,=7.8356,=9.0971,=10.4186,=13.0475,=1.0191,=0.5187,=0.7249,=0.8967,=1.0117,=1.2365,=1.5675,=1.1103,=0.8113,=0.5764,=0.7536,=0.8693,=1.0975,=1.3812,=0.0233,=0.0892,=0.0237,=0.0371,=125
="000859",国企一带一路,2019-05-16,=-0.0122,=2010.7800,=0.1039,=10.7019,=0.1996,=9.4709,=10.7106,=12.5585,=14.5277,=21.0714,=1.0204,=0.0332,=0.9854,=1.2039,=1.4449,=1.7809,=2.1877,=1.1625,=0.9947,=0.4715,=0.5596,=0.7372,=0.8224,=1.1782,=0.0234,=0.0898,=0.0201,=0.0341,=257
