指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="HSMCHYI",恒生中国内地企业高股息率指数,2019-09-01,=-0.0120,=2974.8300,=0.0690,=7.7878,=0.9938,=3.7550,=5.0384,=5.7732,=6.6327,=7.9027,=0.7924,=0.9814,=0.4590,=0.5769,=0.6369,=0.7268,=0.8175,=1.1951,=0.9926,=0.5101,=0.6869,=0.7901,=0.8957,=1.2126,,=0.1004,,=0.0513,=265
="000914",300金融,2007-07-02,=-0.0083,=6259.1100,=-0.0683,=7.8309,=0.5052,=5.2769,=6.6022,=7.8175,=8.6017,=11.3863,=0.8000,=0.3251,=0.5962,=0.7048,=0.9321,=1.1383,=1.4919,=2.1598,=0.8570,=1.1210,=1.4310,=1.8124,=2.0677,=2.7052,=0.0748,=0.0919,=0.0740,=0.0382,=338
="987016",港股通红利低波,2021-11-18,,,=0.1541,=7.8533,=1,=3.4544,=4.2816,=4.8559,=6.3888,=7.8533,=0.7284,=1,=0.4152,=0.4835,=0.5356,=0.6291,=0.7284,=1.2842,=1,=0.5827,=0.6575,=0.7849,=0.9924,=1.2842,,=0.0953,,=0.0531,=106
="H11140",香港红利,2009-07-23,=0.0039,=4026.1094,=0.1026,=7.9074,=0.7776,=3.0693,=4.4554,=5.9843,=8.4154,=13.9623,=0.7553,=0.6796,=0.3833,=0.5103,=0.6298,=0.8659,=1.1652,=1.2702,=0.7375,=0.5431,=0.7464,=0.9726,=1.5690,=2.1349,,=0.0974,,=0.0535,=25
="931024",港股通非银,2017-11-06,=-0.0203,=4165.5642,=-0.0298,=7.9218,=0.0591,=6.7549,=8.7779,=11.3902,=13.3914,=22.4310,=1.1285,=0.6008,=0.6237,=0.8455,=1.0443,=1.2269,=1.7592,=1.3397,=0.8677,=0.5870,=0.8715,=1.0055,=1.1971,=2.2002,,=0.1136,,=0.0327,=173
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=-0.0106,=4756.5700,=0.0646,=7.9804,=0.9044,=3.5572,=4.6275,=5.9491,=7.1046,=9.5068,=0.7289,=0.7343,=0.3828,=0.4841,=0.5752,=0.8186,=1.1073,=0.9509,=0.5921,=0.4386,=0.6477,=0.8391,=1.4262,=2.0623,,=0.0887,,=0.0533,=1399
="000934",中证金融,2009-07-03,=-0.0084,=5864.6500,=-0.0645,=8.1264,=0.5220,=5.7083,=6.8944,=8.0615,=8.8714,=11.5527,=0.8110,=0.3267,=0.6117,=0.7181,=0.9377,=1.1528,=1.5017,=2.1479,=0.8562,=1.1467,=1.4503,=1.8025,=2.0577,=2.6696,=0.0732,=0.0889,=0.0723,=0.0371,=1146
="H30270",红利价值,2013-12-19,=-0.0062,=9872.7107,=0.0357,=8.1382,=0.7844,=4.4543,=5.4185,=6.7234,=8.7896,=13.0955,=0.8481,=0.6632,=0.5256,=0.6477,=0.7580,=1.2604,=1.7317,=1.6417,=1,=0.5854,=0.8081,=0.9929,=1.2557,=1.6417,=0.0717,=0.0975,=0.0748,=0.0420,=165
="931157",SHS红利成长LV,2019-04-25,=-0.0086,=7570.2420,=0.0156,=8.1451,=0.7418,=4.1261,=5.5617,=6.8663,=8.3544,=11.5318,=0.8357,=0.6113,=0.5154,=0.6234,=0.8058,=0.9314,=1.5888,=1.5905,=0.9828,=0.5018,=0.7025,=1.0194,=1.3716,=1.6333,,=0.0965,,=0.0476,=291
="HSHDYI",恒生高股息率指数,2012-12-10,=-0.0137,=1387.5700,=0.0879,=8.1782,=0.8684,=3.6777,=4.8612,=6.6084,=7.7217,=10.6953,=0.7653,=0.6511,=0.4041,=0.5046,=0.6483,=0.9078,=1.1746,=1.1832,=0.6458,=0.5013,=0.7008,=1.0661,=1.5005,=1.9871,,=0.0935,,=0.0527,=897
="930914",港股通高股息,2016-11-25,=-0.0048,=5330.6996,=0.0840,=8.2004,=0.8593,=3.4280,=4.4093,=5.8522,=7.7233,=11.1979,=0.7899,=0.7455,=0.3979,=0.5003,=0.6101,=0.8555,=1.1764,=1.2739,=0.8227,=0.5144,=0.6961,=0.9177,=1.2374,=2.2126,,=0.1000,,=0.0528,=646
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0045,=2798.5000,=0.1295,=8.2305,=0.9987,=3.8979,=4.9410,=5.8151,=7.1058,=8.2424,=0.7422,=0.9453,=0.4277,=0.5155,=0.5736,=0.6704,=0.8197,=1.2687,=0.9726,=0.5333,=0.6945,=0.8654,=1.1072,=1.3442,,=0.0916,,=0.0512,=469
="932596",港股通红利低波,2016-02-04,,,=0.0899,=8.2437,=0.7295,=7.4451,=7.7753,=8.0353,=8.2936,=8.5745,=0.7643,=0.9754,=0.6528,=0.6834,=0.7123,=0.7515,=0.7672,=1.3458,=0.6721,=1.2161,=1.2696,=1.3190,=1.3605,=1.4099,,,,=0.0517,=73
="930992",沪港深红利低波,2017-06-28,,,=0.0447,=8.2765,=0.9767,=4.0130,=5.1050,=5.8167,=7.3979,=8.5012,=0.7774,=0.9922,=0.4277,=0.5360,=0.5872,=0.7001,=0.7825,=1.1994,=0.8447,=0.4496,=0.5974,=0.8071,=1.1602,=1.3912,,=0.0942,,=0.0518,=11
="000992",全指金融,2011-08-02,=-0.0089,=5614.7700,=-0.0624,=8.3174,=0.5282,=5.9310,=7.1022,=8.2341,=9.0288,=11.6339,=0.8130,=0.3259,=0.6188,=0.7234,=0.9468,=1.1687,=1.5107,=2.1236,=0.8418,=1.1568,=1.4432,=1.8067,=2.0614,=2.6668,=0.0720,=0.0851,=0.0697,=0.0366,=2692
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0072,=3791.2500,=0.0546,=8.4266,=0.9924,=4.9972,=5.5292,=6.0417,=7.5283,=8.5137,=0.8185,=0.9937,=0.5264,=0.5901,=0.6268,=0.7339,=0.8235,=1.0141,=0.9937,=0.5404,=0.5921,=0.6590,=0.8377,=1.0198,,=0.0966,,=0.0484,=107
="931446",东证红利低波,2020-04-21,=-0.0069,=3515.2622,=0.0211,=8.5485,=0.8043,=5.1478,=6.1552,=7.0621,=8.5375,=11.0216,=0.8457,=0.7384,=0.5884,=0.6931,=0.7589,=0.8758,=1.2481,=1.5509,=0.9849,=0.5909,=0.7509,=0.8785,=1.2843,=1.5979,=0.0725,=0.0941,=0.0749,=0.0438,=736
="H30269",红利低波,2013-12-19,=-0.0039,=11486.4030,=0.0219,=8.5586,=0.7940,=4.5638,=5.5488,=6.7894,=9.4786,=14.4342,=0.8982,=0.6176,=0.5386,=0.6570,=0.8017,=1.3872,=1.9670,=1.6556,=1,=0.6111,=0.8850,=1.0980,=1.4136,=1.6556,=0.0718,=0.0970,=0.0686,=0.0430,=3743
="H50040",上红低波,2014-03-21,=-0.0053,=11396.2328,=0.0335,=8.6021,=0.7973,=4.6938,=5.9512,=7.0149,=9.6645,=14.3118,=0.8906,=0.6073,=0.5647,=0.6911,=0.8376,=1.3609,=1.8756,=1.6750,=1,=0.6380,=0.8684,=1.2019,=1.3920,=1.6750,=0.0737,=0.0983,=0.0721,=0.0424,=337
="000029",180价值,2009-01-09,=-0.0038,=4346.5700,=-0.0239,=8.6180,=0.8401,=5.6894,=6.9075,=7.8866,=8.4896,=10.8138,=0.8707,=0.5163,=0.6666,=0.8069,=0.8659,=1.0674,=1.4433,=1.1213,=0.9110,=0.6198,=0.7825,=0.9448,=1.0617,=1.4032,=0.0717,=0.0955,=0.0779,=0.0416,=555
="000151",上国红利,2012-07-20,=0.0012,=1644.8000,=0.0767,=8.6248,=0.9662,=4.5075,=5.3657,=6.8927,=7.5999,=10.0345,=0.8130,=0.5892,=0.5268,=0.6189,=0.7559,=0.9678,=1.3272,=1.0997,=0.4973,=0.6026,=0.8953,=1.1033,=1.3121,=1.6854,=0.0766,=0.0931,=0.0685,=0.0490,=193
="931130",红利成长低波,2018-12-04,,,=0.0279,=8.6830,=0.7892,=4.4465,=5.5627,=7.6945,=8.7348,=11.5512,=0.8878,=0.4402,=0.5279,=0.6229,=0.9045,=1.0349,=1.5803,=1.9358,=0.8068,=0.3109,=0.8112,=1.3127,=1.9112,=2.5957,=0.0647,=0.0980,=0.0458,=0.0430,=132
="000922",中证红利,2008-05-26,=-0.0059,=5799.1901,=0.0536,=8.7745,=0.8434,=5.1762,=6.0245,=7.6580,=8.5650,=11.2156,=0.8898,=0.5398,=0.5911,=0.7110,=0.8590,=1.1098,=1.4999,=1.3094,=0.9267,=0.6332,=0.7726,=1.0442,=1.2126,=1.7101,=0.0673,=0.0937,=0.0683,=0.0442,=19695
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0178,=5095.1900,=0.0971,=8.8406,=1,=4.2457,=4.7023,=5.7234,=7.5039,=8.8406,=0.8107,=1,=0.4429,=0.4967,=0.5746,=0.7248,=0.8107,=1.1132,=1,=0.6036,=0.6702,=0.8674,=0.9939,=1.1132,,=0.0936,,=0.0535,=78
="000821",300红利,2012-07-20,=0,=6907.0295,=0.0352,=8.9262,=0.9234,=4.9998,=6.1944,=7.5620,=8.3746,=10.9286,=0.9088,=0.5814,=0.5725,=0.7140,=0.8783,=1.0810,=1.4919,=1.4534,=0.9679,=0.6098,=0.7993,=1.0619,=1.3041,=1.6963,=0.0720,=0.0964,=0.0719,=0.0443,=973
="000015",红利指数,2005-01-04,=0.0029,=3299.5700,=0.0862,=8.9819,=0.9794,=4.6646,=5.5108,=7.0887,=7.9717,=10.4439,=0.8924,=0.6226,=0.5525,=0.6398,=0.7661,=1.0200,=1.3875,=1.5274,=0.9794,=0.7277,=0.8913,=1.1217,=1.3185,=1.6890,=0.0627,=0.0940,=0.0675,=0.0424,=14071
="930955",红利低波100,2017-05-26,=-0.0021,=12189.7304,=0.0338,=9.1166,=0.8592,=5.0805,=6.0551,=7.3798,=8.5245,=11.5013,=0.9449,=0.7254,=0.5792,=0.6654,=0.8231,=0.9934,=1.3722,=1.3905,=0.8358,=0.5888,=0.7752,=0.9850,=1.2845,=1.7525,=0.0751,=0.0936,=0.0714,=0.0466,=1879
="000824",国企红利,2012-07-20,=-0.0019,=2241.7671,=0.0569,=9.1613,=0.9745,=4.8847,=5.9406,=7.3386,=8.3050,=10.7823,=0.9177,=0.6127,=0.5610,=0.6880,=0.8280,=1.0597,=1.4469,=1.3485,=0.9176,=0.5370,=0.7016,=0.9867,=1.2291,=1.6834,=0.0686,=0.0944,=0.0718,=0.0441,=916
="931644",800红利,2024-03-15,,,=0.0586,=9.1883,=0.9216,=6.4729,=7.2750,=8.1470,=9.0323,=9.4757,=0.9323,=0.9629,=0.7001,=0.7659,=0.8562,=0.9087,=0.9431,=1.3504,=1,=0.8423,=0.9199,=1.1047,=1.2682,=1.3504,=0.0715,=0.0955,=0.0722,=0.0444,=30
="000063",上证周期,2010-02-03,=-0.0164,=3865.4800,=-0.0473,=9.2081,=0.7392,=5.4761,=7.1362,=8.5437,=9.4385,=12.4946,=0.9837,=0.5410,=0.6668,=0.8368,=0.9675,=1.1082,=1.4831,=1.6458,=0.9872,=0.8113,=1.0636,=1.2496,=1.4190,=1.7571,=0.0797,=0.1019,=0.0808,=0.0378,=206
="399373",大盘价值,2010-01-04,=-0.0060,=8391.9900,=-0.0212,=9.2096,=0.8294,=5.4746,=6.8623,=8.3403,=9.0987,=11.9914,=0.9776,=0.5703,=0.6410,=0.8033,=0.9514,=1.1408,=1.5001,=1.1846,=0.8916,=0.5920,=0.7817,=0.9285,=1.1318,=1.4541,=0.0764,=0.0969,=0.0766,=0.0431,=325
="399995",基建工程,2015-03-12,=-0.0199,=4128.7200,=0.0569,=9.2441,=0.6737,=5.8673,=7.3439,=8.2803,=12.5468,=18.8590,=0.7346,=0.1974,=0.5815,=0.7368,=0.9110,=1.4808,=2.1834,=0.1982,=0.4083,=0.1368,=0.1788,=0.2066,=0.3599,=0.5478,=0.0444,=0.0704,=0.0520,=0.0281,=2682
="931479",证券保险,2020-05-06,=-0.0166,=960.5280,=-0.0961,=9.2803,=0.0007,=9.2800,=12.0245,=13.6225,=15.5634,=21.1012,=1.3664,=0.4561,=1.0296,=1.2290,=1.3874,=1.5779,=2.2844,=1.7248,=0.7196,=1.0318,=1.2674,=1.4411,=1.7968,=2.2879,=0.1242,=0.1142,=0.0972,=0.0243,=9
="000919",300价值,2008-01-21,=-0.0090,=5249.0650,=-0.0130,=9.2911,=0.8154,=5.9577,=7.3283,=8.4444,=9.2347,=12.2376,=0.9694,=0.5768,=0.6917,=0.8497,=0.9452,=1.1518,=1.5388,=1.1493,=0.9056,=0.6314,=0.7861,=0.9060,=1.1001,=1.3421,=0.0752,=0.0968,=0.0773,=0.0399,=4292
="930740",300红利LV,2018-12-04,=0.0034,=7498.5232,=0.0460,=9.3474,=0.9620,=5.4153,=6.8079,=7.4882,=8.5152,=9.6903,=0.9763,=0.8844,=0.6159,=0.7682,=0.8539,=0.9460,=1.0604,=1.4243,=0.7683,=0.6725,=0.8537,=1.0744,=1.5144,=1.9253,=0.0708,=0.0943,=0.0707,=0.0429,=578
="H30035",300非银,2012-12-21,=-0.0154,=10048.3144,=-0.0990,=9.5782,=0.0012,=9.5537,=13.1238,=15.1675,=19.3628,=26.3489,=1.3982,=0.2728,=1.0544,=1.3279,=1.6481,=2.0510,=2.4387,=1.7697,=0.5356,=1.0410,=1.4185,=1.7303,=1.9729,=2.3917,=0.1224,=0.1128,=0.0964,=0.0235,=1159
="000825",央企红利,2012-07-20,=-0.0046,=3640.0859,=0.0541,=9.5926,=0.9926,=4.7369,=6.0940,=7.3096,=8.3052,=10.5687,=0.9551,=0.7173,=0.5507,=0.6915,=0.8602,=1.0016,=1.3929,=1.2743,=0.9011,=0.6009,=0.8548,=1.0503,=1.2080,=1.7357,=0.0695,=0.0951,=0.0705,=0.0425,=289
="931848",800红利低波,2024-05-21,=-0.0004,=3348.5127,=0.0578,=9.6597,=0.9752,=7.4155,=8.1312,=8.9476,=9.4408,=9.7854,=1.0024,=1,=0.7315,=0.8577,=0.9162,=0.9694,=1.0024,=1.4086,=0.9097,=1.1714,=1.2282,=1.3351,=1.3788,=1.5428,=0.0728,=0.0933,=0.0737,=0.0424,=124
="931069",中金300,2018-02-14,=-0.0160,=4947.2549,=-0.0114,=9.7219,=0.6139,=5.9518,=7.4857,=9.2559,=10.5179,=13.6164,=1.0217,=0.3856,=0.7377,=0.9195,=1.1061,=1.3590,=1.8328,=1.4180,=0.8800,=0.6656,=0.8597,=1.1108,=1.3078,=1.7542,=0.0767,=0.1056,=0.0771,=0.0397,=84
="930608",中证基建,2015-03-31,=-0.0252,=8569.3166,=0.0098,=9.8378,=0.3733,=6.6667,=8.6208,=10.5529,=17.0878,=25.2863,=0.8174,=0.1821,=0.6550,=0.8276,=1.1197,=1.6147,=2.2134,=0.2345,=0.2534,=0.1701,=0.2221,=0.3425,=0.4967,=0.7101,=0.0480,=0.0718,=0.0544,=0.0300,=642
="000968",300周期,2010-05-28,,,=-0.0198,=9.9209,=0.7305,=6.1174,=7.8172,=9.1556,=10.2896,=13.3562,=1.0176,=0.5080,=0.7021,=0.8484,=1.0146,=1.1849,=1.5550,=1.6517,=0.9852,=0.8459,=1.0834,=1.2650,=1.4632,=1.8297,=0.0765,=0.0962,=0.0777,=0.0356,=98
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0143,=4240.3200,=0.0560,=9.9682,=0.6690,=4.8859,=6.8728,=8.8780,=12.1601,=16.1208,=0.9304,=0.6003,=0.5567,=0.7305,=0.8673,=1.1833,=1.3660,=1.0505,=0.5837,=0.5555,=0.7802,=0.9897,=1.3645,=1.5178,,=0.0950,,=0.0536,=32
="H30356",800价值,2014-06-09,=-0.0133,=6615.4950,=-0.0047,=9.9898,=0.8090,=6.4024,=7.6848,=9.0192,=9.9569,=13.4784,=1.0313,=0.6114,=0.7030,=0.8609,=0.9883,=1.1784,=1.6287,=1.1199,=0.8578,=0.5868,=0.7372,=0.8795,=1.0721,=1.3738,=0.0737,=0.0946,=0.0754,=0.0382,=27
="399966",800证保,2012-12-21,=-0.0150,=6002.6800,=-0.0923,=10.0033,=0,=10.0033,=13.7103,=15.9948,=19.7375,=27.1945,=1.3960,=0.2715,=1.0619,=1.3308,=1.6298,=2.0433,=2.4366,=1.8964,=0.6185,=1.1634,=1.5249,=1.7816,=2.0457,=2.5211,=0.1174,=0.1076,=0.0911,=0.0227,=168
="000925",基本面50,2009-02-26,=-0.0061,=4504.3681,=-0.0247,=10.0095,=0.7870,=6.2635,=7.9688,=9.0464,=10.0524,=12.7955,=1.0439,=0.4524,=0.7306,=0.9013,=1.0626,=1.1921,=1.5728,=1.0977,=0.7890,=0.6037,=0.7864,=0.9668,=1.1028,=1.4866,=0.0747,=0.0947,=0.0771,=0.0389,=4533
="H30588",中证证保,2015-02-02,=-0.0151,=1019.2797,=-0.0923,=10.0107,=0,=10.0107,=13.6588,=16.0870,=19.5891,=27.6808,=1.3945,=0.2695,=1.0752,=1.3326,=1.6369,=2.0375,=2.4238,=1.8988,=0.6473,=1.1673,=1.5178,=1.7579,=2.0128,=2.5500,=0.1176,=0.1081,=0.0914,=0.0227,=457
="399550",央视50,2012-06-06,=-0.0111,=8212.2700,=0.0149,=10.0249,=0.7635,=6.8960,=8.2538,=9.2348,=10.1362,=13.0561,=1.0475,=0.3016,=0.8649,=1.0177,=1.2393,=1.4261,=1.8564,=2.0944,=0.8624,=1.3448,=1.6476,=1.7972,=2.0367,=2.5217,=0.0768,=0.1002,=0.0803,=0.0419,=2257
="930723",沪港深F100,2015-08-05,=-0.0007,=5142.5328,=0.0099,=10.1270,=0.7943,=5.4557,=7.5729,=8.9357,=10.1423,=13.1279,=1.0405,=0.5997,=0.6469,=0.8477,=1.0102,=1.1158,=1.4626,=1.3208,=0.8675,=0.6039,=0.8635,=1.0720,=1.2781,=1.6654,,=0.1086,,=0.0391,=151
="399805",互联金融,2015-02-10,=-0.0121,=3589.8100,=-0.0673,=10.1438,=0.2419,=7.5943,=9.8174,=11.5424,=13.2085,=16.5816,=1.0987,=0.2649,=0.7644,=1.0567,=1.4479,=1.7387,=2.0317,=1.8742,=0.8801,=1.1667,=1.4082,=1.6147,=1.7831,=2.2175,=0.0834,=0.0942,=0.0809,=0.0339,=326
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0194,=9159.4900,=-0.0320,=10.1453,=0.7636,=5.7712,=7.8847,=8.9686,=10.2891,=13.0207,=1.1322,=0.6759,=0.7256,=0.9400,=1.0746,=1.2097,=1.5098,=1.8340,=0.8968,=0.9123,=1.1410,=1.3976,=1.7168,=2.4187,,=0.1056,,=0.0347,=262
="000042",上证央企,2009-03-30,=-0.0034,=1794.9900,=-0.0090,=10.2129,=0.8500,=6.3284,=7.8863,=9.1231,=10.0265,=12.9577,=1.0470,=0.6897,=0.7230,=0.8871,=0.9896,=1.1164,=1.4812,=1.3398,=0.9963,=0.6569,=0.8569,=0.9755,=1.1240,=1.3891,=0.0745,=0.0970,=0.0773,=0.0371,=380
="932305",智选高股息,2024-09-30,=-0.0090,=11971.4848,=0.0727,=10.2286,=1,=7.0143,=7.4561,=8.2963,=9.1962,=10.2286,=1.1612,=0.9972,=0.8750,=0.9199,=1.0427,=1.0809,=1.1675,=0.8460,=0.5881,=0.7106,=0.7290,=0.7784,=1.2789,=1.3342,=0.0813,=0.1049,=0.0838,=0.0637,=236
="950090",50AH优选,2015-12-10,=-0.0155,=6022.6396,=-0.0261,=10.2659,=0.8999,=6.3188,=7.9027,=8.6161,=9.7616,=13.5010,=1.0915,=0.7072,=0.7914,=0.9478,=1.0256,=1.1247,=1.5403,=1.3828,=0.9761,=0.6574,=0.8458,=0.9469,=1.0536,=1.4553,,=0.1029,,=0.0384,=1993
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0158,=12539.6700,=-0.0237,=10.3485,=0.8407,=6.0524,=7.8516,=8.5952,=9.9249,=15.8114,=1.1200,=0.7340,=0.6924,=0.8891,=0.9979,=1.1579,=1.7191,=1.4905,=0.8506,=0.7846,=0.9920,=1.0798,=1.4280,=2.0876,,=0.1073,,=0.0344,=91
="932422",A500红利低波,2025-04-09,=0.0010,=3212.0839,=0.0351,=10.3501,=0.8816,=9.5190,=9.8705,=10.0790,=10.2346,=10.5846,=1.0978,=1,=0.9943,=1.0283,=1.0420,=1.0562,=1.0978,=1.3429,=0.2632,=1.2431,=1.3106,=1.4399,=1.4762,=1.5336,=0.0682,,,=0.0421,=250
="000806",消费服务,2012-02-10,=-0.0133,=8098.0928,=-0.0386,=10.3936,=0.3560,=8.8952,=9.9851,=10.8055,=11.8704,=17.0971,=1.1683,=0.1183,=1.0009,=1.2045,=1.3578,=1.5460,=2.0145,=2.2638,=0.6877,=1.6526,=1.9444,=2.1082,=2.3803,=3.0032,=0.0838,=0.1036,=0.0833,=0.0356,=414
="931375",300质量低波,2019-11-25,=-0.0287,=16958.5509,=0.0000,=10.3990,=0.4055,=6.4946,=8.1313,=11.5210,=13.5754,=22.0532,=1.3720,=0.4055,=0.8054,=1.0775,=1.5728,=2.0834,=3.3245,=1.8544,=0.6409,=1.0044,=1.3169,=1.6427,=2.0966,=2.5370,=0.0993,=0.1354,=0.0949,=0.0293,=107
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0158,=8695.8800,=-0.0244,=10.4128,=0.8438,=6.0524,=7.8543,=8.6046,=9.9425,=15.8114,=1.1235,=0.7372,=0.6924,=0.8889,=0.9998,=1.1595,=1.7191,=1.4960,=0.8527,=0.7849,=0.9929,=1.0798,=1.4322,=2.0876,,=0.1073,,=0.0342,=4723
="932153",港股通价值策略,2025-04-30,=-0.0145,=1089.3589,=0.0367,=10.4386,=0.8630,=8.1696,=9.5280,=10.0899,=10.3558,=10.9237,=0.9069,=0.8630,=0.7012,=0.8219,=0.8780,=0.8987,=0.9365,=1.0596,=0.7443,=0.8168,=0.9513,=1.0276,=1.0640,=1.1126,,,,=0.0417,=6
="399371",国证价值,2010-01-04,=-0.0143,=7295.4100,=0.0128,=10.4423,=0.8133,=6.4728,=7.8356,=9.0971,=10.3554,=13.0475,=1.0655,=0.6197,=0.7249,=0.8967,=1.0117,=1.2419,=1.5675,=1.1034,=0.8059,=0.5764,=0.7536,=0.8693,=1.0978,=1.3812,=0.0736,=0.0927,=0.0763,=0.0393,=113
="932431",300质量,2025-03-18,=-0.0070,=2056.7523,=0.0050,=10.5216,=0.9918,=9.4685,=9.9447,=10.1213,=10.2567,=10.5369,=1.1721,=0.9835,=1.0727,=1.1113,=1.1300,=1.1461,=1.1853,=2.2647,=0.8724,=2.0194,=2.1495,=2.1983,=2.2448,=2.3259,=0.0794,,,=0.0357,=2
