指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),股息率,关注度
="987016",港股通红利低波,2021-11-18,,,=0.1545,=7.6229,=0.9622,=3.4544,=4.2935,=4.8906,=6.6219,=8.0054,=0.7044,=0.9437,=0.4152,=0.4847,=0.5374,=0.6427,=0.7529,=1.2417,=0.9566,=0.5827,=0.6589,=0.7894,=1.0826,=1.3012,,=0.0893,,=0.0506,=135
="HSMCHYI",恒生中国内地企业高股息率指数,2019-09-01,=0.0069,=3048.6100,=0.0955,=7.6851,=0.9745,=3.7550,=5.0443,=5.8046,=6.6826,=7.9027,=0.7695,=0.9185,=0.4590,=0.5779,=0.6388,=0.7344,=0.8175,=1.1695,=0.9684,=0.5101,=0.6874,=0.7950,=0.9041,=1.2126,,,,=0.0487,=276
="H11140",香港红利,2009-07-23,=-0.0148,=4103.6400,=0.1239,=7.7036,=0.7720,=3.0693,=4.4554,=5.9843,=8.2969,=13.9623,=0.7273,=0.6237,=0.3833,=0.5103,=0.6298,=0.8659,=1.1652,=1.2257,=0.7047,=0.5431,=0.7464,=0.9726,=1.5311,=2.1349,,=0.0912,,=0.0511,=35
="000914",300金融,2007-07-02,=-0.0005,=6132.8400,=-0.0871,=7.8376,=0.5006,=5.2769,=6.6022,=7.8366,=8.6017,=11.3863,=0.7557,=0.2478,=0.5962,=0.7048,=0.9205,=1.1328,=1.4919,=2.1352,=0.8408,=1.1210,=1.4310,=1.8122,=2.0832,=2.7052,=0.0223,=0.0897,=0.0236,=0.0383,=339
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=0.0034,=4767.6700,=0.0671,=7.8566,=0.8814,=3.5572,=4.6372,=5.9704,=7.1767,=9.5068,=0.7076,=0.6970,=0.3828,=0.4848,=0.5783,=0.8165,=1.1073,=0.9473,=0.5857,=0.4386,=0.6535,=0.8451,=1.4180,=2.0623,,,,=0.0513,=1480
="H30270",红利价值,2013-12-19,=-0.0090,=9757.1100,=0.0236,=7.9280,=0.7565,=4.4543,=5.4266,=6.7432,=8.7393,=13.0955,=0.7916,=0.5765,=0.5256,=0.6483,=0.7618,=1.2545,=1.7317,=1.6067,=0.9828,=0.5854,=0.8106,=0.9960,=1.2815,=1.6637,=0.0235,=0.0936,=0.0240,=0.0419,=183
="930914",港股通高股息,2016-11-25,=-0.0030,=5390.8600,=0.0962,=8.0400,=0.8285,=3.4280,=4.4163,=5.8925,=7.7823,=11.1979,=0.7748,=0.7227,=0.3979,=0.5017,=0.6134,=0.8533,=1.1764,=1.2740,=0.8164,=0.5144,=0.7027,=0.9212,=1.2488,=2.2126,,=0.0918,,=0.0500,=689
="932596",港股通红利低波,2016-02-04,=-0.0024,=4376.5900,=0.1283,=8.0439,=0.4183,=7.4451,=7.8265,=8.1070,=8.2994,=8.5745,=0.7545,=0.6993,=0.6528,=0.6952,=0.7210,=0.7604,=0.7956,=1.3438,=0.5817,=1.2161,=1.2779,=1.3276,=1.3647,=1.4099,,=0.0894,,=0.0483,=84
="HSHDYI",恒生高股息率指数,2012-12-10,=0,=1408.0300,=0.1039,=8.0891,=0.8513,=3.6777,=4.8612,=6.6084,=7.7844,=10.6953,=0.7429,=0.6158,=0.4041,=0.5046,=0.6483,=0.9078,=1.1746,=1.1785,=0.6336,=0.5013,=0.7008,=1.0661,=1.5005,=1.9871,,,,=0.0505,=910
="931024",港股通非银,2017-11-06,=0.0237,=4349.3200,=0.0130,=8.1214,=0.1150,=6.7549,=8.6782,=11.2989,=13.3763,=22.4310,=1.1054,=0.5776,=0.6237,=0.8465,=1.0484,=1.2256,=1.7592,=1.3600,=0.8916,=0.5870,=0.8745,=1.0101,=1.2131,=2.2002,,=0.1344,,=0.0361,=186
="931157",SHS红利成长LV,2019-04-25,=-0.0029,=7533.9900,=0.0107,=8.1351,=0.7354,=4.1261,=5.5810,=6.8961,=8.3483,=11.5318,=0.8139,=0.5191,=0.5154,=0.6251,=0.8094,=0.9283,=1.5888,=1.5917,=0.9725,=0.5018,=0.7089,=1.0321,=1.3957,=1.6439,,=0.0964,,=0.0467,=316
="000934",中证金融,2009-07-03,=-0.0006,=5764.7800,=-0.0805,=8.1495,=0.5245,=5.7083,=6.8944,=8.0844,=8.8714,=11.5527,=0.7678,=0.2478,=0.6117,=0.7181,=0.9263,=1.1488,=1.5017,=2.1481,=0.8511,=1.1467,=1.4503,=1.8023,=2.0712,=2.6696,=0.0220,=0.0873,=0.0231,=0.0371,=1149
="930992",沪港深红利低波,2017-06-28,=-0.0009,=5811.9800,=0.0439,=8.1648,=0.9313,=4.0130,=5.1292,=5.8441,=7.6254,=8.5109,=0.7610,=0.9304,=0.4277,=0.5367,=0.5893,=0.7133,=0.7950,=1.2079,=0.8457,=0.4496,=0.5994,=0.8284,=1.1781,=1.3912,,=0.0878,,=0.0486,=37
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0010,=2844.4500,=0.1480,=8.1767,=0.9875,=3.8979,=4.9481,=5.8498,=7.1557,=8.4533,=0.7297,=0.9170,=0.4277,=0.5168,=0.5759,=0.6786,=0.8197,=1.2724,=0.9663,=0.5333,=0.6963,=0.8716,=1.1155,=1.3442,,,,=0.0492,=483
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0007,=4029.9800,=0.1210,=8.3515,=0.9707,=4.9972,=5.5356,=6.0934,=7.6379,=8.5526,=0.8028,=0.9488,=0.5264,=0.5918,=0.6301,=0.7500,=0.8375,=0.9991,=0.9720,=0.5404,=0.5931,=0.6625,=0.8518,=1.0234,,=0.0956,,=0.0457,=109
="H30269",红利低波,2013-12-19,=-0.0034,=11227.9700,=-0.0011,=8.3794,=0.7616,=4.5638,=5.5488,=6.8420,=9.4786,=14.4342,=0.8402,=0.5476,=0.5386,=0.6570,=0.8016,=1.3872,=1.9670,=1.6195,=0.9814,=0.6111,=0.8850,=1.0973,=1.4133,=1.6703,=0.0236,=0.0946,=0.0236,=0.0432,=4087
="H50040",上红低波,2014-03-21,=-0.0035,=11146.9700,=0.0109,=8.3811,=0.7674,=4.6938,=5.9512,=7.0522,=9.6645,=14.3118,=0.8311,=0.4804,=0.5647,=0.6911,=0.8374,=1.3609,=1.8756,=1.6330,=0.9798,=0.6380,=0.8684,=1.2015,=1.3976,=1.6845,=0.0234,=0.0936,=0.0244,=0.0424,=351
="000992",全指金融,2011-08-02,=-0.0006,=5532.2900,=-0.0761,=8.3953,=0.5513,=5.9310,=7.1022,=8.2555,=9.0288,=11.6339,=0.7718,=0.2478,=0.6188,=0.7234,=0.9353,=1.1610,=1.5107,=2.1362,=0.8449,=1.1568,=1.4432,=1.8064,=2.0714,=2.6668,=0.0217,=0.0846,=0.0227,=0.0365,=2699
="000029",180价值,2009-01-09,=-0.0057,=4192.9800,=-0.0584,=8.3964,=0.7555,=5.6894,=6.9075,=7.8847,=8.5069,=10.8138,=0.8011,=0.1786,=0.6666,=0.8069,=0.8633,=1.0653,=1.4433,=1.0909,=0.8610,=0.6198,=0.7825,=0.9447,=1.0670,=1.4032,=0.0228,=0.0896,=0.0243,=0.0405,=554
="931446",东证红利低波,2020-04-21,=-0.0026,=3445.7000,=0.0009,=8.4545,=0.7735,=5.1478,=6.1672,=7.0951,=8.5414,=11.0216,=0.7960,=0.5940,=0.5884,=0.6948,=0.7625,=0.8734,=1.2481,=1.5326,=0.9677,=0.5909,=0.7523,=0.8844,=1.3114,=1.5979,=0.0224,=0.0895,=0.0240,=0.0423,=811
="931130",红利成长低波,2018-12-04,=-0.0043,=23687.5700,=-0.0012,=8.5287,=0.7389,=4.4465,=5.5718,=7.7788,=8.7348,=11.5512,=0.8393,=0.3402,=0.5279,=0.6234,=0.9021,=1.0336,=1.5803,=1.8811,=0.7784,=0.3109,=0.8126,=1.3173,=1.9188,=2.5957,=0.0231,=0.0934,=0.0229,=0.0428,=142
="000151",上国红利,2012-07-20,=-0.0236,=1629.1300,=0.0664,=8.5684,=0.9600,=4.5075,=5.3657,=6.9278,=7.6601,=10.0345,=0.7433,=0.4639,=0.5268,=0.6189,=0.7554,=0.9661,=1.3272,=1.0588,=0.4507,=0.6026,=0.8953,=1.0913,=1.3107,=1.6854,=0.0218,=0.0803,=0.0258,=0.0436,=206
="000922",中证红利,2008-05-26,=-0.0161,=5787.2000,=0.0515,=8.6194,=0.8016,=5.1762,=6.0245,=7.6566,=8.6145,=11.2156,=0.8260,=0.4396,=0.5911,=0.7110,=0.8569,=1.1086,=1.4999,=1.2745,=0.8784,=0.6332,=0.7726,=1.0440,=1.2205,=1.7101,=0.0233,=0.0895,=0.0228,=0.0420,=19941
="000821",300红利,2012-07-20,=-0.0153,=6683.3800,=0.0017,=8.7110,=0.8561,=4.9998,=6.1944,=7.5603,=8.4122,=10.9286,=0.8409,=0.3963,=0.5725,=0.7140,=0.8741,=1.0796,=1.4919,=1.4136,=0.9163,=0.6098,=0.7993,=1.0623,=1.3151,=1.6963,=0.0235,=0.0916,=0.0239,=0.0431,=987
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0085,=5353.6300,=0.1527,=8.7304,=0.9653,=4.2457,=4.7116,=5.7611,=7.6196,=9.0746,=0.7837,=0.9237,=0.4429,=0.4977,=0.5791,=0.7337,=0.8283,=1.1083,=0.9570,=0.6036,=0.6726,=0.8718,=1.0195,=1.1508,,,,=0.0512,=85
="000015",红利指数,2005-01-04,=-0.0199,=3267.4700,=0.0757,=8.7468,=0.9505,=4.6646,=5.5108,=7.0875,=8.0073,=10.4439,=0.8247,=0.5872,=0.5525,=0.6398,=0.7659,=1.0179,=1.3875,=1.4721,=0.9398,=0.7277,=0.8913,=1.1296,=1.3272,=1.6890,=0.0233,=0.0885,=0.0212,=0.0408,=14138
="000063",上证周期,2010-02-03,=-0.0028,=3809.7100,=-0.0611,=8.9417,=0.6404,=5.4761,=7.1362,=8.5716,=9.4385,=12.4946,=0.9102,=0.3814,=0.6668,=0.8368,=0.9631,=1.1068,=1.4831,=1.5904,=0.9394,=0.8113,=1.0636,=1.2494,=1.4337,=1.7571,=0.0245,=0.0975,=0.0256,=0.0370,=206
="000824",国企红利,2012-07-20,=-0.0154,=2210.3600,=0.0421,=8.9609,=0.9414,=4.8847,=5.9406,=7.3385,=8.3777,=10.7823,=0.8491,=0.5282,=0.5610,=0.6880,=0.8277,=1.0592,=1.4469,=1.3040,=0.8619,=0.5370,=0.7016,=0.9865,=1.2427,=1.6834,=0.0232,=0.0892,=0.0226,=0.0419,=935
="931644",800红利,2024-03-15,=-0.0134,=2674.8200,=0.0480,=9.0296,=0.7674,=6.4729,=7.3009,=8.1982,=9.0671,=9.4757,=0.8665,=0.5736,=0.7001,=0.7685,=0.8597,=0.9081,=0.9431,=1.3204,=0.9186,=0.8423,=0.9228,=1.1149,=1.2848,=1.3602,=0.0236,=0.0906,=0.0231,=0.0429,=29
="399373",大盘价值,2010-01-04,=-0.0047,=8248.5300,=-0.0379,=9.1097,=0.7963,=5.4746,=6.8623,=8.3398,=9.1146,=11.9914,=0.9060,=0.4252,=0.6410,=0.8033,=0.9476,=1.1408,=1.5001,=1.1634,=0.8499,=0.5920,=0.7817,=0.9283,=1.1404,=1.4541,=0.0236,=0.0939,=0.0248,=0.0419,=326
="930955",红利低波100,2017-05-26,=-0.0033,=11913.2800,=0.0103,=9.1154,=0.8562,=5.0805,=6.0616,=7.4041,=8.5635,=11.5013,=0.8821,=0.6335,=0.5792,=0.6657,=0.8251,=0.9912,=1.3722,=1.3717,=0.8142,=0.5888,=0.7769,=0.9872,=1.3458,=1.7525,=0.0234,=0.0928,=0.0257,=0.0444,=2058
="930740",300红利LV,2018-12-04,=-0.0101,=7203.1300,=0.0047,=9.1156,=0.8881,=5.4153,=6.8225,=7.5054,=8.6118,=9.6903,=0.9044,=0.6631,=0.6159,=0.7703,=0.8561,=0.9464,=1.0604,=1.3893,=0.7339,=0.6725,=0.8550,=1.0760,=1.5084,=1.9253,=0.0239,=0.0932,=0.0223,=0.0423,=606
="000919",300价值,2008-01-21,=-0.0044,=5160.6300,=-0.0297,=9.1808,=0.7695,=5.9577,=7.3283,=8.4431,=9.2438,=12.2376,=0.8989,=0.3320,=0.6917,=0.8497,=0.9420,=1.1480,=1.5388,=1.1228,=0.8466,=0.6314,=0.7861,=0.9060,=1.1058,=1.3421,=0.0228,=0.0921,=0.0242,=0.0396,=4310
="000825",央企红利,2012-07-20,=-0.0084,=3530.7900,=0.0224,=9.3077,=0.9625,=4.7369,=6.0940,=7.3072,=8.3450,=10.5687,=0.8847,=0.5575,=0.5507,=0.6915,=0.8600,=0.9983,=1.3929,=1.2385,=0.8466,=0.6009,=0.8548,=1.0596,=1.2140,=1.7357,=0.0224,=0.0902,=0.0228,=0.0413,=324
="931479",证券保险,2020-05-06,=0.0009,=941.7000,=-0.1138,=9.3814,=0.0261,=8.7385,=11.9431,=13.5203,=15.5457,=21.1012,=1.2517,=0.2370,=1.0296,=1.2304,=1.3823,=1.5751,=2.2844,=1.7063,=0.7136,=1.0318,=1.2711,=1.4522,=1.7916,=2.2879,=0.0256,=0.1317,=0.0302,=0.0286,=24
="931848",800红利低波,2024-05-21,=-0.0053,=3254.2200,=0.0281,=9.4480,=0.7616,=7.4155,=8.1976,=9.0576,=9.4823,=9.7854,=0.9296,=0.5591,=0.7315,=0.8592,=0.9193,=0.9708,=1.0024,=1.3726,=0.7089,=1.1714,=1.2311,=1.3471,=1.3830,=1.5428,=0.0237,=0.0929,=0.0230,=0.0417,=142
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0065,=4516.7400,=0.1248,=9.5617,=0.6357,=4.8859,=6.8728,=8.8780,=11.9884,=16.1208,=0.9030,=0.5792,=0.5567,=0.7305,=0.8673,=1.1738,=1.3660,=1.0268,=0.5760,=0.5555,=0.7802,=0.9883,=1.3591,=1.5178,,=0.0951,,=0.0524,=32
="H30035",300非银,2012-12-21,=0.0023,=9847.5400,=-0.1170,=9.6279,=0.0144,=9.0295,=13.0451,=15.1693,=19.3628,=26.3489,=1.2752,=0.1480,=1.0544,=1.3191,=1.6343,=2.0481,=2.4387,=1.7442,=0.5241,=1.0410,=1.4185,=1.7206,=1.9729,=2.3917,=0.0253,=0.1294,=0.0297,=0.0277,=1192
="000968",300周期,2010-05-28,=-0.0034,=4378.7600,=-0.0374,=9.7041,=0.6528,=6.1174,=7.8172,=9.1553,=10.2896,=13.3562,=0.9507,=0.3872,=0.7021,=0.8484,=1.0099,=1.1784,=1.5550,=1.6032,=0.9291,=0.8459,=1.0834,=1.2644,=1.4787,=1.8297,=0.0243,=0.0922,=0.0244,=0.0349,=98
="931069",中金300,2018-02-14,=-0.0017,=4966.5000,=-0.0076,=9.7492,=0.6234,=5.9518,=7.5281,=9.2802,=10.5037,=13.6164,=0.9686,=0.3007,=0.7377,=0.9211,=1.0966,=1.3562,=1.8328,=1.4008,=0.8572,=0.6656,=0.8627,=1.1131,=1.3251,=1.7542,=0.0231,=0.0958,=0.0284,=0.0389,=90
="H30356",800价值,2014-06-09,=-0.0044,=6556.0400,=-0.0136,=9.9385,=0.7936,=6.4024,=7.6919,=9.0340,=9.9604,=13.4784,=0.9639,=0.4543,=0.7030,=0.8621,=0.9896,=1.1736,=1.6287,=1.1036,=0.8386,=0.5868,=0.7376,=0.8817,=1.0822,=1.3738,=0.0232,=0.0908,=0.0237,=0.0376,=31
="932422",A500红利低波,2025-04-09,=-0.0071,=3100.1700,=-0.0009,=10.0209,=0.3552,=9.5190,=9.8902,=10.1066,=10.2538,=10.5846,=1.0081,=0.0502,=0.9943,=1.0295,=1.0442,=1.0579,=1.0978,=1.3020,=0.1467,=1.2431,=1.3099,=1.4355,=1.4743,=1.5336,=0.0241,=0.0948,,=0.0413,=296
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0158,=9370.8800,=-0.0097,=10.0226,=0.7315,=5.7712,=7.9090,=9.0197,=10.2891,=13.0207,=1.0930,=0.5431,=0.7256,=0.9405,=1.0785,=1.2097,=1.5098,=1.7722,=0.8379,=0.9123,=1.1476,=1.4097,=1.7320,=2.4187,,=0.1031,,=0.0334,=266
="000042",上证央企,2009-03-30,=-0.0020,=1765.6600,=-0.0252,=10.0875,=0.8111,=6.3284,=7.8863,=9.1541,=10.0522,=12.9577,=0.9771,=0.4635,=0.7230,=0.8871,=0.9892,=1.1137,=1.4812,=1.3065,=0.9753,=0.6569,=0.8569,=0.9755,=1.1329,=1.3891,=0.0224,=0.0920,=0.0234,=0.0362,=382
="399966",800证保,2012-12-21,=0.0005,=5891.7500,=-0.1091,=10.1093,=0.0144,=9.4219,=13.7073,=15.9952,=19.7375,=27.1945,=1.2799,=0.1456,=1.0619,=1.3224,=1.6183,=2.0408,=2.4366,=1.8794,=0.6037,=1.1634,=1.5249,=1.7805,=2.0457,=2.5211,=0.0247,=0.1256,=0.0286,=0.0267,=169
="H30588",中证证保,2015-02-02,=0.0004,=1000.6800,=-0.1089,=10.1147,=0.0144,=9.4285,=13.6533,=16.0880,=19.5891,=27.6808,=1.2787,=0.1414,=1.0752,=1.3229,=1.6276,=2.0366,=2.4238,=1.8825,=0.6280,=1.1673,=1.5178,=1.7618,=2.0128,=2.5500,=0.0246,=0.1254,=0.0286,=0.0268,=466
="399550",央视50,2012-06-06,=0.0090,=8500.9000,=0.0506,=10.1383,=0.7955,=6.8960,=8.2711,=9.2808,=10.1519,=13.0561,=0.9982,=0.1534,=0.8649,=1.0168,=1.2377,=1.4261,=1.8564,=2.1061,=0.8709,=1.3448,=1.6532,=1.8071,=2.0450,=2.5217,=0.0237,=0.0945,=0.0248,=0.0391,=2268
="399805",互联金融,2015-02-10,=0.0062,=3404.3600,=-0.1155,=10.1816,=0.2606,=7.5943,=9.7864,=11.4720,=13.1628,=16.5816,=1.0316,=0.1753,=0.7644,=1.0516,=1.4279,=1.7274,=2.0317,=1.9052,=0.9105,=1.1667,=1.4082,=1.6145,=1.7857,=2.2175,=0.0238,=0.0940,=0.0248,=0.0322,=328
="930723",沪港深F100,2015-08-05,=-0.0048,=5133.5900,=0.0082,=10.2088,=0.8121,=5.4557,=7.5729,=9.0077,=10.1685,=13.1279,=0.9985,=0.4739,=0.6469,=0.8477,=1.0095,=1.1158,=1.4626,=1.3165,=0.8528,=0.6039,=0.8635,=1.0761,=1.2856,=1.6654,,=0.0918,,=0.0378,=151
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0132,=12859.8100,=0.0012,=10.3170,=0.8320,=6.0524,=7.8851,=8.6276,=10.0431,=15.8114,=1.0829,=0.6711,=0.6924,=0.8927,=1.0032,=1.1579,=1.7191,=1.4487,=0.8115,=0.7846,=0.9961,=1.0858,=1.4383,=2.0876,,=0.1034,,=0.0333,=91
="000925",基本面50,2009-02-26,=-0.0024,=4387.1800,=-0.0501,=10.3237,=0.8672,=6.2635,=7.9688,=9.0847,=10.0831,=12.7955,=0.9885,=0.3641,=0.7306,=0.9013,=1.0564,=1.1921,=1.5728,=1.0963,=0.7798,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0227,=0.0882,=0.0241,=0.0373,=4544
="950090",50AH优选,2015-12-10,=0.0044,=6371.6700,=0.0303,=10.3348,=0.9074,=6.3188,=7.9050,=8.6393,=9.7993,=13.5010,=1.0816,=0.6717,=0.7914,=0.9489,=1.0275,=1.1242,=1.5403,=1.3987,=0.9829,=0.6574,=0.8469,=0.9495,=1.0586,=1.4553,,=0.1007,,=0.0351,=1996
="932431",300质量,2025-03-18,=-0.0073,=2037.2900,=-0.0045,=10.3474,=0.8225,=9.4685,=9.9711,=10.1422,=10.3305,=10.6435,=1.1018,=0.0978,=1.0727,=1.1139,=1.1313,=1.1459,=1.1853,=2.2025,=0.4674,=2.0194,=2.1546,=2.2059,=2.2464,=2.3259,=0.0253,=0.1012,=0.0271,=0.0355,=5
="HSCEI",恒生中国企业指数,1994-08-08,=0.0135,=8919.4800,=0.0007,=10.3555,=0.8340,=6.0524,=7.8884,=8.6381,=10.0601,=15.8114,=1.0864,=0.6741,=0.6924,=0.8927,=1.0046,=1.1595,=1.7191,=1.4532,=0.8112,=0.7849,=0.9967,=1.0857,=1.4400,=2.0876,,=0.1034,,=0.0332,=4742
="000056",上证国企,2010-01-04,=-0.0051,=1255.0400,=0.0062,=10.4319,=0.7159,=7.2538,=8.8792,=9.7006,=10.7955,=13.3187,=1.1456,=0.5872,=0.8518,=1.0314,=1.1219,=1.2162,=1.5455,=1.6982,=0.9588,=0.7909,=0.9986,=1.1089,=1.2306,=1.7805,=0.0264,=0.1060,=0.0271,=0.0362,=198
="932153",港股通价值策略,2025-04-30,=0.0079,=1163.2500,=0.1070,=10.4370,=0.8280,=8.1696,=9.6857,=10.1284,=10.4016,=10.9237,=0.9037,=0.8040,=0.7012,=0.8334,=0.8822,=0.9035,=0.9365,=1.0719,=0.8520,=0.8168,=0.9706,=1.0319,=1.0647,=1.1126,,=0.0812,,=0.0399,=8
="931722",国新港股通央企红利,2023-09-13,=-0.0165,=1470.7900,=0.1161,=10.4476,=0.9430,=5.5040,=6.6541,=7.6276,=9.0199,=10.8173,=0.9485,=0.9029,=0.6213,=0.7239,=0.8189,=0.9060,=1.0298,=0.6508,=0.9353,=0.3100,=0.3808,=0.4678,=0.5932,=0.6918,,=0.0875,,=0.0486,=342
="000859",国企一带一路,2019-05-16,=0.0012,=2034.5000,=0.1169,=10.5295,=0.1686,=9.4709,=10.6959,=12.5570,=14.5277,=21.0714,=1.0039,=0.0112,=0.9854,=1.2027,=1.4447,=1.7809,=2.1877,=1.1438,=0.9787,=0.4715,=0.5596,=0.7375,=0.8236,=1.1782,=0.0234,=0.0898,=0.0201,=0.0347,=259
="931375",300质量低波,2019-11-25,=-0.0011,=17396.3900,=0.0258,=10.5424,=0.4250,=6.4946,=8.1498,=11.4536,=13.5713,=22.0532,=1.3146,=0.4013,=0.8054,=1.0795,=1.5645,=2.0798,=3.3245,=1.8425,=0.6391,=1.0044,=1.3231,=1.6643,=2.0955,=2.5370,=0.0279,=0.1211,=0.0298,=0.0306,=111
="399371",国证价值,2010-01-04,=-0.0036,=7379.1400,=0.0244,=10.5723,=0.8252,=6.4728,=7.8356,=9.0963,=10.4140,=13.0475,=1.0085,=0.4911,=0.7249,=0.8967,=1.0116,=1.2365,=1.5675,=1.0986,=0.8016,=0.5764,=0.7536,=0.8692,=1.0975,=1.3812,=0.0233,=0.0892,=0.0237,=0.0375,=126
="931373",股息龙头,2019-11-15,=-0.0094,=2750.1200,=-0.0122,=10.5941,=0.9266,=5.4295,=6.8643,=8.2764,=9.5248,=11.4004,=1.1194,=0.7854,=0.6697,=0.8461,=1.0076,=1.1273,=1.2586,=1.5444,=0.9310,=0.5706,=0.8112,=0.9826,=1.3733,=1.6262,=0.0258,=0.1004,=0.0264,=0.0394,=324
