指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="399990",煤炭等权,2015-01-21,=0.0236,=3712.6700,=0.2925,=22.0765,=0.9279,=5.7123,=8.6087,=10.6441,=15.5128,=166.2943,=1.8624,=0.9880,=0.8179,=1.1204,=1.3764,=1.6165,=2.0135,=2.0209,=0.9938,=0.6732,=0.9175,=1.1215,=1.4630,=2.2100,=0.0297,=0.0618,=0.0074,=0.0368,=0.0548,=0.0638,=0.1003,=0.0229,=0.0912,=0.0239,=242
="399998",中证煤炭,2015-02-13,=0.0271,=2535.2000,=0.2858,=22.0765,=0.9279,=5.7123,=8.6087,=10.6441,=15.5128,=166.2943,=1.8624,=0.9880,=0.8179,=1.1204,=1.3764,=1.6165,=2.0135,=2.0209,=0.9938,=0.6732,=0.9175,=1.1215,=1.4630,=2.2100,=0.0297,=0.0618,=0.0074,=0.0368,=0.0548,=0.0638,=0.1003,=0.0229,=0.0912,=0.0239,=2131
="000858",500信息,2013-11-06,=0.0397,=13510.9000,=0.2820,=103.2461,=0.9159,=25.3805,=43.9766,=64.2459,=90.7135,=209.3531,=6.3766,=0.9810,=2.1626,=2.9041,=3.3886,=3.9447,=8.5146,=6.8241,=0.9839,=1.1229,=1.9074,=2.6874,=3.6636,=9.1355,=0.0030,=0.0185,=0.0022,=0.0045,=0.0059,=0.0072,=0.0110,=0.0212,=0.0505,=0.0070,=354
="932087",集成电路,2023-03-29,=0.0487,=1447.2455,=0.2779,=95.6803,=0.1570,=46.1239,=100.6652,=132.2398,=152.0596,=195.7770,=7.7155,=0.8623,=3.1405,=3.9453,=5.1964,=7.2734,=11.4486,=12.4571,=0.8357,=5.8347,=7.6610,=9.1227,=12.0558,=18.6728,=0.0015,=0.3285,=0.0010,=0.0014,=0.0018,=0.0022,=0.0029,=0.0203,=0.0481,=0.0079,=56
="399389",国证通信,2011-12-02,=0.0393,=10613.6700,=0.2727,=31.3214,=0.3932,=15.1336,=21.7733,=46.3280,=65.1875,=153.7967,=2.8548,=0.7201,=1.3245,=1.8461,=2.4674,=3.0346,=3.8815,=2.7306,=0.9765,=0.9743,=1.4589,=1.6825,=1.8999,=3.2843,=0.0197,=0.6191,=0.0026,=0.0049,=0.0071,=0.0294,=0.0420,=0.0209,=0.0855,=0.0209,=60
="931688",中证算力,2022-07-21,,,=0.2719,=36.1356,=0.8978,=18.0036,=20.8195,=24.0819,=32.6393,=44.9092,=3.8705,=0.9115,=1.6529,=1.9027,=2.2873,=3.3852,=4.7747,=2.7181,=0.9002,=1.3731,=1.5953,=1.8221,=2.5104,=3.3716,=0.0148,=0.0549,=0.0131,=0.0190,=0.0261,=0.0299,=0.0338,=0.0245,=0.1011,=0.0224,=110
="931271",通信设备主题,2012-12-21,=0.0391,=4567.3781,=0.2655,=70.2315,=0.7622,=25.8971,=33.2329,=36.4315,=79.3535,=113.3155,=10.3069,=0.9027,=2.2261,=2.9076,=3.6138,=8.1830,=14.2344,=6.6847,=0.8851,=1.5689,=2.0596,=2.5943,=5.6814,=9.3619,=0.0035,=0.1257,=0.0022,=0.0044,=0.0081,=0.0099,=0.0129,=0.0351,=0.1175,=0.0256,=14
="000688",科创50,2020-07-23,=0.0377,=1693.4800,=0.2598,=154.8341,=0.8661,=35.5957,=42.6920,=71.9704,=138.3586,=263.7183,=7.7283,=0.9155,=2.9443,=4.2479,=4.9052,=6.8551,=10.5365,=10.0279,=0.8276,=3.1319,=4.5963,=5.6275,=9.7488,=13.6380,=0.0021,=0.0297,=0.0016,=0.0030,=0.0045,=0.0071,=0.0110,=0.0135,=0.0347,=0.0045,=8268
="931380",科技50,2019-11-25,=0.0250,=3980.3019,=0.2598,=44.0571,=0.4350,=22.4426,=31.3478,=46.2875,=56.4887,=71.9143,=5.7906,=0.5784,=2.7627,=3.8814,=5.5102,=7.3375,=9.9144,=5.0545,=0.6437,=2.1802,=3.0796,=4.1915,=5.6472,=7.7525,=0.0091,=0.7206,=0.0035,=0.0051,=0.0076,=0.0104,=0.0163,=0.0253,=0.0951,=0.0118,=950
="000998",中证TMT,2011-11-08,=0.0330,=3685.5869,=0.2533,=40.0504,=0.6649,=18.9989,=27.6163,=34.6638,=43.3336,=58.6698,=4.4750,=0.9068,=1.9674,=2.4618,=3.2923,=4.0279,=5.6742,=3.1546,=0.9662,=1.2505,=1.8092,=2.1803,=2.6503,=3.9991,=0.0111,=0.5692,=0.0048,=0.0067,=0.0093,=0.0185,=0.0284,=0.0233,=0.0900,=0.0196,=566
="931866",中证机床,2022-05-09,=0.0325,=2245.9628,=0.2525,=54.3376,=0.7761,=28.6086,=36.9951,=40.8798,=56.7978,=85.2007,=6.4714,=0.9247,=2.8302,=3.7682,=4.3476,=5.2297,=9.1263,=5.0292,=0.8661,=2.4023,=3.1615,=3.4441,=4.4263,=7.3925,=0.0064,=0.1711,=0.0043,=0.0066,=0.0077,=0.0097,=0.0146,=0.0321,=0.1022,=0.0244,=166
="000993",全指信息,2011-08-02,=0.0379,=10616.6900,=0.2509,=59.5506,=0.6616,=27.3163,=42.0292,=52.3604,=68.2638,=96.2351,=6.6562,=0.9749,=2.5265,=3.2907,=4.0171,=4.7036,=8.9424,=3.9547,=0.9089,=1.8009,=2.3376,=2.8253,=3.4663,=5.3826,=0.0050,=0.1150,=0.0039,=0.0053,=0.0064,=0.0084,=0.0117,=0.0221,=0.0751,=0.0134,=4101
="000935",中证信息,2009-07-03,=0.0371,=8018.4200,=0.2493,=59.3449,=0.8693,=22.3783,=36.3294,=44.9610,=55.3779,=87.4284,=6.6611,=0.9740,=2.5910,=3.3282,=4.0443,=4.8676,=8.9117,=3.8615,=0.9114,=1.7187,=2.2023,=2.7270,=3.5206,=5.2392,=0.0051,=0.0433,=0.0042,=0.0059,=0.0072,=0.0094,=0.0127,=0.0237,=0.0833,=0.0137,=1126
="000936",中证电信,2009-07-03,=0.0281,=12414.7601,=0.2489,=28.8916,=0.5725,=14.1836,=20.2178,=26.5947,=41.2993,=123.1725,=2.7273,=0.7415,=1.2149,=1.7612,=2.3413,=2.7951,=3.6232,=2.6512,=0.9786,=0.7463,=1.0341,=1.2735,=1.8343,=3.0800,=0.0212,=0.5878,=0.0019,=0.0063,=0.0096,=0.0319,=0.0507,=0.0215,=0.0913,=0.0219,=342
="931494",消费电子,2020-06-12,=0.0358,=6338.3378,=0.2461,=52.5608,=0.8007,=20.2625,=32.1257,=38.7375,=52.4459,=77.9188,=5.8881,=0.9508,=2.1307,=2.8230,=3.5514,=5.1203,=7.9404,=2.8008,=0.8957,=1.3000,=1.6503,=1.9997,=2.6247,=3.9249,=0.0052,=0.1395,=0.0040,=0.0058,=0.0082,=0.0109,=0.0138,=0.0228,=0.0807,=0.0166,=232
="970070",创业板人工智能,2024-07-11,=0.0396,=7387.1300,=0.2458,=53.9817,=0.0445,=48.3861,=70.6345,=80.7618,=93.7680,=119.1606,=10.7989,=0.8317,=3.3467,=5.1423,=6.5864,=10.2246,=15.2749,=8.4391,=0.6712,=3.4016,=4.9950,=6.2851,=9.2808,=12.0918,=0.0040,=0.3675,=0.0027,=0.0035,=0.0051,=0.0065,=0.0096,=0.0381,=0.1206,=0.0167,=243
="000689",科创材料,2022-08-15,=0.0447,=1509.5100,=0.2451,=169.8079,=0.8926,=38.7753,=45.5454,=87.3066,=151.8665,=281.6880,=5.7791,=0.9509,=1.9307,=2.6358,=3.4068,=4.5170,=8.5314,=6.9460,=0.9387,=2.1963,=3.1435,=4.0615,=5.6510,=10.7722,=0.0029,=0.0511,=0.0019,=0.0044,=0.0064,=0.0078,=0.0117,=0.0126,=0.0258,=0.0058,=48
="399296",创成长,2019-01-23,=0.0317,=7757,=0.2446,=36.8753,=0.3123,=22.4911,=30.9769,=43.3550,=63.8635,=104.6935,=8.2701,=0.6355,=3.9463,=4.9540,=7.0961,=10.6591,=14.9802,=5.1997,=0.4085,=2.5417,=3.4782,=5.8203,=11.9029,=17.3385,=0.0079,=0.6670,=0.0016,=0.0028,=0.0063,=0.0105,=0.0200,=0.0584,=0.2040,=0.0396,=1085
="980030",消费电子,2015-02-17,=0.0310,=9030.4500,=0.2429,=42.8223,=0.6226,=18.6467,=31.8484,=39.2363,=47.8489,=65.6114,=4.5677,=0.8677,=2.0026,=2.6001,=3.0276,=4.2829,=6.3059,=2.2827,=0.7650,=1.1413,=1.4007,=1.5853,=2.3771,=3.4515,=0.0067,=0.2061,=0.0040,=0.0066,=0.0082,=0.0110,=0.0143,=0.0190,=0.0648,=0.0154,=391
="399610",TMT50,2010-11-08,=0.0300,=11901.1900,=0.2420,=42.1979,=0.6430,=21.0331,=30.1605,=38.0629,=46.3605,=64.7172,=6.4903,=0.9670,=2.4071,=3.2240,=4.0368,=5.2121,=8.4969,=3.4269,=0.7045,=1.5843,=2.0120,=2.7294,=3.6841,=4.6782,=0.0073,=0.3875,=0.0046,=0.0061,=0.0080,=0.0121,=0.0161,=0.0296,=0.1080,=0.0206,=525
="000915",300信息,2007-07-02,=0.0360,=4018.8535,=0.2363,=51.0047,=0.8561,=20.6178,=34.5626,=39.8266,=48.3183,=75.5831,=6.7774,=0.9670,=2.7398,=3.5399,=4.3489,=5.5852,=9.0762,=3.3090,=0.5214,=1.6744,=2.1697,=3.2074,=4.0594,=4.9963,=0.0060,=0.1707,=0.0049,=0.0061,=0.0076,=0.0100,=0.0144,=0.0247,=0.0971,=0.0166,=22
="931579",东证优势成长,2020-11-09,=0.0324,=9427.9025,=0.2353,=27.1075,=0.7109,=7.9327,=14.3163,=19.2888,=30.4916,=61.0103,=5.7680,=0.7663,=0.9149,=2.6183,=3.4558,=5.9301,=9.3390,=4.1536,=0.8849,=1.1828,=2.0627,=2.4109,=3.6802,=6.0793,=0.0124,=0.3970,=0.0040,=0.0072,=0.0150,=0.0285,=0.0527,=0.0548,=0.1983,=0.0468,=155
="931165",新兴科技100,2019-04-25,=0.0257,=10495.2587,=0.2333,=42.4022,=0.8512,=17.0055,=23.4438,=29.7657,=40.2739,=67.3989,=9.7092,=0.9596,=3.5721,=4.3435,=5.5119,=7.6604,=13.6689,=8.7774,=0.9534,=3.0368,=3.6594,=4.8678,=6.4691,=12.4159,=0.0066,=0.1864,=0.0047,=0.0067,=0.0091,=0.0149,=0.0264,=0.0515,=0.1919,=0.0378,=520
="000994",全指电信,2011-08-02,=0.0307,=13710.3430,=0.2309,=29.3404,=0.4052,=17.6024,=21.7761,=33.6776,=52.5075,=109.2407,=2.7977,=0.6591,=1.3865,=1.8410,=2.5292,=3.0259,=3.7766,=2.6606,=0.9732,=0.9155,=1.2459,=1.5497,=1.9028,=3.1271,=0.0206,=0.6142,=0.0022,=0.0055,=0.0084,=0.0296,=0.0398,=0.0216,=0.0895,=0.0218,=233
="930850",智能制造,2016-07-20,=0.0336,=5877.4457,=0.2278,=53.0382,=0.8673,=23.4329,=32.7239,=41.8087,=50.3977,=78.5602,=5.8907,=0.9559,=2.5370,=3.5225,=4.1723,=5.0937,=7.7199,=3.4745,=0.7697,=1.5919,=2.3565,=2.7941,=3.5808,=5.3954,=0.0059,=0.1230,=0.0050,=0.0062,=0.0077,=0.0101,=0.0146,=0.0208,=0.0857,=0.0160,=366
="931248",油气资源,2023-06-12,=0.0096,=1120.1451,=0.2259,=14.1202,=0.8501,=8.9017,=10.2516,=11.3736,=13.2733,=19.0700,=1.3965,=0.8450,=1.0292,=1.1531,=1.2279,=1.3682,=1.8318,=0.7673,=0.8915,=0.4486,=0.5187,=0.5949,=0.6839,=0.9774,=0.0358,=0.1370,=0.0285,=0.0391,=0.0458,=0.0496,=0.0548,=0.0301,=0.0906,=0.0280,=55
="980080",成长100,2012-12-28,,,=0.2175,=48.5256,=0.3699,=39.4731,=45.3064,=50.0691,=63.2621,=82.4653,=6.6006,=0.7283,=3.0437,=3.6680,=5.7500,=6.9075,=9.2690,=4.2314,=0.7260,=2.0191,=2.4194,=3.1096,=4.5036,=5.8594,=0.0045,=0.1598,=0.0030,=0.0049,=0.0056,=0.0069,=0.0087,=0.0481,=0.1452,=0.0254,=269
="000171",新兴成指,2017-01-25,=0.0272,=2238.9426,=0.2135,=32.2204,=0.7131,=15.0335,=20.3872,=24.9473,=36.1698,=63.8139,=5.0168,=0.6229,=2.6324,=3.2938,=4.3694,=6.2811,=10.8185,=4.3485,=0.7878,=1.3680,=2.1233,=2.8004,=4.4559,=8.5894,=0.0124,=0.4845,=0.0042,=0.0073,=0.0126,=0.0195,=0.0271,=0.0336,=0.1371,=0.0326,=208
="000680",科创综指,2025-01-20,=0.0360,=1973.9800,=0.2061,=145.9000,=0.1649,=115.7401,=173.8687,=209.1461,=231.4430,=278.5830,=6.3757,=0.8247,=3.4337,=3.9811,=5.2708,=6.1200,=8.0513,=8.3575,=0.8247,=4.7291,=5.5130,=7.2190,=8.1666,=10.6066,=0.0028,=0.1340,=0.0023,=0.0030,=0.0037,=0.0050,=0.0065,=0.0091,=0.0262,=0.0033,=239
="399285",物联网50,2020-02-18,=0.0231,=7578.9400,=0.1998,=37.4513,=0.7362,=21.8675,=26.4648,=31.8743,=38.8495,=48.9860,=5.5394,=0.8565,=2.6765,=3.4175,=4.0559,=5.3486,=6.9158,=3.5081,=0.9296,=1.7407,=2.0247,=2.4700,=3.1465,=4.3982,=0.0121,=0.4910,=0.0076,=0.0096,=0.0121,=0.0147,=0.0214,=0.0353,=0.1364,=0.0304,=94
="931250",港股通创新药,2012-07-20,=0.0096,=1206.5823,=0.1995,=36.2702,=0.4772,=21.4435,=32.6128,=36.6358,=44.0907,=63.0533,=3.8623,=0.8119,=1.5232,=1.8448,=2.3652,=3.8358,=4.5255,=6.3011,=0.7344,=1.4727,=1.7765,=2.3646,=6.5262,=7.7209,=0.0076,=0.2254,=0.0059,=0.0076,=0.0134,=0.0162,=0.0196,,=0.1071,,=137
="931159",创新100,2019-05-16,=0.0203,=4063.7088,=0.1949,=37.3259,=0.5449,=24.8309,=32.3553,=36.3699,=46.3180,=59.7307,=5.3936,=0.7456,=2.9189,=3.7026,=4.3987,=5.5674,=7.4325,=4.5065,=0.7349,=2.3351,=3.1747,=3.8165,=4.8703,=6.6085,=0.0099,=0.6207,=0.0044,=0.0062,=0.0089,=0.0126,=0.0177,=0.0278,=0.1244,=0.0278,=234
="000928",中证能源,2009-07-03,=0.0146,=3519.6400,=0.1944,=14.8080,=0.6327,=6.9612,=9.7906,=13.1486,=19.1237,=68.9647,=1.4750,=0.9534,=0.7281,=0.9359,=1.1559,=1.3043,=1.8006,=0.8940,=0.9724,=0.3162,=0.4106,=0.5298,=0.7127,=1.0383,=0.0365,=0.1983,=0.0106,=0.0366,=0.0464,=0.0557,=0.0717,=0.0289,=0.0960,=0.0282,=1295
="HSSSHID",恒生沪深港创新药精选50指数,2020-03-01,=0.0028,=8949.6300,=0.1937,=32.2955,=0.3323,=23.4861,=29.5625,=35.4778,=51.4890,=94.0285,=4.2585,=0.6452,=2.0729,=2.8208,=3.7580,=6.3215,=8.4497,=6.1259,=0.8326,=1.3432,=1.9024,=3.7153,=6.0043,=8.1459,=0.0080,=0.3907,=0.0033,=0.0050,=0.0087,=0.0120,=0.0157,,=0.1198,,=295
="000986",全指能源,2011-08-02,=0.0156,=2786.2400,=0.1936,=15.3357,=0.6418,=6.8032,=9.9968,=13.3515,=18.9618,=75.0146,=1.4776,=0.9559,=0.7554,=0.9688,=1.1786,=1.3206,=1.7977,=0.9093,=0.9740,=0.3323,=0.4459,=0.5658,=0.7318,=1.0524,=0.0354,=0.2197,=0.0098,=0.0347,=0.0439,=0.0544,=0.0769,=0.0281,=0.0918,=0.0274,=610
