指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="399809",保险主题,2015-02-13,=-0.0047,=2087.6000,=-0.2175,=7.0897,=0.2585,=5.4537,=6.8114,=10.3957,=15.0245,=22.8725,=0.7613,=0.1834,=0.6352,=0.7647,=1.2249,=1.4858,=1.9794,=2.0650,=0.8899,=0.5239,=0.8688,=1.0978,=1.7315,=2.3772,=0.0409,=0.6979,=0.0120,=0.0209,=0.0297,=0.0488,=0.0686,=0.0227,=0.1015,=0.0246,=1497
="000018",180金融,2007-12-10,=-0.0007,=5202.3400,=-0.1242,=7.1160,=0.3339,=5.2016,=6.4287,=7.4973,=8.3012,=10.8609,=0.7286,=0.2502,=0.5902,=0.6965,=0.8668,=1.0696,=1.4199,=2.1374,=0.7420,=1.2355,=1.5824,=1.9566,=2.2073,=2.8772,=0.0409,=0.5948,=0.0246,=0.0353,=0.0392,=0.0493,=0.0636,=0.0229,=0.0959,=0.0245,=775
="931024",港股通非银,2017-11-06,=-0.0111,=3787.3300,=-0.1179,=7.2346,=0.0089,=6.7549,=8.5614,=11.0497,=13.3320,=22.4310,=0.9844,=0.3832,=0.6237,=0.8497,=1.0446,=1.2219,=1.7592,=1.2121,=0.7885,=0.5870,=0.8759,=1.0157,=1.2289,=2.2002,=0.0405,=0.7730,=0.0165,=0.0266,=0.0345,=0.0414,=0.0611,,=0.1344,,=195
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0093,=2480.1700,=0.0010,=7.2555,=0.8073,=3.8979,=4.9499,=5.9133,=7.2412,=8.4533,=0.6475,=0.7119,=0.4277,=0.5173,=0.5794,=0.6838,=0.8197,=1.1294,=0.8103,=0.5333,=0.6978,=0.8801,=1.1241,=1.3442,=0.0554,=0.1374,=0.0482,=0.0564,=0.0672,=0.0840,=0.1067,,=0.0894,,=495
="000818",细分金融,2012-04-11,=0.0007,=6508.7200,=-0.1185,=7.2733,=0.3359,=5.2356,=6.4974,=7.6847,=8.4810,=10.9951,=0.7426,=0.2535,=0.5930,=0.7010,=0.8829,=1.0916,=1.4303,=2.2021,=0.7498,=1.2689,=1.6354,=1.9943,=2.2623,=2.9111,=0.0398,=0.6344,=0.0239,=0.0331,=0.0375,=0.0471,=0.0625,=0.0231,=0.0956,=0.0246,=7
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0085,=4635.1200,=-0.0020,=7.3308,=0.6789,=4.2457,=4.7378,=5.8077,=7.8106,=9.0746,=0.6861,=0.6579,=0.4429,=0.5001,=0.5856,=0.7378,=0.8283,=1.1231,=0.9594,=0.6036,=0.6759,=0.8797,=1.0427,=1.2314,=0.0632,=0.3250,=0.0497,=0.0610,=0.0723,=0.0878,=0.0947,,=0.0899,,=86
="H30270",红利价值,2013-12-19,=-0.0089,=9049.3700,=-0.0507,=7.3516,=0.6694,=4.4543,=5.4381,=6.7727,=8.6958,=13.0955,=0.7409,=0.4340,=0.5256,=0.6490,=0.7626,=1.2421,=1.7317,=1.4899,=0.9420,=0.5854,=0.8133,=1.0013,=1.3012,=1.6637,=0.0451,=0.4059,=0.0269,=0.0419,=0.0505,=0.0631,=0.0726,=0.0235,=0.0936,=0.0240,=197
="932596",港股通红利低波,2016-02-04,=-0.0113,=3826.4400,=-0.0135,=7.3967,=0.0410,=7.1792,=7.7788,=8.0243,=8.2718,=8.5745,=0.6826,=0.1641,=0.6528,=0.6913,=0.7238,=0.7571,=0.7956,=1.2765,=0.1949,=1.2161,=1.2776,=1.3257,=1.3601,=1.4099,=0.0530,=0.5744,=0.0473,=0.0494,=0.0527,=0.0549,=0.0579,,=0.0894,,=95
="931157",SHS红利成长LV,2019-04-25,=-0.0091,=6871.2500,=-0.0782,=7.4170,=0.5872,=4.1261,=5.6012,=6.9509,=8.3295,=11.5318,=0.7308,=0.3279,=0.5154,=0.6272,=0.8070,=0.9224,=1.5888,=1.5941,=0.9688,=0.5018,=0.7127,=1.0405,=1.4172,=1.6968,=0.0492,=0.5620,=0.0259,=0.0418,=0.0482,=0.0557,=0.0761,,=0.0964,,=341
="930914",港股通高股息,2016-11-25,=-0.0113,=4790.4500,=-0.0259,=7.4264,=0.7335,=3.4280,=4.4249,=5.9500,=7.8198,=11.1979,=0.7156,=0.6170,=0.3979,=0.5029,=0.6200,=0.8519,=1.1764,=1.1767,=0.7445,=0.5144,=0.7063,=0.9236,=1.2554,=2.2126,=0.0541,=0.1748,=0.0387,=0.0550,=0.0658,=0.0865,=0.1194,,=0.0918,,=722
="931130",红利成长低波,2018-12-04,=-0.0089,=22057.2400,=-0.0699,=7.4982,=0.4505,=4.4465,=5.5838,=7.7973,=8.7154,=11.5512,=0.7476,=0.3337,=0.5279,=0.6253,=0.8985,=1.0282,=1.5803,=2.5604,=0.9891,=0.3109,=0.8148,=1.3214,=1.9323,=2.6815,=0.0420,=0.4750,=0.0246,=0.0322,=0.0424,=0.0533,=0.0639,=0.0231,=0.0934,=0.0229,=148
="930992",沪港深红利低波,2017-06-28,=-0.0096,=5171.7100,=-0.0711,=7.4992,=0.7624,=4.0130,=5.1776,=5.9303,=7.7635,=8.5109,=0.7007,=0.7543,=0.4277,=0.5379,=0.5918,=0.7256,=0.7950,=1.1096,=0.7227,=0.4496,=0.6009,=0.8722,=1.1840,=1.3912,=0.0529,=0.1500,=0.0478,=0.0540,=0.0716,=0.0767,=0.0949,,=0.0878,,=50
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0021,=3631.5900,=0.0102,=7.5714,=0.7541,=4.9972,=5.5550,=6.1985,=7.7509,=8.5526,=0.7261,=0.7169,=0.5264,=0.5927,=0.6346,=0.7570,=0.8375,=0.8999,=0.8179,=0.5404,=0.5948,=0.6704,=0.8735,=1.0234,=0.0505,=0.1276,=0.0450,=0.0522,=0.0697,=0.0774,=0.0871,,=0.0956,,=115
="000914",300金融,2007-07-02,=0.0006,=5887.2700,=-0.1236,=7.5755,=0.3920,=5.2769,=6.6022,=7.8391,=8.6017,=11.3863,=0.7372,=0.2477,=0.5962,=0.7048,=0.8984,=1.1303,=1.4919,=2.0644,=0.7733,=1.1210,=1.4310,=1.8123,=2.0952,=2.7052,=0.0396,=0.6006,=0.0235,=0.0340,=0.0376,=0.0467,=0.0618,=0.0223,=0.0897,=0.0236,=343
="000029",180价值,2009-01-09,=-0.0042,=3924.5000,=-0.1187,=7.7610,=0.4666,=5.6894,=6.9075,=7.8754,=8.5069,=10.8138,=0.7670,=0.1051,=0.6666,=0.8024,=0.8587,=1.0653,=1.4433,=1.0478,=0.7395,=0.6198,=0.7825,=0.9448,=1.0703,=1.4032,=0.0429,=0.5004,=0.0290,=0.0391,=0.0429,=0.0522,=0.0634,=0.0228,=0.0896,=0.0243,=557
="H50040",上红低波,2014-03-21,=-0.0085,=10295.6000,=-0.0663,=7.7879,=0.6805,=4.6938,=5.9512,=7.1011,=9.6645,=14.3118,=0.7807,=0.3545,=0.5647,=0.6911,=0.8323,=1.3609,=1.8756,=1.5174,=0.9200,=0.6380,=0.8684,=1.2018,=1.4049,=1.6845,=0.0456,=0.4608,=0.0230,=0.0391,=0.0465,=0.0588,=0.0718,=0.0234,=0.0936,=0.0244,=364
="H30269",红利低波,2013-12-19,=-0.0117,=10326.5700,=-0.0813,=7.7980,=0.6880,=4.5638,=5.5488,=6.9053,=9.4786,=14.4342,=0.7911,=0.4749,=0.5386,=0.6570,=0.7996,=1.3872,=1.9670,=1.5071,=0.9011,=0.6111,=0.8850,=1.0977,=1.4166,=1.6703,=0.0463,=0.4394,=0.0246,=0.0406,=0.0503,=0.0605,=0.0732,=0.0236,=0.0946,=0.0236,=4505
="000934",中证金融,2009-07-03,=0.0023,=5520.1100,=-0.1195,=7.8636,=0.3986,=5.7083,=6.8944,=8.0939,=8.8714,=11.5527,=0.7475,=0.2432,=0.6117,=0.7181,=0.9075,=1.1453,=1.5017,=2.0725,=0.7906,=1.1467,=1.4503,=1.8024,=2.0831,=2.6696,=0.0385,=0.5993,=0.0232,=0.0331,=0.0366,=0.0445,=0.0593,=0.0220,=0.0873,=0.0231,=1152
="000922",中证红利,2008-05-26,=-0.0122,=5200.4400,=-0.0551,=7.9701,=0.6171,=5.1762,=6.0245,=7.6568,=8.6158,=11.2156,=0.7715,=0.3619,=0.5911,=0.7110,=0.8482,=1.1086,=1.4999,=1.1785,=0.7296,=0.6332,=0.7726,=1.0442,=1.2311,=1.7101,=0.0454,=0.4221,=0.0309,=0.0401,=0.0471,=0.0596,=0.0693,=0.0233,=0.0895,=0.0228,=20206
="000992",全指金融,2011-08-02,=0.0027,=5285.3200,=-0.1174,=8.0271,=0.4064,=5.9310,=7.1022,=8.2737,=9.0288,=11.6339,=0.7492,=0.2370,=0.6188,=0.7234,=0.9141,=1.1585,=1.5107,=2.0688,=0.7881,=1.1568,=1.4432,=1.8065,=2.0800,=2.6668,=0.0380,=0.6055,=0.0229,=0.0327,=0.0359,=0.0437,=0.0581,=0.0217,=0.0846,=0.0227,=2701
="931446",东证红利低波,2020-04-21,=-0.0058,=3190.9700,=-0.0731,=8.0631,=0.6728,=5.1478,=6.1865,=7.1620,=8.5333,=11.0216,=0.7753,=0.5367,=0.5884,=0.6973,=0.7652,=0.8707,=1.2481,=1.4386,=0.9136,=0.5909,=0.7560,=0.8911,=1.3299,=1.5979,=0.0441,=0.3177,=0.0325,=0.0416,=0.0486,=0.0564,=0.0651,=0.0224,=0.0895,=0.0240,=860
="000015",红利指数,2005-01-04,=-0.0127,=2983.9800,=-0.0177,=8.1344,=0.8153,=4.6646,=5.5108,=7.0876,=8.0560,=10.4439,=0.7748,=0.5239,=0.5525,=0.6398,=0.7654,=1.0179,=1.3875,=1.3690,=0.8335,=0.7277,=0.8913,=1.1406,=1.3419,=1.6890,=0.0439,=0.2547,=0.0330,=0.0427,=0.0514,=0.0644,=0.0757,=0.0233,=0.0885,=0.0212,=14221
="399373",大盘价值,2010-01-04,=-0.0061,=7537.7800,=-0.1208,=8.1579,=0.4250,=5.4746,=6.8623,=8.3415,=9.1146,=11.9914,=0.8278,=0.2580,=0.6410,=0.8033,=0.9417,=1.1408,=1.5001,=1.0958,=0.7181,=0.5920,=0.7817,=0.9284,=1.1432,=1.4541,=0.0450,=0.5936,=0.0275,=0.0366,=0.0428,=0.0526,=0.0641,=0.0236,=0.0939,=0.0248,=331
="000821",300红利,2012-07-20,=-0.0090,=6214.8700,=-0.0685,=8.1802,=0.7156,=4.9998,=6.1944,=7.5608,=8.4656,=10.9286,=0.7982,=0.3195,=0.5725,=0.7140,=0.8660,=1.0796,=1.4919,=1.3000,=0.7692,=0.6098,=0.7993,=1.0658,=1.3215,=1.6963,=0.0466,=0.4707,=0.0319,=0.0422,=0.0473,=0.0563,=0.0673,=0.0235,=0.0916,=0.0239,=1001
="000151",上国红利,2012-07-20,=-0.0117,=1513.8600,=-0.0090,=8.2094,=0.8858,=4.5075,=5.3657,=6.9592,=7.7989,=10.0345,=0.7206,=0.4097,=0.5268,=0.6189,=0.7519,=0.9661,=1.3272,=1.0145,=0.3660,=0.6026,=0.8953,=1.0787,=1.3103,=1.6854,=0.0456,=0.2700,=0.0346,=0.0446,=0.0513,=0.0650,=0.0754,=0.0218,=0.0803,=0.0258,=224
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0131,=3824.1100,=-0.0477,=8.2597,=0.4433,=4.8859,=6.8728,=8.8099,=11.6267,=16.1208,=0.7817,=0.3239,=0.5567,=0.7305,=0.8643,=1.1632,=1.3660,=0.8887,=0.3490,=0.5555,=0.7802,=0.9840,=1.3576,=1.5178,=0.0606,=0.7054,=0.0276,=0.0360,=0.0531,=0.0664,=0.1028,,=0.0951,,=34
="000824",国企红利,2012-07-20,=-0.0128,=2015.7000,=-0.0497,=8.3422,=0.7778,=4.8847,=5.9406,=7.3386,=8.4421,=10.7823,=0.8010,=0.4464,=0.5610,=0.6880,=0.8240,=1.0592,=1.4469,=1.2028,=0.7391,=0.5370,=0.7016,=0.9865,=1.2552,=1.6834,=0.0454,=0.4064,=0.0328,=0.0418,=0.0481,=0.0583,=0.0694,=0.0232,=0.0892,=0.0226,=945
="931644",800红利,2024-03-15,=-0.0100,=2413.0900,=-0.0545,=8.3478,=0.5000,=6.4729,=7.3469,=8.3478,=9.0470,=9.4757,=0.8057,=0.3179,=0.7001,=0.7715,=0.8580,=0.9066,=0.9431,=1.1691,=0.5536,=0.8423,=0.9271,=1.1417,=1.2933,=1.3602,=0.0463,=0.4500,=0.0416,=0.0431,=0.0472,=0.0579,=0.0662,=0.0236,=0.0906,=0.0231,=32
="000063",上证周期,2010-02-03,=-0.0016,=3508.6200,=-0.1353,=8.3584,=0.4275,=5.4761,=7.1362,=8.5997,=9.4385,=12.4946,=0.8649,=0.2733,=0.6668,=0.8368,=0.9572,=1.1068,=1.4831,=1.4398,=0.7898,=0.8113,=1.0636,=1.2494,=1.4477,=1.7571,=0.0396,=0.5515,=0.0252,=0.0350,=0.0386,=0.0518,=0.0626,=0.0245,=0.0975,=0.0256,=205
="930955",红利低波100,2017-05-26,=-0.0101,=10905.9200,=-0.0751,=8.3929,=0.7542,=5.0805,=6.0760,=7.4307,=8.6128,=11.5013,=0.8273,=0.4998,=0.5792,=0.6664,=0.8275,=0.9887,=1.3722,=1.4206,=0.8482,=0.5888,=0.7788,=0.9915,=1.3632,=1.7525,=0.0471,=0.5007,=0.0270,=0.0431,=0.0471,=0.0561,=0.0683,=0.0234,=0.0928,=0.0257,=2275
="930740",300红利LV,2018-12-04,=-0.0046,=6672.5100,=-0.0693,=8.4291,=0.7582,=5.4153,=6.8324,=7.5317,=8.6603,=9.6903,=0.8138,=0.3473,=0.6159,=0.7732,=0.8565,=0.9456,=1.0604,=1.4741,=0.7957,=0.6725,=0.8576,=1.0794,=1.4914,=1.9253,=0.0461,=0.5554,=0.0370,=0.0418,=0.0453,=0.0512,=0.0622,=0.0239,=0.0932,=0.0223,=625
="931848",800红利低波,2024-05-21,=-0.0065,=3021.6200,=-0.0454,=8.5440,=0.2780,=7.4155,=8.2438,=9.0695,=9.4708,=9.7854,=0.8302,=0.1062,=0.7315,=0.8574,=0.9187,=0.9688,=1.0024,=1.5706,=0.9846,=1.1714,=1.2361,=1.3507,=1.3847,=1.6456,=0.0440,=0.5154,=0.0399,=0.0412,=0.0438,=0.0518,=0.0594,=0.0237,=0.0929,=0.0230,=152
="000919",300价值,2008-01-21,=0.0006,=4869.2400,=-0.0845,=8.5479,=0.5561,=5.9577,=7.3283,=8.4456,=9.2438,=12.2376,=0.8505,=0.2077,=0.6917,=0.8489,=0.9373,=1.1480,=1.5388,=1.0624,=0.7226,=0.6314,=0.7861,=0.9060,=1.1066,=1.3421,=0.0426,=0.6088,=0.0265,=0.0360,=0.0407,=0.0490,=0.0609,=0.0228,=0.0921,=0.0242,=4325
="000825",央企红利,2012-07-20,=-0.0058,=3150.8400,=-0.0876,=8.6637,=0.8500,=4.7369,=6.0940,=7.3075,=8.4319,=10.5687,=0.8312,=0.4839,=0.5507,=0.6915,=0.8556,=0.9983,=1.3929,=1.1528,=0.6649,=0.6009,=0.8548,=1.0699,=1.2189,=1.7357,=0.0443,=0.3100,=0.0330,=0.0422,=0.0473,=0.0555,=0.0713,=0.0224,=0.0902,=0.0228,=361
="399805",互联金融,2015-02-10,=0.0106,=2763.1600,=-0.2821,=8.8195,=0.1047,=7.5943,=9.6799,=11.3902,=13.1628,=16.5816,=0.9196,=0.0932,=0.7644,=1.0377,=1.4013,=1.7203,=2.0317,=1.6956,=0.6595,=1.1667,=1.4082,=1.6147,=1.7935,=2.2636,=0.0370,=0.9138,=0.0145,=0.0184,=0.0235,=0.0335,=0.0507,=0.0238,=0.0940,=0.0248,=328
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0114,=8354.0800,=-0.1171,=8.9691,=0.4746,=5.7712,=7.9406,=9.0803,=10.2891,=13.0207,=0.9771,=0.2531,=0.7256,=0.9442,=1.0795,=1.2097,=1.5098,=1.6230,=0.6928,=0.9123,=1.1584,=1.4319,=1.7362,=2.4187,=0.0370,=0.5100,=0.0247,=0.0321,=0.0369,=0.0450,=0.0643,,=0.1051,,=269
="931722",国新港股通央企红利,2023-09-13,=-0.0047,=1249.1600,=-0.0521,=8.9920,=0.7583,=5.5040,=6.7070,=7.7282,=9.4557,=10.8173,=0.8163,=0.4776,=0.6213,=0.7359,=0.8243,=0.9089,=1.0298,=0.5601,=0.6527,=0.3100,=0.3821,=0.4745,=0.6106,=0.6918,=0.0565,=0.1447,=0.0469,=0.0572,=0.0618,=0.0689,=0.0823,,=0.0875,,=359
="932305",智选高股息,2024-09-30,=-0.0105,=10888.0600,=-0.0244,=8.9965,=0.6276,=7.0143,=7.4953,=8.3585,=9.4502,=10.9391,=1.0127,=0.3653,=0.8750,=0.9239,=1.0501,=1.0833,=1.1675,=0.4965,=0.0164,=0.4805,=0.7251,=0.7769,=1.2726,=1.3342,=0.0630,=0.4450,=0.0457,=0.0594,=0.0643,=0.0685,=0.0723,=0.0253,=0.1000,=0.0324,=337
="000968",300周期,2010-05-28,=-0.0013,=3986.3100,=-0.1237,=9.0275,=0.4678,=6.1174,=7.8172,=9.1349,=10.2896,=13.3562,=0.8955,=0.2650,=0.7021,=0.8484,=1.0008,=1.1769,=1.5550,=1.4872,=0.7910,=0.8459,=1.0834,=1.2645,=1.4960,=1.8297,=0.0374,=0.6113,=0.0230,=0.0318,=0.0359,=0.0470,=0.0569,=0.0243,=0.0922,=0.0244,=99
="H30356",800价值,2014-06-09,=-0.0007,=6069.6300,=-0.0868,=9.1300,=0.5296,=6.4024,=7.7020,=9.0512,=9.9465,=13.4784,=0.8963,=0.2678,=0.7030,=0.8633,=0.9861,=1.1676,=1.6287,=1.0178,=0.7382,=0.5868,=0.7395,=0.8837,=1.0827,=1.3738,=0.0412,=0.6456,=0.0239,=0.0336,=0.0386,=0.0475,=0.0589,=0.0232,=0.0908,=0.0237,=33
="931479",证券保险,2020-05-06,=0.0142,=929.7500,=-0.1251,=9.2253,=0.0407,=8.4973,=11.7625,=13.4340,=15.5079,=21.1012,=1.2456,=0.2447,=1.0296,=1.2180,=1.3733,=1.5629,=2.2844,=1.6819,=0.6920,=1.0318,=1.2749,=1.4618,=1.7876,=2.2879,=0.0290,=0.8140,=0.0162,=0.0225,=0.0250,=0.0288,=0.0357,=0.0256,=0.1317,=0.0302,=42
="000925",基本面50,2009-02-26,=-0.0016,=4076.8100,=-0.1173,=9.2799,=0.5486,=6.2635,=7.9688,=9.1368,=10.0957,=12.7955,=0.9582,=0.3203,=0.7306,=0.9013,=1.0527,=1.1921,=1.5728,=1.0231,=0.6274,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0396,=0.6150,=0.0256,=0.0338,=0.0375,=0.0468,=0.0563,=0.0227,=0.0882,=0.0241,=4555
="932422",A500红利低波,2025-04-09,=-0.0049,=2881.2300,=-0.0715,=9.2953,=0.0330,=9.0426,=9.8034,=10.0528,=10.2253,=10.5846,=0.9058,=0.0363,=0.8811,=1.0127,=1.0402,=1.0558,=1.0978,=1.2844,=0.1485,=1.2431,=1.2951,=1.4097,=1.4693,=1.5336,=0.0453,=0.9637,=0.0388,=0.0403,=0.0413,=0.0431,=0.0466,=0.0241,=0.0948,,=351
="932153",港股通价值策略,2025-04-30,=-0.0057,=1057.2100,=0.0061,=9.3144,=0.1473,=8.1696,=9.5755,=10.1026,=10.3957,=10.9237,=0.7804,=0.1199,=0.7012,=0.8197,=0.8793,=0.9017,=0.9365,=0.9466,=0.1610,=0.8168,=0.9602,=1.0302,=1.0639,=1.1126,=0.0455,=0.8219,=0.0397,=0.0412,=0.0425,=0.0450,=0.0538,,=0.0812,,=14
="980081",价值100,2012-12-28,,,=-0.0364,=9.3310,=0.6101,=7.7317,=8.3546,=8.7265,=10.0607,=11.5920,=1.0084,=0.5119,=0.8413,=0.8856,=0.9911,=1.1275,=1.3448,=1.1131,=0.8196,=0.7580,=0.8083,=0.9510,=1.0938,=1.2118,=0.0510,=0.6313,=0.0420,=0.0451,=0.0496,=0.0550,=0.0599,=0.0275,=0.0995,=0.0251,=446
