指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q2),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q2),关注度
="931866",中证机床,2022-05-09,=0.0131,=2211.3300,=0.2332,=51.0484,=0.7471,=28.6086,=37.0137,=40.9610,=56.6843,=85.2007,=6.1446,=0.8895,=2.8302,=3.7701,=4.3614,=5.2618,=9.1263,=4.7606,=0.8421,=2.4023,=3.1620,=3.4464,=4.4628,=7.3925,=0.0067,=0.2267,=0.0043,=0.0066,=0.0077,=0.0096,=0.0146,=0.0788,=0.1022,=0.0544,=169
="950162",科创芯片设计,2024-07-26,=-0.0046,=2272.4300,=0.2215,=114.9673,=0,=114.9673,=218.0511,=261.8987,=380.4992,=687.1301,=12.2221,=0.6485,=4.2582,=7.8618,=9.9928,=13.2756,=20.2102,=18.7767,=0.5612,=8.7765,=14.5074,=18.1047,=21.6820,=32.5243,=0.0017,=0.6524,=0.0010,=0.0012,=0.0015,=0.0018,=0.0029,=0.0858,=0.0713,=0.0289,=70
="000858",500信息,2013-11-06,=-0.0063,=12865.7300,=0.2208,=85.5769,=0.7369,=25.3805,=43.9766,=64.2121,=90.8890,=209.3531,=5.9276,=0.9637,=2.1626,=2.9041,=3.3886,=3.9443,=8.5146,=6.2925,=0.9736,=1.1229,=1.9074,=2.6868,=3.6781,=9.1355,=0.0033,=0.0466,=0.0022,=0.0045,=0.0059,=0.0072,=0.0110,=0.0403,=0.0505,=0.0256,=355
="931165",新兴科技100,2019-04-25,=-0.0064,=10340.7400,=0.2151,=40.5484,=0.8073,=17.0055,=23.4889,=29.8953,=40.3745,=67.3989,=9.2273,=0.9464,=3.5721,=4.3447,=5.5294,=7.6781,=13.6689,=8.5096,=0.9436,=3.0368,=3.6612,=4.8730,=6.5069,=12.4159,=0.0069,=0.2112,=0.0047,=0.0067,=0.0091,=0.0149,=0.0264,=0.1525,=0.1919,=0.0958,=524
="399296",创成长,2019-01-23,=0.0001,=7571.9800,=0.2149,=34.4336,=0.2778,=22.4911,=31.0204,=43.2822,=63.6786,=104.6935,=7.6580,=0.5973,=3.9463,=4.9643,=7.1132,=10.6438,=14.9802,=4.8481,=0.3670,=2.5417,=3.4818,=5.8104,=11.8672,=17.3385,=0.0082,=0.7016,=0.0016,=0.0028,=0.0063,=0.0105,=0.0200,=0.1410,=0.2040,=0.0851,=1085
="000998",中证TMT,2011-11-08,=-0.0035,=3570.5500,=0.2142,=37.7838,=0.5893,=18.9989,=27.6163,=34.6442,=43.2387,=58.6698,=4.3401,=0.8755,=1.9674,=2.4618,=3.2922,=4.0456,=5.6742,=3.0577,=0.9555,=1.2505,=1.8092,=2.1803,=2.6575,=3.9991,=0.0118,=0.5847,=0.0048,=0.0068,=0.0093,=0.0185,=0.0284,=0.0650,=0.0900,=0.0493,=568
="930792",HK银行,2016-04-22,=0.0042,=5346.6800,=0.2139,=7.2923,=0.9082,=3.2659,=4.4606,=5.8966,=6.8649,=9.5632,=0.6998,=0.6702,=0.3905,=0.4962,=0.6240,=0.7994,=1.0771,=2.7074,=0.9736,=1.0519,=1.5163,=1.8837,=2.4498,=3.1066,=0.0451,=0.0714,=0.0355,=0.0497,=0.0562,=0.0743,=0.1045,,=0.0901,=0.0459,=767
="399610",TMT50,2010-11-08,=0.0033,=11621.4100,=0.2128,=38.3256,=0.5163,=21.0331,=30.1605,=38.0326,=46.2658,=64.7172,=6.1408,=0.9464,=2.4071,=3.2240,=4.0363,=5.2334,=8.4969,=3.2754,=0.6643,=1.5843,=2.0120,=2.7280,=3.6727,=4.6782,=0.0075,=0.4214,=0.0046,=0.0061,=0.0080,=0.0121,=0.0161,=0.0881,=0.1080,=0.0497,=524
="931494",消费电子,2020-06-12,=0.0061,=6157.3800,=0.2106,=49.0239,=0.7193,=20.2625,=32.2554,=38.8216,=52.2644,=77.9188,=5.7790,=0.9386,=2.1307,=2.8239,=3.5577,=5.1385,=7.9404,=2.7285,=0.8567,=1.3000,=1.6511,=2.0063,=2.6320,=3.9249,=0.0062,=0.2543,=0.0040,=0.0058,=0.0082,=0.0109,=0.0138,=0.0590,=0.0807,=0.0373,=236
="932087",集成电路,2023-03-29,=-0.0047,=1365.1700,=0.2054,=80.0667,=0.1219,=46.1239,=98.8475,=132.0189,=151.9577,=195.7770,=7.3217,=0.7993,=3.1405,=3.9470,=5.2060,=7.3231,=11.4486,=11.3361,=0.7240,=5.8347,=7.6678,=9.1728,=12.0558,=18.6728,=0.0017,=0.4803,=0.0010,=0.0014,=0.0017,=0.0022,=0.0029,=0.0589,=0.0481,=0.0198,=60
="931579",东证优势成长,2020-11-09,=0.0099,=9181.7800,=0.2030,=25.7412,=0.6471,=7.9327,=14.3406,=19.3091,=30.3910,=61.0103,=5.6138,=0.7290,=0.9149,=2.6225,=3.4593,=5.9243,=9.3390,=4.0196,=0.8673,=1.1828,=2.0644,=2.4181,=3.6926,=6.0793,=0.0132,=0.4171,=0.0040,=0.0072,=0.0148,=0.0285,=0.0527,=0.1274,=0.1983,=0.0660,=157
="931380",科技50,2019-11-25,=-0.0007,=3799.9310,=0.2027,=40.8915,=0.3914,=22.4426,=31.3612,=46.0800,=56.4703,=71.9143,=5.5560,=0.5079,=2.7627,=3.8830,=5.5154,=7.3361,=9.9144,=4.7999,=0.5904,=2.1802,=3.0806,=4.2251,=5.6428,=7.7525,=0.0095,=0.7458,=0.0035,=0.0051,=0.0076,=0.0104,=0.0163,=0.0675,=0.0951,=0.0452,=951
="000986",全指能源,2011-08-02,=0.0146,=2795.0300,=0.1974,=14.5552,=0.6120,=6.8032,=9.9968,=13.3499,=18.7498,=75.0146,=1.4810,=0.9559,=0.7554,=0.9688,=1.1795,=1.3223,=1.7977,=0.9006,=0.9687,=0.3323,=0.4459,=0.5657,=0.7317,=1.0524,=0.0364,=0.2379,=0.0098,=0.0349,=0.0439,=0.0544,=0.0769,=0.0593,=0.0918,=0.0507,=613
="000993",全指信息,2011-08-02,=0.0006,=10157.0900,=0.1968,=53.9811,=0.5476,=27.3163,=42.0292,=52.3360,=68.2638,=96.2351,=6.3020,=0.9654,=2.5265,=3.2907,=4.0167,=4.7003,=8.9424,=3.7602,=0.8882,=1.8009,=2.3376,=2.8251,=3.4660,=5.3826,=0.0056,=0.3439,=0.0039,=0.0053,=0.0064,=0.0084,=0.0117,=0.0622,=0.0751,=0.0332,=4106
="000935",中证信息,2009-07-03,=0.0006,=7669.3200,=0.1950,=53.8759,=0.7633,=22.3783,=36.3294,=44.9593,=55.3834,=87.4284,=6.3046,=0.9645,=2.5910,=3.3282,=4.0442,=4.8886,=8.9117,=3.6722,=0.8470,=1.7187,=2.2023,=2.7264,=3.5199,=5.2392,=0.0058,=0.1839,=0.0042,=0.0059,=0.0072,=0.0094,=0.0127,=0.0609,=0.0833,=0.0345,=1127
="000928",中证能源,2009-07-03,=0.0152,=3517.2400,=0.1936,=14.0387,=0.5802,=6.9612,=9.7906,=13.1469,=18.8510,=68.9647,=1.4772,=0.9530,=0.7281,=0.9359,=1.1569,=1.3053,=1.8006,=0.8847,=0.9678,=0.3162,=0.4106,=0.5298,=0.7126,=1.0383,=0.0375,=0.2351,=0.0106,=0.0366,=0.0464,=0.0557,=0.0717,=0.0607,=0.0960,=0.0525,=1295
="980030",消费电子,2015-02-17,=0.0041,=8613.3400,=0.1855,=38.9868,=0.4899,=18.6467,=31.8558,=39.2317,=47.8239,=65.6114,=4.1977,=0.7737,=2.0026,=2.6008,=3.0388,=4.2835,=6.3059,=2.1763,=0.7371,=1.1413,=1.4012,=1.5876,=2.3732,=3.4515,=0.0070,=0.2909,=0.0040,=0.0066,=0.0082,=0.0110,=0.0143,=0.0529,=0.0648,=0.0332,=388
="000915",300信息,2007-07-02,=0.0037,=3851.5000,=0.1848,=47.2994,=0.7608,=20.6178,=34.5626,=39.8259,=48.3468,=75.5831,=6.4588,=0.9414,=2.7398,=3.5399,=4.3483,=5.6117,=9.0762,=3.1758,=0.4907,=1.6744,=2.1697,=3.1969,=4.0496,=4.9963,=0.0068,=0.3344,=0.0049,=0.0061,=0.0077,=0.0100,=0.0144,=0.0690,=0.0971,=0.0383,=23
="HSHK35",恒生香港35,2003-01-20,=0.0034,=3364.2500,=0.1786,=15.1071,=0.5746,=9.7413,=12.2188,=14.5053,=17.6563,=47.6465,=1.3470,=0.9955,=0.7649,=0.9601,=1.1026,=1.2395,=1.3663,=3.5331,=0.9476,=2.1814,=2.5966,=2.9131,=3.2016,=3.7366,=0.0360,=0.2771,=0.0206,=0.0332,=0.0388,=0.0462,=0.0628,,=0.0737,=0.0380,=115
="000688",科创50,2020-07-23,=-0.0069,=1580.0600,=0.1755,=134.2926,=0.7809,=35.5957,=42.7239,=72.2912,=138.7232,=263.7183,=7.2786,=0.8387,=2.9443,=4.2511,=4.9174,=6.8692,=10.5365,=9.2628,=0.7695,=3.1319,=4.6088,=5.6303,=9.7524,=13.6380,=0.0024,=0.0423,=0.0016,=0.0030,=0.0045,=0.0071,=0.0110,=0.0354,=0.0347,=0.0153,=8321
="930850",智能制造,2016-07-20,=-0.0030,=5622.6300,=0.1746,=48.5230,=0.7182,=23.4329,=32.7480,=41.8526,=50.3996,=78.5602,=5.6777,=0.9290,=2.5370,=3.5229,=4.1760,=5.1065,=7.7199,=3.3046,=0.7022,=1.5919,=2.3568,=2.8017,=3.5759,=5.3954,=0.0069,=0.3654,=0.0050,=0.0062,=0.0077,=0.0101,=0.0146,=0.0625,=0.0857,=0.0387,=366
="000171",新兴成指,2017-01-25,=-0.0004,=2165.6000,=0.1737,=30.7317,=0.6718,=15.0335,=20.4111,=24.9683,=36.1629,=63.8139,=4.8022,=0.5931,=2.6324,=3.2943,=4.3720,=6.2660,=10.8185,=4.1761,=0.7514,=1.3680,=2.1234,=2.8071,=4.4553,=8.5894,=0.0128,=0.5178,=0.0042,=0.0073,=0.0126,=0.0195,=0.0271,=0.0954,=0.1371,=0.0669,=208
="1000008",沪深B股,1994-01-10,=0.0008,=297.7200,=0.1730,=24.6842,=0.6870,=7.0835,=12.9417,=17.5058,=30.7740,=97.5837,=0.8129,=0.3790,=0.6594,=0.7810,=0.8399,=1.0070,=1.4894,=0.5410,=0.6458,=0.3777,=0.4474,=0.5016,=0.5807,=1.1545,=0.0453,=0.8528,=0.0157,=0.0282,=0.0360,=0.0438,=0.1455,,=0.0269,=0.0232,=372
="399285",物联网50,2020-02-18,=-0.0006,=7398.2900,=0.1712,=35.9925,=0.6882,=21.8675,=26.4981,=31.9140,=38.8431,=48.9860,=5.3540,=0.8005,=2.6765,=3.4188,=4.0642,=5.3530,=6.9158,=3.4070,=0.9009,=1.7407,=2.0254,=2.4750,=3.1535,=4.3982,=0.0123,=0.5277,=0.0076,=0.0096,=0.0121,=0.0147,=0.0214,=0.0846,=0.1364,=0.0709,=95
=".NDX",纳斯达克100指数,1969-12-31,,,=0.1686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=0.1486,=4779
="000958",创业成长,2010-03-24,=0.0011,=1872.6400,=0.1683,=39.9812,=0.9555,=11.9506,=17.5032,=24.3293,=30.6864,=61.3903,=9.8937,=0.9728,=2.6815,=3.7899,=5.1668,=6.4346,=14.5711,=5.6043,=0.9629,=1.2937,=1.9105,=2.5442,=3.9715,=7.7463,=0.0060,=0.1216,=0.0040,=0.0066,=0.0090,=0.0140,=0.0209,=0.1560,=0.2198,=0.1117,=674
