指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="H30318",科技传媒通信150,2014-04-15,=-0.0094,=4238.0400,=0.3784,=65.9024,=0.9394,=19.8534,=28.8631,=38.1374,=50.0998,=90.7292,=9.9734,=0.9835,=2.0037,=2.4801,=3.5091,=4.3954,=13.0479,=5.0642,=0.9753,=1.2409,=1.8640,=2.3043,=2.8315,=6.8164,=0.0037,=0.0095,=0.0031,=0.0058,=0.0072,=0.0165,=0.0244,=0.0368,=0.1091,=0.0211,=49
="399363",云科技,2009-08-03,=-0.0006,=12556.6000,=0.3439,=36.9423,=0.2403,=25.0041,=36.0533,=41.5881,=48.8137,=74.9161,=4.3282,=0.3430,=3.0187,=3.9515,=4.6504,=5.5540,=10.4646,=2.8899,=0.4600,=1.6015,=2.2265,=3.0514,=3.7085,=4.3826,=0.0137,=0.9732,=0.0046,=0.0055,=0.0070,=0.0103,=0.0160,=0.0491,=0.1469,=0.0254,=287
="931688",中证算力,2022-07-21,=0.0077,=4221.4500,=0.3431,=36.9806,=0.9154,=18.0036,=20.8114,=23.9645,=32.5308,=44.9092,=4.0370,=0.9318,=1.6529,=1.9018,=2.2780,=3.3756,=4.7747,=2.7658,=0.9141,=1.3731,=1.5931,=1.8176,=2.5011,=3.3716,=0.0149,=0.0581,=0.0131,=0.0191,=0.0261,=0.0299,=0.0338,=0.0245,=0.1011,=0.0224,=109
="931406",5G 50,2020-02-20,=0.0007,=2844.3600,=0.3363,=32.9896,=0.7419,=15.2657,=20.6095,=23.9391,=34.6385,=51.5506,=3.7304,=0.7629,=1.5292,=1.9707,=2.5702,=3.8319,=5.3757,=2.4025,=0.9663,=0.9155,=1.4065,=1.5860,=1.9199,=2.9469,=0.0160,=0.4037,=0.0042,=0.0067,=0.0205,=0.0276,=0.0387,=0.0252,=0.1023,=0.0236,=705
="931087",科技龙头,2019-03-20,=-0.0103,=6971.0800,=0.3262,=58.1406,=0.9415,=22.2848,=33.6763,=40.7169,=52.3590,=78.0359,=8.6850,=0.9827,=2.8190,=4.2301,=5.3163,=6.5369,=11.1808,=7.6239,=0.9827,=2.0316,=3.3117,=3.9921,=4.9880,=9.7717,=0.0052,=0.1693,=0.0037,=0.0053,=0.0064,=0.0086,=0.0172,=0.0321,=0.1080,=0.0209,=2100
="931461",电子50,2009-07-22,=-0.0113,=7805.4800,=0.3240,=55.5778,=0.8924,=20.3357,=30.2775,=36.3532,=48.8013,=76.5790,=7.1959,=0.9794,=2.5323,=3.1789,=3.6989,=5.3216,=9.2899,=3.4188,=0.8594,=1.1588,=1.7975,=2.0655,=3.1407,=4.5428,=0.0054,=0.0400,=0.0046,=0.0067,=0.0091,=0.0111,=0.0147,=0.0239,=0.0884,=0.0169,=444
="931696",科技50策略,2021-07-12,=-0.0105,=26580.2000,=0.3195,=52.3599,=0.8657,=23.0047,=27.8555,=34.0216,=47.2715,=71.4621,=8.7251,=0.9345,=3.0567,=3.9252,=4.4848,=7.1402,=11.2899,=4.7832,=0.8924,=1.9010,=2.3681,=2.6849,=4.2703,=6.7093,=0.0050,=0.0202,=0.0042,=0.0064,=0.0097,=0.0121,=0.0167,=0.0396,=0.1271,=0.0285,=14
="930652",CS电子,2015-06-05,=-0.0109,=12890.1400,=0.3141,=62.7005,=0.9468,=21.2056,=33.8173,=43.2208,=52.6769,=86.1406,=7.2217,=0.9835,=2.2039,=3.1461,=3.6491,=4.8045,=9.3375,=3.8433,=0.9777,=1.4014,=2.0216,=2.3037,=3.0738,=5.0793,=0.0047,=0.0087,=0.0040,=0.0063,=0.0077,=0.0104,=0.0141,=0.0249,=0.0838,=0.0162,=489
="000698",科创100,2023-08-07,=-0.0065,=1905.9300,=0.3073,=119.2426,=0.1614,=60.6995,=128.5213,=212.1864,=253.0685,=337.2511,=7.1205,=0.9562,=2.7397,=3.6206,=4.2074,=5.9090,=8.5061,=7.7238,=0.7073,=4.0312,=5.1123,=6.3559,=8.4112,=10.0837,=0.0030,=0.1094,=0.0025,=0.0033,=0.0053,=0.0064,=0.0089,=0.0093,=0.0369,=0.0028,=582
="950162",科创芯片设计,2024-07-26,=-0.0144,=2422.5500,=0.3022,=205.2019,=0.1250,=161.6128,=223.7566,=264.2459,=382.7765,=687.1301,=14.8094,=0.8891,=4.2582,=7.7205,=9.5096,=13.1601,=20.2102,=23.6399,=0.9133,=8.7765,=14.4791,=17.7433,=21.6820,=32.5243,=0.0013,=0.3065,=0.0010,=0.0012,=0.0015,=0.0018,=0.0029,=0.0309,=0.0713,=0.0107,=67
="931380",科技50,2019-11-25,=-0.0075,=4104.6000,=0.2991,=47.6981,=0.5212,=22.4426,=31.3146,=46.3399,=56.5545,=71.9143,=6.1781,=0.6710,=2.7627,=3.8781,=5.4936,=7.3416,=9.9144,=5.3644,=0.7293,=2.1802,=3.0708,=4.1671,=5.6542,=7.7525,=0.0087,=0.7004,=0.0035,=0.0051,=0.0076,=0.0104,=0.0163,=0.0253,=0.0951,=0.0118,=951
="931160",通信设备,2013-07-15,=0.0018,=20082.7300,=0.2990,=53.1177,=0.7869,=19.3231,=27.7990,=36.6969,=54.8121,=91.1971,=9.0800,=0.9782,=2.1520,=2.8712,=3.4261,=3.9737,=12.1269,=3.0428,=0.9687,=0.9706,=1.2833,=1.5072,=2.4410,=4.3558,=0.0052,=0.2016,=0.0028,=0.0052,=0.0077,=0.0150,=0.0221,=0.0428,=0.1280,=0.0276,=1294
="932087",集成电路,2023-03-29,=-0.0116,=1468.2000,=0.2964,=132.6265,=0.5061,=46.1239,=100.8882,=132.3721,=152.1449,=195.7770,=8.2946,=0.9218,=3.1405,=3.9134,=5.1829,=7.1929,=11.4486,=13.5071,=0.9156,=5.8347,=7.6568,=9.0866,=12.0102,=18.6728,=0.0014,=0.1944,=0.0010,=0.0014,=0.0018,=0.0022,=0.0029,=0.0203,=0.0481,=0.0079,=54
="931866",中证机床,2022-05-09,=-0.0135,=2305.4500,=0.2857,=63.3725,=0.8835,=28.6086,=36.9438,=40.7965,=56.4542,=85.2007,=6.8374,=0.9497,=2.8302,=3.7646,=4.3355,=5.1900,=9.1263,=5.5158,=0.9329,=2.4023,=3.1609,=3.4401,=4.3871,=7.3925,=0.0058,=0.0671,=0.0043,=0.0066,=0.0077,=0.0097,=0.0146,=0.0321,=0.1022,=0.0244,=164
="000858",500信息,2013-11-06,=-0.0119,=13543.7200,=0.2851,=111.6274,=0.9567,=25.3805,=43.9766,=64.2459,=90.4011,=209.3531,=6.5649,=0.9860,=2.1626,=2.9041,=3.3886,=3.9447,=8.5146,=7.0892,=0.9880,=1.1229,=1.9074,=2.6874,=3.6496,=9.1355,=0.0029,=0.0120,=0.0022,=0.0045,=0.0059,=0.0072,=0.0110,=0.0212,=0.0505,=0.0070,=353
="399296",创成长,2019-01-23,=-0.0027,=8001.7600,=0.2839,=41.8695,=0.4287,=22.4911,=30.9696,=43.4740,=63.8807,=104.6935,=8.9527,=0.6931,=3.9463,=4.9422,=7.0811,=10.6903,=14.9802,=5.7066,=0.4686,=2.5417,=3.4732,=5.8365,=11.9065,=17.3385,=0.0073,=0.6084,=0.0016,=0.0027,=0.0061,=0.0105,=0.0200,=0.0584,=0.2040,=0.0396,=1081
="000690",科创成长,2022-11-04,=-0.0037,=2404.4400,=0.2825,=113.8248,=0.6055,=26.4295,=45.7238,=83.2443,=154.6523,=288.8500,=13.1035,=0.8557,=3.7827,=4.8550,=5.5997,=12.2723,=18.2315,=14.3935,=0.7891,=2.7510,=4.0057,=6.7334,=14.5314,=20.0971,=0.0015,=0.0798,=0.0011,=0.0021,=0.0034,=0.0053,=0.0127,=0.0188,=0.1043,=0.0143,=148
="000688",科创50,2020-07-23,=-0.0111,=1717.7500,=0.2779,=188.9066,=0.9687,=35.5957,=42.6339,=71.5006,=137.7383,=263.7183,=8.2014,=0.9653,=2.9443,=4.2335,=4.8922,=6.8109,=10.5365,=10.6061,=0.8802,=3.1319,=4.5892,=5.6166,=9.6938,=13.6380,=0.0020,=0.0191,=0.0016,=0.0030,=0.0045,=0.0071,=0.0110,=0.0135,=0.0347,=0.0045,=8216
="000998",中证TMT,2011-11-08,=-0.0060,=3745.7500,=0.2738,=42.6032,=0.7712,=18.9989,=27.6163,=34.6638,=43.4663,=58.6698,=4.6841,=0.9406,=1.9674,=2.4618,=3.2923,=4.0147,=5.6742,=3.2463,=0.9761,=1.2505,=1.8092,=2.1803,=2.6413,=3.9991,=0.0111,=0.5705,=0.0048,=0.0067,=0.0092,=0.0185,=0.0284,=0.0233,=0.0900,=0.0196,=567
="000936",中证电信,2009-07-03,=0.0013,=12598.1500,=0.2674,=29.4552,=0.5820,=14.1836,=20.2178,=26.5947,=41.2993,=123.1725,=2.8240,=0.8228,=1.2149,=1.7612,=2.3413,=2.7937,=3.6232,=2.6805,=0.9860,=0.7463,=1.0301,=1.2692,=1.8284,=3.0800,=0.0214,=0.5919,=0.0019,=0.0063,=0.0096,=0.0319,=0.0507,=0.0215,=0.0913,=0.0219,=339
="000993",全指信息,2011-08-02,=-0.0116,=10751.1800,=0.2668,=66.1394,=0.7539,=27.3163,=42.0292,=52.3604,=68.2593,=96.2351,=6.9931,=0.9835,=2.5265,=3.2907,=4.0171,=4.7036,=8.9424,=4.1183,=0.9122,=1.8009,=2.3376,=2.8253,=3.4663,=5.3826,=0.0048,=0.0927,=0.0039,=0.0053,=0.0064,=0.0084,=0.0117,=0.0221,=0.0751,=0.0134,=4099
="000935",中证信息,2009-07-03,=-0.0114,=8128.2100,=0.2665,=64.6873,=0.9328,=22.3783,=36.3294,=44.9610,=55.1665,=87.4284,=6.9941,=0.9823,=2.5910,=3.3282,=4.0443,=4.8495,=8.9117,=4.0240,=0.9444,=1.7187,=2.2023,=2.7270,=3.5206,=5.2392,=0.0050,=0.0115,=0.0042,=0.0059,=0.0072,=0.0094,=0.0127,=0.0237,=0.0833,=0.0137,=1126
="970070",创业板人工智能,2024-07-11,=-0.0008,=7498.5000,=0.2646,=67.4198,=0.1460,=48.3861,=71.4282,=80.9966,=93.9970,=119.1606,=11.8386,=0.8876,=3.3467,=5.1282,=6.4503,=10.1687,=15.2749,=9.3297,=0.8146,=3.4016,=4.9639,=6.2260,=9.2707,=12.0918,=0.0035,=0.1755,=0.0027,=0.0035,=0.0052,=0.0066,=0.0096,=0.0381,=0.1206,=0.0167,=238
="931271",通信设备主题,2012-12-21,=0.0112,=4562.1500,=0.2641,=85.3453,=0.9014,=25.8971,=33.1891,=36.3795,=78.9072,=113.3155,=10.8878,=0.9370,=2.2261,=2.9049,=3.6009,=8.0571,=14.2344,=7.0866,=0.9205,=1.5689,=2.0567,=2.5858,=5.5580,=9.3619,=0.0030,=0.0589,=0.0022,=0.0045,=0.0082,=0.0099,=0.0129,=0.0351,=0.1175,=0.0256,=12
="399610",TMT50,2010-11-08,=-0.0070,=12091.6900,=0.2619,=46.4519,=0.8013,=21.0331,=30.1605,=38.0629,=46.4229,=64.7172,=6.8289,=0.9806,=2.4071,=3.2240,=4.0368,=5.1858,=8.4969,=3.6259,=0.7754,=1.5843,=2.0120,=2.7294,=3.6881,=4.8392,=0.0067,=0.2898,=0.0046,=0.0061,=0.0080,=0.0121,=0.0161,=0.0296,=0.1080,=0.0206,=525
="980030",消费电子,2015-02-17,=-0.0120,=9158.6700,=0.2605,=50.1341,=0.8565,=18.6467,=31.7933,=39.1349,=47.8239,=65.6114,=4.8251,=0.8988,=2.0026,=2.5992,=3.0220,=4.2698,=6.3059,=2.3971,=0.8106,=1.1413,=1.3999,=1.5835,=2.3732,=3.4515,=0.0062,=0.1165,=0.0040,=0.0066,=0.0082,=0.0110,=0.0143,=0.0190,=0.0648,=0.0154,=390
="931494",消费电子,2020-06-12,=-0.0112,=6408.6600,=0.2600,=57.4178,=0.8883,=20.2625,=32.0897,=38.6817,=52.0867,=77.9188,=6.1625,=0.9605,=2.1307,=2.8224,=3.5245,=5.1036,=7.9404,=2.9231,=0.9405,=1.3000,=1.6492,=1.9855,=2.6160,=3.9249,=0.0052,=0.1291,=0.0040,=0.0058,=0.0083,=0.0109,=0.0138,=0.0228,=0.0807,=0.0166,=231
="000915",300信息,2007-07-02,=-0.0112,=4094.2500,=0.2595,=55.7774,=0.9242,=20.6178,=34.5626,=39.8266,=48.2100,=75.5831,=7.1722,=0.9798,=2.7398,=3.5399,=4.3489,=5.5059,=9.0762,=3.4563,=0.5820,=1.6744,=2.1697,=3.2110,=4.0679,=4.9963,=0.0058,=0.0985,=0.0049,=0.0061,=0.0076,=0.0100,=0.0144,=0.0247,=0.0971,=0.0166,=21
="980080",成长100,2012-12-28,=-0.0030,=12623.0147,=0.2584,=57.9846,=0.7360,=39.4731,=45.2129,=49.9639,=63.7154,=82.4653,=6.9252,=0.8084,=3.0437,=3.6604,=5.7078,=6.8661,=9.2690,=4.4284,=0.7780,=2.0191,=2.4150,=3.0817,=4.4979,=5.8594,=0.0040,=0.1051,=0.0030,=0.0049,=0.0057,=0.0069,=0.0087,=0.0481,=0.1452,=0.0254,=259
="000689",科创材料,2022-08-15,=-0.0210,=1517.6100,=0.2518,=189.3969,=0.9638,=38.7753,=45.4828,=84.8077,=150.2878,=281.6880,=6.0223,=0.9700,=1.9307,=2.6306,=3.3150,=4.5049,=8.5314,=7.4845,=0.9711,=2.1963,=3.1413,=4.0522,=5.6167,=10.7722,=0.0027,=0.0289,=0.0019,=0.0045,=0.0064,=0.0079,=0.0117,=0.0126,=0.0258,=0.0058,=47
="931165",新兴科技100,2019-04-25,=-0.0068,=10620.8700,=0.2481,=50.7017,=0.9554,=17.0055,=23.4243,=29.6950,=40.1495,=67.3989,=10.5721,=0.9740,=3.5721,=4.3420,=5.4825,=7.6338,=13.6689,=9.6583,=0.9712,=3.0368,=3.6581,=4.8612,=6.4199,=12.4159,=0.0062,=0.1417,=0.0047,=0.0068,=0.0092,=0.0150,=0.0264,=0.0515,=0.1919,=0.0378,=520
="CN5075",国证信创,2015-02-16,=-0.0098,=10437.9974,=0.2437,=97.8068,=0.5734,=39.3034,=50.0155,=78.2777,=124.6256,=152.0158,=8.4212,=0.9258,=3.0386,=3.5724,=5.2522,=7.3969,=10.9595,=6.6930,=0.9397,=2.8415,=3.6990,=4.4355,=5.5805,=8.6847,=0.0023,=0.0556,=0.0018,=0.0030,=0.0057,=0.0079,=0.0108,=0.0268,=0.0598,=0.0136,=30
="930850",智能制造,2016-07-20,=-0.0077,=5941.4400,=0.2412,=57.6611,=0.9267,=23.4329,=32.6918,=41.7005,=50.2369,=78.5602,=6.1095,=0.9706,=2.5370,=3.5168,=4.1675,=5.0873,=7.7199,=3.5631,=0.7951,=1.5919,=2.3563,=2.7904,=3.5759,=5.3954,=0.0057,=0.0741,=0.0050,=0.0062,=0.0077,=0.0101,=0.0146,=0.0208,=0.0857,=0.0160,=366
="399389",国证通信,2011-12-02,=0.0036,=10347.8000,=0.2408,=31.5638,=0.3945,=15.1336,=21.7733,=46.6253,=65.1875,=153.7967,=2.9165,=0.7457,=1.3245,=1.8461,=2.4674,=3.0407,=3.8873,=2.7298,=0.9782,=0.9743,=1.4589,=1.6825,=1.8999,=3.2843,=0.0203,=0.6237,=0.0026,=0.0049,=0.0070,=0.0294,=0.0420,=0.0209,=0.0855,=0.0209,=58
="000171",新兴成指,2017-01-25,=-0.0060,=2288.0700,=0.2401,=35.4217,=0.7882,=15.0335,=20.3702,=24.8775,=36.1698,=63.8139,=5.3963,=0.6907,=2.6324,=3.2903,=4.3663,=6.2869,=10.8185,=4.6569,=0.8339,=1.3680,=2.1206,=2.7936,=4.4468,=8.5894,=0.0116,=0.4422,=0.0042,=0.0072,=0.0126,=0.0195,=0.0271,=0.0336,=0.1371,=0.0326,=208
="000994",全指电信,2011-08-02,=0.0006,=13771.7000,=0.2365,=29.8816,=0.4101,=17.6024,=21.7761,=33.7563,=52.5847,=109.2407,=2.8848,=0.7119,=1.3865,=1.8410,=2.5292,=3.0339,=3.7766,=2.6812,=0.9773,=0.9155,=1.2459,=1.5430,=1.8973,=3.1271,=0.0209,=0.6183,=0.0022,=0.0055,=0.0083,=0.0296,=0.0398,=0.0216,=0.0895,=0.0218,=231
="931071",人工智能,2018-11-21,=0.0026,=2793.7800,=0.2332,=61.3207,=0.8561,=30.9003,=39.8352,=48.7095,=57.3519,=77.4016,=9.1764,=0.9477,=2.9559,=3.9086,=4.7585,=5.9508,=11.5305,=5.4982,=0.9176,=2.2000,=2.8049,=3.2175,=4.1225,=9.3591,=0.0055,=0.2263,=0.0041,=0.0054,=0.0063,=0.0086,=0.0135,=0.0409,=0.1450,=0.0239,=1367
="931643",科创创业50,2021-06-01,=-0.0052,=2459.0500,=0.2327,=60.6659,=0.8130,=22.6109,=28.7602,=40.3387,=59.8907,=92.9106,=7.9977,=0.8257,=3.3216,=4.1946,=5.2105,=7.4747,=12.1685,=7.3279,=0.7924,=2.7030,=3.4167,=4.6468,=7.4418,=14.6821,=0.0060,=0.3867,=0.0024,=0.0040,=0.0074,=0.0115,=0.0174,=0.0368,=0.1190,=0.0246,=2019
="931159",创新100,2019-05-16,=-0.0102,=4181.4300,=0.2296,=41.0316,=0.6606,=24.8309,=32.3418,=36.2994,=46.3280,=59.7307,=5.7185,=0.8437,=2.9189,=3.6989,=4.3892,=5.5671,=7.4325,=4.7391,=0.7743,=2.3351,=3.1735,=3.8106,=4.8727,=6.6085,=0.0093,=0.5657,=0.0044,=0.0062,=0.0089,=0.0126,=0.0177,=0.0278,=0.1244,=0.0278,=234
="399285",物联网50,2020-02-18,=-0.0063,=7740.2100,=0.2254,=40.6427,=0.8455,=21.8675,=26.4474,=31.7365,=38.8097,=48.9860,=5.7925,=0.9117,=2.6765,=3.4150,=4.0477,=5.3328,=6.9158,=3.6817,=0.9612,=1.7407,=2.0224,=2.4574,=3.1388,=4.3982,=0.0113,=0.3659,=0.0076,=0.0096,=0.0121,=0.0148,=0.0214,=0.0353,=0.1364,=0.0304,=94
="000680",科创综指,2025-01-20,=-0.0075,=2004.5800,=0.2248,=176.5488,=0.1984,=115.7401,=176.8300,=209.8297,=231.6636,=278.5830,=6.6414,=0.8862,=3.4337,=3.9741,=5.2471,=5.9938,=8.0513,=8.7803,=0.9021,=4.7291,=5.5066,=7.1813,=8.1405,=10.6066,=0.0027,=0.0794,=0.0023,=0.0032,=0.0037,=0.0050,=0.0065,=0.0091,=0.0262,=0.0033,=237
="932456",科创创业AI,2025-05-14,=-0.0107,=3551.1000,=0.2205,=97.8037,=0.0260,=91.0567,=109.2750,=116.6253,=134.4663,=192.3777,=13.1312,=0.8052,=6.1464,=7.6483,=10.5727,=12.9991,=17.0303,=13.5050,=0.2890,=9.0747,=11.4832,=14.6790,=15.8216,=18.3647,=0.0020,=0.6526,=0.0016,=0.0017,=0.0019,=0.0024,=0.0030,=0.0437,=0.0985,,=74
="399667",创业成长,2013-01-07,=-0.0048,=6678.2000,=0.2083,=37.1793,=0.4361,=21.3636,=29.5830,=38.4548,=51.7989,=90.9628,=6.9758,=0.7663,=2.9224,=4.0916,=4.8759,=7.5404,=10.8589,=5.4709,=0.6542,=2.4713,=3.4035,=4.6758,=6.7312,=10.3001,=0.0089,=0.7486,=0.0027,=0.0042,=0.0063,=0.0096,=0.0182,=0.0481,=0.1635,=0.0355,=99
="931718",高端造质量成长50,2021-08-25,=-0.0057,=3471.3000,=0.2012,=39.7607,=0.8636,=16.3078,=22.1257,=28.9654,=36.9808,=49.4696,=6.9563,=0.8894,=3.1255,=3.9400,=4.8606,=6.0410,=8.5001,=4.6614,=0.9243,=1.7207,=2.2521,=2.9965,=3.8275,=5.6653,=0.0092,=0.3819,=0.0046,=0.0066,=0.0109,=0.0150,=0.0205,=0.0328,=0.1450,=0.0326,=30
="931582",数字经济,2020-11-09,=-0.0099,=1770.9900,=0.1995,=66.0864,=0.7833,=35.0365,=44.0060,=50.3662,=66.7978,=88.8203,=7.7409,=0.9278,=3.4564,=4.9270,=5.6887,=6.6877,=9.8458,=7.1552,=0.7289,=2.4970,=3.9556,=5.8822,=7.6683,=11.8341,=0.0042,=0.0844,=0.0032,=0.0048,=0.0057,=0.0066,=0.0087,=0.0236,=0.0954,=0.0158,=191
="399326",成长40,2006-01-24,=-0.0111,=7633.8300,=0.1990,=30.9734,=0.7007,=11.4413,=22.5069,=27.7075,=33.2868,=67.8360,=6.2979,=0.7700,=2.3502,=3.7081,=4.7250,=6.5154,=10.3842,=3.7453,=0.7053,=1.6605,=2.3239,=3.0559,=3.9346,=5.1844,=0.0101,=0.5692,=0.0046,=0.0073,=0.0096,=0.0135,=0.0218,=0.0646,=0.2161,=0.0378,=275
