指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=-0.0183,=4364.4700,=-0.0232,=7.5084,=0.8295,=3.5572,=4.6455,=5.9927,=7.2222,=9.5068,=0.6761,=0.6282,=0.3828,=0.4851,=0.5813,=0.8151,=1.1073,=0.9053,=0.5485,=0.4386,=0.6557,=0.8498,=1.4147,=2.0623,=0.0537,=0.2079,=0.0385,=0.0531,=0.0644,=0.0819,=0.1103,,,,=1515
="HSHDYI",恒生高股息率指数,2012-12-10,=-0.0153,=1265.7200,=-0.0076,=7.5309,=0.7391,=3.6777,=4.8612,=6.6082,=7.8179,=10.6953,=0.6912,=0.5356,=0.4041,=0.5046,=0.6482,=0.9078,=1.1746,=1.0943,=0.5307,=0.5013,=0.7008,=1.0658,=1.5005,=1.9871,=0.0541,=0.2544,=0.0423,=0.0526,=0.0604,=0.0808,=0.1102,,,,=912
="931024",港股通非银,2017-11-06,=-0.0095,=3981.4300,=-0.0727,=7.5581,=0.0301,=6.7549,=8.6069,=11.0772,=13.3392,=22.4310,=1.0284,=0.4673,=0.6237,=0.8489,=1.0467,=1.2229,=1.7592,=1.2662,=0.8276,=0.5870,=0.8754,=1.0144,=1.2288,=2.2002,=0.0387,=0.7169,=0.0165,=0.0265,=0.0345,=0.0414,=0.0611,,=0.1344,,=192
="H30270",红利价值,2013-12-19,=-0.0038,=9448.8700,=-0.0088,=7.6377,=0.7017,=4.4543,=5.4322,=6.7641,=8.7114,=13.0955,=0.7679,=0.5109,=0.5256,=0.6488,=0.7639,=1.2450,=1.7317,=1.5479,=0.9547,=0.5854,=0.8117,=0.9996,=1.2973,=1.6637,=0.0435,=0.3101,=0.0269,=0.0419,=0.0507,=0.0632,=0.0726,=0.0235,=0.0936,=0.0240,=194
="931130",红利成长低波,2018-12-04,=-0.0056,=22766.0700,=-0.0400,=7.6714,=0.4822,=4.4465,=5.5781,=7.8244,=8.7186,=11.5512,=0.7647,=0.3310,=0.5279,=0.6246,=0.9000,=1.0301,=1.5803,=2.6196,=0.9989,=0.3109,=0.8140,=1.3201,=1.9173,=2.6815,=0.0411,=0.4153,=0.0246,=0.0322,=0.0424,=0.0533,=0.0639,=0.0231,=0.0934,=0.0229,=148
="000914",300金融,2007-07-02,=-0.0064,=5965.7300,=-0.1120,=7.7047,=0.4444,=5.2769,=6.6022,=7.8391,=8.6017,=11.3863,=0.7487,=0.2523,=0.5962,=0.7048,=0.9091,=1.1328,=1.4919,=2.0995,=0.8038,=1.1210,=1.4310,=1.8123,=2.0939,=2.7052,=0.0389,=0.5833,=0.0235,=0.0340,=0.0376,=0.0467,=0.0618,=0.0223,=0.0897,=0.0236,=344
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0206,=2605.5300,=0.0516,=7.7057,=0.9123,=3.8979,=4.9492,=5.8987,=7.2250,=8.4533,=0.6876,=0.8093,=0.4277,=0.5172,=0.5785,=0.6850,=0.8197,=1.1991,=0.8780,=0.5333,=0.6968,=0.8762,=1.1227,=1.3442,=0.0522,=0.0472,=0.0482,=0.0565,=0.0673,=0.0840,=0.1067,,,,=493
="931157",SHS红利成长LV,2019-04-25,=-0.0117,=7100.6900,=-0.0474,=7.7287,=0.6363,=4.1261,=5.5951,=6.9157,=8.3347,=11.5318,=0.7612,=0.3731,=0.5154,=0.6262,=0.8077,=0.9238,=1.5888,=1.6610,=0.9989,=0.5018,=0.7114,=1.0390,=1.4104,=1.6968,=0.0472,=0.4317,=0.0259,=0.0417,=0.0481,=0.0558,=0.0761,,=0.0964,,=336
="930914",港股通高股息,2016-11-25,=-0.0146,=5086.3700,=0.0343,=7.7979,=0.7944,=3.4280,=4.4208,=5.9266,=7.8302,=11.1979,=0.7514,=0.6916,=0.3979,=0.5024,=0.6161,=0.8525,=1.1764,=1.2355,=0.7791,=0.5144,=0.7043,=0.9228,=1.2585,=2.2126,=0.0516,=0.1206,=0.0387,=0.0551,=0.0659,=0.0866,=0.1194,,=0.0918,,=706
="932596",港股通红利低波,2016-02-04,=-0.0166,=4082.8000,=0.0526,=7.7982,=0.1602,=7.4451,=7.8279,=8.0526,=8.2767,=8.5745,=0.7196,=0.4199,=0.6528,=0.6979,=0.7319,=0.7595,=0.7956,=1.3458,=0.6464,=1.2161,=1.2848,=1.3293,=1.3627,=1.4099,=0.0503,=0.2707,=0.0473,=0.0493,=0.0527,=0.0551,=0.0579,,=0.0894,,=90
="930992",沪港深红利低波,2017-06-28,=-0.0107,=5411.0300,=-0.0281,=7.8465,=0.8141,=4.0130,=5.1636,=5.8892,=7.7729,=8.5109,=0.7323,=0.8095,=0.4277,=0.5369,=0.5909,=0.7279,=0.7950,=1.1606,=0.7564,=0.4496,=0.6005,=0.8576,=1.1867,=1.3912,=0.0506,=0.0495,=0.0478,=0.0542,=0.0717,=0.0768,=0.0949,,=0.0878,,=49
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0170,=4931.0600,=0.0617,=7.8497,=0.7971,=4.2457,=4.7359,=5.7956,=7.8973,=9.0746,=0.7346,=0.7744,=0.4429,=0.4987,=0.5835,=0.7380,=0.8283,=1.2017,=0.9907,=0.6036,=0.6746,=0.8774,=1.0364,=1.2312,=0.0591,=0.1469,=0.0497,=0.0610,=0.0729,=0.0879,=0.0947,,,,=85
="000934",中证金融,2009-07-03,=-0.0060,=5581.8000,=-0.1096,=7.9904,=0.4629,=5.7083,=6.8944,=8.0939,=8.8714,=11.5527,=0.7585,=0.2510,=0.6117,=0.7181,=0.9151,=1.1488,=1.5017,=2.1059,=0.8219,=1.1467,=1.4503,=1.8024,=2.0817,=2.6696,=0.0379,=0.5845,=0.0232,=0.0331,=0.0366,=0.0445,=0.0593,=0.0220,=0.0873,=0.0231,=1151
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0147,=3829.0500,=0.0651,=8.0007,=0.8632,=4.9972,=5.5519,=6.1626,=7.7438,=8.5526,=0.7672,=0.8243,=0.5264,=0.5924,=0.6335,=0.7574,=0.8375,=0.9509,=0.8715,=0.5404,=0.5946,=0.6680,=0.8648,=1.0234,=0.0478,=0.0578,=0.0450,=0.0524,=0.0704,=0.0775,=0.0871,,=0.0956,,=114
="000029",180价值,2009-01-09,=-0.0063,=4048.1800,=-0.0909,=8.0105,=0.5622,=5.6894,=6.9075,=7.8873,=8.5069,=10.8138,=0.7889,=0.1426,=0.6666,=0.8034,=0.8604,=1.0653,=1.4433,=1.0815,=0.8355,=0.6198,=0.7825,=0.9448,=1.0702,=1.4032,=0.0416,=0.3784,=0.0290,=0.0388,=0.0429,=0.0522,=0.0634,=0.0228,=0.0896,=0.0243,=559
="H30269",红利低波,2013-12-19,=-0.0058,=10770.4600,=-0.0418,=8.0925,=0.7090,=4.5638,=5.5488,=6.8833,=9.4786,=14.4342,=0.8181,=0.5264,=0.5386,=0.6570,=0.8017,=1.3872,=1.9670,=1.5640,=0.9456,=0.6111,=0.8850,=1.0977,=1.4163,=1.6703,=0.0447,=0.3553,=0.0246,=0.0406,=0.0503,=0.0605,=0.0732,=0.0236,=0.0946,=0.0236,=4368
="H50040",上红低波,2014-03-21,=-0.0051,=10721.9000,=-0.0277,=8.0949,=0.7090,=4.6938,=5.9512,=7.0905,=9.6645,=14.3118,=0.8095,=0.4246,=0.5647,=0.6911,=0.8346,=1.3609,=1.8756,=1.5772,=0.9444,=0.6380,=0.8684,=1.2018,=1.4018,=1.6845,=0.0439,=0.3937,=0.0230,=0.0391,=0.0466,=0.0588,=0.0718,=0.0234,=0.0936,=0.0244,=363
="000992",全指金融,2011-08-02,=-0.0056,=5347.9300,=-0.1069,=8.1606,=0.4575,=5.9310,=7.1022,=8.2737,=9.0288,=11.6339,=0.7605,=0.2469,=0.6188,=0.7234,=0.9235,=1.1610,=1.5107,=2.1032,=0.8215,=1.1568,=1.4432,=1.8065,=2.0796,=2.6668,=0.0374,=0.5899,=0.0229,=0.0327,=0.0359,=0.0437,=0.0581,=0.0217,=0.0846,=0.0227,=2700
="931446",东证红利低波,2020-04-21,=-0.0049,=3277.9400,=-0.0479,=8.2456,=0.7148,=5.1478,=6.1772,=7.1424,=8.5363,=11.0216,=0.7911,=0.5766,=0.5884,=0.6956,=0.7650,=0.8718,=1.2481,=1.4711,=0.9175,=0.5909,=0.7548,=0.8888,=1.3253,=1.5979,=0.0432,=0.2990,=0.0325,=0.0415,=0.0487,=0.0565,=0.0651,=0.0224,=0.0895,=0.0240,=850
="000922",中证红利,2008-05-26,=-0.0108,=5434.1500,=-0.0127,=8.2660,=0.7077,=5.1762,=6.0245,=7.6568,=8.6158,=11.2156,=0.7977,=0.3895,=0.5911,=0.7110,=0.8512,=1.1086,=1.4999,=1.2223,=0.7910,=0.6332,=0.7726,=1.0442,=1.2311,=1.7101,=0.0438,=0.3195,=0.0309,=0.0399,=0.0471,=0.0596,=0.0693,=0.0233,=0.0895,=0.0228,=20100
="000151",上国红利,2012-07-20,=-0.0151,=1585.2900,=0.0377,=8.3803,=0.9299,=4.5075,=5.3657,=6.9510,=7.7695,=10.0345,=0.7339,=0.4439,=0.5268,=0.6189,=0.7532,=0.9661,=1.3272,=1.0356,=0.4143,=0.6026,=0.8953,=1.0831,=1.3107,=1.6854,=0.0446,=0.2024,=0.0346,=0.0446,=0.0513,=0.0650,=0.0754,=0.0218,=0.0803,=0.0258,=220
="000015",红利指数,2005-01-04,=-0.0139,=3124.9700,=0.0288,=8.4371,=0.8846,=4.6646,=5.5108,=7.0876,=8.0493,=10.4439,=0.8010,=0.5660,=0.5525,=0.6398,=0.7661,=1.0179,=1.3875,=1.4200,=0.8904,=0.7277,=0.8913,=1.1375,=1.3383,=1.6890,=0.0423,=0.1966,=0.0330,=0.0425,=0.0514,=0.0644,=0.0757,=0.0233,=0.0885,=0.0212,=14196
="399373",大盘价值,2010-01-04,=-0.0060,=7798.2300,=-0.0905,=8.4384,=0.5247,=5.4746,=6.8623,=8.3624,=9.1146,=11.9914,=0.8531,=0.2951,=0.6410,=0.8033,=0.9436,=1.1408,=1.5001,=1.1334,=0.7795,=0.5920,=0.7817,=0.9284,=1.1432,=1.4541,=0.0435,=0.5412,=0.0275,=0.0366,=0.0427,=0.0526,=0.0641,=0.0236,=0.0939,=0.0248,=328
="000821",300红利,2012-07-20,=-0.0094,=6435.1800,=-0.0355,=8.4756,=0.8038,=4.9998,=6.1944,=7.5608,=8.4656,=10.9286,=0.8242,=0.3500,=0.5725,=0.7140,=0.8683,=1.0796,=1.4919,=1.3470,=0.8388,=0.6098,=0.7993,=1.0658,=1.3209,=1.6963,=0.0449,=0.3916,=0.0319,=0.0420,=0.0472,=0.0563,=0.0673,=0.0235,=0.0916,=0.0239,=1000
="930740",300红利LV,2018-12-04,=-0.0060,=6873.2000,=-0.0413,=8.6447,=0.7945,=5.4153,=6.8275,=7.5227,=8.6970,=9.6903,=0.8320,=0.4033,=0.6159,=0.7722,=0.8574,=0.9459,=1.0604,=1.5118,=0.8027,=0.6725,=0.8568,=1.0785,=1.5030,=1.9253,=0.0450,=0.4811,=0.0370,=0.0418,=0.0452,=0.0513,=0.0622,=0.0239,=0.0932,=0.0223,=622
="000063",上证周期,2010-02-03,=-0.0030,=3659.7300,=-0.0980,=8.6523,=0.5194,=5.4761,=7.1362,=8.6049,=9.4385,=12.4946,=0.8921,=0.3450,=0.6668,=0.8368,=0.9605,=1.1068,=1.4831,=1.4904,=0.8380,=0.8113,=1.0636,=1.2494,=1.4462,=1.7571,=0.0382,=0.4695,=0.0252,=0.0350,=0.0385,=0.0518,=0.0626,=0.0245,=0.0975,=0.0256,=206
="930955",红利低波100,2017-05-26,=-0.0073,=11275.5700,=-0.0437,=8.6647,=0.8076,=5.0805,=6.0718,=7.4245,=8.6138,=11.5013,=0.8510,=0.5546,=0.5792,=0.6662,=0.8278,=0.9895,=1.3722,=1.4666,=0.9058,=0.5888,=0.7784,=0.9907,=1.3583,=1.7525,=0.0456,=0.3703,=0.0270,=0.0430,=0.0471,=0.0562,=0.0683,=0.0234,=0.0928,=0.0257,=2193
="000824",国企红利,2012-07-20,=-0.0108,=2112.8100,=-0.0039,=8.6647,=0.8442,=4.8847,=5.9406,=7.3386,=8.4355,=10.7823,=0.8296,=0.5033,=0.5610,=0.6880,=0.8278,=1.0592,=1.4469,=1.2493,=0.7935,=0.5370,=0.7016,=0.9865,=1.2552,=1.6834,=0.0437,=0.3232,=0.0328,=0.0418,=0.0481,=0.0583,=0.0694,=0.0232,=0.0892,=0.0226,=944
="931644",800红利,2024-03-15,=-0.0109,=2546.3800,=-0.0023,=8.6732,=0.5835,=6.4729,=7.3375,=8.3669,=9.0523,=9.4757,=0.8339,=0.3413,=0.7001,=0.7714,=0.8601,=0.9072,=0.9431,=1.2146,=0.5780,=0.8423,=0.9262,=1.1350,=1.2954,=1.3602,=0.0446,=0.3119,=0.0416,=0.0431,=0.0473,=0.0579,=0.0662,=0.0236,=0.0906,=0.0231,=31
="931848",800红利低波,2024-05-21,=-0.0057,=3121.2000,=-0.0140,=8.7673,=0.3400,=7.4155,=8.2245,=9.0851,=9.4751,=9.7854,=0.8492,=0.1471,=0.7315,=0.8622,=0.9205,=0.9701,=1.0024,=1.6116,=0.9960,=1.1714,=1.2343,=1.3486,=1.3825,=1.6456,=0.0429,=0.4235,=0.0399,=0.0412,=0.0437,=0.0519,=0.0594,=0.0237,=0.0929,=0.0230,=149
="000919",300价值,2008-01-21,=-0.0002,=4970.7500,=-0.0654,=8.7909,=0.6509,=5.9577,=7.3283,=8.4471,=9.2438,=12.2376,=0.8713,=0.2671,=0.6917,=0.8497,=0.9390,=1.1480,=1.5388,=1.0926,=0.7630,=0.6314,=0.7861,=0.9060,=1.1066,=1.3421,=0.0414,=0.5552,=0.0265,=0.0360,=0.0406,=0.0490,=0.0609,=0.0228,=0.0921,=0.0242,=4323
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0184,=4171.8300,=0.0389,=8.8063,=0.4933,=4.8859,=6.8728,=8.8765,=11.7234,=16.1208,=0.8334,=0.4230,=0.5567,=0.7305,=0.8669,=1.1675,=1.3660,=0.9475,=0.4271,=0.5555,=0.7802,=0.9876,=1.3582,=1.5178,=0.0568,=0.6164,=0.0276,=0.0359,=0.0529,=0.0664,=0.1028,,=0.0951,,=33
="000825",央企红利,2012-07-20,=-0.0056,=3313.6000,=-0.0405,=8.9671,=0.8961,=4.7369,=6.0940,=7.3075,=8.4001,=10.5687,=0.8584,=0.4979,=0.5507,=0.6915,=0.8600,=0.9983,=1.3929,=1.1932,=0.7436,=0.6009,=0.8548,=1.0655,=1.2189,=1.7357,=0.0428,=0.2296,=0.0330,=0.0421,=0.0473,=0.0555,=0.0713,=0.0224,=0.0902,=0.0228,=351
="931479",证券保险,2020-05-06,=-0.0026,=910.0200,=-0.1437,=9.0450,=0.0236,=8.4973,=11.8285,=13.4689,=15.5169,=21.1012,=1.2136,=0.1960,=1.0296,=1.2181,=1.3761,=1.5649,=2.2844,=1.6490,=0.6613,=1.0318,=1.2725,=1.4595,=1.7897,=2.2879,=0.0296,=0.8525,=0.0162,=0.0225,=0.0250,=0.0288,=0.0357,=0.0256,=0.1317,=0.0302,=36
="399805",互联金融,2015-02-10,=-0.0053,=2916.1400,=-0.2423,=9.1110,=0.1315,=7.5943,=9.7307,=11.4220,=13.1628,=16.5816,=0.9496,=0.1018,=0.7644,=1.0446,=1.4120,=1.7248,=2.0317,=1.7517,=0.7572,=1.1667,=1.4082,=1.6147,=1.7935,=2.2636,=0.0358,=0.8920,=0.0145,=0.0183,=0.0234,=0.0333,=0.0507,=0.0238,=0.0940,=0.0248,=328
="H30035",300非银,2012-12-21,=-0.0027,=9411.5500,=-0.1561,=9.1777,=0.0120,=8.6966,=12.9144,=15.1688,=19.3628,=26.3489,=1.2300,=0.1200,=1.0544,=1.3119,=1.6235,=2.0481,=2.4387,=1.6608,=0.4662,=1.0410,=1.4185,=1.7152,=1.9729,=2.3917,=0.0290,=0.9068,=0.0124,=0.0164,=0.0221,=0.0254,=0.0352,=0.0253,=0.1294,=0.0297,=1209
="932305",智选高股息,2024-09-30,=-0.0107,=11396.2300,=0.0212,=9.2554,=0.7112,=7.0143,=7.4871,=8.3467,=9.4654,=10.9391,=1.0220,=0.3544,=0.8750,=0.9237,=1.0519,=1.0852,=1.1675,=0.5108,=0,=0.5108,=0.7268,=0.7816,=1.2754,=1.3342,=0.0613,=0.3762,=0.0457,=0.0594,=0.0644,=0.0688,=0.0723,=0.0253,=0.1000,=0.0324,=319
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0109,=8494.4300,=-0.1023,=9.2587,=0.5421,=5.7712,=7.9406,=9.0768,=10.2891,=13.0207,=1.0087,=0.2983,=0.7256,=0.9442,=1.0795,=1.2097,=1.5098,=1.6754,=0.7497,=0.9123,=1.1560,=1.4206,=1.7362,=2.4187,=0.0358,=0.4214,=0.0247,=0.0321,=0.0369,=0.0450,=0.0643,,=0.1051,,=270
="000968",300周期,2010-05-28,=-0.0038,=4167.9300,=-0.0838,=9.3738,=0.5643,=6.1174,=7.8172,=9.1554,=10.2896,=13.3562,=0.9266,=0.3434,=0.7021,=0.8484,=1.0035,=1.1784,=1.5550,=1.5443,=0.8566,=0.8459,=1.0834,=1.2645,=1.4944,=1.8297,=0.0360,=0.5128,=0.0230,=0.0317,=0.0359,=0.0470,=0.0569,=0.0243,=0.0922,=0.0244,=98
="H30356",800价值,2014-06-09,=-0.0015,=6243.4600,=-0.0606,=9.4405,=0.6341,=6.4024,=7.6968,=9.0496,=9.9527,=13.4784,=0.9226,=0.3275,=0.7030,=0.8630,=0.9871,=1.1710,=1.6287,=1.0524,=0.7687,=0.5868,=0.7389,=0.8831,=1.0833,=1.3738,=0.0399,=0.5814,=0.0239,=0.0336,=0.0385,=0.0475,=0.0589,=0.0232,=0.0908,=0.0237,=32
="932422",A500红利低波,2025-04-09,=-0.0052,=2942.8100,=-0.0516,=9.5163,=0,=9.5163,=9.8572,=10.0789,=10.2329,=10.5846,=0.9235,=0,=0.9235,=1.0184,=1.0416,=1.0563,=1.0978,=1.3149,=0.2986,=1.2431,=1.3005,=1.4203,=1.4711,=1.5336,=0.0443,=0.9514,=0.0388,=0.0403,=0.0411,=0.0427,=0.0455,=0.0241,=0.0948,,=334
="000925",基本面50,2009-02-26,=-0.0031,=4206.2500,=-0.0892,=9.5472,=0.6224,=6.2635,=7.9688,=9.1189,=10.0957,=12.7955,=0.9801,=0.3623,=0.7306,=0.9013,=1.0545,=1.1921,=1.5728,=1.0525,=0.6694,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0384,=0.5544,=0.0256,=0.0338,=0.0374,=0.0468,=0.0563,=0.0227,=0.0882,=0.0241,=4556
="931722",国新港股通央企红利,2023-09-13,=-0.0115,=1341.5200,=0.0180,=9.6122,=0.8257,=5.5040,=6.6985,=7.6857,=9.4695,=10.8173,=0.8726,=0.6765,=0.6213,=0.7318,=0.8253,=0.9101,=1.0298,=0.5988,=0.7740,=0.3100,=0.3815,=0.4718,=0.6119,=0.6918,=0.0529,=0.0768,=0.0469,=0.0573,=0.0620,=0.0690,=0.0823,,=0.0875,,=356
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0114,=11742.0400,=-0.0858,=9.6338,=0.7324,=6.0524,=7.9180,=8.6585,=10.0571,=15.8114,=1.0048,=0.4929,=0.6924,=0.8975,=1.0077,=1.1579,=1.7191,=1.3528,=0.7336,=0.8066,=0.9998,=1.0904,=1.4384,=2.0876,=0.0352,=0.2913,=0.0200,=0.0332,=0.0385,=0.0446,=0.0600,,=0.1052,,=93
="931052",国信价值,2017-12-08,=-0.0052,=3496.1400,=0.0129,=9.6615,=0.8891,=5.3831,=6.5976,=7.4234,=8.7957,=11.0091,=1.2302,=0.8426,=0.7343,=0.9124,=1.0313,=1.1625,=1.5208,=1.7151,=0.9172,=0.6105,=0.9414,=1.2294,=1.4561,=2.0196,=0.0425,=0.3898,=0.0262,=0.0382,=0.0441,=0.0532,=0.0692,=0.0310,=0.1267,=0.0326,=571
