指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="987016",港股通红利低波,2021-11-18,,,=0.0048,=7.0816,=0.8549,=3.4544,=4.3049,=4.9639,=6.8383,=8.0054,=0.6788,=0.8416,=0.4152,=0.4882,=0.5401,=0.6632,=0.7529,=1.0506,=0.7690,=0.5827,=0.6602,=0.7965,=1.1076,=1.3012,=0.0567,=0.1062,=0.0488,=0.0592,=0.0819,=0.0925,=0.1160,,=0.0893,,=164
="931024",港股通非银,2017-11-06,=-0.0079,=3735.4000,=-0.1300,=7.0891,=0.0037,=6.7549,=8.5561,=11.0403,=13.3320,=22.4310,=0.9646,=0.3478,=0.6237,=0.8507,=1.0445,=1.2217,=1.7592,=1.1877,=0.7616,=0.5870,=0.8760,=1.0158,=1.2288,=2.2002,=0.0413,=0.7980,=0.0165,=0.0266,=0.0345,=0.0414,=0.0611,,=0.1344,,=199
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=0.0066,=4059.4500,=-0.0914,=7.1670,=0.7878,=3.5572,=4.6525,=6.0012,=7.2222,=9.5068,=0.6458,=0.5858,=0.3828,=0.4856,=0.5826,=0.8146,=1.1073,=0.8648,=0.5256,=0.4386,=0.6563,=0.8498,=1.4133,=2.0623,=0.0562,=0.2763,=0.0385,=0.0532,=0.0643,=0.0819,=0.1103,,=0.0873,,=1533
="HSHDYI",恒生高股息率指数,2012-12-10,=0.0014,=1213.1400,=-0.0489,=7.1789,=0.6472,=3.6777,=4.8612,=6.6079,=7.8179,=10.6953,=0.6590,=0.5175,=0.4041,=0.5046,=0.6463,=0.9078,=1.1746,=1.0436,=0.4736,=0.5013,=0.7008,=1.0622,=1.5005,=1.9871,=0.0567,=0.3419,=0.0423,=0.0526,=0.0604,=0.0808,=0.1102,,=0.0903,,=919
="000018",180金融,2007-12-10,=0.0071,=5207.5900,=-0.1234,=7.2209,=0.3761,=5.2016,=6.4287,=7.4973,=8.3012,=10.8609,=0.7439,=0.2685,=0.5902,=0.6965,=0.8667,=1.0688,=1.4199,=2.1689,=0.7670,=1.2355,=1.5824,=1.9575,=2.2073,=2.8772,=0.0403,=0.5687,=0.0246,=0.0353,=0.0392,=0.0493,=0.0636,=0.0229,=0.0959,=0.0245,=775
="399809",保险主题,2015-02-13,=0.0025,=2099.4900,=-0.2131,=7.2432,=0.2998,=5.4537,=6.8114,=10.3930,=15.0245,=22.8725,=0.7837,=0.2577,=0.6352,=0.7647,=1.2248,=1.4858,=1.9794,=2.1097,=0.9060,=0.5239,=0.8688,=1.0970,=1.7386,=2.3772,=0.0400,=0.6796,=0.0120,=0.0209,=0.0298,=0.0488,=0.0686,=0.0227,=0.1015,=0.0246,=1499
="000818",细分金融,2012-04-11,=0.0061,=6501.6200,=-0.1195,=7.3666,=0.3777,=5.2356,=6.4974,=7.6851,=8.4810,=10.9951,=0.7566,=0.2680,=0.5930,=0.7010,=0.8814,=1.0910,=1.4303,=2.2303,=0.7748,=1.2689,=1.6354,=1.9945,=2.2623,=2.9111,=0.0393,=0.6000,=0.0239,=0.0331,=0.0375,=0.0471,=0.0625,=0.0231,=0.0956,=0.0246,=7
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=0.0061,=2511.5400,=0.0136,=7.3739,=0.8458,=3.8979,=4.9499,=5.9156,=7.2418,=8.4533,=0.6581,=0.7426,=0.4277,=0.5173,=0.5796,=0.6838,=0.8197,=1.1478,=0.8373,=0.5333,=0.6978,=0.8812,=1.1255,=1.3442,=0.0545,=0.1099,=0.0482,=0.0564,=0.0672,=0.0840,=0.1067,,=0.0894,,=498
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0007,=4657.3000,=0.0028,=7.4096,=0.7085,=4.2457,=4.7378,=5.8104,=7.8106,=9.0746,=0.6935,=0.6667,=0.4429,=0.5001,=0.5858,=0.7378,=0.8283,=1.1352,=0.9725,=0.6036,=0.6759,=0.8800,=1.0440,=1.2314,=0.0625,=0.2941,=0.0497,=0.0610,=0.0721,=0.0878,=0.0947,,=0.0899,,=86
="931157",SHS红利成长LV,2019-04-25,=0.0079,=6922.9400,=-0.0713,=7.5033,=0.6013,=4.1261,=5.6012,=6.9540,=8.3295,=11.5318,=0.7405,=0.3456,=0.5154,=0.6272,=0.8060,=0.9224,=1.5888,=1.6126,=0.9847,=0.5018,=0.7127,=1.0405,=1.4179,=1.6968,=0.0486,=0.5329,=0.0259,=0.0418,=0.0482,=0.0557,=0.0761,,=0.0964,,=343
="H30270",红利价值,2013-12-19,=0.0068,=9038.9600,=-0.0518,=7.5080,=0.6844,=4.4543,=5.4383,=6.7730,=8.6785,=13.0955,=0.7622,=0.4998,=0.5256,=0.6490,=0.7624,=1.2418,=1.7317,=1.5216,=0.9477,=0.5854,=0.8134,=1.0015,=1.3014,=1.6637,=0.0442,=0.3632,=0.0269,=0.0419,=0.0505,=0.0630,=0.0726,=0.0235,=0.0936,=0.0240,=200
="932596",港股通红利低波,2016-02-04,=0.0093,=3895.1900,=0.0042,=7.5251,=0.0914,=7.1792,=7.7716,=8.0211,=8.2718,=8.5745,=0.6944,=0.2132,=0.6528,=0.6877,=0.7227,=0.7571,=0.7956,=1.2987,=0.3147,=1.2161,=1.2776,=1.3252,=1.3601,=1.4099,=0.0521,=0.3604,=0.0473,=0.0494,=0.0527,=0.0549,=0.0579,,=0.0894,,=96
="930914",港股通高股息,2016-11-25,=0.0055,=4827.7800,=-0.0183,=7.5353,=0.7540,=3.4280,=4.4249,=5.9509,=7.8198,=11.1979,=0.7261,=0.6350,=0.3979,=0.5029,=0.6205,=0.8519,=1.1764,=1.1939,=0.7519,=0.5144,=0.7063,=0.9236,=1.2554,=2.2126,=0.0534,=0.1532,=0.0387,=0.0550,=0.0658,=0.0865,=0.1194,,=0.0918,,=727
="930992",沪港深红利低波,2017-06-28,=0.0082,=5226.4200,=-0.0612,=7.6051,=0.7773,=4.0130,=5.1802,=5.9308,=7.7587,=8.5109,=0.7113,=0.7755,=0.4277,=0.5380,=0.5920,=0.7252,=0.7950,=1.1251,=0.7376,=0.4496,=0.6014,=0.8748,=1.1836,=1.3912,=0.0522,=0.0974,=0.0478,=0.0540,=0.0716,=0.0767,=0.0949,,=0.0878,,=51
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0014,=3628.0800,=0.0092,=7.6250,=0.7674,=4.9972,=5.5641,=6.2004,=7.7438,=8.5526,=0.7312,=0.7326,=0.5264,=0.5934,=0.6346,=0.7562,=0.8375,=0.9062,=0.8218,=0.5404,=0.5948,=0.6705,=0.8742,=1.0234,=0.0501,=0.1215,=0.0450,=0.0521,=0.0696,=0.0774,=0.0871,,=0.0956,,=116
="931130",红利成长低波,2018-12-04,=0.0153,=22355.4600,=-0.0573,=7.6667,=0.4853,=4.4465,=5.5838,=7.7943,=8.7154,=11.5512,=0.7703,=0.3371,=0.5279,=0.6253,=0.8984,=1.0282,=1.5803,=2.6179,=0.9978,=0.3109,=0.8148,=1.3217,=1.9344,=2.6815,=0.0411,=0.4126,=0.0246,=0.0322,=0.0424,=0.0533,=0.0639,=0.0231,=0.0934,=0.0229,=148
="000914",300金融,2007-07-02,=0.0054,=5881.4500,=-0.1245,=7.6719,=0.4313,=5.2769,=6.6022,=7.8391,=8.6017,=11.3863,=0.7509,=0.2598,=0.5962,=0.7048,=0.8967,=1.1300,=1.4919,=2.0906,=0.7963,=1.1210,=1.4310,=1.8122,=2.0952,=2.7052,=0.0391,=0.5810,=0.0235,=0.0340,=0.0376,=0.0467,=0.0618,=0.0223,=0.0897,=0.0236,=343
="000029",180价值,2009-01-09,=0.0080,=3945.2100,=-0.1141,=7.8937,=0.5085,=5.6894,=6.9075,=7.8729,=8.5069,=10.8138,=0.7852,=0.1373,=0.6666,=0.8020,=0.8587,=1.0653,=1.4433,=1.0657,=0.7856,=0.6198,=0.7825,=0.9447,=1.0703,=1.4032,=0.0422,=0.4367,=0.0290,=0.0392,=0.0429,=0.0522,=0.0634,=0.0228,=0.0896,=0.0243,=558
="000934",中证金融,2009-07-03,=0.0043,=5504.2700,=-0.1220,=7.9495,=0.4384,=5.7083,=6.8944,=8.0941,=8.8714,=11.5527,=0.7599,=0.2581,=0.6117,=0.7181,=0.9043,=1.1438,=1.5017,=2.0951,=0.8082,=1.1467,=1.4503,=1.8023,=2.0835,=2.6696,=0.0381,=0.5856,=0.0232,=0.0331,=0.0366,=0.0445,=0.0593,=0.0220,=0.0873,=0.0231,=1152
="H50040",上红低波,2014-03-21,=0.0114,=10449.2800,=-0.0524,=7.9657,=0.6965,=4.6938,=5.9512,=7.1029,=9.6645,=14.3118,=0.8043,=0.4165,=0.5647,=0.6911,=0.8320,=1.3609,=1.8756,=1.5520,=0.9340,=0.6380,=0.8684,=1.2015,=1.4052,=1.6845,=0.0446,=0.4256,=0.0230,=0.0391,=0.0465,=0.0588,=0.0718,=0.0234,=0.0936,=0.0244,=365
="H30269",红利低波,2013-12-19,=0.0151,=10483.3500,=-0.0673,=7.9754,=0.7010,=4.5638,=5.5488,=6.9061,=9.4786,=14.4342,=0.8148,=0.5291,=0.5386,=0.6570,=0.7994,=1.3872,=1.9670,=1.5414,=0.9311,=0.6111,=0.8850,=1.0973,=1.4166,=1.6703,=0.0453,=0.3847,=0.0246,=0.0406,=0.0503,=0.0605,=0.0732,=0.0236,=0.0946,=0.0236,=4525
="000992",全指金融,2011-08-02,=0.0038,=5268.3500,=-0.1202,=8.1106,=0.4326,=5.9310,=7.1022,=8.2740,=9.0288,=11.6339,=0.7611,=0.2544,=0.6188,=0.7234,=0.9119,=1.1575,=1.5107,=2.0904,=0.8103,=1.1568,=1.4432,=1.8064,=2.0800,=2.6668,=0.0376,=0.5889,=0.0229,=0.0327,=0.0360,=0.0437,=0.0581,=0.0217,=0.0846,=0.0227,=2701
="000922",中证红利,2008-05-26,=0.0027,=5198.1100,=-0.0556,=8.1251,=0.6647,=5.1762,=6.0245,=7.6566,=8.6158,=11.2156,=0.7922,=0.3909,=0.5911,=0.7110,=0.8479,=1.1086,=1.4999,=1.2014,=0.7600,=0.6332,=0.7726,=1.0440,=1.2311,=1.7101,=0.0445,=0.3674,=0.0309,=0.0401,=0.0471,=0.0596,=0.0693,=0.0233,=0.0895,=0.0228,=20223
="931446",东证红利低波,2020-04-21,=0.0104,=3219.6700,=-0.0648,=8.1930,=0.7058,=5.1478,=6.1865,=7.1634,=8.5333,=11.0216,=0.7921,=0.5849,=0.5884,=0.6973,=0.7653,=0.8707,=1.2481,=1.4617,=0.9171,=0.5909,=0.7560,=0.8913,=1.3305,=1.5979,=0.0434,=0.3057,=0.0325,=0.0416,=0.0485,=0.0564,=0.0651,=0.0224,=0.0895,=0.0240,=862
="399373",大盘价值,2010-01-04,=0.0094,=7607.3700,=-0.1127,=8.3114,=0.4915,=5.4746,=6.8623,=8.3403,=9.1146,=11.9914,=0.8484,=0.2920,=0.6410,=0.8033,=0.9414,=1.1408,=1.5001,=1.1164,=0.7485,=0.5920,=0.7817,=0.9283,=1.1432,=1.4541,=0.0442,=0.5608,=0.0275,=0.0366,=0.0428,=0.0526,=0.0641,=0.0236,=0.0939,=0.0248,=332
="000015",红利指数,2005-01-04,=0.0055,=2995.3500,=-0.0139,=8.3253,=0.8623,=4.6646,=5.5108,=7.0875,=8.0573,=10.4439,=0.7988,=0.5691,=0.5525,=0.6398,=0.7654,=1.0179,=1.3875,=1.4012,=0.8693,=0.7277,=0.8913,=1.1407,=1.3423,=1.6890,=0.0428,=0.2037,=0.0330,=0.0427,=0.0514,=0.0644,=0.0757,=0.0233,=0.0885,=0.0212,=14222
="000821",300红利,2012-07-20,=0.0097,=6277.0200,=-0.0592,=8.3505,=0.7678,=4.9998,=6.1944,=7.5603,=8.4656,=10.9286,=0.8202,=0.3513,=0.5725,=0.7140,=0.8658,=1.0796,=1.4919,=1.3271,=0.8082,=0.6098,=0.7993,=1.0658,=1.3216,=1.6963,=0.0456,=0.4247,=0.0319,=0.0422,=0.0473,=0.0563,=0.0673,=0.0235,=0.0916,=0.0239,=1001
="000151",上国红利,2012-07-20,=0.0048,=1519.1800,=-0.0056,=8.3721,=0.9282,=4.5075,=5.3657,=6.9611,=7.8138,=10.0345,=0.7390,=0.4672,=0.5268,=0.6189,=0.7512,=0.9661,=1.3272,=1.0346,=0.4181,=0.6026,=0.8953,=1.0780,=1.3099,=1.6854,=0.0447,=0.2107,=0.0346,=0.0446,=0.0513,=0.0650,=0.0754,=0.0218,=0.0803,=0.0258,=225
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0083,=3883.0400,=-0.0330,=8.3812,=0.4626,=4.8859,=6.8728,=8.8063,=11.6080,=16.1208,=0.7932,=0.3443,=0.5567,=0.7305,=0.8640,=1.1612,=1.3660,=0.9017,=0.3768,=0.5555,=0.7802,=0.9839,=1.3559,=1.5178,=0.0597,=0.6854,=0.0276,=0.0360,=0.0531,=0.0664,=0.1028,,=0.0951,,=35
="000063",上证周期,2010-02-03,=-0.0026,=3489.2100,=-0.1401,=8.4597,=0.4569,=5.4761,=7.1362,=8.5988,=9.4385,=12.4946,=0.8814,=0.3138,=0.6668,=0.8368,=0.9567,=1.1068,=1.4831,=1.4573,=0.8157,=0.8113,=1.0636,=1.2494,=1.4479,=1.7571,=0.0393,=0.5381,=0.0252,=0.0350,=0.0386,=0.0518,=0.0626,=0.0245,=0.0975,=0.0256,=205
="931644",800红利,2024-03-15,=0.0044,=2419.8200,=-0.0519,=8.5072,=0.5569,=6.4729,=7.3469,=8.3604,=9.0470,=9.4757,=0.8264,=0.3523,=0.7001,=0.7715,=0.8574,=0.9066,=0.9431,=1.1914,=0.5605,=0.8423,=0.9271,=1.1417,=1.2933,=1.3602,=0.0454,=0.3772,=0.0416,=0.0431,=0.0471,=0.0579,=0.0662,=0.0236,=0.0906,=0.0231,=32
="000824",国企红利,2012-07-20,=0.0079,=2031.9900,=-0.0420,=8.5246,=0.8136,=4.8847,=5.9406,=7.3385,=8.4469,=10.7823,=0.8245,=0.5014,=0.5610,=0.6880,=0.8233,=1.0592,=1.4469,=1.2291,=0.7740,=0.5370,=0.7016,=0.9865,=1.2552,=1.6834,=0.0444,=0.3575,=0.0328,=0.0418,=0.0481,=0.0583,=0.0694,=0.0232,=0.0892,=0.0226,=947
="930955",红利低波100,2017-05-26,=0.0087,=11025.2200,=-0.0650,=8.5676,=0.7910,=5.0805,=6.0760,=7.4308,=8.6128,=11.5013,=0.8485,=0.5530,=0.5792,=0.6664,=0.8276,=0.9887,=1.3722,=1.4502,=0.8858,=0.5888,=0.7788,=0.9915,=1.3650,=1.7525,=0.0461,=0.4099,=0.0270,=0.0431,=0.0471,=0.0561,=0.0683,=0.0234,=0.0928,=0.0257,=2282
="930740",300红利LV,2018-12-04,=0.0075,=6748.6900,=-0.0586,=8.5929,=0.7856,=5.4153,=6.8324,=7.5323,=8.6603,=9.6903,=0.8354,=0.4235,=0.6159,=0.7732,=0.8564,=0.9456,=1.0604,=1.5028,=0.8013,=0.6725,=0.8576,=1.0799,=1.5005,=1.9253,=0.0452,=0.4973,=0.0370,=0.0418,=0.0453,=0.0512,=0.0622,=0.0239,=0.0932,=0.0223,=626
="000919",300价值,2008-01-21,=0.0006,=4849.0400,=-0.0883,=8.6532,=0.6012,=5.9577,=7.3283,=8.4453,=9.2438,=12.2376,=0.8658,=0.2536,=0.6917,=0.8489,=0.9370,=1.1477,=1.5388,=1.0755,=0.7377,=0.6314,=0.7861,=0.9060,=1.1066,=1.3421,=0.0420,=0.5889,=0.0265,=0.0361,=0.0407,=0.0490,=0.0609,=0.0228,=0.0921,=0.0242,=4326
="931848",800红利低波,2024-05-21,=0.0091,=3050.6000,=-0.0363,=8.7064,=0.3365,=7.4155,=8.2438,=9.0596,=9.4708,=9.7854,=0.8507,=0.1769,=0.7315,=0.8568,=0.9184,=0.9688,=1.0024,=1.6004,=0.9923,=1.1714,=1.2361,=1.3508,=1.3850,=1.6456,=0.0431,=0.4365,=0.0399,=0.0412,=0.0438,=0.0518,=0.0594,=0.0237,=0.0929,=0.0230,=153
="399805",互联金融,2015-02-10,=-0.0372,=2655.7900,=-0.3100,=8.7068,=0.0911,=7.5943,=9.6715,=11.3885,=13.1628,=16.5816,=0.9079,=0.0870,=0.7644,=1.0370,=1.4000,=1.7198,=2.0317,=1.6740,=0.6099,=1.1667,=1.4082,=1.6145,=1.7935,=2.2636,=0.0375,=0.9225,=0.0145,=0.0184,=0.0235,=0.0336,=0.0507,=0.0238,=0.0940,=0.0248,=328
="000825",央企红利,2012-07-20,=0.0068,=3194.0800,=-0.0751,=8.8597,=0.8821,=4.7369,=6.0940,=7.3072,=8.4351,=10.5687,=0.8564,=0.5023,=0.5507,=0.6915,=0.8553,=0.9983,=1.3929,=1.1789,=0.7159,=0.6009,=0.8548,=1.0704,=1.2189,=1.7357,=0.0434,=0.2495,=0.0330,=0.0422,=0.0473,=0.0555,=0.0713,=0.0224,=0.0902,=0.0228,=363
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0037,=8414.9600,=-0.1107,=9.0397,=0.4898,=5.7712,=7.9406,=9.0810,=10.2891,=13.0207,=0.9848,=0.2614,=0.7256,=0.9442,=1.0795,=1.2097,=1.5098,=1.6358,=0.7085,=0.9123,=1.1592,=1.4336,=1.7362,=2.4187,=0.0367,=0.4854,=0.0247,=0.0321,=0.0369,=0.0450,=0.0643,,=0.1051,,=269
="932305",智选高股息,2024-09-30,=0.0030,=10911.5900,=-0.0223,=9.0700,=0.6480,=7.0143,=7.4959,=8.3593,=9.4240,=10.9391,=1.0264,=0.3823,=0.8750,=0.9245,=1.0495,=1.0832,=1.1675,=0.5006,=0.0303,=0.4805,=0.7250,=0.7762,=1.2724,=1.3342,=0.0625,=0.4126,=0.0457,=0.0594,=0.0642,=0.0685,=0.0723,=0.0253,=0.1000,=0.0324,=341
="931479",证券保险,2020-05-06,=-0.0066,=910.0800,=-0.1436,=9.0821,=0.0286,=8.4973,=11.7605,=13.4315,=15.5079,=21.1012,=1.2263,=0.2091,=1.0296,=1.2180,=1.3732,=1.5629,=2.2844,=1.6558,=0.6638,=1.0318,=1.2749,=1.4622,=1.7876,=2.2879,=0.0295,=0.8442,=0.0162,=0.0225,=0.0250,=0.0289,=0.0357,=0.0256,=0.1317,=0.0302,=43
="931722",国新港股通央企红利,2023-09-13,=0.0051,=1257.1800,=-0.0460,=9.0919,=0.7662,=5.5040,=6.7091,=7.7488,=9.4557,=10.8173,=0.8254,=0.5051,=0.6213,=0.7361,=0.8243,=0.9088,=1.0298,=0.5664,=0.6797,=0.3100,=0.3826,=0.4751,=0.6101,=0.6918,=0.0559,=0.1183,=0.0469,=0.0572,=0.0617,=0.0688,=0.0823,,=0.0875,,=362
="000968",300周期,2010-05-28,=-0.0044,=3952.9800,=-0.1310,=9.0923,=0.4874,=6.1174,=7.8172,=9.1332,=10.2896,=13.3562,=0.9075,=0.2899,=0.7021,=0.8484,=1.0004,=1.1762,=1.5550,=1.4979,=0.8025,=0.8459,=1.0834,=1.2644,=1.4964,=1.8297,=0.0373,=0.6066,=0.0230,=0.0318,=0.0360,=0.0470,=0.0569,=0.0243,=0.0922,=0.0244,=100
="H30035",300非银,2012-12-21,=-0.0063,=9338.9300,=-0.1626,=9.1955,=0.0148,=8.6966,=12.8689,=15.1693,=19.3628,=26.3489,=1.2403,=0.1262,=1.0544,=1.3051,=1.6185,=2.0469,=2.4387,=1.6640,=0.4705,=1.0410,=1.4185,=1.7091,=1.9729,=2.3917,=0.0289,=0.9010,=0.0124,=0.0164,=0.0221,=0.0256,=0.0352,=0.0253,=0.1294,=0.0297,=1223
="H30356",800价值,2014-06-09,=-0.0019,=6034.7300,=-0.0920,=9.2095,=0.5646,=6.4024,=7.7031,=9.0519,=9.9462,=13.4784,=0.9088,=0.3005,=0.7030,=0.8634,=0.9860,=1.1669,=1.6287,=1.0267,=0.7462,=0.5868,=0.7401,=0.8838,=1.0826,=1.3738,=0.0409,=0.6286,=0.0239,=0.0336,=0.0386,=0.0475,=0.0589,=0.0232,=0.0908,=0.0237,=33
="932153",港股通价值策略,2025-04-30,=0.0002,=1062.2700,=0.0109,=9.3253,=0.1497,=8.1696,=9.5526,=10.1007,=10.3897,=10.9237,=0.7813,=0.1224,=0.7012,=0.8194,=0.8791,=0.9015,=0.9365,=0.9477,=0.1735,=0.8168,=0.9596,=1.0299,=1.0636,=1.1126,=0.0454,=0.8197,=0.0397,=0.0412,=0.0425,=0.0451,=0.0538,,=0.0812,,=14
="000925",基本面50,2009-02-26,=0.0051,=4092.0300,=-0.1140,=9.3411,=0.5662,=6.2635,=7.9688,=9.1426,=10.0957,=12.7955,=0.9687,=0.3480,=0.7306,=0.9013,=1.0518,=1.1921,=1.5728,=1.0298,=0.6379,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0395,=0.6099,=0.0256,=0.0338,=0.0375,=0.0468,=0.0563,=0.0227,=0.0882,=0.0241,=4557
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0034,=11634.2100,=-0.0942,=9.4389,=0.7038,=6.0524,=7.9378,=8.6756,=10.0571,=15.8114,=0.9849,=0.4330,=0.6924,=0.8999,=1.0078,=1.1579,=1.7191,=1.3245,=0.7248,=0.8066,=1.0022,=1.0937,=1.4384,=2.0876,=0.0359,=0.3258,=0.0200,=0.0332,=0.0384,=0.0444,=0.0600,,=0.1052,,=93
="931052",国信价值,2017-12-08,=-0.0056,=3341.3100,=-0.0319,=9.4526,=0.8641,=5.3831,=6.5994,=7.4442,=8.8371,=11.0091,=1.2239,=0.8405,=0.7343,=0.9125,=1.0327,=1.1723,=1.5208,=1.6780,=0.9039,=0.6105,=0.9427,=1.2344,=1.4667,=2.0196,=0.0435,=0.4496,=0.0262,=0.0383,=0.0441,=0.0532,=0.0692,=0.0310,=0.1267,=0.0326,=581
