指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),股息率,关注度
="987016",港股通红利低波,2021-11-18,,,=0.1399,=7.5797,=0.9475,=3.4544,=4.2935,=4.8937,=6.6227,=8.0054,=0.7004,=0.9300,=0.4152,=0.4847,=0.5375,=0.6449,=0.7529,=1.2347,=0.9465,=0.5827,=0.6589,=0.7895,=1.0830,=1.3012,,=0.0893,,=0.0509,=137
="HSMCHYI",恒生中国内地企业高股息率指数,2019-09-01,=-0.0003,=3047.7300,=0.0952,=7.6481,=0.9660,=3.7550,=5.0443,=5.8047,=6.6964,=7.9027,=0.7658,=0.9064,=0.4590,=0.5779,=0.6388,=0.7345,=0.8175,=1.1638,=0.9575,=0.5101,=0.6874,=0.7951,=0.9052,=1.2126,,,,=0.0489,=276
="H11140",香港红利,2009-07-23,=-0.0036,=4088.7300,=0.1198,=7.6636,=0.7688,=3.0693,=4.4554,=5.9845,=8.2969,=13.9623,=0.7235,=0.6162,=0.3833,=0.5103,=0.6299,=0.8659,=1.1652,=1.2193,=0.6984,=0.5431,=0.7464,=0.9728,=1.5311,=2.1349,,=0.0912,,=0.0513,=36
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=-0.0007,=4764.2800,=0.0663,=7.8128,=0.8743,=3.5572,=4.6372,=5.9725,=7.1784,=9.5068,=0.7036,=0.6931,=0.3828,=0.4848,=0.5784,=0.8165,=1.1073,=0.9420,=0.5822,=0.4386,=0.6535,=0.8451,=1.4180,=2.0623,,,,=0.0516,=1483
="000914",300金融,2007-07-02,=-0.0025,=6117.5200,=-0.0894,=7.8348,=0.4992,=5.2769,=6.6022,=7.8365,=8.6017,=11.3863,=0.7554,=0.2477,=0.5962,=0.7048,=0.9203,=1.1328,=1.4919,=2.1345,=0.8397,=1.1210,=1.4310,=1.8123,=2.0843,=2.7052,=0.0223,=0.0897,=0.0236,=0.0383,=339
="H30270",红利价值,2013-12-19,=-0.0033,=9725.3600,=0.0202,=7.9235,=0.7562,=4.4543,=5.4275,=6.7433,=8.7354,=13.0955,=0.7912,=0.5750,=0.5256,=0.6484,=0.7618,=1.2533,=1.7317,=1.6058,=0.9824,=0.5854,=0.8107,=0.9962,=1.2815,=1.6637,=0.0235,=0.0936,=0.0240,=0.0419,=183
="932596",港股通红利低波,2016-02-04,=-0.0093,=4336.0300,=0.1179,=7.9649,=0.3442,=7.4451,=7.8265,=8.1063,=8.2994,=8.5745,=0.7471,=0.6104,=0.6528,=0.6952,=0.7212,=0.7604,=0.7956,=1.3306,=0.5130,=1.2161,=1.2779,=1.3282,=1.3647,=1.4099,,=0.0894,,=0.0488,=84
="930914",港股通高股息,2016-11-25,=-0.0033,=5373.1600,=0.0926,=7.9700,=0.8221,=3.4280,=4.4163,=5.8935,=7.7830,=11.1979,=0.7680,=0.7155,=0.3979,=0.5017,=0.6135,=0.8533,=1.1764,=1.2629,=0.8092,=0.5144,=0.7027,=0.9212,=1.2492,=2.2126,,=0.0918,,=0.0504,=689
="HSHDYI",恒生高股息率指数,2012-12-10,=0.0008,=1409.1800,=0.1048,=8.0392,=0.8441,=3.6777,=4.8617,=6.6099,=7.7844,=10.6953,=0.7383,=0.6090,=0.4041,=0.5047,=0.6486,=0.9071,=1.1746,=1.1712,=0.6240,=0.5013,=0.7009,=1.0665,=1.4996,=1.9871,,,,=0.0508,=910
="931024",港股通非银,2017-11-06,=-0.0079,=4314.9400,=0.0050,=8.0456,=0.1035,=6.7549,=8.6772,=11.2908,=13.3763,=22.4310,=1.0951,=0.5573,=0.6237,=0.8465,=1.0486,=1.2256,=1.7592,=1.3473,=0.8764,=0.5870,=0.8745,=1.0101,=1.2149,=2.2002,,=0.1344,,=0.0365,=186
="931157",SHS红利成长LV,2019-04-25,=-0.0052,=7495.1400,=0.0055,=8.0856,=0.7176,=4.1261,=5.5810,=6.8966,=8.3483,=11.5318,=0.8090,=0.4986,=0.5154,=0.6251,=0.8093,=0.9283,=1.5888,=1.5820,=0.9590,=0.5018,=0.7089,=1.0324,=1.3957,=1.6439,,=0.0964,,=0.0470,=317
="930992",沪港深红利低波,2017-06-28,=-0.0027,=5796.5000,=0.0412,=8.1064,=0.9192,=4.0130,=5.1292,=5.8461,=7.6445,=8.5109,=0.7556,=0.9088,=0.4277,=0.5367,=0.5893,=0.7134,=0.7950,=1.1992,=0.8299,=0.4496,=0.5994,=0.8285,=1.1789,=1.3912,,=0.0878,,=0.0490,=38
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0020,=2838.8800,=0.1458,=8.1326,=0.9776,=3.8979,=4.9481,=5.8507,=7.1568,=8.4533,=0.7257,=0.9059,=0.4277,=0.5168,=0.5760,=0.6789,=0.8197,=1.2655,=0.9589,=0.5333,=0.6963,=0.8718,=1.1166,=1.3442,,,,=0.0495,=484
="000934",中证金融,2009-07-03,=-0.0023,=5751.5200,=-0.0826,=8.1474,=0.5239,=5.7083,=6.8944,=8.0846,=8.8714,=11.5527,=0.7676,=0.2477,=0.6117,=0.7181,=0.9260,=1.1488,=1.5017,=2.1476,=0.8495,=1.1467,=1.4503,=1.8024,=2.0712,=2.6696,=0.0220,=0.0873,=0.0231,=0.0372,=1150
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0046,=4011.5600,=0.1159,=8.3055,=0.9586,=4.9972,=5.5356,=6.0996,=7.6408,=8.5526,=0.7983,=0.9306,=0.5264,=0.5918,=0.6302,=0.7502,=0.8375,=0.9935,=0.9586,=0.5404,=0.5931,=0.6627,=0.8529,=1.0234,,=0.0956,,=0.0460,=109
="H30269",红利低波,2013-12-19,=-0.0005,=11222.0400,=-0.0016,=8.3856,=0.7626,=4.5638,=5.5488,=6.8423,=9.4786,=14.4342,=0.8408,=0.5482,=0.5386,=0.6570,=0.8017,=1.3872,=1.9670,=1.6207,=0.9827,=0.6111,=0.8850,=1.0977,=1.4134,=1.6703,=0.0236,=0.0946,=0.0236,=0.0431,=4098
="H50040",上红低波,2014-03-21,=0.0009,=11156.7800,=0.0118,=8.3858,=0.7692,=4.6938,=5.9512,=7.0525,=9.6645,=14.3118,=0.8316,=0.4827,=0.5647,=0.6911,=0.8373,=1.3609,=1.8756,=1.6339,=0.9806,=0.6380,=0.8684,=1.2018,=1.3977,=1.6845,=0.0234,=0.0936,=0.0244,=0.0424,=351
="000029",180价值,2009-01-09,=-0.0015,=4186.5900,=-0.0599,=8.3859,=0.7510,=5.6894,=6.9075,=7.8865,=8.5069,=10.8138,=0.8001,=0.1756,=0.6666,=0.8067,=0.8633,=1.0653,=1.4433,=1.0895,=0.8590,=0.6198,=0.7825,=0.9448,=1.0670,=1.4032,=0.0228,=0.0896,=0.0243,=0.0406,=554
="000992",全指金融,2011-08-02,=-0.0023,=5519.7200,=-0.0782,=8.3929,=0.5499,=5.9310,=7.1022,=8.2562,=9.0288,=11.6339,=0.7715,=0.2477,=0.6188,=0.7234,=0.9350,=1.1610,=1.5107,=2.1355,=0.8442,=1.1568,=1.4432,=1.8065,=2.0715,=2.6668,=0.0217,=0.0846,=0.0227,=0.0365,=2699
="931446",东证红利低波,2020-04-21,=-0.0002,=3444.9900,=0.0006,=8.4620,=0.7779,=5.1478,=6.1672,=7.0951,=8.5414,=11.0216,=0.7967,=0.5957,=0.5884,=0.6948,=0.7626,=0.8734,=1.2481,=1.5339,=0.9692,=0.5909,=0.7523,=0.8844,=1.3116,=1.5979,=0.0224,=0.0895,=0.0240,=0.0422,=814
="931130",红利成长低波,2018-12-04,=-0.0018,=23644.4100,=-0.0030,=8.5331,=0.7418,=4.4465,=5.5718,=7.7792,=8.7348,=11.5512,=0.8397,=0.3406,=0.5279,=0.6234,=0.9020,=1.0336,=1.5803,=1.8821,=0.7785,=0.3109,=0.8126,=1.3174,=1.9188,=2.5957,=0.0231,=0.0934,=0.0229,=0.0428,=142
="000151",上国红利,2012-07-20,=-0.0030,=1624.1900,=0.0632,=8.5788,=0.9604,=4.5075,=5.3657,=6.9279,=7.6668,=10.0345,=0.7442,=0.4662,=0.5268,=0.6189,=0.7554,=0.9661,=1.3272,=1.0601,=0.4534,=0.6026,=0.8953,=1.0908,=1.3107,=1.6854,=0.0218,=0.0803,=0.0258,=0.0436,=206
="000922",中证红利,2008-05-26,=-0.0034,=5767.6700,=0.0479,=8.6087,=0.7980,=5.1762,=6.0245,=7.6568,=8.6145,=11.2156,=0.8249,=0.4378,=0.5911,=0.7110,=0.8567,=1.1086,=1.4999,=1.2729,=0.8759,=0.6332,=0.7726,=1.0442,=1.2208,=1.7101,=0.0233,=0.0895,=0.0228,=0.0420,=19946
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0039,=5374.6200,=0.1572,=8.6782,=0.9543,=4.2457,=4.7116,=5.7622,=7.6201,=9.0746,=0.7790,=0.9183,=0.4429,=0.4977,=0.5798,=0.7338,=0.8283,=1.1017,=0.9418,=0.6036,=0.6726,=0.8719,=1.0200,=1.1508,,,,=0.0515,=85
="000821",300红利,2012-07-20,=-0.0027,=6665.0600,=-0.0011,=8.7066,=0.8533,=4.9998,=6.1944,=7.5608,=8.4129,=10.9286,=0.8405,=0.3945,=0.5725,=0.7140,=0.8739,=1.0796,=1.4919,=1.4128,=0.9143,=0.6098,=0.7993,=1.0625,=1.3160,=1.6963,=0.0235,=0.0916,=0.0239,=0.0431,=987
="000015",红利指数,2005-01-04,=-0.0041,=3254.1400,=0.0713,=8.7374,=0.9481,=4.6646,=5.5108,=7.0876,=8.0113,=10.4439,=0.8238,=0.5862,=0.5525,=0.6398,=0.7661,=1.0179,=1.3875,=1.4705,=0.9378,=0.7277,=0.8913,=1.1297,=1.3272,=1.6890,=0.0233,=0.0885,=0.0212,=0.0408,=14141
="000063",上证周期,2010-02-03,=-0.0005,=3807.7900,=-0.0615,=8.9341,=0.6356,=5.4761,=7.1362,=8.5725,=9.4385,=12.4946,=0.9095,=0.3796,=0.6668,=0.8368,=0.9630,=1.1068,=1.4831,=1.5891,=0.9386,=0.8113,=1.0636,=1.2494,=1.4339,=1.7571,=0.0245,=0.0975,=0.0256,=0.0371,=206
="000824",国企红利,2012-07-20,=-0.0021,=2205.7700,=0.0399,=8.9550,=0.9390,=4.8847,=5.9406,=7.3386,=8.3805,=10.7823,=0.8486,=0.5272,=0.5610,=0.6880,=0.8278,=1.0592,=1.4469,=1.3032,=0.8615,=0.5370,=0.7016,=0.9865,=1.2444,=1.6834,=0.0232,=0.0892,=0.0226,=0.0419,=935
="931644",800红利,2024-03-15,=-0.0031,=2666.5700,=0.0448,=9.0259,=0.7621,=6.4729,=7.3009,=8.2017,=9.0671,=9.4757,=0.8662,=0.5725,=0.7001,=0.7685,=0.8597,=0.9081,=0.9431,=1.3199,=0.9149,=0.8423,=0.9228,=1.1153,=1.2856,=1.3602,=0.0236,=0.0906,=0.0231,=0.0429,=29
="399373",大盘价值,2010-01-04,=-0.0027,=8226.3000,=-0.0405,=9.0985,=0.7910,=5.4746,=6.8623,=8.3403,=9.1146,=11.9914,=0.9048,=0.4233,=0.6410,=0.8033,=0.9475,=1.1408,=1.5001,=1.1620,=0.8471,=0.5920,=0.7817,=0.9284,=1.1404,=1.4541,=0.0236,=0.0939,=0.0248,=0.0419,=326
="930740",300红利LV,2018-12-04,=-0.0010,=7195.6000,=0.0037,=9.1163,=0.8881,=5.4153,=6.8225,=7.5061,=8.6156,=9.6903,=0.9045,=0.6639,=0.6159,=0.7703,=0.8562,=0.9464,=1.0604,=1.3894,=0.7346,=0.6725,=0.8550,=1.0760,=1.5084,=1.9253,=0.0239,=0.0932,=0.0223,=0.0423,=607
="930955",红利低波100,2017-05-26,=0.0008,=11922.5600,=0.0111,=9.1288,=0.8567,=5.0805,=6.0616,=7.4048,=8.5653,=11.5013,=0.8834,=0.6364,=0.5792,=0.6657,=0.8252,=0.9912,=1.3722,=1.3737,=0.8157,=0.5888,=0.7769,=0.9873,=1.3459,=1.7525,=0.0234,=0.0928,=0.0257,=0.0443,=2060
="000919",300价值,2008-01-21,=-0.0029,=5145.6200,=-0.0325,=9.1706,=0.7642,=5.9577,=7.3283,=8.4437,=9.2438,=12.2376,=0.8979,=0.3289,=0.6917,=0.8497,=0.9419,=1.1480,=1.5388,=1.1215,=0.8434,=0.6314,=0.7861,=0.9060,=1.1060,=1.3421,=0.0228,=0.0921,=0.0242,=0.0397,=4311
="000825",央企红利,2012-07-20,=0.0028,=3540.7100,=0.0253,=9.3100,=0.9625,=4.7369,=6.0940,=7.3075,=8.3455,=10.5687,=0.8849,=0.5581,=0.5507,=0.6915,=0.8600,=0.9983,=1.3929,=1.2388,=0.8467,=0.6009,=0.8548,=1.0599,=1.2141,=1.7357,=0.0224,=0.0902,=0.0228,=0.0413,=325
="931479",证券保险,2020-05-06,=-0.0070,=935.1400,=-0.1200,=9.3353,=0.0247,=8.7385,=11.9353,=13.5184,=15.5457,=21.1012,=1.2456,=0.2265,=1.0296,=1.2304,=1.3822,=1.5751,=2.2844,=1.6979,=0.7083,=1.0318,=1.2711,=1.4522,=1.7916,=2.2879,=0.0256,=0.1317,=0.0302,=0.0287,=24
="931848",800红利低波,2024-05-21,=-0.0005,=3252.5600,=0.0275,=9.4484,=0.7642,=7.4155,=8.1976,=9.0576,=9.4823,=9.7854,=0.9297,=0.5600,=0.7315,=0.8592,=0.9195,=0.9708,=1.0024,=1.3726,=0.7095,=1.1714,=1.2311,=1.3472,=1.3830,=1.5428,=0.0237,=0.0929,=0.0230,=0.0417,=142
="H30035",300非银,2012-12-21,=-0.0060,=9788.3200,=-0.1223,=9.5818,=0.0140,=9.0295,=13.0443,=15.1688,=19.3628,=26.3489,=1.2691,=0.1397,=1.0544,=1.3189,=1.6342,=2.0481,=2.4387,=1.7359,=0.5157,=1.0410,=1.4185,=1.7207,=1.9729,=2.3917,=0.0253,=0.1294,=0.0297,=0.0279,=1192
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0059,=4543.1700,=0.1314,=9.5921,=0.6382,=4.8859,=6.8732,=8.8788,=11.9860,=16.1208,=0.9059,=0.5830,=0.5567,=0.7305,=0.8674,=1.1734,=1.3660,=1.0301,=0.5810,=0.5555,=0.7807,=0.9884,=1.3586,=1.5178,,=0.0951,,=0.0523,=32
="000968",300周期,2010-05-28,=-0.0012,=4373.6300,=-0.0385,=9.6964,=0.6492,=6.1174,=7.8172,=9.1554,=10.2896,=13.3562,=0.9499,=0.3858,=0.7021,=0.8484,=1.0099,=1.1784,=1.5550,=1.6019,=0.9279,=0.8459,=1.0834,=1.2645,=1.4791,=1.8297,=0.0243,=0.0922,=0.0244,=0.0349,=98
="931069",中金300,2018-02-14,=-0.0033,=4950.2000,=-0.0108,=9.7384,=0.6186,=5.9518,=7.5281,=9.2803,=10.5037,=13.6164,=0.9675,=0.2980,=0.7377,=0.9211,=1.0964,=1.3562,=1.8328,=1.3992,=0.8563,=0.6656,=0.8627,=1.1133,=1.3254,=1.7542,=0.0231,=0.0958,=0.0284,=0.0390,=90
="H30356",800价值,2014-06-09,=-0.0032,=6534.7900,=-0.0168,=9.9256,=0.7901,=6.4024,=7.6930,=9.0341,=9.9596,=13.4784,=0.9626,=0.4528,=0.7030,=0.8622,=0.9895,=1.1733,=1.6287,=1.1022,=0.8360,=0.5868,=0.7378,=0.8818,=1.0822,=1.3738,=0.0232,=0.0908,=0.0237,=0.0376,=31
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0053,=9320.8300,=-0.0150,=9.9621,=0.7162,=5.7712,=7.9108,=9.0197,=10.2875,=13.0207,=1.0857,=0.5197,=0.7256,=0.9410,=1.0785,=1.2096,=1.5098,=1.7591,=0.8234,=0.9123,=1.1476,=1.4098,=1.7320,=2.4187,,=0.1031,,=0.0337,=266
="932422",A500红利低波,2025-04-09,=-0.0002,=3099.4400,=-0.0012,=10.0231,=0.3615,=9.5190,=9.8902,=10.1011,=10.2538,=10.5846,=1.0083,=0.0577,=0.9943,=1.0287,=1.0441,=1.0579,=1.0978,=1.3023,=0.1500,=1.2431,=1.3098,=1.4352,=1.4743,=1.5336,=0.0241,=0.0948,,=0.0413,=297
="399966",800证保,2012-12-21,=-0.0063,=5854.5500,=-0.1147,=10.0621,=0.0136,=9.4219,=13.7060,=15.9950,=19.7375,=27.1945,=1.2739,=0.1356,=1.0619,=1.3222,=1.6183,=2.0408,=2.4366,=1.8706,=0.5973,=1.1634,=1.5249,=1.7805,=2.0457,=2.5211,=0.0247,=0.1256,=0.0286,=0.0269,=169
="H30588",中证证保,2015-02-02,=-0.0063,=994.3700,=-0.1145,=10.0674,=0.0136,=9.4285,=13.6522,=16.0874,=19.5891,=27.6808,=1.2727,=0.1331,=1.0752,=1.3223,=1.6274,=2.0366,=2.4238,=1.8737,=0.6167,=1.1673,=1.5178,=1.7619,=2.0128,=2.5500,=0.0246,=0.1254,=0.0286,=0.0269,=466
="000042",上证央企,2009-03-30,=-0.0001,=1765.5700,=-0.0253,=10.0800,=0.8071,=6.3284,=7.8863,=9.1548,=10.0526,=12.9577,=0.9763,=0.4608,=0.7230,=0.8871,=0.9892,=1.1137,=1.4812,=1.3055,=0.9732,=0.6569,=0.8569,=0.9755,=1.1332,=1.3891,=0.0224,=0.0920,=0.0234,=0.0362,=382
="399550",央视50,2012-06-06,=-0.0017,=8486.8400,=0.0488,=10.1400,=0.7968,=6.8960,=8.2711,=9.2812,=10.1519,=13.0561,=0.9984,=0.1538,=0.8649,=1.0167,=1.2376,=1.4261,=1.8564,=2.1065,=0.8718,=1.3448,=1.6532,=1.8073,=2.0451,=2.5217,=0.0237,=0.0945,=0.0248,=0.0391,=2268
="930723",沪港深F100,2015-08-05,=-0.0037,=5114.7200,=0.0045,=10.1557,=0.7968,=5.4557,=7.5729,=9.0080,=10.1685,=13.1279,=0.9933,=0.4666,=0.6469,=0.8477,=1.0095,=1.1158,=1.4626,=1.3095,=0.8406,=0.6039,=0.8635,=1.0761,=1.2856,=1.6654,,=0.0918,,=0.0380,=151
="399805",互联金融,2015-02-10,=0.0055,=3423.1100,=-0.1106,=10.1726,=0.2605,=7.5943,=9.7864,=11.4719,=13.1628,=16.5816,=1.0307,=0.1719,=0.7644,=1.0516,=1.4277,=1.7274,=2.0317,=1.9035,=0.9085,=1.1667,=1.4082,=1.6147,=1.7858,=2.2175,=0.0238,=0.0940,=0.0248,=0.0322,=328
="950090",50AH优选,2015-12-10,=-0.0101,=6307.4800,=0.0200,=10.2399,=0.8928,=6.3188,=7.9050,=8.6397,=9.8017,=13.5010,=1.0717,=0.6365,=0.7914,=0.9489,=1.0275,=1.1242,=1.5403,=1.3852,=0.9756,=0.6574,=0.8469,=0.9495,=1.0587,=1.4553,,=0.1007,,=0.0355,=1996
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0032,=12818.3900,=-0.0020,=10.2674,=0.8246,=6.0524,=7.8851,=8.6291,=10.0516,=15.8114,=1.0771,=0.6626,=0.6924,=0.8927,=1.0033,=1.1579,=1.7191,=1.4402,=0.8032,=0.7846,=0.9961,=1.0858,=1.4383,=2.0876,,=0.1034,,=0.0335,=91
="000925",基本面50,2009-02-26,=-0.0025,=4376.3600,=-0.0524,=10.2857,=0.8586,=6.2635,=7.9688,=9.0852,=10.0873,=12.7955,=0.9849,=0.3594,=0.7306,=0.9013,=1.0561,=1.1921,=1.5728,=1.0923,=0.7725,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0227,=0.0882,=0.0241,=0.0374,=4544
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0034,=8889.0700,=-0.0028,=10.3021,=0.8255,=6.0524,=7.8884,=8.6409,=10.0605,=15.8114,=1.0802,=0.6657,=0.6924,=0.8927,=1.0046,=1.1595,=1.7191,=1.4441,=0.8040,=0.7849,=0.9967,=1.0857,=1.4407,=2.0876,,=0.1034,,=0.0334,=4742
="932431",300质量,2025-03-18,=-0.0071,=2022.7300,=-0.0116,=10.3075,=0.7870,=9.4685,=9.9711,=10.1424,=10.3305,=10.6435,=1.0975,=0.0794,=1.0727,=1.1138,=1.1311,=1.1459,=1.1853,=2.1940,=0.4152,=2.0194,=2.1546,=2.2058,=2.2464,=2.3259,=0.0253,=0.1012,=0.0271,=0.0356,=5
="932153",港股通价值策略,2025-04-30,=-0.0099,=1151.7400,=0.0961,=10.3446,=0.7251,=8.1696,=9.6857,=10.1292,=10.4016,=10.9237,=0.8953,=0.7131,=0.7012,=0.8334,=0.8822,=0.9035,=0.9365,=1.0617,=0.7450,=0.8168,=0.9706,=1.0323,=1.0647,=1.1126,,=0.0812,,=0.0403,=8
="931722",国新港股通央企红利,2023-09-13,=-0.0012,=1469.0800,=0.1148,=10.4196,=0.9385,=5.5040,=6.6541,=7.6314,=9.0992,=10.8173,=0.9459,=0.9000,=0.6213,=0.7239,=0.8191,=0.9063,=1.0298,=0.6491,=0.9262,=0.3100,=0.3808,=0.4678,=0.5937,=0.6918,,=0.0875,,=0.0488,=344
="000056",上证国企,2010-01-04,=-0.0014,=1253.2500,=0.0047,=10.4283,=0.7143,=7.2538,=8.8792,=9.7012,=10.7955,=13.3187,=1.1452,=0.5866,=0.8518,=1.0314,=1.1219,=1.2162,=1.5455,=1.6976,=0.9575,=0.7909,=0.9986,=1.1089,=1.2307,=1.7805,=0.0264,=0.1060,=0.0271,=0.0362,=198
="931375",300质量低波,2019-11-25,=-0.0096,=17228.7700,=0.0160,=10.4854,=0.4164,=6.4946,=8.1498,=11.4523,=13.5713,=22.0532,=1.3075,=0.3991,=0.8054,=1.0795,=1.5643,=2.0798,=3.3245,=1.8326,=0.6355,=1.0044,=1.3231,=1.6646,=2.0955,=2.5370,=0.0279,=0.1211,=0.0298,=0.0307,=111
="000859",国企一带一路,2019-05-16,=0.0021,=2038.6800,=0.1192,=10.5147,=0.1656,=9.4709,=10.6959,=12.5564,=14.5277,=21.0714,=1.0025,=0.0101,=0.9854,=1.2025,=1.4447,=1.7809,=2.1877,=1.1422,=0.9763,=0.4715,=0.5596,=0.7376,=0.8238,=1.1782,=0.0234,=0.0898,=0.0201,=0.0347,=259
="930709",香港证券,2015-07-13,=-0.0148,=1327.5100,=-0.0602,=10.5459,=0.2247,=6.3679,=10.2046,=12.8133,=14.8886,=24.4010,=0.9699,=0.5043,=0.5308,=0.7588,=0.9672,=1.2605,=1.6136,=4.0541,=0.7708,=1.7834,=2.5970,=3.1591,=4.1596,=5.9903,,=0.0828,,=0.0341,=502
="399371",国证价值,2010-01-04,=-0.0029,=7357.8100,=0.0215,=10.5563,=0.8219,=6.4728,=7.8356,=9.0964,=10.4186,=13.0475,=1.0070,=0.4880,=0.7249,=0.8967,=1.0115,=1.2365,=1.5675,=1.0970,=0.7997,=0.5764,=0.7536,=0.8693,=1.0975,=1.3812,=0.0233,=0.0892,=0.0237,=0.0375,=126
