指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="H11140",香港红利,2009-07-23,=0.0065,=3944.2063,=0.0804,=7.5415,=0.7734,=3.0693,=4.4494,=5.9820,=7.7757,=13.9623,=0.7119,=0.6072,=0.3833,=0.5103,=0.6294,=0.8661,=1.1652,=1.1998,=0.6972,=0.5431,=0.7455,=0.9723,=1.3454,=2.1349,=0.0522,=0.1281,=0.0382,=0.0559,=0.0634,=0.0876,=0.1281,,=0.0912,,=48
="000018",180金融,2007-12-10,=0.0098,=5429.8100,=-0.0860,=7.5681,=0.5237,=5.2016,=6.4287,=7.4982,=8.3012,=10.8609,=0.7807,=0.3567,=0.5902,=0.6965,=0.8630,=1.0657,=1.4199,=2.2732,=0.8544,=1.2355,=1.5824,=1.9605,=2.2087,=2.8772,=0.0384,=0.4247,=0.0246,=0.0353,=0.0392,=0.0493,=0.0636,=0.0229,=0.0959,=0.0245,=776
="987016",港股通红利低波,2021-11-18,,,=0.0873,=7.6315,=0.9606,=3.4544,=4.3071,=4.9840,=6.8560,=8.0054,=0.7315,=0.9930,=0.4152,=0.4883,=0.5412,=0.6666,=0.7529,=1.1321,=0.8335,=0.5827,=0.6608,=0.7989,=1.1099,=1.3012,=0.0526,=0.0465,=0.0488,=0.0589,=0.0815,=0.0924,=0.1160,,=0.0893,,=166
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=0.0094,=4329.0900,=-0.0311,=7.6679,=0.8482,=3.5572,=4.6531,=6.0057,=7.2422,=9.5068,=0.6910,=0.6648,=0.3828,=0.4859,=0.5849,=0.8115,=1.1073,=0.9252,=0.5640,=0.4386,=0.6586,=0.8500,=1.4095,=2.0623,=0.0525,=0.1813,=0.0385,=0.0531,=0.0642,=0.0818,=0.1103,,=0.0803,,=1539
="399809",保险主题,2015-02-13,=0.0095,=2239.5300,=-0.1606,=7.6742,=0.3604,=5.4537,=6.8114,=10.3383,=15.0245,=22.8725,=0.8308,=0.3526,=0.6352,=0.7647,=1.2204,=1.4858,=1.9794,=2.2352,=0.9493,=0.5239,=0.8688,=1.0970,=1.7542,=2.3772,=0.0378,=0.6355,=0.0120,=0.0209,=0.0300,=0.0488,=0.0686,=0.0227,=0.1015,=0.0246,=1508
="000818",细分金融,2012-04-11,,,=-0.0936,=7.7003,=0.5039,=5.2356,=6.4974,=7.6859,=8.4810,=10.9951,=0.7920,=0.3419,=0.5930,=0.7010,=0.8794,=1.0874,=1.4303,=2.3314,=0.8544,=1.2689,=1.6354,=1.9998,=2.2638,=2.9111,=0.0376,=0.5093,=0.0239,=0.0331,=0.0375,=0.0471,=0.0625,=0.0231,=0.0956,=0.0246,=7
="HSHDYI",恒生高股息率指数,2012-12-10,=0.0092,=1290.1700,=0.0115,=7.7533,=0.7841,=3.6777,=4.8612,=6.6079,=7.8179,=10.6953,=0.7117,=0.5752,=0.4041,=0.5046,=0.6463,=0.9078,=1.1746,=1.1271,=0.5720,=0.5013,=0.7008,=1.0613,=1.5005,=1.9871,=0.0525,=0.1967,=0.0423,=0.0526,=0.0604,=0.0808,=0.1102,,=0.0903,,=920
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=0.0082,=2699.5500,=0.0895,=7.9162,=0.9421,=3.8979,=4.9508,=5.9311,=7.2553,=8.4533,=0.7065,=0.8559,=0.4277,=0.5177,=0.5809,=0.6850,=0.8197,=1.2322,=0.9083,=0.5333,=0.6982,=0.8838,=1.1276,=1.3442,=0.0508,=0.0259,=0.0482,=0.0563,=0.0670,=0.0839,=0.1067,,=0.0895,,=500
="931157",SHS红利成长LV,2019-04-25,=0.0030,=7187.9737,=-0.0358,=7.9808,=0.6886,=4.1261,=5.6091,=6.9620,=8.3273,=11.5318,=0.7892,=0.4567,=0.5154,=0.6278,=0.8052,=0.9218,=1.5888,=1.7158,=1,=0.5018,=0.7132,=1.0419,=1.4229,=1.7158,=0.0457,=0.3364,=0.0259,=0.0419,=0.0482,=0.0557,=0.0761,,=0.0964,,=347
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0081,=4943.9400,=0.0645,=8.0023,=0.8273,=4.2457,=4.7480,=5.8300,=7.8425,=9.0746,=0.7490,=0.8492,=0.4429,=0.5004,=0.5871,=0.7378,=0.8283,=1.2260,=0.9974,=0.6036,=0.6771,=0.8822,=1.0498,=1.2314,=0.0579,=0.1186,=0.0497,=0.0609,=0.0717,=0.0878,=0.0947,,=0.0899,,=86
="H30270",红利价值,2013-12-19,=0.0030,=9276.1689,=-0.0269,=8.0066,=0.7741,=4.4543,=5.4429,=6.7747,=8.6493,=13.0955,=0.8134,=0.6368,=0.5256,=0.6493,=0.7631,=1.2374,=1.7317,=1.6227,=0.9914,=0.5854,=0.8135,=1.0021,=1.3037,=1.6637,=0.0414,=0.1846,=0.0269,=0.0419,=0.0504,=0.0630,=0.0726,=0.0235,=0.0936,=0.0240,=204
="000914",300金融,2007-07-02,=0.0074,=6101.1300,=-0.0918,=8.0202,=0.5633,=5.2769,=6.6022,=7.8450,=8.6017,=11.3863,=0.7861,=0.3266,=0.5962,=0.7048,=0.8871,=1.1283,=1.4919,=2.1855,=0.8676,=1.1210,=1.4310,=1.8122,=2.1004,=2.7052,=0.0374,=0.4845,=0.0235,=0.0340,=0.0376,=0.0467,=0.0618,=0.0223,=0.0897,=0.0236,=344
="931130",红利成长低波,2018-12-04,,,=-0.0318,=8.0482,=0.5618,=4.4465,=5.5911,=7.7943,=8.7044,=11.5512,=0.8099,=0.3432,=0.5279,=0.6258,=0.8971,=1.0276,=1.5803,=2.7482,=1,=0.3109,=0.8150,=1.3230,=1.9400,=2.7482,=0.0391,=0.3287,=0.0246,=0.0323,=0.0424,=0.0532,=0.0639,=0.0231,=0.0934,=0.0229,=151
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0017,=3790.0800,=0.0543,=8.0604,=0.8846,=4.9972,=5.5680,=6.2253,=7.7592,=8.5526,=0.7730,=0.8491,=0.5264,=0.5934,=0.6360,=0.7578,=0.8375,=0.9580,=0.8903,=0.5404,=0.5952,=0.6728,=0.8887,=1.0234,=0.0474,=0.0537,=0.0450,=0.0518,=0.0691,=0.0773,=0.0871,,=0.0949,,=118
="932596",港股通红利低波,2016-02-04,,,=0.0685,=8.0700,=0.5865,=7.1792,=7.7590,=8.0051,=8.2575,=8.5745,=0.7447,=0.6346,=0.6528,=0.6944,=0.7226,=0.7564,=0.7956,=1.3927,=0.9904,=1.2161,=1.2814,=1.3257,=1.3602,=1.4099,=0.0486,=0.0913,=0.0473,=0.0494,=0.0526,=0.0548,=0.0579,,=0.0894,,=98
="930914",港股通高股息,2016-11-25,=0.0067,=5228.9634,=0.0624,=8.1019,=0.8412,=3.4280,=4.4277,=5.9595,=7.8343,=11.1979,=0.7806,=0.7371,=0.3979,=0.5034,=0.6224,=0.8515,=1.1764,=1.2837,=0.8265,=0.5144,=0.7076,=0.9245,=1.2571,=2.2126,=0.0496,=0.0731,=0.0387,=0.0548,=0.0657,=0.0865,=0.1194,,=0.0918,,=736
="930992",沪港深红利低波,2017-06-28,,,=-0.0179,=8.1181,=0.9188,=4.0130,=5.1868,=5.9385,=7.7819,=8.5109,=0.7597,=0.9241,=0.4277,=0.5385,=0.5936,=0.7281,=0.7950,=1.2010,=0.8375,=0.4496,=0.6019,=0.8845,=1.1848,=1.3912,=0.0489,=0.0161,=0.0478,=0.0539,=0.0715,=0.0767,=0.0949,,=0.0878,,=52
="000934",中证金融,2009-07-03,=0.0051,=5686.3700,=-0.0930,=8.2934,=0.5852,=5.7083,=6.8944,=8.0994,=8.8714,=11.5527,=0.7940,=0.3130,=0.6117,=0.7181,=0.8941,=1.1416,=1.5017,=2.1857,=0.8722,=1.1467,=1.4503,=1.8023,=2.0911,=2.6696,=0.0365,=0.4849,=0.0232,=0.0331,=0.0366,=0.0445,=0.0593,=0.0220,=0.0873,=0.0231,=1153
="000029",180价值,2009-01-09,=0.0100,=4157.0200,=-0.0665,=8.3866,=0.7518,=5.6894,=6.9075,=7.8729,=8.5069,=10.8138,=0.8357,=0.3633,=0.6666,=0.8014,=0.8577,=1.0653,=1.4433,=1.1323,=0.9171,=0.6198,=0.7825,=0.9447,=1.0714,=1.4032,=0.0397,=0.2120,=0.0290,=0.0394,=0.0429,=0.0522,=0.0634,=0.0228,=0.0896,=0.0243,=557
="000992",全指金融,2011-08-02,=0.0050,=5422.9200,=-0.0944,=8.4467,=0.5699,=5.9310,=7.1022,=8.2794,=9.0288,=11.6339,=0.7939,=0.3097,=0.6188,=0.7234,=0.9013,=1.1510,=1.5107,=2.1770,=0.8709,=1.1568,=1.4432,=1.8064,=2.0846,=2.6668,=0.0361,=0.5118,=0.0229,=0.0327,=0.0360,=0.0437,=0.0581,=0.0217,=0.0846,=0.0227,=2703
="H50040",上红低波,2014-03-21,=0.0059,=10776.8954,=-0.0227,=8.4834,=0.7860,=4.6938,=5.9512,=7.1157,=9.6645,=14.3118,=0.8572,=0.5827,=0.5647,=0.6911,=0.8315,=1.3609,=1.8756,=1.6529,=0.9922,=0.6380,=0.8684,=1.2015,=1.4077,=1.6845,=0.0419,=0.2718,=0.0230,=0.0391,=0.0465,=0.0588,=0.0718,=0.0234,=0.0936,=0.0244,=368
="H30269",红利低波,2013-12-19,=0.0075,=10899.7266,=-0.0303,=8.4965,=0.7856,=4.5638,=5.5488,=6.9178,=9.4786,=14.4342,=0.8685,=0.6256,=0.5386,=0.6570,=0.7994,=1.3872,=1.9670,=1.6421,=0.9942,=0.6111,=0.8850,=1.0973,=1.4166,=1.6703,=0.0425,=0.2532,=0.0246,=0.0406,=0.0503,=0.0605,=0.0732,=0.0236,=0.0946,=0.0236,=4617
="931446",东证红利低波,2020-04-21,=0.0066,=3337.3922,=-0.0306,=8.5932,=0.8267,=5.1478,=6.1886,=7.1704,=8.5270,=11.0216,=0.8324,=0.7370,=0.5884,=0.6974,=0.7662,=0.8701,=1.2481,=1.5332,=0.9636,=0.5909,=0.7570,=0.8929,=1.3334,=1.5979,=0.0414,=0.1794,=0.0325,=0.0416,=0.0485,=0.0564,=0.0651,=0.0224,=0.0895,=0.0240,=874
="000922",中证红利,2008-05-26,=0.0007,=5437.9221,=-0.0120,=8.6620,=0.8120,=5.1762,=6.0245,=7.6566,=8.6192,=11.2156,=0.8457,=0.5019,=0.5911,=0.7110,=0.8446,=1.1086,=1.4999,=1.2813,=0.8874,=0.6332,=0.7726,=1.0440,=1.2337,=1.7101,=0.0417,=0.2264,=0.0309,=0.0405,=0.0471,=0.0596,=0.0693,=0.0233,=0.0895,=0.0228,=20316
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0064,=4152.3400,=0.0341,=8.8333,=0.5069,=4.8859,=6.8728,=8.7740,=11.5379,=16.1208,=0.8360,=0.4382,=0.5567,=0.7305,=0.8628,=1.1577,=1.3660,=0.9504,=0.4423,=0.5555,=0.7802,=0.9822,=1.3517,=1.5178,=0.0566,=0.5996,=0.0276,=0.0362,=0.0532,=0.0664,=0.1028,,=0.0950,,=35
="399373",大盘价值,2010-01-04,=0.0106,=8058.2400,=-0.0601,=8.8444,=0.6647,=5.4746,=6.8623,=8.3403,=9.1146,=11.9914,=0.9043,=0.4441,=0.6410,=0.8033,=0.9396,=1.1408,=1.5001,=1.1880,=0.8965,=0.5920,=0.7817,=0.9283,=1.1442,=1.4541,=0.0415,=0.4095,=0.0275,=0.0366,=0.0428,=0.0526,=0.0641,=0.0236,=0.0939,=0.0248,=331
="000151",上国红利,2012-07-20,=-0.0023,=1599.8400,=0.0472,=8.8519,=0.9802,=4.5075,=5.3657,=6.9697,=7.8500,=10.0345,=0.7820,=0.5786,=0.5268,=0.6189,=0.7506,=0.9661,=1.3272,=1.0938,=0.5241,=0.6026,=0.8953,=1.0767,=1.3081,=1.6854,=0.0423,=0.0841,=0.0346,=0.0445,=0.0513,=0.0650,=0.0754,=0.0218,=0.0803,=0.0258,=225
="000015",红利指数,2005-01-04,=-0.0003,=3151.4900,=0.0375,=8.8885,=0.9699,=4.6646,=5.5108,=7.0875,=8.0833,=10.4439,=0.8532,=0.6346,=0.5525,=0.6398,=0.7654,=1.0179,=1.3875,=1.4959,=0.9600,=0.7277,=0.8913,=1.1427,=1.3462,=1.6890,=0.0401,=0.1097,=0.0330,=0.0427,=0.0514,=0.0644,=0.0757,=0.0233,=0.0885,=0.0212,=14245
="000821",300红利,2012-07-20,=0.0097,=6659.7767,=-0.0019,=8.9044,=0.9142,=4.9998,=6.1944,=7.5603,=8.4749,=10.9286,=0.8757,=0.5270,=0.5725,=0.7140,=0.8635,=1.0796,=1.4919,=1.4151,=0.9163,=0.6098,=0.7993,=1.0658,=1.3254,=1.6963,=0.0428,=0.2289,=0.0319,=0.0423,=0.0473,=0.0563,=0.0673,=0.0235,=0.0916,=0.0239,=1001
="000063",上证周期,2010-02-03,=0.0053,=3683.2100,=-0.0922,=8.9902,=0.6565,=5.4761,=7.1362,=8.5953,=9.4385,=12.4946,=0.9378,=0.4561,=0.6668,=0.8368,=0.9557,=1.1065,=1.4831,=1.5487,=0.9134,=0.8113,=1.0636,=1.2494,=1.4497,=1.7571,=0.0370,=0.3142,=0.0252,=0.0350,=0.0386,=0.0518,=0.0626,=0.0245,=0.0975,=0.0256,=205
="930740",300红利LV,2018-12-04,=0.0106,=7064.9758,=-0.0145,=9.0305,=0.8726,=5.4153,=6.8361,=7.5424,=8.7028,=9.6903,=0.8799,=0.5720,=0.6159,=0.7738,=0.8565,=0.9454,=1.0604,=1.5793,=0.8710,=0.6725,=0.8581,=1.0806,=1.5084,=1.9253,=0.0430,=0.2855,=0.0370,=0.0418,=0.0452,=0.0511,=0.0622,=0.0239,=0.0932,=0.0223,=630
="931644",800红利,2024-03-15,,,=-0.0090,=9.0512,=0.8080,=6.4729,=7.3727,=8.3893,=9.0454,=9.4757,=0.8806,=0.6614,=0.7001,=0.7725,=0.8577,=0.9064,=0.9431,=1.2676,=0.7260,=0.8423,=0.9280,=1.1481,=1.2910,=1.3602,=0.0427,=0.1257,=0.0416,=0.0431,=0.0470,=0.0578,=0.0662,=0.0236,=0.0906,=0.0231,=32
="930955",红利低波100,2017-05-26,=0.0060,=11451.0589,=-0.0289,=9.0542,=0.8459,=5.0805,=6.0769,=7.4361,=8.6248,=11.5013,=0.8990,=0.6581,=0.5792,=0.6669,=0.8290,=0.9870,=1.3722,=1.5326,=0.9668,=0.5888,=0.7796,=0.9919,=1.3695,=1.7525,=0.0437,=0.2484,=0.0270,=0.0431,=0.0471,=0.0561,=0.0683,=0.0234,=0.0928,=0.0257,=2324
="000824",国企红利,2012-07-20,=0.0035,=2128.3507,=0.0034,=9.0624,=0.9579,=4.8847,=5.9406,=7.3385,=8.4663,=10.7823,=0.8780,=0.6066,=0.5610,=0.6880,=0.8233,=1.0592,=1.4469,=1.3071,=0.8652,=0.5370,=0.7016,=0.9865,=1.2567,=1.6834,=0.0418,=0.2000,=0.0328,=0.0418,=0.0481,=0.0583,=0.0694,=0.0232,=0.0892,=0.0226,=954
="399805",互联金融,2015-02-10,=0.0118,=2702.4600,=-0.2979,=9.0869,=0.1390,=7.5943,=9.6540,=11.3758,=13.1628,=16.5816,=0.9479,=0.1109,=0.7644,=1.0356,=1.3940,=1.7179,=2.0317,=1.7470,=0.7538,=1.1667,=1.4082,=1.6145,=1.7935,=2.2636,=0.0360,=0.8845,=0.0145,=0.0185,=0.0236,=0.0336,=0.0507,=0.0238,=0.0940,=0.0248,=330
="000919",300价值,2008-01-21,=0.0039,=5061.8040,=-0.0483,=9.1480,=0.7530,=5.9577,=7.3283,=8.4453,=9.2438,=12.2376,=0.9170,=0.4363,=0.6917,=0.8489,=0.9351,=1.1408,=1.5388,=1.1370,=0.8755,=0.6314,=0.7861,=0.9060,=1.1077,=1.3421,=0.0398,=0.4115,=0.0265,=0.0362,=0.0407,=0.0490,=0.0609,=0.0228,=0.0921,=0.0242,=4335
="931848",800红利低波,2024-05-21,=0.0039,=3173.5121,=0.0026,=9.1538,=0.5800,=7.4155,=8.2481,=9.0495,=9.4637,=9.7854,=0.8971,=0.3296,=0.7315,=0.8568,=0.9172,=0.9687,=1.0024,=1.6832,=1,=1.1714,=1.2366,=1.3523,=1.3894,=1.6832,=0.0411,=0.1657,=0.0399,=0.0412,=0.0437,=0.0518,=0.0594,=0.0237,=0.0929,=0.0230,=153
="931479",证券保险,2020-05-06,=-0.0062,=922.9767,=-0.1315,=9.3229,=0.0516,=8.4973,=11.7454,=13.3907,=15.4882,=21.1012,=1.2644,=0.2822,=1.0296,=1.2199,=1.3713,=1.5612,=2.2844,=1.6997,=0.7112,=1.0318,=1.2766,=1.4642,=1.7845,=2.2879,=0.0287,=0.7892,=0.0162,=0.0225,=0.0251,=0.0289,=0.0357,=0.0256,=0.1317,=0.0302,=48
="000825",央企红利,2012-07-20,=0.0062,=3392.6047,=-0.0176,=9.4450,=0.9790,=4.7369,=6.0940,=7.3072,=8.4661,=10.5687,=0.9141,=0.6532,=0.5507,=0.6915,=0.8553,=0.9983,=1.3929,=1.2568,=0.8804,=0.6009,=0.8548,=1.0729,=1.2202,=1.7357,=0.0407,=0.1064,=0.0330,=0.0423,=0.0473,=0.0555,=0.0713,=0.0224,=0.0902,=0.0228,=372
="H30035",300非银,2012-12-21,=-0.0034,=9552.6389,=-0.1435,=9.4494,=0.0276,=8.6966,=12.8084,=15.1693,=19.3628,=26.3489,=1.2800,=0.1711,=1.0544,=1.3020,=1.6113,=2.0456,=2.4387,=1.7100,=0.5019,=1.0410,=1.4185,=1.7063,=1.9729,=2.3917,=0.0281,=0.8742,=0.0124,=0.0164,=0.0221,=0.0257,=0.0352,=0.0253,=0.1294,=0.0297,=1233
="932305",智选高股息,2024-09-30,=0.0022,=11229.8298,=0.0063,=9.5109,=0.8227,=7.0143,=7.5055,=8.3689,=9.4515,=10.9391,=1.0882,=0.8409,=0.8750,=0.9251,=1.0514,=1.0833,=1.1675,=0.5249,=0.0682,=0.4805,=0.7241,=0.7731,=1.2718,=1.3342,=0.0596,=0.2341,=0.0457,=0.0595,=0.0639,=0.0685,=0.0723,=0.0253,=0.1000,=0.0324,=346
="931722",国新港股通央企红利,2023-09-13,=0.0001,=1321.4767,=0.0017,=9.5756,=0.8267,=5.5040,=6.7107,=7.7783,=9.4732,=10.8173,=0.8693,=0.6804,=0.6213,=0.7385,=0.8260,=0.9084,=1.0298,=0.5965,=0.7770,=0.3100,=0.3830,=0.4776,=0.6096,=0.6918,=0.0531,=0.0781,=0.0469,=0.0570,=0.0617,=0.0687,=0.0823,,=0.0875,,=368
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0087,=8784.9000,=-0.0716,=9.5903,=0.6211,=5.7712,=7.9406,=9.0974,=10.2891,=13.0207,=1.0507,=0.4142,=0.7256,=0.9442,=1.0795,=1.2097,=1.5098,=1.7435,=0.8061,=0.9123,=1.1608,=1.4408,=1.7363,=2.4187,=0.0349,=0.3553,=0.0247,=0.0321,=0.0369,=0.0450,=0.0643,,=0.1044,,=270
="000968",300周期,2010-05-28,,,=-0.0945,=9.5938,=0.6355,=6.1174,=7.8172,=9.1332,=10.2896,=13.3562,=0.9590,=0.4206,=0.7021,=0.8484,=0.9985,=1.1729,=1.5550,=1.5805,=0.8990,=0.8459,=1.0834,=1.2644,=1.4998,=1.8297,=0.0354,=0.4235,=0.0230,=0.0319,=0.0360,=0.0470,=0.0569,=0.0243,=0.0922,=0.0244,=100
="H30356",800价值,2014-06-09,=0.0021,=6292.6093,=-0.0532,=9.7077,=0.7173,=6.4024,=7.7047,=9.0573,=9.9426,=13.4784,=0.9602,=0.4613,=0.7030,=0.8638,=0.9851,=1.1666,=1.6287,=1.0822,=0.7991,=0.5868,=0.7405,=0.8850,=1.0824,=1.3738,=0.0388,=0.5172,=0.0239,=0.0336,=0.0386,=0.0475,=0.0589,=0.0232,=0.0908,=0.0237,=32
="399995",基建工程,2015-03-12,=-0.0079,=3515.5500,=-0.1001,=9.7921,=0.7423,=5.8673,=7.3439,=8.2792,=10.7207,=18.8590,=0.6348,=0.0078,=0.5815,=0.7224,=0.8940,=1.2952,=2.1834,=0.1792,=0.2037,=0.1368,=0.1784,=0.2031,=0.3325,=0.5478,=0.0282,=0.7678,=0.0106,=0.0188,=0.0246,=0.0289,=0.0415,=0.0129,=0.0543,=0.0158,=2692
="932153",港股通价值策略,2025-04-30,=0.0019,=1121.2033,=0.0669,=9.8297,=0.2852,=8.1696,=9.5242,=10.0925,=10.3755,=10.9237,=0.8237,=0.2361,=0.7012,=0.8172,=0.8768,=0.9010,=0.9365,=0.9990,=0.2951,=0.8168,=0.9596,=1.0279,=1.0628,=1.1126,=0.0430,=0.5869,=0.0397,=0.0413,=0.0427,=0.0450,=0.0538,,=0.0812,,=14
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0084,=12164.9100,=-0.0529,=9.8855,=0.7758,=6.0524,=7.9547,=8.6850,=10.0571,=15.8114,=1.0315,=0.5702,=0.6924,=0.9022,=1.0088,=1.1579,=1.7191,=1.3872,=0.7588,=0.8066,=1.0035,=1.0957,=1.4384,=2.0876,=0.0345,=0.2669,=0.0200,=0.0332,=0.0383,=0.0444,=0.0600,,=0.1053,,=93
="000925",基本面50,2009-02-26,=0.0079,=4300.4958,=-0.0688,=9.8880,=0.7237,=6.2635,=7.9688,=9.1582,=10.0957,=12.7955,=1.0283,=0.4590,=0.7306,=0.9013,=1.0495,=1.1921,=1.5728,=1.0901,=0.7666,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0373,=0.4759,=0.0256,=0.0338,=0.0376,=0.0468,=0.0563,=0.0227,=0.0882,=0.0241,=4559
