指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="000934",中证金融,2009-07-03,=0.0040,=5781.5400,=-0.0778,=8.2193,=0.5540,=5.7083,=6.8944,=8.0813,=8.8714,=11.5527,=0.7850,=0.2688,=0.6117,=0.7181,=0.9272,=1.1488,=1.5017,=2.1729,=0.8652,=1.1467,=1.4503,=1.8024,=2.0707,=2.6696,=0.0733,=0.0889,=0.0723,=0.0369,=1150
="931157",SHS红利成长LV,2019-04-25,=0.0062,=7616.1244,=0.0217,=8.4074,=0.8192,=4.1261,=5.5808,=6.8888,=8.3491,=11.5318,=0.8525,=0.6507,=0.5154,=0.6251,=0.8090,=0.9285,=1.5888,=1.6439,=1,=0.5018,=0.7082,=1.0317,=1.3926,=1.6439,,=0.0965,,=0.0458,=314
="HSHDYI",恒生高股息率指数,2012-12-10,=0.0158,=1407.3700,=0.1034,=8.4172,=0.8830,=3.6777,=4.8612,=6.6082,=7.7825,=10.6953,=0.7858,=0.6835,=0.4041,=0.5046,=0.6482,=0.9078,=1.1746,=1.2245,=0.6745,=0.5013,=0.7008,=1.0658,=1.5005,=1.9871,,=0.0935,,=0.0491,=910
="000992",全指金融,2011-08-02,=0.0048,=5541.2400,=-0.0746,=8.4517,=0.5717,=5.9310,=7.1022,=8.2519,=9.0288,=11.6339,=0.7881,=0.2712,=0.6188,=0.7234,=0.9360,=1.1610,=1.5107,=2.1564,=0.8603,=1.1568,=1.4432,=1.8065,=2.0701,=2.6668,=0.0720,=0.0851,=0.0697,=0.0363,=2698
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=0.0161,=2848.9500,=0.1498,=8.4559,=1,=3.8979,=4.9466,=5.8391,=7.1472,=8.4559,=0.7647,=0.9618,=0.4277,=0.5166,=0.5752,=0.6772,=0.8197,=1.3110,=0.9887,=0.5333,=0.6962,=0.8710,=1.1138,=1.3442,,=0.0917,,=0.0482,=483
="932596",港股通红利低波,2016-02-04,=0.0069,=4407.4100,=0.1363,=8.4793,=0.9865,=7.4451,=7.8245,=8.1063,=8.3001,=8.5745,=0.7957,=1,=0.6528,=0.6944,=0.7192,=0.7604,=0.7957,=1.3900,=0.9730,=1.2161,=1.2776,=1.3263,=1.3648,=1.4099,,,,=0.0473,=82
="930992",沪港深红利低波,2017-06-28,=0.0059,=5850.6900,=0.0509,=8.5130,=1,=4.0130,=5.1288,=5.8365,=7.5603,=8.5130,=0.7950,=1,=0.4277,=0.5367,=0.5890,=0.7106,=0.7950,=1.2411,=0.8913,=0.4496,=0.5988,=0.8175,=1.1752,=1.3912,,=0.0942,,=0.0478,=32
="930914",港股通高股息,2016-11-25,=0.0125,=5466.4861,=0.1116,=8.5282,=0.8837,=3.4280,=4.4136,=5.8839,=7.7672,=11.1979,=0.8241,=0.7600,=0.3979,=0.5015,=0.6128,=0.8534,=1.1764,=1.3258,=0.8354,=0.5144,=0.7004,=0.9206,=1.2467,=2.2126,,=0.1000,,=0.0486,=686
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0182,=4016.8200,=0.1174,=8.5526,=1,=4.9972,=5.5351,=6.0862,=7.6213,=8.5526,=0.8375,=1,=0.5264,=0.5917,=0.6297,=0.7475,=0.8375,=1.0234,=1,=0.5404,=0.5926,=0.6622,=0.8476,=1.0234,,=0.0966,,=0.0450,=108
="931446",东证红利低波,2020-04-21,=0.0023,=3481.4200,=0.0112,=8.6038,=0.8243,=5.1478,=6.1672,=7.0936,=8.5414,=11.0216,=0.8181,=0.6831,=0.5884,=0.6948,=0.7624,=0.8734,=1.2481,=1.5603,=0.9845,=0.5909,=0.7523,=0.8828,=1.3100,=1.5979,=0.0725,=0.0941,=0.0749,=0.0418,=804
="000029",180价值,2009-01-09,=0.0037,=4259.0500,=-0.0436,=8.6193,=0.8405,=5.6894,=6.9075,=7.8865,=8.5058,=10.8138,=0.8355,=0.3376,=0.6666,=0.8069,=0.8636,=1.0653,=1.4433,=1.1198,=0.9093,=0.6198,=0.7825,=0.9448,=1.0667,=1.4032,=0.0720,=0.0955,=0.0779,=0.0394,=554
="H30269",红利低波,2013-12-19,=0.0030,=11430.2400,=0.0169,=8.6382,=0.7968,=4.5638,=5.5488,=6.8391,=9.4786,=14.4342,=0.8752,=0.6080,=0.5386,=0.6570,=0.8017,=1.3872,=1.9670,=1.6703,=1,=0.6111,=0.8850,=1.0977,=1.4134,=1.6703,=0.0718,=0.0970,=0.0686,=0.0421,=4046
="H50040",上红低波,2014-03-21,=0.0029,=11315.9200,=0.0262,=8.6528,=0.7968,=4.6938,=5.9512,=7.0493,=9.6645,=14.3118,=0.8661,=0.5820,=0.5647,=0.6911,=0.8375,=1.3609,=1.8756,=1.6845,=1,=0.6380,=0.8684,=1.2018,=1.3971,=1.6845,=0.0737,=0.0983,=0.0721,=0.0415,=348
="000151",上国红利,2012-07-20,=0.0089,=1671.9700,=0.0945,=8.7626,=0.9753,=4.5075,=5.3657,=6.9254,=7.6587,=10.0345,=0.7753,=0.5416,=0.5268,=0.6189,=0.7557,=0.9661,=1.3272,=1.0940,=0.5000,=0.6026,=0.8953,=1.0940,=1.3107,=1.6854,=0.0766,=0.0931,=0.0685,=0.0426,=205
="931130",红利成长低波,2018-12-04,=0.0029,=24102.2600,=0.0163,=8.7700,=0.8070,=4.4465,=5.5718,=7.7658,=8.7348,=11.5512,=0.8718,=0.3932,=0.5279,=0.6234,=0.9022,=1.0336,=1.5803,=1.9365,=0.8070,=0.3109,=0.8126,=1.3170,=1.9188,=2.5957,=0.0647,=0.0980,=0.0458,=0.0419,=142
="000922",中证红利,2008-05-26,=0.0095,=5884.2700,=0.0691,=8.8869,=0.8512,=5.1762,=6.0245,=7.6568,=8.6112,=11.2156,=0.8635,=0.5115,=0.5911,=0.7110,=0.8573,=1.1086,=1.4999,=1.3180,=0.9345,=0.6332,=0.7726,=1.0442,=1.2197,=1.7101,=0.0673,=0.0937,=0.0683,=0.0408,=19904
="000821",300红利,2012-07-20,=0.0058,=6876.9000,=0.0307,=8.9772,=0.9332,=4.9998,=6.1944,=7.5608,=8.4119,=10.9286,=0.8779,=0.5058,=0.5725,=0.7140,=0.8745,=1.0796,=1.4919,=1.4601,=0.9720,=0.6098,=0.7993,=1.0625,=1.3140,=1.6963,=0.0719,=0.0964,=0.0719,=0.0418,=986
="000015",红利指数,2005-01-04,=0.0070,=3345,=0.1012,=9.0705,=0.9819,=4.6646,=5.5108,=7.0876,=8.0037,=10.4439,=0.8680,=0.6167,=0.5525,=0.6398,=0.7661,=1.0179,=1.3875,=1.5318,=0.9802,=0.7277,=0.8913,=1.1294,=1.3268,=1.6890,=0.0627,=0.0940,=0.0675,=0.0395,=14128
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0194,=5299.4500,=0.1411,=9.0785,=1,=4.2457,=4.7091,=5.7563,=7.6029,=9.0785,=0.8283,=1,=0.4429,=0.4977,=0.5783,=0.7331,=0.8283,=1.1511,=1,=0.6036,=0.6723,=0.8711,=1.0099,=1.1511,,=0.0936,,=0.0497,=84
="000063",上证周期,2010-02-03,=0.0103,=3832.5100,=-0.0554,=9.1199,=0.7065,=5.4761,=7.1362,=8.5708,=9.4385,=12.4946,=0.9437,=0.4423,=0.6668,=0.8368,=0.9633,=1.1068,=1.4831,=1.6270,=0.9716,=0.8113,=1.0636,=1.2494,=1.4325,=1.7571,=0.0797,=0.1019,=0.0808,=0.0363,=206
="930955",红利低波100,2017-05-26,=0.0034,=12023.7100,=0.0197,=9.1808,=0.8615,=5.0805,=6.0609,=7.4008,=8.5632,=11.5013,=0.9089,=0.6551,=0.5792,=0.6656,=0.8249,=0.9921,=1.3722,=1.3909,=0.8366,=0.5888,=0.7765,=0.9870,=1.3374,=1.7525,=0.0751,=0.0936,=0.0714,=0.0438,=2035
="931479",证券保险,2020-05-06,=0.0112,=932,=-0.1230,=9.1901,=0.0172,=8.7385,=11.9488,=13.5267,=15.5485,=21.1012,=1.2521,=0.2350,=1.0296,=1.2299,=1.3833,=1.5756,=2.2844,=1.6742,=0.6844,=1.0318,=1.2709,=1.4498,=1.7923,=2.2879,=0.1244,=0.1142,=0.0972,=0.0289,=24
="000824",国企红利,2012-07-20,=0.0034,=2254.4500,=0.0629,=9.2422,=0.9786,=4.8847,=5.9406,=7.3386,=8.3748,=10.7823,=0.8875,=0.6051,=0.5610,=0.6880,=0.8278,=1.0592,=1.4469,=1.3487,=0.9180,=0.5370,=0.7016,=0.9865,=1.2405,=1.6834,=0.0686,=0.0944,=0.0718,=0.0408,=935
="931644",800红利,2024-03-15,=0.0089,=2718.9600,=0.0653,=9.2933,=0.9591,=6.4729,=7.3009,=8.1945,=9.0603,=9.4757,=0.9025,=0.7485,=0.7001,=0.7685,=0.8592,=0.9081,=0.9431,=1.3602,=1,=0.8423,=0.9228,=1.1135,=1.2812,=1.3602,=0.0715,=0.0955,=0.0722,=0.0419,=30
="000919",300价值,2008-01-21,=0.0067,=5206.6200,=-0.0210,=9.3391,=0.8252,=5.9577,=7.3283,=8.4437,=9.2428,=12.2376,=0.9291,=0.4505,=0.6917,=0.8497,=0.9423,=1.1480,=1.5388,=1.1441,=0.8949,=0.6314,=0.7861,=0.9060,=1.1042,=1.3421,=0.0752,=0.0968,=0.0773,=0.0388,=4309
="399373",大盘价值,2010-01-04,=0.0076,=8345.1100,=-0.0267,=9.3415,=0.8611,=5.4746,=6.8623,=8.3403,=9.1137,=11.9914,=0.9404,=0.4765,=0.6410,=0.8033,=0.9480,=1.1408,=1.5001,=1.1906,=0.9019,=0.5920,=0.7817,=0.9284,=1.1400,=1.4541,=0.0763,=0.0969,=0.0766,=0.0409,=325
="930740",300红利LV,2018-12-04,=0.0008,=7352.1900,=0.0255,=9.3839,=0.9721,=5.4153,=6.8225,=7.5051,=8.6022,=9.6903,=0.9411,=0.7713,=0.6159,=0.7703,=0.8560,=0.9464,=1.0604,=1.4269,=0.7730,=0.6725,=0.8550,=1.0759,=1.5084,=1.9253,=0.0682,=0.0943,=0.0707,=0.0412,=605
="H30035",300非银,2012-12-21,=0.0141,=9761.1400,=-0.1248,=9.4488,=0.0099,=9.0295,=13.0492,=15.1688,=19.3628,=26.3489,=1.2784,=0.1492,=1.0544,=1.3196,=1.6354,=2.0481,=2.4387,=1.7140,=0.4938,=1.0410,=1.4185,=1.7205,=1.9729,=2.3917,=0.1221,=0.1128,=0.0964,=0.0280,=1188
="000825",央企红利,2012-07-20,=0.0032,=3576.4000,=0.0356,=9.5859,=0.9913,=4.7369,=6.0940,=7.3075,=8.3431,=10.5687,=0.9227,=0.6612,=0.5507,=0.6915,=0.8600,=0.9983,=1.3929,=1.2733,=0.9007,=0.6009,=0.8548,=1.0589,=1.2137,=1.7357,=0.0695,=0.0951,=0.0705,=0.0401,=318
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0241,=4441.3100,=0.1060,=9.6962,=0.6505,=4.8859,=6.8728,=8.8773,=12.0216,=16.1208,=0.9159,=0.5949,=0.5567,=0.7305,=0.8673,=1.1745,=1.3660,=1.0411,=0.5888,=0.5555,=0.7802,=0.9883,=1.3591,=1.5178,,=0.0950,,=0.0517,=32
="931848",800红利低波,2024-05-21,=0.0032,=3302.9700,=0.0435,=9.7118,=0.9851,=7.4155,=8.1937,=9.0485,=9.4817,=9.7854,=0.9657,=0.7389,=0.7315,=0.8586,=0.9189,=0.9711,=1.0024,=1.4088,=0.9172,=1.1714,=1.2307,=1.3462,=1.3827,=1.5428,=0.0727,=0.0933,=0.0737,=0.0406,=141
="931069",中金300,2018-02-14,=0.0081,=4974.1900,=-0.0060,=9.8062,=0.6440,=5.9518,=7.5193,=9.2794,=10.5073,=13.6164,=0.9874,=0.3464,=0.7377,=0.9206,=1.0969,=1.3580,=1.8328,=1.4135,=0.8751,=0.6656,=0.8617,=1.1126,=1.3247,=1.7542,=0.0767,=0.1056,=0.0771,=0.0386,=89
="000968",300周期,2010-05-28,=0.0116,=4391.5300,=-0.0346,=9.9004,=0.7226,=6.1174,=7.8172,=9.1554,=10.2896,=13.3562,=0.9812,=0.4295,=0.7021,=0.8484,=1.0105,=1.1784,=1.5550,=1.6355,=0.9728,=0.8459,=1.0834,=1.2645,=1.4763,=1.8297,=0.0764,=0.0962,=0.0777,=0.0343,=98
="399966",800证保,2012-12-21,=0.0104,=5823.8500,=-0.1193,=9.9072,=0.0099,=9.4219,=13.7118,=15.9950,=19.7375,=27.1945,=1.2800,=0.1451,=1.0619,=1.3234,=1.6207,=2.0408,=2.4366,=1.8434,=0.5688,=1.1634,=1.5249,=1.7805,=2.0457,=2.5211,=0.1176,=0.1076,=0.0911,=0.0271,=169
="H30588",中证证保,2015-02-02,=0.0104,=989.1800,=-0.1191,=9.9129,=0.0099,=9.4285,=13.6597,=16.0874,=19.5891,=27.6808,=1.2788,=0.1410,=1.0752,=1.3241,=1.6289,=2.0366,=2.4238,=1.8465,=0.5886,=1.1673,=1.5178,=1.7584,=2.0128,=2.5500,=0.1176,=0.1081,=0.0914,=0.0271,=465
="399805",互联金融,2015-02-10,=0.0090,=3304.4500,=-0.1415,=10.0671,=0.2399,=7.5943,=9.7864,=11.4795,=13.1628,=16.5816,=1.0315,=0.1727,=0.7644,=1.0523,=1.4295,=1.7281,=2.0317,=1.8822,=0.8937,=1.1667,=1.4082,=1.6147,=1.7843,=2.2175,=0.0834,=0.0942,=0.0809,=0.0326,=326
="H30356",800价值,2014-06-09,=0.0096,=6596.1000,=-0.0076,=10.0962,=0.8286,=6.4024,=7.6919,=9.0319,=9.9569,=13.4784,=0.9921,=0.5040,=0.7030,=0.8621,=0.9898,=1.1736,=1.6287,=1.1213,=0.8600,=0.5868,=0.7376,=0.8813,=1.0813,=1.3738,=0.0737,=0.0946,=0.0754,=0.0371,=31
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0196,=9259.9500,=-0.0214,=10.1755,=0.7696,=5.7712,=7.9069,=9.0134,=10.2891,=13.0207,=1.1275,=0.6542,=0.7256,=0.9400,=1.0774,=1.2097,=1.5098,=1.7972,=0.8647,=0.9123,=1.1469,=1.4083,=1.7305,=2.4187,,=0.1056,,=0.0333,=264
="000042",上证央企,2009-03-30,=-0.0007,=1769.0600,=-0.0234,=10.2390,=0.8561,=6.3284,=7.8863,=9.1476,=10.0493,=12.9577,=1.0083,=0.5660,=0.7230,=0.8871,=0.9895,=1.1137,=1.4812,=1.3320,=0.9942,=0.6569,=0.8569,=0.9755,=1.1323,=1.3891,=0.0740,=0.0970,=0.0773,=0.0355,=381
="932450",香港现金流,2025-02-28,,,=-0.0324,=10.2460,=0.7735,=6.6300,=8.0037,=9.7692,=10.2714,=10.7140,=0.8280,=0.0035,=0.8268,=0.8656,=1.2077,=1.2939,=1.5038,=0.5072,=0.0035,=0.5032,=0.5335,=0.9147,=1.0539,=1.2561,,,,=0.0427,=8
="399550",央视50,2012-06-06,=0.0052,=8339.1700,=0.0306,=10.2829,=0.8409,=6.8960,=8.2673,=9.2792,=10.1489,=13.0561,=1.0207,=0.2135,=0.8649,=1.0170,=1.2376,=1.4261,=1.8564,=2.1343,=0.9200,=1.3448,=1.6519,=1.8066,=2.0437,=2.5217,=0.0768,=0.1002,=0.0803,=0.0390,=2263
="932422",A500红利低波,2025-04-09,=0.0017,=3156.1600,=0.0171,=10.3275,=0.8711,=9.5190,=9.8842,=10.1011,=10.2548,=10.5846,=1.0491,=0.6211,=0.9943,=1.0299,=1.0443,=1.0579,=1.0978,=1.3374,=0.3359,=1.2431,=1.3099,=1.4361,=1.4747,=1.5336,=0.0682,,,=0.0402,=287
="000925",基本面50,2009-02-26,=0.0069,=4441.1900,=-0.0384,=10.3769,=0.8759,=6.2635,=7.9688,=9.0818,=10.0799,=12.7955,=1.0209,=0.4122,=0.7306,=0.9013,=1.0572,=1.1921,=1.5728,=1.1127,=0.8112,=0.6037,=0.7864,=0.9667,=1.1043,=1.4866,=0.0747,=0.0947,=0.0771,=0.0366,=4542
="950090",50AH优选,2015-12-10,=0.0113,=6224.2674,=0.0065,=10.3774,=0.9153,=6.3188,=7.9042,=8.6359,=9.7956,=13.5010,=1.1032,=0.7386,=0.7914,=0.9487,=1.0271,=1.1243,=1.5403,=1.4019,=0.9870,=0.6574,=0.8469,=0.9490,=1.0579,=1.4553,,=0.1029,,=0.0354,=1996
="930723",沪港深F100,2015-08-05,=0.0095,=5202.4821,=0.0217,=10.3930,=0.8564,=5.4557,=7.5706,=8.9986,=10.1646,=13.1279,=1.0309,=0.5679,=0.6469,=0.8476,=1.0097,=1.1160,=1.4626,=1.3361,=0.8868,=0.6039,=0.8632,=1.0753,=1.2838,=1.6654,,=0.0980,,=0.0373,=151
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0189,=12697.1400,=-0.0115,=10.4242,=0.8482,=6.0524,=7.8825,=8.6214,=10.0278,=15.8114,=1.1109,=0.7200,=0.6924,=0.8924,=1.0019,=1.1579,=1.7191,=1.4610,=0.8229,=0.7846,=0.9955,=1.0848,=1.4378,=2.0876,,=0.1073,,=0.0333,=91
="399995",基建工程,2015-03-12,=0.0091,=4004.9700,=0.0252,=10.4258,=0.7696,=5.8673,=7.3439,=8.2792,=11.6020,=18.8590,=0.6972,=0.0927,=0.5815,=0.7305,=0.9045,=1.4229,=2.1834,=0.1965,=0.4056,=0.1368,=0.1788,=0.2053,=0.3506,=0.5478,=0.0444,=0.0704,=0.0520,=0.0255,=2690
="HSCEI",恒生中国企业指数,1994-08-08,=0.0186,=8805.6000,=-0.0121,=10.4591,=0.8478,=6.0524,=7.8847,=8.6367,=10.0561,=15.8114,=1.1142,=0.7216,=0.6924,=0.8919,=1.0037,=1.1595,=1.7191,=1.4651,=0.8258,=0.7849,=0.9955,=1.0848,=1.4396,=2.0876,,=0.1073,,=0.0332,=4738
="931375",300质量低波,2019-11-25,=0.0229,=17258.2100,=0.0177,=10.4950,=0.4175,=6.4946,=8.1398,=11.4596,=13.5720,=22.0532,=1.3327,=0.4072,=0.8054,=1.0794,=1.5652,=2.0805,=3.3245,=1.8436,=0.6416,=1.0044,=1.3208,=1.6635,=2.0957,=2.5370,=0.0993,=0.1354,=0.0949,=0.0307,=111
="000806",消费服务,2012-02-10,=0.0063,=8151.0500,=-0.0323,=10.5176,=0.3978,=8.8952,=10.0143,=10.8057,=11.8704,=17.0971,=1.1236,=0.0890,=1.0009,=1.2003,=1.3534,=1.5460,=2.0145,=2.2439,=0.6674,=1.6526,=1.9444,=2.1161,=2.3803,=3.0032,=0.0838,=0.1036,=0.0833,=0.0353,=416
="932153",港股通价值策略,2025-04-30,=0.0143,=1149.5685,=0.0940,=10.6165,=0.9306,=8.1696,=9.6529,=10.1226,=10.3998,=10.9237,=0.9224,=0.9551,=0.7012,=0.8327,=0.8818,=0.9035,=0.9365,=1.0753,=0.8816,=0.8168,=0.9637,=1.0309,=1.0644,=1.1126,,,,=0.0400,=8
="000056",上证国企,2010-01-04,=0.0082,=1261.7900,=0.0116,=10.6270,=0.7741,=7.2538,=8.8792,=9.7001,=10.7955,=13.3187,=1.1832,=0.7086,=0.8518,=1.0314,=1.1219,=1.2162,=1.5455,=1.7346,=0.9897,=0.7909,=0.9986,=1.1080,=1.2301,=1.7805,=0.0883,=0.1082,=0.0850,=0.0354,=198
="932431",300质量,2025-03-18,=0.0118,=2057.5700,=0.0054,=10.6435,=1,=9.4685,=9.9683,=10.1390,=10.3071,=10.6435,=1.1440,=0.7712,=1.0727,=1.1139,=1.1314,=1.1461,=1.1853,=2.2645,=0.8819,=2.0194,=2.1545,=2.2051,=2.2477,=2.3259,=0.0794,,,=0.0347,=5
="000859",国企一带一路,2019-05-16,=0.0115,=2035.7000,=0.1176,=10.6470,=0.1909,=9.4709,=10.7106,=12.5638,=14.5356,=21.0714,=1.0406,=0.0913,=0.9854,=1.2039,=1.4450,=1.7810,=2.1877,=1.1651,=0.9970,=0.4715,=0.5594,=0.7371,=0.8224,=1.1782,=0.0665,=0.1009,=0.0798,=0.0340,=255
