指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="HSSCSOY",恒生港股通中国央企红利指数,2023-06-01,=-0.0003,=4290.9500,=0.0672,=7.5333,=0.9899,=4.1647,=4.6086,=5.5812,=6.8524,=7.6113,=0.7141,=0.9856,=0.4381,=0.4921,=0.5818,=0.6739,=0.7230,=0.9790,=0.9468,=0.5323,=0.5913,=0.7294,=0.9118,=1.0190,,=0.0980,,=0.0520,=209
="000914",300金融,2007-07-02,=-0.0006,=6051.9500,=-0.0991,=7.6793,=0.4510,=5.2769,=6.6035,=7.8168,=8.5959,=11.3863,=0.7741,=0.2694,=0.5962,=0.7048,=0.9309,=1.1371,=1.4919,=2.1113,=0.8278,=1.1210,=1.4313,=1.8124,=2.0704,=2.7052,=0.0748,=0.0919,=0.0740,=0.0394,=338
="HSMCHYI",恒生中国内地企业高股息率指数,2019-09-01,=0.0035,=2912.2200,=0.0465,=7.7054,=0.9821,=3.7550,=5.0396,=5.7776,=6.6419,=7.9027,=0.7791,=0.9556,=0.4590,=0.5769,=0.6371,=0.7280,=0.8175,=1.1629,=0.9654,=0.5101,=0.6869,=0.7916,=0.8972,=1.2126,,=0.1004,,=0.0517,=267
="987016",港股通红利低波,2021-11-18,,,=0.1342,=7.8397,=0.9981,=3.4544,=4.2823,=4.8600,=6.4722,=7.8983,=0.7238,=0.9962,=0.4152,=0.4836,=0.5359,=0.6321,=0.7308,=1.2599,=0.9905,=0.5827,=0.6577,=0.7860,=1.0053,=1.2881,,=0.0953,,=0.0524,=114
="H11140",香港红利,2009-07-23,=0.0059,=4004.9900,=0.0969,=7.8761,=0.7770,=3.0693,=4.4554,=5.9846,=8.4154,=13.9623,=0.7486,=0.6677,=0.3833,=0.5103,=0.6303,=0.8659,=1.1652,=1.2409,=0.7147,=0.5431,=0.7464,=0.9728,=1.5635,=2.1349,,=0.0974,,=0.0529,=27
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=0.0016,=4660.1600,=0.0430,=7.9178,=0.8965,=3.5572,=4.6329,=5.9535,=7.1138,=9.5068,=0.7222,=0.7305,=0.3828,=0.4843,=0.5759,=0.8174,=1.1073,=0.9329,=0.5828,=0.4386,=0.6495,=0.8399,=1.4243,=2.0623,,=0.0887,,=0.0533,=1420
="000934",中证金融,2009-07-03,=-0.0002,=5668.3600,=-0.0958,=7.9634,=0.4658,=5.7083,=6.8952,=8.0623,=8.8699,=11.5527,=0.7845,=0.2632,=0.6117,=0.7182,=0.9366,=1.1524,=1.5017,=2.0978,=0.8287,=1.1467,=1.4503,=1.8026,=2.0596,=2.6696,=0.0732,=0.0889,=0.0723,=0.0383,=1148
="H30270",红利价值,2013-12-19,=-0.0025,=9731.0300,=0.0208,=8.0165,=0.7770,=4.4543,=5.4191,=6.7275,=8.7856,=13.0955,=0.8305,=0.6525,=0.5256,=0.6478,=0.7589,=1.2599,=1.7317,=1.6190,=0.9982,=0.5854,=0.8083,=0.9932,=1.2576,=1.6417,=0.0717,=0.0975,=0.0748,=0.0426,=172
="931157",SHS红利成长LV,2019-04-25,=0.0008,=7463.2500,=0.0012,=8.0523,=0.7131,=4.1261,=5.5681,=6.8683,=8.3499,=11.5318,=0.8223,=0.5562,=0.5154,=0.6240,=0.8070,=0.9303,=1.5888,=1.5658,=0.9612,=0.5018,=0.7041,=1.0226,=1.3729,=1.6333,,=0.0965,,=0.0483,=297
="HSHDYI",恒生高股息率指数,2012-12-10,=0.0052,=1359.0700,=0.0655,=8.1176,=0.8632,=3.6777,=4.8617,=6.6115,=7.7313,=10.6953,=0.7546,=0.6339,=0.4041,=0.5047,=0.6489,=0.9071,=1.1746,=1.1565,=0.6071,=0.5013,=0.7009,=1.0669,=1.4996,=1.9871,,=0.0935,,=0.0520,=898
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=0.0046,=2739.4800,=0.1056,=8.1470,=0.9905,=3.8979,=4.9411,=5.8214,=7.1170,=8.2467,=0.7320,=0.9316,=0.4277,=0.5161,=0.5742,=0.6708,=0.8197,=1.2382,=0.9430,=0.5333,=0.6951,=0.8667,=1.1087,=1.3442,,=0.0916,,=0.0510,=471
="000992",全指金融,2011-08-02,=0,=5426.7700,=-0.0937,=8.1483,=0.4716,=5.9310,=7.1035,=8.2357,=9.0286,=11.6339,=0.7863,=0.2652,=0.6188,=0.7236,=0.9457,=1.1674,=1.5107,=2.0735,=0.8122,=1.1568,=1.4434,=1.8068,=2.0618,=2.6668,=0.0720,=0.0851,=0.0697,=0.0378,=2696
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0029,=3713.5300,=0.0330,=8.2627,=0.9560,=4.9972,=5.5312,=6.0504,=7.5408,=8.5137,=0.8023,=0.9673,=0.5264,=0.5901,=0.6269,=0.7366,=0.8235,=0.9798,=0.9547,=0.5404,=0.5921,=0.6596,=0.8397,=1.0198,,=0.0966,,=0.0490,=108
="930992",沪港深红利低波,2017-06-28,,,=0.0295,=8.2743,=0.9701,=4.0130,=5.1069,=5.8206,=7.4555,=8.5012,=0.7671,=0.9691,=0.4277,=0.5361,=0.5875,=0.7011,=0.7825,=1.1807,=0.8214,=0.4496,=0.5975,=0.8074,=1.1618,=1.3912,,=0.0942,,=0.0514,=13
="930914",港股通高股息,2016-11-25,=0.0059,=5304.3100,=0.0786,=8.3050,=0.8705,=3.4280,=4.4103,=5.8591,=7.7268,=11.1979,=0.7835,=0.7401,=0.3979,=0.5004,=0.6108,=0.8548,=1.1764,=1.2536,=0.8114,=0.5144,=0.6963,=0.9188,=1.2393,=2.2126,,=0.1000,,=0.0520,=653
="932596",港股通红利低波,2016-02-04,=0.0033,=4175.9800,=0.0766,=8.3171,=0.8359,=7.4451,=7.7816,=8.0697,=8.3058,=8.5745,=0.7591,=0.8750,=0.6528,=0.6865,=0.7142,=0.7530,=0.7672,=1.3263,=0.5547,=1.2161,=1.2711,=1.3209,=1.3601,=1.4099,,,,=0.0514,=73
="H30269",红利低波,2013-12-19,=-0.0036,=11310.6700,=0.0063,=8.4199,=0.7797,=4.5638,=5.5488,=6.7983,=9.4763,=14.4342,=0.8761,=0.6034,=0.5386,=0.6570,=0.8017,=1.3862,=1.9670,=1.6258,=0.9934,=0.6111,=0.8850,=1.0984,=1.4136,=1.6556,=0.0718,=0.0970,=0.0686,=0.0438,=3827
="931446",东证红利低波,2020-04-21,=-0.0048,=3466.6100,=0.0069,=8.4347,=0.7802,=5.1478,=6.1558,=7.0707,=8.5363,=11.0216,=0.8250,=0.7095,=0.5884,=0.6932,=0.7596,=0.8757,=1.2481,=1.5262,=0.9750,=0.5909,=0.7511,=0.8802,=1.2911,=1.5979,=0.0725,=0.0941,=0.0749,=0.0443,=760
="H50040",上红低波,2014-03-21,=-0.0056,=11203.3800,=0.0160,=8.4600,=0.7900,=4.6938,=5.9513,=7.0239,=9.6317,=14.3118,=0.8684,=0.5807,=0.5647,=0.6911,=0.8376,=1.3563,=1.8756,=1.6438,=0.9934,=0.6380,=0.8693,=1.2019,=1.3929,=1.6750,=0.0737,=0.0983,=0.0721,=0.0432,=341
="000029",180价值,2009-01-09,=-0.0014,=4226.4600,=-0.0509,=8.4670,=0.7916,=5.6894,=6.9094,=7.8866,=8.4896,=10.8138,=0.8458,=0.3942,=0.6666,=0.8069,=0.8650,=1.0663,=1.4433,=1.0981,=0.8847,=0.6198,=0.7826,=0.9448,=1.0629,=1.4032,=0.0720,=0.0955,=0.0779,=0.0418,=554
="931130",红利成长低波,2018-12-04,=-0.0030,=23985.0200,=0.0114,=8.5367,=0.7516,=4.4465,=5.5645,=7.7048,=8.7340,=11.5512,=0.8688,=0.3817,=0.5279,=0.6230,=0.9039,=1.0348,=1.5803,=1.8963,=0.7962,=0.3109,=0.8112,=1.3137,=1.9112,=2.5957,=0.0647,=0.0980,=0.0458,=0.0438,=136
="000151",上国红利,2012-07-20,=-0.0039,=1628.9500,=0.0663,=8.5420,=0.9629,=4.5075,=5.3671,=6.8979,=7.6028,=10.0345,=0.7919,=0.5655,=0.5268,=0.6196,=0.7561,=0.9661,=1.3272,=1.0826,=0.4811,=0.6026,=0.8954,=1.1010,=1.3114,=1.6854,=0.0766,=0.0931,=0.0685,=0.0465,=196
="000922",中证红利,2008-05-26,=0.0023,=5742.4500,=0.0433,=8.6647,=0.8196,=5.1762,=6.0261,=7.6592,=8.5773,=11.2156,=0.8694,=0.5144,=0.5911,=0.7113,=0.8596,=1.1090,=1.4999,=1.2907,=0.9069,=0.6332,=0.7731,=1.0443,=1.2139,=1.7101,=0.0673,=0.0937,=0.0683,=0.0439,=19752
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0037,=4979.7900,=0.0722,=8.7669,=0.9899,=4.2457,=4.7024,=5.7308,=7.5091,=8.8780,=0.7985,=0.9871,=0.4429,=0.4969,=0.5748,=0.7268,=0.8115,=1.0872,=0.9655,=0.6036,=0.6708,=0.8680,=0.9958,=1.1151,,=0.0936,,=0.0529,=79
="000821",300红利,2012-07-20,=-0.0015,=6817.0900,=0.0217,=8.8006,=0.8871,=4.9998,=6.1945,=7.5631,=8.3833,=10.9286,=0.8845,=0.5165,=0.5725,=0.7149,=0.8783,=1.0796,=1.4919,=1.4278,=0.9436,=0.6098,=0.7997,=1.0622,=1.3058,=1.6963,=0.0719,=0.0964,=0.0719,=0.0442,=979
="000015",红利指数,2005-01-04,=-0.0015,=3258.0900,=0.0726,=8.8604,=0.9736,=4.6646,=5.5109,=7.0898,=7.9776,=10.4439,=0.8726,=0.6120,=0.5525,=0.6399,=0.7661,=1.0193,=1.3875,=1.5045,=0.9736,=0.7277,=0.8915,=1.1233,=1.3205,=1.6890,=0.0627,=0.0940,=0.0675,=0.0416,=14086
="931479",证券保险,2020-05-06,=0.0035,=900.6600,=-0.1525,=8.9654,=0.0028,=8.7411,=12.0151,=13.5929,=15.5631,=21.1012,=1.2585,=0.2449,=1.0296,=1.2296,=1.3863,=1.5776,=2.2844,=1.6299,=0.6578,=1.0318,=1.2678,=1.4419,=1.7952,=2.2879,=0.1244,=0.1142,=0.0972,=0.0282,=12
="930955",红利低波100,2017-05-26,=-0.0033,=12015.6800,=0.0190,=8.9872,=0.8493,=5.0805,=6.0554,=7.3854,=8.5305,=11.5013,=0.9212,=0.6782,=0.5792,=0.6654,=0.8235,=0.9930,=1.3722,=1.3637,=0.8172,=0.5888,=0.7754,=0.9860,=1.2912,=1.7525,=0.0751,=0.0936,=0.0714,=0.0466,=1917
="399995",基建工程,2015-03-12,=-0.0018,=4024.9100,=0.0303,=8.9987,=0.6326,=5.8673,=7.3449,=8.2814,=12.4794,=18.8590,=0.7150,=0.1376,=0.5815,=0.7347,=0.9095,=1.4757,=2.1834,=0.1931,=0.3666,=0.1368,=0.1788,=0.2066,=0.3591,=0.5478,=0.0444,=0.0704,=0.0520,=0.0286,=2681
="000824",国企红利,2012-07-20,=-0.0024,=2210.1200,=0.0420,=9.0300,=0.9617,=4.8847,=5.9432,=7.3387,=8.3149,=10.7823,=0.8950,=0.6054,=0.5610,=0.6881,=0.8282,=1.0592,=1.4469,=1.3233,=0.8962,=0.5370,=0.7018,=0.9868,=1.2322,=1.6834,=0.0686,=0.0944,=0.0718,=0.0437,=924
="000063",上证周期,2010-02-03,=0.0024,=3766.1900,=-0.0718,=9.0471,=0.6812,=5.4761,=7.1368,=8.5503,=9.4369,=12.4946,=0.9523,=0.4572,=0.6668,=0.8369,=0.9671,=1.1075,=1.4831,=1.6082,=0.9588,=0.8113,=1.0639,=1.2497,=1.4224,=1.7571,=0.0797,=0.1019,=0.0808,=0.0383,=206
="399373",大盘价值,2010-01-04,=-0.0006,=8164.7400,=-0.0477,=9.0556,=0.7850,=5.4746,=6.8624,=8.3403,=9.0987,=11.9914,=0.9464,=0.4864,=0.6410,=0.8034,=0.9511,=1.1406,=1.5001,=1.1575,=0.8468,=0.5920,=0.7822,=0.9285,=1.1333,=1.4541,=0.0763,=0.0969,=0.0766,=0.0434,=325
="931644",800红利,2024-03-15,=0.0004,=2658.7600,=0.0417,=9.0597,=0.8167,=6.4729,=7.2756,=8.1654,=9.0325,=9.4757,=0.9074,=0.7841,=0.7001,=0.7672,=0.8565,=0.9094,=0.9431,=1.3259,=0.9756,=0.8423,=0.9201,=1.1058,=1.2713,=1.3504,=0.0715,=0.0955,=0.0722,=0.0443,=29
="000919",300价值,2008-01-21,=-0.0001,=5109.7100,=-0.0392,=9.1350,=0.7578,=5.9577,=7.3294,=8.4451,=9.2346,=12.2376,=0.9372,=0.4708,=0.6917,=0.8498,=0.9447,=1.1501,=1.5388,=1.1188,=0.8451,=0.6314,=0.7862,=0.9061,=1.1006,=1.3421,=0.0751,=0.0968,=0.0773,=0.0406,=4301
="930740",300红利LV,2018-12-04,=-0.0024,=7372.2400,=0.0283,=9.1985,=0.9260,=5.4153,=6.8097,=7.4911,=8.5415,=9.6903,=0.9510,=0.8148,=0.6159,=0.7683,=0.8545,=0.9465,=1.0604,=1.3997,=0.7538,=0.6725,=0.8538,=1.0746,=1.5138,=1.9253,=0.0682,=0.0943,=0.0707,=0.0432,=586
="H30035",300非银,2012-12-21,=0.0039,=9440.1100,=-0.1536,=9.2699,=0.0016,=9.0295,=13.0997,=15.1662,=19.3481,=26.3489,=1.2896,=0.1553,=1.0544,=1.3261,=1.6443,=2.0474,=2.4387,=1.6753,=0.4642,=1.0410,=1.4193,=1.7297,=1.9724,=2.3917,=0.1221,=0.1128,=0.0964,=0.0273,=1167
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0012,=4164.3800,=0.0371,=9.2889,=0.5759,=4.8859,=6.8732,=8.8796,=12.1555,=16.1208,=0.8925,=0.5467,=0.5567,=0.7305,=0.8675,=1.1813,=1.3660,=1.0041,=0.5256,=0.5555,=0.7807,=0.9897,=1.3643,=1.5178,,=0.0950,,=0.0553,=32
="000825",央企红利,2012-07-20,=-0.0007,=3590.5400,=0.0397,=9.4420,=0.9839,=4.7369,=6.0989,=7.3116,=8.3151,=10.5687,=0.9309,=0.6734,=0.5507,=0.6916,=0.8603,=1,=1.3929,=1.2479,=0.8723,=0.6009,=0.8549,=1.0514,=1.2100,=1.7357,=0.0695,=0.0951,=0.0705,=0.0427,=299
="931848",800红利低波,2024-05-21,=-0.0044,=3313.4000,=0.0468,=9.5132,=0.8552,=7.4155,=8.1322,=8.9661,=9.4483,=9.7854,=0.9774,=0.8641,=0.7315,=0.8577,=0.9170,=0.9711,=1.0024,=1.3846,=0.8419,=1.1714,=1.2284,=1.3389,=1.3800,=1.5428,=0.0727,=0.0933,=0.0737,=0.0426,=128
="931069",中金300,2018-02-14,=0.0023,=4824.1400,=-0.0360,=9.5813,=0.5718,=5.9518,=7.4862,=9.2587,=10.5166,=13.6164,=0.9897,=0.3483,=0.7377,=0.9199,=1.1052,=1.3590,=1.8328,=1.3861,=0.8559,=0.6656,=0.8599,=1.1111,=1.3099,=1.7542,=0.0767,=0.1056,=0.0771,=0.0406,=87
="930608",中证基建,2015-03-31,=-0.0013,=8389.4000,=-0.0114,=9.6072,=0.3357,=6.6667,=8.6242,=10.5360,=16.9101,=25.2863,=0.7979,=0.1293,=0.6550,=0.8258,=1.1187,=1.6006,=2.2134,=0.2292,=0.2224,=0.1701,=0.2221,=0.3421,=0.4958,=0.7101,=0.0480,=0.0718,=0.0544,=0.0305,=643
="399966",800证保,2012-12-21,=0.0045,=5651.5700,=-0.1454,=9.6796,=0.0016,=9.4219,=13.7103,=15.9946,=19.7371,=27.1945,=1.2903,=0.1524,=1.0619,=1.3305,=1.6279,=2.0417,=2.4366,=1.7978,=0.5185,=1.1634,=1.5249,=1.7816,=2.0449,=2.5211,=0.1176,=0.1076,=0.0911,=0.0263,=170
="H30588",中证证保,2015-02-02,=0.0045,=959.7300,=-0.1453,=9.6866,=0.0016,=9.4285,=13.6588,=16.0866,=19.5888,=27.6808,=1.2890,=0.1503,=1.0752,=1.3301,=1.6355,=2.0363,=2.4238,=1.8002,=0.5486,=1.1673,=1.5178,=1.7581,=2.0127,=2.5500,=0.1176,=0.1081,=0.0914,=0.0263,=459
="000968",300周期,2010-05-28,=0.0041,=4280.5400,=-0.0590,=9.7620,=0.6837,=6.1174,=7.8172,=9.1559,=10.2878,=13.3562,=0.9869,=0.4337,=0.7021,=0.8488,=1.0137,=1.1834,=1.5550,=1.6132,=0.9522,=0.8459,=1.0847,=1.2656,=1.4650,=1.8297,=0.0764,=0.0962,=0.0777,=0.0362,=98
="H30356",800价值,2014-06-09,=0.0011,=6464.3500,=-0.0274,=9.8567,=0.7788,=6.4024,=7.6876,=9.0228,=9.9535,=13.4784,=1.0004,=0.5290,=0.7030,=0.8609,=0.9889,=1.1771,=1.6287,=1.0940,=0.8283,=0.5868,=0.7373,=0.8799,=1.0763,=1.3738,=0.0737,=0.0946,=0.0754,=0.0388,=28
="399805",互联金融,2015-02-10,=0.0109,=3330.9400,=-0.1346,=9.8744,=0.2063,=7.5943,=9.8031,=11.5179,=13.1968,=16.5816,=1.0214,=0.1561,=0.7644,=1.0562,=1.4454,=1.7368,=2.0317,=1.8248,=0.8402,=1.1667,=1.4082,=1.6148,=1.7831,=2.2175,=0.0834,=0.0942,=0.0809,=0.0332,=326
="399550",央视50,2012-06-06,=0.0076,=8024.1800,=-0.0083,=9.8761,=0.7278,=6.8960,=8.2557,=9.2397,=10.1360,=13.0561,=1.0221,=0.2129,=0.8649,=1.0177,=1.2379,=1.4259,=1.8564,=2.0690,=0.8357,=1.3448,=1.6486,=1.7986,=2.0377,=2.5217,=0.0768,=0.1002,=0.0803,=0.0421,=2259
="000925",基本面50,2009-02-26,=0.0014,=4391.4400,=-0.0491,=9.8973,=0.7488,=6.2635,=7.9695,=9.0530,=10.0491,=12.7955,=1.0151,=0.3933,=0.7306,=0.9013,=1.0610,=1.1921,=1.5728,=1.0755,=0.7471,=0.6037,=0.7873,=0.9668,=1.1027,=1.4866,=0.0747,=0.0947,=0.0771,=0.0394,=4537
="000042",上证央企,2009-03-30,=-0.0005,=1737.0200,=-0.0411,=10.0293,=0.8011,=6.3284,=7.8865,=9.1296,=10.0284,=12.9577,=1.0122,=0.5692,=0.7230,=0.8874,=0.9896,=1.1156,=1.4812,=1.3014,=0.9782,=0.6569,=0.8569,=0.9756,=1.1259,=1.3891,=0.0740,=0.0970,=0.0773,=0.0379,=380
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0051,=8879.5700,=-0.0616,=10.0470,=0.7415,=5.7712,=7.8882,=8.9728,=10.2881,=13.0207,=1.1032,=0.5828,=0.7256,=0.9404,=1.0751,=1.2096,=1.5098,=1.7610,=0.8312,=0.9123,=1.1423,=1.3994,=1.7199,=2.4187,,=0.1056,,=0.0362,=263
="950090",50AH优选,2015-12-10,=0.0066,=5880.5400,=-0.0491,=10.0670,=0.8694,=6.3188,=7.9032,=8.6242,=9.7669,=13.5010,=1.0661,=0.6200,=0.7914,=0.9479,=1.0259,=1.1247,=1.5403,=1.3409,=0.9565,=0.6574,=0.8464,=0.9472,=1.0541,=1.4553,,=0.1029,,=0.0384,=1995
="930723",沪港深F100,2015-08-05,=0.0015,=5034.0900,=-0.0114,=10.0682,=0.7703,=5.4557,=7.5729,=8.9478,=10.1460,=13.1279,=1.0128,=0.5069,=0.6469,=0.8477,=1.0101,=1.1158,=1.4626,=1.2887,=0.8161,=0.6039,=0.8635,=1.0725,=1.2794,=1.6654,,=0.1086,,=0.0397,=151
="932422",A500红利低波,2025-04-09,=-0.0010,=3158.6700,=0.0179,=10.1579,=0.6282,=9.5190,=9.8707,=10.0814,=10.2346,=10.5846,=1.0646,=0.8761,=0.9943,=1.0283,=1.0423,=1.0579,=1.0978,=1.3153,=0.2265,=1.2431,=1.3098,=1.4395,=1.4754,=1.5336,=0.0682,,,=0.0423,=258
="000806",消费服务,2012-02-10,=0.0142,=7918.3900,=-0.0600,=10.1842,=0.2817,=8.8952,=9.9890,=10.8052,=11.8703,=17.0971,=1.1256,=0.0873,=1.0009,=1.2040,=1.3568,=1.5457,=2.0145,=2.2040,=0.6248,=1.6526,=1.9444,=2.1095,=2.3796,=3.0032,=0.0838,=0.1036,=0.0833,=0.0368,=414
="932305",智选高股息,2024-09-30,=0.0022,=11774.2900,=0.0551,=10.2056,=0.9804,=7.0143,=7.4626,=8.2980,=9.2120,=10.4630,=1.1146,=0.9441,=0.8750,=0.9206,=1.0446,=1.0822,=1.1675,=0.8253,=0.5642,=0.7106,=0.7291,=0.7794,=1.2780,=1.3342,=0.0812,=0.1049,=0.0838,=0.0577,=244
="931375",300质量低波,2019-11-25,=0.0099,=16562.7900,=-0.0233,=10.2593,=0.4052,=6.4946,=8.1320,=11.5182,=13.5739,=22.0532,=1.3308,=0.4046,=0.8054,=1.0788,=1.5716,=2.0830,=3.3245,=1.8102,=0.6332,=1.0044,=1.3182,=1.6461,=2.0965,=2.5370,=0.0993,=0.1354,=0.0949,=0.0310,=107
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0076,=12187.9900,=-0.0511,=10.2697,=0.8289,=6.0524,=7.8589,=8.6009,=9.9628,=15.8114,=1.0879,=0.6859,=0.6924,=0.8899,=0.9990,=1.1579,=1.7191,=1.4263,=0.7969,=0.7846,=0.9924,=1.0804,=1.4303,=2.0876,,=0.1073,,=0.0358,=91
="932153",港股通价值策略,2025-04-30,=0.0032,=1075.3700,=0.0234,=10.2969,=0.7289,=8.1696,=9.5526,=10.0975,=10.3608,=10.9237,=0.8866,=0.6089,=0.7012,=0.8241,=0.8790,=0.8990,=0.9365,=1.0282,=0.5067,=0.8168,=0.9537,=1.0280,=1.0639,=1.1126,,,,=0.0423,=6
="399371",国证价值,2010-01-04,=0.0030,=7164.1100,=-0.0054,=10.3096,=0.7932,=6.4728,=7.8374,=9.0979,=10.3554,=13.0475,=1.0370,=0.5675,=0.7249,=0.8967,=1.0117,=1.2396,=1.5675,=1.0815,=0.7825,=0.5764,=0.7536,=0.8693,=1.0977,=1.3812,=0.0736,=0.0927,=0.0763,=0.0396,=117
="HSCEI",恒生中国企业指数,1994-08-08,=0.0076,=8453.7700,=-0.0516,=10.3366,=0.8358,=6.0524,=7.8589,=8.6087,=9.9794,=15.8114,=1.0916,=0.6894,=0.6924,=0.8899,=1.0003,=1.1595,=1.7191,=1.4322,=0.7984,=0.7849,=0.9934,=1.0804,=1.4330,=2.0876,,=0.1073,,=0.0356,=4729
="932431",300质量,2025-03-18,=0.0127,=2023.1400,=-0.0114,=10.3622,=0.9036,=9.4685,=9.9518,=10.1283,=10.2681,=10.5369,=1.1504,=0.8434,=1.0727,=1.1115,=1.1304,=1.1471,=1.1853,=2.2286,=0.6948,=2.0194,=2.1496,=2.1997,=2.2448,=2.3259,=0.0794,,,=0.0361,=3
