指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q2),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q2),关注度
="H30007",芯片产业,2012-12-20,=-0.0295,=4024.8200,=0.2710,=80.3588,=0.5616,=24.2382,=40.3144,=72.1274,=113.4115,=186.5687,=8.0311,=0.8822,=1.9412,=3.6288,=4.5641,=7.3206,=12.9184,=11.7956,=0.9621,=1.5871,=3.7177,=6.5703,=8.4262,=19.5328,=0.0014,=0.0725,=0.0008,=0.0017,=0.0023,=0.0046,=0.0105,=0.0667,=0.0446,=0.0267,=547
="000682",科创信息,2021-08-16,=-0.0242,=2533.3800,=0.2706,=128.6043,=0.7419,=41.6131,=61.7349,=93.7320,=137.0627,=255.5918,=9.3578,=0.9311,=3.3247,=4.3633,=5.4082,=7.3415,=13.8809,=13.9406,=0.9270,=5.5790,=7.3298,=8.9473,=11.5858,=21.7670,=0.0016,=0.0515,=0.0011,=0.0020,=0.0029,=0.0038,=0.0070,=0.0461,=0.0432,=0.0205,=107
="931688",中证算力,2022-07-21,=-0.0188,=3978.3400,=0.2657,=34.6051,=0.8713,=18.0036,=20.8447,=24.0929,=32.6833,=44.9092,=3.7546,=0.8899,=1.6529,=1.9037,=2.2902,=3.3868,=4.7747,=2.6241,=0.8725,=1.3731,=1.5969,=1.8238,=2.5189,=3.3716,=0.0158,=0.0941,=0.0131,=0.0190,=0.0261,=0.0299,=0.0338,=0.0631,=0.1011,=0.0578,=111
="980017",国证芯片,2015-02-17,=-0.0269,=15974.5300,=0.2592,=85.2713,=0.5275,=30.3742,=55.9621,=81.9394,=109.1194,=227.4136,=8.7133,=0.9193,=3.1638,=4.1087,=5.8222,=7.5631,=13.5798,=12.8762,=0.9497,=3.6283,=5.7981,=6.7001,=8.2142,=20.9165,=0.0013,=0.0865,=0.0008,=0.0016,=0.0020,=0.0027,=0.0044,=0.0673,=0.0397,=0.0271,=2627
="399990",煤炭等权,2015-01-21,=-0.0066,=3606.4900,=0.2556,=19.5391,=0.8743,=5.7123,=8.6087,=10.6443,=15.5378,=144.9606,=1.8522,=0.9839,=0.8179,=1.1204,=1.3774,=1.6184,=2.0135,=1.8725,=0.9567,=0.6732,=0.9175,=1.1221,=1.4635,=2.2100,=0.0311,=0.0775,=0.0074,=0.0368,=0.0547,=0.0638,=0.1003,=0.0521,=0.0912,=0.0456,=242
="399363",云科技,2009-08-03,=-0.0195,=11693.5200,=0.2515,=32.7564,=0.0845,=25.0041,=35.9441,=41.4804,=48.7030,=74.9161,=3.9251,=0.1891,=3.0187,=3.9514,=4.6376,=5.5540,=10.4646,=2.6864,=0.4079,=1.6015,=2.2265,=3.0282,=3.6998,=4.3638,=0.0148,=0.9893,=0.0046,=0.0055,=0.0070,=0.0104,=0.0160,=0.0735,=0.1037,=0.0278,=288
="931696",科技50策略,2021-07-12,=-0.0155,=25136.1700,=0.2478,=42.1904,=0.7540,=23.0047,=27.9742,=34.0774,=47.6059,=71.4621,=7.6864,=0.8882,=3.0567,=3.9308,=4.5144,=7.1901,=11.2899,=4.2387,=0.7851,=1.9010,=2.3694,=2.6985,=4.3012,=6.7093,=0.0063,=0.2037,=0.0042,=0.0063,=0.0097,=0.0121,=0.0167,=0.1061,=0.1271,=0.0618,=15
="931406",5G 50,2020-02-20,=-0.0204,=2654.7700,=0.2472,=30.1559,=0.6501,=15.2657,=20.6215,=24.1228,=34.6304,=51.5506,=3.4059,=0.6438,=1.5292,=1.9719,=2.5956,=3.8170,=5.3757,=2.2631,=0.9434,=0.9155,=1.4089,=1.5885,=1.9373,=2.9469,=0.0169,=0.4286,=0.0042,=0.0068,=0.0204,=0.0276,=0.0387,=0.0653,=0.1023,=0.0580,=707
="931160",通信设备,2013-07-15,=-0.0121,=19258.5500,=0.2457,=45.1392,=0.6535,=19.3231,=27.7990,=36.6977,=54.9602,=91.1971,=8.3517,=0.9633,=2.1520,=2.8712,=3.4267,=3.9748,=12.1269,=2.8282,=0.9258,=0.9706,=1.2833,=1.5072,=2.4413,=4.3558,=0.0071,=0.4458,=0.0028,=0.0053,=0.0077,=0.0150,=0.0221,=0.1127,=0.1280,=0.0660,=1315
="399998",中证煤炭,2015-02-13,=-0.0016,=2455.1100,=0.2452,=19.5391,=0.8743,=5.7123,=8.6087,=10.6443,=15.5378,=144.9606,=1.8522,=0.9839,=0.8179,=1.1204,=1.3774,=1.6184,=2.0135,=1.8725,=0.9567,=0.6732,=0.9175,=1.1221,=1.4635,=2.2100,=0.0311,=0.0775,=0.0074,=0.0368,=0.0547,=0.0638,=0.1003,=0.0521,=0.0912,=0.0456,=2132
="931248",油气资源,2023-06-12,=0.0026,=1133.8100,=0.2408,=13.3659,=0.8038,=8.9017,=10.2586,=11.3850,=13.3288,=19.0700,=1.3792,=0.8192,=1.0292,=1.1532,=1.2284,=1.3711,=1.8318,=0.7599,=0.8705,=0.4486,=0.5201,=0.5956,=0.6871,=0.9774,=0.0374,=0.1667,=0.0285,=0.0387,=0.0457,=0.0496,=0.0548,=0.0623,=0.0906,=0.0516,=57
="930792",HK银行,2016-04-22,=0.0196,=5428.6600,=0.2325,=7.4313,=0.9205,=3.2659,=4.4645,=5.8968,=6.8537,=9.5632,=0.7132,=0.6847,=0.3905,=0.4964,=0.6241,=0.8005,=1.0771,=2.7590,=0.9821,=1.0519,=1.5167,=1.8847,=2.4480,=3.1066,=0.0423,=0.0243,=0.0355,=0.0498,=0.0562,=0.0743,=0.1045,,=0.0901,=0.0459,=765
="000698",科创100,2023-08-07,=-0.0223,=1790.6800,=0.2282,=87.4556,=0.0723,=60.6995,=126.7920,=210.7045,=252.0930,=337.2511,=6.2969,=0.8327,=2.7397,=3.6364,=4.2209,=6.0423,=8.5061,=6.7545,=0.5716,=4.0312,=5.1193,=6.4249,=8.4035,=10.0837,=0.0032,=0.1767,=0.0025,=0.0033,=0.0053,=0.0064,=0.0089,=0.0429,=0.0369,=0.0143,=595
="950162",科创芯片设计,2024-07-26,=-0.0255,=2279.1300,=0.2251,=119.3046,=0,=119.3046,=219.2978,=262.1399,=380.6821,=687.1301,=12.7372,=0.7129,=4.2582,=7.8333,=9.8645,=13.3028,=20.2102,=19.4851,=0.6250,=8.7765,=14.5023,=17.9332,=21.7027,=32.5243,=0.0016,=0.5898,=0.0010,=0.0012,=0.0015,=0.0018,=0.0029,=0.0858,=0.0713,=0.0289,=68
="000690",科创成长,2022-11-04,=-0.0332,=2295.3700,=0.2243,=67.5170,=0.2889,=26.4295,=46.7854,=83.1976,=154.1337,=288.8500,=11.3248,=0.7411,=3.7827,=4.8680,=6.5015,=12.3275,=18.2315,=11.3293,=0.6778,=2.7510,=4.0187,=8.4640,=14.5314,=20.0971,=0.0017,=0.1203,=0.0011,=0.0020,=0.0033,=0.0053,=0.0127,=0.1346,=0.1043,=0.0615,=154
="931461",电子50,2009-07-22,=-0.0238,=7189.9800,=0.2196,=45.1193,=0.7161,=20.3357,=30.2775,=36.3560,=49.0359,=76.5790,=6.3412,=0.9481,=2.5323,=3.1789,=3.7044,=5.3361,=9.2899,=3.0747,=0.7783,=1.1588,=1.7975,=2.0682,=3.1626,=4.5428,=0.0065,=0.1813,=0.0046,=0.0066,=0.0091,=0.0111,=0.0147,=0.0739,=0.0884,=0.0404,=444
="980080",成长100,2012-12-28,,,=0.2164,=58.9887,=0.7252,=39.4731,=45.3470,=50.3507,=64.1375,=83.5146,=6.4385,=0.6914,=3.0437,=3.6763,=5.7560,=6.9001,=9.2690,=3.4948,=0.6554,=2.0191,=2.4217,=3.1566,=4.4723,=5.8594,=0.0039,=0.1284,=0.0025,=0.0048,=0.0056,=0.0069,=0.0087,=0.1077,=0.1452,=0.0594,=281
="931087",科技龙头,2019-03-20,=-0.0203,=6391.5700,=0.2160,=44.7894,=0.6120,=22.2848,=33.6976,=40.7986,=52.4356,=78.0359,=7.5005,=0.9266,=2.8190,=4.2337,=5.3285,=6.5583,=11.1808,=6.5392,=0.9680,=2.0316,=3.3120,=4.0077,=5.0262,=9.7717,=0.0059,=0.3681,=0.0037,=0.0053,=0.0064,=0.0086,=0.0172,=0.1100,=0.1080,=0.0526,=2098
="930652",CS电子,2015-06-05,=-0.0252,=11863.9000,=0.2095,=50.2549,=0.7417,=21.2056,=33.8173,=43.2272,=53.1100,=86.1406,=6.3346,=0.9646,=2.2039,=3.1461,=3.6532,=4.8260,=9.3375,=3.4338,=0.9217,=1.4014,=2.0216,=2.3075,=3.0879,=5.0793,=0.0057,=0.0742,=0.0040,=0.0063,=0.0077,=0.0104,=0.0141,=0.0673,=0.0838,=0.0386,=488
="000936",中证电信,2009-07-03,=-0.0042,=12017.4700,=0.2090,=28.0661,=0.5525,=14.1836,=20.2178,=26.5971,=41.2993,=123.1725,=2.6677,=0.6963,=1.2149,=1.7612,=2.3427,=2.7951,=3.6232,=2.5864,=0.9683,=0.7463,=1.0366,=1.2770,=1.8414,=3.0800,=0.0217,=0.6020,=0.0019,=0.0063,=0.0097,=0.0319,=0.0507,=0.0572,=0.0913,=0.0557,=342
="931165",新兴科技100,2019-04-25,=-0.0063,=10279.9400,=0.2080,=39.1855,=0.7717,=17.0055,=23.4873,=29.8705,=40.2875,=67.3989,=8.9014,=0.9362,=3.5721,=4.3441,=5.5199,=7.6753,=13.6689,=8.2236,=0.9418,=3.0368,=3.6601,=4.8717,=6.5037,=12.4159,=0.0071,=0.2334,=0.0047,=0.0067,=0.0091,=0.0149,=0.0264,=0.1525,=0.1919,=0.0958,=523
="000998",中证TMT,2011-11-08,=-0.0148,=3544.4400,=0.2053,=37.0005,=0.5715,=18.9989,=27.6163,=34.6676,=43.3060,=58.6698,=4.2500,=0.8451,=1.9674,=2.4618,=3.2924,=4.0426,=5.6742,=2.9943,=0.9440,=1.2505,=1.8092,=2.1806,=2.6553,=3.9991,=0.0120,=0.5921,=0.0048,=0.0068,=0.0093,=0.0185,=0.0284,=0.0650,=0.0900,=0.0493,=566
="970070",创业板人工智能,2024-07-11,=-0.0065,=7145.9200,=0.2052,=50.3243,=0.0287,=48.3861,=70.3923,=80.6365,=93.4816,=119.1606,=10.2823,=0.7973,=3.3467,=5.1582,=6.6288,=10.3179,=15.2749,=8.0199,=0.6099,=3.4016,=5.0274,=6.3460,=9.2707,=12.0918,=0.0042,=0.4359,=0.0027,=0.0035,=0.0050,=0.0065,=0.0096,=0.1387,=0.1206,=0.0470,=247
="399389",国证通信,2011-12-02,=-0.0151,=10032.2100,=0.2029,=30.2772,=0.3857,=15.1336,=21.7733,=46.1600,=65.1875,=153.7967,=2.7649,=0.6852,=1.3245,=1.8461,=2.4678,=3.0308,=3.8815,=2.6404,=0.9637,=0.9743,=1.4589,=1.6828,=1.9005,=3.2843,=0.0203,=0.6242,=0.0026,=0.0050,=0.0071,=0.0294,=0.0420,=0.0553,=0.0855,=0.0549,=62
="931271",通信设备主题,2012-12-21,=-0.0150,=4335.8800,=0.2014,=65.3830,=0.7131,=25.8971,=33.2333,=36.4713,=79.2363,=113.3155,=9.6493,=0.8767,=2.2261,=2.9098,=3.6203,=8.2555,=14.2344,=6.2028,=0.8633,=1.5689,=2.0600,=2.6019,=5.7230,=9.3619,=0.0037,=0.1421,=0.0022,=0.0043,=0.0081,=0.0099,=0.0129,=0.0994,=0.1175,=0.0626,=15
="932087",集成电路,2023-03-29,=-0.0282,=1358.0700,=0.1991,=80.0642,=0.1223,=46.1239,=99.4901,=132.1059,=151.9577,=195.7770,=7.3314,=0.8022,=3.1405,=3.9470,=5.2048,=7.3088,=11.4486,=11.3357,=0.7266,=5.8347,=7.6678,=9.1574,=12.0558,=18.6728,=0.0017,=0.4784,=0.0010,=0.0014,=0.0017,=0.0022,=0.0029,=0.0589,=0.0481,=0.0198,=58
="H30198",油气产业,2013-07-15,=0.0011,=2525.2700,=0.1988,=13.7302,=0.4749,=7.8064,=10.9023,=14.2050,=25.3572,=104.2111,=1.4915,=0.9651,=0.6580,=0.8185,=1.1524,=1.2710,=1.8532,=0.7957,=0.9690,=0.2505,=0.3230,=0.4842,=0.5966,=0.9554,=0.0344,=0.1969,=0.0103,=0.0346,=0.0426,=0.0469,=0.0704,=0.0677,=0.0868,=0.0494,=123
="931380",科技50,2019-11-25,=-0.0130,=3775.2600,=0.1949,=40.8689,=0.3915,=22.4426,=31.3554,=46.1676,=56.4877,=71.9143,=5.5479,=0.5046,=2.7627,=3.8819,=5.5148,=7.3369,=9.9144,=4.7973,=0.5897,=2.1802,=3.0804,=4.2141,=5.6439,=7.7525,=0.0095,=0.7459,=0.0035,=0.0051,=0.0076,=0.0104,=0.0163,=0.0675,=0.0951,=0.0452,=949
="000858",500信息,2013-11-06,=-0.0291,=12568.4900,=0.1926,=84.0312,=0.7190,=25.3805,=43.9766,=64.2576,=90.8890,=209.3531,=5.8164,=0.9633,=2.1626,=2.9041,=3.3886,=3.9462,=8.5146,=6.1789,=0.9732,=1.1229,=1.9074,=2.6879,=3.6741,=9.1355,=0.0034,=0.0548,=0.0022,=0.0044,=0.0059,=0.0072,=0.0110,=0.0403,=0.0505,=0.0256,=354
="000994",全指电信,2011-08-02,=-0.0056,=13211.0300,=0.1861,=28.4467,=0.3943,=17.6024,=21.7761,=33.5874,=52.5075,=109.2407,=2.7308,=0.6209,=1.3865,=1.8410,=2.5294,=3.0215,=3.7766,=2.5904,=0.9621,=0.9155,=1.2459,=1.5507,=1.9054,=3.1271,=0.0211,=0.6205,=0.0022,=0.0055,=0.0084,=0.0296,=0.0398,=0.0579,=0.0895,=0.0556,=234
="HSHK35",恒生香港35,2003-01-20,=0.0082,=3361.5700,=0.1777,=15.1184,=0.5769,=9.7413,=12.2286,=14.4863,=17.6560,=47.6465,=1.3480,=0.9968,=0.7649,=0.9602,=1.1024,=1.2390,=1.3663,=3.5357,=0.9501,=2.1814,=2.5967,=2.9116,=3.1986,=3.7366,=0.0357,=0.2586,=0.0206,=0.0332,=0.0388,=0.0462,=0.0628,,=0.0737,=0.0380,=115
="931494",消费电子,2020-06-12,=-0.0200,=5978.7200,=0.1754,=47.8658,=0.7055,=20.2625,=32.2268,=38.8128,=52.3699,=77.9188,=5.6412,=0.9232,=2.1307,=2.8233,=3.5571,=5.1309,=7.9404,=2.6640,=0.8246,=1.3000,=1.6508,=2.0043,=2.6309,=3.9249,=0.0064,=0.2793,=0.0040,=0.0058,=0.0082,=0.0109,=0.0138,=0.0590,=0.0807,=0.0373,=233
="931866",中证机床,2022-05-09,=-0.0327,=2107.1700,=0.1751,=49.2980,=0.7366,=28.6086,=37.0137,=40.9394,=56.6843,=85.2007,=5.9307,=0.8659,=2.8302,=3.7701,=4.3580,=5.2456,=9.1263,=4.5973,=0.8222,=2.4023,=3.1620,=3.4453,=4.4416,=7.3925,=0.0069,=0.3129,=0.0043,=0.0066,=0.0077,=0.0096,=0.0146,=0.0788,=0.1022,=0.0544,=168
="399610",TMT50,2010-11-08,=-0.0178,=11250.0700,=0.1741,=36.7890,=0.4462,=21.0331,=30.1605,=38.0451,=46.3041,=64.7172,=5.8939,=0.9201,=2.4071,=3.2240,=4.0371,=5.2302,=8.4969,=3.1441,=0.6238,=1.5843,=2.0120,=2.7305,=3.6796,=4.6782,=0.0078,=0.4718,=0.0046,=0.0061,=0.0080,=0.0121,=0.0161,=0.0881,=0.1080,=0.0497,=524
="000688",科创50,2020-07-23,=-0.0210,=1577.3600,=0.1735,=136.7606,=0.7872,=35.5957,=42.6959,=72.2683,=138.8374,=263.7183,=7.4122,=0.8599,=2.9443,=4.2507,=4.9139,=6.8679,=10.5365,=9.4330,=0.7758,=3.1319,=4.6071,=5.6297,=9.7532,=13.6380,=0.0023,=0.0391,=0.0016,=0.0030,=0.0045,=0.0071,=0.0110,=0.0354,=0.0347,=0.0153,=8303
="000986",全指能源,2011-08-02,=0.0004,=2738.1900,=0.1730,=14.3237,=0.5880,=6.8032,=9.9968,=13.3530,=18.8225,=75.0146,=1.4575,=0.9394,=0.7554,=0.9688,=1.1795,=1.3215,=1.7977,=0.8863,=0.9617,=0.3323,=0.4459,=0.5658,=0.7318,=1.0524,=0.0369,=0.2542,=0.0098,=0.0349,=0.0439,=0.0544,=0.0769,=0.0593,=0.0918,=0.0507,=612
="000928",中证能源,2009-07-03,=0.0010,=3454.2400,=0.1722,=13.8262,=0.5657,=6.9612,=9.7906,=13.1496,=18.9259,=68.9647,=1.4549,=0.9357,=0.7281,=0.9359,=1.1566,=1.3047,=1.8006,=0.8713,=0.9609,=0.3162,=0.4106,=0.5305,=0.7130,=1.0383,=0.0381,=0.2497,=0.0106,=0.0366,=0.0464,=0.0557,=0.0717,=0.0607,=0.0960,=0.0525,=1294
="000993",全指信息,2011-08-02,=-0.0232,=9940.6900,=0.1713,=52.9573,=0.5150,=27.3163,=42.0292,=52.3654,=68.2638,=96.2351,=6.1809,=0.9646,=2.5265,=3.2907,=4.0177,=4.7054,=8.9424,=3.6889,=0.8706,=1.8009,=2.3376,=2.8258,=3.4670,=5.3826,=0.0058,=0.3745,=0.0039,=0.0053,=0.0064,=0.0084,=0.0117,=0.0622,=0.0751,=0.0332,=4104
="000935",中证信息,2009-07-03,=-0.0232,=7510.6900,=0.1702,=52.9119,=0.7318,=22.3783,=36.3294,=44.9661,=55.3834,=87.4284,=6.1901,=0.9604,=2.5910,=3.3282,=4.0455,=4.8813,=8.9117,=3.6065,=0.8286,=1.7187,=2.2023,=2.7279,=3.5210,=5.2392,=0.0060,=0.2114,=0.0042,=0.0059,=0.0072,=0.0094,=0.0127,=0.0609,=0.0833,=0.0345,=1126
="CN5075",国证信创,2015-02-16,,,=0.1694,=68.3200,=0.3363,=39.3034,=50.0725,=78.2777,=124.1579,=152.0158,=7.4473,=0.7949,=3.0386,=3.6043,=5.3027,=7.4640,=10.9595,=5.7047,=0.8024,=2.8415,=3.7193,=4.4652,=5.6896,=8.6847,=0.0028,=0.1342,=0.0018,=0.0030,=0.0057,=0.0078,=0.0108,=0.0739,=0.0598,=0.0281,=32
="1000008",沪深B股,1994-01-10,=0.0088,=296.6000,=0.1685,=24.5855,=0.6823,=7.0835,=12.9417,=17.5164,=30.7740,=97.5837,=0.8103,=0.3659,=0.6594,=0.7810,=0.8406,=1.0105,=1.4976,=0.5393,=0.6366,=0.3777,=0.4474,=0.5017,=0.5818,=1.1545,=0.0454,=0.8611,=0.0157,=0.0282,=0.0360,=0.0437,=0.1455,,=0.0269,=0.0232,=372
=".NDX",纳斯达克100指数,1969-12-31,,,=0.1676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=0.1486,=4755
="931250",港股通创新药,2012-07-20,=-0.0026,=1171.0500,=0.1656,=34.4410,=0.3539,=21.4435,=32.6153,=36.4755,=43.9444,=63.0533,=3.7156,=0.7339,=1.5232,=1.8475,=2.3740,=3.8353,=4.5255,=6.0595,=0.6927,=1.4727,=1.7790,=2.3706,=6.5260,=7.7209,=0.0080,=0.2840,=0.0059,=0.0076,=0.0132,=0.0162,=0.0196,=0.0728,=0.1071,=0.0564,=139
="930850",智能制造,2016-07-20,=-0.0254,=5570.0200,=0.1636,=48.1940,=0.7047,=23.4329,=32.7480,=41.8403,=50.3996,=78.5602,=5.6391,=0.9213,=2.5370,=3.5229,=4.1751,=5.0994,=7.7199,=3.2822,=0.6929,=1.5919,=2.3568,=2.8005,=3.5759,=5.3954,=0.0070,=0.3786,=0.0050,=0.0062,=0.0077,=0.0101,=0.0146,=0.0625,=0.0857,=0.0387,=365
="399296",创成长,2019-01-23,=-0.0181,=7240.2600,=0.1617,=33.2484,=0.2588,=22.4911,=30.9917,=43.3006,=63.7068,=104.6935,=7.3944,=0.5512,=3.9463,=4.9552,=7.1040,=10.6535,=14.9802,=4.6812,=0.3492,=2.5417,=3.4802,=5.8126,=11.8813,=17.3385,=0.0084,=0.7217,=0.0016,=0.0028,=0.0063,=0.0105,=0.0200,=0.1410,=0.2040,=0.0851,=1086
="000915",300信息,2007-07-02,=-0.0206,=3776,=0.1616,=46.4562,=0.7351,=20.6178,=34.5626,=39.8330,=48.3468,=75.5831,=6.3430,=0.9279,=2.7398,=3.5399,=4.3492,=5.5970,=9.0762,=3.1192,=0.4796,=1.6744,=2.1697,=3.2004,=4.0540,=4.9963,=0.0069,=0.3589,=0.0049,=0.0061,=0.0076,=0.0100,=0.0144,=0.0690,=0.0971,=0.0383,=22
="931579",东证优势成长,2020-11-09,=-0.0235,=8847.4300,=0.1592,=24.6964,=0.6216,=7.9327,=14.3406,=19.3074,=30.3910,=61.0103,=5.3801,=0.7008,=0.9149,=2.6225,=3.4590,=5.9243,=9.3390,=3.8565,=0.8388,=1.1828,=2.0644,=2.4167,=3.6864,=6.0793,=0.0138,=0.4406,=0.0040,=0.0072,=0.0149,=0.0285,=0.0527,=0.1274,=0.1983,=0.0660,=157
="980030",消费电子,2015-02-17,=-0.0236,=8411.7700,=0.1577,=38.0800,=0.4600,=18.6467,=31.8558,=39.2363,=47.8239,=65.6114,=4.0977,=0.7480,=2.0026,=2.6008,=3.0350,=4.2835,=6.3059,=2.1257,=0.7243,=1.1413,=1.4012,=1.5861,=2.3732,=3.4515,=0.0072,=0.3326,=0.0040,=0.0066,=0.0082,=0.0110,=0.0143,=0.0529,=0.0648,=0.0332,=388
="931787",港股创新药,2018-08-14,=-0.0019,=1452.3400,=0.1564,=34.4410,=0.3430,=20.8973,=29.6626,=42.9571,=78.8151,=400.8209,=3.7156,=0.6885,=1.5132,=2.3105,=2.9957,=4.1171,=5.7621,=6.0595,=0.8891,=0.8553,=1.3350,=2.1036,=3.4117,=7.7308,=0.0080,=0.3297,=0.0045,=0.0069,=0.0102,=0.0135,=0.0202,=0.0728,=0.1071,=0.0561,=808
