指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),股息率,关注度
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0110,=4383.7600,=0.0917,=9.4198,=0.6105,=4.8859,=6.8728,=8.8780,=11.8690,=16.1208,=0.8915,=0.5516,=0.5567,=0.7305,=0.8673,=1.1730,=1.3660,=1.0135,=0.5548,=0.5555,=0.7802,=0.9883,=1.3591,=1.5178,,=0.0951,,=0.0531,=33
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0049,=8770.9900,=-0.0731,=9.4301,=0.5890,=5.7712,=7.9342,=9.0562,=10.2891,=13.0207,=1.0347,=0.3660,=0.7256,=0.9437,=1.0794,=1.2097,=1.5098,=1.6707,=0.7502,=0.9123,=1.1514,=1.4164,=1.7362,=2.4187,,=0.1051,,=0.0347,=270
="H30356",800价值,2014-06-09,=0.0107,=6327.5500,=-0.0480,=9.6637,=0.6978,=6.4024,=7.6955,=9.0442,=9.9535,=13.4784,=0.9404,=0.3995,=0.7030,=0.8626,=0.9882,=1.1723,=1.6287,=1.0731,=0.7862,=0.5868,=0.7379,=0.8824,=1.0829,=1.3738,=0.0232,=0.0908,=0.0237,=0.0386,=33
="932305",智选高股息,2024-09-30,=0.0157,=12049.1300,=0.0797,=9.6829,=0.8647,=7.0143,=7.4850,=8.3364,=9.3963,=10.9391,=1.0657,=0.6266,=0.8750,=0.9234,=1.0518,=1.0857,=1.1675,=0.5344,=0.0150,=0.5232,=0.7285,=0.7872,=1.2759,=1.3342,=0.0253,=0.1000,=0.0324,=0.0586,=304
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0073,=12152.6700,=-0.0539,=9.7392,=0.7519,=6.0524,=7.9044,=8.6518,=10.0563,=15.8114,=1.0253,=0.5535,=0.6924,=0.8947,=1.0056,=1.1579,=1.7191,=1.3664,=0.7471,=0.8034,=0.9981,=1.0887,=1.4384,=2.0876,,=0.1052,,=0.0347,=93
="HSCEI",恒生中国企业指数,1994-08-08,=0.0073,=8425.8200,=-0.0547,=9.7722,=0.7551,=6.0524,=7.9051,=8.6585,=10.0777,=15.8114,=1.0283,=0.5574,=0.6924,=0.8950,=1.0069,=1.1595,=1.7191,=1.3700,=0.7482,=0.8037,=0.9986,=1.0887,=1.4420,=2.0876,,=0.1052,,=0.0345,=4752
="932422",A500红利低波,2025-04-09,=0.0156,=3016.9000,=-0.0278,=9.7860,=0.1345,=9.5190,=9.8710,=10.0880,=10.2376,=10.5846,=0.9891,=0.0182,=0.9733,=1.0264,=1.0429,=1.0568,=1.0978,=1.2715,=0.0655,=1.2431,=1.3037,=1.4274,=1.4729,=1.5336,=0.0241,=0.0948,,=0.0423,=314
="930723",沪港深F100,2015-08-05,=0.0122,=4978.6700,=-0.0222,=9.8228,=0.6801,=5.4557,=7.5729,=9.0227,=10.1685,=13.1279,=0.9667,=0.4247,=0.6469,=0.8477,=1.0095,=1.1158,=1.4626,=1.2702,=0.7703,=0.6039,=0.8635,=1.0791,=1.2879,=1.6654,,=0.0918,,=0.0388,=151
="931069",中金300,2018-02-14,=0.0092,=4752.8400,=-0.0503,=9.9000,=0.6693,=5.9518,=7.5526,=9.2871,=10.5003,=13.6164,=1.0250,=0.4040,=0.7377,=0.9217,=1.0913,=1.3550,=1.8328,=1.3270,=0.7980,=0.6656,=0.8652,=1.1142,=1.3282,=1.7542,=0.0231,=0.0958,=0.0284,=0.0385,=93
="000042",上证央企,2009-03-30,=0.0052,=1745.1000,=-0.0366,=9.9154,=0.7432,=6.3284,=7.8863,=9.1737,=10.0542,=12.9577,=0.9640,=0.4287,=0.7230,=0.8871,=0.9871,=1.1137,=1.4812,=1.2842,=0.9526,=0.6569,=0.8569,=0.9780,=1.1362,=1.3891,=0.0224,=0.0920,=0.0234,=0.0368,=385
="931375",300质量低波,2019-11-25,=0.0059,=16141.1900,=-0.0482,=9.9912,=0.3883,=6.4946,=8.1568,=11.4061,=13.5622,=22.0532,=1.2534,=0.3934,=0.8054,=1.0803,=1.5583,=2.0733,=3.3245,=1.7462,=0.5711,=1.0044,=1.3240,=1.6698,=2.0933,=2.5370,=0.0279,=0.1211,=0.0298,=0.0323,=110
="950090",50AH优选,2015-12-10,=0.0020,=6108.5500,=-0.0122,=9.9970,=0.8393,=6.3188,=7.9111,=8.6502,=9.8270,=13.5010,=1.0463,=0.5563,=0.7914,=0.9494,=1.0280,=1.1240,=1.5403,=1.3517,=0.9471,=0.6574,=0.8480,=0.9513,=1.0618,=1.4553,,=0.1007,,=0.0363,=1998
="932431",300质量,2025-03-18,=0.0048,=1960.0700,=-0.0422,=10.0026,=0.2432,=9.4685,=9.9743,=10.1422,=10.3206,=10.6435,=1.0712,=0.0103,=1.0616,=1.1091,=1.1298,=1.1454,=1.1853,=2.1291,=0.1233,=2.0194,=2.1516,=2.2025,=2.2448,=2.3259,=0.0253,=0.1012,=0.0271,=0.0367,=9
="399550",央视50,2012-06-06,=0.0024,=8380.9800,=0.0357,=10.0095,=0.7494,=6.8960,=8.2791,=9.2999,=10.1522,=13.0561,=0.9900,=0.1356,=0.8649,=1.0152,=1.2376,=1.4261,=1.8564,=2.0793,=0.8310,=1.3448,=1.6562,=1.8105,=2.0481,=2.5217,=0.0237,=0.0945,=0.0248,=0.0396,=2272
="000925",基本面50,2009-02-26,=0.0162,=4272.9400,=-0.0748,=10.0231,=0.7803,=6.2635,=7.9688,=9.1053,=10.0926,=12.7955,=0.9669,=0.3359,=0.7306,=0.9013,=1.0561,=1.1921,=1.5728,=1.0676,=0.7073,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0227,=0.0882,=0.0241,=0.0383,=4552
="930709",香港证券,2015-07-13,=0.0137,=1255.2200,=-0.1113,=10.0420,=0.1778,=6.3679,=10.2439,=12.8134,=14.8886,=24.4010,=0.9235,=0.4205,=0.5308,=0.7588,=0.9646,=1.2506,=1.6136,=3.8604,=0.7289,=1.7834,=2.5970,=3.1590,=4.1596,=5.9903,,=0.0828,,=0.0358,=506
="932153",港股通价值策略,2025-04-30,=0.0085,=1128.9100,=0.0744,=10.0512,=0.3849,=8.1696,=9.7389,=10.1360,=10.4016,=10.9237,=0.8705,=0.3585,=0.7012,=0.8403,=0.8821,=0.9026,=0.9365,=1.0308,=0.4679,=0.8168,=0.9738,=1.0348,=1.0647,=1.1126,,=0.0812,,=0.0414,=9
="000859",国企一带一路,2019-05-16,=0.0052,=1936.9700,=0.0634,=10.1358,=0.0721,=9.4709,=10.6654,=12.5366,=14.5140,=21.0714,=0.9748,=0.0012,=0.9662,=1.1806,=1.4409,=1.7797,=2.1877,=1.1047,=0.9508,=0.4715,=0.5616,=0.7384,=0.8269,=1.1782,=0.0234,=0.0898,=0.0201,=0.0359,=264
="000806",消费服务,2012-02-10,=0.0055,=7797.4600,=-0.0743,=10.1522,=0.2506,=8.9888,=10.0299,=10.8057,=11.8704,=17.0971,=1.0686,=0.0330,=1.0009,=1.1980,=1.3534,=1.5460,=2.0145,=2.1491,=0.5387,=1.6526,=1.9465,=2.1223,=2.3803,=3.0032,=0.0246,=0.1002,=0.0266,=0.0366,=422
="000056",上证国企,2010-01-04,=0.0114,=1227.9800,=-0.0155,=10.2055,=0.6575,=7.2538,=8.8792,=9.7199,=10.7955,=13.3187,=1.1253,=0.5062,=0.8518,=1.0314,=1.1227,=1.2162,=1.5455,=1.6613,=0.9419,=0.7909,=0.9986,=1.1114,=1.2340,=1.7805,=0.0264,=0.1060,=0.0271,=0.0369,=199
