指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="H30270",红利价值,2013-12-19,=0.0100,=9772.5900,=0.0252,=7.9459,=0.7648,=4.4543,=5.4224,=6.7321,=8.7694,=13.0955,=0.8141,=0.6323,=0.5256,=0.6479,=0.7602,=1.2562,=1.7317,=1.6079,=0.9907,=0.5854,=0.8095,=0.9944,=1.2606,=1.6504,=0.0717,=0.0975,=0.0748,=0.0419,=172
="HSHDYI",恒生高股息率指数,2012-12-10,=0.0169,=1377.3000,=0.0798,=7.9800,=0.8411,=3.6777,=4.8612,=6.6082,=7.7519,=10.6953,=0.7501,=0.6294,=0.4041,=0.5046,=0.6482,=0.9078,=1.1746,=1.1596,=0.6095,=0.5013,=0.7008,=1.0658,=1.5005,=1.9871,,=0.0935,,=0.0520,=903
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=0.0082,=2768.3900,=0.1173,=8.0219,=0.9741,=3.8979,=4.9412,=5.8238,=7.1203,=8.2754,=0.7303,=0.9280,=0.4277,=0.5163,=0.5747,=0.6735,=0.8197,=1.2444,=0.9463,=0.5333,=0.6959,=0.8678,=1.1110,=1.3442,,=0.0916,,=0.0510,=473
="931157",SHS红利成长LV,2019-04-25,=0.0172,=7571.3500,=0.0157,=8.0258,=0.7051,=4.1261,=5.5726,=6.8771,=8.3497,=11.5318,=0.8281,=0.5886,=0.5154,=0.6243,=0.8076,=0.9299,=1.5888,=1.5812,=0.9693,=0.5018,=0.7045,=1.0282,=1.3800,=1.6333,,=0.0965,,=0.0478,=300
="000934",中证金融,2009-07-03,=0.0244,=5737.2300,=-0.0849,=8.0859,=0.5078,=5.7083,=6.8944,=8.0672,=8.8714,=11.5527,=0.7809,=0.2622,=0.6117,=0.7181,=0.9319,=1.1513,=1.5017,=2.1265,=0.8483,=1.1467,=1.4503,=1.8024,=2.0642,=2.6696,=0.0732,=0.0889,=0.0723,=0.0375,=1149
="932596",港股通红利低波,2016-02-04,=0.0071,=4244.0700,=0.0942,=8.0879,=0.5338,=7.4451,=7.7927,=8.0674,=8.2851,=8.5745,=0.7638,=0.9624,=0.6528,=0.6875,=0.7159,=0.7550,=0.7672,=1.3258,=0.5564,=1.2161,=1.2724,=1.3206,=1.3627,=1.4099,,,,=0.0498,=76
="930914",港股通高股息,2016-11-25,=0.0086,=5360.3100,=0.0900,=8.0943,=0.8439,=3.4280,=4.4109,=5.8648,=7.7438,=11.1979,=0.7876,=0.7450,=0.3979,=0.5007,=0.6112,=0.8548,=1.1764,=1.2595,=0.8135,=0.5144,=0.6968,=0.9201,=1.2402,=2.2126,,=0.1000,,=0.0514,=663
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0154,=3796.4900,=0.0561,=8.1030,=0.9400,=4.9972,=5.5316,=6.0633,=7.5546,=8.5137,=0.7982,=0.9550,=0.5264,=0.5908,=0.6273,=0.7388,=0.8235,=0.9676,=0.9488,=0.5404,=0.5922,=0.6604,=0.8414,=1.0198,,=0.0966,,=0.0478,=108
="930992",沪港深红利低波,2017-06-28,=0.0084,=5733.8500,=0.0299,=8.1464,=0.9444,=4.0130,=5.1110,=5.8285,=7.4968,=8.5012,=0.7715,=0.9808,=0.4277,=0.5362,=0.5878,=0.7018,=0.7825,=1.1876,=0.8274,=0.4496,=0.5982,=0.8111,=1.1652,=1.3912,,=0.0942,,=0.0501,=17
="000992",全指金融,2011-08-02,=0.0249,=5489.3400,=-0.0833,=8.2973,=0.5214,=5.9310,=7.1022,=8.2401,=9.0288,=11.6339,=0.7831,=0.2605,=0.6188,=0.7234,=0.9409,=1.1658,=1.5107,=2.1064,=0.8322,=1.1568,=1.4432,=1.8065,=2.0642,=2.6668,=0.0720,=0.0851,=0.0697,=0.0369,=2698
="H30269",红利低波,2013-12-19,=0.0096,=11400.6700,=0.0143,=8.3682,=0.7638,=4.5638,=5.5488,=6.8151,=9.4786,=14.4342,=0.8613,=0.5862,=0.5386,=0.6570,=0.8017,=1.3872,=1.9670,=1.6167,=0.9852,=0.6111,=0.8850,=1.0977,=1.4134,=1.6556,=0.0718,=0.0970,=0.0686,=0.0432,=3911
="H50040",上红低波,2014-03-21,=0.0129,=11271.0100,=0.0221,=8.3963,=0.7766,=4.6938,=5.9512,=7.0349,=9.6645,=14.3118,=0.8525,=0.5453,=0.5647,=0.6911,=0.8375,=1.3609,=1.8756,=1.6329,=0.9860,=0.6380,=0.8684,=1.2018,=1.3942,=1.6750,=0.0737,=0.0983,=0.0721,=0.0425,=343
="931446",东证红利低波,2020-04-21,=0.0149,=3462.3500,=0.0057,=8.4320,=0.7770,=5.1478,=6.1588,=7.0767,=8.5361,=11.0216,=0.8158,=0.6804,=0.5884,=0.6934,=0.7607,=0.8754,=1.2481,=1.5284,=0.9737,=0.5909,=0.7519,=0.8810,=1.3005,=1.5979,=0.0725,=0.0941,=0.0749,=0.0423,=774
="000029",180价值,2009-01-09,=0.0132,=4255.4100,=-0.0444,=8.4559,=0.7852,=5.6894,=6.9075,=7.8865,=8.4934,=10.8138,=0.8306,=0.3096,=0.6666,=0.8069,=0.8644,=1.0660,=1.4433,=1.0963,=0.8784,=0.6198,=0.7825,=0.9448,=1.0648,=1.4032,=0.0720,=0.0955,=0.0779,=0.0401,=554
="000151",上国红利,2012-07-20,=0.0023,=1599.8400,=0.0472,=8.4702,=0.9551,=4.5075,=5.3657,=6.9090,=7.6151,=10.0345,=0.7733,=0.5359,=0.5268,=0.6189,=0.7557,=0.9661,=1.3272,=1.0724,=0.4716,=0.6026,=0.8953,=1.0983,=1.3113,=1.6854,=0.0766,=0.0931,=0.0685,=0.0432,=198
="931130",红利成长低波,2018-12-04,=0.0106,=24189.6500,=0.0200,=8.5421,=0.7508,=4.4465,=5.5687,=7.7148,=8.7339,=11.5512,=0.8585,=0.3622,=0.5279,=0.6231,=0.9037,=1.0339,=1.5803,=1.8951,=0.7930,=0.3109,=0.8121,=1.3144,=1.9140,=2.5957,=0.0647,=0.0980,=0.0458,=0.0429,=138
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0223,=5071.4500,=0.0920,=8.5997,=0.9643,=4.2457,=4.7030,=5.7340,=7.5421,=8.9197,=0.7893,=0.9658,=0.4429,=0.4971,=0.5754,=0.7301,=0.8114,=1.0882,=0.9515,=0.6036,=0.6709,=0.8692,=0.9971,=1.1417,,=0.0936,,=0.0527,=80
="000922",中证红利,2008-05-26,=0.0080,=5723.6500,=0.0399,=8.6005,=0.8026,=5.1762,=6.0245,=7.6568,=8.5820,=11.2156,=0.8527,=0.4889,=0.5911,=0.7110,=0.8584,=1.1090,=1.4999,=1.2810,=0.8937,=0.6332,=0.7726,=1.0442,=1.2159,=1.7101,=0.0673,=0.0937,=0.0683,=0.0421,=19812
="000821",300红利,2012-07-20,=0.0033,=6788.6900,=0.0175,=8.7453,=0.8702,=4.9998,=6.1944,=7.5608,=8.3913,=10.9286,=0.8682,=0.4852,=0.5725,=0.7140,=0.8771,=1.0796,=1.4919,=1.4190,=0.9308,=0.6098,=0.7993,=1.0625,=1.3088,=1.6963,=0.0719,=0.0964,=0.0719,=0.0428,=980
="000015",红利指数,2005-01-04,=-0.0008,=3221.3100,=0.0605,=8.7565,=0.9584,=4.6646,=5.5108,=7.0876,=7.9868,=10.4439,=0.8497,=0.6072,=0.5525,=0.6398,=0.7661,=1.0182,=1.3875,=1.4849,=0.9584,=0.7277,=0.8913,=1.1259,=1.3221,=1.6890,=0.0627,=0.0940,=0.0675,=0.0409,=14104
="000824",国企红利,2012-07-20,=0.0088,=2206.0300,=0.0400,=8.9490,=0.9448,=4.8847,=5.9406,=7.3386,=8.3445,=10.7823,=0.8764,=0.5767,=0.5610,=0.6880,=0.8278,=1.0592,=1.4469,=1.3124,=0.8821,=0.5370,=0.7016,=0.9865,=1.2341,=1.6834,=0.0686,=0.0944,=0.0718,=0.0420,=928
="931644",800红利,2024-03-15,=0.0096,=2657.5300,=0.0413,=9.0159,=0.7711,=6.4729,=7.2791,=8.1792,=9.0454,=9.4757,=0.8923,=0.6888,=0.7001,=0.7673,=0.8567,=0.9087,=0.9431,=1.3200,=0.9438,=0.8423,=0.9210,=1.1064,=1.2730,=1.3504,=0.0715,=0.0955,=0.0722,=0.0429,=29
="930955",红利低波100,2017-05-26,=0.0086,=11974.4500,=0.0155,=9.0290,=0.8494,=5.0805,=6.0564,=7.3907,=8.5445,=11.5013,=0.9148,=0.6662,=0.5792,=0.6655,=0.8239,=0.9923,=1.3722,=1.3720,=0.8196,=0.5888,=0.7758,=0.9864,=1.3014,=1.7525,=0.0751,=0.0936,=0.0714,=0.0443,=1962
="000063",上证周期,2010-02-03,=0.0244,=3841.9100,=-0.0531,=9.0458,=0.6777,=5.4761,=7.1362,=8.5581,=9.4385,=12.4946,=0.9409,=0.4349,=0.6668,=0.8368,=0.9660,=1.1073,=1.4831,=1.6092,=0.9571,=0.8113,=1.0636,=1.2494,=1.4263,=1.7571,=0.0797,=0.1019,=0.0808,=0.0368,=206
="399373",大盘价值,2010-01-04,=0.0131,=8238.3500,=-0.0391,=9.0900,=0.7943,=5.4746,=6.8623,=8.3403,=9.1067,=11.9914,=0.9325,=0.4584,=0.6410,=0.8033,=0.9504,=1.1408,=1.5001,=1.1577,=0.8450,=0.5920,=0.7817,=0.9284,=1.1360,=1.4541,=0.0763,=0.0969,=0.0766,=0.0419,=325
="931479",证券保险,2020-05-06,=0.0454,=920.6300,=-0.1337,=9.1470,=0.0084,=8.7385,=11.9987,=13.5580,=15.5594,=21.1012,=1.2722,=0.2737,=1.0296,=1.2290,=1.3856,=1.5775,=2.2844,=1.6693,=0.6790,=1.0318,=1.2684,=1.4439,=1.7952,=2.2879,=0.1244,=0.1142,=0.0972,=0.0287,=17
="000919",300价值,2008-01-21,=0.0168,=5162.6000,=-0.0293,=9.1576,=0.7659,=5.9577,=7.3283,=8.4437,=9.2359,=12.2376,=0.9253,=0.4394,=0.6917,=0.8497,=0.9440,=1.1495,=1.5388,=1.1215,=0.8500,=0.6314,=0.7861,=0.9060,=1.1019,=1.3421,=0.0752,=0.0968,=0.0773,=0.0395,=4308
="930740",300红利LV,2018-12-04,=-0.0003,=7295.2825,=0.0176,=9.1718,=0.9128,=5.4153,=6.8200,=7.4961,=8.5522,=9.6903,=0.9362,=0.7520,=0.6159,=0.7698,=0.8553,=0.9468,=1.0604,=1.3953,=0.7475,=0.6725,=0.8550,=1.0748,=1.5137,=1.9253,=0.0682,=0.0943,=0.0707,=0.0417,=592
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0203,=4255.3200,=0.0597,=9.1855,=0.5530,=4.8859,=6.8728,=8.8773,=12.1035,=16.1208,=0.8789,=0.5246,=0.5567,=0.7305,=0.8673,=1.1805,=1.3660,=0.9857,=0.4953,=0.5555,=0.7802,=0.9883,=1.3645,=1.5178,,=0.0950,,=0.0551,=32
="000825",央企红利,2012-07-20,=0.0052,=3607.9500,=0.0447,=9.3795,=0.9744,=4.7369,=6.0940,=7.3075,=8.3271,=10.5687,=0.9111,=0.6175,=0.5507,=0.6915,=0.8600,=0.9993,=1.3929,=1.2410,=0.8570,=0.6009,=0.8548,=1.0551,=1.2113,=1.7357,=0.0695,=0.0951,=0.0705,=0.0409,=306
="H30035",300非银,2012-12-21,=0.0424,=9642.8800,=-0.1354,=9.4330,=0.0049,=9.0295,=13.0815,=15.1688,=19.3628,=26.3489,=1.2999,=0.1682,=1.0544,=1.3243,=1.6416,=2.0481,=2.4387,=1.7118,=0.4885,=1.0410,=1.4185,=1.7246,=1.9729,=2.3917,=0.1221,=0.1128,=0.0964,=0.0280,=1179
="931848",800红利低波,2024-05-21,=0.0068,=3281.4800,=0.0367,=9.4862,=0.8224,=7.4155,=8.1566,=9.0077,=9.4647,=9.7854,=0.9615,=0.7039,=0.7315,=0.8578,=0.9176,=0.9713,=1.0024,=1.3788,=0.7785,=1.1714,=1.2295,=1.3406,=1.3809,=1.5428,=0.0727,=0.0933,=0.0737,=0.0413,=131
="931069",中金300,2018-02-14,=0.0237,=4897.0700,=-0.0215,=9.6381,=0.5890,=5.9518,=7.4915,=9.2655,=10.5141,=13.6164,=0.9852,=0.3409,=0.7377,=0.9201,=1.1017,=1.3587,=1.8328,=1.3964,=0.8584,=0.6656,=0.8602,=1.1118,=1.3130,=1.7542,=0.0767,=0.1056,=0.0771,=0.0392,=90
="000968",300周期,2010-05-28,=0.0260,=4375.2900,=-0.0382,=9.8603,=0.7123,=6.1174,=7.8172,=9.1554,=10.2896,=13.3562,=0.9803,=0.4254,=0.7021,=0.8484,=1.0124,=1.1812,=1.5550,=1.6238,=0.9633,=0.8459,=1.0834,=1.2645,=1.4672,=1.8297,=0.0764,=0.0962,=0.0777,=0.0348,=98
="399966",800证保,2012-12-21,=0.0439,=5767.1100,=-0.1279,=9.8705,=0.0049,=9.4219,=13.7118,=15.9950,=19.7375,=27.1945,=1.3033,=0.1731,=1.0619,=1.3284,=1.6250,=2.0416,=2.4366,=1.8405,=0.5643,=1.1634,=1.5249,=1.7799,=2.0457,=2.5211,=0.1176,=0.1076,=0.0911,=0.0269,=171
="H30588",中证证保,2015-02-02,=0.0439,=979.3800,=-0.1278,=9.8778,=0.0049,=9.4285,=13.6597,=16.0874,=19.5891,=27.6808,=1.3020,=0.1719,=1.0752,=1.3283,=1.6332,=2.0366,=2.4238,=1.8430,=0.5866,=1.1673,=1.5178,=1.7578,=2.0128,=2.5500,=0.1176,=0.1081,=0.0914,=0.0268,=462
="H30356",800价值,2014-06-09,=0.0201,=6537.7200,=-0.0164,=9.8931,=0.7861,=6.4024,=7.6878,=9.0271,=9.9526,=13.4784,=0.9900,=0.5016,=0.7030,=0.8616,=0.9895,=1.1761,=1.6287,=1.0982,=0.8346,=0.5868,=0.7375,=0.8801,=1.0796,=1.3738,=0.0737,=0.0946,=0.0754,=0.0378,=30
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0301,=9124.1500,=-0.0358,=9.9279,=0.7103,=5.7712,=7.8950,=8.9853,=10.2891,=13.0207,=1.1089,=0.5965,=0.7256,=0.9400,=1.0759,=1.2097,=1.5098,=1.7520,=0.8228,=0.9123,=1.1438,=1.4022,=1.7208,=2.4187,,=0.1056,,=0.0342,=262
="950090",50AH优选,2015-12-10,=0.0240,=6034.0400,=-0.0243,=9.9396,=0.8406,=6.3188,=7.9033,=8.6254,=9.7738,=13.5010,=1.0746,=0.6518,=0.7914,=0.9480,=1.0261,=1.1247,=1.5403,=1.3431,=0.9582,=0.6574,=0.8466,=0.9483,=1.0551,=1.4553,,=0.1029,,=0.0368,=1996
="399995",基建工程,2015-03-12,=0.0358,=4066.2400,=0.0409,=9.9701,=0.7469,=5.8673,=7.3439,=8.2792,=12.3371,=18.8590,=0.7209,=0.1624,=0.5815,=0.7341,=0.9080,=1.4591,=2.1834,=0.1974,=0.4089,=0.1368,=0.1788,=0.2061,=0.3577,=0.5478,=0.0444,=0.0704,=0.0520,=0.0252,=2684
="000042",上证央企,2009-03-30,=0.0144,=1741.5000,=-0.0386,=10.0125,=0.7923,=6.3284,=7.8863,=9.1359,=10.0321,=12.9577,=0.9941,=0.5177,=0.7230,=0.8871,=0.9895,=1.1154,=1.4812,=1.2974,=0.9728,=0.6569,=0.8569,=0.9755,=1.1282,=1.3891,=0.0740,=0.0970,=0.0773,=0.0363,=381
="399550",央视50,2012-06-06,=0.0209,=8152.0400,=0.0075,=10.0585,=0.7721,=6.8960,=8.2589,=9.2530,=10.1379,=13.0561,=1.0207,=0.2110,=0.8649,=1.0174,=1.2376,=1.4261,=1.8564,=2.0988,=0.8685,=1.3448,=1.6494,=1.8018,=2.0404,=2.5217,=0.0768,=0.1002,=0.0803,=0.0395,=2261
="000925",基本面50,2009-02-26,=0.0154,=4422.1200,=-0.0425,=10.0842,=0.8071,=6.2635,=7.9688,=9.0650,=10.0569,=12.7955,=1.0118,=0.3904,=0.7306,=0.9013,=1.0593,=1.1921,=1.5728,=1.0885,=0.7733,=0.6037,=0.7864,=0.9667,=1.1028,=1.4866,=0.0747,=0.0947,=0.0771,=0.0373,=4539
="399805",互联金融,2015-02-10,=0.0543,=3400.0900,=-0.1166,=10.1045,=0.2399,=7.5943,=9.7864,=11.5021,=13.1858,=16.5816,=1.0468,=0.1880,=0.7644,=1.0545,=1.4356,=1.7343,=2.0317,=1.8692,=0.8751,=1.1667,=1.4082,=1.6147,=1.7821,=2.2175,=0.0834,=0.0942,=0.0809,=0.0325,=326
="930723",沪港深F100,2015-08-05,=0.0056,=5088.4792,=-0.0007,=10.1112,=0.7859,=5.4557,=7.5706,=8.9741,=10.1453,=13.1279,=1.0145,=0.5140,=0.6469,=0.8476,=1.0095,=1.1160,=1.4626,=1.3034,=0.8374,=0.6039,=0.8632,=1.0737,=1.2806,=1.6654,,=0.1086,,=0.0383,=151
="932422",A500红利低波,2025-04-09,=0.0019,=3158.5900,=0.0179,=10.1341,=0.5643,=9.5190,=9.8710,=10.0880,=10.2482,=10.5846,=1.0495,=0.6349,=0.9943,=1.0285,=1.0429,=1.0596,=1.0978,=1.3127,=0.2116,=1.2431,=1.3099,=1.4386,=1.4753,=1.5336,=0.0682,,,=0.0406,=267
="932305",智选高股息,2024-09-30,=0.0196,=11908.1800,=0.0670,=10.1655,=0.9699,=7.0143,=7.4634,=8.3066,=9.2553,=10.4630,=1.1065,=0.9205,=0.8750,=0.9210,=1.0460,=1.0832,=1.1675,=0.8243,=0.5616,=0.7106,=0.7291,=0.7832,=1.2776,=1.3342,=0.0813,=0.1049,=0.0838,=0.0492,=249
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0265,=12510.8300,=-0.0260,=10.1998,=0.8233,=6.0524,=7.8633,=8.6102,=9.9919,=15.8114,=1.0951,=0.6975,=0.6924,=0.8908,=0.9998,=1.1579,=1.7191,=1.4278,=0.7983,=0.7846,=0.9937,=1.0822,=1.4303,=2.0876,,=0.1073,,=0.0342,=91
="HSCEI",恒生中国企业指数,1994-08-08,=0.0261,=8677.3100,=-0.0265,=10.2440,=0.8250,=6.0524,=7.8664,=8.6156,=9.9981,=15.8114,=1.0986,=0.7000,=0.6924,=0.8904,=1.0011,=1.1595,=1.7191,=1.4327,=0.7989,=0.7849,=0.9944,=1.0824,=1.4343,=2.0876,,=0.1073,,=0.0341,=4735
="932431",300质量,2025-03-18,=0.0157,=2004.3800,=-0.0206,=10.2683,=0.7813,=9.4685,=9.9524,=10.1321,=10.2810,=10.5369,=1.1212,=0.3008,=1.0727,=1.1130,=1.1305,=1.1461,=1.1853,=2.2043,=0.5195,=2.0194,=2.1516,=2.2025,=2.2448,=2.3259,=0.0794,,,=0.0356,=4
="932153",港股通价值策略,2025-04-30,=0.0236,=1115.0800,=0.0612,=10.3179,=0.7435,=8.1696,=9.5755,=10.0968,=10.3560,=10.9237,=0.9013,=0.8261,=0.7012,=0.8261,=0.8791,=0.8991,=0.9365,=1.0441,=0.6217,=0.8168,=0.9560,=1.0278,=1.0639,=1.1126,,,,=0.0414,=7
="000806",消费服务,2012-02-10,=0.0255,=8149.9300,=-0.0325,=10.3249,=0.3359,=8.8952,=9.9955,=10.8057,=11.8704,=17.0971,=1.1319,=0.0960,=1.0009,=1.2030,=1.3560,=1.5460,=2.0145,=2.2376,=0.6624,=1.6526,=1.9444,=2.1110,=2.3803,=3.0032,=0.0838,=0.1036,=0.0833,=0.0354,=414
="931375",300质量低波,2019-11-25,=0.0374,=16910.4200,=-0.0028,=10.3345,=0.4073,=6.4946,=8.1352,=11.5057,=13.5729,=22.0532,=1.3128,=0.4034,=0.8054,=1.0791,=1.5688,=2.0828,=3.3245,=1.8131,=0.6336,=1.0044,=1.3182,=1.6568,=2.0964,=2.5370,=0.0993,=0.1354,=0.0949,=0.0314,=109
="931722",国新港股通央企红利,2023-09-13,=0.0065,=1450.2067,=0.1005,=10.4177,=0.9682,=5.5040,=6.6434,=7.5809,=8.9087,=10.8173,=0.9754,=0.9587,=0.6213,=0.7211,=0.8103,=0.8996,=1.0298,=0.6447,=0.9459,=0.3100,=0.3799,=0.4660,=0.5846,=0.6918,,=0.1007,,=0.0494,=323
="399371",国证价值,2010-01-04,=0.0196,=7263.7600,=0.0084,=10.4224,=0.8067,=6.4728,=7.8356,=9.0964,=10.3804,=13.0475,=1.0283,=0.5449,=0.7249,=0.8967,=1.0117,=1.2391,=1.5675,=1.0878,=0.7931,=0.5764,=0.7536,=0.8693,=1.0968,=1.3812,=0.0736,=0.0927,=0.0763,=0.0384,=118
