指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="000818",细分金融,2012-04-11,=0.0018,=6503.9700,=-0.1191,=7.3160,=0.3522,=5.2356,=6.4974,=7.6851,=8.4810,=10.9951,=0.7465,=0.2569,=0.5930,=0.7010,=0.8830,=1.0916,=1.4303,=2.2150,=0.7621,=1.2689,=1.6354,=1.9937,=2.2623,=2.9111,=0.0396,=0.6198,=0.0239,=0.0331,=0.0375,=0.0471,=0.0625,=0.0231,=0.0956,=0.0246,=7
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=0.0199,=2503.4600,=0.0104,=7.3552,=0.8382,=3.8979,=4.9499,=5.9117,=7.2399,=8.4533,=0.6564,=0.7397,=0.4277,=0.5173,=0.5793,=0.6838,=0.8197,=1.1449,=0.8333,=0.5333,=0.6978,=0.8797,=1.1238,=1.3442,=0.0546,=0.1125,=0.0482,=0.0565,=0.0672,=0.0840,=0.1067,,=0.0894,,=495
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0113,=4674.6800,=0.0065,=7.4208,=0.7100,=4.2457,=4.7375,=5.8057,=7.8507,=9.0746,=0.6946,=0.6680,=0.4429,=0.4998,=0.5854,=0.7380,=0.8283,=1.1369,=0.9764,=0.6036,=0.6759,=0.8796,=1.0427,=1.2314,=0.0624,=0.2927,=0.0497,=0.0610,=0.0724,=0.0878,=0.0947,,=0.0899,,=86
="H30270",红利价值,2013-12-19,=0.0063,=9130.7600,=-0.0421,=7.4240,=0.6758,=4.4543,=5.4381,=6.7726,=8.6958,=13.0955,=0.7482,=0.4615,=0.5256,=0.6490,=0.7627,=1.2421,=1.7317,=1.5046,=0.9446,=0.5854,=0.8133,=1.0012,=1.3012,=1.6637,=0.0447,=0.3905,=0.0269,=0.0419,=0.0505,=0.0631,=0.0726,=0.0235,=0.0936,=0.0240,=197
="932596",港股通红利低波,2016-02-04,=0.0252,=3870.2400,=-0.0022,=7.4916,=0.0619,=7.1792,=7.7816,=8.0254,=8.2718,=8.5745,=0.6913,=0.1959,=0.6528,=0.6938,=0.7248,=0.7571,=0.7956,=1.2929,=0.2680,=1.2161,=1.2779,=1.3257,=1.3601,=1.4099,=0.0524,=0.4072,=0.0473,=0.0494,=0.0527,=0.0549,=0.0579,,=0.0894,,=95
="931157",SHS红利成长LV,2019-04-25,=0.0097,=6934.2900,=-0.0698,=7.5041,=0.6007,=4.1261,=5.6012,=6.9487,=8.3295,=11.5318,=0.7395,=0.3439,=0.5154,=0.6272,=0.8070,=0.9224,=1.5888,=1.6128,=0.9846,=0.5018,=0.7127,=1.0402,=1.4166,=1.6968,=0.0486,=0.5337,=0.0259,=0.0418,=0.0482,=0.0557,=0.0761,,=0.0964,,=341
="930914",港股通高股息,2016-11-25,=0.0171,=4845.1000,=-0.0148,=7.5240,=0.7520,=3.4280,=4.4234,=5.9470,=7.8213,=11.1979,=0.7250,=0.6333,=0.3979,=0.5027,=0.6199,=0.8521,=1.1764,=1.1921,=0.7486,=0.5144,=0.7050,=0.9234,=1.2560,=2.2126,=0.0534,=0.1538,=0.0387,=0.0550,=0.0658,=0.0865,=0.1194,,=0.0918,,=721
="931130",红利成长低波,2018-12-04,=0.0067,=22254.6800,=-0.0616,=7.5805,=0.4715,=4.4465,=5.5838,=7.7984,=8.7154,=11.5512,=0.7558,=0.3350,=0.5279,=0.6253,=0.8987,=1.0282,=1.5803,=2.5885,=0.9967,=0.3109,=0.8148,=1.3213,=1.9308,=2.6815,=0.0416,=0.4339,=0.0246,=0.0322,=0.0424,=0.0533,=0.0639,=0.0231,=0.0934,=0.0229,=148
="930992",沪港深红利低波,2017-06-28,=0.0140,=5221.7100,=-0.0621,=7.5858,=0.7758,=4.0130,=5.1776,=5.9301,=7.7635,=8.5109,=0.7087,=0.7722,=0.4277,=0.5379,=0.5916,=0.7256,=0.7950,=1.1223,=0.7351,=0.4496,=0.6009,=0.8709,=1.1840,=1.3912,=0.0523,=0.1049,=0.0478,=0.0540,=0.0716,=0.0767,=0.0949,,=0.0878,,=50
="000914",300金融,2007-07-02,=0.0018,=5883.5600,=-0.1242,=7.6199,=0.4087,=5.2769,=6.6022,=7.8391,=8.6017,=11.3863,=0.7410,=0.2520,=0.5962,=0.7048,=0.8988,=1.1303,=1.4919,=2.0764,=0.7843,=1.1210,=1.4310,=1.8122,=2.0952,=2.7052,=0.0393,=0.5918,=0.0235,=0.0340,=0.0376,=0.0467,=0.0618,=0.0223,=0.0897,=0.0236,=343
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0278,=3639.1700,=0.0123,=7.6362,=0.7712,=4.9972,=5.5550,=6.1972,=7.7509,=8.5526,=0.7323,=0.7364,=0.5264,=0.5927,=0.6345,=0.7570,=0.8375,=0.9076,=0.8223,=0.5404,=0.5948,=0.6702,=0.8734,=1.0234,=0.0500,=0.1185,=0.0450,=0.0522,=0.0697,=0.0774,=0.0871,,=0.0956,,=115
="000029",180价值,2009-01-09,=0.0052,=3941.2200,=-0.1150,=7.8200,=0.4808,=5.6894,=6.9075,=7.8759,=8.5069,=10.8138,=0.7723,=0.1089,=0.6666,=0.8024,=0.8588,=1.0653,=1.4433,=1.0558,=0.7588,=0.6198,=0.7825,=0.9447,=1.0703,=1.4032,=0.0426,=0.4709,=0.0290,=0.0391,=0.0429,=0.0522,=0.0634,=0.0228,=0.0896,=0.0243,=557
="H50040",上红低波,2014-03-21,=0.0080,=10384.0300,=-0.0583,=7.8660,=0.6882,=4.6938,=5.9512,=7.1007,=9.6645,=14.3118,=0.7885,=0.3674,=0.5647,=0.6911,=0.8323,=1.3609,=1.8756,=1.5326,=0.9258,=0.6380,=0.8684,=1.2015,=1.4049,=1.6845,=0.0452,=0.4441,=0.0230,=0.0391,=0.0465,=0.0588,=0.0718,=0.0234,=0.0936,=0.0244,=364
="H30269",红利低波,2013-12-19,=0.0106,=10449.3300,=-0.0703,=7.8767,=0.6981,=4.5638,=5.5488,=6.9040,=9.4786,=14.4342,=0.7990,=0.4957,=0.5386,=0.6570,=0.7996,=1.3872,=1.9670,=1.5223,=0.9163,=0.6111,=0.8850,=1.0973,=1.4163,=1.6703,=0.0459,=0.4153,=0.0246,=0.0406,=0.0503,=0.0605,=0.0732,=0.0236,=0.0946,=0.0236,=4503
="000934",中证金融,2009-07-03,=0.0007,=5507.6800,=-0.1215,=7.9006,=0.4140,=5.7083,=6.8944,=8.0941,=8.8714,=11.5527,=0.7506,=0.2458,=0.6117,=0.7181,=0.9081,=1.1453,=1.5017,=2.0822,=0.7996,=1.1467,=1.4503,=1.8023,=2.0831,=2.6696,=0.0383,=0.5913,=0.0232,=0.0331,=0.0366,=0.0445,=0.0593,=0.0220,=0.0873,=0.0231,=1152
="000922",中证红利,2008-05-26,=0.0049,=5264.7900,=-0.0435,=8.0481,=0.6416,=5.1762,=6.0245,=7.6566,=8.6158,=11.2156,=0.7790,=0.3715,=0.5911,=0.7110,=0.8483,=1.1086,=1.4999,=1.1900,=0.7443,=0.6332,=0.7726,=1.0440,=1.2311,=1.7101,=0.0449,=0.3959,=0.0309,=0.0401,=0.0471,=0.0596,=0.0693,=0.0233,=0.0895,=0.0228,=20203
="000992",全指金融,2011-08-02,=0.0009,=5271.0900,=-0.1197,=8.0619,=0.4144,=5.9310,=7.1022,=8.2740,=9.0288,=11.6339,=0.7520,=0.2425,=0.6188,=0.7234,=0.9144,=1.1585,=1.5107,=2.0778,=0.7984,=1.1568,=1.4432,=1.8064,=2.0800,=2.6668,=0.0379,=0.5988,=0.0229,=0.0327,=0.0359,=0.0437,=0.0581,=0.0217,=0.0846,=0.0227,=2701
="931446",东证红利低波,2020-04-21,=0.0066,=3209.5600,=-0.0677,=8.1259,=0.6848,=5.1478,=6.1865,=7.1607,=8.5333,=11.0216,=0.7813,=0.5528,=0.5884,=0.6973,=0.7652,=0.8707,=1.2481,=1.4498,=0.9163,=0.5909,=0.7560,=0.8910,=1.3299,=1.5979,=0.0438,=0.3104,=0.0325,=0.0416,=0.0486,=0.0564,=0.0651,=0.0224,=0.0895,=0.0240,=859
="000015",红利指数,2005-01-04,=0.0117,=3022.2500,=-0.0051,=8.2156,=0.8375,=4.6646,=5.5108,=7.0875,=8.0542,=10.4439,=0.7825,=0.5402,=0.5525,=0.6398,=0.7654,=1.0179,=1.3875,=1.3827,=0.8449,=0.7277,=0.8913,=1.1406,=1.3418,=1.6890,=0.0434,=0.2338,=0.0330,=0.0427,=0.0514,=0.0644,=0.0757,=0.0233,=0.0885,=0.0212,=14222
="399373",大盘价值,2010-01-04,=0.0043,=7583.8400,=-0.1155,=8.2250,=0.4606,=5.4746,=6.8623,=8.3416,=9.1146,=11.9914,=0.8342,=0.2680,=0.6410,=0.8033,=0.9419,=1.1408,=1.5001,=1.1048,=0.7307,=0.5920,=0.7817,=0.9283,=1.1432,=1.4541,=0.0447,=0.5773,=0.0275,=0.0366,=0.0428,=0.0526,=0.0641,=0.0236,=0.0939,=0.0248,=331
="000821",300红利,2012-07-20,=0.0069,=6271.5600,=-0.0601,=8.2556,=0.7381,=4.9998,=6.1944,=7.5603,=8.4656,=10.9286,=0.8055,=0.3299,=0.5725,=0.7140,=0.8660,=1.0796,=1.4919,=1.3120,=0.7839,=0.6098,=0.7993,=1.0658,=1.3215,=1.6963,=0.0461,=0.4478,=0.0319,=0.0422,=0.0473,=0.0563,=0.0673,=0.0235,=0.0916,=0.0239,=1001
="000151",上国红利,2012-07-20,=0.0106,=1531.7900,=0.0027,=8.2948,=0.9130,=4.5075,=5.3657,=6.9586,=7.7985,=10.0345,=0.7281,=0.4351,=0.5268,=0.6189,=0.7520,=0.9661,=1.3272,=1.0250,=0.3934,=0.6026,=0.8953,=1.0788,=1.3103,=1.6854,=0.0451,=0.2334,=0.0346,=0.0446,=0.0513,=0.0650,=0.0754,=0.0218,=0.0803,=0.0258,=224
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0183,=3874.9300,=-0.0350,=8.3104,=0.4524,=4.8859,=6.8728,=8.8114,=11.6267,=16.1208,=0.7865,=0.3325,=0.5567,=0.7305,=0.8644,=1.1632,=1.3660,=0.8941,=0.3618,=0.5555,=0.7802,=0.9840,=1.3576,=1.5178,=0.0602,=0.6980,=0.0276,=0.0360,=0.0531,=0.0664,=0.1028,,=0.0951,,=34
="000063",上证周期,2010-02-03,=-0.0018,=3514.2600,=-0.1339,=8.4082,=0.4412,=5.4761,=7.1362,=8.6001,=9.4385,=12.4946,=0.8695,=0.2854,=0.6668,=0.8368,=0.9572,=1.1068,=1.4831,=1.4484,=0.8021,=0.8113,=1.0636,=1.2494,=1.4477,=1.7571,=0.0394,=0.5414,=0.0252,=0.0350,=0.0386,=0.0518,=0.0626,=0.0245,=0.0975,=0.0256,=205
="931644",800红利,2024-03-15,=0.0024,=2437.5100,=-0.0449,=8.4269,=0.5259,=6.4729,=7.3469,=8.3463,=9.0470,=9.4757,=0.8134,=0.3327,=0.7001,=0.7715,=0.8584,=0.9066,=0.9431,=1.1801,=0.5564,=0.8423,=0.9271,=1.1412,=1.2933,=1.3602,=0.0459,=0.4293,=0.0416,=0.0431,=0.0472,=0.0579,=0.0662,=0.0236,=0.0906,=0.0231,=32
="000824",国企红利,2012-07-20,=0.0089,=2041.8900,=-0.0373,=8.4298,=0.7971,=4.8847,=5.9406,=7.3385,=8.4421,=10.7823,=0.8094,=0.4718,=0.5610,=0.6880,=0.8240,=1.0592,=1.4469,=1.2154,=0.7584,=0.5370,=0.7016,=0.9865,=1.2552,=1.6834,=0.0449,=0.3880,=0.0328,=0.0418,=0.0481,=0.0583,=0.0694,=0.0232,=0.0892,=0.0226,=945
="930955",红利低波100,2017-05-26,=0.0092,=11016.9500,=-0.0657,=8.4801,=0.7681,=5.0805,=6.0745,=7.4307,=8.6130,=11.5013,=0.8359,=0.5181,=0.5792,=0.6663,=0.8276,=0.9895,=1.3722,=1.4354,=0.8693,=0.5888,=0.7787,=0.9915,=1.3632,=1.7525,=0.0466,=0.4602,=0.0270,=0.0430,=0.0471,=0.0561,=0.0683,=0.0234,=0.0928,=0.0257,=2274
="930740",300红利LV,2018-12-04,=0.0076,=6703.0200,=-0.0650,=8.5150,=0.7738,=5.4153,=6.8324,=7.5311,=8.6603,=9.6903,=0.8221,=0.3725,=0.6159,=0.7732,=0.8565,=0.9456,=1.0604,=1.4891,=0.7988,=0.6725,=0.8576,=1.0793,=1.4914,=1.9253,=0.0456,=0.5269,=0.0370,=0.0418,=0.0453,=0.0512,=0.0622,=0.0239,=0.0932,=0.0223,=624
="000919",300价值,2008-01-21,=0,=4866.3400,=-0.0850,=8.5923,=0.5794,=5.9577,=7.3283,=8.4453,=9.2438,=12.2376,=0.8545,=0.2202,=0.6917,=0.8489,=0.9374,=1.1480,=1.5388,=1.0679,=0.7278,=0.6314,=0.7861,=0.9060,=1.1066,=1.3421,=0.0423,=0.6045,=0.0265,=0.0360,=0.0407,=0.0490,=0.0609,=0.0228,=0.0921,=0.0242,=4325
="931848",800红利低波,2024-05-21,=0.0097,=3041.4000,=-0.0392,=8.6184,=0.2882,=7.4155,=8.2388,=9.0706,=9.4719,=9.7854,=0.8374,=0.1257,=0.7315,=0.8574,=0.9188,=0.9694,=1.0024,=1.5843,=0.9903,=1.1714,=1.2350,=1.3506,=1.3847,=1.6456,=0.0436,=0.4836,=0.0399,=0.0412,=0.0438,=0.0519,=0.0594,=0.0237,=0.0929,=0.0230,=152
="000825",央企红利,2012-07-20,=0.0039,=3169.2200,=-0.0823,=8.7411,=0.8664,=4.7369,=6.0940,=7.3072,=8.4307,=10.5687,=0.8387,=0.4887,=0.5507,=0.6915,=0.8558,=0.9983,=1.3929,=1.1631,=0.6899,=0.6009,=0.8548,=1.0698,=1.2189,=1.7357,=0.0439,=0.2821,=0.0330,=0.0422,=0.0473,=0.0555,=0.0713,=0.0224,=0.0902,=0.0228,=361
="399805",互联金融,2015-02-10,=0.0061,=2734.1200,=-0.2896,=8.7670,=0.0969,=7.5943,=9.6886,=11.3908,=13.1628,=16.5816,=0.9142,=0.0920,=0.7644,=1.0382,=1.4016,=1.7203,=2.0317,=1.6855,=0.6404,=1.1667,=1.4082,=1.6145,=1.7935,=2.2636,=0.0372,=0.9171,=0.0145,=0.0184,=0.0235,=0.0335,=0.0507,=0.0238,=0.0940,=0.0248,=328
="931722",国新港股通央企红利,2023-09-13,=0.0168,=1255.0900,=-0.0476,=9.0444,=0.7652,=5.5040,=6.7070,=7.7130,=9.4557,=10.8173,=0.8211,=0.4913,=0.6213,=0.7359,=0.8245,=0.9089,=1.0298,=0.5634,=0.6667,=0.3100,=0.3821,=0.4745,=0.6106,=0.6918,=0.0562,=0.1275,=0.0469,=0.0572,=0.0618,=0.0689,=0.0823,,=0.0875,,=359
="000968",300周期,2010-05-28,=-0.0045,=3991.5100,=-0.1225,=9.0708,=0.4808,=6.1174,=7.8172,=9.1350,=10.2896,=13.3562,=0.8993,=0.2701,=0.7021,=0.8484,=1.0009,=1.1769,=1.5550,=1.4944,=0.7971,=0.8459,=1.0834,=1.2644,=1.4960,=1.8297,=0.0372,=0.6054,=0.0230,=0.0318,=0.0359,=0.0470,=0.0569,=0.0243,=0.0922,=0.0244,=99
="932305",智选高股息,2024-09-30,=0.0033,=11003.2200,=-0.0140,=9.0755,=0.6526,=7.0143,=7.4953,=8.3579,=9.4502,=10.9391,=1.0202,=0.3709,=0.8750,=0.9239,=1.0501,=1.0833,=1.1675,=0.5009,=0.0258,=0.4805,=0.7251,=0.7771,=1.2726,=1.3342,=0.0625,=0.4108,=0.0457,=0.0594,=0.0643,=0.0685,=0.0723,=0.0253,=0.1000,=0.0324,=338
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0473,=8450.5000,=-0.1070,=9.0891,=0.5024,=5.7712,=7.9406,=9.0810,=10.2891,=13.0207,=0.9902,=0.2671,=0.7256,=0.9442,=1.0795,=1.2097,=1.5098,=1.6447,=0.7228,=0.9123,=1.1584,=1.4314,=1.7362,=2.4187,=0.0365,=0.4659,=0.0247,=0.0321,=0.0369,=0.0450,=0.0643,,=0.1051,,=269
="931479",证券保险,2020-05-06,=-0.0100,=916.6900,=-0.1374,=9.1301,=0.0320,=8.4973,=11.7718,=13.4427,=15.5079,=21.1012,=1.2280,=0.2108,=1.0296,=1.2180,=1.3741,=1.5629,=2.2844,=1.6645,=0.6704,=1.0318,=1.2749,=1.4615,=1.7876,=2.2879,=0.0293,=0.8326,=0.0162,=0.0225,=0.0250,=0.0288,=0.0357,=0.0256,=0.1317,=0.0302,=42
="H30356",800价值,2014-06-09,=-0.0018,=6074.0800,=-0.0861,=9.1773,=0.5494,=6.4024,=7.7020,=9.0512,=9.9465,=13.4784,=0.9004,=0.2814,=0.7030,=0.8633,=0.9861,=1.1676,=1.6287,=1.0231,=0.7446,=0.5868,=0.7395,=0.8837,=1.0827,=1.3738,=0.0410,=0.6338,=0.0239,=0.0336,=0.0386,=0.0475,=0.0589,=0.0232,=0.0908,=0.0237,=33
="H30035",300非银,2012-12-21,=-0.0080,=9397.1300,=-0.1574,=9.2414,=0.0157,=8.6966,=12.8775,=15.1693,=19.3628,=26.3489,=1.2416,=0.1270,=1.0544,=1.3067,=1.6187,=2.0481,=2.4387,=1.6723,=0.4759,=1.0410,=1.4185,=1.7114,=1.9729,=2.3917,=0.0288,=0.8961,=0.0124,=0.0164,=0.0221,=0.0256,=0.0352,=0.0253,=0.1294,=0.0297,=1219
="000925",基本面50,2009-02-26,=0.0069,=4083.5000,=-0.1158,=9.2758,=0.5472,=6.2635,=7.9688,=9.1362,=10.0957,=12.7955,=0.9572,=0.3167,=0.7306,=0.9013,=1.0527,=1.1921,=1.5728,=1.0226,=0.6256,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0396,=0.6161,=0.0256,=0.0338,=0.0375,=0.0468,=0.0563,=0.0227,=0.0882,=0.0241,=4555
="932153",港股通价值策略,2025-04-30,=0.0189,=1063.2400,=0.0119,=9.3799,=0.1546,=8.1696,=9.5880,=10.1026,=10.3957,=10.9237,=0.7859,=0.1375,=0.7012,=0.8219,=0.8794,=0.9017,=0.9365,=0.9532,=0.1821,=0.8168,=0.9621,=1.0303,=1.0639,=1.1126,=0.0452,=0.8110,=0.0397,=0.0412,=0.0425,=0.0449,=0.0538,,=0.0812,,=13
="932422",A500红利低波,2025-04-09,=0.0083,=2895.4200,=-0.0669,=9.3889,=0.0364,=9.0426,=9.8034,=10.0533,=10.2284,=10.5846,=0.9149,=0.0397,=0.8811,=1.0127,=1.0402,=1.0559,=1.0978,=1.2973,=0.2219,=1.2431,=1.2951,=1.4097,=1.4703,=1.5336,=0.0449,=0.9503,=0.0388,=0.0403,=0.0413,=0.0431,=0.0466,=0.0241,=0.0948,,=350
="980081",价值100,2012-12-28,,,=-0.0248,=9.4326,=0.6436,=7.7317,=8.3546,=8.7262,=10.0607,=11.5920,=1.0194,=0.5372,=0.8413,=0.8856,=0.9901,=1.1275,=1.3448,=1.1252,=0.8431,=0.7580,=0.8083,=0.9507,=1.0915,=1.2118,=0.0505,=0.5745,=0.0420,=0.0451,=0.0496,=0.0550,=0.0599,=0.0275,=0.0995,=0.0251,=444
