指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="HSSCSOY",恒生港股通中国央企红利指数,2023-06-01,=-0.0058,=4379.3000,=0.0892,=7.7324,=0.9986,=4.1647,=4.6135,=5.6254,=6.9036,=7.7362,=0.7361,=0.9986,=0.4381,=0.4931,=0.5842,=0.6788,=0.7390,=1.0216,=0.9986,=0.5323,=0.5929,=0.7340,=0.9200,=1.0227,,=0.0980,,=0.0495,=226
="HSMCHYI",恒生中国内地企业高股息率指数,2019-09-01,=-0.0036,=3006.5000,=0.0804,=7.8108,=0.9951,=3.7550,=5.0440,=5.7990,=6.6603,=7.9027,=0.7998,=0.9878,=0.4590,=0.5777,=0.6382,=0.7325,=0.8175,=1.1864,=0.9872,=0.5101,=0.6873,=0.7940,=0.9021,=1.2126,,=0.1004,,=0.0485,=277
="000914",300金融,2007-07-02,=-0.0017,=6106.5600,=-0.0910,=7.8430,=0.5041,=5.2769,=6.6022,=7.8309,=8.6017,=11.3863,=0.7723,=0.2692,=0.5962,=0.7048,=0.9218,=1.1331,=1.4919,=2.1465,=0.8479,=1.1210,=1.4310,=1.8123,=2.0817,=2.7052,=0.0748,=0.0919,=0.0740,=0.0382,=339
="987016",港股通红利低波,2021-11-18,,,=0.1434,=7.9169,=0.9991,=3.4544,=4.2898,=4.8766,=6.6099,=7.9201,=0.7436,=0.9991,=0.4152,=0.4845,=0.5369,=0.6380,=0.7467,=1.2835,=0.9972,=0.5827,=0.6583,=0.7889,=1.0710,=1.2881,,=0.0953,,=0.0496,=129
="H11140",香港红利,2009-07-23,=-0.0006,=4171.3522,=0.1426,=8.0098,=0.7865,=3.0693,=4.4554,=5.9842,=8.3143,=13.9623,=0.7696,=0.7103,=0.3833,=0.5103,=0.6296,=0.8659,=1.1652,=1.2676,=0.7439,=0.5431,=0.7464,=0.9724,=1.5383,=2.1349,,=0.0985,,=0.0500,=31
="H30270",红利价值,2013-12-19,=-0.0064,=9819.5321,=0.0301,=8.0916,=0.7816,=4.4543,=5.4259,=6.7403,=8.7414,=13.0955,=0.8253,=0.6450,=0.5256,=0.6480,=0.7610,=1.2546,=1.7317,=1.6383,=0.9969,=0.5854,=0.8105,=0.9953,=1.2751,=1.6504,=0.0717,=0.0975,=0.0748,=0.0411,=180
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=-0.0033,=4725.7300,=0.0577,=8.0934,=0.9159,=3.5572,=4.6368,=5.9648,=7.1625,=9.5068,=0.7389,=0.7417,=0.3828,=0.4847,=0.5774,=0.8170,=1.1073,=0.9681,=0.6020,=0.4386,=0.6509,=0.8430,=1.4204,=2.0623,,=0.0887,,=0.0507,=1461
="000934",中证金融,2009-07-03,=-0.0023,=5722.0800,=-0.0873,=8.1347,=0.5214,=5.7083,=6.8944,=8.0778,=8.8714,=11.5527,=0.7825,=0.2650,=0.6117,=0.7181,=0.9280,=1.1490,=1.5017,=2.1431,=0.8500,=1.1467,=1.4503,=1.8024,=2.0691,=2.6696,=0.0733,=0.0889,=0.0723,=0.0371,=1150
="931157",SHS红利成长LV,2019-04-25,=-0.0087,=7544.5129,=0.0122,=8.2907,=0.7840,=4.1261,=5.5808,=6.8876,=8.3483,=11.5318,=0.8483,=0.6402,=0.5154,=0.6251,=0.8088,=0.9285,=1.5888,=1.6262,=0.9966,=0.5018,=0.7082,=1.0313,=1.3900,=1.6333,,=0.0965,,=0.0463,=310
="HSHDYI",恒生高股息率指数,2012-12-10,=-0.0058,=1385.6100,=0.0864,=8.3169,=0.8728,=3.6777,=4.8612,=6.6082,=7.7819,=10.6953,=0.7769,=0.6705,=0.4041,=0.5046,=0.6482,=0.9078,=1.1746,=1.2066,=0.6696,=0.5013,=0.7008,=1.0658,=1.5005,=1.9871,,=0.0935,,=0.0499,=911
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0034,=2793.9500,=0.1276,=8.3457,=0.9994,=3.8979,=4.9448,=5.8376,=7.1452,=8.3550,=0.7551,=0.9511,=0.4277,=0.5163,=0.5751,=0.6772,=0.8197,=1.2911,=0.9799,=0.5333,=0.6960,=0.8699,=1.1137,=1.3442,,=0.0917,,=0.0490,=482
="000992",全指金融,2011-08-02,=-0.0023,=5482.5800,=-0.0844,=8.3796,=0.5482,=5.9310,=7.1022,=8.2488,=9.0288,=11.6339,=0.7854,=0.2671,=0.6188,=0.7234,=0.9365,=1.1610,=1.5107,=2.1256,=0.8401,=1.1568,=1.4432,=1.8065,=2.0687,=2.6668,=0.0720,=0.0851,=0.0697,=0.0366,=2698
="930992",沪港深红利低波,2017-06-28,,,=0.0455,=8.4093,=0.9934,=4.0130,=5.1287,=5.8351,=7.5541,=8.5012,=0.7901,=0.9972,=0.4277,=0.5363,=0.5890,=0.7105,=0.7930,=1.2243,=0.8759,=0.4496,=0.5986,=0.8173,=1.1748,=1.3912,,=0.0942,,=0.0485,=31
="932596",港股通红利低波,2016-02-04,,,=0.1273,=8.4336,=0.9726,=7.4451,=7.8127,=8.0983,=8.2994,=8.5745,=0.7915,=0.9932,=0.6528,=0.6877,=0.7180,=0.7604,=0.7940,=1.3793,=0.9521,=1.2161,=1.2762,=1.3257,=1.3647,=1.4099,,,,=0.0478,=82
="930914",港股通高股息,2016-11-25,=-0.0047,=5374.2719,=0.0922,=8.4358,=0.8771,=3.4280,=4.4136,=5.8835,=7.7628,=11.1979,=0.8146,=0.7529,=0.3979,=0.5015,=0.6127,=0.8534,=1.1764,=1.3084,=0.8340,=0.5144,=0.7004,=0.9204,=1.2460,=2.2126,,=0.1000,,=0.0494,=683
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0046,=3956.4000,=0.1006,=8.4370,=0.9975,=4.9972,=5.5351,=6.0823,=7.6152,=8.5137,=0.8257,=0.9988,=0.5264,=0.5917,=0.6296,=0.7472,=0.8279,=1.0069,=0.9902,=0.5404,=0.5926,=0.6621,=0.8472,=1.0198,,=0.0966,,=0.0458,=108
="000029",180价值,2009-01-09,=-0.0057,=4216.1200,=-0.0532,=8.5162,=0.8050,=5.6894,=6.9075,=7.8865,=8.5024,=10.8138,=0.8310,=0.3137,=0.6666,=0.8069,=0.8637,=1.0653,=1.4433,=1.1030,=0.8846,=0.6198,=0.7825,=0.9448,=1.0663,=1.4032,=0.0720,=0.0955,=0.0779,=0.0398,=553
="931446",东证红利低波,2020-04-21,=-0.0073,=3450.4750,=0.0022,=8.5270,=0.7952,=5.1478,=6.1610,=7.0916,=8.5384,=11.0216,=0.8166,=0.6798,=0.5884,=0.6943,=0.7622,=0.8748,=1.2481,=1.5404,=0.9754,=0.5909,=0.7522,=0.8821,=1.3096,=1.5979,=0.0725,=0.0941,=0.0749,=0.0421,=801
="H30269",红利低波,2013-12-19,=-0.0101,=11356.1993,=0.0103,=8.5282,=0.7906,=4.5638,=5.5488,=6.8346,=9.4786,=14.4342,=0.8724,=0.6068,=0.5386,=0.6570,=0.8017,=1.3872,=1.9670,=1.6472,=0.9975,=0.6111,=0.8850,=1.0977,=1.4134,=1.6585,=0.0718,=0.0970,=0.0686,=0.0425,=4029
="000151",上国红利,2012-07-20,=-0.0004,=1631.0100,=0.0676,=8.5543,=0.9600,=4.5075,=5.3657,=6.9231,=7.6533,=10.0345,=0.7696,=0.5322,=0.5268,=0.6189,=0.7557,=0.9661,=1.3272,=1.0751,=0.4765,=0.6026,=0.8953,=1.0948,=1.3107,=1.6854,=0.0766,=0.0931,=0.0685,=0.0427,=205
="H50040",上红低波,2014-03-21,=-0.0118,=11238.9007,=0.0192,=8.5561,=0.7947,=4.6938,=5.9512,=7.0466,=9.6645,=14.3118,=0.8636,=0.5767,=0.5647,=0.6911,=0.8375,=1.3609,=1.8756,=1.6628,=0.9971,=0.6380,=0.8684,=1.2018,=1.3966,=1.6758,=0.0737,=0.0983,=0.0721,=0.0418,=348
="931130",红利成长低波,2018-12-04,,,=0.0192,=8.6935,=0.7895,=4.4465,=5.5704,=7.7614,=8.7340,=11.5512,=0.8697,=0.3869,=0.5279,=0.6233,=0.9024,=1.0337,=1.5803,=1.9266,=0.8046,=0.3109,=0.8125,=1.3164,=1.9180,=2.5957,=0.0647,=0.0980,=0.0458,=0.0421,=141
="000922",中证红利,2008-05-26,=-0.0022,=5763.8706,=0.0472,=8.7300,=0.8302,=5.1762,=6.0245,=7.6568,=8.6082,=11.2156,=0.8586,=0.5037,=0.5911,=0.7110,=0.8573,=1.1086,=1.4999,=1.2952,=0.9106,=0.6332,=0.7726,=1.0442,=1.2196,=1.7101,=0.0673,=0.0937,=0.0683,=0.0413,=19893
="000821",300红利,2012-07-20,=-0.0063,=6779.6915,=0.0161,=8.8612,=0.9019,=4.9998,=6.1944,=7.5608,=8.4118,=10.9286,=0.8727,=0.4955,=0.5725,=0.7140,=0.8745,=1.0796,=1.4919,=1.4368,=0.9518,=0.6098,=0.7993,=1.0625,=1.3128,=1.6963,=0.0719,=0.0964,=0.0719,=0.0423,=986
="000015",红利指数,2005-01-04,=-0.0019,=3267.9900,=0.0758,=8.9183,=0.9757,=4.6646,=5.5108,=7.0876,=8.0001,=10.4439,=0.8596,=0.6117,=0.5525,=0.6398,=0.7661,=1.0179,=1.3875,=1.5077,=0.9711,=0.7277,=0.8913,=1.1293,=1.3257,=1.6890,=0.0627,=0.0940,=0.0675,=0.0399,=14125
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0067,=5187.5100,=0.1170,=8.9759,=0.9986,=4.2457,=4.7091,=5.7457,=7.5922,=8.9795,=0.8172,=0.9986,=0.4429,=0.4977,=0.5778,=0.7326,=0.8216,=1.1337,=0.9916,=0.6036,=0.6723,=0.8710,=1.0055,=1.1417,,=0.0936,,=0.0506,=83
="000063",上证周期,2010-02-03,=-0.0062,=3785.5800,=-0.0670,=9.0228,=0.6674,=5.4761,=7.1362,=8.5692,=9.4385,=12.4946,=0.9384,=0.4324,=0.6668,=0.8368,=0.9635,=1.1068,=1.4831,=1.6067,=0.9509,=0.8113,=1.0636,=1.2494,=1.4319,=1.7571,=0.0797,=0.1019,=0.0808,=0.0366,=206
="931479",证券保险,2020-05-06,=-0.0003,=913.6444,=-0.1402,=9.0244,=0.0083,=8.7385,=11.9529,=13.5299,=15.5485,=21.1012,=1.2416,=0.2174,=1.0296,=1.2299,=1.3834,=1.5756,=2.2844,=1.6367,=0.6556,=1.0318,=1.2709,=1.4485,=1.7923,=2.2879,=0.1244,=0.1142,=0.0972,=0.0293,=24
="000824",国企红利,2012-07-20,=-0.0052,=2218.8543,=0.0461,=9.0997,=0.9646,=4.8847,=5.9406,=7.3386,=8.3683,=10.7823,=0.8828,=0.5940,=0.5610,=0.6880,=0.8278,=1.0592,=1.4469,=1.3278,=0.8994,=0.5370,=0.7016,=0.9865,=1.2399,=1.6834,=0.0686,=0.0944,=0.0718,=0.0413,=935
="930955",红利低波100,2017-05-26,=-0.0062,=11901.5840,=0.0094,=9.1118,=0.8577,=5.0805,=6.0609,=7.3974,=8.5593,=11.5013,=0.9091,=0.6557,=0.5792,=0.6656,=0.8248,=0.9921,=1.3722,=1.3782,=0.8193,=0.5888,=0.7765,=0.9870,=1.3203,=1.7525,=0.0751,=0.0936,=0.0714,=0.0441,=2026
="931644",800红利,2024-03-15,,,=0.0489,=9.1304,=0.8787,=6.4729,=7.2992,=8.1935,=9.0597,=9.4757,=0.8961,=0.7065,=0.7001,=0.7678,=0.8584,=0.9086,=0.9431,=1.3365,=0.9824,=0.8423,=0.9212,=1.1128,=1.2808,=1.3504,=0.0715,=0.0955,=0.0722,=0.0425,=29
="399373",大盘价值,2010-01-04,=-0.0043,=8209.5300,=-0.0425,=9.1920,=0.8240,=5.4746,=6.8623,=8.3403,=9.1124,=11.9914,=0.9338,=0.4633,=0.6410,=0.8033,=0.9485,=1.1408,=1.5001,=1.1698,=0.8673,=0.5920,=0.7817,=0.9284,=1.1394,=1.4541,=0.0763,=0.0969,=0.0766,=0.0415,=326
="000919",300价值,2008-01-21,=-0.0039,=5139.1397,=-0.0337,=9.2185,=0.7906,=5.9577,=7.3283,=8.4437,=9.2398,=12.2376,=0.9233,=0.4312,=0.6917,=0.8497,=0.9424,=1.1480,=1.5388,=1.1281,=0.8615,=0.6314,=0.7861,=0.9060,=1.1038,=1.3421,=0.0752,=0.0968,=0.0773,=0.0393,=4309
="H30035",300非银,2012-12-21,=-0.0004,=9543.4612,=-0.1443,=9.2769,=0.0045,=9.0295,=13.0547,=15.1688,=19.3628,=26.3489,=1.2663,=0.1360,=1.0544,=1.3198,=1.6356,=2.0481,=2.4387,=1.6753,=0.4670,=1.0410,=1.4185,=1.7207,=1.9729,=2.3917,=0.1221,=0.1128,=0.0964,=0.0286,=1188
="930740",300红利LV,2018-12-04,=-0.0047,=7265.1311,=0.0134,=9.2827,=0.9453,=5.4153,=6.8223,=7.5032,=8.6002,=9.6903,=0.9374,=0.7554,=0.6159,=0.7702,=0.8558,=0.9465,=1.0604,=1.4080,=0.7566,=0.6725,=0.8550,=1.0758,=1.5110,=1.9253,=0.0682,=0.0943,=0.0707,=0.0416,=603
="000825",央企红利,2012-07-20,=-0.0072,=3526.5075,=0.0212,=9.4964,=0.9847,=4.7369,=6.0940,=7.3075,=8.3423,=10.5687,=0.9175,=0.6385,=0.5507,=0.6915,=0.8600,=0.9983,=1.3929,=1.2557,=0.8800,=0.6009,=0.8548,=1.0585,=1.2135,=1.7357,=0.0695,=0.0951,=0.0705,=0.0406,=317
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0055,=4338.5500,=0.0805,=9.5852,=0.6363,=4.8859,=6.8728,=8.8773,=12.0230,=16.1208,=0.9058,=0.5819,=0.5567,=0.7305,=0.8673,=1.1763,=1.3660,=1.0226,=0.5689,=0.5555,=0.7802,=0.9883,=1.3599,=1.5178,,=0.0950,,=0.0528,=32
="931848",800红利低波,2024-05-21,=-0.0069,=3266.7290,=0.0320,=9.6032,=0.9254,=7.4155,=8.1937,=9.0443,=9.4809,=9.7854,=0.9616,=0.6972,=0.7315,=0.8586,=0.9189,=0.9711,=1.0024,=1.3905,=0.8507,=1.1714,=1.2307,=1.3455,=1.3825,=1.5428,=0.0727,=0.0933,=0.0737,=0.0410,=138
="931069",中金300,2018-02-14,=-0.0034,=4908.3346,=-0.0192,=9.6878,=0.6028,=5.9518,=7.5193,=9.2781,=10.5073,=13.6164,=0.9831,=0.3372,=0.7377,=0.9206,=1.0981,=1.3580,=1.8328,=1.3968,=0.8543,=0.6656,=0.8617,=1.1126,=1.3229,=1.7542,=0.0767,=0.1056,=0.0771,=0.0390,=89
="399966",800证保,2012-12-21,=-0.0006,=5711.0600,=-0.1364,=9.7301,=0.0054,=9.4219,=13.7118,=15.9950,=19.7375,=27.1945,=1.2696,=0.1298,=1.0619,=1.3239,=1.6210,=2.0408,=2.4366,=1.8019,=0.5272,=1.1634,=1.5249,=1.7799,=2.0457,=2.5211,=0.1176,=0.1076,=0.0911,=0.0274,=169
="H30588",中证证保,2015-02-02,=-0.0005,=970.0598,=-0.1361,=9.7359,=0.0049,=9.4285,=13.6597,=16.0874,=19.5891,=27.6808,=1.2684,=0.1278,=1.0752,=1.3244,=1.6295,=2.0366,=2.4238,=1.8051,=0.5536,=1.1673,=1.5178,=1.7581,=2.0128,=2.5500,=0.1176,=0.1081,=0.0914,=0.0274,=465
="000968",300周期,2010-05-28,,,=-0.0441,=9.7959,=0.6896,=6.1174,=7.8172,=9.1554,=10.2896,=13.3562,=0.9742,=0.4167,=0.7021,=0.8484,=1.0106,=1.1784,=1.5550,=1.6178,=0.9505,=0.8459,=1.0834,=1.2645,=1.4753,=1.8297,=0.0764,=0.0962,=0.0777,=0.0347,=98
="399805",互联金融,2015-02-10,=0.0004,=3335.9800,=-0.1333,=9.8903,=0.2102,=7.5943,=9.7864,=11.4800,=13.1628,=16.5816,=1.0270,=0.1624,=0.7644,=1.0525,=1.4299,=1.7294,=2.0317,=1.8424,=0.8553,=1.1667,=1.4082,=1.6147,=1.7837,=2.2175,=0.0834,=0.0942,=0.0809,=0.0329,=326
="H30356",800价值,2014-06-09,=-0.0036,=6495.1323,=-0.0228,=9.9260,=0.7922,=6.4024,=7.6881,=9.0314,=9.9535,=13.4784,=0.9851,=0.4881,=0.7030,=0.8620,=0.9896,=1.1749,=1.6287,=1.1028,=0.8382,=0.5868,=0.7376,=0.8813,=1.0809,=1.3738,=0.0737,=0.0946,=0.0754,=0.0376,=31
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0046,=9201.9800,=-0.0275,=10.0941,=0.7493,=5.7712,=7.9069,=9.0114,=10.2891,=13.0207,=1.1246,=0.6469,=0.7256,=0.9400,=1.0772,=1.2097,=1.5098,=1.7827,=0.8509,=0.9123,=1.1465,=1.4078,=1.7290,=2.4187,,=0.1056,,=0.0336,=264
="399550",央视50,2012-06-06,=0.0039,=8294.3700,=0.0250,=10.1648,=0.8050,=6.8960,=8.2657,=9.2754,=10.1486,=13.0561,=1.0207,=0.2127,=0.8649,=1.0170,=1.2376,=1.4261,=1.8564,=2.1122,=0.8829,=1.3448,=1.6515,=1.8064,=2.0435,=2.5217,=0.0768,=0.1002,=0.0803,=0.0393,=2263
="000042",上证央企,2009-03-30,=-0.0006,=1760.3100,=-0.0282,=10.1850,=0.8417,=6.3284,=7.8863,=9.1468,=10.0477,=12.9577,=1.0051,=0.5577,=0.7230,=0.8871,=0.9895,=1.1137,=1.4812,=1.3186,=0.9852,=0.6569,=0.8569,=0.9755,=1.1321,=1.3891,=0.0740,=0.0970,=0.0773,=0.0357,=381
="399995",基建工程,2015-03-12,=-0.0139,=3959.7200,=0.0136,=10.2155,=0.7601,=5.8673,=7.3439,=8.2792,=11.6658,=18.8590,=0.6963,=0.0907,=0.5815,=0.7309,=0.9056,=1.4253,=2.1834,=0.1934,=0.3718,=0.1368,=0.1788,=0.2054,=0.3519,=0.5478,=0.0444,=0.0704,=0.0520,=0.0257,=2690
="000925",基本面50,2009-02-26,=-0.0045,=4388.5616,=-0.0498,=10.2195,=0.8397,=6.2635,=7.9688,=9.0801,=10.0757,=12.7955,=1.0176,=0.4040,=0.7306,=0.9013,=1.0572,=1.1921,=1.5728,=1.1008,=0.7918,=0.6037,=0.7864,=0.9667,=1.1038,=1.4866,=0.0747,=0.0947,=0.0771,=0.0368,=4542
="932422",A500红利低波,2025-04-09,=-0.0054,=3122.3097,=0.0062,=10.2329,=0.7835,=9.5190,=9.8842,=10.1000,=10.2482,=10.5846,=1.0463,=0.5472,=0.9943,=1.0299,=1.0442,=1.0579,=1.0978,=1.3195,=0.2559,=1.2431,=1.3099,=1.4368,=1.4747,=1.5336,=0.0682,,,=0.0406,=286
="930723",沪港深F100,2015-08-05,=-0.0052,=5132.5729,=0.0083,=10.2728,=0.8342,=5.4557,=7.5706,=8.9961,=10.1616,=13.1279,=1.0254,=0.5516,=0.6469,=0.8476,=1.0095,=1.1160,=1.4626,=1.3211,=0.8655,=0.6039,=0.8632,=1.0748,=1.2835,=1.6654,,=0.0980,,=0.0377,=151
="950090",50AH优选,2015-12-10,=-0.0016,=6145.7642,=-0.0063,=10.2731,=0.9010,=6.3188,=7.9042,=8.6359,=9.7943,=13.5010,=1.0986,=0.7233,=0.7914,=0.9487,=1.0270,=1.1243,=1.5403,=1.3828,=0.9760,=0.6574,=0.8469,=0.9490,=1.0577,=1.4553,,=0.1029,,=0.0358,=1997
="931375",300质量低波,2019-11-25,=-0.0105,=16945.1782,=-0.0008,=10.2959,=0.4032,=6.4946,=8.1398,=11.4684,=13.5720,=22.0532,=1.3207,=0.4045,=0.8054,=1.0794,=1.5660,=2.0805,=3.3245,=1.8152,=0.6309,=1.0044,=1.3208,=1.6633,=2.0957,=2.5370,=0.0993,=0.1354,=0.0949,=0.0312,=111
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0022,=12620.6500,=-0.0174,=10.3423,=0.8359,=6.0524,=7.8795,=8.6191,=10.0164,=15.8114,=1.1079,=0.7153,=0.6924,=0.8921,=1.0015,=1.1579,=1.7191,=1.4488,=0.8122,=0.7846,=0.9950,=1.0847,=1.4365,=2.0876,,=0.1073,,=0.0336,=91
="000806",消费服务,2012-02-10,=-0.0019,=8068.9590,=-0.0421,=10.3643,=0.3454,=8.8952,=10.0135,=10.8057,=11.8704,=17.0971,=1.1237,=0.0890,=1.0009,=1.2004,=1.3534,=1.5460,=2.0145,=2.2323,=0.6517,=1.6526,=1.9444,=2.1157,=2.3803,=3.0032,=0.0838,=0.1036,=0.0833,=0.0355,=416
="932450",香港现金流,2025-02-28,,,=-0.0254,=10.3774,=0.8596,=6.6300,=8.0037,=9.7633,=10.2714,=10.7140,=0.8392,=0.0070,=0.8268,=0.8667,=1.2097,=1.2939,=1.5038,=0.5120,=0.0070,=0.5032,=0.5343,=0.9157,=1.0539,=1.2561,,,,=0.0424,=7
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0022,=8756.3200,=-0.0177,=10.3936,=0.8388,=6.0524,=7.8828,=8.6361,=10.0539,=15.8114,=1.1121,=0.7163,=0.6924,=0.8915,=1.0035,=1.1595,=1.7191,=1.4546,=0.8132,=0.7849,=0.9954,=1.0847,=1.4392,=2.0876,,=0.1073,,=0.0334,=4739
="932305",智选高股息,2024-09-30,=-0.0027,=12132.6645,=0.0872,=10.4638,=1,=7.0143,=7.4774,=8.3156,=9.3041,=10.4638,=1.0763,=0.7116,=0.8750,=0.9221,=1.0486,=1.0859,=1.1675,=0.8376,=0.5979,=0.7106,=0.7300,=0.7907,=1.2768,=1.3342,=0.0812,=0.1049,=0.0838,=0.0477,=272
="932431",300质量,2025-03-18,=-0.0069,=2030.8908,=-0.0076,=10.4805,=0.9517,=9.4685,=9.9683,=10.1367,=10.3051,=10.5686,=1.1377,=0.6245,=1.0727,=1.1139,=1.1313,=1.1461,=1.1853,=2.2398,=0.7546,=2.0194,=2.1545,=2.2045,=2.2448,=2.3259,=0.0794,,,=0.0350,=5
="000056",上证国企,2010-01-04,=-0.0075,=1245.2500,=-0.0017,=10.5412,=0.7514,=7.2538,=8.8792,=9.6976,=10.7955,=13.3187,=1.1787,=0.6987,=0.8518,=1.0314,=1.1219,=1.2162,=1.5455,=1.7166,=0.9757,=0.7909,=0.9986,=1.1077,=1.2299,=1.7805,=0.0883,=0.1082,=0.0850,=0.0358,=198
="399371",国证价值,2010-01-04,=-0.0029,=7284.7600,=0.0113,=10.5517,=0.8240,=6.4728,=7.8356,=9.0964,=10.4028,=13.0475,=1.0291,=0.5486,=0.7249,=0.8967,=1.0117,=1.2365,=1.5675,=1.0978,=0.8030,=0.5764,=0.7536,=0.8693,=1.0967,=1.3812,=0.0736,=0.0927,=0.0763,=0.0376,=125
