指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="000151",上国红利,2012-07-20,=0.0090,=1634.3500,=0.0698,=8.5510,=0.9637,=4.5075,=5.3657,=6.8955,=7.6010,=10.0345,=0.7957,=0.5709,=0.5268,=0.6189,=0.7557,=0.9666,=1.3272,=1.0832,=0.4827,=0.6026,=0.8953,=1.1013,=1.3121,=1.6854,=0.0766,=0.0931,=0.0685,=0.0484,=194
="000922",中证红利,2008-05-26,=0.0154,=5712.7877,=0.0379,=8.6271,=0.8124,=5.1762,=6.0245,=7.6568,=8.5705,=11.2156,=0.8707,=0.5148,=0.5911,=0.7110,=0.8584,=1.1093,=1.4999,=1.2850,=0.9019,=0.6332,=0.7726,=1.0442,=1.2135,=1.7101,=0.0673,=0.0937,=0.0683,=0.0447,=19722
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0205,=5004.7500,=0.0776,=8.7399,=0.9885,=4.2457,=4.7024,=5.7249,=7.5050,=8.8790,=0.7972,=0.9870,=0.4429,=0.4969,=0.5747,=0.7255,=0.8114,=1.0861,=0.9668,=0.6036,=0.6708,=0.8679,=0.9950,=1.1151,,=0.0936,,=0.0533,=79
="000821",300红利,2012-07-20,=0.0123,=6810.9716,=0.0208,=8.7526,=0.8759,=4.9998,=6.1944,=7.5608,=8.3775,=10.9286,=0.8871,=0.5227,=0.5725,=0.7140,=0.8783,=1.0799,=1.4919,=1.4232,=0.9386,=0.6098,=0.7993,=1.0619,=1.3055,=1.6963,=0.0720,=0.0964,=0.0719,=0.0449,=974
="931479",证券保险,2020-05-06,=0.0078,=912.4467,=-0.1414,=8.7944,=0.0007,=8.7411,=12.0198,=13.6042,=15.5634,=21.1012,=1.2928,=0.3149,=1.0296,=1.2290,=1.3867,=1.5779,=2.2844,=1.6330,=0.6599,=1.0318,=1.2674,=1.4413,=1.7968,=2.2879,=0.1244,=0.1142,=0.0972,=0.0257,=11
="000015",红利指数,2005-01-04,=0.0095,=3265.3600,=0.0750,=8.8441,=0.9728,=4.6646,=5.5108,=7.0876,=7.9755,=10.4439,=0.8735,=0.6125,=0.5525,=0.6398,=0.7661,=1.0195,=1.3875,=1.5014,=0.9724,=0.7277,=0.8913,=1.1229,=1.3195,=1.6890,=0.0627,=0.0940,=0.0675,=0.0427,=14077
="930955",红利低波100,2017-05-26,=0.0183,=11945.7606,=0.0131,=8.9289,=0.8491,=5.0805,=6.0551,=7.3825,=8.5294,=11.5013,=0.9204,=0.6763,=0.5792,=0.6654,=0.8232,=0.9934,=1.3722,=1.3596,=0.8169,=0.5888,=0.7752,=0.9853,=1.2893,=1.7525,=0.0751,=0.0936,=0.0714,=0.0473,=1902
="000063",上证周期,2010-02-03,=0.0150,=3762.2200,=-0.0728,=8.9728,=0.6636,=5.4761,=7.1362,=8.5499,=9.4385,=12.4946,=0.9560,=0.4670,=0.6668,=0.8368,=0.9672,=1.1078,=1.4831,=1.6030,=0.9571,=0.8113,=1.0636,=1.2494,=1.4206,=1.7571,=0.0797,=0.1019,=0.0808,=0.0385,=206
="000824",国企红利,2012-07-20,=0.0142,=2201.8414,=0.0381,=8.9912,=0.9551,=4.8847,=5.9406,=7.3386,=8.3087,=10.7823,=0.8963,=0.6063,=0.5610,=0.6880,=0.8278,=1.0596,=1.4469,=1.3209,=0.8953,=0.5370,=0.7016,=0.9865,=1.2301,=1.6834,=0.0686,=0.0944,=0.0718,=0.0447,=920
="399373",大盘价值,2010-01-04,=0.0116,=8169.6800,=-0.0471,=8.9981,=0.7617,=5.4746,=6.8623,=8.3403,=9.0989,=11.9914,=0.9511,=0.4992,=0.6410,=0.8033,=0.9511,=1.1408,=1.5001,=1.1553,=0.8425,=0.5920,=0.7817,=0.9284,=1.1330,=1.4541,=0.0764,=0.0969,=0.0766,=0.0439,=325
="931644",800红利,2024-03-15,,,=0.0229,=9.0082,=0.7787,=6.4729,=7.2756,=8.1543,=9.0323,=9.4757,=0.9098,=0.8053,=0.7001,=0.7672,=0.8564,=0.9089,=0.9431,=1.3218,=0.9652,=0.8423,=0.9201,=1.1053,=1.2691,=1.3504,=0.0715,=0.0955,=0.0722,=0.0450,=30
="399995",基建工程,2015-03-12,=0.0289,=4024.4100,=0.0302,=9.0217,=0.6369,=5.8673,=7.3439,=8.2792,=12.4984,=18.8590,=0.7169,=0.1467,=0.5815,=0.7360,=0.9103,=1.4765,=2.1834,=0.1934,=0.3697,=0.1368,=0.1788,=0.2066,=0.3594,=0.5478,=0.0444,=0.0704,=0.0520,=0.0288,=2683
="000919",300价值,2008-01-21,=0.0131,=5115.1890,=-0.0382,=9.0664,=0.7308,=5.9577,=7.3283,=8.4437,=9.2347,=12.2376,=0.9422,=0.4897,=0.6917,=0.8497,=0.9449,=1.1507,=1.5388,=1.1195,=0.8487,=0.6314,=0.7861,=0.9060,=1.1005,=1.3421,=0.0752,=0.0968,=0.0773,=0.0407,=4298
="H30035",300非银,2012-12-21,=0.0086,=9572.9832,=-0.1416,=9.0930,=0.0004,=9.0295,=13.1080,=15.1688,=19.3628,=26.3489,=1.3253,=0.1974,=1.0544,=1.3269,=1.6462,=2.0481,=2.4387,=1.6785,=0.4658,=1.0410,=1.4185,=1.7299,=1.9729,=2.3917,=0.1221,=0.1128,=0.0964,=0.0249,=1162
="930740",300红利LV,2018-12-04,=0.0106,=7354.4920,=0.0259,=9.1400,=0.9061,=5.4153,=6.8097,=7.4893,=8.5301,=9.6903,=0.9527,=0.8258,=0.6159,=0.7683,=0.8543,=0.9463,=1.0604,=1.3936,=0.7483,=0.6725,=0.8538,=1.0745,=1.5138,=1.9253,=0.0682,=0.0943,=0.0707,=0.0439,=580
="000825",央企红利,2012-07-20,=0.0166,=3581.2598,=0.0370,=9.4054,=0.9798,=4.7369,=6.0940,=7.3075,=8.3120,=10.5687,=0.9318,=0.6744,=0.5507,=0.6915,=0.8600,=1.0009,=1.3929,=1.2467,=0.8718,=0.6009,=0.8548,=1.0511,=1.2094,=1.7357,=0.0695,=0.0951,=0.0705,=0.0430,=295
="931848",800红利低波,2024-05-21,=0.0182,=3296.9796,=0.0416,=9.4520,=0.8094,=7.4155,=8.1312,=8.9562,=9.4468,=9.7854,=0.9791,=0.8834,=0.7315,=0.8577,=0.9170,=0.9708,=1.0024,=1.3790,=0.7982,=1.1714,=1.2282,=1.3384,=1.3793,=1.5428,=0.0728,=0.0933,=0.0737,=0.0433,=125
="931069",中金300,2018-02-14,=0.0164,=4810.6823,=-0.0387,=9.4679,=0.5563,=5.9518,=7.4857,=9.2578,=10.5179,=13.6164,=0.9930,=0.3503,=0.7377,=0.9195,=1.1056,=1.3590,=1.8328,=1.3812,=0.8542,=0.6656,=0.8597,=1.1109,=1.3083,=1.7542,=0.0767,=0.1056,=0.0771,=0.0407,=85
="399966",800证保,2012-12-21,=0.0096,=5713.3200,=-0.1360,=9.4894,=0.0004,=9.4219,=13.7118,=15.9950,=19.7375,=27.1945,=1.3224,=0.1888,=1.0619,=1.3305,=1.6284,=2.0427,=2.4366,=1.7975,=0.5181,=1.1634,=1.5249,=1.7816,=2.0457,=2.5211,=0.1176,=0.1076,=0.0911,=0.0241,=169
="H30588",中证证保,2015-02-02,=0.0096,=970.1400,=-0.1361,=9.4964,=0.0004,=9.4285,=13.6597,=16.0874,=19.5891,=27.6808,=1.3209,=0.1876,=1.0752,=1.3303,=1.6359,=2.0366,=2.4238,=1.7998,=0.5482,=1.1673,=1.5178,=1.7578,=2.0128,=2.5500,=0.1176,=0.1081,=0.0914,=0.0241,=459
="930608",中证基建,2015-03-31,=0.0269,=8366.9650,=-0.0141,=9.6111,=0.3364,=6.6667,=8.6208,=10.5460,=16.9812,=25.2863,=0.7984,=0.1303,=0.6550,=0.8268,=1.1188,=1.6046,=2.2134,=0.2291,=0.2222,=0.1701,=0.2221,=0.3423,=0.4963,=0.7101,=0.0480,=0.0718,=0.0544,=0.0307,=642
="000968",300周期,2010-05-28,,,=-0.0767,=9.6790,=0.6538,=6.1174,=7.8172,=9.1554,=10.2896,=13.3562,=0.9897,=0.4402,=0.7021,=0.8484,=1.0140,=1.1838,=1.5550,=1.6103,=0.9472,=0.8459,=1.0834,=1.2645,=1.4638,=1.8297,=0.0765,=0.0962,=0.0777,=0.0363,=98
="H30356",800价值,2014-06-09,=0.0149,=6452.9400,=-0.0291,=9.7673,=0.7508,=6.4024,=7.6876,=9.0211,=9.9535,=13.4784,=1.0039,=0.5409,=0.7030,=0.8609,=0.9885,=1.1771,=1.6287,=1.0923,=0.8249,=0.5868,=0.7373,=0.8799,=1.0738,=1.3738,=0.0737,=0.0946,=0.0754,=0.0389,=27
="000925",基本面50,2009-02-26,=0.0116,=4387.1673,=-0.0501,=9.7851,=0.7127,=6.2635,=7.9688,=9.0492,=10.0524,=12.7955,=1.0155,=0.3945,=0.7306,=0.9013,=1.0613,=1.1921,=1.5728,=1.0706,=0.7321,=0.6037,=0.7864,=0.9667,=1.1028,=1.4866,=0.0747,=0.0947,=0.0771,=0.0395,=4536
="399550",央视50,2012-06-06,=0.0132,=7954.1400,=-0.0170,=9.7854,=0.6995,=6.8960,=8.2553,=9.2366,=10.1362,=13.0561,=1.0225,=0.2152,=0.8649,=1.0175,=1.2384,=1.4261,=1.8564,=2.0444,=0.8108,=1.3448,=1.6481,=1.7978,=2.0371,=2.5217,=0.0768,=0.1002,=0.0803,=0.0429,=2259
="399805",互联金融,2015-02-10,=0.0190,=3378.0300,=-0.1223,=9.8213,=0.2012,=7.5943,=9.8031,=11.5215,=13.2012,=16.5816,=1.0535,=0.1925,=0.7644,=1.0562,=1.4466,=1.7373,=2.0317,=1.8114,=0.8273,=1.1667,=1.4082,=1.6147,=1.7821,=2.2175,=0.0834,=0.0942,=0.0809,=0.0356,=326
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0169,=4210.0800,=0.0485,=9.8633,=0.6591,=4.8859,=6.8728,=8.8773,=12.1601,=16.1208,=0.9179,=0.5892,=0.5567,=0.7305,=0.8673,=1.1816,=1.3660,=1.0353,=0.5750,=0.5555,=0.7802,=0.9894,=1.3645,=1.5178,,=0.0950,,=0.0543,=32
="000042",上证央企,2009-03-30,=0.0096,=1739.0700,=-0.0399,=9.9558,=0.7741,=6.3284,=7.8863,=9.1273,=10.0284,=12.9577,=1.0160,=0.5771,=0.7230,=0.8871,=0.9895,=1.1156,=1.4812,=1.3033,=0.9794,=0.6569,=0.8569,=0.9755,=1.1257,=1.3891,=0.0740,=0.0970,=0.0773,=0.0378,=380
="930723",沪港深F100,2015-08-05,=0.0096,=5016.1784,=-0.0149,=9.9635,=0.7361,=5.4557,=7.5706,=8.9413,=10.1443,=13.1279,=1.0166,=0.5196,=0.6469,=0.8476,=1.0099,=1.1160,=1.4626,=1.2889,=0.8176,=0.6039,=0.8632,=1.0724,=1.2788,=1.6654,,=0.1086,,=0.0398,=151
="000806",消费服务,2012-02-10,=0.0172,=7836.3577,=-0.0697,=10.0331,=0.2185,=8.8952,=9.9861,=10.8057,=11.8704,=17.0971,=1.1277,=0.0890,=1.0009,=1.2043,=1.3574,=1.5460,=2.0145,=2.1881,=0.6055,=1.6526,=1.9444,=2.1092,=2.3803,=3.0032,=0.0838,=0.1036,=0.0833,=0.0369,=414
="950090",50AH优选,2015-12-10,=0.0186,=5862.9328,=-0.0519,=10.0376,=0.8626,=6.3188,=7.9027,=8.6189,=9.7659,=13.5010,=1.0676,=0.6273,=0.7914,=0.9478,=1.0259,=1.1247,=1.5403,=1.3426,=0.9576,=0.6574,=0.8458,=0.9469,=1.0541,=1.4553,,=0.1029,,=0.0388,=1995
="931375",300质量低波,2019-11-25,=0.0151,=16459.1740,=-0.0294,=10.0521,=0.4001,=6.4946,=8.1313,=11.5201,=13.5754,=22.0532,=1.3294,=0.4040,=0.8054,=1.0775,=1.5718,=2.0834,=3.3245,=1.7950,=0.6286,=1.0044,=1.3169,=1.6433,=2.0966,=2.5370,=0.0993,=0.1354,=0.0949,=0.0304,=107
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0239,=8952.1000,=-0.0539,=10.0554,=0.7428,=5.7712,=7.8868,=8.9726,=10.2891,=13.0207,=1.1131,=0.6075,=0.7256,=0.9400,=1.0749,=1.2097,=1.5098,=1.7911,=0.8618,=0.9123,=1.1419,=1.3991,=1.7182,=2.4187,,=0.1056,,=0.0356,=262
="932422",A500红利低波,2025-04-09,=0.0101,=3146.0200,=0.0138,=10.0911,=0.5238,=9.5190,=9.8705,=10.0791,=10.2482,=10.5846,=1.0681,=0.9177,=0.9943,=1.0283,=1.0422,=1.0567,=1.0978,=1.3099,=0.2035,=1.2431,=1.3098,=1.4397,=1.4762,=1.5336,=0.0682,,,=0.0431,=254
="399371",国证价值,2010-01-04,=0.0161,=7122.5700,=-0.0112,=10.2196,=0.7737,=6.4728,=7.8356,=9.0964,=10.3606,=13.0475,=1.0387,=0.5742,=0.7249,=0.8967,=1.0117,=1.2402,=1.5675,=1.0779,=0.7782,=0.5764,=0.7536,=0.8693,=1.0978,=1.3812,=0.0736,=0.0927,=0.0763,=0.0400,=116
="932431",300质量,2025-03-18,=0.0065,=2000.4700,=-0.0225,=10.2721,=0.8252,=9.4685,=9.9447,=10.1264,=10.2570,=10.5369,=1.1426,=0.7642,=1.0727,=1.1113,=1.1302,=1.1471,=1.1853,=2.2093,=0.5650,=2.0194,=2.1495,=2.1989,=2.2448,=2.3259,=0.0794,,,=0.0366,=2
="932153",港股通价值策略,2025-04-30,=0.0229,=1073.9661,=0.0221,=10.2731,=0.6982,=8.1696,=9.5280,=10.0939,=10.3560,=10.9237,=0.8914,=0.7072,=0.7012,=0.8219,=0.8784,=0.8991,=0.9365,=1.0369,=0.5766,=0.8168,=0.9513,=1.0278,=1.0640,=1.1126,,,,=0.0420,=6
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0229,=12256.3700,=-0.0458,=10.2856,=0.8319,=6.0524,=7.8589,=8.5979,=9.9422,=15.8114,=1.0975,=0.7026,=0.6924,=0.8896,=0.9989,=1.1579,=1.7191,=1.4462,=0.8134,=0.7846,=0.9923,=1.0800,=1.4303,=2.0876,,=0.1073,,=0.0352,=91
="932305",智选高股息,2024-09-30,=0.0191,=11676.0500,=0.0462,=10.2886,=0.9972,=7.0143,=7.4610,=8.2969,=9.1997,=10.4630,=1.1407,=0.9775,=0.8750,=0.9202,=1.0437,=1.0819,=1.1675,=0.8326,=0.5746,=0.7106,=0.7290,=0.7792,=1.2781,=1.3342,=0.0812,=0.1049,=0.0838,=0.0619,=238
="HSCEI",恒生中国企业指数,1994-08-08,=0.0231,=8499.5300,=-0.0465,=10.3508,=0.8380,=6.0524,=7.8558,=8.6066,=9.9781,=15.8114,=1.1010,=0.7037,=0.6924,=0.8896,=1.0002,=1.1595,=1.7191,=1.4517,=0.8148,=0.7849,=0.9933,=1.0803,=1.4330,=2.0876,,=0.1073,,=0.0350,=4728
