指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="930955",红利低波100,2017-05-26,=0.0028,=11851.6300,=0.0051,=9.0156,=0.8483,=5.0805,=6.0588,=7.3916,=8.5453,=11.5013,=0.9127,=0.6631,=0.5792,=0.6655,=0.8240,=0.9923,=1.3722,=1.3702,=0.8186,=0.5888,=0.7760,=0.9866,=1.3065,=1.7525,=0.0751,=0.0936,=0.0714,=0.0443,=1992
="931644",800红利,2024-03-15,=0.0027,=2643.3200,=0.0357,=9.0198,=0.7749,=6.4729,=7.2791,=8.1822,=9.0454,=9.4757,=0.8924,=0.6892,=0.7001,=0.7673,=0.8571,=0.9087,=0.9431,=1.3210,=0.9442,=0.8423,=0.9210,=1.1096,=1.2770,=1.3504,=0.0715,=0.0955,=0.0722,=0.0429,=29
="000063",上证周期,2010-02-03,=0.0091,=3841.8200,=-0.0532,=9.0719,=0.6888,=5.4761,=7.1362,=8.5592,=9.4385,=12.4946,=0.9429,=0.4402,=0.6668,=0.8368,=0.9657,=1.1069,=1.4831,=1.6138,=0.9584,=0.8113,=1.0636,=1.2494,=1.4275,=1.7571,=0.0797,=0.1019,=0.0808,=0.0366,=206
="399373",大盘价值,2010-01-04,=0.0070,=8218.2700,=-0.0415,=9.1020,=0.7984,=5.4746,=6.8623,=8.3403,=9.1067,=11.9914,=0.9331,=0.4608,=0.6410,=0.8033,=0.9495,=1.1408,=1.5001,=1.1592,=0.8479,=0.5920,=0.7817,=0.9284,=1.1375,=1.4541,=0.0763,=0.0969,=0.0766,=0.0418,=325
="930740",300红利LV,2018-12-04,=0.0013,=7247.6300,=0.0110,=9.1734,=0.9136,=5.4153,=6.8200,=7.4980,=8.5706,=9.6903,=0.9358,=0.7520,=0.6159,=0.7698,=0.8554,=0.9468,=1.0604,=1.3955,=0.7475,=0.6725,=0.8550,=1.0752,=1.5137,=1.9253,=0.0682,=0.0943,=0.0707,=0.0417,=597
="000919",300价值,2008-01-21,=0.0070,=5170.5700,=-0.0278,=9.1780,=0.7729,=5.9577,=7.3283,=8.4437,=9.2359,=12.2376,=0.9269,=0.4456,=0.6917,=0.8497,=0.9436,=1.1493,=1.5388,=1.1242,=0.8566,=0.6314,=0.7861,=0.9060,=1.1027,=1.3421,=0.0752,=0.0968,=0.0773,=0.0394,=4308
="931479",证券保险,2020-05-06,=0.0088,=933.0500,=-0.1220,=9.2147,=0.0111,=8.7385,=11.9854,=13.5497,=15.5556,=21.1012,=1.2816,=0.2938,=1.0296,=1.2290,=1.3846,=1.5761,=2.2844,=1.6817,=0.6896,=1.0318,=1.2688,=1.4448,=1.7934,=2.2879,=0.1244,=0.1142,=0.0972,=0.0285,=20
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0086,=4332.2200,=0.0789,=9.3354,=0.5896,=4.8859,=6.8728,=8.8773,=12.0810,=16.1208,=0.8933,=0.5526,=0.5567,=0.7305,=0.8673,=1.1787,=1.3660,=1.0018,=0.5262,=0.5555,=0.7802,=0.9883,=1.3626,=1.5178,,=0.0950,,=0.0542,=32
="000825",央企红利,2012-07-20,=-0.0001,=3564.1500,=0.0321,=9.3907,=0.9757,=4.7369,=6.0940,=7.3075,=8.3294,=10.5687,=0.9115,=0.6200,=0.5507,=0.6915,=0.8600,=0.9991,=1.3929,=1.2425,=0.8603,=0.6009,=0.8548,=1.0566,=1.2122,=1.7357,=0.0695,=0.0951,=0.0705,=0.0409,=307
="931848",800红利低波,2024-05-21,=0.0023,=3248.5900,=0.0263,=9.4790,=0.8109,=7.4155,=8.1610,=9.0162,=9.4647,=9.7854,=0.9601,=0.6957,=0.7315,=0.8579,=0.9178,=0.9712,=1.0024,=1.3778,=0.7696,=1.1714,=1.2297,=1.3427,=1.3807,=1.5428,=0.0727,=0.0933,=0.0737,=0.0412,=135
="H30035",300非银,2012-12-21,=0.0095,=9754.9100,=-0.1253,=9.4900,=0.0066,=9.0295,=13.0744,=15.1688,=19.3628,=26.3489,=1.3077,=0.1785,=1.0544,=1.3231,=1.6391,=2.0481,=2.4387,=1.7221,=0.4979,=1.0410,=1.4185,=1.7235,=1.9729,=2.3917,=0.1221,=0.1128,=0.0964,=0.0278,=1180
="931069",中金300,2018-02-14,=0.0079,=4914.0200,=-0.0181,=9.6646,=0.5959,=5.9518,=7.4986,=9.2673,=10.5097,=13.6164,=0.9874,=0.3473,=0.7377,=0.9202,=1.1007,=1.3587,=1.8328,=1.4008,=0.8628,=0.6656,=0.8617,=1.1123,=1.3160,=1.7542,=0.0767,=0.1056,=0.0771,=0.0391,=89
="399995",基建工程,2015-03-12,=0.0055,=4026.6200,=0.0308,=9.8640,=0.7448,=5.8673,=7.3439,=8.2792,=12.0947,=18.8590,=0.7132,=0.1360,=0.5815,=0.7331,=0.9074,=1.4537,=2.1834,=0.1953,=0.3949,=0.1368,=0.1788,=0.2059,=0.3571,=0.5478,=0.0444,=0.0704,=0.0520,=0.0254,=2685
="000968",300周期,2010-05-28,=0.0096,=4390.0500,=-0.0349,=9.8907,=0.7214,=6.1174,=7.8172,=9.1554,=10.2896,=13.3562,=0.9828,=0.4320,=0.7021,=0.8484,=1.0123,=1.1802,=1.5550,=1.6289,=0.9691,=0.8459,=1.0834,=1.2645,=1.4692,=1.8297,=0.0764,=0.0962,=0.0777,=0.0347,=98
="H30356",800价值,2014-06-09,=0.0066,=6534.2800,=-0.0169,=9.8988,=0.7878,=6.4024,=7.6878,=9.0298,=9.9465,=13.4784,=0.9903,=0.5024,=0.7030,=0.8619,=0.9891,=1.1755,=1.6287,=1.0993,=0.8362,=0.5868,=0.7376,=0.8805,=1.0805,=1.3738,=0.0737,=0.0946,=0.0754,=0.0378,=30
="399966",800证保,2012-12-21,=0.0082,=5849.7900,=-0.1154,=9.9461,=0.0066,=9.4219,=13.7118,=15.9950,=19.7375,=27.1945,=1.3133,=0.1871,=1.0619,=1.3269,=1.6242,=2.0413,=2.4366,=1.8546,=0.5791,=1.1634,=1.5249,=1.7799,=2.0457,=2.5211,=0.1176,=0.1076,=0.0911,=0.0267,=169
="H30588",中证证保,2015-02-02,=0.0082,=993.4100,=-0.1153,=9.9537,=0.0066,=9.4285,=13.6597,=16.0874,=19.5891,=27.6808,=1.3120,=0.1863,=1.0752,=1.3269,=1.6315,=2.0366,=2.4238,=1.8571,=0.6006,=1.1673,=1.5178,=1.7578,=2.0128,=2.5500,=0.1176,=0.1081,=0.0914,=0.0266,=464
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0078,=9101.9600,=-0.0381,=9.9896,=0.7278,=5.7712,=7.9069,=8.9918,=10.2891,=13.0207,=1.1158,=0.6189,=0.7256,=0.9400,=1.0762,=1.2097,=1.5098,=1.7629,=0.8326,=0.9123,=1.1450,=1.4038,=1.7243,=2.4187,,=0.1056,,=0.0340,=264
="000042",上证央企,2009-03-30,=0.0048,=1743.6800,=-0.0374,=10.0429,=0.8026,=6.3284,=7.8863,=9.1373,=10.0329,=12.9577,=0.9965,=0.5293,=0.7230,=0.8871,=0.9895,=1.1143,=1.4812,=1.3014,=0.9765,=0.6569,=0.8569,=0.9755,=1.1292,=1.3891,=0.0740,=0.0970,=0.0773,=0.0362,=381
="399550",央视50,2012-06-06,=0.0156,=8172.7700,=0.0100,=10.0718,=0.7770,=6.8960,=8.2603,=9.2555,=10.1379,=13.0561,=1.0208,=0.2131,=0.8649,=1.0171,=1.2376,=1.4261,=1.8564,=2.1017,=0.8697,=1.3448,=1.6501,=1.8032,=2.0413,=2.5217,=0.0768,=0.1002,=0.0803,=0.0394,=2261
="932305",智选高股息,2024-09-30,=0.0069,=11841.4600,=0.0611,=10.0810,=0.9431,=7.0143,=7.4653,=8.3103,=9.2701,=10.4630,=1.0896,=0.8401,=0.8750,=0.9213,=1.0470,=1.0850,=1.1675,=0.8177,=0.5447,=0.7106,=0.7292,=0.7844,=1.2776,=1.3342,=0.0813,=0.1049,=0.0838,=0.0494,=251
="950090",50AH优选,2015-12-10,=0.0078,=6097.8734,=-0.0139,=10.1017,=0.8732,=6.3188,=7.9035,=8.6288,=9.7879,=13.5010,=1.0922,=0.7100,=0.7914,=0.9482,=1.0263,=1.1247,=1.5403,=1.3647,=0.9656,=0.6574,=0.8466,=0.9487,=1.0557,=1.4553,,=0.1029,,=0.0362,=1997
="932422",A500红利低波,2025-04-09,=0.0011,=3123.4300,=0.0066,=10.1254,=0.5429,=9.5190,=9.8730,=10.0923,=10.2376,=10.5846,=1.0477,=0.6082,=0.9943,=1.0287,=1.0430,=1.0591,=1.0978,=1.3117,=0.2204,=1.2431,=1.3098,=1.4380,=1.4750,=1.5336,=0.0682,,,=0.0406,=277
="399805",互联金融,2015-02-10,=0.0090,=3425.7400,=-0.1099,=10.1441,=0.2490,=7.5943,=9.7864,=11.4894,=13.1816,=16.5816,=1.0508,=0.1929,=0.7644,=1.0542,=1.4336,=1.7332,=2.0317,=1.8785,=0.8895,=1.1667,=1.4082,=1.6147,=1.7821,=2.2175,=0.0834,=0.0942,=0.0809,=0.0324,=326
="000925",基本面50,2009-02-26,=0.0083,=4420.9400,=-0.0427,=10.1683,=0.8256,=6.2635,=7.9688,=9.0742,=10.0624,=12.7955,=1.0195,=0.4089,=0.7306,=0.9013,=1.0589,=1.1921,=1.5728,=1.0976,=0.7865,=0.6037,=0.7864,=0.9667,=1.1028,=1.4866,=0.0747,=0.0947,=0.0771,=0.0370,=4541
="930723",沪港深F100,2015-08-05,=0.0066,=5107.8200,=0.0031,=10.1805,=0.8108,=5.4557,=7.5706,=8.9768,=10.1460,=13.1279,=1.0212,=0.5366,=0.6469,=0.8476,=1.0095,=1.1160,=1.4626,=1.3120,=0.8520,=0.6039,=0.8632,=1.0741,=1.2811,=1.6654,,=0.1086,,=0.0381,=151
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0081,=12498.1800,=-0.0270,=10.2426,=0.8268,=6.0524,=7.8691,=8.6130,=10.0012,=15.8114,=1.0997,=0.7046,=0.6924,=0.8912,=1,=1.1579,=1.7191,=1.4337,=0.8023,=0.7846,=0.9942,=1.0831,=1.4305,=2.0876,,=0.1073,,=0.0341,=91
="HSCEI",恒生中国企业指数,1994-08-08,=0.0081,=8671.6100,=-0.0272,=10.2947,=0.8295,=6.0524,=7.8702,=8.6189,=10.0157,=15.8114,=1.1040,=0.7086,=0.6924,=0.8909,=1.0016,=1.1595,=1.7191,=1.4396,=0.8046,=0.7849,=0.9948,=1.0831,=1.4344,=2.0876,,=0.1073,,=0.0339,=4735
="000806",消费服务,2012-02-10,=0.0094,=8128.5700,=-0.0350,=10.3310,=0.3380,=8.8952,=10.0010,=10.8057,=11.8704,=17.0971,=1.1325,=0.0981,=1.0009,=1.2016,=1.3551,=1.5460,=2.0145,=2.2383,=0.6628,=1.6526,=1.9444,=2.1112,=2.3803,=3.0032,=0.0838,=0.1036,=0.0833,=0.0354,=414
="932431",300质量,2025-03-18,=0.0085,=2038.8700,=-0.0037,=10.4021,=0.9269,=9.4685,=9.9642,=10.1334,=10.2882,=10.5369,=1.1360,=0.6192,=1.0727,=1.1135,=1.1304,=1.1459,=1.1853,=2.2331,=0.7192,=2.0194,=2.1528,=2.2025,=2.2448,=2.3259,=0.0794,,,=0.0352,=5
="399371",国证价值,2010-01-04,=0.0062,=7271.7900,=0.0095,=10.4341,=0.8112,=6.4728,=7.8356,=9.0964,=10.3863,=13.0475,=1.0293,=0.5499,=0.7249,=0.8967,=1.0117,=1.2377,=1.5675,=1.0897,=0.7968,=0.5764,=0.7536,=0.8693,=1.0955,=1.3812,=0.0736,=0.0927,=0.0763,=0.0382,=120
="930608",中证基建,2015-03-31,=0.0098,=8432.9400,=-0.0063,=10.4353,=0.4835,=6.6667,=8.6208,=10.5193,=15.5855,=25.2863,=0.7975,=0.1323,=0.6550,=0.8230,=1.1164,=1.5530,=2.2134,=0.2334,=0.2543,=0.1701,=0.2221,=0.3411,=0.4942,=0.7101,=0.0480,=0.0718,=0.0544,=0.0266,=645
="932153",港股通价值策略,2025-04-30,=0.0094,=1126,=0.0716,=10.4572,=0.8718,=8.1696,=9.6177,=10.1007,=10.3617,=10.9237,=0.9136,=0.9145,=0.7012,=0.8297,=0.8796,=0.9003,=0.9365,=1.0582,=0.7436,=0.8168,=0.9602,=1.0280,=1.0632,=1.1126,,,,=0.0409,=7
="000056",上证国企,2010-01-04,=0.0062,=1249.4000,=0.0017,=10.4887,=0.7391,=7.2538,=8.8792,=9.6921,=10.7955,=13.3187,=1.1846,=0.7148,=0.8518,=1.0314,=1.1219,=1.2165,=1.5455,=1.7153,=0.9777,=0.7909,=0.9986,=1.1061,=1.2274,=1.7805,=0.0883,=0.1082,=0.0850,=0.0357,=198
