指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="931446",东证红利低波,2020-04-21,=-0.0044,=3440.3400,=-0.0007,=8.4610,=0.7823,=5.1478,=6.1603,=7.0841,=8.5349,=11.0216,=0.8179,=0.6848,=0.5884,=0.6942,=0.7617,=0.8752,=1.2481,=1.5334,=0.9760,=0.5909,=0.7519,=0.8816,=1.3030,=1.5979,=0.0725,=0.0941,=0.0749,=0.0422,=787
="931130",红利成长低波,2018-12-04,=-0.0052,=24028.4100,=0.0132,=8.6023,=0.7681,=4.4465,=5.5691,=7.7453,=8.7298,=11.5512,=0.8645,=0.3709,=0.5279,=0.6232,=0.9030,=1.0339,=1.5803,=1.9083,=0.7966,=0.3109,=0.8122,=1.3153,=1.9140,=2.5957,=0.0647,=0.0980,=0.0458,=0.0426,=138
="000922",中证红利,2008-05-26,=-0.0068,=5695.3200,=0.0348,=8.6047,=0.8015,=5.1762,=6.0261,=7.6592,=8.5957,=11.2156,=0.8529,=0.4901,=0.5911,=0.7113,=0.8579,=1.1086,=1.4999,=1.2823,=0.8946,=0.6332,=0.7731,=1.0443,=1.2172,=1.7101,=0.0673,=0.0937,=0.0683,=0.0421,=19864
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0048,=5131.6900,=0.1049,=8.7290,=0.9816,=4.2457,=4.7081,=5.7426,=7.5780,=8.9197,=0.8012,=0.9887,=0.4429,=0.4976,=0.5761,=0.7315,=0.8114,=1.1046,=0.9647,=0.6036,=0.6714,=0.8698,=1.0012,=1.1417,,=0.0936,,=0.0516,=82
="000821",300红利,2012-07-20,=-0.0070,=6720.7300,=0.0073,=8.7453,=0.8686,=4.9998,=6.1945,=7.5631,=8.4032,=10.9286,=0.8676,=0.4843,=0.5725,=0.7149,=0.8754,=1.0795,=1.4919,=1.4190,=0.9292,=0.6098,=0.7997,=1.0626,=1.3103,=1.6963,=0.0719,=0.0964,=0.0719,=0.0428,=984
="000015",红利指数,2005-01-04,=-0.0070,=3214.5100,=0.0582,=8.7890,=0.9605,=4.6646,=5.5109,=7.0898,=7.9912,=10.4439,=0.8523,=0.6087,=0.5525,=0.6399,=0.7661,=1.0177,=1.3875,=1.4909,=0.9613,=0.7277,=0.8915,=1.1276,=1.3235,=1.6890,=0.0627,=0.0940,=0.0675,=0.0408,=14115
="000824",国企红利,2012-07-20,=-0.0046,=2194.6100,=0.0347,=8.9577,=0.9448,=4.8847,=5.9432,=7.3387,=8.3526,=10.7823,=0.8769,=0.5787,=0.5610,=0.6881,=0.8282,=1.0592,=1.4469,=1.3142,=0.8830,=0.5370,=0.7018,=0.9868,=1.2356,=1.6834,=0.0686,=0.0944,=0.0718,=0.0419,=936
="931644",800红利,2024-03-15,=-0.0067,=2643.9800,=0.0360,=9.0092,=0.7624,=6.4729,=7.2983,=8.1837,=9.0454,=9.4757,=0.8917,=0.6832,=0.7001,=0.7676,=0.8573,=0.9087,=0.9431,=1.3200,=0.9366,=0.8423,=0.9210,=1.1107,=1.2775,=1.3504,=0.0715,=0.0955,=0.0722,=0.0430,=29
="000063",上证周期,2010-02-03,=-0.0064,=3832,=-0.0556,=9.0561,=0.6820,=5.4761,=7.1368,=8.5604,=9.4369,=12.4946,=0.9416,=0.4374,=0.6668,=0.8369,=0.9653,=1.1068,=1.4831,=1.6109,=0.9563,=0.8113,=1.0639,=1.2497,=1.4278,=1.7571,=0.0797,=0.1019,=0.0808,=0.0367,=206
="930955",红利低波100,2017-05-26,=-0.0052,=11865.1300,=0.0063,=9.0599,=0.8508,=5.0805,=6.0602,=7.3925,=8.5475,=11.5013,=0.9135,=0.6631,=0.5792,=0.6655,=0.8241,=0.9921,=1.3722,=1.3733,=0.8188,=0.5888,=0.7762,=0.9867,=1.3093,=1.7525,=0.0751,=0.0936,=0.0714,=0.0444,=2006
="399373",大盘价值,2010-01-04,=-0.0058,=8205.4700,=-0.0430,=9.0947,=0.7941,=5.4746,=6.8624,=8.3403,=9.1069,=11.9914,=0.9322,=0.4584,=0.6410,=0.8034,=0.9493,=1.1406,=1.5001,=1.1589,=0.8464,=0.5920,=0.7822,=0.9285,=1.1378,=1.4541,=0.0763,=0.0969,=0.0766,=0.0419,=325
="931479",证券保险,2020-05-06,=-0.0049,=927.3100,=-0.1274,=9.1508,=0.0104,=8.7385,=11.9830,=13.5481,=15.5543,=21.1012,=1.2727,=0.2751,=1.0296,=1.2296,=1.3838,=1.5757,=2.2844,=1.6700,=0.6784,=1.0318,=1.2698,=1.4464,=1.7926,=2.2879,=0.1244,=0.1142,=0.0972,=0.0287,=21
="000919",300价值,2008-01-21,=-0.0061,=5155.9400,=-0.0306,=9.1630,=0.7657,=5.9577,=7.3294,=8.4451,=9.2347,=12.2376,=0.9253,=0.4403,=0.6917,=0.8498,=0.9435,=1.1479,=1.5388,=1.1230,=0.8517,=0.6314,=0.7862,=0.9061,=1.1033,=1.3421,=0.0752,=0.0968,=0.0773,=0.0395,=4308
="930740",300红利LV,2018-12-04,=-0.0063,=7214.3500,=0.0063,=9.1778,=0.9143,=5.4153,=6.8221,=7.4994,=8.5748,=9.6903,=0.9331,=0.7434,=0.6159,=0.7702,=0.8556,=0.9465,=1.0604,=1.3932,=0.7417,=0.6725,=0.8550,=1.0753,=1.5124,=1.9253,=0.0682,=0.0943,=0.0707,=0.0419,=602
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0050,=4325.7200,=0.0773,=9.3463,=0.5940,=4.8859,=6.8732,=8.8788,=12.0754,=16.1208,=0.8943,=0.5550,=0.5567,=0.7305,=0.8674,=1.1785,=1.3660,=1.0029,=0.5274,=0.5555,=0.7807,=0.9884,=1.3621,=1.5178,,=0.0950,,=0.0539,=32
="000825",央企红利,2012-07-20,=-0.0040,=3562.6800,=0.0316,=9.3941,=0.9753,=4.7369,=6.0989,=7.3116,=8.3347,=10.5687,=0.9119,=0.6215,=0.5507,=0.6916,=0.8603,=0.9983,=1.3929,=1.2432,=0.8620,=0.6009,=0.8549,=1.0568,=1.2125,=1.7357,=0.0695,=0.0951,=0.0705,=0.0410,=313
="H30035",300非银,2012-12-21,=-0.0058,=9676.6900,=-0.1323,=9.4156,=0.0054,=9.0295,=13.0609,=15.1662,=19.3481,=26.3489,=1.2975,=0.1660,=1.0544,=1.3226,=1.6391,=2.0474,=2.4387,=1.7086,=0.4872,=1.0410,=1.4193,=1.7229,=1.9724,=2.3917,=0.1221,=0.1128,=0.0964,=0.0280,=1183
="931848",800红利低波,2024-05-21,=-0.0051,=3247.2700,=0.0259,=9.4864,=0.8186,=7.4155,=8.1723,=9.0257,=9.4719,=9.7854,=0.9580,=0.6695,=0.7315,=0.8585,=0.9181,=0.9711,=1.0024,=1.3761,=0.7516,=1.1714,=1.2306,=1.3431,=1.3809,=1.5428,=0.0727,=0.0933,=0.0737,=0.0414,=135
="931069",中金300,2018-02-14,=-0.0057,=4914.6700,=-0.0179,=9.6571,=0.5940,=5.9518,=7.5085,=9.2682,=10.5081,=13.6164,=0.9867,=0.3443,=0.7377,=0.9203,=1.0986,=1.3585,=1.8328,=1.4012,=0.8620,=0.6656,=0.8617,=1.1124,=1.3166,=1.7542,=0.0767,=0.1056,=0.0771,=0.0391,=89
="000968",300周期,2010-05-28,=-0.0051,=4377.8400,=-0.0376,=9.8677,=0.7129,=6.1174,=7.8172,=9.1559,=10.2878,=13.3562,=0.9809,=0.4267,=0.7021,=0.8488,=1.0121,=1.1796,=1.5550,=1.6251,=0.9629,=0.8459,=1.0847,=1.2656,=1.4697,=1.8297,=0.0764,=0.0962,=0.0777,=0.0348,=98
="399966",800证保,2012-12-21,=-0.0045,=5813.9300,=-0.1208,=9.8770,=0.0062,=9.4219,=13.7103,=15.9946,=19.7371,=27.1945,=1.3041,=0.1750,=1.0619,=1.3256,=1.6232,=2.0402,=2.4366,=1.8417,=0.5671,=1.1634,=1.5249,=1.7805,=2.0449,=2.5211,=0.1176,=0.1076,=0.0911,=0.0269,=169
="H30356",800价值,2014-06-09,=-0.0062,=6521.6900,=-0.0188,=9.8824,=0.7828,=6.4024,=7.6878,=9.0301,=9.9465,=13.4784,=0.9889,=0.4996,=0.7030,=0.8619,=0.9894,=1.1755,=1.6287,=1.0992,=0.8351,=0.5868,=0.7376,=0.8806,=1.0807,=1.3738,=0.0737,=0.0946,=0.0754,=0.0379,=31
="H30588",中证证保,2015-02-02,=-0.0046,=987.3000,=-0.1208,=9.8845,=0.0062,=9.4285,=13.6588,=16.0866,=19.5888,=27.6808,=1.3029,=0.1738,=1.0752,=1.3264,=1.6311,=2.0363,=2.4238,=1.8442,=0.5873,=1.1673,=1.5178,=1.7581,=2.0127,=2.5500,=0.1176,=0.1081,=0.0914,=0.0268,=464
="399995",基建工程,2015-03-12,=0.0009,=4054.7200,=0.0380,=9.9735,=0.7492,=5.8673,=7.3449,=8.2814,=11.9444,=18.8590,=0.7176,=0.1561,=0.5815,=0.7325,=0.9070,=1.4500,=2.1834,=0.1975,=0.4114,=0.1368,=0.1788,=0.2058,=0.3559,=0.5478,=0.0444,=0.0704,=0.0520,=0.0251,=2686
="399805",互联金融,2015-02-10,=0,=3433.4000,=-0.1080,=10.0168,=0.2286,=7.5943,=9.7921,=11.4855,=13.1715,=16.5816,=1.0417,=0.1837,=0.7644,=1.0538,=1.4335,=1.7329,=2.0317,=1.8620,=0.8703,=1.1667,=1.4082,=1.6148,=1.7831,=2.2175,=0.0834,=0.0942,=0.0809,=0.0327,=326
="932305",智选高股息,2024-09-30,=-0.0050,=11967.9600,=0.0724,=10.0455,=0.9328,=7.0143,=7.4653,=8.3129,=9.2904,=10.4630,=1.0878,=0.8280,=0.8750,=0.9213,=1.0476,=1.0857,=1.1675,=0.8167,=0.5376,=0.7106,=0.7292,=0.7861,=1.2776,=1.3342,=0.0813,=0.1049,=0.0838,=0.0500,=261
="000042",上证央企,2009-03-30,=-0.0026,=1747.7300,=-0.0351,=10.0556,=0.8068,=6.3284,=7.8865,=9.1388,=10.0377,=12.9577,=0.9976,=0.5334,=0.7230,=0.8874,=0.9896,=1.1137,=1.4812,=1.3030,=0.9757,=0.6569,=0.8569,=0.9756,=1.1295,=1.3891,=0.0740,=0.0970,=0.0773,=0.0362,=381
="399550",央视50,2012-06-06,=-0.0057,=8158.6500,=0.0083,=10.0881,=0.7825,=6.8960,=8.2608,=9.2630,=10.1379,=13.0561,=1.0166,=0.1973,=0.8649,=1.0171,=1.2375,=1.4259,=1.8564,=2.0976,=0.8645,=1.3448,=1.6502,=1.8036,=2.0418,=2.5217,=0.0768,=0.1002,=0.0803,=0.0396,=2261
="950090",50AH优选,2015-12-10,=-0.0129,=6053,=-0.0212,=10.0930,=0.8709,=6.3188,=7.9040,=8.6301,=9.7900,=13.5010,=1.0869,=0.6924,=0.7914,=0.9484,=1.0266,=1.1246,=1.5403,=1.3598,=0.9620,=0.6574,=0.8467,=0.9488,=1.0561,=1.4553,,=0.1029,,=0.0361,=1997
="932422",A500红利低波,2025-04-09,=-0.0054,=3117.6800,=0.0047,=10.1324,=0.5605,=9.5190,=9.8757,=10.0951,=10.2346,=10.5846,=1.0441,=0.5040,=0.9943,=1.0295,=1.0440,=1.0586,=1.0978,=1.3089,=0.1976,=1.2431,=1.3098,=1.4374,=1.4750,=1.5336,=0.0682,,,=0.0408,=283
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0052,=9318.8800,=-0.0152,=10.1396,=0.7613,=5.7712,=7.9090,=8.9940,=10.2875,=13.0207,=1.1326,=0.6772,=0.7256,=0.9404,=1.0767,=1.2096,=1.5098,=1.7893,=0.8587,=0.9123,=1.1454,=1.4048,=1.7249,=2.4187,,=0.1056,,=0.0335,=264
="000925",基本面50,2009-02-26,=-0.0063,=4407.9400,=-0.0456,=10.1769,=0.8278,=6.2635,=7.9695,=9.0757,=10.0649,=12.7955,=1.0187,=0.4061,=0.7306,=0.9013,=1.0584,=1.1921,=1.5728,=1.0967,=0.7850,=0.6037,=0.7873,=0.9668,=1.1028,=1.4866,=0.0747,=0.0947,=0.0771,=0.0370,=4541
="930723",沪港深F100,2015-08-05,=-0.0035,=5113.1700,=0.0042,=10.2303,=0.8240,=5.4557,=7.5729,=8.9774,=10.1474,=13.1279,=1.0254,=0.5512,=0.6469,=0.8477,=1.0097,=1.1158,=1.4626,=1.3177,=0.8600,=0.6039,=0.8635,=1.0743,=1.2814,=1.6654,,=0.0980,,=0.0377,=151
="000806",消费服务,2012-02-10,=-0.0129,=8089.3000,=-0.0397,=10.3694,=0.3501,=8.8952,=10.0041,=10.8052,=11.8703,=17.0971,=1.1322,=0.0980,=1.0009,=1.2015,=1.3548,=1.5457,=2.0145,=2.2415,=0.6664,=1.6526,=1.9444,=2.1122,=2.3796,=3.0032,=0.0838,=0.1036,=0.0833,=0.0354,=415
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0067,=12748.1300,=-0.0075,=10.4037,=0.8451,=6.0524,=7.8702,=8.6143,=10.0070,=15.8114,=1.1170,=0.7309,=0.6924,=0.8913,=1.0003,=1.1579,=1.7191,=1.4563,=0.8210,=0.7846,=0.9943,=1.0834,=1.4322,=2.0876,,=0.1073,,=0.0333,=91
="932431",300质量,2025-03-18,=-0.0121,=2031.8300,=-0.0071,=10.4113,=0.9278,=9.4685,=9.9660,=10.1341,=10.2933,=10.5369,=1.1347,=0.5703,=1.0727,=1.1138,=1.1307,=1.1459,=1.1853,=2.2273,=0.6654,=2.0194,=2.1532,=2.2029,=2.2428,=2.3259,=0.0794,,,=0.0352,=5
="930608",中证基建,2015-03-31,=-0.0038,=8401.8200,=-0.0100,=10.4219,=0.4802,=6.6667,=8.6242,=10.5128,=15.5103,=25.2863,=0.7930,=0.1190,=0.6550,=0.8229,=1.1162,=1.5502,=2.2134,=0.2332,=0.2525,=0.1701,=0.2221,=0.3410,=0.4941,=0.7101,=0.0480,=0.0718,=0.0544,=0.0266,=646
="399371",国证价值,2010-01-04,=-0.0053,=7277.8500,=0.0104,=10.4297,=0.8085,=6.4728,=7.8374,=9.0979,=10.3866,=13.0475,=1.0295,=0.5498,=0.7249,=0.8967,=1.0117,=1.2375,=1.5675,=1.0915,=0.7965,=0.5764,=0.7536,=0.8693,=1.0946,=1.3812,=0.0736,=0.0927,=0.0763,=0.0382,=122
="932153",港股通价值策略,2025-04-30,=-0.0062,=1125.2500,=0.0709,=10.4542,=0.8650,=8.1696,=9.6177,=10.1026,=10.3704,=10.9237,=0.9134,=0.8987,=0.7012,=0.8297,=0.8802,=0.9017,=0.9365,=1.0579,=0.7384,=0.8168,=0.9602,=1.0292,=1.0639,=1.1126,,,,=0.0403,=8
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0067,=8845.0200,=-0.0077,=10.4557,=0.8487,=6.0524,=7.8722,=8.6238,=10.0181,=15.8114,=1.1213,=0.7320,=0.6924,=0.8911,=1.0020,=1.1595,=1.7191,=1.4621,=0.8235,=0.7849,=0.9949,=1.0834,=1.4362,=2.0876,,=0.1073,,=0.0332,=4737
