指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="931848",800红利低波,2024-05-21,=-0.0126,=3263.5000,=0.0310,=9.5586,=0.8877,=7.4155,=8.1566,=8.9960,=9.4557,=9.7854,=0.9688,=0.7797,=0.7315,=0.8578,=0.9172,=0.9713,=1.0024,=1.3893,=0.8524,=1.1714,=1.2295,=1.3400,=1.3807,=1.5428,=0.0727,=0.0933,=0.0737,=0.0409,=130
="399995",基建工程,2015-03-12,=-0.0181,=3899.9000,=-0.0017,=9.5974,=0.7261,=5.8673,=7.3449,=8.2814,=12.3865,=18.8590,=0.6939,=0.0857,=0.5815,=0.7343,=0.9085,=1.4610,=2.1834,=0.1900,=0.3357,=0.1368,=0.1788,=0.2064,=0.3587,=0.5478,=0.0444,=0.0704,=0.0520,=0.0261,=2682
="399805",互联金融,2015-02-10,=-0.0144,=3191.4900,=-0.1708,=9.7162,=0.1870,=7.5943,=9.7961,=11.5054,=13.1880,=16.5816,=1.0066,=0.1384,=0.7644,=1.0559,=1.4384,=1.7346,=2.0317,=1.7973,=0.8138,=1.1667,=1.4082,=1.6148,=1.7831,=2.2175,=0.0834,=0.0942,=0.0809,=0.0338,=326
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0080,=8857.4800,=-0.0639,=9.7492,=0.6656,=5.7712,=7.8912,=8.9793,=10.2875,=13.0207,=1.0889,=0.5381,=0.7256,=0.9404,=1.0756,=1.2096,=1.5098,=1.7205,=0.7995,=0.9123,=1.1424,=1.4007,=1.7207,=2.4187,,=0.1056,,=0.0349,=263
="950090",50AH优选,2015-12-10,=-0.0053,=5882.0668,=-0.0488,=9.7692,=0.7991,=6.3188,=7.9033,=8.6253,=9.7720,=13.5010,=1.0560,=0.5888,=0.7914,=0.9480,=1.0260,=1.1247,=1.5403,=1.3205,=0.9516,=0.6574,=0.8466,=0.9476,=1.0548,=1.4553,,=0.1029,,=0.0375,=1996
="000968",300周期,2010-05-28,=-0.0088,=4277.9800,=-0.0596,=9.8280,=0.7059,=6.1174,=7.8172,=9.1559,=10.2878,=13.3562,=0.9769,=0.4189,=0.7021,=0.8488,=1.0129,=1.1819,=1.5550,=1.6187,=0.9563,=0.8459,=1.0847,=1.2656,=1.4661,=1.8297,=0.0764,=0.0962,=0.0777,=0.0349,=98
="H30356",800价值,2014-06-09,=-0.0113,=6410.0500,=-0.0356,=9.8442,=0.7739,=6.4024,=7.6877,=9.0255,=9.9531,=13.4784,=0.9849,=0.4891,=0.7030,=0.8613,=0.9895,=1.1768,=1.6287,=1.0928,=0.8229,=0.5868,=0.7373,=0.8800,=1.0791,=1.3738,=0.0737,=0.0946,=0.0754,=0.0380,=30
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0001,=12190.2800,=-0.0509,=10.0104,=0.8036,=6.0524,=7.8613,=8.6060,=9.9870,=15.8114,=1.0747,=0.6646,=0.6924,=0.8904,=0.9997,=1.1579,=1.7191,=1.4011,=0.7799,=0.7846,=0.9926,=1.0811,=1.4303,=2.0876,,=0.1073,,=0.0349,=91
="930723",沪港深F100,2015-08-05,=-0.0072,=5064.6792,=-0.0054,=10.0223,=0.7533,=5.4557,=7.5729,=8.9722,=10.1443,=13.1279,=1.0056,=0.4903,=0.6469,=0.8477,=1.0098,=1.1158,=1.4626,=1.2924,=0.8209,=0.6039,=0.8635,=1.0734,=1.2804,=1.6654,,=0.1086,,=0.0387,=151
="000042",上证央企,2009-03-30,=-0.0108,=1719.5100,=-0.0507,=10.0359,=0.8011,=6.3284,=7.8865,=9.1344,=10.0309,=12.9577,=0.9964,=0.5268,=0.7230,=0.8874,=0.9896,=1.1154,=1.4812,=1.3004,=0.9757,=0.6569,=0.8569,=0.9756,=1.1273,=1.3891,=0.0740,=0.0970,=0.0773,=0.0362,=380
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0056,=8456.9200,=-0.0512,=10.0556,=0.8069,=6.0524,=7.8633,=8.6112,=9.9923,=15.8114,=1.0784,=0.6707,=0.6924,=0.8901,=1.0008,=1.1595,=1.7191,=1.4064,=0.7801,=0.7849,=0.9939,=1.0811,=1.4330,=2.0876,,=0.1073,,=0.0347,=4731
="000925",基本面50,2009-02-26,=-0.0109,=4377.0800,=-0.0522,=10.0624,=0.8023,=6.2635,=7.9695,=9.0636,=10.0560,=12.7955,=1.0096,=0.3847,=0.7306,=0.9013,=1.0605,=1.1921,=1.5728,=1.0861,=0.7685,=0.6037,=0.7873,=0.9668,=1.1027,=1.4866,=0.0747,=0.0947,=0.0771,=0.0374,=4536
="399550",央视50,2012-06-06,=-0.0082,=8051.9200,=-0.0049,=10.0637,=0.7735,=6.8960,=8.2583,=9.2471,=10.1368,=13.0561,=1.0212,=0.2117,=0.8649,=1.0177,=1.2375,=1.4259,=1.8564,=2.0999,=0.8694,=1.3448,=1.6493,=1.8011,=2.0400,=2.5217,=0.0768,=0.1002,=0.0803,=0.0395,=2260
="932305",智选高股息,2024-09-30,=-0.0137,=11638.7000,=0.0429,=10.1317,=0.9697,=7.0143,=7.4634,=8.3048,=9.2257,=10.4630,=1.1028,=0.9091,=0.8750,=0.9210,=1.0458,=1.0830,=1.1675,=0.8215,=0.5592,=0.7106,=0.7291,=0.7825,=1.2776,=1.3342,=0.0813,=0.1049,=0.0838,=0.0493,=246
="932153",港股通价值策略,2025-04-30,=-0.0007,=1089.3248,=0.0367,=10.1347,=0.5590,=8.1696,=9.5755,=10.0958,=10.3560,=10.9237,=0.8851,=0.5852,=0.7012,=0.8261,=0.8790,=0.8987,=0.9365,=1.0253,=0.4716,=0.8168,=0.9560,=1.0276,=1.0639,=1.1126,,,,=0.0422,=7
="931375",300质量低波,2019-11-25,=-0.0136,=16416.5400,=-0.0319,=10.1600,=0.4013,=6.4946,=8.1352,=11.5147,=13.5729,=22.0532,=1.2907,=0.4013,=0.8054,=1.0791,=1.5691,=2.0828,=3.3245,=1.7825,=0.6162,=1.0044,=1.3182,=1.6492,=2.0964,=2.5370,=0.0993,=0.1354,=0.0949,=0.0319,=109
="930608",中证基建,2015-03-31,=-0.0169,=8193.8100,=-0.0345,=10.1655,=0.4370,=6.6667,=8.6242,=10.5247,=15.8376,=25.2863,=0.7771,=0.0890,=0.6550,=0.8252,=1.1176,=1.5781,=2.2134,=0.2274,=0.2175,=0.1701,=0.2221,=0.3415,=0.4950,=0.7101,=0.0480,=0.0718,=0.0544,=0.0273,=644
="932422",A500红利低波,2025-04-09,=-0.0116,=3157.6900,=0.0176,=10.2374,=0.7950,=9.5190,=9.8710,=10.0865,=10.2482,=10.5846,=1.0602,=0.8117,=0.9943,=1.0285,=1.0429,=1.0596,=1.0978,=1.3261,=0.2594,=1.2431,=1.3099,=1.4389,=1.4753,=1.5336,=0.0682,,,=0.0402,=266
="000806",消费服务,2012-02-10,=-0.0096,=7948.8500,=-0.0563,=10.2377,=0.3044,=8.8952,=9.9909,=10.8052,=11.8703,=17.0971,=1.1224,=0.0853,=1.0009,=1.2035,=1.3563,=1.5457,=2.0145,=2.2187,=0.6433,=1.6526,=1.9444,=2.1105,=2.3796,=3.0032,=0.0838,=0.1036,=0.0833,=0.0357,=414
="930709",香港证券,2015-07-13,=-0.0064,=1216.0625,=-0.1391,=10.2972,=0.2088,=6.3679,=10.1900,=12.8133,=14.8886,=24.4010,=0.9337,=0.4384,=0.5308,=0.7588,=0.9673,=1.2733,=1.6136,=4.0039,=0.7705,=1.7834,=2.5970,=3.1592,=4.1488,=5.9903,,=0.0577,,=0.0369,=496
="932431",300质量,2025-03-18,=-0.0136,=1980.8800,=-0.0320,=10.3361,=0.8583,=9.4685,=9.9524,=10.1304,=10.2721,=10.5369,=1.1286,=0.4409,=1.0727,=1.1130,=1.1310,=1.1461,=1.1853,=2.2188,=0.6102,=2.0194,=2.1516,=2.2024,=2.2448,=2.3259,=0.0794,,,=0.0354,=4
