指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="000698",科创100,2023-08-07,=0.0457,=1891.8000,=0.2976,=119.0468,=0.1596,=60.6995,=128.8248,=212.6619,=253.1822,=337.2511,=7.1270,=0.9601,=2.7397,=3.6180,=4.2045,=5.9029,=8.5061,=7.7311,=0.7098,=4.0312,=5.1110,=6.3372,=8.4193,=10.0837,=0.0030,=0.1045,=0.0025,=0.0033,=0.0053,=0.0064,=0.0089,=0.0093,=0.0369,=0.0028,=574
="000688",科创50,2020-07-23,=0.0251,=1744.0200,=0.2974,=199.5545,=0.9768,=35.5957,=42.6241,=71.3798,=137.3349,=263.7183,=8.3526,=0.9741,=2.9443,=4.2293,=4.8850,=6.7991,=10.5365,=10.8255,=0.8976,=3.1319,=4.5777,=5.6112,=9.6425,=13.6380,=0.0020,=0.0191,=0.0016,=0.0030,=0.0045,=0.0071,=0.0110,=0.0135,=0.0347,=0.0045,=8178
="000690",科创成长,2022-11-04,=0.0553,=2411.8600,=0.2864,=121.1647,=0.6630,=26.4295,=45.0418,=83.1675,=155.1521,=288.8500,=13.5724,=0.8902,=3.7827,=4.8518,=5.5865,=12.2206,=18.2315,=14.9246,=0.8200,=2.7510,=4.0052,=6.6131,=14.5466,=20.0971,=0.0015,=0.0593,=0.0011,=0.0021,=0.0034,=0.0053,=0.0127,=0.0188,=0.1043,=0.0143,=145
="931160",通信设备,2013-07-15,=0.0109,=19878.6119,=0.2858,=56.4862,=0.8150,=19.3231,=27.7990,=36.6977,=54.6977,=91.1971,=9.2454,=0.9802,=2.1520,=2.8712,=3.4267,=3.9748,=12.1269,=3.2276,=0.9745,=0.9706,=1.2833,=1.5072,=2.4413,=4.3558,=0.0064,=0.3428,=0.0028,=0.0051,=0.0077,=0.0150,=0.0221,=0.0428,=0.1280,=0.0276,=1287
="000858",500信息,2013-11-06,=0.0267,=13546.6400,=0.2854,=113.6856,=0.9621,=25.3805,=43.9766,=64.2576,=90.2069,=209.3531,=6.6013,=0.9876,=2.1626,=2.9041,=3.3886,=3.9462,=8.5146,=7.1013,=0.9893,=1.1229,=1.9074,=2.6879,=3.6446,=9.1355,=0.0029,=0.0107,=0.0022,=0.0044,=0.0059,=0.0072,=0.0110,=0.0212,=0.0505,=0.0070,=351
="931494",消费电子,2020-06-12,=0.0338,=6528.8254,=0.2836,=61.6876,=0.9470,=20.2625,=32.0786,=38.6523,=52.0368,=77.9188,=6.3681,=0.9698,=2.1307,=2.8222,=3.5187,=5.0955,=7.9404,=3.1072,=0.9678,=1.3000,=1.6488,=1.9817,=2.6143,=3.9249,=0.0059,=0.2126,=0.0040,=0.0058,=0.0083,=0.0109,=0.0138,=0.0228,=0.0807,=0.0166,=228
="000993",全指信息,2011-08-02,=0.0297,=10890.2300,=0.2832,=71.1772,=0.8492,=27.3163,=42.0292,=52.3654,=68.2430,=96.2351,=7.1654,=0.9876,=2.5265,=3.2907,=4.0177,=4.7054,=8.9424,=4.3024,=0.9234,=1.8009,=2.3376,=2.8258,=3.4670,=5.3826,=0.0051,=0.1508,=0.0039,=0.0053,=0.0064,=0.0084,=0.0117,=0.0221,=0.0751,=0.0134,=4092
="000935",中证信息,2009-07-03,=0.0287,=8227.9700,=0.2820,=69.7840,=0.9724,=22.3783,=36.3294,=44.9661,=55.1263,=87.4284,=7.1819,=0.9876,=2.5910,=3.3282,=4.0455,=4.8430,=8.9117,=4.2076,=0.9757,=1.7187,=2.2023,=2.7279,=3.5210,=5.2392,=0.0053,=0.0754,=0.0042,=0.0059,=0.0072,=0.0094,=0.0127,=0.0237,=0.0833,=0.0137,=1124
="000915",300信息,2007-07-02,=0.0296,=4166.3503,=0.2817,=61.0239,=0.9740,=20.6178,=34.5626,=39.8259,=48.1761,=75.5831,=7.4247,=0.9872,=2.7398,=3.5399,=4.3492,=5.4906,=9.0762,=3.6541,=0.6432,=1.6744,=2.1697,=3.2119,=4.0713,=4.9963,=0.0062,=0.2221,=0.0049,=0.0061,=0.0076,=0.0100,=0.0144,=0.0247,=0.0971,=0.0166,=19
="000689",科创材料,2022-08-15,=0.0429,=1552.7200,=0.2808,=194.6611,=0.9741,=38.7753,=45.4261,=83.2869,=149.8111,=281.6880,=6.1797,=0.9751,=1.9307,=2.6274,=3.2664,=4.4927,=8.5314,=7.6802,=0.9761,=2.1963,=3.1384,=4.0509,=5.6120,=10.7722,=0.0026,=0.0239,=0.0019,=0.0045,=0.0064,=0.0079,=0.0117,=0.0126,=0.0258,=0.0058,=44
="000998",中证TMT,2011-11-08,=0.0189,=3763.2719,=0.2798,=44.2554,=0.8228,=18.9989,=27.6163,=34.6676,=43.5035,=58.6698,=4.7444,=0.9514,=1.9674,=2.4618,=3.2924,=4.0103,=5.6742,=3.3335,=0.9852,=1.2505,=1.8092,=2.1806,=2.6393,=3.9991,=0.0113,=0.5785,=0.0048,=0.0067,=0.0091,=0.0185,=0.0284,=0.0233,=0.0900,=0.0196,=564
="980030",消费电子,2015-02-17,=0.0324,=9232.3900,=0.2707,=50.6000,=0.8671,=18.6467,=31.7697,=39.1293,=47.7675,=65.6114,=4.8763,=0.9109,=2.0026,=2.5988,=3.0204,=4.2610,=6.3059,=2.4186,=0.8203,=1.1413,=1.3998,=1.5824,=2.3684,=3.4515,=0.0062,=0.1088,=0.0040,=0.0067,=0.0082,=0.0110,=0.0143,=0.0190,=0.0648,=0.0154,=388
="399296",创成长,2019-01-23,=0.0187,=7916.1200,=0.2702,=43.0948,=0.4904,=22.4911,=30.9325,=43.5602,=63.9027,=104.6935,=8.8611,=0.6831,=3.9463,=4.9420,=7.0693,=10.7060,=14.9802,=5.6880,=0.4652,=2.5417,=3.4728,=5.8433,=11.9096,=17.3385,=0.0074,=0.6185,=0.0016,=0.0027,=0.0061,=0.0105,=0.0200,=0.0584,=0.2040,=0.0396,=1081
="399610",TMT50,2010-11-08,=0.0204,=12135.5600,=0.2665,=48.2903,=0.8723,=21.0331,=30.1605,=38.0640,=46.4425,=64.7172,=6.8875,=0.9827,=2.4071,=3.2240,=4.0371,=5.1835,=8.4969,=3.6455,=0.7808,=1.5843,=2.0120,=2.7305,=3.6930,=4.8392,=0.0067,=0.2897,=0.0046,=0.0061,=0.0080,=0.0121,=0.0161,=0.0296,=0.1080,=0.0206,=524
="930850",智能制造,2016-07-20,=0.0259,=6031.5960,=0.2600,=61.5725,=0.9595,=23.4329,=32.6916,=41.6569,=50.1824,=78.5602,=6.2915,=0.9812,=2.5370,=3.5157,=4.1648,=5.0861,=7.7199,=3.8006,=0.8306,=1.5919,=2.3560,=2.7889,=3.5734,=5.3954,=0.0063,=0.2385,=0.0050,=0.0062,=0.0077,=0.0101,=0.0146,=0.0208,=0.0857,=0.0160,=364
="932456",科创创业AI,2025-05-14,=0.0126,=3653.6918,=0.2558,=101.3213,=0.0493,=91.0567,=109.7288,=116.8285,=135.1183,=192.3777,=13.4858,=0.8355,=6.1464,=7.6308,=10.5682,=12.8437,=17.0303,=13.8721,=0.3454,=9.0747,=11.4569,=14.6848,=15.8357,=18.3647,=0.0020,=0.6053,=0.0016,=0.0017,=0.0019,=0.0024,=0.0030,=0.0437,=0.0985,,=67
="970070",创业板人工智能,2024-07-11,=0.0077,=7442.3300,=0.2551,=75.2097,=0.3280,=48.3861,=71.7177,=81.1218,=93.9970,=119.1606,=11.9144,=0.8926,=3.3467,=5.1282,=6.3891,=10.0472,=15.2749,=9.3840,=0.8290,=3.4016,=4.9639,=6.2133,=9.2248,=12.0918,=0.0035,=0.1968,=0.0027,=0.0036,=0.0052,=0.0066,=0.0096,=0.0381,=0.1206,=0.0167,=236
="000936",中证电信,2009-07-03,=0.0059,=12445.0072,=0.2520,=29.0521,=0.5740,=14.1836,=20.2178,=26.5971,=41.2993,=123.1725,=2.7853,=0.7927,=1.2149,=1.7612,=2.3427,=2.7932,=3.6232,=2.6439,=0.9810,=0.7463,=1.0282,=1.2671,=1.8257,=3.0800,=0.0217,=0.6028,=0.0019,=0.0063,=0.0096,=0.0319,=0.0507,=0.0215,=0.0913,=0.0219,=336
="931165",新兴科技100,2019-04-25,=0.0212,=10642.7442,=0.2506,=53.1401,=0.9711,=17.0055,=23.4097,=29.6641,=40.1119,=67.3989,=10.7422,=0.9774,=3.5721,=4.3409,=5.4725,=7.6271,=13.6689,=9.8418,=0.9745,=3.0368,=3.6554,=4.8592,=6.4165,=12.4159,=0.0061,=0.1375,=0.0047,=0.0068,=0.0092,=0.0150,=0.0264,=0.0515,=0.1919,=0.0378,=519
="931071",人工智能,2018-11-21,=0.0109,=2828.9655,=0.2488,=62.7426,=0.8790,=30.9003,=39.7800,=48.6375,=57.3039,=77.4016,=9.3482,=0.9552,=2.9559,=3.9059,=4.7567,=5.9480,=11.5305,=5.5966,=0.9206,=2.2000,=2.8037,=3.2150,=4.1165,=9.3591,=0.0054,=0.1971,=0.0041,=0.0054,=0.0063,=0.0086,=0.0135,=0.0409,=0.1450,=0.0239,=1359
="000171",新兴成指,2017-01-25,=0.0238,=2295.0953,=0.2439,=36.0303,=0.7965,=15.0335,=20.3634,=24.8697,=36.2009,=63.8139,=5.4127,=0.6940,=2.6324,=3.2897,=4.3645,=6.2947,=10.8185,=4.6821,=0.8405,=1.3680,=2.1204,=2.7923,=4.4375,=8.5894,=0.0116,=0.4421,=0.0042,=0.0072,=0.0126,=0.0195,=0.0271,=0.0336,=0.1371,=0.0326,=206
="931159",创新100,2019-05-16,=0.0191,=4227.2611,=0.2430,=41.5374,=0.6758,=24.8309,=32.3322,=36.2632,=46.3297,=59.7307,=5.7599,=0.8524,=2.9189,=3.6987,=4.3877,=5.5623,=7.4325,=4.7845,=0.7801,=2.3351,=3.1714,=3.8061,=4.8751,=6.6085,=0.0092,=0.5533,=0.0044,=0.0062,=0.0089,=0.0126,=0.0177,=0.0278,=0.1244,=0.0278,=231
="931643",科创创业50,2021-06-01,=0.0187,=2471.6262,=0.2390,=63.2691,=0.8426,=22.6109,=28.7602,=40.3085,=59.5532,=92.9106,=8.0252,=0.8275,=3.3216,=4.1946,=5.2088,=7.4114,=12.1685,=7.3844,=0.7933,=2.7030,=3.4167,=4.6444,=7.4418,=14.6821,=0.0060,=0.3863,=0.0024,=0.0040,=0.0074,=0.0115,=0.0174,=0.0368,=0.1190,=0.0246,=2012
="CN5075",国证信创,2015-02-16,,,=0.2367,=109.7344,=0.6719,=39.3034,=50.0155,=78.0108,=124.6256,=152.0158,=8.6061,=0.9409,=3.0386,=3.5724,=5.2509,=7.3437,=10.9595,=6.8370,=0.9518,=2.8415,=3.6990,=4.4321,=5.5475,=8.6847,=0.0023,=0.0498,=0.0018,=0.0030,=0.0057,=0.0079,=0.0108,=0.0268,=0.0598,=0.0136,=28
="399285",物联网50,2020-02-18,=0.0071,=7800.5400,=0.2349,=40.8700,=0.8518,=21.8675,=26.4337,=31.7172,=38.7258,=48.9860,=5.8249,=0.9168,=2.6765,=3.4149,=4.0413,=5.3292,=6.9158,=3.7023,=0.9631,=1.7407,=2.0220,=2.4520,=3.1362,=4.3982,=0.0112,=0.3568,=0.0076,=0.0096,=0.0121,=0.0148,=0.0214,=0.0353,=0.1364,=0.0304,=93
="931271",通信设备主题,2012-12-21,=0.0116,=4453.4638,=0.2339,=84.1126,=0.8774,=25.8971,=33.1664,=36.3503,=77.9806,=113.3155,=10.6632,=0.9298,=2.2261,=2.9049,=3.5954,=8.0223,=14.2344,=6.9567,=0.9132,=1.5689,=2.0567,=2.5798,=5.5444,=9.3619,=0.0030,=0.0744,=0.0022,=0.0045,=0.0082,=0.0099,=0.0129,=0.0351,=0.1175,=0.0256,=10
="000680",科创综指,2025-01-20,=0.0335,=2019.4400,=0.2338,=181.3752,=0.2112,=115.7401,=178.6727,=210.2372,=231.8344,=278.5830,=6.6958,=0.9011,=3.4337,=3.9718,=5.2376,=5.9770,=8.0513,=8.8623,=0.9171,=4.7291,=5.5033,=7.1497,=8.1251,=10.6066,=0.0027,=0.0802,=0.0023,=0.0032,=0.0037,=0.0050,=0.0065,=0.0091,=0.0262,=0.0033,=232
="980080",成长100,2012-12-28,,,=0.2287,=62.7980,=0.7807,=39.4731,=45.1049,=49.9089,=63.8626,=82.4653,=7.0193,=0.8514,=3.0437,=3.6543,=5.6811,=6.8570,=9.2690,=4.4723,=0.7925,=2.0191,=2.4135,=3.0720,=4.5036,=5.8594,=0.0039,=0.1014,=0.0030,=0.0050,=0.0057,=0.0069,=0.0087,=0.0481,=0.1452,=0.0254,=249
="931582",数字经济,2020-11-09,=0.0189,=1806.5271,=0.2236,=71.5691,=0.8888,=35.0365,=44.0012,=50.3369,=66.7978,=88.8203,=7.9495,=0.9448,=3.4564,=4.9263,=5.6873,=6.6859,=9.8458,=7.3471,=0.7597,=2.4970,=3.9453,=5.8755,=7.6769,=11.8341,=0.0042,=0.0660,=0.0032,=0.0048,=0.0057,=0.0066,=0.0087,=0.0236,=0.0954,=0.0158,=189
="000994",全指电信,2011-08-02,=0.0066,=13614.3425,=0.2223,=29.5065,=0.4042,=17.6024,=21.7761,=33.8279,=52.5847,=109.2407,=2.8469,=0.6877,=1.3865,=1.8410,=2.5294,=3.0393,=3.7766,=2.6475,=0.9736,=0.9155,=1.2459,=1.5412,=1.8945,=3.1271,=0.0212,=0.6226,=0.0022,=0.0055,=0.0083,=0.0296,=0.0398,=0.0216,=0.0895,=0.0218,=228
="931579",东证优势成长,2020-11-09,=0.0306,=9313.9000,=0.2203,=30.0614,=0.7905,=7.9327,=14.2955,=19.2075,=30.5212,=61.0103,=6.0114,=0.8142,=0.9149,=2.6158,=3.4390,=5.9096,=9.3390,=4.3994,=0.9010,=1.1828,=2.0613,=2.3917,=3.6615,=6.0793,=0.0116,=0.3745,=0.0040,=0.0071,=0.0152,=0.0286,=0.0527,=0.0548,=0.1983,=0.0468,=145
="399389",国证通信,2011-12-02,=0.0145,=10173.3900,=0.2199,=31.1042,=0.3881,=15.1336,=21.7733,=46.7317,=65.1875,=153.7967,=2.8720,=0.7235,=1.3245,=1.8461,=2.4678,=3.0441,=3.8873,=2.6899,=0.9753,=0.9743,=1.4589,=1.6828,=1.8999,=3.2843,=0.0206,=0.6288,=0.0026,=0.0049,=0.0070,=0.0294,=0.0420,=0.0209,=0.0855,=0.0209,=55
="930713",CS人工智,2015-07-31,=0.0092,=6418.8699,=0.2152,=60.9083,=0.7412,=24.8131,=43.8200,=53.2886,=62.5640,=90.1869,=8.6498,=0.9819,=2.8384,=3.9100,=4.7032,=5.4142,=10.4087,=5.1293,=0.9559,=2.3148,=3.1674,=3.7883,=4.3128,=6.3979,=0.0056,=0.3758,=0.0041,=0.0050,=0.0061,=0.0078,=0.0120,=0.0330,=0.1245,=0.0172,=1064
="932038",央企科技引领,2022-11-16,=0.0255,=1811.1923,=0.2102,=78.5284,=0.8184,=31.0707,=37.8665,=45.1382,=77.5296,=100.6860,=5.2790,=0.8549,=2.7684,=3.4891,=3.9892,=4.9423,=6.8336,=5.8236,=0.8649,=2.3932,=3.1629,=3.9394,=5.4365,=7.0751,=0.0054,=0.1008,=0.0042,=0.0063,=0.0084,=0.0108,=0.0151,=0.0105,=0.0636,=0.0096,=40
