指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="987016",港股通红利低波,2021-11-18,,,=-0.0052,=6.8384,=0.8036,=3.4544,=4.3048,=4.9559,=6.8250,=8.0054,=0.6555,=0.7884,=0.4152,=0.4881,=0.5398,=0.6625,=0.7529,=1.0145,=0.7609,=0.5827,=0.6602,=0.7963,=1.1086,=1.3012,=0.0587,=0.1733,=0.0488,=0.0594,=0.0820,=0.0925,=0.1160,,=0.0893,,=163
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=0.0082,=4010.0400,=-0.1025,=6.9022,=0.7421,=3.5572,=4.6525,=5.9981,=7.2248,=9.5068,=0.6220,=0.5676,=0.3828,=0.4856,=0.5818,=0.8148,=1.1073,=0.8328,=0.4759,=0.4386,=0.6561,=0.8495,=1.4136,=2.0623,=0.0583,=0.3779,=0.0385,=0.0531,=0.0643,=0.0819,=0.1103,,=0.0873,,=1528
="HSHDYI",恒生高股息率指数,2012-12-10,=0.0059,=1211.5800,=-0.0501,=6.9547,=0.5821,=3.6777,=4.8612,=6.6079,=7.8179,=10.6953,=0.6384,=0.4870,=0.4041,=0.5046,=0.6466,=0.9078,=1.1746,=1.0110,=0.4317,=0.5013,=0.7008,=1.0634,=1.5005,=1.9871,=0.0585,=0.4272,=0.0423,=0.0526,=0.0604,=0.0808,=0.1102,,=0.0903,,=917
="399809",保险主题,2015-02-13,=0.0144,=2125.3700,=-0.2034,=7.0171,=0.2466,=5.4537,=6.8114,=10.4102,=15.0245,=22.8725,=0.7527,=0.1530,=0.6352,=0.7650,=1.2252,=1.4858,=1.9794,=2.0438,=0.8804,=0.5239,=0.8688,=1.0970,=1.7260,=2.3772,=0.0413,=0.7085,=0.0120,=0.0209,=0.0297,=0.0488,=0.0686,=0.0227,=0.1015,=0.0246,=1497
="000018",180金融,2007-12-10,=0.0163,=5236.8500,=-0.1184,=7.0763,=0.3254,=5.2016,=6.4287,=7.4973,=8.3012,=10.8609,=0.7240,=0.2437,=0.5902,=0.6965,=0.8676,=1.0696,=1.4199,=2.1255,=0.7336,=1.2355,=1.5824,=1.9555,=2.2073,=2.8772,=0.0411,=0.6021,=0.0246,=0.0353,=0.0392,=0.0493,=0.0636,=0.0229,=0.0959,=0.0245,=775
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=0.0082,=2476.9200,=-0.0003,=7.1227,=0.7734,=3.8979,=4.9498,=5.9067,=7.2399,=8.4533,=0.6356,=0.6669,=0.4277,=0.5173,=0.5793,=0.6846,=0.8197,=1.1087,=0.7710,=0.5333,=0.6974,=0.8792,=1.1238,=1.3442,=0.0564,=0.1979,=0.0482,=0.0565,=0.0672,=0.0840,=0.1067,,=0.0894,,=495
="000818",细分金融,2012-04-11,,,=-0.1243,=7.2462,=0.3307,=5.2356,=6.4974,=7.6851,=8.4810,=10.9951,=0.7394,=0.2503,=0.5930,=0.7010,=0.8834,=1.0919,=1.4303,=2.1939,=0.7423,=1.2689,=1.6354,=1.9930,=2.2623,=2.9111,=0.0400,=0.6437,=0.0239,=0.0331,=0.0375,=0.0471,=0.0625,=0.0231,=0.0956,=0.0246,=7
="H30270",红利价值,2013-12-19,=0.0191,=9167.1998,=-0.0383,=7.2554,=0.6538,=4.4543,=5.4381,=6.7714,=8.6958,=13.0955,=0.7312,=0.4060,=0.5256,=0.6490,=0.7628,=1.2421,=1.7317,=1.4704,=0.9380,=0.5854,=0.8133,=1.0005,=1.3009,=1.6637,=0.0457,=0.4194,=0.0269,=0.0419,=0.0505,=0.0631,=0.0726,=0.0235,=0.0936,=0.0240,=196
="932596",港股通红利低波,2016-02-04,,,=-0.0246,=7.2582,=0.0156,=7.1791,=7.7927,=8.0326,=8.2721,=8.5745,=0.6698,=0.0990,=0.6528,=0.6944,=0.7258,=0.7575,=0.7956,=1.2526,=0.1146,=1.2161,=1.2779,=1.3259,=1.3602,=1.4099,=0.0540,=0.6615,=0.0473,=0.0494,=0.0527,=0.0550,=0.0579,,=0.0894,,=95
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0085,=4681.3600,=0.0080,=7.2641,=0.6658,=4.2457,=4.7375,=5.8047,=7.8507,=9.0746,=0.6799,=0.6579,=0.4429,=0.4998,=0.5853,=0.7380,=0.8283,=1.1129,=0.9434,=0.6036,=0.6759,=0.8783,=1.0409,=1.2314,=0.0638,=0.3382,=0.0497,=0.0610,=0.0725,=0.0878,=0.0947,,=0.0899,,=86
="930914",港股通高股息,2016-11-25,=0.0106,=4801.0634,=-0.0259,=7.2870,=0.7027,=3.4280,=4.4234,=5.9399,=7.8213,=11.1979,=0.7021,=0.5907,=0.3979,=0.5027,=0.6188,=0.8521,=1.1764,=1.1546,=0.7349,=0.5144,=0.7050,=0.9233,=1.2560,=2.2126,=0.0552,=0.2034,=0.0387,=0.0550,=0.0658,=0.0865,=0.1194,,=0.0918,,=719
="931157",SHS红利成长LV,2019-04-25,=0.0127,=6950.4233,=-0.0681,=7.3126,=0.5717,=4.1261,=5.5997,=6.9414,=8.3300,=11.5318,=0.7206,=0.3075,=0.5154,=0.6268,=0.8070,=0.9227,=1.5888,=1.5716,=0.9407,=0.5018,=0.7117,=1.0398,=1.4164,=1.6968,=0.0499,=0.5914,=0.0259,=0.0418,=0.0482,=0.0557,=0.0761,,=0.0964,,=341
="931024",港股通非银,2017-11-06,=0.0188,=3854.4284,=-0.1039,=7.3547,=0.0159,=6.7549,=8.5658,=11.0549,=13.3320,=22.4310,=1.0007,=0.4128,=0.6237,=0.8497,=1.0450,=1.2219,=1.7592,=1.2322,=0.8046,=0.5870,=0.8759,=1.0155,=1.2289,=2.2002,=0.0398,=0.7521,=0.0165,=0.0266,=0.0345,=0.0414,=0.0611,,=0.1344,,=195
="931130",红利成长低波,2018-12-04,,,=-0.0813,=7.3917,=0.4230,=4.4465,=5.5810,=7.7997,=8.7167,=11.5512,=0.7370,=0.3228,=0.5279,=0.6251,=0.8992,=1.0285,=1.5803,=2.5240,=0.9695,=0.3109,=0.8147,=1.3210,=1.9266,=2.6815,=0.0426,=0.5090,=0.0246,=0.0322,=0.0424,=0.0533,=0.0639,=0.0231,=0.0934,=0.0229,=148
="930992",沪港深红利低波,2017-06-28,,,=-0.0785,=7.4094,=0.7536,=4.0130,=5.1776,=5.9173,=7.7635,=8.5109,=0.6923,=0.7337,=0.4277,=0.5379,=0.5916,=0.7256,=0.7950,=1.0962,=0.7147,=0.4496,=0.6009,=0.8687,=1.1840,=1.3912,=0.0535,=0.1676,=0.0478,=0.0541,=0.0716,=0.0767,=0.0949,,=0.0878,,=50
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0049,=3584.0400,=-0.0030,=7.4572,=0.7241,=4.9972,=5.5550,=6.1958,=7.7509,=8.5526,=0.7151,=0.6997,=0.5264,=0.5927,=0.6343,=0.7570,=0.8375,=0.8863,=0.8114,=0.5404,=0.5948,=0.6700,=0.8709,=1.0234,=0.0512,=0.1572,=0.0450,=0.0522,=0.0697,=0.0774,=0.0871,,=0.0956,,=115
="000914",300金融,2007-07-02,=0.0152,=5940.8300,=-0.1157,=7.5501,=0.3819,=5.2769,=6.6022,=7.8391,=8.6017,=11.3863,=0.7343,=0.2425,=0.5962,=0.7048,=0.9019,=1.1308,=1.4919,=2.0574,=0.7641,=1.1210,=1.4310,=1.8122,=2.0952,=2.7052,=0.0397,=0.6066,=0.0235,=0.0340,=0.0376,=0.0467,=0.0618,=0.0223,=0.0897,=0.0236,=343
="H50040",上红低波,2014-03-21,=0.0213,=10374.2351,=-0.0592,=7.6803,=0.6639,=4.6938,=5.9512,=7.0996,=9.6645,=14.3118,=0.7699,=0.3460,=0.5647,=0.6911,=0.8327,=1.3609,=1.8756,=1.4964,=0.9076,=0.6380,=0.8684,=1.2015,=1.4038,=1.6845,=0.0463,=0.4895,=0.0230,=0.0391,=0.0465,=0.0588,=0.0718,=0.0234,=0.0936,=0.0244,=364
="H30269",红利低波,2013-12-19,=0.0208,=10406.9480,=-0.0741,=7.6998,=0.6784,=4.5638,=5.5488,=6.8992,=9.4786,=14.4342,=0.7810,=0.4421,=0.5386,=0.6570,=0.7998,=1.3872,=1.9670,=1.4881,=0.8821,=0.6111,=0.8850,=1.0973,=1.4162,=1.6703,=0.0469,=0.4553,=0.0246,=0.0406,=0.0503,=0.0605,=0.0732,=0.0236,=0.0946,=0.0236,=4490
="000029",180价值,2009-01-09,=0.0180,=3957.9800,=-0.1112,=7.7287,=0.4544,=5.6894,=6.9075,=7.8777,=8.5069,=10.8138,=0.7633,=0.0990,=0.6666,=0.8026,=0.8590,=1.0653,=1.4433,=1.0435,=0.7299,=0.6198,=0.7825,=0.9447,=1.0703,=1.4032,=0.0431,=0.5134,=0.0290,=0.0390,=0.0429,=0.0522,=0.0634,=0.0228,=0.0896,=0.0243,=557
="000934",中证金融,2009-07-03,=0.0134,=5573.1800,=-0.1110,=7.8452,=0.3934,=5.7083,=6.8944,=8.0941,=8.8714,=11.5527,=0.7453,=0.2388,=0.6117,=0.7181,=0.9114,=1.1455,=1.5017,=2.0676,=0.7831,=1.1467,=1.4503,=1.8023,=2.0831,=2.6696,=0.0386,=0.6041,=0.0232,=0.0331,=0.0366,=0.0445,=0.0593,=0.0220,=0.0873,=0.0231,=1152
="000922",中证红利,2008-05-26,=0.0206,=5314.9215,=-0.0343,=7.9010,=0.5963,=5.1762,=6.0245,=7.6566,=8.6158,=11.2156,=0.7647,=0.3381,=0.5911,=0.7110,=0.8486,=1.1086,=1.4999,=1.1683,=0.7221,=0.6332,=0.7726,=1.0440,=1.2311,=1.7101,=0.0458,=0.4429,=0.0309,=0.0401,=0.0471,=0.0596,=0.0693,=0.0233,=0.0895,=0.0228,=20196
="931446",东证红利低波,2020-04-21,=0.0163,=3220.2553,=-0.0646,=7.9963,=0.6667,=5.1478,=6.1827,=7.1569,=8.5349,=11.0216,=0.7688,=0.5174,=0.5884,=0.6963,=0.7650,=0.8708,=1.2481,=1.4267,=0.9114,=0.5909,=0.7552,=0.8906,=1.3296,=1.5979,=0.0445,=0.3333,=0.0325,=0.0416,=0.0486,=0.0564,=0.0651,=0.0224,=0.0895,=0.0240,=858
="000992",全指金融,2011-08-02,=0.0135,=5332.0900,=-0.1096,=8.0091,=0.4012,=5.9310,=7.1022,=8.2740,=9.0288,=11.6339,=0.7470,=0.2318,=0.6188,=0.7234,=0.9155,=1.1599,=1.5107,=2.0642,=0.7802,=1.1568,=1.4432,=1.8064,=2.0800,=2.6668,=0.0381,=0.6111,=0.0229,=0.0327,=0.0359,=0.0437,=0.0581,=0.0217,=0.0846,=0.0227,=2701
="000015",红利指数,2005-01-04,=0.0213,=3030.7200,=-0.0023,=8.0205,=0.7893,=4.6646,=5.5108,=7.0875,=8.0537,=10.4439,=0.7639,=0.4932,=0.5525,=0.6398,=0.7654,=1.0179,=1.3875,=1.3499,=0.8099,=0.7277,=0.8913,=1.1396,=1.3416,=1.6890,=0.0445,=0.2845,=0.0330,=0.0427,=0.0514,=0.0644,=0.0757,=0.0233,=0.0885,=0.0212,=14220
="000821",300红利,2012-07-20,=0.0211,=6257.1753,=-0.0622,=8.1042,=0.6940,=4.9998,=6.1944,=7.5603,=8.4656,=10.9286,=0.7908,=0.3113,=0.5725,=0.7140,=0.8662,=1.0796,=1.4919,=1.2879,=0.7625,=0.6098,=0.7993,=1.0656,=1.3215,=1.6963,=0.0470,=0.4878,=0.0319,=0.0422,=0.0473,=0.0563,=0.0673,=0.0235,=0.0916,=0.0239,=1000
="399373",大盘价值,2010-01-04,=0.0189,=7598.6400,=-0.1137,=8.1268,=0.4107,=5.4746,=6.8623,=8.3423,=9.1146,=11.9914,=0.8242,=0.2536,=0.6410,=0.8033,=0.9421,=1.1408,=1.5001,=1.0916,=0.7167,=0.5920,=0.7817,=0.9283,=1.1432,=1.4541,=0.0452,=0.6041,=0.0275,=0.0366,=0.0427,=0.0526,=0.0641,=0.0236,=0.0939,=0.0248,=331
="000151",上国红利,2012-07-20,=0.0252,=1541.5000,=0.0090,=8.1688,=0.8730,=4.5075,=5.3657,=6.9574,=7.7936,=10.0345,=0.7170,=0.3926,=0.5268,=0.6189,=0.7521,=0.9661,=1.3272,=1.0094,=0.3534,=0.6026,=0.8953,=1.0790,=1.3103,=1.6854,=0.0458,=0.2899,=0.0346,=0.0446,=0.0513,=0.0650,=0.0754,=0.0218,=0.0803,=0.0258,=224
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0124,=3854.5800,=-0.0401,=8.1758,=0.4264,=4.8859,=6.8728,=8.8207,=11.6529,=16.1208,=0.7737,=0.3081,=0.5567,=0.7305,=0.8654,=1.1640,=1.3660,=0.8796,=0.3358,=0.5555,=0.7802,=0.9847,=1.3576,=1.5178,=0.0612,=0.7199,=0.0276,=0.0360,=0.0530,=0.0664,=0.1028,,=0.0951,,=34
="000824",国企红利,2012-07-20,=0.0214,=2051.2219,=-0.0329,=8.2625,=0.7682,=4.8847,=5.9406,=7.3385,=8.4421,=10.7823,=0.7933,=0.4322,=0.5610,=0.6880,=0.8246,=1.0592,=1.4469,=1.1913,=0.7262,=0.5370,=0.7016,=0.9865,=1.2552,=1.6834,=0.0459,=0.4243,=0.0328,=0.0418,=0.0481,=0.0583,=0.0694,=0.0232,=0.0892,=0.0226,=945
="931644",800红利,2024-03-15,,,=-0.0519,=8.2937,=0.4901,=6.4729,=7.3443,=8.3421,=9.0505,=9.4757,=0.8004,=0.3088,=0.7001,=0.7715,=0.8590,=0.9069,=0.9431,=1.1615,=0.5530,=0.8423,=0.9270,=1.1406,=1.2938,=1.3602,=0.0466,=0.4668,=0.0416,=0.0431,=0.0473,=0.0579,=0.0662,=0.0236,=0.0906,=0.0231,=32
="930955",红利低波100,2017-05-26,=0.0152,=11057.5736,=-0.0622,=8.3519,=0.7489,=5.0805,=6.0745,=7.4297,=8.6130,=11.5013,=0.8233,=0.4882,=0.5792,=0.6663,=0.8276,=0.9895,=1.3722,=1.4137,=0.8434,=0.5888,=0.7787,=0.9912,=1.3626,=1.7525,=0.0473,=0.5163,=0.0270,=0.0430,=0.0471,=0.0561,=0.0683,=0.0234,=0.0928,=0.0257,=2266
="000063",上证周期,2010-02-03,=0.0105,=3569.9000,=-0.1202,=8.3524,=0.4243,=5.4761,=7.1362,=8.6021,=9.4385,=12.4946,=0.8638,=0.2713,=0.6668,=0.8368,=0.9576,=1.1068,=1.4831,=1.4388,=0.7893,=0.8113,=1.0636,=1.2494,=1.4477,=1.7571,=0.0396,=0.5546,=0.0252,=0.0350,=0.0386,=0.0518,=0.0626,=0.0245,=0.0975,=0.0256,=205
="930740",300红利LV,2018-12-04,=0.0123,=6709.8995,=-0.0641,=8.3736,=0.7474,=5.4153,=6.8319,=7.5302,=8.6827,=9.6903,=0.8085,=0.3321,=0.6159,=0.7730,=0.8566,=0.9457,=1.0604,=1.4644,=0.7877,=0.6725,=0.8573,=1.0792,=1.5005,=1.9253,=0.0464,=0.5705,=0.0370,=0.0418,=0.0453,=0.0513,=0.0622,=0.0239,=0.0932,=0.0223,=624
="931848",800红利低波,2024-05-21,=0.0133,=3044.7228,=-0.0381,=8.4829,=0.2660,=7.4155,=8.2388,=9.0718,=9.4719,=9.7854,=0.8242,=0.0932,=0.7315,=0.8577,=0.9189,=0.9694,=1.0024,=1.5593,=0.9864,=1.1714,=1.2350,=1.3504,=1.3846,=1.6456,=0.0443,=0.5398,=0.0399,=0.0412,=0.0438,=0.0519,=0.0594,=0.0237,=0.0929,=0.0230,=152
="000919",300价值,2008-01-21,=0.0132,=4922.4969,=-0.0744,=8.5442,=0.5526,=5.9577,=7.3283,=8.4453,=9.2438,=12.2376,=0.8497,=0.2033,=0.6917,=0.8489,=0.9375,=1.1480,=1.5388,=1.0619,=0.7225,=0.6314,=0.7861,=0.9060,=1.1066,=1.3421,=0.0426,=0.6095,=0.0265,=0.0360,=0.0407,=0.0490,=0.0609,=0.0228,=0.0921,=0.0242,=4325
="000825",央企红利,2012-07-20,=0.0156,=3204.2809,=-0.0721,=8.5618,=0.8264,=4.7369,=6.0940,=7.3072,=8.4288,=10.5687,=0.8215,=0.4713,=0.5507,=0.6915,=0.8562,=0.9983,=1.3929,=1.1392,=0.6359,=0.6009,=0.8548,=1.0696,=1.2189,=1.7357,=0.0449,=0.3546,=0.0330,=0.0422,=0.0473,=0.0555,=0.0713,=0.0224,=0.0902,=0.0228,=361
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0184,=8080.4900,=-0.1461,=8.7397,=0.4280,=5.7712,=7.9406,=9.0795,=10.2891,=13.0207,=0.9521,=0.2167,=0.7256,=0.9442,=1.0795,=1.2097,=1.5098,=1.5815,=0.6439,=0.9123,=1.1582,=1.4312,=1.7362,=2.4187,=0.0380,=0.5744,=0.0247,=0.0321,=0.0369,=0.0450,=0.0643,,=0.1051,,=269
="399805",互联金融,2015-02-10,=-0.0160,=2789.8400,=-0.2752,=8.9255,=0.1138,=7.5943,=9.6961,=11.3932,=13.1628,=16.5816,=0.9307,=0.0977,=0.7644,=1.0388,=1.4047,=1.7206,=2.0317,=1.7160,=0.6994,=1.1667,=1.4082,=1.6145,=1.7935,=2.2636,=0.0366,=0.9076,=0.0145,=0.0184,=0.0235,=0.0335,=0.0507,=0.0238,=0.0940,=0.0248,=328
="931722",国新港股通央企红利,2023-09-13,=0.0035,=1247.6039,=-0.0555,=8.9518,=0.7529,=5.5040,=6.7070,=7.7128,=9.4557,=10.8173,=0.8127,=0.4709,=0.6213,=0.7359,=0.8252,=0.9089,=1.0298,=0.5576,=0.6395,=0.3100,=0.3821,=0.4735,=0.6106,=0.6918,=0.0568,=0.1599,=0.0469,=0.0572,=0.0618,=0.0689,=0.0823,,=0.0875,,=358
="000968",300周期,2010-05-28,,,=-0.1132,=9.0723,=0.4804,=6.1174,=7.8172,=9.1384,=10.2896,=13.3562,=0.8995,=0.2697,=0.7021,=0.8484,=1.0011,=1.1772,=1.5550,=1.4946,=0.7984,=0.8459,=1.0834,=1.2644,=1.4960,=1.8297,=0.0372,=0.6058,=0.0230,=0.0318,=0.0359,=0.0470,=0.0569,=0.0243,=0.0922,=0.0244,=99
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0146,=11273.5400,=-0.1223,=9.1585,=0.6607,=6.0524,=7.9332,=8.6722,=10.0571,=15.8114,=0.9548,=0.3361,=0.6924,=0.8992,=1.0078,=1.1579,=1.7191,=1.2851,=0.7102,=0.8066,=1.0015,=1.0923,=1.4384,=2.0876,=0.0370,=0.4025,=0.0200,=0.0332,=0.0384,=0.0444,=0.0600,,=0.1052,,=93
="932305",智选高股息,2024-09-30,=0.0154,=11138.8337,=-0.0019,=9.1588,=0.6698,=7.0143,=7.4953,=8.3563,=9.4502,=10.9391,=1.0281,=0.3821,=0.8750,=0.9239,=1.0503,=1.0833,=1.1675,=0.5055,=0.0259,=0.4805,=0.7254,=0.7772,=1.2726,=1.3342,=0.0619,=0.3844,=0.0457,=0.0594,=0.0643,=0.0685,=0.0723,=0.0253,=0.1000,=0.0324,=336
="H30356",800价值,2014-06-09,=0.0120,=6169.9491,=-0.0717,=9.1723,=0.5472,=6.4024,=7.7020,=9.0499,=9.9465,=13.4784,=0.8998,=0.2790,=0.7030,=0.8633,=0.9861,=1.1676,=1.6287,=1.0226,=0.7444,=0.5868,=0.7395,=0.8836,=1.0827,=1.3738,=0.0411,=0.6365,=0.0239,=0.0336,=0.0386,=0.0475,=0.0589,=0.0232,=0.0908,=0.0237,=33
="HSCEI",恒生中国企业指数,1994-08-08,=0.0146,=7812.3500,=-0.1236,=9.1815,=0.6621,=6.0524,=7.9406,=8.6785,=10.0793,=15.8114,=0.9567,=0.3400,=0.6924,=0.8995,=1.0090,=1.1595,=1.7191,=1.2873,=0.7093,=0.8066,=1.0017,=1.0928,=1.4423,=2.0876,=0.0369,=0.3929,=0.0200,=0.0331,=0.0384,=0.0445,=0.0600,,=0.1052,,=4757
="000925",基本面50,2009-02-26,=0.0130,=4091.9471,=-0.1140,=9.2132,=0.5249,=6.2635,=7.9688,=9.1352,=10.0957,=12.7955,=0.9507,=0.2924,=0.7306,=0.9013,=1.0530,=1.1921,=1.5728,=1.0157,=0.6115,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0399,=0.6322,=0.0256,=0.0338,=0.0375,=0.0468,=0.0563,=0.0227,=0.0882,=0.0241,=4556
="932422",A500红利低波,2025-04-09,=0.0114,=2897.6589,=-0.0662,=9.2499,=0.0233,=9.0426,=9.8121,=10.0533,=10.2284,=10.5846,=0.9013,=0.0267,=0.8811,=1.0137,=1.0403,=1.0559,=1.0978,=1.2781,=0.1033,=1.2431,=1.2955,=1.4108,=1.4703,=1.5336,=0.0455,=0.9767,=0.0388,=0.0403,=0.0412,=0.0430,=0.0466,=0.0241,=0.0948,,=349
="932153",港股通价值策略,2025-04-30,=0.0034,=1049.9821,=-0.0039,=9.2791,=0.1315,=8.1696,=9.6220,=10.1031,=10.3957,=10.9237,=0.7774,=0.1142,=0.7012,=0.8261,=0.8796,=0.9017,=0.9365,=0.9430,=0.1488,=0.8168,=0.9676,=1.0306,=1.0639,=1.1126,=0.0456,=0.8339,=0.0397,=0.0412,=0.0425,=0.0446,=0.0538,,=0.0812,,=13
="930723",沪港深F100,2015-08-05,=0.0129,=4638.7849,=-0.0898,=9.3094,=0.5817,=5.4557,=7.5706,=9.0530,=10.1686,=13.1279,=0.9517,=0.4135,=0.6469,=0.8476,=1.0095,=1.1160,=1.4626,=1.2389,=0.7163,=0.6039,=0.8632,=1.0802,=1.2889,=1.6654,=0.0400,=0.5625,=0.0281,=0.0354,=0.0393,=0.0500,=0.0650,,=0.0918,,=150
