指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q2),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q2),关注度
="931406",5G 50,2020-02-20,=-0.0080,=2780.9800,=0.3065,=31.0713,=0.6849,=15.2657,=20.6247,=24.1747,=34.6122,=51.5506,=3.5263,=0.6698,=1.5292,=1.9737,=2.6047,=3.8169,=5.3757,=2.3318,=0.9523,=0.9155,=1.4108,=1.5886,=1.9378,=2.9469,=0.0164,=0.4156,=0.0042,=0.0068,=0.0204,=0.0275,=0.0387,=0.0653,=0.1023,=0.0580,=708
="399990",煤炭等权,2015-01-21,=-0.0098,=3745.3400,=0.3039,=19.6103,=0.8776,=5.7123,=8.6087,=10.6441,=15.5128,=144.9606,=1.8589,=0.9856,=0.8179,=1.1204,=1.3782,=1.6201,=2.0135,=1.8793,=0.9600,=0.6732,=0.9175,=1.1215,=1.4630,=2.2100,=0.0310,=0.0738,=0.0074,=0.0368,=0.0548,=0.0638,=0.1003,=0.0521,=0.0912,=0.0456,=242
="931688",中证算力,2022-07-21,=-0.0075,=4092.9200,=0.3022,=35.0939,=0.8768,=18.0036,=20.8447,=24.1044,=32.7356,=44.9092,=3.8284,=0.9002,=1.6529,=1.9037,=2.2911,=3.3986,=4.7747,=2.6611,=0.8818,=1.3731,=1.5969,=1.8262,=2.5217,=3.3716,=0.0156,=0.0899,=0.0131,=0.0190,=0.0261,=0.0299,=0.0338,=0.0631,=0.1011,=0.0578,=112
="399363",云科技,2009-08-03,=-0.0087,=12046.3600,=0.2893,=33.4007,=0.1043,=25.0041,=35.9378,=41.4656,=48.6611,=74.9161,=4.0222,=0.2321,=3.0187,=3.9514,=4.6331,=5.5540,=10.4646,=2.7392,=0.4258,=1.6015,=2.2265,=3.0131,=3.6970,=4.3638,=0.0145,=0.9852,=0.0046,=0.0055,=0.0070,=0.0104,=0.0160,=0.0735,=0.1037,=0.0278,=289
="990001",中华半导体芯片,2019-03-18,=-0.0050,=15524.6500,=0.2843,=88.8043,=0.5253,=33.1780,=61.6528,=86.6976,=116.8362,=187.5449,=7.9199,=0.8449,=3.1429,=4.2966,=5.3755,=7.5295,=12.4905,=11.9916,=0.9450,=3.3238,=6.1006,=7.1471,=9.6553,=19.5120,=0.0014,=0.0946,=0.0008,=0.0016,=0.0021,=0.0028,=0.0056,=0.0564,=0.0410,=0.0254,=1392
="H30007",芯片产业,2012-12-20,=-0.0054,=4030.6100,=0.2728,=80.1637,=0.5581,=24.2382,=40.3144,=72.5491,=113.4115,=186.5687,=8.0116,=0.8784,=1.9412,=3.6288,=4.5769,=7.3473,=12.9184,=11.7670,=0.9600,=1.5871,=3.7226,=6.5811,=8.4453,=19.5328,=0.0014,=0.0746,=0.0008,=0.0017,=0.0023,=0.0046,=0.0105,=0.0667,=0.0446,=0.0267,=549
="931696",科技50策略,2021-07-12,=-0.0077,=25631.4600,=0.2724,=43.2583,=0.7643,=23.0047,=27.9828,=34.1778,=47.5293,=71.4621,=7.8807,=0.8957,=3.0567,=3.9327,=4.5202,=7.1960,=11.2899,=4.3460,=0.8073,=1.9010,=2.3701,=2.7043,=4.3129,=6.7093,=0.0062,=0.1807,=0.0042,=0.0063,=0.0097,=0.0121,=0.0167,=0.1061,=0.1271,=0.0618,=15
="931248",油气资源,2023-06-12,=-0.0127,=1161.8600,=0.2715,=13.6244,=0.8240,=8.9017,=10.2598,=11.3901,=13.3581,=19.0700,=1.4059,=0.8508,=1.0292,=1.1532,=1.2293,=1.3719,=1.8318,=0.7746,=0.8992,=0.4486,=0.5219,=0.5959,=0.6919,=0.9774,=0.0367,=0.1582,=0.0285,=0.0387,=0.0457,=0.0496,=0.0548,=0.0623,=0.0906,=0.0516,=58
="980017",国证芯片,2015-02-17,=-0.0045,=16117.4100,=0.2704,=85.2006,=0.5263,=30.3742,=55.9681,=81.9743,=109.0284,=227.4136,=8.7053,=0.9172,=3.1638,=4.1090,=5.8403,=7.5701,=13.5798,=12.8656,=0.9475,=3.6283,=5.7986,=6.7049,=8.2256,=20.9165,=0.0013,=0.0893,=0.0008,=0.0016,=0.0020,=0.0027,=0.0044,=0.0673,=0.0397,=0.0271,=2628
="000682",科创信息,2021-08-16,=-0.0064,=2530.6300,=0.2693,=125.3030,=0.7097,=41.6131,=63.1231,=93.7840,=136.9841,=255.5918,=9.1161,=0.9239,=3.3247,=4.3643,=5.4134,=7.3540,=13.8809,=13.5827,=0.9156,=5.5790,=7.3299,=8.9527,=11.6050,=21.7670,=0.0017,=0.0554,=0.0011,=0.0020,=0.0029,=0.0038,=0.0070,=0.0461,=0.0432,=0.0205,=108
="000690",科创成长,2022-11-04,=-0.0053,=2379.6300,=0.2692,=66.4923,=0.2759,=26.4295,=47.4362,=83.0133,=153.9364,=288.8500,=11.1545,=0.7273,=3.7827,=4.8802,=6.5565,=12.2950,=18.2315,=11.1573,=0.6749,=2.7510,=4.0195,=8.5291,=14.5251,=20.0971,=0.0017,=0.1273,=0.0011,=0.0020,=0.0033,=0.0053,=0.0127,=0.1346,=0.1043,=0.0615,=156
="399998",中证煤炭,2015-02-13,=-0.0141,=2498.4300,=0.2671,=19.6103,=0.8776,=5.7123,=8.6087,=10.6441,=15.5128,=144.9606,=1.8589,=0.9856,=0.8179,=1.1204,=1.3782,=1.6201,=2.0135,=1.8793,=0.9600,=0.6732,=0.9175,=1.1215,=1.4630,=2.2100,=0.0310,=0.0738,=0.0074,=0.0368,=0.0548,=0.0638,=0.1003,=0.0521,=0.0912,=0.0456,=2136
="931271",通信设备主题,2012-12-21,=-0.0025,=4561.1600,=0.2638,=69.4898,=0.7587,=25.8971,=33.3037,=36.4852,=79.1597,=113.3155,=10.2562,=0.8987,=2.2261,=2.9107,=3.6232,=8.2866,=14.2344,=6.5924,=0.8787,=1.5689,=2.0601,=2.6089,=5.7332,=9.3619,=0.0035,=0.1267,=0.0022,=0.0043,=0.0081,=0.0098,=0.0129,=0.0994,=0.1175,=0.0626,=16
="980080",成长100,2012-12-28,=-0.0044,=12587.4932,=0.2549,=61.6674,=0.7522,=39.4731,=45.4115,=50.3565,=64.0703,=83.5146,=6.7315,=0.7478,=3.0437,=3.7006,=5.7649,=6.8661,=9.2690,=3.6535,=0.6853,=2.0191,=2.4217,=3.1639,=4.4623,=5.8594,=0.0037,=0.1094,=0.0025,=0.0048,=0.0056,=0.0069,=0.0087,=0.1077,=0.1452,=0.0594,=289
="399389",国证通信,2011-12-02,=-0.0068,=10454.3500,=0.2536,=31.0151,=0.3916,=15.1336,=21.7733,=45.9322,=65.1875,=153.7967,=2.8487,=0.7205,=1.3245,=1.8461,=2.4674,=3.0249,=3.8815,=2.7048,=0.9707,=0.9743,=1.4589,=1.6825,=1.8999,=3.2843,=0.0199,=0.6183,=0.0026,=0.0050,=0.0071,=0.0294,=0.0420,=0.0553,=0.0855,=0.0549,=64
="931087",科技龙头,2019-03-20,=-0.0049,=6546.3200,=0.2454,=46.1389,=0.6454,=22.2848,=33.7123,=40.8304,=52.4348,=78.0359,=7.7374,=0.9416,=2.8190,=4.2349,=5.3326,=6.5701,=11.1808,=6.7363,=0.9675,=2.0316,=3.3123,=4.0086,=5.0317,=9.7717,=0.0057,=0.3073,=0.0037,=0.0053,=0.0064,=0.0086,=0.0172,=0.1100,=0.1080,=0.0526,=2100
="000936",中证电信,2009-07-03,=-0.0077,=12349.1600,=0.2423,=28.5082,=0.5664,=14.1836,=20.2178,=26.5947,=41.2993,=123.1725,=2.7245,=0.7370,=1.2149,=1.7612,=2.3413,=2.7951,=3.6232,=2.6271,=0.9724,=0.7463,=1.0375,=1.2776,=1.8446,=3.0800,=0.0214,=0.5899,=0.0019,=0.0063,=0.0097,=0.0319,=0.0507,=0.0572,=0.0913,=0.0557,=343
="931461",电子50,2009-07-22,=-0.0078,=7308.4600,=0.2397,=45.7422,=0.7284,=20.3357,=30.2775,=36.3532,=49.0359,=76.5790,=6.4291,=0.9522,=2.5323,=3.1789,=3.7108,=5.3455,=9.2899,=3.1171,=0.7857,=1.1588,=1.7975,=2.0686,=3.1651,=4.5428,=0.0064,=0.1707,=0.0046,=0.0066,=0.0091,=0.0111,=0.0147,=0.0739,=0.0884,=0.0404,=445
="970070",创业板人工智能,2024-07-11,=-0.0036,=7322.7800,=0.2350,=52.4169,=0.0436,=48.3861,=70.2811,=80.3525,=93.4816,=119.1606,=10.7098,=0.8159,=3.3467,=5.1582,=6.7756,=10.3986,=15.2749,=8.3534,=0.6660,=3.4016,=5.0274,=6.4558,=9.2707,=12.0918,=0.0040,=0.3738,=0.0027,=0.0035,=0.0049,=0.0065,=0.0096,=0.1387,=0.1206,=0.0470,=248
="000698",科创100,2023-08-07,=-0.0091,=1799.0500,=0.2340,=86.9740,=0.0692,=60.6995,=125.8759,=210.4363,=251.9517,=337.2511,=6.2621,=0.8242,=2.7397,=3.6365,=4.2295,=6.0681,=8.5061,=6.7173,=0.5606,=4.0312,=5.1281,=6.4317,=8.3979,=10.0837,=0.0032,=0.1838,=0.0025,=0.0032,=0.0053,=0.0064,=0.0089,=0.0429,=0.0369,=0.0143,=599
="930652",CS电子,2015-06-05,=-0.0067,=12081.7000,=0.2317,=51.0124,=0.7646,=21.2056,=33.8173,=43.2208,=53.1100,=86.1406,=6.4310,=0.9650,=2.2039,=3.1461,=3.6536,=4.8341,=9.3375,=3.4856,=0.9295,=1.4014,=2.0216,=2.3078,=3.0916,=5.0793,=0.0057,=0.0680,=0.0040,=0.0063,=0.0077,=0.0104,=0.0141,=0.0673,=0.0838,=0.0386,=490
="000994",全指电信,2011-08-02,=-0.0082,=13627.0200,=0.2235,=28.9370,=0.4002,=17.6024,=21.7761,=33.5166,=52.5075,=109.2407,=2.7927,=0.6575,=1.3865,=1.8410,=2.5292,=3.0160,=3.7766,=2.6350,=0.9670,=0.9155,=1.2459,=1.5532,=1.9071,=3.1271,=0.0208,=0.6138,=0.0022,=0.0055,=0.0085,=0.0296,=0.0398,=0.0579,=0.0895,=0.0556,=235
="930792",HK银行,2016-04-22,=0.0059,=5378.1600,=0.2210,=7.3438,=0.9143,=3.2659,=4.4645,=5.8967,=6.8649,=9.5632,=0.7048,=0.6756,=0.3905,=0.4964,=0.6240,=0.7991,=1.0771,=2.7266,=0.9777,=1.0519,=1.5167,=1.8842,=2.4498,=3.1066,=0.0448,=0.0673,=0.0355,=0.0497,=0.0562,=0.0743,=0.1045,,=0.0901,=0.0459,=767
="H30198",油气产业,2013-07-15,=-0.0139,=2566.9000,=0.2186,=13.9257,=0.4890,=7.8064,=10.9053,=14.1901,=25.3510,=104.2111,=1.5128,=0.9720,=0.6580,=0.8187,=1.1525,=1.2711,=1.8532,=0.8070,=0.9754,=0.2505,=0.3234,=0.4847,=0.5971,=0.9554,=0.0339,=0.1923,=0.0103,=0.0345,=0.0426,=0.0469,=0.0704,=0.0677,=0.0868,=0.0494,=124
="000858",500信息,2013-11-06,=-0.0019,=12841.3300,=0.2185,=85.3878,=0.7358,=25.3805,=43.9766,=64.2459,=90.8890,=209.3531,=5.9153,=0.9633,=2.1626,=2.9041,=3.3886,=3.9447,=8.5146,=6.2786,=0.9732,=1.1229,=1.9074,=2.6874,=3.6794,=9.1355,=0.0034,=0.0478,=0.0022,=0.0045,=0.0059,=0.0072,=0.0110,=0.0403,=0.0505,=0.0256,=355
="399296",创成长,2019-01-23,=0.0011,=7580.5600,=0.2163,=34.4104,=0.2771,=22.4911,=31.0204,=43.2814,=63.6786,=104.6935,=7.6528,=0.5970,=3.9463,=4.9643,=7.1134,=10.6438,=14.9802,=4.8448,=0.3663,=2.5417,=3.4818,=5.8102,=11.8672,=17.3385,=0.0082,=0.7023,=0.0016,=0.0028,=0.0063,=0.0105,=0.0200,=0.1410,=0.2040,=0.0851,=1085
="931866",中证机床,2022-05-09,=-0.0182,=2170.9800,=0.2107,=50.1532,=0.7386,=28.6086,=37.0155,=40.9645,=56.5383,=85.2007,=6.0369,=0.8751,=2.8302,=3.7720,=4.3616,=5.2618,=9.1263,=4.6771,=0.8287,=2.4023,=3.1624,=3.4469,=4.4628,=7.3925,=0.0068,=0.2633,=0.0043,=0.0066,=0.0077,=0.0096,=0.0146,=0.0788,=0.1022,=0.0544,=169
="931165",新兴科技100,2019-04-25,=-0.0072,=10265.7800,=0.2063,=40.2886,=0.7990,=17.0055,=23.4889,=29.8988,=40.3745,=67.3989,=9.1681,=0.9453,=3.5721,=4.3447,=5.5401,=7.6801,=13.6689,=8.4551,=0.9430,=3.0368,=3.6612,=4.8731,=6.5139,=12.4159,=0.0069,=0.2172,=0.0047,=0.0067,=0.0091,=0.0149,=0.0264,=0.1525,=0.1919,=0.0958,=524
="000998",中证TMT,2011-11-08,=-0.0068,=3546.4400,=0.2060,=37.4790,=0.5812,=18.9989,=27.6163,=34.6638,=43.2387,=58.6698,=4.3193,=0.8664,=1.9674,=2.4618,=3.2923,=4.0468,=5.6742,=3.0330,=0.9505,=1.2505,=1.8092,=2.1803,=2.6578,=3.9991,=0.0119,=0.5878,=0.0048,=0.0068,=0.0093,=0.0185,=0.0284,=0.0650,=0.0900,=0.0493,=568
="950162",科创芯片设计,2024-07-26,=-0.0131,=2242.7000,=0.2055,=112.7863,=0,=112.7863,=217.9806,=261.8172,=380.4992,=687.1301,=11.9902,=0.6318,=4.2582,=7.8618,=10.0364,=13.2756,=20.2102,=18.4205,=0.5271,=8.7765,=14.5074,=18.1215,=21.6820,=32.5243,=0.0017,=0.6938,=0.0010,=0.0012,=0.0015,=0.0018,=0.0029,=0.0858,=0.0713,=0.0289,=70
="399610",TMT50,2010-11-08,=-0.0064,=11546.5900,=0.2050,=38.0370,=0.5004,=21.0331,=30.1605,=38.0367,=46.2658,=64.7172,=6.0945,=0.9402,=2.4071,=3.2240,=4.0368,=5.2425,=8.4969,=3.2507,=0.6587,=1.5843,=2.0120,=2.7294,=3.6727,=4.6782,=0.0076,=0.4291,=0.0046,=0.0061,=0.0080,=0.0121,=0.0161,=0.0881,=0.1080,=0.0497,=524
="931494",消费电子,2020-06-12,=-0.0100,=6095.9100,=0.1985,=48.4876,=0.7096,=20.2625,=32.2554,=38.8451,=52.2644,=77.9188,=5.7156,=0.9314,=2.1307,=2.8239,=3.5578,=5.1391,=7.9404,=2.6986,=0.8422,=1.3000,=1.6511,=2.0068,=2.6322,=3.9249,=0.0063,=0.2653,=0.0040,=0.0058,=0.0082,=0.0109,=0.0138,=0.0590,=0.0807,=0.0373,=236
="931380",科技50,2019-11-25,=-0.0062,=3776.5100,=0.1953,=40.6849,=0.3905,=22.4426,=31.3612,=46.0784,=56.4703,=71.9143,=5.5279,=0.5009,=2.7627,=3.8830,=5.5211,=7.3361,=9.9144,=4.7757,=0.5828,=2.1802,=3.0806,=4.2251,=5.6428,=7.7525,=0.0096,=0.7483,=0.0035,=0.0051,=0.0076,=0.0104,=0.0163,=0.0675,=0.0951,=0.0452,=951
="932087",集成电路,2023-03-29,=-0.0087,=1353.2300,=0.1949,=79.3095,=0.1217,=46.1239,=98.8475,=132.0050,=151.6144,=195.7770,=7.2523,=0.7888,=3.1405,=3.9498,=5.2068,=7.3215,=11.4486,=11.2289,=0.7112,=5.8347,=7.6825,=9.1838,=12.0507,=18.6728,=0.0017,=0.4893,=0.0010,=0.0014,=0.0017,=0.0022,=0.0029,=0.0589,=0.0481,=0.0198,=60
="931579",东证优势成长,2020-11-09,=-0.0074,=9113.7300,=0.1941,=25.5780,=0.6417,=7.9327,=14.3413,=19.3096,=30.3786,=61.0103,=5.5784,=0.7243,=0.9149,=2.6234,=3.4596,=5.9234,=9.3390,=3.9941,=0.8639,=1.1828,=2.0645,=2.4184,=3.6926,=6.0793,=0.0133,=0.4196,=0.0040,=0.0072,=0.0148,=0.0284,=0.0527,=0.1274,=0.1983,=0.0660,=157
="000993",全指信息,2011-08-02,=-0.0065,=10091.3700,=0.1890,=53.5935,=0.5338,=27.3163,=42.0292,=52.3604,=68.2638,=96.2351,=6.2569,=0.9641,=2.5265,=3.2907,=4.0171,=4.7036,=8.9424,=3.7332,=0.8813,=1.8009,=2.3376,=2.8253,=3.4663,=5.3826,=0.0057,=0.3607,=0.0039,=0.0053,=0.0064,=0.0084,=0.0117,=0.0622,=0.0751,=0.0332,=4105
="000935",中证信息,2009-07-03,=-0.0070,=7615.5200,=0.1866,=53.4447,=0.7523,=22.3783,=36.3294,=44.9610,=55.3834,=87.4284,=6.2543,=0.9608,=2.5910,=3.3282,=4.0443,=4.8903,=8.9117,=3.6428,=0.8368,=1.7187,=2.2023,=2.7270,=3.5206,=5.2392,=0.0059,=0.1979,=0.0042,=0.0059,=0.0072,=0.0094,=0.0127,=0.0609,=0.0833,=0.0345,=1127
="000986",全指能源,2011-08-02,=-0.0112,=2763.8400,=0.1840,=14.4923,=0.6076,=6.8032,=9.9968,=13.3515,=18.7498,=75.0146,=1.4747,=0.9530,=0.7554,=0.9688,=1.1796,=1.3226,=1.7977,=0.8968,=0.9662,=0.3323,=0.4459,=0.5658,=0.7318,=1.0524,=0.0365,=0.2420,=0.0098,=0.0349,=0.0439,=0.0544,=0.0769,=0.0593,=0.0918,=0.0507,=613
="000928",中证能源,2009-07-03,=-0.0110,=3478.6300,=0.1805,=13.9782,=0.5754,=6.9612,=9.7906,=13.1486,=18.8510,=68.9647,=1.4709,=0.9485,=0.7281,=0.9359,=1.1570,=1.3053,=1.8006,=0.8809,=0.9658,=0.3162,=0.4106,=0.5298,=0.7127,=1.0383,=0.0377,=0.2391,=0.0106,=0.0366,=0.0464,=0.0557,=0.0717,=0.0607,=0.0960,=0.0525,=1295
="980030",消费电子,2015-02-17,=-0.0098,=8529.2900,=0.1739,=38.6223,=0.4760,=18.6467,=31.9049,=39.2254,=47.8201,=65.6114,=4.1585,=0.7645,=2.0026,=2.6009,=3.0411,=4.2829,=6.3059,=2.1560,=0.7315,=1.1413,=1.4020,=1.5876,=2.3716,=3.4515,=0.0071,=0.3080,=0.0040,=0.0066,=0.0082,=0.0110,=0.0143,=0.0529,=0.0648,=0.0332,=388
="000915",300信息,2007-07-02,=-0.0093,=3815.6800,=0.1738,=46.8181,=0.7461,=20.6178,=34.5626,=39.8266,=48.3468,=75.5831,=6.3930,=0.9328,=2.7398,=3.5399,=4.3489,=5.6131,=9.0762,=3.1435,=0.4839,=1.6744,=2.1697,=3.1964,=4.0496,=4.9963,=0.0069,=0.3467,=0.0049,=0.0061,=0.0076,=0.0100,=0.0144,=0.0690,=0.0971,=0.0383,=23
="000688",科创50,2020-07-23,=-0.0069,=1569.2200,=0.1674,=132.8352,=0.7777,=35.5957,=42.7239,=72.3135,=138.7232,=263.7183,=7.1994,=0.8321,=2.9443,=4.2511,=4.9176,=6.8734,=10.5365,=9.1623,=0.7683,=3.1319,=4.6088,=5.6309,=9.7524,=13.6380,=0.0024,=0.0437,=0.0016,=0.0030,=0.0045,=0.0071,=0.0110,=0.0354,=0.0347,=0.0153,=8322
="000171",新兴成指,2017-01-25,=-0.0058,=2153.1300,=0.1669,=30.5787,=0.6681,=15.0335,=20.4122,=24.9733,=36.1490,=63.8139,=4.7783,=0.5894,=2.6324,=3.2992,=4.3723,=6.2643,=10.8185,=4.1553,=0.7481,=1.3680,=2.1234,=2.8071,=4.4497,=8.5894,=0.0129,=0.5218,=0.0042,=0.0073,=0.0126,=0.0195,=0.0271,=0.0954,=0.1371,=0.0669,=208
="HSHK35",恒生香港35,2003-01-20,=-0.0111,=3326.8500,=0.1655,=14.9622,=0.5638,=9.7413,=12.2188,=14.5087,=17.6563,=47.6465,=1.3340,=0.9858,=0.7649,=0.9601,=1.1026,=1.2395,=1.3663,=3.4992,=0.9310,=2.1814,=2.5966,=2.9132,=3.2017,=3.7366,=0.0364,=0.3087,=0.0206,=0.0332,=0.0388,=0.0462,=0.0628,,=0.0737,=0.0380,=115
="930850",智能制造,2016-07-20,=-0.0079,=5578.0800,=0.1652,=48.0524,=0.6947,=23.4329,=32.7484,=41.8551,=50.3977,=78.5602,=5.6226,=0.9168,=2.5370,=3.5239,=4.1764,=5.1065,=7.7199,=3.2725,=0.6879,=1.5919,=2.3588,=2.8018,=3.5758,=5.3954,=0.0070,=0.3864,=0.0050,=0.0062,=0.0077,=0.0101,=0.0146,=0.0625,=0.0857,=0.0387,=366
="000958",创业成长,2010-03-24,=-0.0028,=1867.3500,=0.1650,=39.7596,=0.9501,=11.9506,=17.5032,=24.3300,=30.6865,=61.3903,=9.8388,=0.9699,=2.6815,=3.7899,=5.1687,=6.4350,=14.5711,=5.5733,=0.9613,=1.2937,=1.9105,=2.5447,=3.9741,=7.7463,=0.0060,=0.1265,=0.0040,=0.0066,=0.0089,=0.0140,=0.0209,=0.1560,=0.2198,=0.1117,=674
="1000008",沪深B股,1994-01-10,=-0.0103,=294.6600,=0.1609,=24.5670,=0.6793,=7.0835,=12.9417,=17.5155,=30.7740,=97.5837,=0.8091,=0.3599,=0.6594,=0.7810,=0.8398,=1.0070,=1.4894,=0.5386,=0.6340,=0.3777,=0.4474,=0.5017,=0.5807,=1.1545,=0.0455,=0.8623,=0.0157,=0.0282,=0.0360,=0.0438,=0.1455,,=0.0269,=0.0232,=372
="932038",央企科技引领,2022-11-16,=-0.0043,=1737.1300,=0.1607,=69.6419,=0.7303,=31.0707,=37.9881,=45.4255,=77.6678,=100.6860,=5.1841,=0.8285,=2.7684,=3.5000,=3.9985,=5.0594,=6.8336,=5.6079,=0.8155,=2.3932,=3.1708,=3.9685,=5.5375,=7.0751,=0.0059,=0.1780,=0.0042,=0.0060,=0.0084,=0.0107,=0.0151,=0.0352,=0.0636,=0.0271,=44
