指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="H50040",上红低波,2014-03-21,=0.0039,=11283,=0.0232,=8.6571,=0.7972,=4.6938,=5.9512,=7.0475,=9.6645,=14.3118,=0.8715,=0.5948,=0.5647,=0.6911,=0.8375,=1.3609,=1.8756,=1.6788,=1,=0.6380,=0.8684,=1.2018,=1.3967,=1.6788,=0.0737,=0.0983,=0.0721,=0.0415,=348
="931130",红利成长低波,2018-12-04,=0.0028,=24031.4500,=0.0133,=8.7873,=0.8097,=4.4465,=5.5704,=7.7621,=8.7348,=11.5512,=0.8763,=0.4051,=0.5279,=0.6233,=0.9022,=1.0337,=1.5803,=1.9404,=0.8114,=0.3109,=0.8125,=1.3166,=1.9188,=2.5957,=0.0647,=0.0980,=0.0458,=0.0419,=141
="000151",上国红利,2012-07-20,=0.0161,=1657.2900,=0.0848,=8.8261,=0.9802,=4.5075,=5.3657,=6.9232,=7.6538,=10.0345,=0.7771,=0.5437,=0.5268,=0.6189,=0.7557,=0.9661,=1.3272,=1.0901,=0.4971,=0.6026,=0.8953,=1.0945,=1.3107,=1.6854,=0.0766,=0.0931,=0.0685,=0.0426,=205
="000922",中证红利,2008-05-26,=0.0113,=5828.8800,=0.0590,=8.8862,=0.8512,=5.1762,=6.0245,=7.6568,=8.6093,=11.2156,=0.8677,=0.5194,=0.5911,=0.7110,=0.8573,=1.1086,=1.4999,=1.3107,=0.9270,=0.6332,=0.7726,=1.0442,=1.2196,=1.7101,=0.0673,=0.0937,=0.0683,=0.0409,=19899
="000821",300红利,2012-07-20,=0.0085,=6837.4300,=0.0248,=8.9729,=0.9324,=4.9998,=6.1944,=7.5608,=8.4118,=10.9286,=0.8815,=0.5165,=0.5725,=0.7140,=0.8745,=1.0796,=1.4919,=1.4520,=0.9666,=0.6098,=0.7993,=1.0625,=1.3137,=1.6963,=0.0719,=0.0964,=0.0719,=0.0419,=986
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0022,=5198.7600,=0.1194,=9.0087,=1,=4.2457,=4.7091,=5.7510,=7.5928,=9.0087,=0.8202,=0.9986,=0.4429,=0.4977,=0.5781,=0.7326,=0.8217,=1.1378,=0.9958,=0.6036,=0.6723,=0.8711,=1.0065,=1.1417,,=0.0936,,=0.0504,=84
="931479",证券保险,2020-05-06,=0.0088,=921.6900,=-0.1327,=9.0556,=0.0097,=8.7385,=11.9518,=13.5299,=15.5485,=21.1012,=1.2473,=0.2269,=1.0296,=1.2299,=1.3833,=1.5756,=2.2844,=1.6454,=0.6614,=1.0318,=1.2709,=1.4485,=1.7923,=2.2879,=0.1244,=0.1142,=0.0972,=0.0293,=24
="000015",红利指数,2005-01-04,=0.0164,=3321.6200,=0.0935,=9.1047,=0.9831,=4.6646,=5.5108,=7.0876,=8.0008,=10.4439,=0.8700,=0.6179,=0.5525,=0.6398,=0.7661,=1.0179,=1.3875,=1.5298,=0.9798,=0.7277,=0.8913,=1.1293,=1.3262,=1.6890,=0.0627,=0.0940,=0.0675,=0.0395,=14127
="000063",上证周期,2010-02-03,=0.0020,=3793.3100,=-0.0651,=9.1097,=0.7028,=5.4761,=7.1362,=8.5700,=9.4385,=12.4946,=0.9451,=0.4452,=0.6668,=0.8368,=0.9635,=1.1068,=1.4831,=1.6195,=0.9654,=0.8113,=1.0636,=1.2494,=1.4320,=1.7571,=0.0797,=0.1019,=0.0808,=0.0364,=206
="930955",红利低波100,2017-05-26,=0.0068,=11983.0300,=0.0163,=9.2012,=0.8628,=5.0805,=6.0609,=7.3991,=8.5606,=11.5013,=0.9149,=0.6647,=0.5792,=0.6656,=0.8248,=0.9921,=1.3722,=1.3873,=0.8337,=0.5888,=0.7765,=0.9870,=1.3371,=1.7525,=0.0751,=0.0936,=0.0714,=0.0438,=2030
="000824",国企红利,2012-07-20,=0.0126,=2246.8800,=0.0593,=9.2727,=0.9802,=4.8847,=5.9406,=7.3386,=8.3707,=10.7823,=0.8927,=0.6113,=0.5610,=0.6880,=0.8278,=1.0592,=1.4469,=1.3458,=0.9159,=0.5370,=0.7016,=0.9865,=1.2404,=1.6834,=0.0686,=0.0944,=0.0718,=0.0408,=935
="931644",800红利,2024-03-15,=0.0109,=2695.0200,=0.0560,=9.2811,=0.9570,=6.4729,=7.2992,=8.1935,=9.0603,=9.4757,=0.9052,=0.7695,=0.7001,=0.7678,=0.8588,=0.9086,=0.9431,=1.3521,=1,=0.8423,=0.9212,=1.1134,=1.2812,=1.3521,=0.0715,=0.0955,=0.0722,=0.0420,=30
="399373",大盘价值,2010-01-04,=0.0088,=8282.0700,=-0.0340,=9.3058,=0.8566,=5.4746,=6.8623,=8.3403,=9.1130,=11.9914,=0.9429,=0.4835,=0.6410,=0.8033,=0.9483,=1.1408,=1.5001,=1.1827,=0.8883,=0.5920,=0.7817,=0.9284,=1.1396,=1.4541,=0.0763,=0.0969,=0.0766,=0.0411,=326
="H30035",300非银,2012-12-21,=0.0086,=9625.7100,=-0.1369,=9.3062,=0.0058,=9.0295,=13.0547,=15.1688,=19.3628,=26.3489,=1.2721,=0.1422,=1.0544,=1.3196,=1.6355,=2.0481,=2.4387,=1.6847,=0.4753,=1.0410,=1.4185,=1.7207,=1.9729,=2.3917,=0.1221,=0.1128,=0.0964,=0.0284,=1188
="000919",300价值,2008-01-21,=0.0064,=5171.8400,=-0.0276,=9.3152,=0.8203,=5.9577,=7.3283,=8.4437,=9.2412,=12.2376,=0.9309,=0.4588,=0.6917,=0.8497,=0.9424,=1.1480,=1.5388,=1.1385,=0.8813,=0.6314,=0.7861,=0.9060,=1.1042,=1.3421,=0.0752,=0.0968,=0.0773,=0.0390,=4309
="930740",300红利LV,2018-12-04,=0.0111,=7346.0200,=0.0247,=9.3891,=0.9738,=5.4153,=6.8223,=7.5048,=8.6022,=9.6903,=0.9462,=0.7974,=0.6159,=0.7702,=0.8559,=0.9465,=1.0604,=1.4214,=0.7695,=0.6725,=0.8550,=1.0759,=1.5110,=1.9253,=0.0682,=0.0943,=0.0707,=0.0412,=605
="000825",央企红利,2012-07-20,=0.0109,=3565.1200,=0.0323,=9.6071,=0.9930,=4.7369,=6.0940,=7.3075,=8.3424,=10.5687,=0.9272,=0.6735,=0.5507,=0.6915,=0.8600,=0.9983,=1.3929,=1.2705,=0.8986,=0.6009,=0.8548,=1.0587,=1.2136,=1.7357,=0.0695,=0.0951,=0.0705,=0.0401,=318
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0004,=4336.7000,=0.0800,=9.6297,=0.6424,=4.8859,=6.8728,=8.8773,=12.0219,=16.1208,=0.9100,=0.5876,=0.5567,=0.7305,=0.8673,=1.1745,=1.3660,=1.0273,=0.5758,=0.5555,=0.7802,=0.9883,=1.3596,=1.5178,,=0.0950,,=0.0526,=32
="931848",800红利低波,2024-05-21,=0.0079,=3292.4200,=0.0401,=9.7121,=0.9872,=7.4155,=8.1937,=9.0448,=9.4817,=9.7854,=0.9701,=0.7830,=0.7315,=0.8586,=0.9189,=0.9711,=1.0024,=1.4028,=0.9043,=1.1714,=1.2307,=1.3460,=1.3826,=1.5428,=0.0727,=0.0933,=0.0737,=0.0407,=141
="399966",800证保,2012-12-21,=0.0092,=5763.8400,=-0.1284,=9.7648,=0.0058,=9.4219,=13.7118,=15.9950,=19.7375,=27.1945,=1.2757,=0.1377,=1.0619,=1.3239,=1.6207,=2.0408,=2.4366,=1.8124,=0.5392,=1.1634,=1.5249,=1.7799,=2.0457,=2.5211,=0.1176,=0.1076,=0.0911,=0.0274,=169
="H30588",中证证保,2015-02-02,=0.0092,=979,=-0.1282,=9.7707,=0.0058,=9.4285,=13.6597,=16.0874,=19.5891,=27.6808,=1.2744,=0.1331,=1.0752,=1.3243,=1.6290,=2.0366,=2.4238,=1.8155,=0.5647,=1.1673,=1.5178,=1.7584,=2.0128,=2.5500,=0.1176,=0.1081,=0.0914,=0.0274,=465
="931069",中金300,2018-02-14,=0.0052,=4934.0900,=-0.0141,=9.7713,=0.6312,=5.9518,=7.5193,=9.2788,=10.5073,=13.6164,=0.9885,=0.3491,=0.7377,=0.9206,=1.0975,=1.3580,=1.8328,=1.4052,=0.8640,=0.6656,=0.8617,=1.1126,=1.3233,=1.7542,=0.0767,=0.1056,=0.0771,=0.0388,=89
="000968",300周期,2010-05-28,=0.0024,=4341.3400,=-0.0456,=9.8727,=0.7131,=6.1174,=7.8172,=9.1554,=10.2896,=13.3562,=0.9804,=0.4275,=0.7021,=0.8484,=1.0106,=1.1784,=1.5550,=1.6297,=0.9678,=0.8459,=1.0834,=1.2645,=1.4762,=1.8297,=0.0764,=0.0962,=0.0777,=0.0345,=98
="399805",互联金融,2015-02-10,=-0.0183,=3275.0200,=-0.1491,=9.8821,=0.2102,=7.5943,=9.7864,=11.4796,=13.1628,=16.5816,=1.0259,=0.1612,=0.7644,=1.0524,=1.4299,=1.7288,=2.0317,=1.8424,=0.8549,=1.1667,=1.4082,=1.6147,=1.7843,=2.2175,=0.0834,=0.0942,=0.0809,=0.0330,=326
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0130,=9082.2700,=-0.0402,=10.0205,=0.7318,=5.7712,=7.9069,=9.0125,=10.2891,=13.0207,=1.1164,=0.6168,=0.7256,=0.9400,=1.0772,=1.2097,=1.5098,=1.7697,=0.8346,=0.9123,=1.1468,=1.4080,=1.7291,=2.4187,,=0.1056,,=0.0338,=264
="H30356",800价值,2014-06-09,=0.0059,=6533.5300,=-0.0170,=10.0586,=0.8210,=6.4024,=7.6919,=9.0316,=9.9535,=13.4784,=0.9925,=0.5068,=0.7030,=0.8621,=0.9897,=1.1736,=1.6287,=1.1134,=0.8529,=0.5868,=0.7376,=0.8813,=1.0809,=1.3738,=0.0737,=0.0946,=0.0754,=0.0373,=31
="399550",央视50,2012-06-06,=0.0002,=8295.8800,=0.0252,=10.2328,=0.8281,=6.8960,=8.2673,=9.2760,=10.1486,=13.0561,=1.0262,=0.2317,=0.8649,=1.0170,=1.2376,=1.4261,=1.8564,=2.1257,=0.9056,=1.3448,=1.6516,=1.8064,=2.0437,=2.5217,=0.0768,=0.1002,=0.0803,=0.0391,=2263
="399995",基建工程,2015-03-12,=0.0023,=3969.0200,=0.0160,=10.2484,=0.7617,=5.8673,=7.3439,=8.2792,=11.6393,=18.8590,=0.6958,=0.0894,=0.5815,=0.7308,=0.9048,=1.4239,=2.1834,=0.1937,=0.3776,=0.1368,=0.1788,=0.2053,=0.3507,=0.5478,=0.0444,=0.0704,=0.0520,=0.0256,=2690
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0126,=12461.8000,=-0.0298,=10.2648,=0.8252,=6.0524,=7.8816,=8.6209,=10.0212,=15.8114,=1.0991,=0.6999,=0.6924,=0.8921,=1.0016,=1.1579,=1.7191,=1.4378,=0.8003,=0.7846,=0.9955,=1.0847,=1.4365,=2.0876,,=0.1073,,=0.0338,=91
="000042",上证央企,2009-03-30,=0.0057,=1770.2600,=-0.0227,=10.2674,=0.8627,=6.3284,=7.8863,=9.1471,=10.0485,=12.9577,=1.0128,=0.5787,=0.7230,=0.8871,=0.9895,=1.1137,=1.4812,=1.3293,=0.9938,=0.6569,=0.8569,=0.9755,=1.1322,=1.3891,=0.0740,=0.0970,=0.0773,=0.0355,=381
="950090",50AH优选,2015-12-10,=0.0014,=6154.6100,=-0.0048,=10.2754,=0.9006,=6.3188,=7.9042,=8.6359,=9.7951,=13.5010,=1.0984,=0.7222,=0.7914,=0.9487,=1.0270,=1.1243,=1.5403,=1.3836,=0.9764,=0.6574,=0.8469,=0.9490,=1.0578,=1.4553,,=0.1029,,=0.0358,=1997
="931375",300质量低波,2019-11-25,=-0.0044,=16871.0500,=-0.0051,=10.2913,=0.4030,=6.4946,=8.1398,=11.4623,=13.5720,=22.0532,=1.3197,=0.4036,=0.8054,=1.0794,=1.5657,=2.0805,=3.3245,=1.8158,=0.6317,=1.0044,=1.3208,=1.6633,=2.0957,=2.5370,=0.0993,=0.1354,=0.0949,=0.0312,=111
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0127,=8644.8100,=-0.0302,=10.3129,=0.8274,=6.0524,=7.8843,=8.6364,=10.0543,=15.8114,=1.1029,=0.7033,=0.6924,=0.8918,=1.0035,=1.1595,=1.7191,=1.4431,=0.8030,=0.7849,=0.9955,=1.0847,=1.4395,=2.0876,,=0.1073,,=0.0337,=4739
="930723",沪港深F100,2015-08-05,=0.0041,=5153.4700,=0.0121,=10.3185,=0.8449,=5.4557,=7.5706,=8.9971,=10.1629,=13.1279,=1.0269,=0.5584,=0.6469,=0.8476,=1.0095,=1.1160,=1.4626,=1.3237,=0.8694,=0.6039,=0.8632,=1.0751,=1.2836,=1.6654,,=0.0980,,=0.0377,=151
="932422",A500红利低波,2025-04-09,=0.0091,=3150.6700,=0.0153,=10.3292,=0.8745,=9.5190,=9.8842,=10.1005,=10.2538,=10.5846,=1.0556,=0.7451,=0.9943,=1.0299,=1.0442,=1.0579,=1.0978,=1.3311,=0.3255,=1.2431,=1.3099,=1.4365,=1.4747,=1.5336,=0.0682,,,=0.0402,=287
="932450",香港现金流,2025-02-28,=-0.0060,=1945.4800,=-0.0324,=10.3386,=0.8392,=6.6300,=8.0037,=9.7681,=10.2772,=10.7140,=0.8360,=0.0070,=0.8268,=0.8664,=1.2092,=1.2939,=1.5038,=0.5101,=0.0035,=0.5032,=0.5337,=0.9152,=1.0539,=1.2561,,,,=0.0425,=7
="000925",基本面50,2009-02-26,=0.0051,=4410.7700,=-0.0449,=10.3437,=0.8714,=6.2635,=7.9688,=9.0804,=10.0786,=12.7955,=1.0231,=0.4163,=0.7306,=0.9013,=1.0572,=1.1921,=1.5728,=1.1082,=0.8067,=0.6037,=0.7864,=0.9667,=1.1039,=1.4866,=0.0747,=0.0947,=0.0771,=0.0367,=4542
="000806",消费服务,2012-02-10,=0.0038,=8099.9800,=-0.0384,=10.4592,=0.3768,=8.8952,=10.0139,=10.8057,=11.8704,=17.0971,=1.1275,=0.0932,=1.0009,=1.2004,=1.3534,=1.5460,=2.0145,=2.2386,=0.6595,=1.6526,=1.9444,=2.1159,=2.3803,=3.0032,=0.0838,=0.1036,=0.0833,=0.0354,=416
="932153",港股通价值策略,2025-04-30,=-0.0018,=1133.3069,=0.0785,=10.5058,=0.8689,=8.1696,=9.6529,=10.1221,=10.3994,=10.9237,=0.9140,=0.8893,=0.7012,=0.8327,=0.8818,=0.9032,=0.9365,=1.0623,=0.7664,=0.8168,=0.9637,=1.0304,=1.0643,=1.1126,,,,=0.0406,=8
="932431",300质量,2025-03-18,=0.0013,=2033.5000,=-0.0063,=10.5797,=1,=9.4685,=9.9683,=10.1381,=10.3068,=10.5797,=1.1447,=0.7815,=1.0727,=1.1139,=1.1313,=1.1461,=1.1853,=2.2550,=0.8296,=2.0194,=2.1545,=2.2047,=2.2464,=2.3259,=0.0794,,,=0.0349,=5
="000056",上证国企,2010-01-04,=0.0050,=1251.5000,=0.0033,=10.6202,=0.7721,=7.2538,=8.8792,=9.6980,=10.7955,=13.3187,=1.1873,=0.7214,=0.8518,=1.0314,=1.1219,=1.2162,=1.5455,=1.7309,=0.9885,=0.7909,=0.9986,=1.1080,=1.2301,=1.7805,=0.0883,=0.1082,=0.0850,=0.0355,=198
="000859",国企一带一路,2019-05-16,=0.0002,=2012.5000,=0.1049,=10.6251,=0.1880,=9.4709,=10.7151,=12.5691,=14.5356,=21.0714,=1.0394,=0.0884,=0.9854,=1.2041,=1.4452,=1.7810,=2.1877,=1.1570,=0.9911,=0.4715,=0.5594,=0.7371,=0.8223,=1.1782,=0.0665,=0.1009,=0.0798,=0.0341,=255
