指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),股息率,关注度
="987016",港股通红利低波,2021-11-18,,,=0.1415,=7.6847,=0.9733,=3.4544,=4.2968,=4.8988,=6.6425,=8.0054,=0.7101,=0.9577,=0.4152,=0.4849,=0.5376,=0.6476,=0.7529,=1.2518,=0.9715,=0.5827,=0.6590,=0.7897,=1.0855,=1.3012,,=0.0893,,=0.0502,=143
="HSMCHYI",恒生中国内地企业高股息率指数,2019-09-01,=-0.0046,=3070.9800,=0.1036,=7.7127,=0.9782,=3.7550,=5.0448,=5.8056,=6.7029,=7.9027,=0.7723,=0.9236,=0.4590,=0.5780,=0.6390,=0.7354,=0.8175,=1.1736,=0.9727,=0.5101,=0.6875,=0.7953,=0.9061,=1.2126,,,,=0.0485,=277
="000914",300金融,2007-07-02,=-0.0090,=6077.1900,=-0.0954,=7.7430,=0.4608,=5.2769,=6.6022,=7.8376,=8.6017,=11.3863,=0.7494,=0.2450,=0.5962,=0.7048,=0.9182,=1.1328,=1.4919,=2.1095,=0.8152,=1.1210,=1.4310,=1.8121,=2.0860,=2.7052,=0.0223,=0.0897,=0.0236,=0.0387,=341
="H11140",香港红利,2009-07-23,=-0.0028,=4134.0586,=0.1322,=7.7739,=0.7788,=3.0693,=4.4554,=5.9842,=8.2195,=13.9623,=0.7339,=0.6361,=0.3833,=0.5103,=0.6296,=0.8659,=1.1652,=1.2369,=0.7180,=0.5431,=0.7464,=0.9724,=1.5227,=2.1349,,=0.0912,,=0.0506,=39
="H30270",红利价值,2013-12-19,=-0.0012,=9738.2000,=0.0216,=7.8278,=0.7459,=4.4543,=5.4275,=6.7467,=8.7354,=13.0955,=0.7850,=0.5623,=0.5256,=0.6484,=0.7621,=1.2533,=1.7317,=1.5864,=0.9736,=0.5854,=0.8107,=0.9962,=1.2842,=1.6637,=0.0235,=0.0936,=0.0240,=0.0424,=186
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=-0.0056,=4775.9100,=0.0689,=7.9187,=0.8902,=3.5572,=4.6372,=5.9748,=7.1817,=9.5068,=0.7131,=0.7088,=0.3828,=0.4848,=0.5785,=0.8165,=1.1073,=0.9548,=0.5923,=0.4386,=0.6535,=0.8452,=1.4180,=2.0623,,,,=0.0509,=1490
="931024",港股通非银,2017-11-06,=-0.0105,=4268.9935,=-0.0057,=7.9657,=0.0810,=6.7549,=8.6620,=11.2814,=13.3704,=22.4310,=1.0842,=0.5431,=0.6237,=0.8469,=1.0488,=1.2246,=1.7592,=1.3341,=0.8647,=0.5870,=0.8745,=1.0103,=1.2172,=2.2002,,=0.1344,,=0.0368,=187
="000934",中证金融,2009-07-03,=-0.0081,=5729.9900,=-0.0860,=8.0659,=0.4917,=5.7083,=6.8944,=8.0859,=8.8714,=11.5527,=0.7628,=0.2463,=0.6117,=0.7181,=0.9237,=1.1488,=1.5017,=2.1261,=0.8403,=1.1467,=1.4503,=1.8022,=2.0718,=2.6696,=0.0220,=0.0873,=0.0231,=0.0375,=1151
="932596",港股通红利低波,2016-02-04,,,=0.1309,=8.0667,=0.4395,=7.4451,=7.8265,=8.0985,=8.2994,=8.5745,=0.7566,=0.7452,=0.6528,=0.6952,=0.7216,=0.7604,=0.7956,=1.3476,=0.6306,=1.2161,=1.2779,=1.3305,=1.3647,=1.4099,,=0.0894,,=0.0482,=86
="930914",港股通高股息,2016-11-25,=-0.0020,=5421.7313,=0.1025,=8.0945,=0.8369,=3.4280,=4.4181,=5.8956,=7.7834,=11.1979,=0.7800,=0.7300,=0.3979,=0.5020,=0.6144,=0.8532,=1.1764,=1.2826,=0.8219,=0.5144,=0.7031,=0.9214,=1.2500,=2.2126,,=0.0918,,=0.0497,=694
="HSHDYI",恒生高股息率指数,2012-12-10,=-0.0055,=1410.6900,=0.1060,=8.1210,=0.8566,=3.6777,=4.8612,=6.6082,=7.7911,=10.6953,=0.7458,=0.6237,=0.4041,=0.5046,=0.6482,=0.9078,=1.1746,=1.1831,=0.6424,=0.5013,=0.7008,=1.0658,=1.5005,=1.9871,,,,=0.0503,=909
="931157",SHS红利成长LV,2019-04-25,=0.0002,=7499.6632,=0.0061,=8.1640,=0.7466,=4.1261,=5.5821,=6.8981,=8.3416,=11.5318,=0.8170,=0.5291,=0.5154,=0.6252,=0.8094,=0.9283,=1.5888,=1.5972,=0.9753,=0.5018,=0.7095,=1.0337,=1.3985,=1.6439,,=0.0964,,=0.0465,=319
="930992",沪港深红利低波,2017-06-28,,,=0.0471,=8.1841,=0.9335,=4.0130,=5.1292,=5.8514,=7.6667,=8.5109,=0.7628,=0.9363,=0.4277,=0.5367,=0.5895,=0.7157,=0.7950,=1.2107,=0.8472,=0.4496,=0.5994,=0.8291,=1.1804,=1.3912,,=0.0878,,=0.0485,=41
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0049,=2844.0900,=0.1479,=8.2130,=0.9900,=3.8979,=4.9481,=5.8531,=7.1650,=8.4533,=0.7329,=0.9235,=0.4277,=0.5168,=0.5765,=0.6811,=0.8197,=1.2780,=0.9701,=0.5333,=0.6963,=0.8720,=1.1170,=1.3442,,,,=0.0490,=487
="000029",180价值,2009-01-09,=-0.0067,=4157.0900,=-0.0665,=8.3014,=0.7145,=5.6894,=6.9075,=7.8866,=8.5069,=10.8138,=0.7947,=0.1568,=0.6666,=0.8064,=0.8632,=1.0653,=1.4433,=1.0786,=0.8288,=0.6198,=0.7825,=0.9447,=1.0672,=1.4032,=0.0228,=0.0896,=0.0243,=0.0410,=555
="H50040",上红低波,2014-03-21,=0.0003,=11157.3251,=0.0118,=8.3084,=0.7566,=4.6938,=5.9512,=7.0577,=9.6645,=14.3118,=0.8274,=0.4686,=0.5647,=0.6911,=0.8367,=1.3609,=1.8756,=1.6188,=0.9732,=0.6380,=0.8684,=1.2011,=1.3977,=1.6845,=0.0234,=0.0936,=0.0244,=0.0428,=352
="H30269",红利低波,2013-12-19,=0.0001,=11215.1200,=-0.0022,=8.3088,=0.7455,=4.5638,=5.5488,=6.8503,=9.4786,=14.4342,=0.8365,=0.5437,=0.5386,=0.6570,=0.8015,=1.3872,=1.9670,=1.6058,=0.9740,=0.6111,=0.8850,=1.0969,=1.4143,=1.6703,=0.0236,=0.0946,=0.0236,=0.0435,=4131
="000992",全指金融,2011-08-02,=-0.0078,=5501.6200,=-0.0812,=8.3134,=0.5182,=5.9310,=7.1022,=8.2655,=9.0288,=11.6339,=0.7670,=0.2450,=0.6188,=0.7234,=0.9345,=1.1610,=1.5107,=2.1153,=0.8292,=1.1568,=1.4432,=1.8063,=2.0735,=2.6668,=0.0217,=0.0846,=0.0227,=0.0369,=2700
="931446",东证红利低波,2020-04-21,=-0.0003,=3445.0060,=0.0007,=8.3984,=0.7594,=5.1478,=6.1714,=7.1019,=8.5391,=11.0216,=0.7936,=0.5860,=0.5884,=0.6949,=0.7633,=0.8733,=1.2481,=1.5224,=0.9552,=0.5909,=0.7529,=0.8848,=1.3135,=1.5979,=0.0224,=0.0895,=0.0240,=0.0425,=816
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0074,=4057.6500,=0.1287,=8.4009,=0.9830,=4.9972,=5.5376,=6.1080,=7.6495,=8.5526,=0.8075,=0.9660,=0.5264,=0.5919,=0.6304,=0.7505,=0.8375,=1.0050,=0.9757,=0.5404,=0.5934,=0.6632,=0.8538,=1.0234,,=0.0956,,=0.0454,=109
="000151",上国红利,2012-07-20,=-0.0049,=1615.6600,=0.0576,=8.4493,=0.9460,=4.5075,=5.3657,=6.9318,=7.6723,=10.0345,=0.7376,=0.4517,=0.5268,=0.6189,=0.7549,=0.9661,=1.3272,=1.0441,=0.4282,=0.6026,=0.8953,=1.0890,=1.3107,=1.6854,=0.0218,=0.0803,=0.0258,=0.0443,=208
="931130",红利成长低波,2018-12-04,,,=-0.0039,=8.4767,=0.7150,=4.4465,=5.5721,=7.7855,=8.7340,=11.5512,=0.8379,=0.3394,=0.5279,=0.6237,=0.9019,=1.0333,=1.5803,=1.8696,=0.7733,=0.3109,=0.8130,=1.3175,=1.9180,=2.5957,=0.0231,=0.0934,=0.0229,=0.0431,=143
="000922",中证红利,2008-05-26,=-0.0046,=5748.0787,=0.0443,=8.5183,=0.7793,=5.1762,=6.0245,=7.6564,=8.6145,=11.2156,=0.8194,=0.4245,=0.5911,=0.7110,=0.8560,=1.1086,=1.4999,=1.2596,=0.8502,=0.6332,=0.7726,=1.0438,=1.2216,=1.7101,=0.0233,=0.0895,=0.0228,=0.0425,=19963
="000821",300红利,2012-07-20,=-0.0034,=6636.7771,=-0.0053,=8.6289,=0.8403,=4.9998,=6.1944,=7.5598,=8.4151,=10.9286,=0.8358,=0.3783,=0.5725,=0.7140,=0.8731,=1.0796,=1.4919,=1.4002,=0.9047,=0.6098,=0.7993,=1.0630,=1.3162,=1.6963,=0.0235,=0.0916,=0.0239,=0.0435,=988
="000015",红利指数,2005-01-04,=-0.0050,=3231.4700,=0.0638,=8.6384,=0.9303,=4.6646,=5.5108,=7.0874,=8.0169,=10.4439,=0.8183,=0.5809,=0.5525,=0.6398,=0.7658,=1.0179,=1.3875,=1.4538,=0.9229,=0.7277,=0.8913,=1.1302,=1.3281,=1.6890,=0.0233,=0.0885,=0.0212,=0.0413,=14155
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0004,=5416.7400,=0.1663,=8.7758,=0.9697,=4.2457,=4.7125,=5.7653,=7.6345,=9.0746,=0.7878,=0.9338,=0.4429,=0.4981,=0.5803,=0.7347,=0.8283,=1.1141,=0.9669,=0.6036,=0.6732,=0.8722,=1.0237,=1.1508,,,,=0.0509,=84
="000063",上证周期,2010-02-03,=-0.0069,=3778.3900,=-0.0688,=8.8436,=0.5965,=5.4761,=7.1362,=8.5742,=9.4385,=12.4946,=0.9035,=0.3667,=0.6668,=0.8368,=0.9626,=1.1068,=1.4831,=1.5730,=0.9319,=0.8113,=1.0636,=1.2493,=1.4366,=1.7571,=0.0245,=0.0975,=0.0256,=0.0375,=206
="000824",国企红利,2012-07-20,=-0.0038,=2194.9488,=0.0348,=8.8828,=0.9237,=4.8847,=5.9406,=7.3384,=8.3861,=10.7823,=0.8449,=0.5231,=0.5610,=0.6880,=0.8276,=1.0592,=1.4469,=1.2927,=0.8494,=0.5370,=0.7016,=0.9865,=1.2454,=1.6834,=0.0232,=0.0892,=0.0226,=0.0423,=934
="931644",800红利,2024-03-15,,,=0.0472,=8.9617,=0.7038,=6.4729,=7.3069,=8.2167,=9.0629,=9.4757,=0.8628,=0.5442,=0.7001,=0.7688,=0.8598,=0.9080,=0.9431,=1.3105,=0.8731,=0.8423,=0.9239,=1.1178,=1.2863,=1.3602,=0.0236,=0.0906,=0.0231,=0.0433,=30
="399373",大盘价值,2010-01-04,=-0.0050,=8178.9300,=-0.0461,=9.0316,=0.7611,=5.4746,=6.8623,=8.3429,=9.1146,=11.9914,=0.9011,=0.4171,=0.6410,=0.8033,=0.9470,=1.1408,=1.5001,=1.1534,=0.8292,=0.5920,=0.7817,=0.9281,=1.1405,=1.4541,=0.0236,=0.0939,=0.0248,=0.0422,=325
="930740",300红利LV,2018-12-04,=-0.0029,=7201.4738,=0.0045,=9.0374,=0.8767,=5.4153,=6.8245,=7.5075,=8.6198,=9.6903,=0.8998,=0.6428,=0.6159,=0.7705,=0.8564,=0.9464,=1.0604,=1.3774,=0.7200,=0.6725,=0.8552,=1.0760,=1.5060,=1.9253,=0.0239,=0.0932,=0.0223,=0.0427,=606
="930955",红利低波100,2017-05-26,=-0.0011,=11938.5174,=0.0125,=9.0527,=0.8440,=5.0805,=6.0626,=7.4051,=8.5701,=11.5013,=0.8798,=0.6295,=0.5792,=0.6658,=0.8255,=0.9912,=1.3722,=1.3623,=0.8063,=0.5888,=0.7770,=0.9877,=1.3483,=1.7525,=0.0234,=0.0928,=0.0257,=0.0447,=2067
="000919",300价值,2008-01-21,=-0.0026,=5139.9478,=-0.0336,=9.1189,=0.7380,=5.9577,=7.3283,=8.4451,=9.2438,=12.2376,=0.8953,=0.3238,=0.6917,=0.8497,=0.9415,=1.1480,=1.5388,=1.1152,=0.8238,=0.6314,=0.7861,=0.9060,=1.1061,=1.3421,=0.0228,=0.0921,=0.0242,=0.0399,=4310
="000825",央企红利,2012-07-20,=0.0013,=3535.3971,=0.0237,=9.2471,=0.9546,=4.7369,=6.0940,=7.3069,=8.3531,=10.5687,=0.8825,=0.5520,=0.5507,=0.6915,=0.8600,=0.9983,=1.3929,=1.2304,=0.8300,=0.6009,=0.8548,=1.0605,=1.2149,=1.7357,=0.0224,=0.0902,=0.0228,=0.0416,=325
="931479",证券保险,2020-05-06,=-0.0128,=935.3351,=-0.1198,=9.2673,=0.0192,=8.7385,=11.9261,=13.5154,=15.5443,=21.1012,=1.2365,=0.2068,=1.0296,=1.2308,=1.3819,=1.5741,=2.2844,=1.6855,=0.6925,=1.0318,=1.2711,=1.4528,=1.7907,=2.2879,=0.0256,=0.1317,=0.0302,=0.0289,=25
="931848",800红利低波,2024-05-21,=0.0001,=3268.1500,=0.0325,=9.3893,=0.6883,=7.4155,=8.2003,=9.0592,=9.4817,=9.7854,=0.9268,=0.5397,=0.7315,=0.8593,=0.9202,=0.9708,=1.0024,=1.3640,=0.6109,=1.1714,=1.2313,=1.3474,=1.3827,=1.5428,=0.0237,=0.0929,=0.0230,=0.0420,=142
="H30035",300非银,2012-12-21,=-0.0131,=9739.5300,=-0.1267,=9.5033,=0.0116,=9.0295,=13.0315,=15.1699,=19.3628,=26.3489,=1.2587,=0.1300,=1.0544,=1.3185,=1.6322,=2.0481,=2.4387,=1.7217,=0.5004,=1.0410,=1.4185,=1.7216,=1.9729,=2.3917,=0.0253,=0.1294,=0.0297,=0.0281,=1194
="000968",300周期,2010-05-28,,,=-0.0393,=9.6073,=0.6262,=6.1174,=7.8172,=9.1551,=10.2896,=13.3562,=0.9442,=0.3725,=0.7021,=0.8484,=1.0092,=1.1784,=1.5550,=1.5872,=0.9080,=0.8459,=1.0834,=1.2643,=1.4802,=1.8297,=0.0243,=0.0922,=0.0244,=0.0352,=98
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0032,=4614.1500,=0.1491,=9.7074,=0.6542,=4.8859,=6.8728,=8.8773,=11.9486,=16.1208,=0.9168,=0.5993,=0.5567,=0.7305,=0.8673,=1.1738,=1.3660,=1.0424,=0.5924,=0.5555,=0.7802,=0.9883,=1.3591,=1.5178,,=0.0951,,=0.0517,=32
="H30356",800价值,2014-06-09,=-0.0005,=6556.0849,=-0.0136,=9.9109,=0.7842,=6.4024,=7.6930,=9.0378,=9.9596,=13.4784,=0.9636,=0.4540,=0.7030,=0.8622,=0.9891,=1.1733,=1.6287,=1.1006,=0.8322,=0.5868,=0.7378,=0.8819,=1.0826,=1.3738,=0.0232,=0.0908,=0.0237,=0.0377,=31
="932422",A500红利低波,2025-04-09,=-0.0032,=3096.2700,=-0.0022,=9.9416,=0.2395,=9.5190,=9.8987,=10.0987,=10.2482,=10.5846,=1.0045,=0.0342,=0.9943,=1.0283,=1.0440,=1.0578,=1.0978,=1.2917,=0.1027,=1.2431,=1.3088,=1.4342,=1.4742,=1.5336,=0.0241,=0.0948,,=0.0417,=301
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0017,=9267.4000,=-0.0206,=9.9590,=0.7135,=5.7712,=7.9149,=9.0286,=10.2891,=13.0207,=1.0854,=0.5177,=0.7256,=0.9419,=1.0793,=1.2097,=1.5098,=1.7585,=0.8204,=0.9123,=1.1491,=1.4106,=1.7361,=2.4187,,=0.1047,,=0.0337,=267
="399966",800证保,2012-12-21,=-0.0107,=5868.6200,=-0.1125,=10.0122,=0.0124,=9.4219,=13.7103,=15.9954,=19.7375,=27.1945,=1.2676,=0.1283,=1.0619,=1.3211,=1.6160,=2.0408,=2.4366,=1.8613,=0.5862,=1.1634,=1.5249,=1.7818,=2.0457,=2.5211,=0.0247,=0.1256,=0.0286,=0.0270,=169
="H30588",中证证保,2015-02-02,=-0.0107,=996.7689,=-0.1124,=10.0180,=0.0124,=9.4285,=13.6588,=16.0886,=19.5891,=27.6808,=1.2665,=0.1258,=1.0752,=1.3208,=1.6244,=2.0366,=2.4238,=1.8645,=0.6048,=1.1673,=1.5178,=1.7628,=2.0128,=2.5500,=0.0246,=0.1254,=0.0286,=0.0270,=467
="000042",上证央企,2009-03-30,=0.0008,=1775.5000,=-0.0198,=10.0500,=0.7974,=6.3284,=7.8863,=9.1599,=10.0542,=12.9577,=0.9770,=0.4637,=0.7230,=0.8871,=0.9881,=1.1137,=1.4812,=1.3017,=0.9695,=0.6569,=0.8569,=0.9762,=1.1338,=1.3891,=0.0224,=0.0920,=0.0234,=0.0363,=382
="399550",央视50,2012-06-06,=-0.0003,=8573.3500,=0.0595,=10.0598,=0.7644,=6.8960,=8.2736,=9.2853,=10.1522,=13.0561,=0.9944,=0.1460,=0.8649,=1.0164,=1.2379,=1.4261,=1.8564,=2.0898,=0.8445,=1.3448,=1.6539,=1.8079,=2.0454,=2.5217,=0.0237,=0.0945,=0.0248,=0.0394,=2268
="399805",互联金融,2015-02-10,=0.0027,=3413.6600,=-0.1131,=10.1042,=0.2455,=7.5943,=9.7864,=11.4656,=13.1628,=16.5816,=1.0238,=0.1605,=0.7644,=1.0505,=1.4263,=1.7274,=2.0317,=1.8907,=0.8993,=1.1667,=1.4082,=1.6143,=1.7880,=2.2175,=0.0238,=0.0940,=0.0248,=0.0324,=328
="930723",沪港深F100,2015-08-05,=-0.0029,=5116.8008,=0.0049,=10.1429,=0.7915,=5.4557,=7.5706,=9.0104,=10.1706,=13.1279,=0.9936,=0.4658,=0.6469,=0.8476,=1.0097,=1.1160,=1.4626,=1.3077,=0.8366,=0.6039,=0.8632,=1.0765,=1.2863,=1.6654,,=0.0918,,=0.0380,=150
="931069",中金300,2018-02-14,=0.0006,=4969.9623,=-0.0069,=10.2093,=0.7461,=5.9518,=7.5332,=9.2820,=10.5013,=13.6164,=1.0524,=0.4696,=0.7377,=0.9212,=1.0956,=1.3555,=1.8328,=1.3655,=0.8314,=0.6656,=0.8636,=1.1134,=1.3261,=1.7542,=0.0231,=0.0958,=0.0284,=0.0375,=89
="932431",300质量,2025-03-18,=-0.0016,=2016.4700,=-0.0146,=10.2206,=0.6357,=9.4685,=9.9726,=10.1430,=10.3277,=10.6435,=1.0936,=0.0679,=1.0727,=1.1130,=1.1305,=1.1459,=1.1853,=2.1755,=0.3321,=2.0194,=2.1547,=2.2047,=2.2448,=2.3259,=0.0253,=0.1012,=0.0271,=0.0359,=6
="000925",基本面50,2009-02-26,=-0.0042,=4366.6742,=-0.0545,=10.2333,=0.8424,=6.2635,=7.9688,=9.0922,=10.0918,=12.7955,=0.9834,=0.3593,=0.7306,=0.9013,=1.0568,=1.1921,=1.5728,=1.0867,=0.7595,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0227,=0.0882,=0.0241,=0.0376,=4546
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0006,=12800.2500,=-0.0034,=10.2682,=0.8240,=6.0524,=7.8907,=8.6358,=10.0552,=15.8114,=1.0772,=0.6623,=0.6924,=0.8934,=1.0040,=1.1579,=1.7191,=1.4404,=0.8027,=0.7846,=0.9970,=1.0863,=1.4388,=2.0876,,=0.1048,,=0.0335,=92
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0007,=8876.3800,=-0.0042,=10.3034,=0.8250,=6.0524,=7.8926,=8.6468,=10.0777,=15.8114,=1.0804,=0.6650,=0.6924,=0.8933,=1.0051,=1.1595,=1.7191,=1.4443,=0.8034,=0.7849,=0.9972,=1.0866,=1.4429,=2.0876,,=0.1048,,=0.0334,=4743
="000056",上证国企,2010-01-04,=0.0025,=1257.8100,=0.0084,=10.3985,=0.7063,=7.2538,=8.8792,=9.7054,=10.7955,=13.3187,=1.1463,=0.5883,=0.8518,=1.0314,=1.1223,=1.2162,=1.5455,=1.6927,=0.9534,=0.7909,=0.9986,=1.1094,=1.2313,=1.7805,=0.0264,=0.1060,=0.0271,=0.0363,=197
="950090",50AH优选,2015-12-10,=0.0021,=6419.8901,=0.0381,=10.4070,=0.9189,=6.3188,=7.9084,=8.6432,=9.8033,=13.5010,=1.0888,=0.6953,=0.7914,=0.9492,=1.0277,=1.1241,=1.5403,=1.4075,=0.9886,=0.6574,=0.8471,=0.9498,=1.0588,=1.4553,,=0.1007,,=0.0349,=1994
="932153",港股通价值策略,2025-04-30,=-0.0014,=1157.0385,=0.1011,=10.4154,=0.8071,=8.1696,=9.7214,=10.1328,=10.4054,=10.9237,=0.9014,=0.7677,=0.7012,=0.8386,=0.8826,=0.9032,=0.9365,=1.0689,=0.8307,=0.8168,=0.9715,=1.0331,=1.0655,=1.1126,,=0.0812,,=0.0400,=9
="931375",300质量低波,2019-11-25,=0.0038,=17312.1879,=0.0209,=10.4174,=0.4086,=6.4946,=8.1532,=11.4317,=13.5695,=22.0532,=1.3049,=0.3983,=0.8054,=1.0798,=1.5638,=2.0778,=3.3245,=1.8207,=0.6304,=1.0044,=1.3235,=1.6650,=2.0951,=2.5370,=0.0279,=0.1211,=0.0298,=0.0309,=110
="000859",国企一带一路,2019-05-16,=0.0094,=2056.3026,=0.1289,=10.4611,=0.1499,=9.4709,=10.6865,=12.5553,=14.5258,=21.0714,=1.0014,=0.0100,=0.9854,=1.1990,=1.4444,=1.7807,=2.1877,=1.1364,=0.9723,=0.4715,=0.5600,=0.7378,=0.8244,=1.1782,=0.0234,=0.0898,=0.0201,=0.0349,=259
="399371",国证价值,2010-01-04,=-0.0007,=7362.7200,=0.0221,=10.5329,=0.8177,=6.4728,=7.8356,=9.0962,=10.4200,=13.0475,=1.0075,=0.4901,=0.7249,=0.8967,=1.0110,=1.2365,=1.5675,=1.0945,=0.7950,=0.5764,=0.7536,=0.8692,=1.0978,=1.3812,=0.0233,=0.0892,=0.0237,=0.0376,=128
="931373",股息龙头,2019-11-15,,,=-0.0126,=10.5439,=0.9140,=5.4295,=6.8675,=8.2803,=9.5289,=11.4004,=1.1207,=0.7879,=0.6697,=0.8465,=1.0082,=1.1271,=1.2586,=1.5371,=0.9248,=0.5706,=0.8123,=0.9835,=1.3751,=1.6262,=0.0258,=0.1004,=0.0264,=0.0396,=325
="000806",消费服务,2012-02-10,=0.0001,=8258.7613,=-0.0195,=10.5497,=0.4076,=8.9237,=10.0250,=10.8070,=11.8704,=17.0971,=1.1048,=0.0693,=1.0009,=1.1994,=1.3534,=1.5460,=2.0145,=2.2276,=0.6436,=1.6526,=1.9455,=2.1175,=2.3803,=3.0032,=0.0246,=0.1002,=0.0266,=0.0354,=420
