指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="000682",科创信息,2021-08-16,=-0.0041,=2786.3000,=0.3975,=188.7465,=0.9713,=41.6131,=61.2413,=93.3396,=134.9822,=255.5918,=10.4934,=0.9680,=3.3247,=4.3580,=5.3934,=6.6759,=13.8809,=16.5119,=0.9739,=5.5790,=7.3222,=8.9127,=11.5117,=21.7670,=0.0014,=0.0261,=0.0011,=0.0020,=0.0030,=0.0038,=0.0070,=0.0200,=0.0432,=0.0072,=105
="H30318",科技传媒通信150,2014-04-15,=-0.0105,=4215.4000,=0.3710,=69.2464,=0.9604,=19.8534,=28.8631,=38.1291,=50.0136,=90.7292,=10.0576,=0.9847,=2.0037,=2.4801,=3.5037,=4.3833,=13.0479,=5.2295,=0.9806,=1.2409,=1.8640,=2.3034,=2.8294,=6.8164,=0.0041,=0.0186,=0.0031,=0.0058,=0.0072,=0.0165,=0.0244,=0.0368,=0.1091,=0.0211,=47
="931079",5G通信,2019-04-25,=-0.0240,=2588.0300,=0.3425,=54.5540,=0.9581,=21.0709,=27.6767,=33.6182,=44.5590,=103.6981,=7.9584,=0.9689,=2.3623,=3.0445,=3.6308,=5.3202,=10.5199,=3.1474,=0.9661,=1.1916,=1.4912,=1.8813,=2.3582,=4.2354,=0.0060,=0.2494,=0.0036,=0.0056,=0.0082,=0.0121,=0.0152,=0.0389,=0.1398,=0.0276,=2282
="931461",电子50,2009-07-22,=-0.0108,=7858.6500,=0.3331,=59.9335,=0.9460,=20.3357,=30.2775,=36.3459,=48.6670,=76.5790,=7.3730,=0.9839,=2.5323,=3.1789,=3.6968,=5.3163,=9.2899,=3.5798,=0.9039,=1.1588,=1.7975,=2.0650,=3.1380,=4.5428,=0.0059,=0.0953,=0.0046,=0.0067,=0.0091,=0.0111,=0.0147,=0.0239,=0.0884,=0.0169,=442
="931087",科技龙头,2019-03-20,=-0.0079,=6964.0900,=0.3249,=60.5569,=0.9660,=22.2848,=33.6763,=40.6590,=52.2610,=78.0359,=8.7234,=0.9838,=2.8190,=4.2301,=5.3141,=6.5323,=11.1808,=7.6617,=0.9838,=2.0316,=3.3117,=3.9868,=4.9855,=9.7717,=0.0052,=0.1707,=0.0037,=0.0053,=0.0064,=0.0086,=0.0172,=0.0321,=0.1080,=0.0209,=2098
="399363",云科技,2009-08-03,=-0.0252,=12359.1300,=0.3228,=38.1953,=0.2837,=25.0041,=36.0533,=41.6077,=48.8662,=74.9161,=4.3335,=0.3464,=3.0187,=3.9515,=4.6517,=5.5540,=10.4646,=2.9523,=0.4751,=1.6015,=2.2265,=3.0539,=3.7098,=4.3826,=0.0144,=0.9827,=0.0046,=0.0055,=0.0070,=0.0103,=0.0160,=0.0491,=0.1469,=0.0254,=285
="931696",科技50策略,2021-07-12,=-0.0099,=26635.9600,=0.3223,=54.9912,=0.9165,=23.0047,=27.8555,=33.9889,=46.9462,=71.4621,=8.8167,=0.9416,=3.0567,=3.9252,=4.4751,=7.1279,=11.2899,=4.9761,=0.9238,=1.9010,=2.3681,=2.6830,=4.2644,=6.7093,=0.0055,=0.0552,=0.0042,=0.0064,=0.0097,=0.0121,=0.0167,=0.0396,=0.1271,=0.0285,=13
="930652",CS电子,2015-06-05,=-0.0077,=12949.5100,=0.3201,=66.9275,=0.9786,=21.2056,=33.8173,=43.2207,=52.5924,=86.1406,=7.3505,=0.9856,=2.2039,=3.1461,=3.6485,=4.7997,=9.3375,=3.9921,=0.9847,=1.4014,=2.0216,=2.3027,=3.0730,=5.0793,=0.0052,=0.0190,=0.0040,=0.0063,=0.0077,=0.0104,=0.0141,=0.0249,=0.0838,=0.0162,=487
="931406",5G 50,2020-02-20,=-0.0167,=2792.9700,=0.3121,=33.3222,=0.7503,=15.2657,=20.6085,=23.9124,=34.6415,=51.5506,=3.7129,=0.7567,=1.5292,=1.9706,=2.5530,=3.8322,=5.3757,=2.4377,=0.9701,=0.9155,=1.4060,=1.5857,=1.9182,=2.9469,=0.0167,=0.4185,=0.0042,=0.0067,=0.0205,=0.0276,=0.0387,=0.0252,=0.1023,=0.0236,=703
="950162",科创芯片设计,2024-07-26,=-0.0239,=2435.2000,=0.3090,=205.8586,=0.1237,=161.6128,=225.0491,=264.4296,=382.7765,=687.1301,=14.8498,=0.8945,=4.2582,=7.7205,=9.4259,=13.0779,=20.2102,=23.7040,=0.9229,=8.7765,=14.4791,=17.7339,=21.6027,=32.5243,=0.0013,=0.3022,=0.0010,=0.0012,=0.0015,=0.0018,=0.0029,=0.0309,=0.0713,=0.0107,=65
="931688",中证算力,2022-07-21,=-0.0261,=4113.2700,=0.3087,=37.2981,=0.9214,=18.0036,=20.8114,=23.9284,=32.4951,=44.9092,=4.0017,=0.9303,=1.6529,=1.9018,=2.2766,=3.3654,=4.7747,=2.8065,=0.9240,=1.3731,=1.5931,=1.8157,=2.4992,=3.3716,=0.0157,=0.0735,=0.0131,=0.0191,=0.0261,=0.0299,=0.0338,=0.0245,=0.1011,=0.0224,=109
="000698",科创100,2023-08-07,=0.0027,=1896.8800,=0.3011,=119.7973,=0.1621,=60.6995,=128.8248,=212.3508,=253.0685,=337.2511,=7.1558,=0.9629,=2.7397,=3.6206,=4.2062,=5.9029,=8.5061,=7.7614,=0.7115,=4.0312,=5.1123,=6.3377,=8.4112,=10.0837,=0.0029,=0.1016,=0.0025,=0.0033,=0.0053,=0.0064,=0.0089,=0.0093,=0.0369,=0.0028,=577
="931380",科技50,2019-11-25,=-0.0089,=4107.6900,=0.3001,=47.7730,=0.5228,=22.4426,=31.2969,=46.3132,=56.5620,=71.9143,=6.1927,=0.6753,=2.7627,=3.8780,=5.4912,=7.3432,=9.9144,=5.3735,=0.7337,=2.1802,=3.0698,=4.1623,=5.6552,=7.7525,=0.0087,=0.6999,=0.0035,=0.0051,=0.0076,=0.0104,=0.0163,=0.0253,=0.0951,=0.0118,=948
="931866",中证机床,2022-05-09,=-0.0035,=2325.0700,=0.2966,=64.4767,=0.8891,=28.6086,=36.9426,=40.7537,=56.3945,=85.2007,=6.9565,=0.9584,=2.8302,=3.7627,=4.3318,=5.1825,=9.1263,=5.6119,=0.9406,=2.4023,=3.1595,=3.4370,=4.3788,=7.3925,=0.0057,=0.0574,=0.0043,=0.0066,=0.0077,=0.0097,=0.0146,=0.0321,=0.1022,=0.0244,=162
="932087",集成电路,2023-03-29,=-0.0223,=1468.1300,=0.2963,=132.0316,=0.4920,=46.1239,=100.6652,=132.3704,=152.2237,=195.7770,=8.2683,=0.9227,=3.1405,=3.9133,=5.1809,=7.1910,=11.4486,=13.4562,=0.9153,=5.8347,=7.6261,=9.0815,=11.9977,=18.6728,=0.0014,=0.1988,=0.0010,=0.0014,=0.0018,=0.0022,=0.0029,=0.0203,=0.0481,=0.0079,=51
="000688",科创50,2020-07-23,=-0.0036,=1737.7700,=0.2928,=191.5216,=0.9734,=35.5957,=42.6241,=71.4407,=137.4866,=263.7183,=8.2439,=0.9686,=2.9443,=4.2293,=4.8852,=6.7991,=10.5365,=10.6892,=0.8868,=3.1319,=4.5777,=5.6146,=9.6638,=13.6380,=0.0021,=0.0198,=0.0016,=0.0030,=0.0045,=0.0071,=0.0110,=0.0135,=0.0347,=0.0045,=8192
="000858",500信息,2013-11-06,=0.0041,=13601.6900,=0.2906,=112.7306,=0.9600,=25.3805,=43.9766,=64.2121,=90.2796,=209.3531,=6.5732,=0.9868,=2.1626,=2.9041,=3.3886,=3.9443,=8.5146,=7.1038,=0.9893,=1.1229,=1.9074,=2.6868,=3.6447,=9.1355,=0.0029,=0.0107,=0.0022,=0.0045,=0.0059,=0.0072,=0.0110,=0.0212,=0.0505,=0.0070,=351
="000689",科创材料,2022-08-15,=0.0014,=1554.8300,=0.2825,=194.8798,=0.9741,=38.7753,=45.4261,=83.8239,=149.8137,=281.6880,=6.1849,=0.9751,=1.9307,=2.6274,=3.2667,=4.4946,=8.5314,=7.6889,=0.9762,=2.1963,=3.1384,=4.0515,=5.6129,=10.7722,=0.0026,=0.0238,=0.0019,=0.0045,=0.0064,=0.0079,=0.0117,=0.0126,=0.0258,=0.0058,=45
="000690",科创成长,2022-11-04,=-0.0078,=2393.1500,=0.2764,=113.8414,=0.6053,=26.4295,=45.0418,=83.1738,=155.1521,=288.8500,=13.0835,=0.8531,=3.7827,=4.8518,=5.5870,=12.2430,=18.2315,=14.3750,=0.7884,=2.7510,=4.0052,=6.6782,=14.5466,=20.0971,=0.0015,=0.0800,=0.0011,=0.0021,=0.0034,=0.0053,=0.0127,=0.0188,=0.1043,=0.0143,=146
="000998",中证TMT,2011-11-08,=-0.0033,=3750.7800,=0.2755,=43.7800,=0.8082,=18.9989,=27.6163,=34.6442,=43.4919,=58.6698,=4.7014,=0.9443,=1.9674,=2.4618,=3.2922,=4.0116,=5.6742,=3.3044,=0.9835,=1.2505,=1.8092,=2.1803,=2.6401,=3.9991,=0.0114,=0.5798,=0.0048,=0.0067,=0.0091,=0.0185,=0.0284,=0.0233,=0.0900,=0.0196,=564
="000993",全指信息,2011-08-02,=-0.0067,=10817.3500,=0.2746,=70.3765,=0.8363,=27.3163,=42.0292,=52.3360,=68.2593,=96.2351,=7.1151,=0.9860,=2.5265,=3.2907,=4.0167,=4.7003,=8.9424,=4.2752,=0.9221,=1.8009,=2.3376,=2.8251,=3.4660,=5.3826,=0.0052,=0.1612,=0.0039,=0.0053,=0.0064,=0.0084,=0.0117,=0.0221,=0.0751,=0.0134,=4096
="000935",中证信息,2009-07-03,=-0.0062,=8177.0100,=0.2741,=68.9598,=0.9687,=22.3783,=36.3294,=44.9593,=55.1422,=87.4284,=7.1199,=0.9860,=2.5910,=3.3282,=4.0442,=4.8446,=8.9117,=4.1813,=0.9736,=1.7187,=2.2023,=2.7264,=3.5199,=5.2392,=0.0054,=0.0816,=0.0042,=0.0059,=0.0072,=0.0094,=0.0127,=0.0237,=0.0833,=0.0137,=1124
="000915",300信息,2007-07-02,=-0.0107,=4121.9500,=0.2680,=60.1759,=0.9687,=20.6178,=34.5626,=39.8176,=48.1807,=75.5831,=7.3497,=0.9852,=2.7398,=3.5399,=4.3483,=5.4992,=9.0762,=3.6212,=0.6280,=1.6744,=2.1697,=3.2101,=4.0682,=4.9963,=0.0063,=0.2280,=0.0049,=0.0061,=0.0077,=0.0100,=0.0144,=0.0247,=0.0971,=0.0166,=19
="980080",成长100,2012-12-28,,,=0.2676,=62.0060,=0.7718,=39.4731,=45.1049,=49.9193,=63.8626,=82.4653,=6.9324,=0.8118,=3.0437,=3.6543,=5.6814,=6.8656,=9.2690,=4.4168,=0.7788,=2.0191,=2.4135,=3.0761,=4.5036,=5.8594,=0.0040,=0.1059,=0.0030,=0.0050,=0.0057,=0.0069,=0.0087,=0.0481,=0.1452,=0.0254,=254
="CN5075",国证信创,2015-02-16,,,=0.2651,=107.5028,=0.6553,=39.3034,=50.0155,=78.0996,=124.6256,=152.0158,=8.4955,=0.9301,=3.0386,=3.5724,=5.2521,=7.3647,=10.9595,=6.7510,=0.9472,=2.8415,=3.6990,=4.4335,=5.5489,=8.6847,=0.0023,=0.0528,=0.0018,=0.0030,=0.0057,=0.0079,=0.0108,=0.0268,=0.0598,=0.0136,=28
="931160",通信设备,2013-07-15,=-0.0222,=19436.7600,=0.2572,=55.4722,=0.8062,=19.3231,=27.7990,=36.6958,=54.7765,=91.1971,=9.0794,=0.9781,=2.1520,=2.8712,=3.4260,=3.9732,=12.1269,=3.1697,=0.9736,=0.9706,=1.2833,=1.5072,=2.4398,=4.3558,=0.0065,=0.3612,=0.0028,=0.0052,=0.0077,=0.0150,=0.0221,=0.0428,=0.1280,=0.0276,=1291
="931494",消费电子,2020-06-12,=-0.0215,=6388.4100,=0.2560,=60.3777,=0.9296,=20.2625,=32.0786,=38.6613,=52.0391,=77.9188,=6.2554,=0.9665,=2.1307,=2.8222,=3.5190,=5.0990,=7.9404,=3.0538,=0.9618,=1.3000,=1.6488,=1.9825,=2.6152,=3.9249,=0.0060,=0.2239,=0.0040,=0.0058,=0.0083,=0.0109,=0.0138,=0.0228,=0.0807,=0.0166,=229
="980030",消费电子,2015-02-17,=-0.0129,=9112.8700,=0.2542,=50.0044,=0.8518,=18.6467,=31.7697,=39.1309,=47.8169,=65.6114,=4.8189,=0.8993,=2.0026,=2.5988,=3.0216,=4.2665,=6.3059,=2.3901,=0.8088,=1.1413,=1.3998,=1.5829,=2.3710,=3.4515,=0.0062,=0.1168,=0.0040,=0.0067,=0.0082,=0.0110,=0.0143,=0.0190,=0.0648,=0.0154,=388
="399296",创成长,2019-01-23,=-0.0130,=7813.1300,=0.2536,=42.6431,=0.4705,=22.4911,=30.9696,=43.5591,=63.8807,=104.6935,=8.8413,=0.6816,=3.9463,=4.9422,=7.0700,=10.6903,=14.9802,=5.6255,=0.4551,=2.5417,=3.4732,=5.8426,=11.9065,=17.3385,=0.0075,=0.6275,=0.0016,=0.0027,=0.0061,=0.0105,=0.0200,=0.0584,=0.2040,=0.0396,=1080
="931165",新兴科技100,2019-04-25,=0.0010,=10653.3100,=0.2519,=52.0676,=0.9678,=17.0055,=23.4243,=29.6711,=40.1119,=67.3989,=10.5546,=0.9745,=3.5721,=4.3420,=5.4752,=7.6271,=13.6689,=9.6675,=0.9723,=3.0368,=3.6581,=4.8599,=6.4165,=12.4159,=0.0062,=0.1471,=0.0047,=0.0068,=0.0092,=0.0150,=0.0264,=0.0515,=0.1919,=0.0378,=519
="399610",TMT50,2010-11-08,=-0.0126,=11983.1200,=0.2506,=47.4758,=0.8445,=21.0331,=30.1605,=38.0622,=46.4229,=64.7172,=6.7713,=0.9794,=2.4071,=3.2240,=4.0363,=5.1848,=8.4969,=3.5840,=0.7584,=1.5843,=2.0120,=2.7280,=3.6885,=4.8392,=0.0068,=0.3126,=0.0046,=0.0061,=0.0080,=0.0121,=0.0161,=0.0296,=0.1080,=0.0206,=524
="930850",智能制造,2016-07-20,=-0.0117,=5961.1700,=0.2453,=60.7043,=0.9518,=23.4329,=32.6916,=41.6613,=50.2014,=78.5602,=6.2204,=0.9765,=2.5370,=3.5157,=4.1661,=5.0863,=7.7199,=3.7592,=0.8281,=1.5919,=2.3560,=2.7895,=3.5758,=5.3954,=0.0064,=0.2610,=0.0050,=0.0062,=0.0077,=0.0101,=0.0146,=0.0208,=0.0857,=0.0160,=364
="931159",创新100,2019-05-16,=0.0004,=4229.1000,=0.2436,=41.4602,=0.6737,=24.8309,=32.3322,=36.2640,=46.3297,=59.7307,=5.7783,=0.8548,=2.9189,=3.6987,=4.3888,=5.5631,=7.4325,=4.7886,=0.7813,=2.3351,=3.1714,=3.8064,=4.8751,=6.6085,=0.0092,=0.5513,=0.0044,=0.0062,=0.0089,=0.0126,=0.0177,=0.0278,=0.1244,=0.0278,=231
="000171",新兴成指,2017-01-25,=-0.0079,=2276.8800,=0.2340,=35.8392,=0.7935,=15.0335,=20.3634,=24.8722,=36.2009,=63.8139,=5.4013,=0.6920,=2.6324,=3.2897,=4.3654,=6.2947,=10.8185,=4.6629,=0.8350,=1.3680,=2.1204,=2.7929,=4.4412,=8.5894,=0.0117,=0.4441,=0.0042,=0.0072,=0.0126,=0.0195,=0.0271,=0.0336,=0.1371,=0.0326,=207
="931579",东证优势成长,2020-11-09,=0.0102,=9408.6600,=0.2327,=30.0075,=0.7885,=7.9327,=14.2955,=19.2137,=30.5212,=61.0103,=6.0246,=0.8151,=0.9149,=2.6158,=3.4394,=5.9182,=9.3390,=4.3932,=0.9004,=1.1828,=2.0613,=2.3937,=3.6616,=6.0793,=0.0116,=0.3749,=0.0040,=0.0071,=0.0152,=0.0286,=0.0527,=0.0548,=0.1983,=0.0468,=147
="970070",创业板人工智能,2024-07-11,=-0.0191,=7299.8200,=0.2311,=73.1510,=0.2421,=48.3861,=71.7177,=81.1125,=93.9970,=119.1606,=11.5883,=0.8710,=3.3467,=5.1282,=6.3956,=10.1247,=15.2749,=9.1271,=0.7718,=3.4016,=4.9639,=6.2216,=9.2248,=12.0918,=0.0036,=0.2282,=0.0027,=0.0036,=0.0052,=0.0066,=0.0096,=0.0381,=0.1206,=0.0167,=237
="000680",科创综指,2025-01-20,=-0.0035,=2012.3000,=0.2295,=178.0274,=0.2000,=115.7401,=178.0274,=210.1424,=231.8344,=278.5830,=6.6561,=0.8933,=3.4337,=3.9718,=5.2406,=5.9801,=8.0513,=8.8103,=0.9093,=4.7291,=5.5033,=7.1602,=8.1257,=10.6066,=0.0027,=0.0880,=0.0023,=0.0032,=0.0037,=0.0050,=0.0065,=0.0091,=0.0262,=0.0033,=234
="000936",中证电信,2009-07-03,=-0.0183,=12217.8000,=0.2291,=28.7625,=0.5687,=14.1836,=20.2178,=26.5906,=41.2993,=123.1725,=2.7576,=0.7691,=1.2149,=1.7612,=2.3409,=2.7932,=3.6232,=2.6175,=0.9777,=0.7463,=1.0294,=1.2679,=1.8260,=3.0800,=0.0219,=0.6049,=0.0019,=0.0063,=0.0096,=0.0319,=0.0507,=0.0215,=0.0913,=0.0219,=336
="931643",科创创业50,2021-06-01,=-0.0126,=2440.5000,=0.2234,=62.1888,=0.8261,=22.6109,=28.7602,=40.3127,=59.6859,=92.9106,=7.9560,=0.8253,=3.3216,=4.1946,=5.2094,=7.4467,=12.1685,=7.2940,=0.7919,=2.7030,=3.4167,=4.6449,=7.4418,=14.6821,=0.0061,=0.3892,=0.0024,=0.0040,=0.0074,=0.0115,=0.0174,=0.0368,=0.1190,=0.0246,=2016
="932456",科创创业AI,2025-05-14,=-0.0298,=3544.8200,=0.2184,=96.5151,=0.0164,=91.0567,=109.6689,=116.7588,=135.1183,=192.3777,=12.9582,=0.8033,=6.1464,=7.6308,=10.5685,=12.8700,=17.0303,=13.3271,=0.2689,=9.0747,=11.4569,=14.6835,=15.8357,=18.3647,=0.0021,=0.6787,=0.0016,=0.0017,=0.0019,=0.0024,=0.0030,=0.0437,=0.0985,,=71
="399285",物联网50,2020-02-18,=-0.0137,=7693.6900,=0.2180,=40.0950,=0.8371,=21.8675,=26.4337,=31.7203,=38.7413,=48.9860,=5.7144,=0.8968,=2.6765,=3.4149,=4.0419,=5.3292,=6.9158,=3.6321,=0.9564,=1.7407,=2.0220,=2.4534,=3.1372,=4.3982,=0.0115,=0.3874,=0.0076,=0.0096,=0.0121,=0.0148,=0.0214,=0.0353,=0.1364,=0.0304,=93
="931582",数字经济,2020-11-09,=-0.0070,=1793.9200,=0.2150,=70.4397,=0.8724,=35.0365,=44.0012,=50.3401,=66.8382,=88.8203,=7.8739,=0.9419,=3.4564,=4.9263,=5.6877,=6.6869,=9.8458,=7.2846,=0.7498,=2.4970,=3.9453,=5.8765,=7.6769,=11.8341,=0.0042,=0.0731,=0.0032,=0.0048,=0.0057,=0.0066,=0.0087,=0.0236,=0.0954,=0.0158,=189
="931071",人工智能,2018-11-21,=-0.0272,=2752.0300,=0.2148,=60.3950,=0.8397,=30.9003,=39.8352,=48.6520,=57.3039,=77.4016,=9.0379,=0.9444,=2.9559,=3.9086,=4.7573,=5.9480,=11.5305,=5.4152,=0.9180,=2.2000,=2.8049,=3.2152,=4.1165,=9.3591,=0.0056,=0.2450,=0.0041,=0.0054,=0.0063,=0.0086,=0.0135,=0.0409,=0.1450,=0.0239,=1362
="399990",煤炭等权,2015-01-21,=0.0218,=3477.6400,=0.2107,=21.6126,=0.9188,=5.7123,=8.6087,=10.6436,=15.4144,=324.9063,=1.7651,=0.9579,=0.8179,=1.1204,=1.3738,=1.6109,=2.0135,=1.9308,=0.9819,=0.6732,=0.9175,=1.1213,=1.4627,=2.2100,=0.0312,=0.0800,=0.0074,=0.0368,=0.0548,=0.0638,=0.1003,=0.0229,=0.0912,=0.0239,=241
="399998",中证煤炭,2015-02-13,=0.0236,=2386.8100,=0.2105,=21.6126,=0.9188,=5.7123,=8.6087,=10.6436,=15.4144,=324.9063,=1.7651,=0.9579,=0.8179,=1.1204,=1.3738,=1.6109,=2.0135,=1.9308,=0.9819,=0.6732,=0.9175,=1.1213,=1.4627,=2.2100,=0.0312,=0.0800,=0.0074,=0.0368,=0.0548,=0.0638,=0.1003,=0.0229,=0.0912,=0.0239,=2117
="932038",央企科技引领,2022-11-16,=-0.0052,=1801.7900,=0.2039,=78.3570,=0.8142,=31.0707,=37.8665,=45.1401,=77.6165,=100.6860,=5.2674,=0.8540,=2.7684,=3.4891,=3.9901,=4.9512,=6.8336,=5.8109,=0.8595,=2.3932,=3.1629,=3.9397,=5.4424,=7.0751,=0.0054,=0.1062,=0.0042,=0.0063,=0.0084,=0.0108,=0.0151,=0.0105,=0.0636,=0.0096,=41
="931271",通信设备主题,2012-12-21,=-0.0249,=4342.3600,=0.2032,=81.4337,=0.8308,=25.8971,=33.1664,=36.3631,=78.7345,=113.3155,=10.3582,=0.9175,=2.2261,=2.9049,=3.5972,=8.0465,=14.2344,=6.7590,=0.9010,=1.5689,=2.0567,=2.5816,=5.5498,=9.3619,=0.0031,=0.0825,=0.0022,=0.0045,=0.0082,=0.0099,=0.0129,=0.0351,=0.1175,=0.0256,=10
="931248",油气资源,2023-06-12,=0.0107,=1098.7600,=0.2025,=14.3411,=0.8791,=8.9017,=10.2186,=11.3537,=13.2043,=19.0700,=1.3816,=0.8410,=1.0292,=1.1530,=1.2242,=1.3639,=1.8318,=0.7537,=0.8791,=0.4486,=0.5165,=0.5941,=0.6779,=0.9774,=0.0351,=0.1051,=0.0285,=0.0394,=0.0459,=0.0497,=0.0548,=0.0301,=0.0906,=0.0280,=52
