指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="000698",科创100,2023-08-07,=0.0097,=2030.6500,=0.3928,=119.8937,=0.1649,=60.6995,=128.3629,=212.0899,=252.6256,=337.2511,=7.4424,=0.9728,=2.7397,=3.6210,=4.2127,=5.9155,=8.5061,=8.0134,=0.7398,=4.0312,=5.1128,=6.3650,=8.4107,=10.0837,=0.0028,=0.0395,=0.0025,=0.0033,=0.0053,=0.0064,=0.0089,=0.0093,=0.0369,=0.0028,=583
="931406",5G 50,2020-02-20,=-0.0161,=2955.7768,=0.3886,=34.1493,=0.7824,=15.2657,=20.6095,=24.0212,=34.6415,=51.5506,=3.7730,=0.7811,=1.5292,=1.9707,=2.5707,=3.8319,=5.3757,=2.4721,=0.9727,=0.9155,=1.4065,=1.5868,=1.9212,=2.9469,=0.0155,=0.3718,=0.0042,=0.0067,=0.0205,=0.0276,=0.0387,=0.0252,=0.1023,=0.0236,=705
="931160",通信设备,2013-07-15,=-0.0126,=21410.5929,=0.3849,=55.7407,=0.8082,=19.3231,=27.7990,=36.6958,=54.9602,=91.1971,=9.5630,=0.9810,=2.1520,=2.8712,=3.4260,=3.9732,=12.1269,=3.2065,=0.9732,=0.9706,=1.2833,=1.5072,=2.4398,=4.3558,=0.0049,=0.1847,=0.0028,=0.0052,=0.0077,=0.0150,=0.0221,=0.0428,=0.1280,=0.0276,=1304
="931461",电子50,2009-07-22,=-0.0058,=8111.5322,=0.3760,=56.9056,=0.9105,=20.3357,=30.2775,=36.3459,=48.8894,=76.5790,=7.3870,=0.9835,=2.5323,=3.1789,=3.6985,=5.3248,=9.2899,=3.5246,=0.8874,=1.1588,=1.7975,=2.0654,=3.1465,=4.5428,=0.0052,=0.0252,=0.0046,=0.0067,=0.0091,=0.0111,=0.0147,=0.0239,=0.0884,=0.0169,=445
="931087",科技龙头,2019-03-20,=-0.0077,=7231.0088,=0.3757,=59.5760,=0.9544,=22.2848,=33.6833,=40.7265,=52.4348,=78.0359,=8.9120,=0.9855,=2.8190,=4.2303,=5.3186,=6.5421,=11.1808,=7.8562,=0.9855,=2.0316,=3.3118,=4.0007,=4.9943,=9.7717,=0.0050,=0.1417,=0.0037,=0.0053,=0.0064,=0.0086,=0.0172,=0.0321,=0.1080,=0.0209,=2099
="950162",科创芯片设计,2024-07-26,=-0.0091,=2553.9577,=0.3728,=192.8857,=0.0741,=161.6128,=223.1309,=263.9481,=381.0083,=687.1301,=15.0428,=0.8978,=4.2582,=7.7796,=9.5775,=13.2301,=20.2102,=23.9698,=0.9259,=8.7765,=14.4894,=17.7814,=21.7146,=32.5243,=0.0013,=0.2946,=0.0010,=0.0012,=0.0015,=0.0018,=0.0029,=0.0309,=0.0713,=0.0107,=67
="930652",CS电子,2015-06-05,=-0.0038,=13423.0623,=0.3684,=64.0019,=0.9588,=21.2056,=33.8173,=43.2207,=52.7619,=86.1406,=7.4226,=0.9864,=2.2039,=3.1461,=3.6489,=4.8095,=9.3375,=3.9648,=0.9831,=1.4014,=2.0216,=2.3034,=3.0767,=5.0793,=0.0046,=0.0078,=0.0040,=0.0063,=0.0077,=0.0104,=0.0141,=0.0249,=0.0838,=0.0162,=489
="931696",科技50策略,2021-07-12,=-0.0086,=27549.3703,=0.3676,=53.8982,=0.8951,=23.0047,=27.8845,=34.0248,=47.5293,=71.4621,=8.9899,=0.9459,=3.0567,=3.9266,=4.4927,=7.1522,=11.2899,=4.9522,=0.9161,=1.9010,=2.3690,=2.6878,=4.2729,=6.7093,=0.0048,=0.0178,=0.0042,=0.0064,=0.0097,=0.0121,=0.0167,=0.0396,=0.1271,=0.0285,=14
="932087",集成电路,2023-03-29,=-0.0109,=1541.4210,=0.3610,=133.1300,=0.5213,=46.1239,=100.8882,=132.3888,=152.1449,=195.7770,=8.5759,=0.9306,=3.1405,=3.9134,=5.1852,=7.2200,=11.4486,=13.9523,=0.9367,=5.8347,=7.6568,=9.0988,=12.0451,=18.6728,=0.0013,=0.1376,=0.0010,=0.0014,=0.0018,=0.0022,=0.0029,=0.0203,=0.0481,=0.0079,=54
="000858",500信息,2013-11-06,=0.0041,=14260.3300,=0.3531,=113.7442,=0.9616,=25.3805,=43.9766,=64.2121,=90.5472,=209.3531,=6.8416,=0.9905,=2.1626,=2.9041,=3.3886,=3.9443,=8.5146,=7.3876,=0.9905,=1.1229,=1.9074,=2.6868,=3.6559,=9.1355,=0.0028,=0.0099,=0.0022,=0.0045,=0.0059,=0.0072,=0.0110,=0.0212,=0.0505,=0.0070,=353
="931866",中证机床,2022-05-09,=0.0053,=2425.6455,=0.3527,=66.5452,=0.9134,=28.6086,=36.9438,=40.8041,=56.6843,=85.2007,=7.1871,=0.9665,=2.8302,=3.7646,=4.3421,=5.2062,=9.1263,=5.8122,=0.9606,=2.4023,=3.1609,=3.4407,=4.3992,=7.3925,=0.0055,=0.0433,=0.0043,=0.0066,=0.0077,=0.0097,=0.0146,=0.0321,=0.1022,=0.0244,=165
="931271",通信设备主题,2012-12-21,=-0.0103,=4863.4478,=0.3475,=90.1857,=0.9345,=25.8971,=33.2154,=36.4039,=79.1597,=113.3155,=11.5631,=0.9604,=2.2261,=2.9060,=3.6068,=8.0676,=14.2344,=7.5135,=0.9359,=1.5689,=2.0587,=2.5890,=5.5745,=9.3619,=0.0028,=0.0355,=0.0022,=0.0044,=0.0081,=0.0099,=0.0129,=0.0351,=0.1175,=0.0256,=13
="000689",科创材料,2022-08-15,=0.0030,=1631.4000,=0.3457,=199.5279,=0.9743,=38.7753,=45.4828,=86.5541,=151.0044,=281.6880,=6.4756,=0.9773,=1.9307,=2.6306,=3.3246,=4.5092,=8.5314,=7.9164,=0.9753,=2.1963,=3.1413,=4.0551,=5.6306,=10.7722,=0.0025,=0.0227,=0.0019,=0.0045,=0.0064,=0.0079,=0.0117,=0.0126,=0.0258,=0.0058,=48
="399296",创成长,2019-01-23,=-0.0139,=8384.0100,=0.3452,=43.1592,=0.4929,=22.4911,=30.9737,=43.4394,=63.8705,=104.6935,=9.2534,=0.7219,=3.9463,=4.9527,=7.0860,=10.6853,=14.9802,=5.9214,=0.5224,=2.5417,=3.4770,=5.8413,=11.9048,=17.3385,=0.0070,=0.5867,=0.0016,=0.0027,=0.0062,=0.0105,=0.0200,=0.0584,=0.2040,=0.0396,=1081
="980080",成长100,2012-12-28,,,=0.3373,=59.9419,=0.7517,=39.4731,=45.2129,=50.0457,=63.7154,=82.4653,=7.2139,=0.8886,=3.0437,=3.6604,=5.7144,=6.9143,=9.2690,=4.6297,=0.8237,=2.0191,=2.4150,=3.0841,=4.5145,=5.8594,=0.0036,=0.0696,=0.0030,=0.0049,=0.0057,=0.0069,=0.0087,=0.0481,=0.1452,=0.0254,=263
="970070",创业板人工智能,2024-07-11,=-0.0129,=7925.2100,=0.3366,=70.7201,=0.1902,=48.3861,=71.2816,=80.8896,=93.9003,=119.1606,=12.2999,=0.9098,=3.3467,=5.1391,=6.5451,=10.1933,=15.2749,=9.7929,=0.8824,=3.4016,=4.9884,=6.2446,=9.2808,=12.0918,=0.0034,=0.1235,=0.0027,=0.0035,=0.0051,=0.0066,=0.0096,=0.0381,=0.1206,=0.0167,=240
="931380",科技50,2019-11-25,=-0.0056,=4211.8461,=0.3330,=48.3838,=0.5325,=22.4426,=31.3146,=46.3671,=56.5545,=71.9143,=6.2816,=0.6973,=2.7627,=3.8781,=5.5007,=7.3416,=9.9144,=5.4563,=0.7604,=2.1802,=3.0708,=4.1706,=5.6542,=7.7525,=0.0085,=0.6857,=0.0035,=0.0051,=0.0076,=0.0104,=0.0163,=0.0253,=0.0951,=0.0118,=951
="000688",科创50,2020-07-23,=0.0011,=1790.8700,=0.3323,=190.1438,=0.9701,=35.5957,=42.6339,=71.6714,=137.8855,=263.7183,=8.4356,=0.9749,=2.9443,=4.2335,=4.8977,=6.8425,=10.5365,=10.8513,=0.8995,=3.1319,=4.5892,=5.6195,=9.7123,=13.6380,=0.0019,=0.0156,=0.0016,=0.0030,=0.0045,=0.0071,=0.0110,=0.0135,=0.0347,=0.0045,=8227
="000936",中证电信,2009-07-03,=-0.0135,=13165.0955,=0.3244,=30.8898,=0.6029,=14.1836,=20.2178,=26.5906,=41.2993,=123.1725,=2.8679,=0.8532,=1.2149,=1.7612,=2.3409,=2.7951,=3.6232,=2.7783,=0.9913,=0.7463,=1.0330,=1.2707,=1.8289,=3.0800,=0.0208,=0.5835,=0.0019,=0.0063,=0.0096,=0.0319,=0.0507,=0.0215,=0.0913,=0.0219,=341
="399389",国证通信,2011-12-02,=-0.0090,=10998.3200,=0.3188,=33.3676,=0.4016,=15.1336,=21.7733,=46.5355,=65.1875,=153.7967,=2.9812,=0.7761,=1.3245,=1.8461,=2.4671,=3.0384,=3.8815,=2.8471,=0.9802,=0.9743,=1.4589,=1.6822,=1.8999,=3.2843,=0.0195,=0.6202,=0.0026,=0.0049,=0.0070,=0.0294,=0.0420,=0.0209,=0.0855,=0.0209,=59
="000993",全指信息,2011-08-02,=-0.0037,=11184.1600,=0.3178,=67.5836,=0.7831,=27.3163,=42.0292,=52.3360,=68.2638,=96.2351,=7.1922,=0.9872,=2.5265,=3.2907,=4.0167,=4.7003,=8.9424,=4.2465,=0.9221,=1.8009,=2.3376,=2.8251,=3.4660,=5.3826,=0.0046,=0.0788,=0.0039,=0.0053,=0.0064,=0.0084,=0.0117,=0.0221,=0.0751,=0.0134,=4100
="000935",中证信息,2009-07-03,=-0.0037,=8445.3100,=0.3159,=66.0060,=0.9443,=22.3783,=36.3294,=44.9593,=55.2560,=87.4284,=7.1836,=0.9872,=2.5910,=3.3282,=4.0442,=4.8532,=8.9117,=4.1447,=0.9711,=1.7187,=2.2023,=2.7264,=3.5199,=5.2392,=0.0048,=0.0082,=0.0042,=0.0059,=0.0072,=0.0094,=0.0127,=0.0237,=0.0833,=0.0137,=1126
="931494",消费电子,2020-06-12,=-0.0107,=6676.5074,=0.3126,=58.8068,=0.9045,=20.2625,=32.1185,=38.7065,=52.2644,=77.9188,=6.3566,=0.9686,=2.1307,=2.8229,=3.5305,=5.1078,=7.9404,=3.0188,=0.9566,=1.3000,=1.6502,=1.9899,=2.6169,=3.9249,=0.0049,=0.0567,=0.0040,=0.0058,=0.0083,=0.0109,=0.0138,=0.0228,=0.0807,=0.0166,=231
="000998",中证TMT,2011-11-08,=-0.0043,=3859.7715,=0.3126,=44.2192,=0.8247,=18.9989,=27.6163,=34.6442,=43.4535,=58.6698,=4.7782,=0.9567,=1.9674,=2.4618,=3.2922,=4.0147,=5.6742,=3.3550,=0.9856,=1.2505,=1.8092,=2.1803,=2.6424,=3.9991,=0.0107,=0.5604,=0.0048,=0.0067,=0.0092,=0.0185,=0.0284,=0.0233,=0.0900,=0.0196,=567
="980030",消费电子,2015-02-17,=-0.0079,=9531.5900,=0.3119,=51.5755,=0.8939,=18.6467,=31.7933,=39.1716,=47.8826,=65.6114,=4.9913,=0.9310,=2.0026,=2.5992,=3.0240,=4.2765,=6.3059,=2.4794,=0.8430,=1.1413,=1.3999,=1.5838,=2.3808,=3.4515,=0.0060,=0.0945,=0.0040,=0.0066,=0.0082,=0.0110,=0.0143,=0.0190,=0.0648,=0.0154,=390
="399610",TMT50,2010-11-08,=-0.0066,=12545.5100,=0.3093,=48.2237,=0.8709,=21.0331,=30.1605,=38.0622,=46.4185,=64.7172,=7.0501,=0.9852,=2.4071,=3.2240,=4.0363,=5.1897,=8.4969,=3.7597,=0.8322,=1.5843,=2.0120,=2.7280,=3.6870,=4.8031,=0.0066,=0.2676,=0.0046,=0.0061,=0.0080,=0.0121,=0.0161,=0.0296,=0.1080,=0.0206,=525
="930850",智能制造,2016-07-20,=0.0008,=6244.6136,=0.3045,=60.2495,=0.9473,=23.4329,=32.6918,=41.7389,=50.3017,=78.5602,=6.3654,=0.9826,=2.5370,=3.5168,=4.1688,=5.0902,=7.7199,=3.7171,=0.8243,=1.5919,=2.3563,=2.7910,=3.5848,=5.3954,=0.0056,=0.0570,=0.0050,=0.0062,=0.0077,=0.0101,=0.0146,=0.0208,=0.0857,=0.0160,=366
="000915",300信息,2007-07-02,=-0.0071,=4228.7848,=0.3009,=56.8120,=0.9377,=20.6178,=34.5626,=39.8259,=48.2323,=75.5831,=7.3248,=0.9839,=2.7398,=3.5399,=4.3483,=5.5186,=9.0762,=3.5447,=0.6058,=1.6744,=2.1697,=3.2101,=4.0656,=4.9963,=0.0056,=0.0384,=0.0049,=0.0061,=0.0077,=0.0100,=0.0144,=0.0247,=0.0971,=0.0166,=21
="000994",全指电信,2011-08-02,=-0.0131,=14453.4370,=0.2977,=31.3926,=0.4363,=17.6024,=21.7761,=33.7458,=52.5477,=109.2407,=2.9373,=0.7406,=1.3865,=1.8410,=2.5290,=3.0307,=3.7766,=2.7849,=0.9827,=0.9155,=1.2459,=1.5455,=1.8994,=3.1271,=0.0202,=0.6128,=0.0022,=0.0055,=0.0083,=0.0296,=0.0398,=0.0216,=0.0895,=0.0218,=232
="CN5075",国证信创,2015-02-16,,,=0.2972,=98.9013,=0.5831,=39.3034,=50.0196,=78.2880,=124.4479,=152.0158,=8.5814,=0.9354,=3.0386,=3.5737,=5.2606,=7.4137,=10.9595,=6.8527,=0.9523,=2.8415,=3.7009,=4.4379,=5.5922,=8.6847,=0.0023,=0.0508,=0.0018,=0.0030,=0.0057,=0.0079,=0.0108,=0.0268,=0.0598,=0.0136,=30
="000171",新兴成指,2017-01-25,=-0.0082,=2380.9910,=0.2904,=36.5369,=0.8061,=15.0335,=20.3702,=24.9034,=36.2682,=63.8139,=5.4538,=0.7001,=2.6324,=3.2903,=4.3670,=6.2869,=10.8185,=4.7906,=0.8544,=1.3680,=2.1206,=2.7958,=4.4559,=8.5894,=0.0113,=0.4287,=0.0042,=0.0072,=0.0126,=0.0195,=0.0271,=0.0336,=0.1371,=0.0326,=208
="000680",科创综指,2025-01-20,=0.0027,=2104.7700,=0.2860,=178.3367,=0.2100,=115.7401,=176.5888,=209.6516,=231.6636,=278.5830,=6.9236,=0.9370,=3.4337,=3.9741,=5.2488,=6.0423,=8.0513,=9.1059,=0.9318,=4.7291,=5.5066,=7.1972,=8.1576,=10.6066,=0.0026,=0.0525,=0.0023,=0.0031,=0.0037,=0.0050,=0.0065,=0.0091,=0.0262,=0.0033,=239
="931643",科创创业50,2021-06-01,=-0.0078,=2550.4325,=0.2785,=62.2953,=0.8261,=22.6109,=28.7775,=40.3519,=60.0417,=92.9106,=8.2177,=0.8387,=3.3216,=4.2053,=5.2123,=7.5271,=12.1685,=7.5322,=0.8047,=2.7030,=3.4213,=4.6533,=7.4522,=14.6821,=0.0058,=0.3668,=0.0024,=0.0040,=0.0074,=0.0115,=0.0174,=0.0368,=0.1190,=0.0246,=2022
="931165",新兴科技100,2019-04-25,=-0.0062,=10817.8466,=0.2712,=51.7875,=0.9656,=17.0055,=23.4272,=29.7088,=40.1795,=67.3989,=10.8170,=0.9780,=3.5721,=4.3433,=5.5012,=7.6386,=13.6689,=9.9069,=0.9758,=3.0368,=3.6590,=4.8622,=6.4358,=12.4159,=0.0059,=0.1105,=0.0047,=0.0067,=0.0091,=0.0149,=0.0264,=0.0515,=0.1919,=0.0378,=520
="931071",人工智能,2018-11-21,=-0.0157,=2876.2477,=0.2696,=62.7706,=0.8795,=30.9003,=39.8457,=48.8010,=57.3916,=77.4016,=9.3925,=0.9554,=2.9559,=3.9095,=4.7597,=5.9541,=11.5305,=5.6487,=0.9204,=2.2000,=2.8070,=3.2205,=4.1255,=9.3591,=0.0055,=0.2275,=0.0041,=0.0054,=0.0063,=0.0086,=0.0135,=0.0409,=0.1450,=0.0239,=1370
="931579",东证优势成长,2020-11-09,=0.0011,=9646.0576,=0.2638,=30.6785,=0.8051,=7.9327,=14.3005,=19.2492,=30.5283,=61.0103,=6.2003,=0.8451,=0.9149,=2.6159,=3.4508,=5.9320,=9.3390,=4.5159,=0.9079,=1.1828,=2.0615,=2.4005,=3.6733,=6.0793,=0.0112,=0.3562,=0.0040,=0.0071,=0.0152,=0.0286,=0.0527,=0.0548,=0.1983,=0.0468,=151
="932456",科创创业AI,2025-05-14,=-0.0174,=3676.3320,=0.2636,=99.0400,=0.0418,=91.0567,=108.9022,=116.3763,=134.4663,=192.3777,=13.5091,=0.8360,=6.1464,=7.6483,=10.5781,=13.2119,=17.0303,=13.9262,=0.3666,=9.0747,=11.4832,=14.6296,=15.8216,=18.3647,=0.0020,=0.6109,=0.0016,=0.0017,=0.0019,=0.0024,=0.0030,=0.0437,=0.0985,,=77
="399285",物联网50,2020-02-18,=-0.0094,=7969.8900,=0.2617,=42.0584,=0.8678,=21.8675,=26.4564,=31.7657,=38.8431,=48.9860,=5.9634,=0.9366,=2.6765,=3.4156,=4.0488,=5.3382,=6.9158,=3.8008,=0.9660,=1.7407,=2.0236,=2.4608,=3.1393,=4.3982,=0.0112,=0.3471,=0.0076,=0.0096,=0.0121,=0.0148,=0.0214,=0.0353,=0.1364,=0.0304,=94
="931159",创新100,2019-05-16,=-0.0027,=4286.3982,=0.2604,=41.5872,=0.6771,=24.8309,=32.3418,=36.3172,=46.3280,=59.7307,=5.8090,=0.8621,=2.9189,=3.6989,=4.3930,=5.5699,=7.4325,=4.8249,=0.7860,=2.3351,=3.1735,=3.8109,=4.8727,=6.6085,=0.0092,=0.5511,=0.0044,=0.0062,=0.0089,=0.0126,=0.0177,=0.0278,=0.1244,=0.0278,=234
="000958",创业成长,2010-03-24,,,=0.2579,=48.0579,=0.9786,=11.9506,=17.5032,=24.3293,=30.6864,=61.3903,=11.7568,=0.9897,=2.6815,=3.7899,=5.1668,=6.3896,=14.5711,=6.3527,=0.9868,=1.2937,=1.9105,=2.5442,=3.9715,=7.7463,=0.0052,=0.0396,=0.0040,=0.0066,=0.0090,=0.0140,=0.0209,=0.0493,=0.2198,=0.0640,=672
="399667",创业成长,2013-01-07,=-0.0104,=6930.1000,=0.2539,=38.1803,=0.4854,=21.3636,=29.5830,=38.4358,=51.7989,=90.9628,=7.1798,=0.7757,=2.9224,=4.0916,=4.8759,=7.5404,=10.8589,=5.6473,=0.6779,=2.4713,=3.4035,=4.6724,=6.6966,=10.3001,=0.0086,=0.7212,=0.0027,=0.0042,=0.0064,=0.0096,=0.0182,=0.0481,=0.1635,=0.0355,=100
="H30535",互联网,2015-01-12,=-0.0105,=6025.3575,=0.2426,=52.4615,=0.8689,=14.4753,=21.1243,=36.3683,=48.8829,=67.6316,=7.4325,=0.9864,=1.7453,=2.4476,=3.2828,=4.0993,=9.0569,=4.3434,=0.9794,=1.1519,=1.6628,=2.0101,=2.8908,=5.2637,=0.0062,=0.0718,=0.0048,=0.0074,=0.0108,=0.0121,=0.0190,=0.0359,=0.1165,=0.0168,=29
