指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q2),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q2),关注度
="399809",保险主题,2015-02-13,=-0.0133,=2228.7700,=-0.1646,=7.1782,=0.2770,=5.4537,=6.8114,=10.1105,=15.0245,=22.8725,=0.8297,=0.3619,=0.6352,=0.7647,=1.1933,=1.4858,=1.9794,=2.1284,=0.9015,=0.5239,=0.8688,=1.0978,=1.8558,=2.3772,=0.0389,=0.6426,=0.0120,=0.0209,=0.0308,=0.0488,=0.0686,=0.0540,=0.1015,=0.0485,=1527
="930792",HK银行,2016-04-22,=-0.0261,=5298.4100,=0.2029,=7.2346,=0.8944,=3.2659,=4.4606,=5.8966,=6.8702,=9.5632,=0.6943,=0.6637,=0.3905,=0.4962,=0.6240,=0.7978,=1.0771,=2.6860,=0.9647,=1.0519,=1.5163,=1.8837,=2.4507,=3.1066,=0.0455,=0.0783,=0.0355,=0.0497,=0.0562,=0.0743,=0.1045,,=0.0901,=0.0459,=769
="000818",细分金融,2012-04-11,=-0.0112,=6750.3700,=-0.0858,=7.2589,=0.3347,=5.2356,=6.4974,=7.6670,=8.4810,=10.9951,=0.7883,=0.3380,=0.5930,=0.7010,=0.8694,=1.0793,=1.4303,=2.2265,=0.7564,=1.2689,=1.6354,=2.0040,=2.2666,=2.9111,=0.0389,=0.5672,=0.0239,=0.0331,=0.0376,=0.0471,=0.0625,=0.0528,=0.0956,=0.0477,=12
="931233",港股通央企红利,2017-06-28,=-0.0099,=1188.2000,=0.0192,=7.2849,=0.7345,=3.6988,=4.9833,=6.4189,=7.4444,=14.0775,=0.6943,=0.6132,=0.3929,=0.5246,=0.6481,=0.8545,=1.8161,=0.9973,=0.5568,=0.4645,=0.6271,=0.9540,=1.3859,=1.7583,=0.0523,=0.2354,=0.0394,=0.0518,=0.0569,=0.0794,=0.1038,=0.0452,=0.0906,=0.0470,=498
="399986",中证银行,2013-07-15,=-0.0133,=7566.9500,=-0.0048,=7.3381,=0.9287,=4.1183,=5.2599,=6.3335,=6.8992,=9.0846,=0.6980,=0.4707,=0.4848,=0.5836,=0.7095,=0.8875,=1.2416,=2.7244,=0.9308,=1.4134,=1.7842,=2.1897,=2.5438,=3.3016,=0.0411,=0.2003,=0.0285,=0.0411,=0.0458,=0.0572,=0.0756,=0.0449,=0.0881,=0.0451,=9703
="399966",800证保,2012-12-21,=-0.0074,=5546.2500,=-0.1613,=7.3879,=0,=7.3879,=13.4481,=15.9519,=19.7375,=27.1945,=1.2151,=0.1080,=1.0619,=1.2949,=1.5835,=2.0322,=2.4366,=1.5819,=0.2840,=1.1634,=1.5249,=1.7740,=2.0457,=2.5211,=0.0310,=0.9942,=0.0122,=0.0160,=0.0213,=0.0245,=0.0329,=0.0846,=0.1256,=0.0585,=188
="H30588",中证证保,2015-02-02,=-0.0074,=941.6800,=-0.1614,=7.3935,=0,=7.3935,=13.4553,=16.0492,=19.5891,=27.6808,=1.2138,=0.1026,=1.0752,=1.2956,=1.5885,=2.0255,=2.4238,=1.5842,=0.3054,=1.1673,=1.5178,=1.7677,=2.0128,=2.5500,=0.0310,=0.9955,=0.0121,=0.0160,=0.0213,=0.0243,=0.0328,=0.0845,=0.1254,=0.0584,=486
="H11140",香港红利,2009-07-23,=-0.0131,=4047.4300,=0.1085,=7.4498,=0.7661,=3.0693,=4.4494,=5.9820,=7.6571,=13.9623,=0.7120,=0.6125,=0.3833,=0.5103,=0.6294,=0.8635,=1.1652,=1.1828,=0.6854,=0.5431,=0.7455,=0.9723,=1.2933,=2.1349,=0.0535,=0.1593,=0.0382,=0.0553,=0.0633,=0.0876,=0.1281,=0.0477,=0.0912,=0.0482,=58
="987016",港股通红利低波,2021-11-18,,,=0.0882,=7.4582,=0.8869,=3.4544,=4.3201,=5.0502,=6.9477,=8.0054,=0.7267,=0.9668,=0.4152,=0.4894,=0.5429,=0.6744,=0.7549,=1.1080,=0.7806,=0.5827,=0.6617,=0.8083,=1.1199,=1.3012,=0.0549,=0.1012,=0.0488,=0.0585,=0.0806,=0.0923,=0.1160,=0.0478,=0.0893,=0.0462,=187
="HSHDYI",恒生高股息率指数,2012-12-10,=-0.0098,=1234.2700,=-0.0323,=7.4845,=0.7253,=3.6777,=4.8612,=6.6082,=7.8015,=10.6953,=0.7015,=0.5603,=0.4041,=0.5046,=0.6464,=0.8972,=1.1746,=1.0926,=0.5396,=0.5013,=0.7008,=1.0616,=1.4868,=1.9871,=0.0548,=0.2731,=0.0423,=0.0528,=0.0604,=0.0808,=0.1102,,=0.0902,=0.0467,=923
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0139,=3836.4700,=0.0672,=7.4975,=0.6945,=4.9972,=5.5918,=6.2717,=7.7934,=8.5526,=0.7620,=0.7846,=0.5264,=0.5950,=0.6414,=0.7665,=0.8375,=0.9291,=0.8110,=0.5404,=0.5989,=0.6819,=0.9221,=1.0234,=0.0497,=0.1582,=0.0450,=0.0511,=0.0677,=0.0772,=0.0871,=0.0533,=0.0956,=0.0480,=122
="000914",300金融,2007-07-02,=-0.0112,=6106.0200,=-0.0911,=7.5493,=0.3825,=5.2769,=6.6022,=7.8286,=8.6017,=11.3863,=0.7826,=0.3269,=0.5962,=0.7048,=0.8743,=1.1195,=1.4919,=2.1015,=0.7890,=1.1210,=1.4310,=1.8123,=2.1095,=2.7052,=0.0386,=0.5606,=0.0235,=0.0340,=0.0378,=0.0467,=0.0618,=0.0510,=0.0897,=0.0461,=349
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0163,=2666.3700,=0.0761,=7.5945,=0.8754,=3.8979,=4.9573,=5.9713,=7.3066,=8.4533,=0.7125,=0.8701,=0.4277,=0.5187,=0.5828,=0.6901,=0.8197,=1.2097,=0.8701,=0.5333,=0.7004,=0.8892,=1.1373,=1.3442,=0.0528,=0.0868,=0.0482,=0.0560,=0.0661,=0.0838,=0.1067,,=0.0891,=0.0459,=510
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0116,=4680.4900,=0.0078,=7.6772,=0.7497,=4.2457,=4.7640,=5.9014,=7.8810,=9.0746,=0.7210,=0.6856,=0.4429,=0.5021,=0.5962,=0.7380,=0.8283,=1.1832,=0.9420,=0.6036,=0.6816,=0.8901,=1.0722,=1.2508,=0.0586,=0.1554,=0.0497,=0.0601,=0.0707,=0.0876,=0.0947,,=0.0897,=0.0466,=89
="000934",中证金融,2009-07-03,=-0.0109,=5702.3800,=-0.0904,=7.7874,=0.3784,=5.7083,=6.8944,=8.0818,=8.8714,=11.5527,=0.7908,=0.3145,=0.6117,=0.7181,=0.8851,=1.1287,=1.5017,=2.1097,=0.8067,=1.1467,=1.4503,=1.8024,=2.1039,=2.6696,=0.0377,=0.5697,=0.0232,=0.0331,=0.0367,=0.0445,=0.0593,=0.0504,=0.0873,=0.0451,=1161
="931157",SHS红利成长LV,2019-04-25,=-0.0095,=7204.9500,=-0.0335,=7.8143,=0.6410,=4.1261,=5.6269,=7.0151,=8.3110,=11.5318,=0.7813,=0.4316,=0.5154,=0.6305,=0.8022,=0.9173,=1.5888,=1.6918,=0.9856,=0.5018,=0.7149,=1.0465,=1.4323,=1.7619,=0.0473,=0.4439,=0.0259,=0.0421,=0.0481,=0.0555,=0.0761,=0.0487,=0.0964,=0.0513,=365
="000992",全指金融,2011-08-02,=-0.0110,=5437.6000,=-0.0919,=7.9241,=0.3792,=5.9310,=7.1022,=8.2546,=9.0288,=11.6339,=0.7904,=0.3092,=0.6188,=0.7234,=0.8880,=1.1385,=1.5107,=2.1053,=0.8050,=1.1568,=1.4432,=1.8065,=2.0970,=2.6668,=0.0373,=0.5779,=0.0229,=0.0327,=0.0362,=0.0437,=0.0581,=0.0497,=0.0846,=0.0444,=2717
="930992",沪港深红利低波,2017-06-28,=-0.0103,=5410.5300,=-0.0282,=7.9261,=0.8104,=4.0130,=5.2287,=6.0100,=7.8928,=8.5109,=0.7512,=0.8727,=0.4277,=0.5394,=0.5977,=0.7387,=0.7950,=1.1859,=0.7870,=0.4496,=0.6026,=0.8966,=1.1914,=1.3912,=0.0509,=0.0848,=0.0476,=0.0534,=0.0712,=0.0765,=0.0949,=0.0480,=0.0878,=0.0455,=60
="932596",港股通红利低波,2016-02-04,=-0.0153,=4190.3300,=0.0803,=7.9390,=0.3704,=7.1792,=7.7982,=8.0243,=8.2478,=8.5745,=0.7414,=0.5761,=0.6528,=0.6978,=0.7319,=0.7554,=0.7956,=1.3663,=0.7654,=1.2161,=1.2866,=1.3372,=1.3681,=1.4305,=0.0501,=0.3580,=0.0473,=0.0491,=0.0523,=0.0546,=0.0579,=0.0463,=0.0894,,=109
="000029",180价值,2009-01-09,=-0.0105,=4186.2600,=-0.0599,=8.0041,=0.5631,=5.6894,=6.9075,=7.8730,=8.4988,=10.8138,=0.8359,=0.3726,=0.6666,=0.8014,=0.8552,=1.0606,=1.4433,=1.1262,=0.9077,=0.6198,=0.7825,=0.9448,=1.0757,=1.4032,=0.0406,=0.2576,=0.0290,=0.0397,=0.0429,=0.0522,=0.0634,=0.0509,=0.0896,=0.0469,=559
="H30270",红利价值,2013-12-19,=-0.0085,=9618.2600,=0.0090,=8.0070,=0.7728,=4.4543,=5.4548,=6.7979,=8.5969,=13.0955,=0.8210,=0.6490,=0.5256,=0.6499,=0.7652,=1.2258,=1.7317,=1.6414,=0.9928,=0.5854,=0.8153,=1.0091,=1.3112,=1.6668,=0.0420,=0.2086,=0.0269,=0.0418,=0.0500,=0.0628,=0.0726,=0.0497,=0.0936,=0.0466,=228
="930914",港股通高股息,2016-11-25,=-0.0129,=5152.6200,=0.0478,=8.0572,=0.8228,=3.4280,=4.4420,=5.9953,=7.9135,=11.1979,=0.7763,=0.7223,=0.3979,=0.5041,=0.6322,=0.8505,=1.1764,=1.2606,=0.7943,=0.5144,=0.7098,=0.9274,=1.2640,=2.2126,=0.0514,=0.1312,=0.0387,=0.0545,=0.0656,=0.0862,=0.1194,=0.0472,=0.0918,=0.0489,=787
="931130",红利成长低波,2018-12-04,=-0.0112,=23984.1400,=0.0113,=8.1612,=0.6186,=4.4465,=5.6062,=7.8197,=8.6996,=11.5512,=0.8171,=0.3517,=0.5279,=0.6272,=0.8952,=1.0250,=1.5803,=2.7631,=0.9963,=0.3109,=0.8163,=1.3296,=2.0120,=2.8088,=0.0393,=0.3385,=0.0246,=0.0323,=0.0422,=0.0532,=0.0639,=0.0468,=0.0934,=0.0427,=158
="000063",上证周期,2010-02-03,=-0.0095,=3717.1500,=-0.0839,=8.4467,=0.4530,=5.4761,=7.1362,=8.5776,=9.4385,=12.4946,=0.9372,=0.4621,=0.6668,=0.8368,=0.9509,=1.1009,=1.4831,=1.5072,=0.8372,=0.8113,=1.0636,=1.2494,=1.4619,=1.7571,=0.0381,=0.4514,=0.0252,=0.0353,=0.0386,=0.0518,=0.0626,=0.0561,=0.0975,=0.0493,=212
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0149,=4068.5900,=0.0132,=8.4501,=0.4693,=4.8859,=6.8728,=8.7278,=11.3167,=15.9665,=0.7889,=0.3369,=0.5567,=0.7305,=0.8582,=1.1443,=1.3660,=0.9090,=0.3860,=0.5555,=0.7802,=0.9740,=1.3384,=1.5178,=0.0592,=0.6717,=0.0276,=0.0365,=0.0537,=0.0664,=0.1028,=0.0537,=0.0951,=0.0536,=35
="H50040",上红低波,2014-03-21,=-0.0093,=10866.8500,=-0.0145,=8.4995,=0.7824,=4.6938,=5.9512,=7.1590,=9.6645,=14.3118,=0.8630,=0.6101,=0.5647,=0.6911,=0.8311,=1.3609,=1.8756,=1.6698,=0.9930,=0.6380,=0.8684,=1.2018,=1.4157,=1.6953,=0.0424,=0.3129,=0.0230,=0.0391,=0.0465,=0.0588,=0.0718,=0.0498,=0.0936,=0.0482,=377
="399805",互联金融,2015-02-10,=-0.0119,=2756.9800,=-0.2837,=8.5027,=0.0635,=7.5943,=9.5079,=11.3110,=13.1553,=16.5816,=0.9407,=0.1076,=0.7644,=1.0273,=1.3767,=1.7094,=2.0317,=1.6821,=0.6303,=1.1667,=1.4082,=1.6147,=1.7935,=2.2636,=0.0361,=0.8883,=0.0145,=0.0187,=0.0238,=0.0340,=0.0507,=0.0550,=0.0940,=0.0508,=340
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=-0.0063,=4288.5600,=-0.0402,=8.5042,=0.9567,=3.5572,=4.6664,=6.0293,=7.4024,=9.5068,=0.7842,=0.7860,=0.3828,=0.4866,=0.5895,=0.8079,=1.1073,=0.6662,=0.2119,=0.4386,=0.6611,=0.8527,=1.4028,=2.0623,=0.0576,=0.3609,=0.0385,=0.0530,=0.0638,=0.0815,=0.1103,,=0.0873,=0.0484,=1581
="H30269",红利低波,2013-12-19,=-0.0092,=11021.3200,=-0.0195,=8.5113,=0.7828,=4.5638,=5.5488,=6.9350,=9.4786,=14.4342,=0.8741,=0.6422,=0.5386,=0.6570,=0.7994,=1.3872,=1.9670,=1.6610,=0.9955,=0.6111,=0.8850,=1.0977,=1.4173,=1.6855,=0.0429,=0.2762,=0.0246,=0.0406,=0.0503,=0.0605,=0.0732,=0.0505,=0.0946,=0.0469,=4895
="399373",大盘价值,2010-01-04,=-0.0100,=8104.9000,=-0.0547,=8.5146,=0.5474,=5.4746,=6.8623,=8.3403,=9.1146,=11.9914,=0.9020,=0.4444,=0.6410,=0.8033,=0.9329,=1.1357,=1.5001,=1.1803,=0.8759,=0.5920,=0.7817,=0.9284,=1.1490,=1.4541,=0.0420,=0.4332,=0.0275,=0.0375,=0.0428,=0.0526,=0.0641,=0.0525,=0.0939,=0.0498,=339
="399812",养老产业,2014-06-06,=-0.0135,=5158.8600,=-0.1852,=8.5201,=0,=8.5201,=17.4030,=20.2437,=25.2889,=31.4367,=1.6699,=0.0103,=1.5864,=2.0248,=2.7768,=3.2414,=4.2954,=1.2940,=0.0132,=1.2170,=1.4459,=1.6757,=1.8719,=2.5548,=0.0298,=0.9942,=0.0096,=0.0132,=0.0173,=0.0245,=0.0306,=0.0998,=0.1459,=0.0698,=6290
="930709",香港证券,2015-07-13,=-0.0080,=1269.4500,=-0.1013,=8.5631,=0.0715,=6.3679,=10.1706,=12.7749,=14.8797,=24.4010,=0.9144,=0.4066,=0.5308,=0.7585,=0.9559,=1.1882,=1.5872,=3.3154,=0.5654,=1.7834,=2.5966,=3.1589,=4.1557,=5.9903,=0.0408,=0.8146,=0.0202,=0.0265,=0.0337,=0.0402,=0.0726,=0.0572,=0.0828,=0.0419,=527
="931446",东证红利低波,2020-04-21,=-0.0095,=3360.4500,=-0.0239,=8.5703,=0.8142,=5.1478,=6.1976,=7.2264,=8.5384,=11.0216,=0.8315,=0.7325,=0.5884,=0.6984,=0.7688,=0.8682,=1.2481,=1.5372,=0.9638,=0.5909,=0.7583,=0.9007,=1.3438,=1.5979,=0.0416,=0.2082,=0.0325,=0.0416,=0.0483,=0.0562,=0.0651,=0.0477,=0.0895,=0.0473,=924
="000922",中证红利,2008-05-26,=-0.0062,=5534.2500,=0.0055,=8.6210,=0.8013,=5.1762,=6.0245,=7.6568,=8.6158,=11.2156,=0.8508,=0.5181,=0.5911,=0.7110,=0.8426,=1.1014,=1.4999,=1.2856,=0.8887,=0.6332,=0.7726,=1.0442,=1.2410,=1.7101,=0.0420,=0.2337,=0.0309,=0.0413,=0.0471,=0.0596,=0.0693,=0.0487,=0.0895,=0.0440,=20608
="930839",港股通高息精选,2016-06-08,=-0.0124,=3261.0800,=-0.0543,=8.7426,=0.3841,=4.9918,=7.1350,=9.3279,=13.0246,=31.7979,=1.3092,=0.7320,=0.7294,=0.9293,=1.0783,=1.5790,=4.8768,=1.0907,=0.4198,=0.3418,=0.5599,=1.2183,=1.8324,=6.3245,=0.0567,=0.6407,=0.0089,=0.0375,=0.0501,=0.0677,=0.1118,,=0.1444,=0.0781,=398
="000919",300价值,2008-01-21,=-0.0085,=5066.4700,=-0.0474,=8.7493,=0.6311,=5.9577,=7.3283,=8.4456,=9.2359,=12.2376,=0.9131,=0.4262,=0.6917,=0.8489,=0.9316,=1.1246,=1.5388,=1.1299,=0.8528,=0.6314,=0.7861,=0.9060,=1.1117,=1.3421,=0.0404,=0.4732,=0.0265,=0.0369,=0.0407,=0.0490,=0.0609,=0.0515,=0.0921,=0.0477,=4350
="000151",上国红利,2012-07-20,=-0.0063,=1670.7100,=0.0936,=8.8943,=0.9757,=4.5075,=5.3657,=7.0111,=7.9738,=10.0345,=0.7903,=0.6031,=0.5268,=0.6189,=0.7506,=0.9617,=1.3272,=1.0912,=0.5276,=0.6026,=0.8953,=1.0751,=1.2984,=1.6854,=0.0425,=0.1010,=0.0346,=0.0443,=0.0513,=0.0650,=0.0754,=0.0453,=0.0803,=0.0499,=246
="000821",300红利,2012-07-20,=-0.0093,=6723.1700,=0.0076,=8.8981,=0.9052,=4.9998,=6.1944,=7.5608,=8.5557,=10.9286,=0.8791,=0.5420,=0.5725,=0.7140,=0.8620,=1.0735,=1.4919,=1.4209,=0.9217,=0.6098,=0.7993,=1.0658,=1.3344,=1.6963,=0.0429,=0.2370,=0.0319,=0.0425,=0.0473,=0.0563,=0.0673,=0.0492,=0.0916,=0.0473,=1014
="000015",红利指数,2005-01-04,=-0.0055,=3297.9300,=0.0857,=8.9172,=0.9674,=4.6646,=5.5108,=7.0876,=8.1178,=10.4439,=0.8636,=0.6480,=0.5525,=0.6398,=0.7654,=1.0119,=1.3875,=1.4982,=0.9551,=0.7277,=0.8913,=1.1516,=1.3578,=1.6890,=0.0407,=0.1315,=0.0330,=0.0427,=0.0514,=0.0644,=0.0757,=0.0478,=0.0885,=0.0409,=14303
="930955",红利低波100,2017-05-26,=-0.0084,=11265.7400,=-0.0446,=8.9461,=0.8266,=5.0805,=6.0841,=7.4661,=8.6911,=11.5013,=0.8506,=0.5453,=0.5792,=0.6675,=0.8332,=0.9833,=1.3722,=1.4585,=0.8824,=0.5888,=0.7810,=0.9956,=1.3808,=1.7525,=0.0443,=0.3030,=0.0270,=0.0431,=0.0469,=0.0560,=0.0683,=0.0466,=0.0928,=0.0503,=2469
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0052,=8532.4400,=-0.0983,=9.0031,=0.4742,=5.7712,=7.9406,=9.1165,=10.2891,=13.0207,=1.0397,=0.3775,=0.7256,=0.9442,=1.0781,=1.2097,=1.5098,=1.6357,=0.6904,=0.9123,=1.1615,=1.4619,=1.7434,=2.4187,=0.0369,=0.5063,=0.0247,=0.0321,=0.0368,=0.0450,=0.0643,=0.0573,=0.1051,=0.0524,=271
="000968",300周期,2010-05-28,=-0.0086,=4157.0300,=-0.0861,=9.0374,=0.4720,=6.1174,=7.8172,=9.1254,=10.2552,=13.3562,=0.9571,=0.4229,=0.7021,=0.8484,=0.9940,=1.1616,=1.5550,=1.5382,=0.8310,=0.8459,=1.0834,=1.2645,=1.5120,=1.8297,=0.0367,=0.5763,=0.0230,=0.0323,=0.0360,=0.0470,=0.0569,=0.0541,=0.0922,=0.0475,=104
="931644",800红利,2024-03-15,=-0.0063,=2571.5000,=0.0076,=9.0567,=0.7944,=6.4729,=7.4148,=8.4674,=9.0603,=9.4757,=0.8839,=0.6612,=0.7001,=0.7758,=0.8603,=0.9038,=0.9431,=1.2778,=0.7566,=0.8423,=0.9329,=1.1592,=1.2896,=1.3602,=0.0429,=0.1941,=0.0416,=0.0430,=0.0464,=0.0574,=0.0662,=0.0486,=0.0906,=0.0470,=36
="932153",港股通价值策略,2025-04-30,=-0.0168,=1115.0700,=0.0612,=9.0683,=0.0824,=8.1696,=9.4878,=10.0494,=10.3560,=10.9237,=0.8014,=0.1559,=0.7012,=0.8177,=0.8710,=0.8983,=0.9365,=0.9477,=0.1500,=0.8168,=0.9667,=1.0202,=1.0616,=1.1126,=0.0442,=0.7559,=0.0397,=0.0414,=0.0428,=0.0446,=0.0538,,=0.0817,=0.0427,=16
="000824",国企红利,2012-07-20,=-0.0074,=2160.9000,=0.0188,=9.1327,=0.9621,=4.8847,=5.9406,=7.3386,=8.5499,=10.7823,=0.8839,=0.6282,=0.5610,=0.6880,=0.8233,=1.0527,=1.4469,=1.3209,=0.8829,=0.5370,=0.7016,=0.9865,=1.2719,=1.6834,=0.0420,=0.2139,=0.0328,=0.0418,=0.0481,=0.0583,=0.0694,=0.0481,=0.0892,=0.0457,=969
="950090",50AH优选,2015-12-10,=-0.0081,=5798.4200,=-0.0624,=9.1474,=0.6118,=6.3188,=7.9171,=8.7097,=9.8664,=13.5010,=1.0356,=0.5101,=0.7914,=0.9506,=1.0332,=1.1230,=1.5403,=1.3401,=0.9153,=0.6574,=0.8491,=0.9589,=1.0864,=1.4553,=0.0386,=0.4498,=0.0256,=0.0346,=0.0397,=0.0476,=0.0655,=0.0564,=0.1007,=0.0530,=2003
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0094,=11834.9400,=-0.0786,=9.2114,=0.6489,=6.0524,=7.9817,=8.7149,=10.0620,=15.8114,=0.9976,=0.4555,=0.6924,=0.9063,=1.0130,=1.1579,=1.7191,=1.3172,=0.7054,=0.8066,=1.0060,=1.1010,=1.4384,=2.0876,=0.0364,=0.3741,=0.0200,=0.0332,=0.0380,=0.0443,=0.0600,,=0.1052,=0.0534,=93
="930740",300红利LV,2018-12-04,=-0.0054,=7025.8400,=-0.0200,=9.2202,=0.9227,=5.4153,=6.8543,=7.5584,=8.7859,=9.6903,=0.8821,=0.5810,=0.6159,=0.7748,=0.8593,=0.9446,=1.0604,=1.6140,=0.9052,=0.6725,=0.8601,=1.0837,=1.5221,=1.9253,=0.0424,=0.2346,=0.0370,=0.0419,=0.0451,=0.0510,=0.0622,=0.0462,=0.0932,=0.0455,=655
