指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),股息率,关注度
="987016",港股通红利低波,2021-11-18,,,=0.1377,=7.7029,=0.9761,=3.4544,=4.2935,=4.8978,=6.6425,=8.0054,=0.7118,=0.9604,=0.4152,=0.4847,=0.5375,=0.6476,=0.7529,=1.2547,=0.9742,=0.5827,=0.6589,=0.7896,=1.0855,=1.3012,,=0.0893,,=0.0501,=142
="HSMCHYI",恒生中国内地企业高股息率指数,2019-09-01,=0.0018,=3085.2800,=0.1087,=7.7450,=0.9854,=3.7550,=5.0448,=5.8050,=6.6968,=7.9027,=0.7755,=0.9357,=0.4590,=0.5780,=0.6389,=0.7350,=0.8175,=1.1786,=0.9782,=0.5101,=0.6875,=0.7953,=0.9058,=1.2126,,,,=0.0483,=277
="H11140",香港红利,2009-07-23,=0.0083,=4145.8320,=0.1354,=7.7889,=0.7800,=3.0693,=4.4554,=5.9842,=8.2441,=13.9623,=0.7353,=0.6402,=0.3833,=0.5103,=0.6296,=0.8659,=1.1652,=1.2393,=0.7208,=0.5431,=0.7464,=0.9724,=1.5248,=2.1349,,=0.0912,,=0.0505,=38
="000914",300金融,2007-07-02,=-0.0028,=6132.2600,=-0.0872,=7.8362,=0.4988,=5.2769,=6.6022,=7.8376,=8.6017,=11.3863,=0.7555,=0.2483,=0.5962,=0.7048,=0.9186,=1.1328,=1.4919,=2.1349,=0.8395,=1.1210,=1.4310,=1.8121,=2.0858,=2.7052,=0.0223,=0.0897,=0.0236,=0.0383,=341
="H30270",红利价值,2013-12-19,=0.0005,=9749.5159,=0.0228,=7.9034,=0.7529,=4.4543,=5.4275,=6.7459,=8.7354,=13.0955,=0.7892,=0.5709,=0.5256,=0.6484,=0.7621,=1.2533,=1.7317,=1.6017,=0.9797,=0.5854,=0.8107,=0.9962,=1.2842,=1.6637,=0.0235,=0.0936,=0.0240,=0.0420,=186
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=0.0012,=4802.8200,=0.0749,=7.9499,=0.8951,=3.5572,=4.6372,=5.9747,=7.1802,=9.5068,=0.7159,=0.7154,=0.3828,=0.4848,=0.5785,=0.8165,=1.1073,=0.9585,=0.5948,=0.4386,=0.6535,=0.8452,=1.4180,=2.0623,,,,=0.0507,=1488
="931024",港股通非银,2017-11-06,=-0.0020,=4314.1047,=0.0048,=8.0490,=0.1044,=6.7549,=8.6655,=11.2904,=13.3704,=22.4310,=1.0955,=0.5577,=0.6237,=0.8469,=1.0487,=1.2246,=1.7592,=1.3480,=0.8770,=0.5870,=0.8745,=1.0101,=1.2157,=2.2002,,=0.1344,,=0.0365,=188
="932596",港股通红利低波,2016-02-04,,,=0.1271,=8.0758,=0.4679,=7.4451,=7.8265,=8.0988,=8.2994,=8.5745,=0.7575,=0.7564,=0.6528,=0.6952,=0.7215,=0.7604,=0.7956,=1.3491,=0.6667,=1.2161,=1.2779,=1.3303,=1.3647,=1.4099,,=0.0894,,=0.0482,=85
="930914",港股通高股息,2016-11-25,=0.0039,=5432.3649,=0.1047,=8.0937,=0.8368,=3.4280,=4.4181,=5.8950,=7.7833,=11.1979,=0.7800,=0.7291,=0.3979,=0.5020,=0.6140,=0.8532,=1.1764,=1.2825,=0.8210,=0.5144,=0.7031,=0.9213,=1.2498,=2.2126,,=0.0918,,=0.0497,=692
="HSHDYI",恒生高股息率指数,2012-12-10,=0.0016,=1418.4800,=0.1121,=8.1479,=0.8606,=3.6777,=4.8612,=6.6082,=7.7888,=10.6953,=0.7483,=0.6282,=0.4041,=0.5046,=0.6482,=0.9078,=1.1746,=1.1870,=0.6493,=0.5013,=0.7008,=1.0658,=1.5005,=1.9871,,,,=0.0501,=908
="000934",中证金融,2009-07-03,=-0.0019,=5776.6600,=-0.0786,=8.1579,=0.5276,=5.7083,=6.8944,=8.0859,=8.8714,=11.5527,=0.7686,=0.2500,=0.6117,=0.7181,=0.9241,=1.1488,=1.5017,=2.1503,=0.8519,=1.1467,=1.4503,=1.8022,=2.0717,=2.6696,=0.0220,=0.0873,=0.0231,=0.0371,=1151
="931157",SHS红利成长LV,2019-04-25,=-0.0030,=7498.2488,=0.0059,=8.1717,=0.7482,=4.1261,=5.5821,=6.8976,=8.3416,=11.5318,=0.8177,=0.5317,=0.5154,=0.6252,=0.8094,=0.9283,=1.5888,=1.5988,=0.9764,=0.5018,=0.7095,=1.0333,=1.3974,=1.6439,,=0.0964,,=0.0465,=318
="930992",沪港深红利低波,2017-06-28,,,=0.0462,=8.1946,=0.9371,=4.0130,=5.1292,=5.8512,=7.6622,=8.5109,=0.7638,=0.9371,=0.4277,=0.5367,=0.5894,=0.7144,=0.7950,=1.2123,=0.8508,=0.4496,=0.5994,=0.8286,=1.1803,=1.3912,,=0.0878,,=0.0484,=40
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=0.0010,=2857.9600,=0.1535,=8.2378,=0.9925,=3.8979,=4.9481,=5.8524,=7.1627,=8.4533,=0.7351,=0.9278,=0.4277,=0.5168,=0.5765,=0.6799,=0.8197,=1.2819,=0.9726,=0.5333,=0.6963,=0.8719,=1.1170,=1.3442,,,,=0.0488,=486
="H30269",红利低波,2013-12-19,=-0.0007,=11214.5035,=-0.0023,=8.3742,=0.7587,=4.5638,=5.5488,=6.8481,=9.4786,=14.4342,=0.8397,=0.5474,=0.5386,=0.6570,=0.8015,=1.3872,=1.9670,=1.6185,=0.9798,=0.6111,=0.8850,=1.0969,=1.4140,=1.6703,=0.0236,=0.0946,=0.0236,=0.0432,=4124
="000029",180价值,2009-01-09,=-0.0026,=4185.3000,=-0.0602,=8.3755,=0.7492,=5.6894,=6.9075,=7.8866,=8.5069,=10.8138,=0.7991,=0.1696,=0.6666,=0.8064,=0.8632,=1.0653,=1.4433,=1.0882,=0.8544,=0.6198,=0.7825,=0.9447,=1.0671,=1.4032,=0.0228,=0.0896,=0.0243,=0.0406,=554
="H50040",上红低波,2014-03-21,=-0.0001,=11154.2092,=0.0115,=8.3761,=0.7657,=4.6938,=5.9512,=7.0544,=9.6645,=14.3118,=0.8306,=0.4785,=0.5647,=0.6911,=0.8367,=1.3609,=1.8756,=1.6320,=0.9785,=0.6380,=0.8684,=1.2011,=1.3977,=1.6845,=0.0234,=0.0936,=0.0244,=0.0424,=352
="000992",全指金融,2011-08-02,=-0.0021,=5544.8400,=-0.0740,=8.4058,=0.5545,=5.9310,=7.1022,=8.2637,=9.0288,=11.6339,=0.7727,=0.2504,=0.6188,=0.7234,=0.9346,=1.1610,=1.5107,=2.1388,=0.8461,=1.1568,=1.4432,=1.8063,=2.0734,=2.6668,=0.0217,=0.0846,=0.0227,=0.0365,=2700
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0064,=4087.7600,=0.1371,=8.4479,=0.9964,=4.9972,=5.5376,=6.1069,=7.6476,=8.5526,=0.8120,=0.9745,=0.5264,=0.5919,=0.6303,=0.7502,=0.8375,=1.0106,=0.9903,=0.5404,=0.5934,=0.6630,=0.8529,=1.0234,,=0.0956,,=0.0452,=107
="931446",东证红利低波,2020-04-21,=0.0001,=3446.2149,=0.0010,=8.4603,=0.7754,=5.1478,=6.1714,=7.0985,=8.5391,=11.0216,=0.7966,=0.5948,=0.5884,=0.6949,=0.7630,=0.8733,=1.2481,=1.5336,=0.9678,=0.5909,=0.7529,=0.8846,=1.3122,=1.5979,=0.0224,=0.0895,=0.0240,=0.0422,=816
="931130",红利成长低波,2018-12-04,,,=-0.0014,=8.5322,=0.7404,=4.4465,=5.5721,=7.7826,=8.7340,=11.5512,=0.8396,=0.3407,=0.5279,=0.6237,=0.9019,=1.0333,=1.5803,=1.8819,=0.7782,=0.3109,=0.8130,=1.3175,=1.9180,=2.5957,=0.0231,=0.0934,=0.0229,=0.0428,=142
="000151",上国红利,2012-07-20,=-0.0024,=1623.6700,=0.0628,=8.5768,=0.9596,=4.5075,=5.3657,=6.9314,=7.6677,=10.0345,=0.7441,=0.4666,=0.5268,=0.6189,=0.7553,=0.9661,=1.3272,=1.0599,=0.4534,=0.6026,=0.8953,=1.0901,=1.3107,=1.6854,=0.0218,=0.0803,=0.0258,=0.0436,=207
="000922",中证红利,2008-05-26,=-0.0015,=5774.7235,=0.0492,=8.5936,=0.7941,=5.1762,=6.0245,=7.6564,=8.6145,=11.2156,=0.8236,=0.4336,=0.5911,=0.7110,=0.8561,=1.1086,=1.4999,=1.2707,=0.8709,=0.6332,=0.7726,=1.0438,=1.2210,=1.7101,=0.0233,=0.0895,=0.0228,=0.0421,=19958
="000821",300红利,2012-07-20,=-0.0025,=6659.2860,=-0.0019,=8.6947,=0.8490,=4.9998,=6.1944,=7.5598,=8.4148,=10.9286,=0.8393,=0.3915,=0.5725,=0.7140,=0.8731,=1.0796,=1.4919,=1.4109,=0.9125,=0.6098,=0.7993,=1.0626,=1.3161,=1.6963,=0.0235,=0.0916,=0.0239,=0.0432,=988
="000015",红利指数,2005-01-04,=-0.0017,=3247.7500,=0.0692,=8.7194,=0.9431,=4.6646,=5.5108,=7.0874,=8.0144,=10.4439,=0.8222,=0.5854,=0.5525,=0.6398,=0.7658,=1.0179,=1.3875,=1.4675,=0.9348,=0.7277,=0.8913,=1.1302,=1.3281,=1.6890,=0.0233,=0.0885,=0.0212,=0.0409,=14155
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0020,=5418.7900,=0.1668,=8.8100,=0.9779,=4.2457,=4.7125,=5.7622,=7.6278,=9.0746,=0.7909,=0.9461,=0.4429,=0.4981,=0.5802,=0.7343,=0.8283,=1.1184,=0.9765,=0.6036,=0.6732,=0.8722,=1.0236,=1.1508,,,,=0.0507,=83
="000063",上证周期,2010-02-03,=-0.0019,=3804.6600,=-0.0623,=8.9287,=0.6341,=5.4761,=7.1362,=8.5737,=9.4385,=12.4946,=0.9089,=0.3791,=0.6668,=0.8368,=0.9626,=1.1068,=1.4831,=1.5881,=0.9369,=0.8113,=1.0636,=1.2493,=1.4365,=1.7571,=0.0245,=0.0975,=0.0256,=0.0371,=206
="000824",国企红利,2012-07-20,=-0.0031,=2203.3802,=0.0388,=8.9470,=0.9377,=4.8847,=5.9406,=7.3384,=8.3845,=10.7823,=0.8478,=0.5260,=0.5610,=0.6880,=0.8276,=1.0592,=1.4469,=1.3020,=0.8597,=0.5370,=0.7016,=0.9865,=1.2450,=1.6834,=0.0232,=0.0892,=0.0226,=0.0420,=934
="931644",800红利,2024-03-15,,,=0.0465,=9.0212,=0.7534,=6.4729,=7.3069,=8.2109,=9.0629,=9.4757,=0.8658,=0.5703,=0.7001,=0.7688,=0.8598,=0.9080,=0.9431,=1.3192,=0.9094,=0.8423,=0.9239,=1.1167,=1.2859,=1.3602,=0.0236,=0.0906,=0.0231,=0.0430,=29
="399373",大盘价值,2010-01-04,=-0.0047,=8220.1200,=-0.0413,=9.0946,=0.7880,=5.4746,=6.8623,=8.3416,=9.1146,=11.9914,=0.9045,=0.4233,=0.6410,=0.8033,=0.9470,=1.1408,=1.5001,=1.1615,=0.8453,=0.5920,=0.7817,=0.9281,=1.1405,=1.4541,=0.0236,=0.0939,=0.0248,=0.0419,=325
="930740",300红利LV,2018-12-04,=0,=7222.5379,=0.0075,=9.1048,=0.8855,=5.4153,=6.8245,=7.5071,=8.6162,=9.6903,=0.9034,=0.6565,=0.6159,=0.7705,=0.8564,=0.9464,=1.0604,=1.3876,=0.7310,=0.6725,=0.8552,=1.0760,=1.5060,=1.9253,=0.0239,=0.0932,=0.0223,=0.0424,=606
="930955",红利低波100,2017-05-26,=-0.0016,=11951.1602,=0.0136,=9.1225,=0.8554,=5.0805,=6.0616,=7.4049,=8.5701,=11.5013,=0.8828,=0.6340,=0.5792,=0.6657,=0.8252,=0.9912,=1.3722,=1.3728,=0.8140,=0.5888,=0.7769,=0.9877,=1.3483,=1.7525,=0.0234,=0.0928,=0.0257,=0.0443,=2062
="000919",300价值,2008-01-21,=-0.0032,=5153.5714,=-0.0310,=9.1755,=0.7653,=5.9577,=7.3283,=8.4451,=9.2438,=12.2376,=0.8984,=0.3313,=0.6917,=0.8497,=0.9416,=1.1480,=1.5388,=1.1221,=0.8449,=0.6314,=0.7861,=0.9060,=1.1061,=1.3421,=0.0228,=0.0921,=0.0242,=0.0397,=4310
="000825",央企红利,2012-07-20,=-0.0022,=3530.8956,=0.0224,=9.3084,=0.9620,=4.7369,=6.0940,=7.3069,=8.3505,=10.5687,=0.8848,=0.5586,=0.5507,=0.6915,=0.8600,=0.9983,=1.3929,=1.2386,=0.8461,=0.6009,=0.8548,=1.0604,=1.2145,=1.7357,=0.0224,=0.0902,=0.0228,=0.0413,=325
="931479",证券保险,2020-05-06,=-0.0011,=947.4311,=-0.1085,=9.4186,=0.0308,=8.7385,=11.9298,=13.5159,=15.5443,=21.1012,=1.2567,=0.2481,=1.0296,=1.2308,=1.3820,=1.5741,=2.2844,=1.7130,=0.7156,=1.0318,=1.2711,=1.4525,=1.7907,=2.2879,=0.0256,=0.1317,=0.0302,=0.0284,=24
="931848",800红利低波,2024-05-21,=0.0010,=3267.9428,=0.0324,=9.4458,=0.7505,=7.4155,=8.1976,=9.0584,=9.4823,=9.7854,=0.9294,=0.5535,=0.7315,=0.8592,=0.9199,=0.9708,=1.0024,=1.3722,=0.7002,=1.1714,=1.2311,=1.3474,=1.3830,=1.5428,=0.0237,=0.0929,=0.0230,=0.0417,=143
="H30035",300非银,2012-12-21,=-0.0029,=9868.7665,=-0.1151,=9.6529,=0.0165,=9.0295,=13.0417,=15.1699,=19.3628,=26.3489,=1.2785,=0.1514,=1.0544,=1.3186,=1.6337,=2.0481,=2.4387,=1.7487,=0.5285,=1.0410,=1.4185,=1.7213,=1.9729,=2.3917,=0.0253,=0.1294,=0.0297,=0.0277,=1194
="000968",300周期,2010-05-28,,,=-0.0363,=9.6845,=0.6456,=6.1174,=7.8172,=9.1551,=10.2896,=13.3562,=0.9488,=0.3853,=0.7021,=0.8484,=1.0092,=1.1784,=1.5550,=1.6000,=0.9253,=0.8459,=1.0834,=1.2643,=1.4800,=1.8297,=0.0243,=0.0922,=0.0244,=0.0350,=98
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0012,=4629.1500,=0.1528,=9.7438,=0.6583,=4.8859,=6.8728,=8.8773,=11.9554,=16.1208,=0.9202,=0.6050,=0.5567,=0.7305,=0.8673,=1.1738,=1.3660,=1.0463,=0.5945,=0.5555,=0.7802,=0.9883,=1.3591,=1.5178,,=0.0951,,=0.0515,=32
="931069",中金300,2018-02-14,=-0.0026,=4966.7830,=-0.0075,=9.7665,=0.6275,=5.9518,=7.5281,=9.2820,=10.5037,=13.6164,=0.9705,=0.3062,=0.7377,=0.9211,=1.0964,=1.3562,=1.8328,=1.4032,=0.8589,=0.6656,=0.8627,=1.1134,=1.3261,=1.7542,=0.0231,=0.0958,=0.0284,=0.0389,=88
="H30356",800价值,2014-06-09,=-0.0020,=6559.4046,=-0.0131,=9.9496,=0.7974,=6.4024,=7.6930,=9.0374,=9.9596,=13.4784,=0.9650,=0.4559,=0.7030,=0.8622,=0.9894,=1.1733,=1.6287,=1.1049,=0.8401,=0.5868,=0.7378,=0.8819,=1.0825,=1.3738,=0.0232,=0.0908,=0.0237,=0.0376,=30
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0014,=9283.4700,=-0.0189,=9.9785,=0.7196,=5.7712,=7.9126,=9.0274,=10.2891,=13.0207,=1.0875,=0.5258,=0.7256,=0.9416,=1.0791,=1.2097,=1.5098,=1.7619,=0.8265,=0.9123,=1.1487,=1.4103,=1.7360,=2.4187,,=0.1031,,=0.0336,=266
="932422",A500红利低波,2025-04-09,=-0.0015,=3106.3315,=0.0011,=10.0184,=0.3473,=9.5190,=9.8902,=10.1000,=10.2538,=10.5846,=1.0078,=0.0496,=0.9943,=1.0283,=1.0441,=1.0579,=1.0978,=1.3017,=0.1374,=1.2431,=1.3088,=1.4345,=1.4743,=1.5336,=0.0241,=0.0948,,=0.0413,=301
="000042",上证央企,2009-03-30,=-0.0013,=1774.1600,=-0.0205,=10.1012,=0.8139,=6.3284,=7.8863,=9.1581,=10.0542,=12.9577,=0.9784,=0.4686,=0.7230,=0.8871,=0.9888,=1.1137,=1.4812,=1.3083,=0.9761,=0.6569,=0.8569,=0.9760,=1.1335,=1.3891,=0.0224,=0.0920,=0.0234,=0.0361,=382
="399550",央视50,2012-06-06,=-0.0089,=8575.5800,=0.0598,=10.1522,=0.7995,=6.8960,=8.2733,=9.2852,=10.1522,=13.0561,=0.9997,=0.1564,=0.8649,=1.0166,=1.2379,=1.4261,=1.8564,=2.1090,=0.8767,=1.3448,=1.6536,=1.8076,=2.0453,=2.5217,=0.0237,=0.0945,=0.0248,=0.0391,=2267
="930723",沪港深F100,2015-08-05,=-0.0007,=5131.4387,=0.0078,=10.1578,=0.7962,=5.4557,=7.5706,=9.0096,=10.1706,=13.1279,=0.9935,=0.4658,=0.6469,=0.8476,=1.0097,=1.1160,=1.4626,=1.3097,=0.8405,=0.6039,=0.8632,=1.0764,=1.2860,=1.6654,,=0.0918,,=0.0380,=149
="399966",800证保,2012-12-21,=-0.0003,=5932.2700,=-0.1029,=10.1598,=0.0169,=9.4219,=13.7103,=15.9954,=19.7375,=27.1945,=1.2863,=0.1551,=1.0619,=1.3214,=1.6161,=2.0408,=2.4366,=1.8887,=0.6134,=1.1634,=1.5249,=1.7816,=2.0457,=2.5211,=0.0247,=0.1256,=0.0286,=0.0266,=169
="H30588",中证证保,2015-02-02,=-0.0003,=1007.5475,=-0.1028,=10.1653,=0.0165,=9.4285,=13.6588,=16.0886,=19.5891,=27.6808,=1.2851,=0.1539,=1.0752,=1.3209,=1.6260,=2.0366,=2.4238,=1.8919,=0.6382,=1.1673,=1.5178,=1.7623,=2.0128,=2.5500,=0.0246,=0.1254,=0.0286,=0.0266,=467
="399805",互联金融,2015-02-10,=-0.0141,=3404.4800,=-0.1155,=10.1868,=0.2620,=7.5943,=9.7864,=11.4659,=13.1628,=16.5816,=1.0321,=0.1762,=0.7644,=1.0508,=1.4270,=1.7274,=2.0317,=1.9062,=0.9109,=1.1667,=1.4082,=1.6143,=1.7861,=2.2175,=0.0238,=0.0940,=0.0248,=0.0321,=328
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0003,=12807.4800,=-0.0029,=10.2741,=0.8252,=6.0524,=7.8890,=8.6340,=10.0546,=15.8114,=1.0778,=0.6631,=0.6924,=0.8933,=1.0038,=1.1579,=1.7191,=1.4412,=0.8035,=0.7846,=0.9969,=1.0861,=1.4384,=2.0876,,=0.1034,,=0.0335,=91
="000925",基本面50,2009-02-26,=-0.0041,=4385.0773,=-0.0505,=10.2788,=0.8552,=6.2635,=7.9688,=9.0893,=10.0905,=12.7955,=0.9842,=0.3593,=0.7306,=0.9013,=1.0568,=1.1921,=1.5728,=1.0915,=0.7690,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0227,=0.0882,=0.0241,=0.0375,=4546
="932431",300质量,2025-03-18,=-0.0080,=2019.7442,=-0.0130,=10.2832,=0.7419,=9.4685,=9.9726,=10.1429,=10.3277,=10.6435,=1.0950,=0.0681,=1.0727,=1.1135,=1.1307,=1.1459,=1.1853,=2.1888,=0.3835,=2.0194,=2.1547,=2.2051,=2.2448,=2.3259,=0.0253,=0.1012,=0.0271,=0.0357,=6
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0002,=8882.3700,=-0.0035,=10.3112,=0.8262,=6.0524,=7.8907,=8.6461,=10.0674,=15.8114,=1.0812,=0.6667,=0.6924,=0.8932,=1.0049,=1.1595,=1.7191,=1.4454,=0.8042,=0.7849,=0.9970,=1.0865,=1.4420,=2.0876,,=0.1034,,=0.0334,=4742
="950090",50AH优选,2015-12-10,=0.0035,=6406.2146,=0.0359,=10.4050,=0.9188,=6.3188,=7.9084,=8.6430,=9.8020,=13.5010,=1.0885,=0.6940,=0.7914,=0.9492,=1.0277,=1.1241,=1.5403,=1.4073,=0.9886,=0.6574,=0.8471,=0.9497,=1.0588,=1.4553,,=0.1007,,=0.0349,=1994
="932153",港股通价值策略,2025-04-30,=-0.0029,=1158.6882,=0.1027,=10.4282,=0.8221,=8.1696,=9.7214,=10.1314,=10.4029,=10.9237,=0.9026,=0.7905,=0.7012,=0.8386,=0.8824,=0.9032,=0.9365,=1.0703,=0.8419,=0.8168,=0.9715,=1.0329,=1.0649,=1.1126,,=0.0812,,=0.0399,=8
="000056",上证国企,2010-01-04,=-0.0010,=1254.7100,=0.0059,=10.4400,=0.7166,=7.2538,=8.8792,=9.7035,=10.7955,=13.3187,=1.1465,=0.5895,=0.8518,=1.0314,=1.1223,=1.2162,=1.5455,=1.6995,=0.9596,=0.7909,=0.9986,=1.1093,=1.2311,=1.7805,=0.0264,=0.1060,=0.0271,=0.0361,=197
="931375",300质量低波,2019-11-25,=-0.0056,=17246.8534,=0.0170,=10.4859,=0.4165,=6.4946,=8.1532,=11.4414,=13.5695,=22.0532,=1.3075,=0.3992,=0.8054,=1.0798,=1.5639,=2.0778,=3.3245,=1.8326,=0.6353,=1.0044,=1.3235,=1.6650,=2.0951,=2.5370,=0.0279,=0.1211,=0.0298,=0.0307,=110
="000859",国企一带一路,2019-05-16,=-0.0052,=2037.1028,=0.1184,=10.5056,=0.1630,=9.4709,=10.6890,=12.5556,=14.5258,=21.0714,=1.0017,=0.0100,=0.9854,=1.2003,=1.4445,=1.7807,=2.1877,=1.1412,=0.9746,=0.4715,=0.5600,=0.7377,=0.8238,=1.1782,=0.0234,=0.0898,=0.0201,=0.0348,=258
="399371",国证价值,2010-01-04,=-0.0038,=7368.2300,=0.0229,=10.5673,=0.8243,=6.4728,=7.8356,=9.0962,=10.4198,=13.0475,=1.0081,=0.4917,=0.7249,=0.8967,=1.0111,=1.2365,=1.5675,=1.0981,=0.8007,=0.5764,=0.7536,=0.8692,=1.0978,=1.3812,=0.0233,=0.0892,=0.0237,=0.0375,=126
="931373",股息龙头,2019-11-15,,,=-0.0123,=10.5796,=0.9216,=5.4295,=6.8675,=8.2788,=9.5287,=11.4004,=1.1180,=0.7801,=0.6697,=0.8465,=1.0081,=1.1271,=1.2586,=1.5423,=0.9280,=0.5706,=0.8123,=0.9831,=1.3747,=1.6262,=0.0258,=0.1004,=0.0264,=0.0395,=324
="931722",国新港股通央企红利,2023-09-13,=0.0100,=1489.6797,=0.1304,=10.5868,=0.9663,=5.5040,=6.6541,=7.6406,=9.1506,=10.8173,=0.9611,=0.9156,=0.6213,=0.7239,=0.8191,=0.9069,=1.0298,=0.6595,=0.9494,=0.3100,=0.3808,=0.4678,=0.5963,=0.6918,,=0.0875,,=0.0480,=343
