指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),股息率,关注度
="000914",300金融,2007-07-02,=0.0117,=5979.7800,=-0.1099,=7.8387,=0.5004,=5.2769,=6.6022,=7.8376,=8.6017,=11.3863,=0.7601,=0.2605,=0.5962,=0.7048,=0.9119,=1.1328,=1.4919,=2.1355,=0.8417,=1.1210,=1.4310,=1.8123,=2.0915,=2.7052,=0.0223,=0.0897,=0.0236,=0.0383,=343
="930914",港股通高股息,2016-11-25,=-0.0080,=5170.1200,=0.0513,=7.8405,=0.8042,=3.4280,=4.4201,=5.9233,=7.8198,=11.1979,=0.7555,=0.6999,=0.3979,=0.5022,=0.6154,=0.8526,=1.1764,=1.2423,=0.7871,=0.5144,=0.7042,=0.9224,=1.2571,=2.2126,,=0.0918,,=0.0513,=705
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0084,=2673.7300,=0.0791,=7.8559,=0.9323,=3.8979,=4.9489,=5.8779,=7.2049,=8.4533,=0.7010,=0.8419,=0.4277,=0.5171,=0.5778,=0.6836,=0.8197,=1.2224,=0.8985,=0.5333,=0.6967,=0.8753,=1.1220,=1.3442,,,,=0.0512,=493
="931157",SHS红利成长LV,2019-04-25,=0.0055,=7220.5700,=-0.0314,=7.8877,=0.6608,=4.1261,=5.5915,=6.9136,=8.3348,=11.5318,=0.7910,=0.4534,=0.5154,=0.6258,=0.8083,=0.9242,=1.5888,=1.5429,=0.9279,=0.5018,=0.7114,=1.0382,=1.4083,=1.6439,,=0.0964,,=0.0482,=335
="H30270",红利价值,2013-12-19,=0.0006,=9609.2400,=0.0081,=7.9227,=0.7577,=4.4543,=5.4312,=6.7592,=8.7127,=13.0955,=0.7962,=0.5906,=0.5256,=0.6487,=0.7635,=1.2456,=1.7317,=1.6057,=0.9817,=0.5854,=0.8115,=0.9993,=1.2966,=1.6637,=0.0235,=0.0936,=0.0240,=0.0419,=198
="930992",沪港深红利低波,2017-06-28,=0.0004,=5542.0500,=-0.0045,=7.9278,=0.8381,=4.0130,=5.1560,=5.8790,=7.7587,=8.5109,=0.7393,=0.8335,=0.4277,=0.5369,=0.5903,=0.7252,=0.7950,=1.1727,=0.7774,=0.4496,=0.6002,=0.8553,=1.1867,=1.3912,,=0.0878,,=0.0501,=48
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0009,=5060.3300,=0.0896,=7.9762,=0.8091,=4.2457,=4.7281,=5.7789,=7.7978,=9.0746,=0.7447,=0.8320,=0.4429,=0.4987,=0.5831,=0.7378,=0.8283,=1.2186,=0.9973,=0.6036,=0.6744,=0.8768,=1.0351,=1.2224,,,,=0.0582,=86
="000934",中证金融,2009-07-03,=0.0119,=5572.9400,=-0.1111,=8.1016,=0.5045,=5.7083,=6.8944,=8.0859,=8.8714,=11.5527,=0.7676,=0.2560,=0.6117,=0.7181,=0.9179,=1.1488,=1.5017,=2.1355,=0.8434,=1.1467,=1.4503,=1.8024,=2.0806,=2.6696,=0.0220,=0.0873,=0.0231,=0.0374,=1154
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0056,=3878.9200,=0.0790,=8.1122,=0.8932,=4.9972,=5.5494,=6.1553,=7.7368,=8.5526,=0.7779,=0.8766,=0.5264,=0.5922,=0.6332,=0.7554,=0.8375,=0.9641,=0.8992,=0.5404,=0.5946,=0.6674,=0.8628,=1.0234,,=0.0956,,=0.0471,=112
="000992",全指金融,2011-08-02,=0.0119,=5334.6300,=-0.1091,=8.3312,=0.5256,=5.9310,=7.1022,=8.2725,=9.0288,=11.6339,=0.7701,=0.2547,=0.6188,=0.7234,=0.9265,=1.1610,=1.5107,=2.1198,=0.8331,=1.1568,=1.4432,=1.8065,=2.0773,=2.6668,=0.0217,=0.0846,=0.0227,=0.0368,=2704
="000029",180价值,2009-01-09,=0.0062,=4111.1700,=-0.0768,=8.3357,=0.7329,=5.6894,=6.9075,=7.8873,=8.5069,=10.8138,=0.7993,=0.1793,=0.6666,=0.8038,=0.8607,=1.0653,=1.4433,=1.0830,=0.8405,=0.6198,=0.7825,=0.9448,=1.0692,=1.4032,=0.0228,=0.0896,=0.0243,=0.0408,=560
="H50040",上红低波,2014-03-21,=0.0046,=11023.1400,=-0.0004,=8.4001,=0.7712,=4.6938,=5.9512,=7.0858,=9.6645,=14.3118,=0.8398,=0.5177,=0.5647,=0.6911,=0.8349,=1.3609,=1.8756,=1.6367,=0.9823,=0.6380,=0.8684,=1.2018,=1.4010,=1.6845,=0.0234,=0.0936,=0.0244,=0.0423,=363
="H30269",红利低波,2013-12-19,=0.0053,=11109.2200,=-0.0116,=8.4055,=0.7679,=4.5638,=5.5488,=6.8772,=9.4786,=14.4342,=0.8494,=0.5734,=0.5386,=0.6570,=0.8017,=1.3872,=1.9670,=1.6245,=0.9852,=0.6111,=0.8850,=1.0977,=1.4163,=1.6703,=0.0236,=0.0946,=0.0236,=0.0430,=4327
="931446",东证红利低波,2020-04-21,=0.0059,=3351.2000,=-0.0266,=8.5428,=0.8034,=5.1478,=6.1762,=7.1347,=8.5363,=11.0216,=0.8101,=0.6510,=0.5884,=0.6956,=0.7644,=0.8723,=1.2481,=1.5486,=0.9786,=0.5909,=0.7544,=0.8879,=1.3227,=1.5979,=0.0224,=0.0895,=0.0240,=0.0418,=849
="000922",中证红利,2008-05-26,=-0.0073,=5588.9800,=0.0154,=8.5972,=0.7943,=5.1762,=6.0245,=7.6568,=8.6151,=11.2156,=0.8287,=0.4534,=0.5911,=0.7110,=0.8519,=1.1086,=1.4999,=1.2712,=0.8710,=0.6332,=0.7726,=1.0442,=1.2283,=1.7101,=0.0233,=0.0895,=0.0228,=0.0421,=20096
="931130",红利成长低波,2018-12-04,=0.0111,=23365.7000,=-0.0147,=8.6500,=0.7813,=4.4465,=5.5778,=7.8239,=8.7201,=11.5512,=0.8578,=0.3698,=0.5279,=0.6245,=0.9004,=1.0302,=1.5803,=1.9079,=0.7951,=0.3109,=0.8137,=1.3196,=1.9158,=2.5957,=0.0231,=0.0934,=0.0229,=0.0422,=148
="931479",证券保险,2020-05-06,=0.0127,=871.6400,=-0.1798,=8.6916,=0.0061,=8.4973,=11.8363,=13.4769,=15.5243,=21.1012,=1.1692,=0.1507,=1.0296,=1.2244,=1.3770,=1.5658,=2.2844,=1.5808,=0.6250,=1.0318,=1.2721,=1.4567,=1.7898,=2.2879,=0.0256,=0.1317,=0.0302,=0.0308,=36
="000821",300红利,2012-07-20,=-0.0009,=6656.0800,=-0.0024,=8.7317,=0.8603,=4.9998,=6.1944,=7.5608,=8.4561,=10.9286,=0.8484,=0.4382,=0.5725,=0.7140,=0.8698,=1.0796,=1.4919,=1.4169,=0.9200,=0.6098,=0.7993,=1.0658,=1.3200,=1.6963,=0.0235,=0.0916,=0.0239,=0.0430,=1000
="000063",上证周期,2010-02-03,=0.0016,=3604.4500,=-0.1117,=8.7371,=0.5532,=5.4761,=7.1362,=8.5987,=9.4385,=12.4946,=0.8943,=0.3500,=0.6668,=0.8368,=0.9613,=1.1068,=1.4831,=1.5540,=0.9204,=0.8113,=1.0636,=1.2494,=1.4451,=1.7571,=0.0245,=0.0975,=0.0256,=0.0379,=206
="000151",上国红利,2012-07-20,=-0.0151,=1653.7800,=0.0825,=8.7996,=0.9773,=4.5075,=5.3657,=6.9474,=7.7544,=10.0345,=0.7685,=0.5400,=0.5268,=0.6189,=0.7535,=0.9661,=1.3272,=1.0874,=0.5054,=0.6026,=0.8953,=1.0835,=1.3107,=1.6854,=0.0218,=0.0803,=0.0258,=0.0425,=220
="000015",红利指数,2005-01-04,=-0.0086,=3239.8400,=0.0666,=8.8220,=0.9608,=4.6646,=5.5108,=7.0876,=8.0458,=10.4439,=0.8365,=0.6105,=0.5525,=0.6398,=0.7661,=1.0179,=1.3875,=1.4847,=0.9505,=0.7277,=0.8913,=1.1358,=1.3354,=1.6890,=0.0233,=0.0885,=0.0212,=0.0404,=14190
="H30035",300非银,2012-12-21,=0.0078,=9072.6800,=-0.1865,=8.8843,=0.0025,=8.6966,=12.9346,=15.1688,=19.3628,=26.3489,=1.1864,=0.0845,=1.0544,=1.3130,=1.6265,=2.0481,=2.4387,=1.6095,=0.4225,=1.0410,=1.4185,=1.7199,=1.9729,=2.3917,=0.0253,=0.1294,=0.0297,=0.0301,=1208
="399373",大盘价值,2010-01-04,=0.0050,=7999.5700,=-0.0670,=9.0095,=0.7506,=5.4746,=6.8623,=8.3615,=9.1146,=11.9914,=0.9021,=0.4250,=0.6410,=0.8033,=0.9452,=1.1408,=1.5001,=1.1506,=0.8223,=0.5920,=0.7817,=0.9284,=1.1427,=1.4541,=0.0236,=0.0939,=0.0248,=0.0423,=329
="000824",国企红利,2012-07-20,=-0.0073,=2179.5800,=0.0276,=9.0189,=0.9518,=4.8847,=5.9406,=7.3386,=8.4268,=10.7823,=0.8600,=0.5528,=0.5610,=0.6880,=0.8278,=1.0592,=1.4469,=1.3125,=0.8759,=0.5370,=0.7016,=0.9865,=1.2535,=1.6834,=0.0232,=0.0892,=0.0226,=0.0416,=944
="931644",800红利,2024-03-15,=-0.0055,=2616.1700,=0.0251,=9.0349,=0.7852,=6.4729,=7.3281,=8.3239,=9.0523,=9.4757,=0.8729,=0.6167,=0.7001,=0.7712,=0.8601,=0.9074,=0.9431,=1.3212,=0.9278,=0.8423,=0.9260,=1.1309,=1.2941,=1.3602,=0.0236,=0.0906,=0.0231,=0.0429,=31
="000919",300价值,2008-01-21,=0.0015,=5019.5500,=-0.0562,=9.0390,=0.7106,=5.9577,=7.3283,=8.4471,=9.2438,=12.2376,=0.8905,=0.3186,=0.6917,=0.8497,=0.9394,=1.1480,=1.5388,=1.1054,=0.7960,=0.6314,=0.7861,=0.9060,=1.1062,=1.3421,=0.0228,=0.0921,=0.0242,=0.0402,=4324
="399805",互联金融,2015-02-10,=-0.0169,=2839.7400,=-0.2622,=9.0680,=0.1278,=7.5943,=9.7417,=11.4279,=13.1628,=16.5816,=0.9393,=0.0981,=0.7644,=1.0456,=1.4157,=1.7258,=2.0317,=1.7406,=0.7424,=1.1667,=1.4082,=1.6147,=1.7935,=2.2636,=0.0238,=0.0940,=0.0248,=0.0360,=328
="930740",300红利LV,2018-12-04,=0.0034,=7044.0600,=-0.0174,=9.0796,=0.8808,=5.4153,=6.8262,=7.5194,=8.6603,=9.6903,=0.9070,=0.6764,=0.6159,=0.7719,=0.8576,=0.9460,=1.0604,=1.3838,=0.7275,=0.6725,=0.8566,=1.0780,=1.4898,=1.9253,=0.0239,=0.0932,=0.0223,=0.0425,=620
="930955",红利低波100,2017-05-26,=0.0018,=11565,=-0.0192,=9.0989,=0.8541,=5.0805,=6.0693,=7.4214,=8.6125,=11.5013,=0.8911,=0.6452,=0.5792,=0.6661,=0.8276,=0.9898,=1.3722,=1.3735,=0.8176,=0.5888,=0.7781,=0.9905,=1.3549,=1.7525,=0.0234,=0.0928,=0.0257,=0.0443,=2169
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0104,=4293.9700,=0.0693,=9.1890,=0.5538,=4.8859,=6.8728,=8.8773,=11.7600,=16.1208,=0.8696,=0.5043,=0.5567,=0.7305,=0.8673,=1.1686,=1.3660,=0.9886,=0.5014,=0.5555,=0.7802,=0.9883,=1.3582,=1.5178,,=0.0951,,=0.0544,=33
="000825",央企红利,2012-07-20,=-0.0058,=3379.1300,=-0.0215,=9.3219,=0.9621,=4.7369,=6.0940,=7.3075,=8.3825,=10.5687,=0.8917,=0.5771,=0.5507,=0.6915,=0.8600,=0.9983,=1.3929,=1.2404,=0.8491,=0.6009,=0.8548,=1.0648,=1.2180,=1.7357,=0.0224,=0.0902,=0.0228,=0.0412,=347
="399966",800证保,2012-12-21,=0.0108,=5439.4200,=-0.1775,=9.3386,=0.0025,=9.1408,=13.6879,=15.9950,=19.7375,=27.1945,=1.1914,=0.0829,=1.0619,=1.3104,=1.6086,=2.0408,=2.4366,=1.7361,=0.4629,=1.1634,=1.5249,=1.7805,=2.0457,=2.5211,=0.0247,=0.1256,=0.0286,=0.0290,=173
="H30588",中证证保,2015-02-02,=0.0108,=923.5700,=-0.1775,=9.3420,=0.0025,=9.1443,=13.6432,=16.0874,=19.5891,=27.6808,=1.1901,=0.0738,=1.0752,=1.3107,=1.6150,=2.0366,=2.4238,=1.7387,=0.4716,=1.1673,=1.5178,=1.7651,=2.0128,=2.5500,=0.0246,=0.1254,=0.0286,=0.0290,=470
="000968",300周期,2010-05-28,=0.0018,=4097.2200,=-0.0993,=9.3800,=0.5655,=6.1174,=7.8172,=9.1554,=10.2896,=13.3562,=0.9231,=0.3339,=0.7021,=0.8484,=1.0047,=1.1784,=1.5550,=1.5497,=0.8656,=0.8459,=1.0834,=1.2645,=1.4915,=1.8297,=0.0243,=0.0922,=0.0244,=0.0361,=98
="931848",800红利低波,2024-05-21,=-0.0003,=3198.7500,=0.0105,=9.4021,=0.7048,=7.4155,=8.2209,=9.0869,=9.4790,=9.7854,=0.9314,=0.5823,=0.7315,=0.8624,=0.9207,=0.9701,=1.0024,=1.3659,=0.6386,=1.1714,=1.2335,=1.3481,=1.3819,=1.5428,=0.0237,=0.0929,=0.0230,=0.0419,=146
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0011,=8727.7100,=-0.0777,=9.4536,=0.5916,=5.7712,=7.9342,=9.0693,=10.2891,=13.0207,=1.0300,=0.3515,=0.7256,=0.9437,=1.0795,=1.2097,=1.5098,=1.7111,=0.7806,=0.9123,=1.1546,=1.4190,=1.7362,=2.4187,,=0.1051,,=0.0351,=270
="932305",智选高股息,2024-09-30,=0.0001,=11677.3300,=0.0464,=9.5495,=0.8280,=7.0143,=7.4852,=8.3449,=9.4563,=10.9391,=1.0519,=0.4988,=0.8750,=0.9236,=1.0519,=1.0856,=1.1675,=0.5270,=0.0074,=0.5232,=0.7276,=0.7832,=1.2758,=1.3342,=0.0253,=0.1000,=0.0324,=0.0594,=311
="H30356",800价值,2014-06-09,=-0.0003,=6262.6900,=-0.0577,=9.6852,=0.7049,=6.4024,=7.6960,=9.0458,=9.9531,=13.4784,=0.9450,=0.4182,=0.7030,=0.8627,=0.9875,=1.1717,=1.6287,=1.0755,=0.7870,=0.5868,=0.7388,=0.8830,=1.0833,=1.3738,=0.0232,=0.0908,=0.0237,=0.0386,=32
="950090",50AH优选,2015-12-10,=0.0033,=5926.3900,=-0.0417,=9.8008,=0.7936,=6.3188,=7.9116,=8.6550,=9.8342,=13.5010,=1.0261,=0.4922,=0.7914,=0.9497,=1.0280,=1.1234,=1.5403,=1.3251,=0.9368,=0.6574,=0.8481,=0.9516,=1.0630,=1.4553,,=0.1007,,=0.0371,=2001
="930723",沪港深F100,2015-08-05,=-0.0020,=4957.4500,=-0.0264,=9.8116,=0.6764,=5.4557,=7.5729,=9.0303,=10.1685,=13.1279,=0.9670,=0.4252,=0.6469,=0.8477,=1.0095,=1.1158,=1.4626,=1.2686,=0.7662,=0.6039,=0.8635,=1.0801,=1.2883,=1.6654,,=0.0918,,=0.0389,=151
="932153",港股通价值策略,2025-04-30,=-0.0103,=1097.1100,=0.0441,=9.8227,=0.2125,=8.1696,=9.7534,=10.1300,=10.3994,=10.9237,=0.8505,=0.2271,=0.7012,=0.8424,=0.8814,=0.9022,=0.9365,=1.0070,=0.2747,=0.8168,=0.9830,=1.0341,=1.0643,=1.1126,,=0.0812,,=0.0424,=10
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0007,=11996.8100,=-0.0660,=9.8231,=0.7644,=6.0524,=7.9104,=8.6569,=10.0571,=15.8114,=1.0246,=0.5478,=0.6924,=0.8960,=1.0071,=1.1579,=1.7191,=1.3796,=0.7542,=0.8034,=0.9995,=1.0896,=1.4384,=2.0876,,=0.1052,,=0.0345,=93
="931375",300质量低波,2019-11-25,=-0.0122,=15251.5000,=-0.1006,=9.8440,=0.3826,=6.4946,=8.1607,=11.3935,=13.5582,=22.0532,=1.2392,=0.3927,=0.8054,=1.0809,=1.5543,=2.0725,=3.3245,=1.7205,=0.5461,=1.0044,=1.3267,=1.6706,=2.0930,=2.5370,=0.0279,=0.1211,=0.0298,=0.0327,=111
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0007,=8318.7300,=-0.0667,=9.8594,=0.7680,=6.0524,=7.9125,=8.6663,=10.0793,=15.8114,=1.0279,=0.5531,=0.6924,=0.8962,=1.0081,=1.1595,=1.7191,=1.3835,=0.7570,=0.8037,=0.9999,=1.0895,=1.4423,=2.0876,,=0.1052,,=0.0344,=4753
="932422",A500红利低波,2025-04-09,=0.0047,=3011.2100,=-0.0296,=9.8718,=0.2120,=9.5190,=9.8705,=10.0803,=10.2337,=10.5846,=1.0012,=0.0636,=0.9733,=1.0238,=1.0421,=1.0565,=1.0978,=1.2826,=0.1025,=1.2431,=1.3017,=1.4239,=1.4712,=1.5336,=0.0241,=0.0948,,=0.0419,=327
="931069",中金300,2018-02-14,=0.0016,=4681.2700,=-0.0646,=9.9094,=0.6711,=5.9518,=7.5618,=9.2898,=10.4990,=13.6164,=1.0293,=0.4198,=0.7377,=0.9220,=1.0884,=1.3547,=1.8328,=1.3283,=0.7988,=0.6656,=0.8675,=1.1147,=1.3285,=1.7542,=0.0231,=0.0958,=0.0284,=0.0385,=93
="931722",国新港股通央企红利,2023-09-13,=-0.0139,=1384.5200,=0.0506,=9.9402,=0.8765,=5.5040,=6.6812,=7.6727,=9.4557,=10.8173,=0.9024,=0.7545,=0.6213,=0.7288,=0.8245,=0.9107,=1.0298,=0.6192,=0.8318,=0.3100,=0.3812,=0.4713,=0.6109,=0.6918,,=0.0875,,=0.0511,=353
="000042",上证央企,2009-03-30,=0.0015,=1722.1600,=-0.0493,=9.9833,=0.7700,=6.3284,=7.8863,=9.1823,=10.0542,=12.9577,=0.9730,=0.4588,=0.7230,=0.8871,=0.9854,=1.1137,=1.4812,=1.2929,=0.9588,=0.6569,=0.8569,=0.9782,=1.1373,=1.3891,=0.0224,=0.0920,=0.0234,=0.0365,=386
="399995",基建工程,2015-03-12,=-0.0017,=3706.6700,=-0.0511,=10.0053,=0.7506,=5.8673,=7.3439,=8.2792,=11.0824,=18.8590,=0.6381,=0.0066,=0.5815,=0.7255,=0.8990,=1.3405,=2.1834,=0.1826,=0.2378,=0.1368,=0.1788,=0.2044,=0.3404,=0.5478,=0.0129,=0.0543,=0.0158,=0.0275,=2692
="932431",300质量,2025-03-18,=-0.0064,=1904.1500,=-0.0695,=10.0290,=0.2833,=9.4685,=9.9743,=10.1352,=10.3075,=10.6435,=1.0751,=0.0267,=1.0616,=1.1072,=1.1294,=1.1444,=1.1853,=2.1347,=0.1467,=2.0194,=2.1476,=2.2003,=2.2414,=2.3259,=0.0253,=0.1012,=0.0271,=0.0366,=10
="930709",香港证券,2015-07-13,=0.0132,=1254.5000,=-0.1119,=10.0304,=0.1778,=6.3679,=10.2189,=12.8139,=14.8886,=24.4010,=0.9225,=0.4210,=0.5308,=0.7588,=0.9627,=1.2452,=1.6136,=3.8559,=0.7259,=1.7834,=2.5970,=3.1590,=4.1596,=5.9903,,=0.0828,,=0.0358,=505
="000925",基本面50,2009-02-26,=0,=4269.6000,=-0.0755,=10.0618,=0.7894,=6.2635,=7.9688,=9.1136,=10.0947,=12.7955,=0.9726,=0.3479,=0.7306,=0.9013,=1.0555,=1.1921,=1.5728,=1.0717,=0.7176,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0227,=0.0882,=0.0241,=0.0381,=4559
="000859",国企一带一路,2019-05-16,=-0.0123,=1831.9900,=0.0058,=10.1475,=0.0764,=9.4709,=10.6407,=12.5333,=14.5099,=21.0714,=0.9766,=0.0035,=0.9662,=1.1677,=1.4405,=1.7785,=2.1877,=1.1059,=0.9510,=0.4715,=0.5619,=0.7395,=0.8283,=1.1782,=0.0234,=0.0898,=0.0201,=0.0358,=266
="930931",港股通50,2017-01-16,=-0.0114,=3728.4700,=-0.0387,=10.1737,=0.5702,=6.5385,=8.7027,=9.8055,=11.3766,=15.8907,=1.0533,=0.3801,=0.7428,=0.9454,=1.0971,=1.1818,=1.6058,=1.8230,=0.6864,=1.1204,=1.4689,=1.7055,=1.9129,=2.6369,,=0.0979,,=0.0352,=293
