指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="987016",港股通红利低波,2021-11-18,,,=0.0121,=7.1551,=0.8709,=3.4544,=4.3049,=4.9642,=6.8385,=8.0054,=0.6858,=0.8594,=0.4152,=0.4882,=0.5401,=0.6632,=0.7529,=1.0615,=0.7719,=0.5827,=0.6602,=0.7969,=1.1076,=1.3012,=0.0561,=0.0999,=0.0488,=0.0591,=0.0818,=0.0925,=0.1160,,=0.0893,,=165
="931024",港股通非银,2017-11-06,=0.0189,=3806.1400,=-0.1135,=7.2013,=0.0075,=6.7549,=8.5556,=11.0318,=13.3320,=22.4310,=0.9798,=0.3743,=0.6237,=0.8507,=1.0445,=1.2217,=1.7592,=1.2065,=0.7836,=0.5870,=0.8760,=1.0159,=1.2288,=2.2002,=0.0406,=0.7780,=0.0165,=0.0266,=0.0345,=0.0414,=0.0611,,=0.1344,,=197
="000018",180金融,2007-12-10,=0.0017,=5216.6800,=-0.1218,=7.2169,=0.3732,=5.2016,=6.4287,=7.4973,=8.3012,=10.8609,=0.7435,=0.2685,=0.5902,=0.6965,=0.8663,=1.0687,=1.4199,=2.1677,=0.7662,=1.2355,=1.5824,=1.9578,=2.2073,=2.8772,=0.0403,=0.5691,=0.0246,=0.0353,=0.0392,=0.0493,=0.0636,=0.0229,=0.0959,=0.0245,=774
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=0.0105,=4102.1900,=-0.0819,=7.2194,=0.7994,=3.5572,=4.6528,=6.0014,=7.2210,=9.5068,=0.6505,=0.5886,=0.3828,=0.4856,=0.5827,=0.8129,=1.1073,=0.8711,=0.5329,=0.4386,=0.6575,=0.8498,=1.4129,=2.0623,=0.0557,=0.2598,=0.0385,=0.0534,=0.0643,=0.0818,=0.1103,,=0.0873,,=1533
="HSHDYI",恒生高股息率指数,2012-12-10,=0.0114,=1226.9100,=-0.0381,=7.2348,=0.6650,=3.6777,=4.8612,=6.6079,=7.8179,=10.6953,=0.6641,=0.5228,=0.4041,=0.5046,=0.6463,=0.9078,=1.1746,=1.0517,=0.4837,=0.5013,=0.7008,=1.0621,=1.5005,=1.9871,=0.0562,=0.3248,=0.0423,=0.0526,=0.0604,=0.0808,=0.1102,,=0.0903,,=919
="399809",保险主题,2015-02-13,=0.0125,=2125.6700,=-0.2032,=7.2350,=0.2948,=5.4537,=6.8114,=10.3901,=15.0245,=22.8725,=0.7828,=0.2544,=0.6352,=0.7647,=1.2245,=1.4858,=1.9794,=2.1073,=0.9056,=0.5239,=0.8688,=1.0970,=1.7408,=2.3772,=0.0401,=0.6796,=0.0120,=0.0209,=0.0298,=0.0488,=0.0686,=0.0227,=0.1015,=0.0246,=1499
="000818",细分金融,2012-04-11,=0.0019,=6513.8100,=-0.1178,=7.3662,=0.3769,=5.2356,=6.4974,=7.6851,=8.4810,=10.9951,=0.7566,=0.2685,=0.5930,=0.7010,=0.8812,=1.0910,=1.4303,=2.2302,=0.7744,=1.2689,=1.6354,=1.9951,=2.2623,=2.9111,=0.0393,=0.6000,=0.0239,=0.0331,=0.0375,=0.0471,=0.0625,=0.0231,=0.0956,=0.0246,=7
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=0.0148,=2548.8200,=0.0287,=7.4353,=0.8641,=3.8979,=4.9503,=5.9163,=7.2418,=8.4533,=0.6635,=0.7609,=0.4277,=0.5174,=0.5797,=0.6836,=0.8197,=1.1573,=0.8447,=0.5333,=0.6978,=0.8820,=1.1255,=1.3442,=0.0541,=0.0947,=0.0482,=0.0564,=0.0671,=0.0839,=0.1067,,=0.0894,,=498
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0131,=4718.3300,=0.0159,=7.4661,=0.7232,=4.2457,=4.7378,=5.8112,=7.8106,=9.0746,=0.6988,=0.6762,=0.4429,=0.5001,=0.5858,=0.7378,=0.8283,=1.1439,=0.9830,=0.6036,=0.6759,=0.8802,=1.0452,=1.2314,=0.0620,=0.2676,=0.0497,=0.0610,=0.0720,=0.0878,=0.0947,,=0.0899,,=86
="931157",SHS红利成长LV,2019-04-25,=0.0100,=6992.4400,=-0.0620,=7.5350,=0.6026,=4.1261,=5.6012,=6.9563,=8.3295,=11.5318,=0.7436,=0.3503,=0.5154,=0.6272,=0.8058,=0.9224,=1.5888,=1.6194,=0.9885,=0.5018,=0.7127,=1.0405,=1.4187,=1.6968,=0.0484,=0.5200,=0.0259,=0.0418,=0.0482,=0.0557,=0.0761,,=0.0964,,=343
="H30270",红利价值,2013-12-19,=0.0142,=9166.9300,=-0.0383,=7.5355,=0.6854,=4.4543,=5.4383,=6.7733,=8.6785,=13.0955,=0.7650,=0.5086,=0.5256,=0.6490,=0.7625,=1.2418,=1.7317,=1.5272,=0.9481,=0.5854,=0.8134,=1.0017,=1.3020,=1.6637,=0.0440,=0.3557,=0.0269,=0.0419,=0.0504,=0.0630,=0.0726,=0.0235,=0.0936,=0.0240,=200
="932596",港股通红利低波,2016-02-04,=0.0077,=3925.0600,=0.0119,=7.5566,=0.1263,=7.1792,=7.7716,=8.0191,=8.2602,=8.5745,=0.6973,=0.2374,=0.6528,=0.6913,=0.7226,=0.7570,=0.7956,=1.3041,=0.3434,=1.2161,=1.2779,=1.3247,=1.3593,=1.4099,=0.0519,=0.3081,=0.0473,=0.0494,=0.0527,=0.0549,=0.0579,,=0.0894,,=97
="930914",港股通高股息,2016-11-25,=0.0179,=4914.4300,=-0.0007,=7.5779,=0.7604,=3.4280,=4.4249,=5.9513,=7.8198,=11.1979,=0.7302,=0.6474,=0.3979,=0.5029,=0.6207,=0.8519,=1.1764,=1.2007,=0.7550,=0.5144,=0.7063,=0.9238,=1.2554,=2.2126,=0.0531,=0.1480,=0.0387,=0.0550,=0.0658,=0.0865,=0.1194,,=0.0918,,=727
="931130",红利成长低波,2018-12-04,=0.0053,=22474.3500,=-0.0523,=7.6464,=0.4813,=4.4465,=5.5848,=7.7943,=8.7097,=11.5512,=0.7683,=0.3370,=0.5279,=0.6254,=0.8982,=1.0280,=1.5803,=2.6110,=0.9973,=0.3109,=0.8148,=1.3217,=1.9344,=2.6815,=0.0412,=0.4173,=0.0246,=0.0322,=0.0424,=0.0533,=0.0639,=0.0231,=0.0934,=0.0229,=148
="930992",沪港深红利低波,2017-06-28,=0.0099,=5278.4000,=-0.0519,=7.6479,=0.7802,=4.0130,=5.1802,=5.9313,=7.7587,=8.5109,=0.7153,=0.7829,=0.4277,=0.5380,=0.5920,=0.7252,=0.7950,=1.1315,=0.7387,=0.4496,=0.6014,=0.8762,=1.1836,=1.3912,=0.0519,=0.0676,=0.0478,=0.0540,=0.0716,=0.0767,=0.0949,,=0.0878,,=51
="000914",300金融,2007-07-02,=0.0020,=5893.0100,=-0.1228,=7.6720,=0.4318,=5.2769,=6.6022,=7.8391,=8.6017,=11.3863,=0.7510,=0.2602,=0.5962,=0.7048,=0.8956,=1.1300,=1.4919,=2.0906,=0.7963,=1.1210,=1.4310,=1.8122,=2.0952,=2.7052,=0.0391,=0.5806,=0.0235,=0.0340,=0.0376,=0.0467,=0.0618,=0.0223,=0.0897,=0.0236,=342
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0132,=3676.1100,=0.0226,=7.7073,=0.7908,=4.9972,=5.5641,=6.2055,=7.7438,=8.5526,=0.7391,=0.7549,=0.5264,=0.5934,=0.6347,=0.7562,=0.8375,=0.9160,=0.8277,=0.5404,=0.5948,=0.6710,=0.8787,=1.0234,=0.0496,=0.1110,=0.0450,=0.0521,=0.0695,=0.0774,=0.0871,,=0.0956,,=115
="000029",180价值,2009-01-09,=0.0064,=3970.4300,=-0.1084,=7.9470,=0.5324,=5.6894,=6.9075,=7.8729,=8.5069,=10.8138,=0.7905,=0.1555,=0.6666,=0.8017,=0.8587,=1.0653,=1.4433,=1.0729,=0.8087,=0.6198,=0.7825,=0.9447,=1.0703,=1.4032,=0.0419,=0.4049,=0.0290,=0.0392,=0.0429,=0.0522,=0.0634,=0.0228,=0.0896,=0.0243,=557
="000934",中证金融,2009-07-03,=0.0030,=5520.8100,=-0.1194,=7.9543,=0.4429,=5.7083,=6.8944,=8.0941,=8.8714,=11.5527,=0.7604,=0.2586,=0.6117,=0.7181,=0.9037,=1.1436,=1.5017,=2.0964,=0.8103,=1.1467,=1.4503,=1.8023,=2.0838,=2.6696,=0.0380,=0.5839,=0.0232,=0.0331,=0.0366,=0.0445,=0.0593,=0.0220,=0.0873,=0.0231,=1151
="H50040",上红低波,2014-03-21,=0.0071,=10523.1400,=-0.0457,=7.9892,=0.6977,=4.6938,=5.9512,=7.1042,=9.6645,=14.3118,=0.8068,=0.4235,=0.5647,=0.6911,=0.8318,=1.3609,=1.8756,=1.5566,=0.9357,=0.6380,=0.8684,=1.2015,=1.4055,=1.6845,=0.0445,=0.4219,=0.0230,=0.0391,=0.0465,=0.0588,=0.0718,=0.0234,=0.0936,=0.0244,=365
="H30269",红利低波,2013-12-19,=0.0087,=10574.9700,=-0.0592,=8.0026,=0.7023,=4.5638,=5.5488,=6.9065,=9.4786,=14.4342,=0.8175,=0.5332,=0.5386,=0.6570,=0.7994,=1.3872,=1.9670,=1.5467,=0.9332,=0.6111,=0.8850,=1.0973,=1.4166,=1.6703,=0.0452,=0.3773,=0.0246,=0.0406,=0.0503,=0.0605,=0.0732,=0.0236,=0.0946,=0.0236,=4529
="000992",全指金融,2011-08-02,=0.0031,=5284.5200,=-0.1175,=8.1166,=0.4359,=5.9310,=7.1022,=8.2740,=9.0288,=11.6339,=0.7617,=0.2553,=0.6188,=0.7234,=0.9111,=1.1573,=1.5107,=2.0919,=0.8111,=1.1568,=1.4432,=1.8064,=2.0801,=2.6668,=0.0376,=0.5880,=0.0229,=0.0327,=0.0360,=0.0437,=0.0581,=0.0217,=0.0846,=0.0227,=2700
="000922",中证红利,2008-05-26,=0.0210,=5307.5000,=-0.0357,=8.1803,=0.6825,=5.1762,=6.0245,=7.6566,=8.6158,=11.2156,=0.7976,=0.3963,=0.5911,=0.7110,=0.8478,=1.1086,=1.4999,=1.2096,=0.7707,=0.6332,=0.7726,=1.0440,=1.2311,=1.7101,=0.0442,=0.3456,=0.0309,=0.0402,=0.0471,=0.0596,=0.0693,=0.0233,=0.0895,=0.0228,=20230
="931446",东证红利低波,2020-04-21,=0.0093,=3249.5500,=-0.0561,=8.2049,=0.7094,=5.1478,=6.1874,=7.1637,=8.5307,=11.0216,=0.7933,=0.5886,=0.5884,=0.6974,=0.7653,=0.8702,=1.2481,=1.4639,=0.9179,=0.5909,=0.7567,=0.8913,=1.3305,=1.5979,=0.0434,=0.3028,=0.0325,=0.0416,=0.0485,=0.0564,=0.0651,=0.0224,=0.0895,=0.0240,=862
="399373",大盘价值,2010-01-04,=0.0095,=7679.4300,=-0.1043,=8.3761,=0.5080,=5.4746,=6.8623,=8.3403,=9.1146,=11.9914,=0.8551,=0.3060,=0.6410,=0.8033,=0.9412,=1.1408,=1.5001,=1.1251,=0.7608,=0.5920,=0.7817,=0.9283,=1.1432,=1.4541,=0.0439,=0.5452,=0.0275,=0.0366,=0.0428,=0.0526,=0.0641,=0.0236,=0.0939,=0.0248,=331
="000015",红利指数,2005-01-04,=0.0256,=3071.9000,=0.0113,=8.3846,=0.8713,=4.6646,=5.5108,=7.0875,=8.0582,=10.4439,=0.8045,=0.5773,=0.5525,=0.6398,=0.7654,=1.0179,=1.3875,=1.4111,=0.8825,=0.7277,=0.8913,=1.1407,=1.3425,=1.6890,=0.0425,=0.1946,=0.0330,=0.0427,=0.0514,=0.0644,=0.0757,=0.0233,=0.0885,=0.0212,=14224
="000821",300红利,2012-07-20,=0.0115,=6348.9400,=-0.0485,=8.3985,=0.7823,=4.9998,=6.1944,=7.5603,=8.4656,=10.9286,=0.8249,=0.3592,=0.5725,=0.7140,=0.8657,=1.0796,=1.4919,=1.3347,=0.8198,=0.6098,=0.7993,=1.0658,=1.3221,=1.6963,=0.0454,=0.4136,=0.0319,=0.0422,=0.0473,=0.0563,=0.0673,=0.0235,=0.0916,=0.0239,=999
="000151",上国红利,2012-07-20,=0.0256,=1558.0400,=0.0199,=8.4518,=0.9398,=4.5075,=5.3657,=6.9613,=7.8157,=10.0345,=0.7460,=0.4845,=0.5268,=0.6189,=0.7511,=0.9661,=1.3272,=1.0444,=0.4396,=0.6026,=0.8953,=1.0779,=1.3099,=1.6854,=0.0443,=0.1827,=0.0346,=0.0446,=0.0513,=0.0650,=0.0754,=0.0218,=0.0803,=0.0258,=224
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0135,=3935.4000,=-0.0199,=8.4604,=0.4703,=4.8859,=6.8728,=8.7961,=11.6002,=16.1208,=0.8007,=0.3585,=0.5567,=0.7305,=0.8637,=1.1608,=1.3660,=0.9103,=0.3870,=0.5555,=0.7802,=0.9838,=1.3554,=1.5178,=0.0591,=0.6703,=0.0276,=0.0361,=0.0531,=0.0664,=0.1028,,=0.0951,,=35
="000063",上证周期,2010-02-03,=0.0176,=3550.5400,=-0.1249,=8.5518,=0.4862,=5.4761,=7.1362,=8.5980,=9.4385,=12.4946,=0.8911,=0.3485,=0.6668,=0.8368,=0.9566,=1.1068,=1.4831,=1.4731,=0.8276,=0.8113,=1.0636,=1.2494,=1.4480,=1.7571,=0.0389,=0.5142,=0.0252,=0.0350,=0.0386,=0.0518,=0.0626,=0.0245,=0.0975,=0.0256,=205
="931644",800红利,2024-03-15,=0.0151,=2456.3900,=-0.0375,=8.5619,=0.5666,=6.4729,=7.3538,=8.3624,=9.0454,=9.4757,=0.8318,=0.3588,=0.7001,=0.7723,=0.8574,=0.9065,=0.9431,=1.1990,=0.5719,=0.8423,=0.9273,=1.1431,=1.2930,=1.3602,=0.0452,=0.3410,=0.0416,=0.0431,=0.0471,=0.0579,=0.0662,=0.0236,=0.0906,=0.0231,=32
="000824",国企红利,2012-07-20,=0.0163,=2065.1600,=-0.0264,=8.5814,=0.8252,=4.8847,=5.9406,=7.3385,=8.4507,=10.7823,=0.8300,=0.5113,=0.5610,=0.6880,=0.8233,=1.0592,=1.4469,=1.2373,=0.7839,=0.5370,=0.7016,=0.9865,=1.2552,=1.6834,=0.0441,=0.3427,=0.0328,=0.0418,=0.0481,=0.0583,=0.0694,=0.0232,=0.0892,=0.0226,=946
="930955",红利低波100,2017-05-26,=0.0088,=11122.6700,=-0.0567,=8.5880,=0.7924,=5.0805,=6.0760,=7.4308,=8.6128,=11.5013,=0.8506,=0.5569,=0.5792,=0.6664,=0.8277,=0.9887,=1.3722,=1.4536,=0.8908,=0.5888,=0.7788,=0.9915,=1.3654,=1.7525,=0.0460,=0.4007,=0.0270,=0.0431,=0.0471,=0.0561,=0.0683,=0.0234,=0.0928,=0.0257,=2285
="930740",300红利LV,2018-12-04,=0.0082,=6803.9900,=-0.0509,=8.5945,=0.7862,=5.4153,=6.8338,=7.5330,=8.6592,=9.6903,=0.8355,=0.4238,=0.6159,=0.7733,=0.8564,=0.9455,=1.0604,=1.5030,=0.8020,=0.6725,=0.8577,=1.0800,=1.5005,=1.9253,=0.0452,=0.4959,=0.0370,=0.0418,=0.0453,=0.0512,=0.0622,=0.0239,=0.0932,=0.0223,=625
="399805",互联金融,2015-02-10,=-0.0012,=2652.6100,=-0.3108,=8.7132,=0.0915,=7.5943,=9.6651,=11.3881,=13.1628,=16.5816,=0.9088,=0.0874,=0.7644,=1.0367,=1.3994,=1.7194,=2.0317,=1.6752,=0.6140,=1.1667,=1.4082,=1.6145,=1.7935,=2.2636,=0.0375,=0.9212,=0.0145,=0.0184,=0.0235,=0.0336,=0.0507,=0.0238,=0.0940,=0.0248,=328
="931848",800红利低波,2024-05-21,=0.0097,=3080.1700,=-0.0269,=8.7144,=0.3417,=7.4155,=8.2438,=9.0594,=9.4708,=9.7854,=0.8516,=0.1785,=0.7315,=0.8562,=0.9181,=0.9688,=1.0024,=1.6019,=0.9942,=1.1714,=1.2361,=1.3510,=1.3854,=1.6456,=0.0431,=0.4299,=0.0399,=0.0412,=0.0437,=0.0518,=0.0594,=0.0237,=0.0929,=0.0230,=152
="000919",300价值,2008-01-21,=0.0110,=4902.2900,=-0.0782,=8.7265,=0.6243,=5.9577,=7.3283,=8.4453,=9.2438,=12.2376,=0.8731,=0.2829,=0.6917,=0.8489,=0.9370,=1.1474,=1.5388,=1.0846,=0.7518,=0.6314,=0.7861,=0.9060,=1.1066,=1.3421,=0.0417,=0.5674,=0.0265,=0.0361,=0.0407,=0.0490,=0.0609,=0.0228,=0.0921,=0.0242,=4327
="000825",央企红利,2012-07-20,=0.0180,=3251.6200,=-0.0584,=8.9138,=0.8899,=4.7369,=6.0940,=7.3072,=8.4353,=10.5687,=0.8616,=0.5109,=0.5507,=0.6915,=0.8553,=0.9983,=1.3929,=1.1861,=0.7315,=0.6009,=0.8548,=1.0705,=1.2189,=1.7357,=0.0431,=0.2334,=0.0330,=0.0422,=0.0473,=0.0555,=0.0713,=0.0224,=0.0902,=0.0228,=362
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0059,=8464.9000,=-0.1054,=9.1005,=0.5053,=5.7712,=7.9406,=9.0818,=10.2891,=13.0207,=0.9914,=0.2691,=0.7256,=0.9442,=1.0795,=1.2097,=1.5098,=1.6468,=0.7256,=0.9123,=1.1592,=1.4339,=1.7362,=2.4187,=0.0365,=0.4634,=0.0247,=0.0321,=0.0369,=0.0450,=0.0643,,=0.1051,,=268
="932305",智选高股息,2024-09-30,=0.0116,=11037.8100,=-0.0109,=9.1546,=0.6698,=7.0143,=7.4959,=8.3596,=9.4240,=10.9391,=1.0370,=0.4070,=0.8750,=0.9245,=1.0490,=1.0832,=1.1675,=0.5052,=0.0372,=0.4805,=0.7250,=0.7757,=1.2724,=1.3342,=0.0619,=0.3814,=0.0457,=0.0594,=0.0642,=0.0685,=0.0723,=0.0253,=0.1000,=0.0324,=340
="931479",证券保险,2020-05-06,=0.0047,=914.3600,=-0.1396,=9.1680,=0.0373,=8.4973,=11.7605,=13.4247,=15.4976,=21.1012,=1.2386,=0.2295,=1.0296,=1.2180,=1.3727,=1.5624,=2.2844,=1.6715,=0.6800,=1.0318,=1.2752,=1.4622,=1.7851,=2.2879,=0.0292,=0.8244,=0.0162,=0.0225,=0.0251,=0.0289,=0.0357,=0.0256,=0.1317,=0.0302,=44
="000968",300周期,2010-05-28,=0.0164,=4017.8600,=-0.1167,=9.2003,=0.5163,=6.1174,=7.8172,=9.1332,=10.2896,=13.3562,=0.9183,=0.3241,=0.7021,=0.8484,=1.0003,=1.1759,=1.5550,=1.5157,=0.8239,=0.8459,=1.0834,=1.2644,=1.4965,=1.8297,=0.0369,=0.5876,=0.0230,=0.0318,=0.0360,=0.0470,=0.0569,=0.0243,=0.0922,=0.0244,=100
="931722",国新港股通央企红利,2023-09-13,=0.0212,=1283.8500,=-0.0258,=9.2460,=0.7767,=5.5040,=6.7091,=7.7542,=9.4557,=10.8173,=0.8394,=0.5634,=0.6213,=0.7361,=0.8245,=0.9088,=1.0298,=0.5760,=0.7104,=0.3100,=0.3826,=0.4756,=0.6101,=0.6918,=0.0550,=0.0994,=0.0469,=0.0572,=0.0617,=0.0688,=0.0823,,=0.0875,,=363
="H30035",300非银,2012-12-21,=0.0030,=9367.3500,=-0.1601,=9.2808,=0.0181,=8.6966,=12.8688,=15.1693,=19.3628,=26.3489,=1.2524,=0.1398,=1.0544,=1.3048,=1.6177,=2.0463,=2.4387,=1.6794,=0.4816,=1.0410,=1.4185,=1.7080,=1.9729,=2.3917,=0.0287,=0.8920,=0.0124,=0.0164,=0.0221,=0.0256,=0.0352,=0.0253,=0.1294,=0.0297,=1223
="H30356",800价值,2014-06-09,=0.0126,=6111.0500,=-0.0806,=9.3017,=0.5942,=6.4024,=7.7031,=9.0526,=9.9462,=13.4784,=0.9181,=0.3194,=0.7030,=0.8634,=0.9860,=1.1669,=1.6287,=1.0370,=0.7519,=0.5868,=0.7401,=0.8838,=1.0826,=1.3738,=0.0405,=0.6098,=0.0239,=0.0336,=0.0386,=0.0475,=0.0589,=0.0232,=0.0908,=0.0237,=32
="932153",港股通价值策略,2025-04-30,=0.0064,=1069.1000,=0.0174,=9.4097,=0.1661,=8.1696,=9.5280,=10.0995,=10.3897,=10.9237,=0.7885,=0.1492,=0.7012,=0.8186,=0.8790,=0.9015,=0.9365,=0.9564,=0.2000,=0.8168,=0.9564,=1.0297,=1.0636,=1.1126,=0.0450,=0.7932,=0.0397,=0.0412,=0.0426,=0.0451,=0.0538,,=0.0812,,=14
="000925",基本面50,2009-02-26,=0.0096,=4131.4200,=-0.1054,=9.4460,=0.5922,=6.2635,=7.9688,=9.1433,=10.0957,=12.7955,=0.9796,=0.3695,=0.7306,=0.9013,=1.0515,=1.1921,=1.5728,=1.0414,=0.6520,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0391,=0.5761,=0.0256,=0.0338,=0.0375,=0.0468,=0.0563,=0.0227,=0.0882,=0.0241,=4557
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0046,=11687.4900,=-0.0901,=9.4902,=0.7113,=6.0524,=7.9405,=8.6758,=10.0571,=15.8114,=0.9902,=0.4520,=0.6924,=0.9000,=1.0078,=1.1579,=1.7191,=1.3316,=0.7272,=0.8066,=1.0022,=1.0938,=1.4384,=2.0876,=0.0357,=0.3159,=0.0200,=0.0332,=0.0384,=0.0444,=0.0600,,=0.1052,,=93
="932422",A500红利低波,2025-04-09,=0.0100,=2945.6800,=-0.0507,=9.4945,=0.0556,=9.0426,=9.7921,=10.0500,=10.2253,=10.5846,=0.9305,=0.0588,=0.8811,=1.0084,=1.0401,=1.0558,=1.0978,=1.3119,=0.3268,=1.2431,=1.2931,=1.4085,=1.4693,=1.5336,=0.0444,=0.8987,=0.0388,=0.0403,=0.0413,=0.0432,=0.0466,=0.0241,=0.0948,,=351
