指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="000018",180金融,2007-12-10,=0.0002,=5242.9600,=-0.1174,=7.2652,=0.3947,=5.2016,=6.4287,=7.4973,=8.3012,=10.8609,=0.7494,=0.2777,=0.5902,=0.6965,=0.8656,=1.0687,=1.4199,=2.1822,=0.7779,=1.2355,=1.5824,=1.9586,=2.2073,=2.8772,=0.0400,=0.5521,=0.0246,=0.0353,=0.0392,=0.0493,=0.0636,=0.0229,=0.0959,=0.0245,=774
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=0.0027,=4175.2800,=-0.0655,=7.2820,=0.8067,=3.5572,=4.6528,=6.0017,=7.2248,=9.5068,=0.6562,=0.5936,=0.3828,=0.4856,=0.5832,=0.8129,=1.1073,=0.8786,=0.5380,=0.4386,=0.6575,=0.8499,=1.4129,=2.0623,=0.0553,=0.2485,=0.0385,=0.0534,=0.0642,=0.0818,=0.1103,,=0.0873,,=1536
="399809",保险主题,2015-02-13,=-0.0095,=2135.8900,=-0.1994,=7.3095,=0.3185,=5.4537,=6.8114,=10.3778,=15.0245,=22.8725,=0.7914,=0.2781,=0.6352,=0.7647,=1.2232,=1.4858,=1.9794,=2.1290,=0.9159,=0.5239,=0.8688,=1.0978,=1.7481,=2.3772,=0.0397,=0.6716,=0.0120,=0.0209,=0.0298,=0.0488,=0.0686,=0.0227,=0.1015,=0.0246,=1499
="HSHDYI",恒生高股息率指数,2012-12-10,=0.0035,=1252.6200,=-0.0179,=7.3258,=0.6921,=3.6777,=4.8612,=6.6084,=7.8179,=10.6953,=0.6725,=0.5349,=0.4041,=0.5046,=0.6466,=0.9078,=1.1746,=1.0649,=0.5053,=0.5013,=0.7008,=1.0618,=1.5005,=1.9871,=0.0555,=0.3010,=0.0423,=0.0526,=0.0604,=0.0808,=0.1102,,=0.0903,,=918
="000818",细分金融,2012-04-11,=-0.0006,=6541.6500,=-0.1140,=7.4112,=0.4005,=5.2356,=6.4974,=7.6839,=8.4810,=10.9951,=0.7622,=0.2769,=0.5930,=0.7010,=0.8808,=1.0910,=1.4303,=2.2438,=0.7841,=1.2689,=1.6354,=1.9963,=2.2623,=2.9111,=0.0391,=0.5797,=0.0239,=0.0331,=0.0375,=0.0471,=0.0625,=0.0231,=0.0956,=0.0246,=7
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=0.0036,=2587.8800,=0.0445,=7.5151,=0.8831,=3.8979,=4.9503,=5.9226,=7.2451,=8.4533,=0.6707,=0.7747,=0.4277,=0.5174,=0.5801,=0.6836,=0.8197,=1.1698,=0.8558,=0.5333,=0.6978,=0.8825,=1.1259,=1.3442,=0.0535,=0.0824,=0.0482,=0.0564,=0.0671,=0.0839,=0.1067,,=0.0894,,=498
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0002,=4807.5500,=0.0351,=7.5382,=0.7490,=4.2457,=4.7397,=5.8184,=7.7978,=9.0746,=0.7056,=0.6905,=0.4429,=0.5002,=0.5863,=0.7377,=0.8283,=1.1549,=0.9857,=0.6036,=0.6762,=0.8810,=1.0471,=1.2314,=0.0615,=0.2341,=0.0497,=0.0610,=0.0720,=0.0878,=0.0947,,=0.0899,,=86
="931157",SHS红利成长LV,2019-04-25,=-0.0052,=7029.0200,=-0.0571,=7.5985,=0.6137,=4.1261,=5.6081,=6.9602,=8.3278,=11.5318,=0.7509,=0.3645,=0.5154,=0.6276,=0.8056,=0.9222,=1.5888,=1.6330,=0.9962,=0.5018,=0.7132,=1.0411,=1.4201,=1.6968,=0.0480,=0.4831,=0.0259,=0.0418,=0.0482,=0.0557,=0.0761,,=0.0964,,=343
="H30270",红利价值,2013-12-19,=-0.0036,=9101.5100,=-0.0452,=7.6005,=0.6949,=4.4543,=5.4383,=6.7734,=8.6785,=13.0955,=0.7720,=0.5252,=0.5256,=0.6490,=0.7626,=1.2418,=1.7317,=1.5404,=0.9521,=0.5854,=0.8134,=1.0018,=1.3029,=1.6637,=0.0437,=0.3246,=0.0269,=0.0419,=0.0504,=0.0630,=0.0726,=0.0235,=0.0936,=0.0240,=201
="932596",港股通红利低波,2016-02-04,=0.0038,=3985.1700,=0.0274,=7.6576,=0.1841,=7.1792,=7.6856,=8.0124,=8.2602,=8.5745,=0.7067,=0.3333,=0.6528,=0.6913,=0.7219,=0.7570,=0.7956,=1.3215,=0.4776,=1.2161,=1.2779,=1.3239,=1.3593,=1.4099,=0.0512,=0.2637,=0.0473,=0.0494,=0.0527,=0.0549,=0.0579,,=0.0894,,=96
="930914",港股通高股息,2016-11-25,=0.0014,=4969.9800,=0.0106,=7.6672,=0.7746,=3.4280,=4.4275,=5.9547,=7.8179,=11.1979,=0.7388,=0.6761,=0.3979,=0.5030,=0.6210,=0.8516,=1.1764,=1.2148,=0.7662,=0.5144,=0.7064,=0.9240,=1.2553,=2.2126,=0.0524,=0.1331,=0.0387,=0.0549,=0.0658,=0.0865,=0.1194,,=0.0918,,=729
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0143,=3625.9300,=0.0086,=7.6757,=0.7788,=4.9972,=5.5668,=6.2135,=7.7389,=8.5526,=0.7361,=0.7442,=0.5264,=0.5934,=0.6351,=0.7554,=0.8375,=0.9123,=0.8226,=0.5404,=0.5948,=0.6717,=0.8801,=1.0234,=0.0498,=0.1198,=0.0450,=0.0520,=0.0694,=0.0773,=0.0871,,=0.0956,,=116
="931130",红利成长低波,2018-12-04,=0.0044,=22694.5700,=-0.0430,=7.7076,=0.4919,=4.4465,=5.5848,=7.7855,=8.7097,=11.5512,=0.7756,=0.3397,=0.5279,=0.6254,=0.8979,=1.0280,=1.5803,=2.6319,=0.9989,=0.3109,=0.8148,=1.3222,=1.9373,=2.6815,=0.0409,=0.4052,=0.0246,=0.0322,=0.0424,=0.0533,=0.0639,=0.0231,=0.0934,=0.0229,=148
="000914",300金融,2007-07-02,=-0.0010,=5920.7000,=-0.1187,=7.7204,=0.4499,=5.2769,=6.6022,=7.8389,=8.6017,=11.3863,=0.7567,=0.2666,=0.5962,=0.7048,=0.8939,=1.1299,=1.4919,=2.1038,=0.8080,=1.1210,=1.4310,=1.8124,=2.0963,=2.7052,=0.0388,=0.5723,=0.0235,=0.0340,=0.0376,=0.0467,=0.0618,=0.0223,=0.0897,=0.0236,=342
="930992",沪港深红利低波,2017-06-28,=0.0022,=5345.2000,=-0.0399,=7.7472,=0.7987,=4.0130,=5.1817,=5.9325,=7.7512,=8.5109,=0.7249,=0.7996,=0.4277,=0.5380,=0.5923,=0.7249,=0.7950,=1.1461,=0.7493,=0.4496,=0.6018,=0.8767,=1.1830,=1.3912,=0.0512,=0.0530,=0.0478,=0.0540,=0.0716,=0.0767,=0.0949,,=0.0878,,=51
="000029",180价值,2009-01-09,=0.0032,=3994.3000,=-0.1030,=8.0020,=0.5608,=5.6894,=6.9075,=7.8742,=8.5069,=10.8138,=0.7969,=0.1796,=0.6666,=0.8014,=0.8586,=1.0653,=1.4433,=1.0804,=0.8311,=0.6198,=0.7825,=0.9448,=1.0706,=1.4032,=0.0416,=0.3762,=0.0290,=0.0392,=0.0429,=0.0522,=0.0634,=0.0228,=0.0896,=0.0243,=557
="000934",中证金融,2009-07-03,=-0.0022,=5543.4300,=-0.1158,=8.0028,=0.4648,=5.7083,=6.8944,=8.0903,=8.8714,=11.5527,=0.7660,=0.2641,=0.6117,=0.7181,=0.9023,=1.1433,=1.5017,=2.1092,=0.8224,=1.1467,=1.4503,=1.8025,=2.0857,=2.6696,=0.0378,=0.5752,=0.0232,=0.0331,=0.0366,=0.0445,=0.0593,=0.0220,=0.0873,=0.0231,=1151
="H50040",上红低波,2014-03-21,=0.0016,=10534.0800,=-0.0447,=8.0701,=0.7050,=4.6938,=5.9512,=7.1067,=9.6645,=14.3118,=0.8153,=0.4491,=0.5647,=0.6911,=0.8317,=1.3609,=1.8756,=1.5724,=0.9431,=0.6380,=0.8684,=1.2019,=1.4062,=1.6845,=0.0440,=0.4005,=0.0230,=0.0391,=0.0465,=0.0588,=0.0718,=0.0234,=0.0936,=0.0244,=367
="H30269",红利低波,2013-12-19,=0.0025,=10633.9400,=-0.0539,=8.0875,=0.7079,=4.5638,=5.5488,=6.9151,=9.4786,=14.4342,=0.8266,=0.5426,=0.5386,=0.6570,=0.7995,=1.3872,=1.9670,=1.5631,=0.9448,=0.6111,=0.8850,=1.0980,=1.4175,=1.6703,=0.0447,=0.3560,=0.0246,=0.0406,=0.0503,=0.0605,=0.0732,=0.0236,=0.0946,=0.0236,=4542
="000992",全指金融,2011-08-02,=-0.0036,=5298.1500,=-0.1152,=8.1600,=0.4561,=5.9310,=7.1022,=8.2734,=9.0288,=11.6339,=0.7668,=0.2612,=0.6188,=0.7234,=0.9095,=1.1568,=1.5107,=2.1031,=0.8204,=1.1568,=1.4432,=1.8067,=2.0821,=2.6668,=0.0374,=0.5826,=0.0229,=0.0327,=0.0360,=0.0437,=0.0581,=0.0217,=0.0846,=0.0227,=2701
="000922",中证红利,2008-05-26,=-0.0074,=5281.8100,=-0.0404,=8.2475,=0.7046,=5.1762,=6.0245,=7.6580,=8.6158,=11.2156,=0.8046,=0.4079,=0.5911,=0.7110,=0.8472,=1.1086,=1.4999,=1.2195,=0.7857,=0.6332,=0.7726,=1.0442,=1.2311,=1.7101,=0.0438,=0.3164,=0.0309,=0.0402,=0.0471,=0.0596,=0.0693,=0.0233,=0.0895,=0.0228,=20244
="931446",东证红利低波,2020-04-21,=0.0002,=3267.9100,=-0.0508,=8.2647,=0.7222,=5.1478,=6.1874,=7.1649,=8.5307,=11.0216,=0.8005,=0.6186,=0.5884,=0.6974,=0.7657,=0.8702,=1.2481,=1.4745,=0.9187,=0.5909,=0.7567,=0.8916,=1.3314,=1.5979,=0.0431,=0.2886,=0.0325,=0.0416,=0.0485,=0.0564,=0.0651,=0.0224,=0.0895,=0.0240,=862
="000015",红利指数,2005-01-04,=-0.0047,=3059.9100,=0.0073,=8.4459,=0.8863,=4.6646,=5.5108,=7.0887,=8.0696,=10.4439,=0.8104,=0.5847,=0.5525,=0.6398,=0.7654,=1.0179,=1.3875,=1.4214,=0.8933,=0.7277,=0.8913,=1.1409,=1.3434,=1.6890,=0.0422,=0.1875,=0.0330,=0.0427,=0.0514,=0.0644,=0.0757,=0.0233,=0.0885,=0.0212,=14227
="399373",大盘价值,2010-01-04,=0.0036,=7739.0800,=-0.0974,=8.4487,=0.5307,=5.4746,=6.8623,=8.3409,=9.1146,=11.9914,=0.8635,=0.3226,=0.6410,=0.8033,=0.9410,=1.1408,=1.5001,=1.1348,=0.7820,=0.5920,=0.7817,=0.9285,=1.1432,=1.4541,=0.0435,=0.5290,=0.0275,=0.0366,=0.0428,=0.0526,=0.0641,=0.0236,=0.0939,=0.0248,=331
="000821",300红利,2012-07-20,=0.0050,=6404.6600,=-0.0401,=8.4857,=0.8059,=4.9998,=6.1944,=7.5620,=8.4676,=10.9286,=0.8342,=0.3844,=0.5725,=0.7140,=0.8653,=1.0796,=1.4919,=1.3486,=0.8401,=0.6098,=0.7993,=1.0660,=1.3232,=1.6963,=0.0449,=0.3799,=0.0319,=0.0422,=0.0473,=0.0563,=0.0673,=0.0235,=0.0916,=0.0239,=999
="000151",上国红利,2012-07-20,=-0.0085,=1549.3000,=0.0142,=8.4981,=0.9448,=4.5075,=5.3657,=6.9621,=7.8335,=10.0345,=0.7502,=0.4977,=0.5268,=0.6189,=0.7509,=0.9661,=1.3272,=1.0501,=0.4499,=0.6026,=0.8953,=1.0777,=1.3099,=1.6854,=0.0441,=0.1652,=0.0346,=0.0445,=0.0513,=0.0650,=0.0754,=0.0218,=0.0803,=0.0258,=226
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0070,=3963.5400,=-0.0129,=8.5113,=0.4748,=4.8859,=6.8728,=8.7788,=11.5920,=16.1208,=0.8055,=0.3692,=0.5567,=0.7305,=0.8636,=1.1606,=1.3660,=0.9157,=0.3956,=0.5555,=0.7802,=0.9833,=1.3554,=1.5178,=0.0588,=0.6637,=0.0276,=0.0361,=0.0531,=0.0664,=0.1028,,=0.0951,,=35
="000063",上证周期,2010-02-03,=-0.0074,=3512.7700,=-0.1342,=8.5549,=0.4883,=5.4761,=7.1362,=8.5973,=9.4385,=12.4946,=0.8924,=0.3535,=0.6668,=0.8368,=0.9563,=1.1066,=1.4831,=1.4737,=0.8274,=0.8113,=1.0636,=1.2496,=1.4484,=1.7571,=0.0389,=0.5126,=0.0252,=0.0350,=0.0386,=0.0518,=0.0626,=0.0245,=0.0975,=0.0256,=205
="931644",800红利,2024-03-15,=-0.0007,=2456.9800,=-0.0373,=8.6395,=0.5830,=6.4729,=7.3538,=8.3657,=9.0454,=9.4757,=0.8400,=0.3746,=0.7001,=0.7723,=0.8571,=0.9065,=0.9431,=1.2099,=0.5901,=0.8423,=0.9273,=1.1448,=1.2930,=1.3602,=0.0448,=0.3110,=0.0416,=0.0431,=0.0471,=0.0579,=0.0662,=0.0236,=0.0906,=0.0231,=32
="000824",国企红利,2012-07-20,=-0.0024,=2070.4000,=-0.0239,=8.6495,=0.8389,=4.8847,=5.9406,=7.3386,=8.4532,=10.7823,=0.8373,=0.5233,=0.5610,=0.6880,=0.8236,=1.0592,=1.4469,=1.2471,=0.7915,=0.5370,=0.7016,=0.9867,=1.2552,=1.6834,=0.0438,=0.3181,=0.0328,=0.0418,=0.0481,=0.0583,=0.0694,=0.0232,=0.0892,=0.0226,=947
="930955",红利低波100,2017-05-26,=-0.0031,=11245.3500,=-0.0463,=8.6912,=0.8157,=5.0805,=6.0767,=7.4324,=8.6131,=11.5013,=0.8625,=0.5813,=0.5792,=0.6666,=0.8278,=0.9881,=1.3722,=1.4711,=0.9099,=0.5888,=0.7789,=0.9916,=1.3655,=1.7525,=0.0455,=0.3556,=0.0270,=0.0431,=0.0471,=0.0561,=0.0683,=0.0234,=0.0928,=0.0257,=2292
="930740",300红利LV,2018-12-04,=0.0050,=6869.7300,=-0.0418,=8.7028,=0.8028,=5.4153,=6.8338,=7.5339,=8.6783,=9.6903,=0.8477,=0.4691,=0.6159,=0.7733,=0.8563,=0.9455,=1.0604,=1.5220,=0.8174,=0.6725,=0.8577,=1.0802,=1.5030,=1.9253,=0.0447,=0.4404,=0.0370,=0.0418,=0.0453,=0.0512,=0.0622,=0.0239,=0.0932,=0.0223,=625
="399805",互联金融,2015-02-10,=-0.0269,=2631.5100,=-0.3163,=8.7612,=0.0972,=7.5943,=9.6633,=11.3834,=13.1628,=16.5816,=0.9138,=0.0927,=0.7644,=1.0365,=1.3985,=1.7193,=2.0317,=1.6844,=0.6366,=1.1667,=1.4082,=1.6147,=1.7935,=2.2636,=0.0373,=0.9176,=0.0145,=0.0184,=0.0235,=0.0336,=0.0507,=0.0238,=0.0940,=0.0248,=328
="000919",300价值,2008-01-21,=0.0004,=4896.8500,=-0.0793,=8.7740,=0.6432,=5.9577,=7.3283,=8.4456,=9.2438,=12.2376,=0.8790,=0.3000,=0.6917,=0.8489,=0.9365,=1.1473,=1.5388,=1.0905,=0.7606,=0.6314,=0.7861,=0.9060,=1.1066,=1.3421,=0.0415,=0.5521,=0.0265,=0.0361,=0.0407,=0.0490,=0.0609,=0.0228,=0.0921,=0.0242,=4329
="931848",800红利低波,2024-05-21,=0.0013,=3107.0900,=-0.0184,=8.8030,=0.3893,=7.4155,=8.2440,=9.0577,=9.4647,=9.7854,=0.8620,=0.2309,=0.7315,=0.8562,=0.9178,=0.9688,=1.0024,=1.6182,=0.9962,=1.1714,=1.2364,=1.3514,=1.3869,=1.6456,=0.0427,=0.3855,=0.0399,=0.0412,=0.0437,=0.0518,=0.0594,=0.0237,=0.0929,=0.0230,=152
="000825",央企红利,2012-07-20,=0.0041,=3252.4600,=-0.0582,=8.9921,=0.8995,=4.7369,=6.0940,=7.3096,=8.4433,=10.5687,=0.8701,=0.5328,=0.5507,=0.6915,=0.8555,=0.9983,=1.3929,=1.1965,=0.7515,=0.6009,=0.8548,=1.0712,=1.2189,=1.7357,=0.0427,=0.2163,=0.0330,=0.0422,=0.0473,=0.0555,=0.0713,=0.0224,=0.0902,=0.0228,=363
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0229,=8521.7400,=-0.0994,=9.1531,=0.5211,=5.7712,=7.9406,=9.0856,=10.2891,=13.0207,=0.9972,=0.2766,=0.7256,=0.9442,=1.0794,=1.2097,=1.5098,=1.6563,=0.7315,=0.9123,=1.1596,=1.4357,=1.7362,=2.4187,=0.0363,=0.4476,=0.0247,=0.0321,=0.0369,=0.0450,=0.0643,,=0.1051,,=268
="931479",证券保险,2020-05-06,=-0.0148,=910.8500,=-0.1429,=9.1602,=0.0372,=8.4973,=11.7512,=13.4129,=15.4976,=21.1012,=1.2416,=0.2357,=1.0296,=1.2180,=1.3717,=1.5624,=2.2844,=1.6700,=0.6766,=1.0318,=1.2752,=1.4632,=1.7851,=2.2879,=0.0292,=0.8260,=0.0162,=0.0225,=0.0251,=0.0289,=0.0357,=0.0256,=0.1317,=0.0302,=45
="000968",300周期,2010-05-28,=-0.0084,=3978.0200,=-0.1255,=9.1830,=0.5130,=6.1174,=7.8172,=9.1346,=10.2896,=13.3562,=0.9176,=0.3226,=0.7021,=0.8484,=1,=1.1755,=1.5550,=1.5128,=0.8187,=0.8459,=1.0834,=1.2650,=1.4972,=1.8297,=0.0369,=0.5929,=0.0230,=0.0318,=0.0360,=0.0470,=0.0569,=0.0243,=0.0922,=0.0244,=100
="932305",智选高股息,2024-09-30,=-0.0076,=11097.8000,=-0.0056,=9.2563,=0.7229,=7.0143,=7.5046,=8.3625,=9.4229,=10.9391,=1.0546,=0.5589,=0.8750,=0.9246,=1.0501,=1.0831,=1.1675,=0.5108,=0.0462,=0.4805,=0.7248,=0.7751,=1.2724,=1.3342,=0.0613,=0.3603,=0.0457,=0.0595,=0.0641,=0.0685,=0.0723,=0.0253,=0.1000,=0.0324,=342
="H30035",300非银,2012-12-21,=-0.0124,=9363.4500,=-0.1604,=9.2763,=0.0177,=8.6966,=12.8518,=15.1675,=19.3628,=26.3489,=1.2559,=0.1413,=1.0544,=1.3034,=1.6155,=2.0458,=2.4387,=1.6786,=0.4813,=1.0410,=1.4185,=1.7069,=1.9729,=2.3917,=0.0287,=0.8920,=0.0124,=0.0164,=0.0221,=0.0257,=0.0352,=0.0253,=0.1294,=0.0297,=1224
="931722",国新港股通央企红利,2023-09-13,=-0.0013,=1285.9300,=-0.0242,=9.2847,=0.7776,=5.5040,=6.7091,=7.7704,=9.4557,=10.8173,=0.8429,=0.5768,=0.6213,=0.7361,=0.8252,=0.9088,=1.0298,=0.5784,=0.7188,=0.3100,=0.3826,=0.4764,=0.6101,=0.6918,=0.0547,=0.0976,=0.0469,=0.0571,=0.0617,=0.0688,=0.0823,,=0.0875,,=364
="H30356",800价值,2014-06-09,=-0.0026,=6103.3000,=-0.0817,=9.3344,=0.6055,=6.4024,=7.7031,=9.0544,=9.9462,=13.4784,=0.9226,=0.3332,=0.7030,=0.8634,=0.9856,=1.1669,=1.6287,=1.0406,=0.7544,=0.5868,=0.7401,=0.8839,=1.0826,=1.3738,=0.0403,=0.5999,=0.0239,=0.0336,=0.0386,=0.0475,=0.0589,=0.0232,=0.0908,=0.0237,=32
="932153",港股通价值策略,2025-04-30,=-0.0077,=1075.5800,=0.0236,=9.4164,=0.1678,=8.1696,=9.5111,=10.0968,=10.3844,=10.9237,=0.7890,=0.1510,=0.7012,=0.8181,=0.8784,=0.9013,=0.9365,=0.9570,=0.2013,=0.8168,=0.9570,=1.0294,=1.0632,=1.1126,=0.0449,=0.7919,=0.0397,=0.0412,=0.0426,=0.0450,=0.0538,,=0.0812,,=14
="000925",基本面50,2009-02-26,=0.0015,=4147.4100,=-0.1020,=9.4666,=0.5995,=6.2635,=7.9688,=9.1439,=10.0957,=12.7955,=0.9842,=0.3766,=0.7306,=0.9013,=1.0508,=1.1921,=1.5728,=1.0436,=0.6551,=0.6037,=0.7864,=0.9668,=1.1046,=1.4866,=0.0390,=0.5707,=0.0256,=0.0338,=0.0375,=0.0468,=0.0563,=0.0227,=0.0882,=0.0241,=4557
="931052",国信价值,2017-12-08,=-0.0219,=3360.0900,=-0.0265,=9.5194,=0.8710,=5.3831,=6.5996,=7.4463,=8.8416,=11.0091,=1.2370,=0.8452,=0.7343,=0.9127,=1.0330,=1.1751,=1.5208,=1.6899,=0.9080,=0.6105,=0.9449,=1.2352,=1.4676,=2.0196,=0.0432,=0.4247,=0.0262,=0.0383,=0.0440,=0.0532,=0.0692,=0.0310,=0.1267,=0.0326,=581
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0219,=11735.8000,=-0.0863,=9.5384,=0.7195,=6.0524,=7.9405,=8.6770,=10.0571,=15.8114,=0.9953,=0.4670,=0.6924,=0.9001,=1.0078,=1.1579,=1.7191,=1.3385,=0.7286,=0.8066,=1.0023,=1.0945,=1.4384,=2.0876,=0.0355,=0.3066,=0.0200,=0.0332,=0.0384,=0.0444,=0.0600,,=0.1052,,=93
