指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),股息率,关注度
="000922",中证红利,2008-05-26,=-0.0024,=5513.8800,=0.0018,=8.3071,=0.7254,=5.1762,=6.0245,=7.6566,=8.6145,=11.2156,=0.7993,=0.3930,=0.5911,=0.7110,=0.8541,=1.1086,=1.4999,=1.2283,=0.8037,=0.6332,=0.7726,=1.0440,=1.2263,=1.7101,=0.0233,=0.0895,=0.0228,=0.0435,=20035
="000151",上国红利,2012-07-20,=0.0005,=1590.6200,=0.0412,=8.3256,=0.9241,=4.5075,=5.3657,=6.9393,=7.7054,=10.0345,=0.7268,=0.4252,=0.5268,=0.6189,=0.7536,=0.9661,=1.3272,=1.0288,=0.3975,=0.6026,=0.8953,=1.0850,=1.3107,=1.6854,=0.0218,=0.0803,=0.0258,=0.0449,=215
="931130",红利成长低波,2018-12-04,=-0.0056,=22739.4000,=-0.0411,=8.3261,=0.6648,=4.4465,=5.5763,=7.8044,=8.7298,=11.5512,=0.8231,=0.3346,=0.5279,=0.6239,=0.9010,=1.0310,=1.5803,=1.8364,=0.7504,=0.3109,=0.8133,=1.3180,=1.9167,=2.5957,=0.0231,=0.0934,=0.0229,=0.0438,=145
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0066,=5191.7300,=0.1179,=8.4217,=0.8952,=4.2457,=4.7190,=5.7729,=7.6626,=9.0746,=0.7557,=0.8680,=0.4429,=0.4984,=0.5814,=0.7365,=0.8283,=1.0688,=0.8762,=0.6036,=0.6737,=0.8750,=1.0341,=1.1508,,,,=0.0530,=84
="000821",300红利,2012-07-20,=-0.0052,=6450.4200,=-0.0332,=8.4481,=0.8021,=4.9998,=6.1944,=7.5603,=8.4414,=10.9286,=0.8184,=0.3406,=0.5725,=0.7140,=0.8709,=1.0796,=1.4919,=1.3709,=0.8759,=0.6098,=0.7993,=1.0654,=1.3187,=1.6963,=0.0235,=0.0916,=0.0239,=0.0444,=992
="000015",红利指数,2005-01-04,=-0.0009,=3150.6000,=0.0372,=8.4887,=0.8973,=4.6646,=5.5108,=7.0875,=8.0328,=10.4439,=0.8043,=0.5691,=0.5525,=0.6398,=0.7659,=1.0179,=1.3875,=1.4287,=0.9035,=0.7277,=0.8913,=1.1333,=1.3324,=1.6890,=0.0233,=0.0885,=0.0212,=0.0420,=14178
="000063",上证周期,2010-02-03,=-0.0107,=3574.1500,=-0.1191,=8.5268,=0.4763,=5.4761,=7.1362,=8.5884,=9.4385,=12.4946,=0.8714,=0.2821,=0.6668,=0.8368,=0.9620,=1.1068,=1.4831,=1.5166,=0.8689,=0.8113,=1.0636,=1.2494,=1.4421,=1.7571,=0.0245,=0.0975,=0.0256,=0.0388,=207
="931479",证券保险,2020-05-06,=-0.0183,=863.2100,=-0.1877,=8.5535,=0,=8.5535,=11.8918,=13.4930,=15.5366,=21.1012,=1.1413,=0.1108,=1.0296,=1.2263,=1.3805,=1.5719,=2.2844,=1.5557,=0.6132,=1.0318,=1.2719,=1.4549,=1.7902,=2.2879,=0.0256,=0.1317,=0.0302,=0.0313,=32
="000824",国企红利,2012-07-20,=0.0001,=2142.1300,=0.0099,=8.7377,=0.8701,=4.8847,=5.9406,=7.3385,=8.4066,=10.7823,=0.8312,=0.5052,=0.5610,=0.6880,=0.8277,=1.0592,=1.4469,=1.2715,=0.8202,=0.5370,=0.7016,=0.9865,=1.2504,=1.6834,=0.0232,=0.0892,=0.0226,=0.0430,=941
="931644",800红利,2024-03-15,=-0.0040,=2573.4300,=0.0083,=8.7573,=0.6290,=6.4729,=7.3133,=8.2728,=9.0597,=9.4757,=0.8434,=0.3729,=0.7001,=0.7705,=0.8598,=0.9078,=0.9431,=1.2806,=0.7702,=0.8423,=0.9257,=1.1240,=1.2906,=1.3602,=0.0236,=0.0906,=0.0231,=0.0443,=30
="H30035",300非银,2012-12-21,=-0.0184,=8971.3100,=-0.1956,=8.7600,=0,=8.7600,=12.9772,=15.1693,=19.3628,=26.3489,=1.1604,=0.0598,=1.0544,=1.3150,=1.6292,=2.0481,=2.4387,=1.5870,=0.4016,=1.0410,=1.4185,=1.7214,=1.9729,=2.3917,=0.0253,=0.1294,=0.0297,=0.0305,=1201
="930955",红利低波100,2017-05-26,=-0.0085,=11538.2200,=-0.0215,=8.7770,=0.8283,=5.0805,=6.0681,=7.4123,=8.6014,=11.5013,=0.8569,=0.5701,=0.5792,=0.6660,=0.8263,=0.9900,=1.3722,=1.3249,=0.7930,=0.5888,=0.7774,=0.9900,=1.3512,=1.7525,=0.0234,=0.0928,=0.0257,=0.0459,=2129
="399373",大盘价值,2010-01-04,=-0.0077,=7839.2800,=-0.0857,=8.7784,=0.6334,=5.4746,=6.8623,=8.3599,=9.1146,=11.9914,=0.8760,=0.3559,=0.6410,=0.8033,=0.9458,=1.1408,=1.5001,=1.1211,=0.7588,=0.5920,=0.7817,=0.9283,=1.1419,=1.4541,=0.0236,=0.0939,=0.0248,=0.0435,=327
="930740",300红利LV,2018-12-04,=-0.0059,=6956.9300,=-0.0296,=8.8223,=0.8261,=5.4153,=6.8254,=7.5125,=8.6442,=9.6903,=0.8785,=0.5616,=0.6159,=0.7712,=0.8570,=0.9463,=1.0604,=1.3446,=0.7013,=0.6725,=0.8555,=1.0767,=1.5030,=1.9253,=0.0239,=0.0932,=0.0223,=0.0437,=617
="000919",300价值,2008-01-21,=-0.0085,=4936.6900,=-0.0718,=8.8285,=0.6672,=5.9577,=7.3283,=8.4469,=9.2438,=12.2376,=0.8672,=0.2540,=0.6917,=0.8497,=0.9405,=1.1480,=1.5388,=1.0797,=0.7485,=0.6314,=0.7861,=0.9060,=1.1062,=1.3421,=0.0228,=0.0921,=0.0242,=0.0412,=4318
="000825",央企红利,2012-07-20,=-0.0059,=3401.2300,=-0.0151,=9.0629,=0.9196,=4.7369,=6.0940,=7.3072,=8.3732,=10.5687,=0.8651,=0.5105,=0.5507,=0.6915,=0.8600,=0.9983,=1.3929,=1.2059,=0.7757,=0.6009,=0.8548,=1.0623,=1.2165,=1.7357,=0.0224,=0.0902,=0.0228,=0.0424,=339
="931848",800红利低波,2024-05-21,=-0.0042,=3182.3200,=0.0053,=9.1600,=0.5726,=7.4155,=8.2142,=9.0775,=9.4809,=9.7854,=0.9044,=0.3333,=0.7315,=0.8614,=0.9199,=0.9706,=1.0024,=1.3307,=0.4479,=1.1714,=1.2329,=1.3476,=1.3825,=1.5428,=0.0237,=0.0929,=0.0230,=0.0430,=143
="000968",300周期,2010-05-28,=-0.0096,=4099.3900,=-0.0988,=9.2189,=0.5151,=6.1174,=7.8172,=9.1553,=10.2896,=13.3562,=0.9064,=0.2812,=0.7021,=0.8484,=1.0061,=1.1784,=1.5550,=1.5231,=0.8388,=0.8459,=1.0834,=1.2644,=1.4862,=1.8297,=0.0243,=0.0922,=0.0244,=0.0367,=98
="399966",800证保,2012-12-21,=-0.0188,=5431.8000,=-0.1786,=9.2571,=0,=9.2571,=13.7073,=15.9952,=19.7375,=27.1945,=1.1722,=0.0623,=1.0619,=1.3139,=1.6114,=2.0408,=2.4366,=1.7209,=0.4511,=1.1634,=1.5249,=1.7824,=2.0457,=2.5211,=0.0247,=0.1256,=0.0286,=0.0292,=173
="H30588",中证证保,2015-02-02,=-0.0188,=922.4500,=-0.1785,=9.2618,=0,=9.2618,=13.6533,=16.0880,=19.5891,=27.6808,=1.1712,=0.0548,=1.0752,=1.3146,=1.6185,=2.0366,=2.4238,=1.7238,=0.4524,=1.1673,=1.5178,=1.7652,=2.0128,=2.5500,=0.0246,=0.1254,=0.0286,=0.0292,=467
="399805",互联金融,2015-02-10,=-0.0058,=3109.9700,=-0.1920,=9.3320,=0.1546,=7.5943,=9.7604,=11.4516,=13.1628,=16.5816,=0.9458,=0.0973,=0.7644,=1.0468,=1.4206,=1.7274,=2.0317,=1.7462,=0.7538,=1.1667,=1.4082,=1.6145,=1.7903,=2.2175,=0.0238,=0.0940,=0.0248,=0.0351,=328
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0127,=4336.0600,=0.0798,=9.3472,=0.5957,=4.8859,=6.8728,=8.8773,=11.8690,=16.1208,=0.8846,=0.5376,=0.5567,=0.7305,=0.8673,=1.1730,=1.3660,=1.0057,=0.5356,=0.5555,=0.7802,=0.9883,=1.3591,=1.5178,,=0.0951,,=0.0535,=32
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0118,=8727.9400,=-0.0776,=9.3523,=0.5705,=5.7712,=7.9342,=9.0553,=10.2891,=13.0207,=1.0262,=0.3438,=0.7256,=0.9437,=1.0795,=1.2097,=1.5098,=1.6570,=0.7391,=0.9123,=1.1514,=1.4158,=1.7362,=2.4187,,=0.1051,,=0.0350,=269
="932305",智选高股息,2024-09-30,=-0.0133,=11862.3100,=0.0629,=9.4802,=0.8266,=7.0143,=7.4850,=8.3358,=9.3952,=10.9391,=1.0428,=0.4447,=0.8750,=0.9234,=1.0517,=1.0857,=1.1675,=0.5232,=0,=0.5232,=0.7289,=0.7882,=1.2759,=1.3342,=0.0253,=0.1000,=0.0324,=0.0598,=302
="H30356",800价值,2014-06-09,=-0.0084,=6260.6600,=-0.0580,=9.5609,=0.6661,=6.4024,=7.6945,=9.0442,=9.9543,=13.4784,=0.9303,=0.3545,=0.7030,=0.8626,=0.9882,=1.1724,=1.6287,=1.0617,=0.7800,=0.5868,=0.7379,=0.8824,=1.0831,=1.3738,=0.0232,=0.0908,=0.0237,=0.0391,=33
="932422",A500红利低波,2025-04-09,=-0.0066,=2970.5900,=-0.0427,=9.6294,=0.0182,=9.5190,=9.8730,=10.0895,=10.2376,=10.5846,=0.9733,=0,=0.9733,=1.0266,=1.0429,=1.0568,=1.0978,=1.2512,=0.0036,=1.2431,=1.3038,=1.4276,=1.4729,=1.5336,=0.0241,=0.0948,,=0.0430,=314
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0116,=12064.0200,=-0.0608,=9.6555,=0.7399,=6.0524,=7.9044,=8.6503,=10.0563,=15.8114,=1.0166,=0.5312,=0.6924,=0.8947,=1.0056,=1.1579,=1.7191,=1.3547,=0.7407,=0.8034,=0.9981,=1.0886,=1.4384,=2.0876,,=0.1052,,=0.0350,=92
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0117,=8364.4100,=-0.0616,=9.6874,=0.7440,=6.0524,=7.9044,=8.6582,=10.0791,=15.8114,=1.0194,=0.5315,=0.6924,=0.8947,=1.0068,=1.1595,=1.7191,=1.3582,=0.7416,=0.8037,=0.9986,=1.0887,=1.4423,=2.0876,,=0.1052,,=0.0348,=4752
="930723",沪港深F100,2015-08-05,=-0.0068,=4918.6824,=-0.0340,=9.7240,=0.6598,=5.4557,=7.5729,=9.0214,=10.1685,=13.1279,=0.9569,=0.4165,=0.6469,=0.8477,=1.0095,=1.1158,=1.4626,=1.2575,=0.7540,=0.6039,=0.8635,=1.0789,=1.2879,=1.6654,,=0.0918,,=0.0392,=151
="931069",中金300,2018-02-14,=-0.0086,=4709.5900,=-0.0589,=9.8269,=0.6492,=5.9518,=7.5526,=9.2866,=10.5003,=13.6164,=1.0173,=0.3817,=0.7377,=0.9217,=1.0914,=1.3550,=1.8328,=1.3172,=0.7904,=0.6656,=0.8652,=1.1141,=1.3282,=1.7542,=0.0231,=0.0958,=0.0284,=0.0388,=92
="000042",上证央企,2009-03-30,=-0.0025,=1736,=-0.0416,=9.8657,=0.7266,=6.3284,=7.8863,=9.1735,=10.0542,=12.9577,=0.9592,=0.4186,=0.7230,=0.8871,=0.9872,=1.1137,=1.4812,=1.2777,=0.9501,=0.6569,=0.8569,=0.9779,=1.1360,=1.3891,=0.0224,=0.0920,=0.0234,=0.0370,=385
="000925",基本面50,2009-02-26,=-0.0058,=4204.7300,=-0.0896,=9.8725,=0.7233,=6.2635,=7.9688,=9.1047,=10.0926,=12.7955,=0.9523,=0.2953,=0.7306,=0.9013,=1.0564,=1.1921,=1.5728,=1.0515,=0.6738,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0227,=0.0882,=0.0241,=0.0389,=4552
="399550",央视50,2012-06-06,=-0.0127,=8361.1600,=0.0333,=9.8830,=0.7130,=6.8960,=8.2791,=9.2996,=10.1522,=13.0561,=0.9775,=0.1039,=0.8649,=1.0153,=1.2377,=1.4261,=1.8564,=2.0531,=0.8033,=1.3448,=1.6562,=1.8103,=2.0478,=2.5217,=0.0237,=0.0945,=0.0248,=0.0402,=2272
="930709",香港证券,2015-07-13,=-0.0239,=1238.2230,=-0.1234,=9.9017,=0.1608,=6.3679,=10.2599,=12.8139,=14.8886,=24.4010,=0.9106,=0.3983,=0.5308,=0.7588,=0.9647,=1.2506,=1.6136,=3.8065,=0.7170,=1.7834,=2.5970,=3.1590,=4.1596,=5.9903,,=0.0828,,=0.0363,=506
="931375",300质量低波,2019-11-25,=-0.0138,=16046.5300,=-0.0538,=9.9056,=0.3841,=6.4946,=8.1568,=11.4068,=13.5622,=22.0532,=1.2425,=0.3924,=0.8054,=1.0803,=1.5585,=2.0733,=3.3245,=1.7312,=0.5568,=1.0044,=1.3240,=1.6690,=2.0933,=2.5370,=0.0279,=0.1211,=0.0298,=0.0325,=110
="932431",300质量,2025-03-18,=-0.0092,=1950.6800,=-0.0468,=9.9132,=0.1203,=9.4685,=9.9743,=10.1424,=10.3206,=10.6435,=1.0616,=0,=1.0616,=1.1094,=1.1298,=1.1454,=1.1853,=2.1101,=0.0515,=2.0194,=2.1528,=2.2025,=2.2448,=2.3259,=0.0253,=0.1012,=0.0271,=0.0370,=9
="950090",50AH优选,2015-12-10,=-0.0103,=6096.4468,=-0.0142,=9.9368,=0.8288,=6.3188,=7.9111,=8.6500,=9.8258,=13.5010,=1.0399,=0.5408,=0.7914,=0.9494,=1.0280,=1.1240,=1.5403,=1.3438,=0.9451,=0.6574,=0.8480,=0.9512,=1.0616,=1.4553,,=0.1007,,=0.0366,=1998
="932153",港股通价值策略,2025-04-30,=-0.0091,=1119.3937,=0.0653,=9.9804,=0.3220,=8.1696,=9.7389,=10.1379,=10.4016,=10.9237,=0.8644,=0.2992,=0.7012,=0.8403,=0.8822,=0.9026,=0.9365,=1.0235,=0.4015,=0.8168,=0.9738,=1.0350,=1.0647,=1.1126,,=0.0812,,=0.0417,=9
="000806",消费服务,2012-02-10,=-0.0091,=7754.5000,=-0.0794,=10.0197,=0.1942,=8.9888,=10.0299,=10.8064,=11.8704,=17.0971,=1.0544,=0.0136,=1.0009,=1.1982,=1.3534,=1.5460,=2.0145,=2.1210,=0.4986,=1.6526,=1.9465,=2.1221,=2.3803,=3.0032,=0.0246,=0.1002,=0.0266,=0.0371,=422
="000859",国企一带一路,2019-05-16,=0.0006,=1926.9200,=0.0579,=10.0475,=0.0569,=9.4709,=10.6655,=12.5369,=14.5140,=21.0714,=0.9662,=0,=0.9662,=1.1820,=1.4418,=1.7797,=2.1877,=1.0950,=0.9449,=0.4715,=0.5616,=0.7383,=0.8265,=1.1782,=0.0234,=0.0898,=0.0201,=0.0362,=264
="000056",上证国企,2010-01-04,=-0.0067,=1214.1600,=-0.0266,=10.0732,=0.6239,=7.2538,=8.8792,=9.7193,=10.7955,=13.3187,=1.1107,=0.4619,=0.8518,=1.0314,=1.1227,=1.2162,=1.5455,=1.6398,=0.9348,=0.7909,=0.9986,=1.1113,=1.2334,=1.7805,=0.0264,=0.1060,=0.0271,=0.0374,=199
