指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="000818",细分金融,2012-04-11,=0.0063,=6486.8100,=-0.1215,=7.2523,=0.3289,=5.2356,=6.4974,=7.6847,=8.4810,=10.9951,=0.7396,=0.2477,=0.5930,=0.7010,=0.8868,=1.0928,=1.4303,=2.1957,=0.7436,=1.2689,=1.6354,=1.9890,=2.2623,=2.9111,=0.0400,=0.6443,=0.0239,=0.0331,=0.0375,=0.0471,=0.0625,=0.0231,=0.0956,=0.0246,=7
="H30270",红利价值,2013-12-19,=-0.0096,=9062.4800,=-0.0493,=7.2835,=0.6567,=4.4543,=5.4340,=6.7667,=8.7092,=13.0955,=0.7325,=0.4063,=0.5256,=0.6489,=0.7635,=1.2450,=1.7317,=1.4761,=0.9396,=0.5854,=0.8126,=1.0003,=1.2985,=1.6637,=0.0456,=0.4168,=0.0269,=0.0419,=0.0506,=0.0631,=0.0726,=0.0235,=0.0936,=0.0240,=195
="930914",港股通高股息,2016-11-25,=-0.0165,=4731.6900,=-0.0378,=7.3640,=0.7223,=3.4280,=4.4216,=5.9301,=7.8272,=11.1979,=0.7095,=0.6032,=0.3979,=0.5024,=0.6164,=0.8521,=1.1764,=1.1668,=0.7397,=0.5144,=0.7046,=0.9232,=1.2571,=2.2126,=0.0546,=0.1865,=0.0387,=0.0551,=0.0659,=0.0866,=0.1194,,=0.0918,,=715
="932596",港股通红利低波,2016-02-04,=-0.0154,=3856.9800,=-0.0056,=7.3698,=0,=7.3698,=7.8127,=8.0443,=8.2766,=8.5745,=0.6801,=0.1075,=0.6528,=0.6978,=0.7309,=0.7593,=0.7956,=1.2719,=0.1452,=1.2161,=1.2848,=1.3269,=1.3605,=1.4099,=0.0532,=0.6075,=0.0473,=0.0494,=0.0526,=0.0550,=0.0579,,=0.0894,,=93
="931157",SHS红利成长LV,2019-04-25,=-0.0056,=6877.7500,=-0.0773,=7.3700,=0.5799,=4.1261,=5.5957,=6.9174,=8.3335,=11.5318,=0.7258,=0.3148,=0.5154,=0.6264,=0.8072,=0.9238,=1.5888,=1.5840,=0.9581,=0.5018,=0.7114,=1.0393,=1.4142,=1.6968,=0.0495,=0.5755,=0.0259,=0.0418,=0.0482,=0.0558,=0.0761,,=0.0964,,=338
="931130",红利成长低波,2018-12-04,=-0.0056,=21835.2800,=-0.0793,=7.4319,=0.4290,=4.4465,=5.5796,=7.8192,=8.7175,=11.5512,=0.7409,=0.3268,=0.5279,=0.6249,=0.8998,=1.0297,=1.5803,=2.5378,=0.9749,=0.3109,=0.8147,=1.3204,=1.9206,=2.6815,=0.0424,=0.4978,=0.0246,=0.0322,=0.0424,=0.0533,=0.0639,=0.0231,=0.0934,=0.0229,=146
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0065,=4643.1100,=-0.0003,=7.4357,=0.7109,=4.2457,=4.7365,=5.8018,=7.8672,=9.0746,=0.6958,=0.6658,=0.4429,=0.4993,=0.5846,=0.7380,=0.8283,=1.1384,=0.9801,=0.6036,=0.6749,=0.8778,=1.0387,=1.2314,=0.0624,=0.2931,=0.0497,=0.0609,=0.0728,=0.0879,=0.0947,,,,=84
="930992",沪港深红利低波,2017-06-28,=-0.0092,=5165.3500,=-0.0722,=7.4474,=0.7557,=4.0130,=5.1749,=5.9006,=7.7691,=8.5109,=0.6951,=0.7393,=0.4277,=0.5370,=0.5911,=0.7277,=0.7950,=1.1017,=0.7183,=0.4496,=0.6005,=0.8598,=1.1857,=1.3912,=0.0533,=0.1623,=0.0478,=0.0542,=0.0717,=0.0768,=0.0949,,=0.0878,,=49
="000914",300金融,2007-07-02,=0.0062,=5870.9400,=-0.1261,=7.5562,=0.3809,=5.2769,=6.6022,=7.8391,=8.6017,=11.3863,=0.7344,=0.2399,=0.5962,=0.7048,=0.9072,=1.1328,=1.4919,=2.0591,=0.7659,=1.1210,=1.4310,=1.8123,=2.0952,=2.7052,=0.0397,=0.6088,=0.0235,=0.0340,=0.0376,=0.0467,=0.0618,=0.0223,=0.0897,=0.0236,=343
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0114,=3675.1300,=0.0223,=7.5805,=0.7562,=4.9972,=5.5521,=6.1803,=7.7538,=8.5526,=0.7270,=0.7210,=0.5264,=0.5927,=0.6340,=0.7572,=0.8375,=0.9009,=0.8183,=0.5404,=0.5947,=0.6689,=0.8680,=1.0234,=0.0504,=0.1254,=0.0450,=0.0524,=0.0703,=0.0775,=0.0871,,=0.0956,,=115
="000029",180价值,2009-01-09,=-0.0039,=3910.5100,=-0.1219,=7.6982,=0.4411,=5.6894,=6.9075,=7.8830,=8.5069,=10.8138,=0.7583,=0.0894,=0.6666,=0.8031,=0.8598,=1.0653,=1.4433,=1.0394,=0.7189,=0.6198,=0.7825,=0.9448,=1.0703,=1.4032,=0.0433,=0.5235,=0.0290,=0.0389,=0.0429,=0.0522,=0.0634,=0.0228,=0.0896,=0.0243,=557
="H50040",上红低波,2014-03-21,=-0.0116,=10177.7000,=-0.0770,=7.7074,=0.6698,=4.6938,=5.9512,=7.0955,=9.6645,=14.3118,=0.7709,=0.3438,=0.5647,=0.6911,=0.8335,=1.3609,=1.8756,=1.5017,=0.9118,=0.6380,=0.8684,=1.2018,=1.4028,=1.6845,=0.0461,=0.4819,=0.0230,=0.0391,=0.0465,=0.0588,=0.0718,=0.0234,=0.0936,=0.0244,=362
="H30269",红利低波,2013-12-19,=-0.0117,=10226.5900,=-0.0902,=7.7129,=0.6818,=4.5638,=5.5488,=6.8856,=9.4786,=14.4342,=0.7799,=0.4349,=0.5386,=0.6570,=0.8011,=1.3872,=1.9670,=1.4907,=0.8846,=0.6111,=0.8850,=1.0977,=1.4163,=1.6703,=0.0469,=0.4518,=0.0246,=0.0406,=0.0503,=0.0605,=0.0732,=0.0236,=0.0946,=0.0236,=4432
="000934",中证金融,2009-07-03,=0.0080,=5523.4300,=-0.1190,=7.8578,=0.3953,=5.7083,=6.8944,=8.0939,=8.8714,=11.5527,=0.7460,=0.2366,=0.6117,=0.7181,=0.9136,=1.1485,=1.5017,=2.0710,=0.7873,=1.1467,=1.4503,=1.8024,=2.0831,=2.6696,=0.0385,=0.6047,=0.0232,=0.0331,=0.0366,=0.0445,=0.0593,=0.0220,=0.0873,=0.0231,=1151
="000922",中证红利,2008-05-26,=-0.0122,=5198.5100,=-0.0555,=7.8747,=0.5820,=5.1762,=6.0245,=7.6568,=8.6158,=11.2156,=0.7601,=0.3215,=0.5911,=0.7110,=0.8504,=1.1086,=1.4999,=1.1644,=0.7209,=0.6332,=0.7726,=1.0442,=1.2311,=1.7101,=0.0459,=0.4542,=0.0309,=0.0399,=0.0471,=0.0596,=0.0693,=0.0233,=0.0895,=0.0228,=20133
="931446",东证红利低波,2020-04-21,=-0.0038,=3160.2000,=-0.0821,=7.9620,=0.6610,=5.1478,=6.1795,=7.1501,=8.5361,=11.0216,=0.7642,=0.4959,=0.5884,=0.6956,=0.7652,=0.8713,=1.2481,=1.4205,=0.9103,=0.5909,=0.7551,=0.8892,=1.3269,=1.5979,=0.0447,=0.3452,=0.0325,=0.0416,=0.0486,=0.0565,=0.0651,=0.0224,=0.0895,=0.0240,=851
="000992",全指金融,2011-08-02,=0.0075,=5290.7400,=-0.1165,=8.0241,=0.4040,=5.9310,=7.1022,=8.2737,=9.0288,=11.6339,=0.7479,=0.2300,=0.6188,=0.7234,=0.9215,=1.1607,=1.5107,=2.0681,=0.7873,=1.1568,=1.4432,=1.8065,=2.0800,=2.6668,=0.0380,=0.6113,=0.0229,=0.0327,=0.0359,=0.0437,=0.0581,=0.0217,=0.0846,=0.0227,=2700
="000151",上国红利,2012-07-20,=-0.0161,=1500.1600,=-0.0180,=8.0257,=0.8326,=4.5075,=5.3657,=6.9527,=7.7771,=10.0345,=0.7030,=0.3364,=0.5268,=0.6189,=0.7530,=0.9661,=1.3272,=0.9917,=0.3046,=0.6026,=0.8953,=1.0826,=1.3107,=1.6854,=0.0466,=0.3384,=0.0346,=0.0446,=0.0513,=0.0650,=0.0754,=0.0218,=0.0803,=0.0258,=223
="000015",红利指数,2005-01-04,=-0.0148,=2960.3800,=-0.0254,=8.0299,=0.7918,=4.6646,=5.5108,=7.0876,=8.0537,=10.4439,=0.7626,=0.4856,=0.5525,=0.6398,=0.7658,=1.0179,=1.3875,=1.3514,=0.8112,=0.7277,=0.8913,=1.1387,=1.3407,=1.6890,=0.0444,=0.2857,=0.0330,=0.0425,=0.0514,=0.0644,=0.0757,=0.0233,=0.0885,=0.0212,=14202
="000821",300红利,2012-07-20,=-0.0102,=6158.3200,=-0.0770,=8.0665,=0.6818,=4.9998,=6.1944,=7.5608,=8.4656,=10.9286,=0.7845,=0.3050,=0.5725,=0.7140,=0.8676,=1.0796,=1.4919,=1.2820,=0.7617,=0.6098,=0.7993,=1.0658,=1.3215,=1.6963,=0.0472,=0.4992,=0.0319,=0.0421,=0.0472,=0.0563,=0.0673,=0.0235,=0.0916,=0.0239,=999
="399373",大盘价值,2010-01-04,=-0.0062,=7473.7300,=-0.1283,=8.0725,=0.3833,=5.4746,=6.8623,=8.3522,=9.1146,=11.9914,=0.8162,=0.2362,=0.6410,=0.8033,=0.9430,=1.1408,=1.5001,=1.0843,=0.7123,=0.5920,=0.7817,=0.9284,=1.1432,=1.4541,=0.0455,=0.6245,=0.0275,=0.0366,=0.0427,=0.0526,=0.0641,=0.0236,=0.0939,=0.0248,=329
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0158,=3797.0300,=-0.0544,=8.1928,=0.4275,=4.8859,=6.8728,=8.8639,=11.6895,=16.1208,=0.7754,=0.3096,=0.5567,=0.7305,=0.8661,=1.1667,=1.3660,=0.8815,=0.3344,=0.5555,=0.7802,=0.9861,=1.3582,=1.5178,=0.0611,=0.7184,=0.0276,=0.0360,=0.0529,=0.0664,=0.1028,,=0.0951,,=34
="000824",国企红利,2012-07-20,=-0.0117,=2013.3600,=-0.0508,=8.2470,=0.7646,=4.8847,=5.9406,=7.3386,=8.4421,=10.7823,=0.7897,=0.4250,=0.5610,=0.6880,=0.8263,=1.0592,=1.4469,=1.1891,=0.7242,=0.5370,=0.7016,=0.9865,=1.2552,=1.6834,=0.0459,=0.4303,=0.0328,=0.0418,=0.0481,=0.0583,=0.0694,=0.0232,=0.0892,=0.0226,=943
="931644",800红利,2024-03-15,=-0.0110,=2437.0500,=-0.0451,=8.2602,=0.4836,=6.4729,=7.3401,=8.3757,=9.0511,=9.4757,=0.7944,=0.2891,=0.7001,=0.7714,=0.8597,=0.9070,=0.9431,=1.1568,=0.5400,=0.8423,=0.9266,=1.1405,=1.2941,=1.3602,=0.0468,=0.4800,=0.0416,=0.0431,=0.0472,=0.0579,=0.0662,=0.0236,=0.0906,=0.0231,=31
="000063",上证周期,2010-02-03,=-0.0068,=3521.7700,=-0.1320,=8.3159,=0.4151,=5.4761,=7.1362,=8.6060,=9.4385,=12.4946,=0.8575,=0.2543,=0.6668,=0.8368,=0.9592,=1.1068,=1.4831,=1.4325,=0.7852,=0.8113,=1.0636,=1.2494,=1.4477,=1.7571,=0.0398,=0.5651,=0.0252,=0.0350,=0.0386,=0.0518,=0.0626,=0.0245,=0.0975,=0.0256,=205
="930955",红利低波100,2017-05-26,=-0.0088,=10758.4900,=-0.0876,=8.3317,=0.7440,=5.0805,=6.0736,=7.4276,=8.6131,=11.5013,=0.8187,=0.4744,=0.5792,=0.6662,=0.8279,=0.9895,=1.3722,=1.4103,=0.8407,=0.5888,=0.7785,=0.9909,=1.3596,=1.7525,=0.0475,=0.5211,=0.0270,=0.0430,=0.0471,=0.0561,=0.0683,=0.0234,=0.0928,=0.0257,=2225
="930740",300红利LV,2018-12-04,=-0.0070,=6589.5200,=-0.0808,=8.3360,=0.7432,=5.4153,=6.8319,=7.5241,=8.6941,=9.6903,=0.8024,=0.3066,=0.6159,=0.7730,=0.8572,=0.9457,=1.0604,=1.4578,=0.7803,=0.6725,=0.8571,=1.0787,=1.5016,=1.9253,=0.0466,=0.5803,=0.0370,=0.0418,=0.0452,=0.0513,=0.0622,=0.0239,=0.0932,=0.0223,=621
="931848",800红利低波,2024-05-21,=-0.0087,=2987.1900,=-0.0563,=8.4719,=0.2539,=7.4155,=8.2309,=9.0817,=9.4737,=9.7854,=0.8208,=0.0807,=0.7315,=0.8592,=0.9197,=0.9701,=1.0024,=1.5573,=0.9862,=1.1714,=1.2345,=1.3488,=1.3835,=1.6456,=0.0444,=0.5591,=0.0399,=0.0412,=0.0437,=0.0519,=0.0594,=0.0237,=0.0929,=0.0230,=150
="000919",300价值,2008-01-21,=0.0002,=4847.3200,=-0.0886,=8.4823,=0.5161,=5.9577,=7.3283,=8.4471,=9.2438,=12.2376,=0.8409,=0.1826,=0.6917,=0.8497,=0.9383,=1.1480,=1.5388,=1.0542,=0.7176,=0.6314,=0.7861,=0.9060,=1.1066,=1.3421,=0.0429,=0.6237,=0.0265,=0.0360,=0.0406,=0.0490,=0.0609,=0.0228,=0.0921,=0.0242,=4324
="000825",央企红利,2012-07-20,=-0.0181,=3173.7400,=-0.0810,=8.5545,=0.8256,=4.7369,=6.0940,=7.3075,=8.4246,=10.5687,=0.8191,=0.4678,=0.5507,=0.6915,=0.8584,=0.9983,=1.3929,=1.1383,=0.6327,=0.6009,=0.8548,=1.0668,=1.2189,=1.7357,=0.0449,=0.3603,=0.0330,=0.0421,=0.0473,=0.0555,=0.0713,=0.0224,=0.0902,=0.0228,=352
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0213,=7923.7700,=-0.1626,=8.6434,=0.4096,=5.7712,=7.9406,=9.0768,=10.2891,=13.0207,=0.9416,=0.1950,=0.7256,=0.9442,=1.0795,=1.2097,=1.5098,=1.5641,=0.6327,=0.9123,=1.1574,=1.4232,=1.7362,=2.4187,=0.0384,=0.5993,=0.0247,=0.0321,=0.0369,=0.0450,=0.0643,,=0.1051,,=269
="932305",智选高股息,2024-09-30,=-0.0115,=10854.5400,=-0.0274,=8.8726,=0.6235,=7.0143,=7.4931,=8.3505,=9.4563,=10.9391,=0.9813,=0.3453,=0.8750,=0.9238,=1.0516,=1.0850,=1.1675,=0.4897,=0,=0.4897,=0.7261,=0.7792,=1.2744,=1.3342,=0.0639,=0.4796,=0.0457,=0.0594,=0.0644,=0.0686,=0.0723,=0.0253,=0.1000,=0.0324,=326
="931722",国新港股通央企红利,2023-09-13,=-0.0120,=1268.7400,=-0.0372,=8.9999,=0.7581,=5.5040,=6.7014,=7.7003,=9.4636,=10.8173,=0.8170,=0.4736,=0.6213,=0.7319,=0.8260,=0.9096,=1.0298,=0.5606,=0.6510,=0.3100,=0.3816,=0.4718,=0.6111,=0.6918,=0.0565,=0.1408,=0.0469,=0.0572,=0.0619,=0.0690,=0.0823,,=0.0875,,=357
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0201,=10973.1600,=-0.1457,=9.0004,=0.6202,=6.0524,=7.9207,=8.6628,=10.0571,=15.8114,=0.9387,=0.2972,=0.6924,=0.8979,=1.0077,=1.1579,=1.7191,=1.2635,=0.6972,=0.8066,=1.0006,=1.0915,=1.4384,=2.0876,=0.0376,=0.4470,=0.0200,=0.0332,=0.0385,=0.0445,=0.0600,,=0.1052,,=93
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0202,=7608.3800,=-0.1464,=9.0311,=0.6264,=6.0524,=7.9238,=8.6752,=10.0793,=15.8114,=0.9415,=0.3036,=0.6924,=0.8981,=1.0089,=1.1595,=1.7191,=1.2670,=0.6980,=0.8066,=1.0009,=1.0915,=1.4423,=2.0876,=0.0375,=0.4379,=0.0200,=0.0331,=0.0384,=0.0445,=0.0600,,=0.1052,,=4751
="399805",互联金融,2015-02-10,=0.0011,=2958.2700,=-0.2314,=9.0710,=0.1294,=7.5943,=9.7166,=11.4090,=13.1628,=16.5816,=0.9456,=0.1006,=0.7644,=1.0424,=1.4085,=1.7222,=2.0317,=1.7440,=0.7461,=1.1667,=1.4082,=1.6147,=1.7935,=2.2636,=0.0360,=0.8941,=0.0145,=0.0183,=0.0234,=0.0334,=0.0507,=0.0238,=0.0940,=0.0248,=327
="000968",300周期,2010-05-28,=-0.0016,=4064.5700,=-0.1065,=9.0806,=0.4806,=6.1174,=7.8172,=9.1504,=10.2896,=13.3562,=0.8979,=0.2659,=0.7021,=0.8484,=1.0023,=1.1784,=1.5550,=1.4960,=0.8001,=0.8459,=1.0834,=1.2645,=1.4960,=1.8297,=0.0372,=0.6076,=0.0230,=0.0317,=0.0359,=0.0470,=0.0569,=0.0243,=0.0922,=0.0244,=99
="H30356",800价值,2014-06-09,=0.0003,=6097.7200,=-0.0826,=9.1180,=0.5246,=6.4024,=7.6969,=9.0519,=9.9495,=13.4784,=0.8916,=0.2542,=0.7030,=0.8630,=0.9866,=1.1706,=1.6287,=1.0165,=0.7371,=0.5868,=0.7389,=0.8835,=1.0831,=1.3738,=0.0413,=0.6497,=0.0239,=0.0336,=0.0385,=0.0475,=0.0589,=0.0232,=0.0908,=0.0237,=32
="932422",A500红利低波,2025-04-09,=-0.0087,=2830.9100,=-0.0877,=9.1741,=0,=9.1741,=9.8341,=10.0716,=10.2293,=10.5846,=0.8906,=0,=0.8906,=1.0167,=1.0409,=1.0562,=1.0978,=1.2677,=0.0580,=1.2431,=1.2981,=1.4170,=1.4708,=1.5336,=0.0459,=1,=0.0388,=0.0403,=0.0411,=0.0428,=0.0459,=0.0241,=0.0948,,=339
="980081",价值100,2012-12-28,,,=-0.0342,=9.2295,=0.5777,=7.7317,=8.3453,=8.7019,=10.0809,=11.5920,=0.9921,=0.5041,=0.8413,=0.8848,=0.9438,=1.1302,=1.3448,=1.1009,=0.8174,=0.7580,=0.8061,=0.9402,=1.0796,=1.2118,=0.0516,=0.6730,=0.0420,=0.0451,=0.0494,=0.0551,=0.0599,=0.0275,=0.0995,=0.0251,=426
="000925",基本面50,2009-02-26,=-0.0056,=4036.1600,=-0.1261,=9.2506,=0.5416,=6.2635,=7.9688,=9.1259,=10.0957,=12.7955,=0.9499,=0.2881,=0.7306,=0.9013,=1.0537,=1.1921,=1.5728,=1.0198,=0.6183,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0397,=0.6253,=0.0256,=0.0338,=0.0374,=0.0468,=0.0563,=0.0227,=0.0882,=0.0241,=4555
="931479",证券保险,2020-05-06,=0.0282,=937.6800,=-0.1176,=9.2620,=0.0383,=8.4973,=11.8102,=13.4558,=15.5132,=21.1012,=1.2437,=0.2376,=1.0296,=1.2180,=1.3756,=1.5647,=2.2844,=1.6886,=0.7027,=1.0318,=1.2727,=1.4608,=1.7894,=2.2879,=0.0289,=0.8087,=0.0162,=0.0225,=0.0250,=0.0288,=0.0357,=0.0256,=0.1317,=0.0302,=37
