指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="H11140",香港红利,2009-07-23,=0.0039,=3918.6553,=0.0721,=7.4752,=0.7637,=3.0693,=4.4494,=5.9820,=7.7845,=13.9623,=0.7056,=0.5914,=0.3833,=0.5103,=0.6294,=0.8661,=1.1652,=1.1892,=0.6867,=0.5431,=0.7455,=0.9723,=1.3459,=2.1349,=0.0526,=0.1325,=0.0382,=0.0559,=0.0634,=0.0876,=0.1281,,=0.0912,,=48
="931024",港股通非银,2017-11-06,=-0.0004,=3979.6081,=-0.0716,=7.4911,=0.0326,=6.7549,=8.5379,=11.0187,=13.3223,=22.4310,=1.0193,=0.4532,=0.6237,=0.8517,=1.0430,=1.2217,=1.7592,=1.2551,=0.8181,=0.5870,=0.8768,=1.0170,=1.2301,=2.2002,=0.0390,=0.7208,=0.0165,=0.0268,=0.0346,=0.0413,=0.0611,,=0.1344,,=203
="399809",保险主题,2015-02-13,=-0.0072,=2218.3900,=-0.1685,=7.5054,=0.3513,=5.4537,=6.8114,=10.3465,=15.0245,=22.8725,=0.8126,=0.3307,=0.6352,=0.7647,=1.2204,=1.4858,=1.9794,=2.1860,=0.9410,=0.5239,=0.8688,=1.0970,=1.7540,=2.3772,=0.0386,=0.6441,=0.0120,=0.0209,=0.0299,=0.0488,=0.0686,=0.0227,=0.1015,=0.0246,=1508
="987016",港股通红利低波,2021-11-18,,,=0.0823,=7.5678,=0.9395,=3.4544,=4.3071,=4.9736,=6.8517,=8.0054,=0.7254,=0.9877,=0.4152,=0.4883,=0.5411,=0.6665,=0.7529,=1.1227,=0.8202,=0.5827,=0.6608,=0.7987,=1.1086,=1.3012,=0.0530,=0.0491,=0.0488,=0.0589,=0.0815,=0.0924,=0.1160,,=0.0893,,=166
="000818",细分金融,2012-04-11,,,=-0.0929,=7.5814,=0.4709,=5.2356,=6.4974,=7.6851,=8.4810,=10.9951,=0.7798,=0.3068,=0.5930,=0.7010,=0.8795,=1.0883,=1.4303,=2.2954,=0.8297,=1.2689,=1.6354,=1.9995,=2.2637,=2.9111,=0.0382,=0.5328,=0.0239,=0.0331,=0.0375,=0.0471,=0.0625,=0.0231,=0.0956,=0.0246,=7
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=0.0020,=4288.8100,=-0.0401,=7.6146,=0.8420,=3.5572,=4.6529,=6.0056,=7.2422,=9.5068,=0.6861,=0.6545,=0.3828,=0.4857,=0.5847,=0.8126,=1.1073,=0.9188,=0.5599,=0.4386,=0.6581,=0.8500,=1.4126,=2.0623,=0.0529,=0.1923,=0.0385,=0.0531,=0.0642,=0.0818,=0.1103,,=0.0803,,=1539
="HSHDYI",恒生高股息率指数,2012-12-10,=0.0044,=1278.4200,=0.0023,=7.6819,=0.7699,=3.6777,=4.8612,=6.6079,=7.8179,=10.6953,=0.7052,=0.5614,=0.4041,=0.5046,=0.6463,=0.9078,=1.1746,=1.1167,=0.5573,=0.5013,=0.7008,=1.0613,=1.5005,=1.9871,=0.0530,=0.2118,=0.0423,=0.0526,=0.0604,=0.0808,=0.1102,,=0.0903,,=920
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=0.0041,=2677.6100,=0.0807,=7.8516,=0.9312,=3.8979,=4.9503,=5.9310,=7.2553,=8.4533,=0.7007,=0.8413,=0.4277,=0.5177,=0.5809,=0.6850,=0.8197,=1.2221,=0.8986,=0.5333,=0.6981,=0.8836,=1.1276,=1.3442,=0.0512,=0.0302,=0.0482,=0.0563,=0.0670,=0.0839,=0.1067,,=0.0895,,=500
="H30270",红利价值,2013-12-19,=-0.0008,=9248.3954,=-0.0298,=7.8585,=0.7477,=4.4543,=5.4429,=6.7745,=8.6493,=13.0955,=0.7983,=0.6001,=0.5256,=0.6493,=0.7630,=1.2374,=1.7317,=1.5926,=0.9716,=0.5854,=0.8135,=1.0021,=1.3035,=1.6637,=0.0422,=0.2213,=0.0269,=0.0419,=0.0504,=0.0630,=0.0726,=0.0235,=0.0936,=0.0240,=204
="931130",红利成长低波,2018-12-04,,,=-0.0333,=7.8734,=0.5173,=4.4465,=5.5886,=7.7942,=8.7058,=11.5512,=0.7923,=0.3423,=0.5279,=0.6257,=0.8971,=1.0278,=1.5803,=2.6885,=0.9995,=0.3109,=0.8148,=1.3226,=1.9400,=2.6981,=0.0400,=0.3666,=0.0246,=0.0322,=0.0424,=0.0532,=0.0639,=0.0231,=0.0934,=0.0229,=151
="000914",300金融,2007-07-02,=-0.0005,=6056.6000,=-0.0984,=7.8972,=0.5237,=5.2769,=6.6022,=7.8440,=8.6017,=11.3863,=0.7741,=0.2961,=0.5962,=0.7048,=0.8879,=1.1285,=1.4919,=2.1520,=0.8482,=1.1210,=1.4310,=1.8122,=2.0995,=2.7052,=0.0379,=0.5184,=0.0235,=0.0340,=0.0376,=0.0467,=0.0618,=0.0223,=0.0897,=0.0236,=343
="931157",SHS红利成长LV,2019-04-25,=0.0075,=7166.6696,=-0.0389,=7.9075,=0.6699,=4.1261,=5.6091,=6.9619,=8.3273,=11.5318,=0.7818,=0.4352,=0.5154,=0.6278,=0.8053,=0.9218,=1.5888,=1.7000,=1,=0.5018,=0.7132,=1.0418,=1.4224,=1.7000,=0.0462,=0.3578,=0.0259,=0.0419,=0.0482,=0.0557,=0.0761,,=0.0964,,=347
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0041,=4904.1200,=0.0559,=7.9393,=0.8090,=4.2457,=4.7480,=5.8294,=7.8399,=9.0746,=0.7431,=0.8271,=0.4429,=0.5004,=0.5869,=0.7377,=0.8283,=1.2164,=0.9923,=0.6036,=0.6771,=0.8818,=1.0497,=1.2314,=0.0583,=0.1265,=0.0497,=0.0609,=0.0717,=0.0878,=0.0947,,=0.0899,,=86
="932596",港股通红利低波,2016-02-04,,,=0.0609,=8.0096,=0.5072,=7.1792,=7.7164,=8.0026,=8.2576,=8.5745,=0.7391,=0.6087,=0.6528,=0.6938,=0.7223,=0.7566,=0.7956,=1.3823,=0.9662,=1.2161,=1.2786,=1.3257,=1.3602,=1.4099,=0.0490,=0.1401,=0.0473,=0.0494,=0.0526,=0.0548,=0.0579,,=0.0894,,=98
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0029,=3783.5900,=0.0525,=8.0303,=0.8741,=4.9972,=5.5680,=6.2241,=7.7590,=8.5526,=0.7701,=0.8387,=0.5264,=0.5934,=0.6360,=0.7574,=0.8375,=0.9544,=0.8799,=0.5404,=0.5952,=0.6727,=0.8877,=1.0234,=0.0476,=0.0549,=0.0450,=0.0519,=0.0693,=0.0773,=0.0871,,=0.0949,,=118
="930914",港股通高股息,2016-11-25,=0.0040,=5194.0223,=0.0560,=8.0356,=0.8290,=3.4280,=4.4277,=5.9569,=7.8302,=11.1979,=0.7743,=0.7244,=0.3979,=0.5034,=0.6222,=0.8515,=1.1764,=1.2732,=0.8168,=0.5144,=0.7076,=0.9245,=1.2560,=2.2126,=0.0500,=0.0845,=0.0387,=0.0548,=0.0657,=0.0865,=0.1194,,=0.0918,,=736
="930992",沪港深红利低波,2017-06-28,,,=-0.0212,=8.0480,=0.8972,=4.0130,=5.1868,=5.9378,=7.7729,=8.5109,=0.7531,=0.8981,=0.4277,=0.5385,=0.5934,=0.7279,=0.7950,=1.1906,=0.8150,=0.4496,=0.6019,=0.8820,=1.1840,=1.3912,=0.0493,=0.0223,=0.0478,=0.0539,=0.0715,=0.0767,=0.0949,,=0.0878,,=52
="000934",中证金融,2009-07-03,=0,=5657.3900,=-0.0976,=8.1776,=0.5332,=5.7083,=6.8944,=8.0984,=8.8714,=11.5527,=0.7829,=0.2887,=0.6117,=0.7181,=0.8953,=1.1421,=1.5017,=2.1552,=0.8524,=1.1467,=1.4503,=1.8023,=2.0887,=2.6696,=0.0370,=0.5303,=0.0232,=0.0331,=0.0366,=0.0445,=0.0593,=0.0220,=0.0873,=0.0231,=1152
="000029",180价值,2009-01-09,=-0.0028,=4115.7100,=-0.0758,=8.2597,=0.6854,=5.6894,=6.9075,=7.8729,=8.5069,=10.8138,=0.8229,=0.2854,=0.6666,=0.8014,=0.8578,=1.0653,=1.4433,=1.1152,=0.9027,=0.6198,=0.7825,=0.9447,=1.0713,=1.4032,=0.0403,=0.2433,=0.0290,=0.0394,=0.0429,=0.0522,=0.0634,=0.0228,=0.0896,=0.0243,=557
="H50040",上红低波,2014-03-21,=0.0047,=10713.7571,=-0.0284,=8.3212,=0.7534,=4.6938,=5.9512,=7.1141,=9.6645,=14.3118,=0.8407,=0.5332,=0.5647,=0.6911,=0.8315,=1.3609,=1.8756,=1.6213,=0.9703,=0.6380,=0.8684,=1.2015,=1.4077,=1.6845,=0.0427,=0.3303,=0.0230,=0.0391,=0.0465,=0.0588,=0.0718,=0.0234,=0.0936,=0.0244,=368
="000992",全指金融,2011-08-02,=0.0007,=5395.9100,=-0.0989,=8.3309,=0.5237,=5.9310,=7.1022,=8.2783,=9.0288,=11.6339,=0.7830,=0.2849,=0.6188,=0.7234,=0.9022,=1.1524,=1.5107,=2.1471,=0.8520,=1.1568,=1.4432,=1.8064,=2.0838,=2.6668,=0.0366,=0.5513,=0.0229,=0.0327,=0.0360,=0.0437,=0.0581,=0.0217,=0.0846,=0.0227,=2703
="H30269",红利低波,2013-12-19,=0.0040,=10818.9326,=-0.0375,=8.3364,=0.7452,=4.5638,=5.5488,=6.9175,=9.4786,=14.4342,=0.8521,=0.5930,=0.5386,=0.6570,=0.7994,=1.3872,=1.9670,=1.6112,=0.9715,=0.6111,=0.8850,=1.0973,=1.4166,=1.6703,=0.0434,=0.2936,=0.0246,=0.0406,=0.0503,=0.0605,=0.0732,=0.0236,=0.0946,=0.0236,=4609
="931446",东证红利低波,2020-04-21,=0.0024,=3315.4400,=-0.0370,=8.4430,=0.7733,=5.1478,=6.1884,=7.1695,=8.5270,=11.0216,=0.8179,=0.6923,=0.5884,=0.6974,=0.7662,=0.8702,=1.2481,=1.5063,=0.9325,=0.5909,=0.7568,=0.8929,=1.3334,=1.5979,=0.0421,=0.2422,=0.0325,=0.0416,=0.0485,=0.0564,=0.0651,=0.0224,=0.0895,=0.0240,=873
="000922",中证红利,2008-05-26,=0.0055,=5433.9958,=-0.0127,=8.5247,=0.7740,=5.1762,=6.0245,=7.6566,=8.6158,=11.2156,=0.8319,=0.4726,=0.5911,=0.7110,=0.8446,=1.1086,=1.4999,=1.2605,=0.8462,=0.6332,=0.7726,=1.0440,=1.2334,=1.7101,=0.0424,=0.2544,=0.0309,=0.0405,=0.0471,=0.0596,=0.0693,=0.0233,=0.0895,=0.0228,=20312
="399373",大盘价值,2010-01-04,=-0.0030,=7973.6800,=-0.0700,=8.7071,=0.5946,=5.4746,=6.8623,=8.3403,=9.1146,=11.9914,=0.8901,=0.4132,=0.6410,=0.8033,=0.9399,=1.1408,=1.5001,=1.1695,=0.8627,=0.5920,=0.7817,=0.9283,=1.1440,=1.4541,=0.0422,=0.4544,=0.0275,=0.0366,=0.0428,=0.0526,=0.0641,=0.0236,=0.0939,=0.0248,=331
="000151",上国红利,2012-07-20,=0.0053,=1603.4600,=0.0496,=8.7106,=0.9666,=4.5075,=5.3657,=6.9689,=7.8461,=10.0345,=0.7695,=0.5542,=0.5268,=0.6189,=0.7506,=0.9661,=1.3272,=1.0764,=0.4994,=0.6026,=0.8953,=1.0767,=1.3085,=1.6854,=0.0430,=0.1155,=0.0346,=0.0445,=0.0513,=0.0650,=0.0754,=0.0218,=0.0803,=0.0258,=225
="000015",红利指数,2005-01-04,=0.0038,=3152.4500,=0.0378,=8.7332,=0.9427,=4.6646,=5.5108,=7.0875,=8.0807,=10.4439,=0.8383,=0.6239,=0.5525,=0.6398,=0.7654,=1.0179,=1.3875,=1.4698,=0.9336,=0.7277,=0.8913,=1.1426,=1.3458,=1.6890,=0.0408,=0.1369,=0.0330,=0.0427,=0.0514,=0.0644,=0.0757,=0.0233,=0.0885,=0.0212,=14243
="000821",300红利,2012-07-20,=-0.0004,=6595.7249,=-0.0115,=8.7480,=0.8639,=4.9998,=6.1944,=7.5603,=8.4732,=10.9286,=0.8602,=0.4895,=0.5725,=0.7140,=0.8635,=1.0796,=1.4919,=1.3903,=0.8899,=0.6098,=0.7993,=1.0658,=1.3252,=1.6963,=0.0435,=0.2849,=0.0319,=0.0423,=0.0473,=0.0563,=0.0673,=0.0235,=0.0916,=0.0239,=1001
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0016,=4125.7800,=0.0275,=8.8036,=0.5033,=4.8859,=6.8728,=8.7740,=11.5406,=16.1208,=0.8332,=0.4329,=0.5567,=0.7305,=0.8630,=1.1578,=1.3660,=0.9472,=0.4362,=0.5555,=0.7802,=0.9823,=1.3518,=1.5178,=0.0568,=0.6073,=0.0276,=0.0362,=0.0532,=0.0664,=0.1028,,=0.0950,,=35
="930740",300红利LV,2018-12-04,=-0.0013,=6990.8800,=-0.0249,=8.8615,=0.8337,=5.4153,=6.8356,=7.5422,=8.7028,=9.6903,=0.8633,=0.5205,=0.6159,=0.7737,=0.8564,=0.9455,=1.0604,=1.5497,=0.8380,=0.6725,=0.8577,=1.0804,=1.5084,=1.9253,=0.0439,=0.3618,=0.0370,=0.0418,=0.0452,=0.0512,=0.0622,=0.0239,=0.0932,=0.0223,=630
="000063",上证周期,2010-02-03,=0.0013,=3663.9400,=-0.0970,=8.8713,=0.6074,=5.4761,=7.1362,=8.5953,=9.4385,=12.4946,=0.9254,=0.4305,=0.6668,=0.8368,=0.9558,=1.1065,=1.4831,=1.5282,=0.8825,=0.8113,=1.0636,=1.2494,=1.4490,=1.7571,=0.0375,=0.3711,=0.0252,=0.0350,=0.0386,=0.0518,=0.0626,=0.0245,=0.0975,=0.0256,=205
="930955",红利低波100,2017-05-26,=0.0040,=11383.1282,=-0.0346,=8.8797,=0.8315,=5.0805,=6.0769,=7.4360,=8.6218,=11.5013,=0.8814,=0.6355,=0.5792,=0.6669,=0.8287,=0.9870,=1.3722,=1.5030,=0.9321,=0.5888,=0.7796,=0.9918,=1.3693,=1.7525,=0.0445,=0.3088,=0.0270,=0.0431,=0.0471,=0.0561,=0.0683,=0.0234,=0.0928,=0.0257,=2321
="931644",800红利,2024-03-15,,,=-0.0128,=8.9058,=0.6783,=6.4729,=7.3615,=8.3891,=9.0454,=9.4757,=0.8662,=0.5944,=0.7001,=0.7723,=0.8574,=0.9065,=0.9431,=1.2472,=0.6329,=0.8423,=0.9277,=1.1477,=1.2928,=1.3602,=0.0434,=0.2413,=0.0416,=0.0431,=0.0470,=0.0578,=0.0662,=0.0236,=0.0906,=0.0231,=32
="000824",国企红利,2012-07-20,=0.0068,=2120.9687,=-0.0001,=8.9151,=0.9241,=4.8847,=5.9406,=7.3385,=8.4652,=10.7823,=0.8633,=0.5691,=0.5610,=0.6880,=0.8233,=1.0592,=1.4469,=1.2854,=0.8346,=0.5370,=0.7016,=0.9865,=1.2564,=1.6834,=0.0425,=0.2416,=0.0328,=0.0418,=0.0481,=0.0583,=0.0694,=0.0232,=0.0892,=0.0226,=953
="931848",800红利低波,2024-05-21,=0.0039,=3161.2429,=-0.0013,=8.9902,=0.4811,=7.4155,=8.2481,=9.0469,=9.4637,=9.7854,=0.8809,=0.2887,=0.7315,=0.8568,=0.9173,=0.9687,=1.0024,=1.6532,=0.9981,=1.1714,=1.2366,=1.3520,=1.3893,=1.6630,=0.0418,=0.3000,=0.0399,=0.0412,=0.0437,=0.0518,=0.0594,=0.0237,=0.0929,=0.0230,=153
="399805",互联金融,2015-02-10,=0.0225,=2670.9700,=-0.3060,=9.0288,=0.1320,=7.5943,=9.6572,=11.3760,=13.1628,=16.5816,=0.9418,=0.1076,=0.7644,=1.0357,=1.3945,=1.7181,=2.0317,=1.7359,=0.7373,=1.1667,=1.4082,=1.6145,=1.7935,=2.2636,=0.0362,=0.8915,=0.0145,=0.0185,=0.0236,=0.0336,=0.0507,=0.0238,=0.0940,=0.0248,=330
="000919",300价值,2008-01-21,=0.0002,=5042.3308,=-0.0519,=9.0367,=0.7080,=5.9577,=7.3283,=8.4453,=9.2438,=12.2376,=0.9056,=0.3893,=0.6917,=0.8489,=0.9352,=1.1419,=1.5388,=1.1231,=0.8458,=0.6314,=0.7861,=0.9060,=1.1075,=1.3421,=0.0403,=0.4581,=0.0265,=0.0362,=0.0407,=0.0490,=0.0609,=0.0228,=0.0921,=0.0242,=4335
="000825",央企红利,2012-07-20,=0.0028,=3371.6326,=-0.0237,=9.2725,=0.9513,=4.7369,=6.0940,=7.3072,=8.4635,=10.5687,=0.8972,=0.6037,=0.5507,=0.6915,=0.8553,=0.9983,=1.3929,=1.2338,=0.8305,=0.6009,=0.8548,=1.0725,=1.2201,=1.7357,=0.0414,=0.1559,=0.0330,=0.0423,=0.0473,=0.0555,=0.0713,=0.0224,=0.0902,=0.0228,=371
="931479",证券保险,2020-05-06,=-0.0001,=928.7482,=-0.1260,=9.3507,=0.0529,=8.4973,=11.7454,=13.3918,=15.4972,=21.1012,=1.2681,=0.2903,=1.0296,=1.2181,=1.3714,=1.5621,=2.2844,=1.7048,=0.7136,=1.0318,=1.2763,=1.4638,=1.7850,=2.2879,=0.0286,=0.7864,=0.0162,=0.0225,=0.0251,=0.0289,=0.0357,=0.0256,=0.1317,=0.0302,=48
="932305",智选高股息,2024-09-30,=0.0075,=11204.7032,=0.0040,=9.4515,=0.8018,=7.0143,=7.5055,=8.3677,=9.4503,=10.9391,=1.0790,=0.7563,=0.8750,=0.9251,=1.0511,=1.0832,=1.1675,=0.5216,=0.0592,=0.4805,=0.7242,=0.7736,=1.2718,=1.3342,=0.0600,=0.2916,=0.0457,=0.0595,=0.0639,=0.0685,=0.0723,=0.0253,=0.1000,=0.0324,=345
="H30035",300非银,2012-12-21,=-0.0013,=9585.0123,=-0.1406,=9.4733,=0.0285,=8.6966,=12.8103,=15.1693,=19.3628,=26.3489,=1.2831,=0.1736,=1.0544,=1.3029,=1.6126,=2.0456,=2.4387,=1.7143,=0.5064,=1.0410,=1.4185,=1.7063,=1.9729,=2.3917,=0.0281,=0.8705,=0.0124,=0.0164,=0.0221,=0.0257,=0.0352,=0.0253,=0.1294,=0.0297,=1232
="000968",300周期,2010-05-28,,,=-0.0976,=9.4986,=0.6120,=6.1174,=7.8172,=9.1332,=10.2896,=13.3562,=0.9494,=0.4066,=0.7021,=0.8484,=0.9989,=1.1731,=1.5550,=1.5648,=0.8804,=0.8459,=1.0834,=1.2644,=1.4998,=1.8297,=0.0357,=0.4668,=0.0230,=0.0319,=0.0360,=0.0470,=0.0569,=0.0243,=0.0922,=0.0244,=100
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0129,=8708.8000,=-0.0797,=9.5055,=0.6012,=5.7712,=7.9406,=9.0972,=10.2891,=13.0207,=1.0414,=0.3854,=0.7256,=0.9442,=1.0795,=1.2097,=1.5098,=1.7281,=0.7935,=0.9123,=1.1608,=1.4405,=1.7362,=2.4187,=0.0352,=0.3805,=0.0247,=0.0321,=0.0369,=0.0450,=0.0643,,=0.1044,,=270
="931722",国新港股通央企红利,2023-09-13,=-0.0035,=1321.2942,=0.0011,=9.5517,=0.8208,=5.5040,=6.7107,=7.7765,=9.4695,=10.8173,=0.8671,=0.6686,=0.6213,=0.7385,=0.8257,=0.9084,=1.0298,=0.5950,=0.7724,=0.3100,=0.3830,=0.4775,=0.6096,=0.6918,=0.0532,=0.0811,=0.0469,=0.0570,=0.0617,=0.0687,=0.0823,,=0.0875,,=368
="H30356",800价值,2014-06-09,=0.0019,=6279.6504,=-0.0552,=9.6138,=0.6789,=6.4024,=7.7047,=9.0571,=9.9426,=13.4784,=0.9507,=0.4430,=0.7030,=0.8638,=0.9851,=1.1666,=1.6287,=1.0718,=0.7826,=0.5868,=0.7405,=0.8848,=1.0824,=1.3738,=0.0392,=0.5402,=0.0239,=0.0336,=0.0386,=0.0475,=0.0589,=0.0232,=0.0908,=0.0237,=32
="000925",基本面50,2009-02-26,=-0.0006,=4266.9929,=-0.0761,=9.7822,=0.6891,=6.2635,=7.9688,=9.1570,=10.0957,=12.7955,=1.0172,=0.4264,=0.7306,=0.9013,=1.0496,=1.1921,=1.5728,=1.0785,=0.7423,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0377,=0.5146,=0.0256,=0.0338,=0.0376,=0.0468,=0.0563,=0.0227,=0.0882,=0.0241,=4558
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0113,=12062.9800,=-0.0608,=9.7990,=0.7588,=6.0524,=7.9535,=8.6836,=10.0571,=15.8114,=1.0225,=0.5421,=0.6924,=0.9016,=1.0086,=1.1579,=1.7191,=1.3751,=0.7493,=0.8066,=1.0033,=1.0955,=1.4384,=2.0876,=0.0348,=0.2776,=0.0200,=0.0332,=0.0383,=0.0444,=0.0600,,=0.1053,,=93
="932422",A500红利低波,2025-04-09,=0.0005,=3030.6444,=-0.0233,=9.8092,=0.2222,=9.0426,=9.7860,=10.0418,=10.2243,=10.5846,=0.9637,=0.0825,=0.8811,=1.0076,=1.0395,=1.0557,=1.0978,=1.3554,=0.4571,=1.2431,=1.2955,=1.4043,=1.4672,=1.5336,=0.0429,=0.7619,=0.0388,=0.0403,=0.0414,=0.0433,=0.0466,=0.0241,=0.0948,,=365
="932153",港股通价值策略,2025-04-30,=0.0070,=1119.0320,=0.0643,=9.8241,=0.2829,=8.1696,=9.5242,=10.0939,=10.3755,=10.9237,=0.8232,=0.2336,=0.7012,=0.8172,=0.8770,=0.9010,=0.9365,=0.9985,=0.2928,=0.8168,=0.9596,=1.0279,=1.0628,=1.1126,=0.0431,=0.5921,=0.0397,=0.0413,=0.0427,=0.0450,=0.0538,,=0.0812,,=14
