指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q2),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q2),关注度
="931248",油气资源,2023-06-12,=0.0147,=1130.8237,=0.2376,=13.3723,=0.8049,=8.9017,=10.2586,=11.3833,=13.3234,=19.0700,=1.3799,=0.8203,=1.0292,=1.1532,=1.2284,=1.3705,=1.8318,=0.7603,=0.8716,=0.4486,=0.5201,=0.5955,=0.6870,=0.9774,=0.0374,=0.1656,=0.0285,=0.0388,=0.0457,=0.0496,=0.0548,=0.0623,=0.0906,=0.0516,=57
="932087",集成电路,2023-03-29,=-0.0044,=1397.4552,=0.2339,=82.5587,=0.1236,=46.1239,=99.5639,=132.1215,=151.9577,=195.7770,=7.5598,=0.8379,=3.1405,=3.9470,=5.2038,=7.3082,=11.4486,=11.6889,=0.7575,=5.8347,=7.6678,=9.1515,=12.0558,=18.6728,=0.0017,=0.4358,=0.0010,=0.0014,=0.0018,=0.0022,=0.0029,=0.0589,=0.0481,=0.0198,=58
="000858",500信息,2013-11-06,=-0.0017,=12944.7600,=0.2283,=86.9174,=0.7535,=25.3805,=43.9766,=64.2459,=90.8890,=209.3531,=6.0162,=0.9678,=2.1626,=2.9041,=3.3886,=3.9447,=8.5146,=6.3911,=0.9757,=1.1229,=1.9074,=2.6874,=3.6734,=9.1355,=0.0033,=0.0387,=0.0022,=0.0045,=0.0059,=0.0072,=0.0110,=0.0403,=0.0505,=0.0256,=354
="000998",中证TMT,2011-11-08,=-0.0028,=3597.6177,=0.2234,=37.5448,=0.5824,=18.9989,=27.6163,=34.6638,=43.3060,=58.6698,=4.3118,=0.8673,=1.9674,=2.4618,=3.2923,=4.0417,=5.6742,=3.0383,=0.9526,=1.2505,=1.8092,=2.1803,=2.6552,=3.9991,=0.0119,=0.5878,=0.0048,=0.0068,=0.0093,=0.0185,=0.0284,=0.0650,=0.0900,=0.0493,=566
="399389",国证通信,2011-12-02,=-0.0060,=10186.2300,=0.2214,=30.5706,=0.3862,=15.1336,=21.7733,=46.1836,=65.1875,=153.7967,=2.7917,=0.6966,=1.3245,=1.8461,=2.4674,=3.0308,=3.8815,=2.6660,=0.9662,=0.9743,=1.4589,=1.6825,=1.8999,=3.2843,=0.0201,=0.6224,=0.0026,=0.0050,=0.0071,=0.0294,=0.0420,=0.0553,=0.0855,=0.0549,=62
="931271",通信设备主题,2012-12-21,=-0.0034,=4402.1023,=0.2197,=66.2935,=0.7262,=25.8971,=33.2333,=36.4641,=79.2363,=113.3155,=9.7837,=0.8832,=2.2261,=2.9098,=3.6195,=8.2205,=14.2344,=6.2892,=0.8658,=1.5689,=2.0600,=2.6002,=5.7067,=9.3619,=0.0037,=0.1383,=0.0022,=0.0044,=0.0081,=0.0099,=0.0129,=0.0994,=0.1175,=0.0626,=15
="980080",成长100,2012-12-28,,,=0.2163,=60.0390,=0.7336,=39.4731,=45.3470,=50.3467,=64.1375,=83.5146,=6.5531,=0.7065,=3.0437,=3.6763,=5.7560,=6.9001,=9.2690,=3.5570,=0.6749,=2.0191,=2.4217,=3.1513,=4.4723,=5.8594,=0.0038,=0.1174,=0.0025,=0.0048,=0.0056,=0.0069,=0.0087,=0.1077,=0.1452,=0.0594,=280
="931165",新兴科技100,2019-04-25,=-0.0003,=10345.4133,=0.2157,=39.8147,=0.7861,=17.0055,=23.4873,=29.8687,=40.2875,=67.3989,=9.0443,=0.9418,=3.5721,=4.3441,=5.5188,=7.6688,=13.6689,=8.3556,=0.9440,=3.0368,=3.6601,=4.8704,=6.4979,=12.4159,=0.0070,=0.2240,=0.0047,=0.0067,=0.0091,=0.0149,=0.0264,=0.1525,=0.1919,=0.0958,=522
="931866",中证机床,2022-05-09,=0.0074,=2178.3848,=0.2148,=50.8331,=0.7461,=28.6086,=37.0137,=40.9379,=56.6843,=85.2007,=6.1149,=0.8862,=2.8302,=3.7701,=4.3548,=5.2380,=9.1263,=4.7405,=0.8414,=2.4023,=3.1620,=3.4453,=4.4405,=7.3925,=0.0067,=0.2335,=0.0043,=0.0066,=0.0077,=0.0096,=0.0146,=0.0788,=0.1022,=0.0544,=167
="000936",中证电信,2009-07-03,=-0.0047,=12068.4070,=0.2141,=28.2147,=0.5585,=14.1836,=20.2178,=26.5947,=41.2993,=123.1725,=2.6811,=0.7053,=1.2149,=1.7612,=2.3413,=2.7951,=3.6232,=2.6001,=0.9695,=0.7463,=1.0366,=1.2770,=1.8405,=3.0800,=0.0216,=0.5973,=0.0019,=0.0063,=0.0097,=0.0319,=0.0507,=0.0572,=0.0913,=0.0557,=342
="970070",创业板人工智能,2024-07-11,=-0.0047,=7192.8100,=0.2131,=50.6572,=0.0345,=48.3861,=70.3923,=80.7246,=93.6080,=119.1606,=10.3504,=0.8027,=3.3467,=5.1450,=6.6159,=10.3300,=15.2749,=8.0730,=0.6130,=3.4016,=4.9986,=6.3351,=9.2765,=12.0918,=0.0042,=0.4291,=0.0027,=0.0035,=0.0051,=0.0065,=0.0096,=0.1387,=0.1206,=0.0470,=248
="931380",科技50,2019-11-25,=-0.0038,=3825.1550,=0.2107,=41.3552,=0.3936,=22.4426,=31.3554,=46.1928,=56.4877,=71.9143,=5.6139,=0.5262,=2.7627,=3.8819,=5.5142,=7.3369,=9.9144,=4.8543,=0.5973,=2.1802,=3.0804,=4.2132,=5.6439,=7.7525,=0.0094,=0.7415,=0.0035,=0.0051,=0.0076,=0.0104,=0.0163,=0.0675,=0.0951,=0.0452,=949
="930792",HK银行,2016-04-22,=-0.0079,=5324.4826,=0.2056,=7.2846,=0.9066,=3.2659,=4.4645,=5.8967,=6.8533,=9.5632,=0.6991,=0.6683,=0.3905,=0.4964,=0.6240,=0.8005,=1.0771,=2.7046,=0.9736,=1.0519,=1.5167,=1.8842,=2.4478,=3.1066,=0.0431,=0.0369,=0.0355,=0.0498,=0.0562,=0.0743,=0.1045,,=0.0901,=0.0459,=764
="931494",消费电子,2020-06-12,=-0.0032,=6100.8269,=0.1995,=48.6540,=0.7139,=20.2625,=32.2268,=38.8128,=52.3699,=77.9188,=5.7341,=0.9351,=2.1307,=2.8233,=3.5570,=5.1297,=7.9404,=2.7079,=0.8503,=1.3000,=1.6508,=2.0042,=2.6303,=3.9249,=0.0063,=0.2609,=0.0040,=0.0058,=0.0082,=0.0109,=0.0138,=0.0590,=0.0807,=0.0373,=232
="000993",全指信息,2011-08-02,=-0.0042,=10176.4300,=0.1991,=54.1420,=0.5507,=27.3163,=42.0292,=52.3604,=68.2638,=96.2351,=6.3192,=0.9662,=2.5265,=3.2907,=4.0171,=4.7036,=8.9424,=3.7714,=0.8895,=1.8009,=2.3376,=2.8253,=3.4663,=5.3826,=0.0056,=0.3384,=0.0039,=0.0053,=0.0064,=0.0084,=0.0117,=0.0622,=0.0751,=0.0332,=4104
="000688",科创50,2020-07-23,=-0.0040,=1611.1700,=0.1986,=140.1035,=0.8073,=35.5957,=42.6959,=72.2559,=138.8374,=263.7183,=7.5934,=0.8908,=2.9443,=4.2507,=4.9127,=6.8677,=10.5365,=9.6636,=0.7925,=3.1319,=4.6071,=5.6291,=9.7532,=13.6380,=0.0023,=0.0377,=0.0016,=0.0030,=0.0045,=0.0071,=0.0110,=0.0354,=0.0347,=0.0153,=8301
="000935",中证信息,2009-07-03,=-0.0049,=7689,=0.1980,=54.1080,=0.7688,=22.3783,=36.3294,=44.9610,=55.3834,=87.4284,=6.3300,=0.9658,=2.5910,=3.3282,=4.0443,=4.8792,=8.9117,=3.6880,=0.8524,=1.7187,=2.2023,=2.7270,=3.5206,=5.2392,=0.0058,=0.1818,=0.0042,=0.0059,=0.0072,=0.0094,=0.0127,=0.0609,=0.0833,=0.0345,=1126
="H30198",油气产业,2013-07-15,=0.0141,=2522.5818,=0.1976,=13.7514,=0.4764,=7.8064,=10.9023,=14.2132,=25.3572,=104.2111,=1.4938,=0.9668,=0.6580,=0.8185,=1.1523,=1.2704,=1.8532,=0.7969,=0.9694,=0.2505,=0.3230,=0.4841,=0.5962,=0.9554,=0.0343,=0.1965,=0.0103,=0.0346,=0.0426,=0.0469,=0.0704,=0.0677,=0.0868,=0.0494,=123
="399610",TMT50,2010-11-08,=-0.0046,=11454.1800,=0.1954,=37.3757,=0.4691,=21.0331,=30.1605,=38.0535,=46.3041,=64.7172,=5.9846,=0.9312,=2.4071,=3.2240,=4.0368,=5.2213,=8.4969,=3.1942,=0.6434,=1.5843,=2.0120,=2.7294,=3.6796,=4.6782,=0.0077,=0.4468,=0.0046,=0.0061,=0.0080,=0.0121,=0.0161,=0.0881,=0.1080,=0.0497,=524
="930850",智能制造,2016-07-20,=-0.0013,=5715.4174,=0.1939,=49.2028,=0.7444,=23.4329,=32.7480,=41.8387,=50.3996,=78.5602,=5.7572,=0.9416,=2.5370,=3.5229,=4.1745,=5.0973,=7.7199,=3.3509,=0.7287,=1.5919,=2.3568,=2.7988,=3.5759,=5.3954,=0.0068,=0.3449,=0.0050,=0.0062,=0.0077,=0.0101,=0.0146,=0.0625,=0.0857,=0.0387,=365
="000994",全指电信,2011-08-02,=-0.0049,=13284.9175,=0.1927,=28.6183,=0.3957,=17.6024,=21.7761,=33.6081,=52.5075,=109.2407,=2.7466,=0.6311,=1.3865,=1.8410,=2.5292,=3.0215,=3.7766,=2.6060,=0.9625,=0.9155,=1.2459,=1.5507,=1.9046,=3.1271,=0.0210,=0.6195,=0.0022,=0.0055,=0.0084,=0.0296,=0.0398,=0.0579,=0.0895,=0.0556,=235
="931579",东证优势成长,2020-11-09,=0.0069,=9060.8078,=0.1872,=25.0686,=0.6292,=7.9327,=14.3406,=19.3060,=30.3910,=61.0103,=5.4524,=0.7098,=0.9149,=2.6225,=3.4589,=5.9243,=9.3390,=3.9146,=0.8521,=1.1828,=2.0644,=2.4150,=3.6861,=6.0793,=0.0136,=0.4289,=0.0040,=0.0072,=0.0149,=0.0285,=0.0527,=0.1274,=0.1983,=0.0660,=157
="000915",300信息,2007-07-02,=-0.0063,=3855.2314,=0.1860,=47.3016,=0.7617,=20.6178,=34.5626,=39.8266,=48.3468,=75.5831,=6.4584,=0.9419,=2.7398,=3.5399,=4.3489,=5.5939,=9.0762,=3.1760,=0.4897,=1.6744,=2.1697,=3.2005,=4.0540,=4.9963,=0.0068,=0.3355,=0.0049,=0.0061,=0.0076,=0.0100,=0.0144,=0.0690,=0.0971,=0.0383,=22
="980030",消费电子,2015-02-17,=-0.0062,=8615.1600,=0.1857,=38.9738,=0.4885,=18.6467,=31.8558,=39.2409,=47.8239,=65.6114,=4.1938,=0.7731,=2.0026,=2.6008,=3.0331,=4.2835,=6.3059,=2.1756,=0.7370,=1.1413,=1.4012,=1.5859,=2.3732,=3.4515,=0.0070,=0.2918,=0.0040,=0.0066,=0.0082,=0.0110,=0.0143,=0.0529,=0.0648,=0.0332,=388
="399296",创成长,2019-01-23,=0.0003,=7374.0400,=0.1832,=33.7052,=0.2622,=22.4911,=30.9917,=43.3162,=63.7068,=104.6935,=7.4955,=0.5796,=3.9463,=4.9552,=7.1019,=10.6535,=14.9802,=4.7456,=0.3543,=2.5417,=3.4802,=5.8139,=11.8813,=17.3385,=0.0083,=0.7167,=0.0016,=0.0028,=0.0063,=0.0105,=0.0200,=0.1410,=0.2040,=0.0851,=1085
="CN5075",国证信创,2015-02-16,,,=0.1770,=70.1315,=0.3792,=39.3034,=50.0719,=78.2854,=124.3213,=152.0158,=7.6447,=0.8278,=3.0386,=3.5838,=5.2977,=7.4790,=10.9595,=5.8560,=0.8369,=2.8415,=3.7118,=4.4632,=5.6896,=8.6847,=0.0027,=0.1284,=0.0018,=0.0030,=0.0057,=0.0078,=0.0108,=0.0739,=0.0598,=0.0281,=32
="931071",人工智能,2018-11-21,=-0.0029,=2663.8730,=0.1759,=49.1323,=0.5094,=30.9003,=39.8487,=48.8459,=57.4020,=77.4016,=8.2223,=0.9049,=2.9559,=3.9101,=4.7644,=5.9722,=11.5305,=4.9257,=0.8936,=2.2000,=2.8090,=3.2272,=4.1478,=9.3591,=0.0062,=0.4746,=0.0041,=0.0054,=0.0063,=0.0086,=0.0135,=0.0993,=0.1450,=0.0648,=1381
="000986",全指能源,2011-08-02,=-0.0026,=2737.1400,=0.1726,=14.3355,=0.5882,=6.8032,=9.9968,=13.3515,=18.8225,=75.0146,=1.4587,=0.9402,=0.7554,=0.9688,=1.1794,=1.3214,=1.7977,=0.8870,=0.9621,=0.3323,=0.4459,=0.5658,=0.7318,=1.0524,=0.0369,=0.2531,=0.0098,=0.0349,=0.0439,=0.0544,=0.0769,=0.0593,=0.0918,=0.0507,=612
="000928",中证能源,2009-07-03,=-0.0022,=3450.8000,=0.1710,=13.8352,=0.5660,=6.9612,=9.7906,=13.1486,=18.9259,=68.9647,=1.4558,=0.9365,=0.7281,=0.9359,=1.1564,=1.3046,=1.8006,=0.8718,=0.9621,=0.3162,=0.4106,=0.5298,=0.7127,=1.0383,=0.0381,=0.2490,=0.0106,=0.0366,=0.0464,=0.0557,=0.0717,=0.0607,=0.0960,=0.0525,=1294
="HSHK35",恒生香港35,2003-01-20,=0.0053,=3334.2100,=0.1681,=14.9360,=0.5613,=9.7413,=12.2188,=14.4831,=17.6563,=47.6465,=1.3317,=0.9854,=0.7649,=0.9601,=1.1023,=1.2390,=1.3663,=3.4931,=0.9310,=2.1814,=2.5966,=2.9116,=3.1986,=3.7366,=0.0362,=0.2896,=0.0206,=0.0332,=0.0388,=0.0462,=0.0628,,=0.0737,=0.0380,=115
="399285",物联网50,2020-02-18,=-0.0018,=7376.0300,=0.1677,=35.3932,=0.6623,=21.8675,=26.4829,=31.8915,=38.8463,=48.9860,=5.2649,=0.7649,=2.6765,=3.4181,=4.0613,=5.3506,=6.9158,=3.3503,=0.8841,=1.7407,=2.0253,=2.4738,=3.1505,=4.3982,=0.0125,=0.5570,=0.0076,=0.0096,=0.0121,=0.0147,=0.0214,=0.0846,=0.1364,=0.0709,=95
="931250",港股通创新药,2012-07-20,=0.0208,=1174.1078,=0.1676,=34.5187,=0.3613,=21.4435,=32.6153,=36.4800,=43.9444,=63.0533,=3.7240,=0.7404,=1.5232,=1.8475,=2.3736,=3.8353,=4.5255,=6.0732,=0.6937,=1.4727,=1.7790,=2.3665,=6.5260,=7.7209,=0.0080,=0.2802,=0.0059,=0.0076,=0.0133,=0.0162,=0.0196,=0.0728,=0.1071,=0.0564,=138
