指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="HSHDYI",恒生高股息率指数,2012-12-10,=-0.0099,=1187.3600,=-0.0691,=7.0387,=0.6036,=3.6777,=4.8612,=6.6084,=7.8179,=10.6953,=0.6460,=0.4968,=0.4041,=0.5046,=0.6481,=0.9078,=1.1746,=1.0228,=0.4391,=0.5013,=0.7008,=1.0649,=1.5005,=1.9871,=0.0578,=0.3911,=0.0423,=0.0526,=0.0604,=0.0808,=0.1102,,,,=913
="000818",细分金融,2012-04-11,,,=-0.1215,=7.1319,=0.3103,=5.2356,=6.4974,=7.6839,=8.4810,=10.9951,=0.7276,=0.2332,=0.5930,=0.7010,=0.8867,=1.0928,=1.4303,=2.1593,=0.7009,=1.2689,=1.6354,=1.9893,=2.2623,=2.9111,=0.0406,=0.6741,=0.0239,=0.0331,=0.0375,=0.0471,=0.0625,=0.0231,=0.0956,=0.0246,=7
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0054,=2444.3500,=-0.0135,=7.1994,=0.7923,=3.8979,=4.9496,=5.9056,=7.2412,=8.4533,=0.6424,=0.6915,=0.4277,=0.5172,=0.5791,=0.6848,=0.8197,=1.1203,=0.7941,=0.5333,=0.6968,=0.8778,=1.1241,=1.3442,=0.0559,=0.1686,=0.0482,=0.0565,=0.0673,=0.0840,=0.1067,,,,=494
="H30270",红利价值,2013-12-19,=-0.0154,=8922.6071,=-0.0640,=7.2105,=0.6460,=4.4543,=5.4340,=6.7668,=8.7092,=13.0955,=0.7265,=0.3901,=0.5256,=0.6489,=0.7634,=1.2450,=1.7317,=1.4613,=0.9353,=0.5854,=0.8126,=1.0004,=1.2986,=1.6637,=0.0460,=0.4240,=0.0269,=0.0419,=0.0506,=0.0631,=0.0726,=0.0235,=0.0936,=0.0240,=195
="931157",SHS红利成长LV,2019-04-25,=-0.0157,=6770.0508,=-0.0918,=7.3296,=0.5736,=4.1261,=5.5957,=6.9238,=8.3335,=11.5318,=0.7220,=0.3069,=0.5154,=0.6264,=0.8072,=0.9238,=1.5888,=1.5752,=0.9460,=0.5018,=0.7114,=1.0393,=1.4144,=1.6968,=0.0498,=0.5879,=0.0259,=0.0418,=0.0482,=0.0558,=0.0761,,=0.0964,,=339
="930914",港股通高股息,2016-11-25,=-0.0050,=4708.2630,=-0.0431,=7.3387,=0.7169,=3.4280,=4.4216,=5.9312,=7.8272,=11.1979,=0.7071,=0.5975,=0.3979,=0.5024,=0.6165,=0.8521,=1.1764,=1.1628,=0.7381,=0.5144,=0.7046,=0.9232,=1.2571,=2.2126,=0.0548,=0.1928,=0.0387,=0.0550,=0.0659,=0.0866,=0.1194,,=0.0918,,=717
="932596",港股通红利低波,2016-02-04,,,=-0.0056,=7.3416,=0,=7.3416,=7.8067,=8.0398,=8.2766,=8.5745,=0.6775,=0.1070,=0.6528,=0.6976,=0.7302,=0.7593,=0.7956,=1.2670,=0.1230,=1.2161,=1.2816,=1.3268,=1.3605,=1.4099,=0.0534,=0.6310,=0.0473,=0.0494,=0.0527,=0.0550,=0.0579,,=0.0894,,=93
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0134,=4580.7300,=-0.0137,=7.3762,=0.6967,=4.2457,=4.7365,=5.8018,=7.8672,=9.0746,=0.6903,=0.6623,=0.4429,=0.4993,=0.5847,=0.7380,=0.8283,=1.1292,=0.9709,=0.6036,=0.6749,=0.8779,=1.0389,=1.2314,=0.0629,=0.3086,=0.0497,=0.0609,=0.0727,=0.0879,=0.0947,,,,=85
="931130",红利成长低波,2018-12-04,,,=-0.0793,=7.3865,=0.4216,=4.4465,=5.5796,=7.8144,=8.7175,=11.5512,=0.7364,=0.3206,=0.5279,=0.6249,=0.8998,=1.0297,=1.5803,=2.5223,=0.9689,=0.3109,=0.8147,=1.3205,=1.9208,=2.6815,=0.0426,=0.5112,=0.0246,=0.0322,=0.0424,=0.0533,=0.0639,=0.0231,=0.0934,=0.0229,=146
="930992",沪港深红利低波,2017-06-28,,,=-0.0722,=7.4018,=0.7523,=4.0130,=5.1769,=5.9022,=7.7673,=8.5109,=0.6909,=0.7322,=0.4277,=0.5377,=0.5911,=0.7261,=0.7950,=1.0950,=0.7131,=0.4496,=0.6007,=0.8603,=1.1848,=1.3912,=0.0536,=0.1712,=0.0478,=0.0542,=0.0717,=0.0767,=0.0949,,=0.0878,,=49
="000914",300金融,2007-07-02,=-0.0232,=5734.5400,=-0.1464,=7.4309,=0.3465,=5.2769,=6.6022,=7.8389,=8.6017,=11.3863,=0.7225,=0.2221,=0.5962,=0.7048,=0.9071,=1.1328,=1.4919,=2.0249,=0.7276,=1.1210,=1.4310,=1.8124,=2.0952,=2.7052,=0.0403,=0.6358,=0.0235,=0.0340,=0.0376,=0.0467,=0.0618,=0.0223,=0.0897,=0.0236,=343
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0192,=3604.4900,=0.0027,=7.5164,=0.7377,=4.9972,=5.5521,=6.1806,=7.7538,=8.5526,=0.7208,=0.7049,=0.5264,=0.5927,=0.6342,=0.7572,=0.8375,=0.8933,=0.8150,=0.5404,=0.5947,=0.6690,=0.8687,=1.0234,=0.0508,=0.1405,=0.0450,=0.0523,=0.0703,=0.0775,=0.0871,,=0.0956,,=115
="000029",180价值,2009-01-09,=-0.0215,=3826.4000,=-0.1407,=7.5805,=0.3931,=5.6894,=6.9075,=7.8829,=8.5069,=10.8138,=0.7484,=0.0651,=0.6666,=0.8030,=0.8598,=1.0653,=1.4433,=1.0235,=0.6877,=0.6198,=0.7825,=0.9448,=1.0703,=1.4032,=0.0440,=0.5657,=0.0290,=0.0389,=0.0429,=0.0522,=0.0634,=0.0228,=0.0896,=0.0243,=557
="H50040",上红低波,2014-03-21,=-0.0108,=10067.9645,=-0.0870,=7.6333,=0.6551,=4.6938,=5.9512,=7.0961,=9.6645,=14.3118,=0.7650,=0.3424,=0.5647,=0.6911,=0.8335,=1.3609,=1.8756,=1.4873,=0.8966,=0.6380,=0.8684,=1.2019,=1.4030,=1.6845,=0.0466,=0.5019,=0.0230,=0.0391,=0.0465,=0.0588,=0.0718,=0.0234,=0.0936,=0.0244,=362
="H30269",红利低波,2013-12-19,=-0.0073,=10152.0928,=-0.0968,=7.6476,=0.6741,=4.5638,=5.5488,=6.8857,=9.4786,=14.4342,=0.7747,=0.4232,=0.5386,=0.6570,=0.8008,=1.3872,=1.9670,=1.4780,=0.8694,=0.6111,=0.8850,=1.0980,=1.4166,=1.6703,=0.0473,=0.4607,=0.0246,=0.0406,=0.0503,=0.0605,=0.0732,=0.0236,=0.0946,=0.0236,=4436
="000934",中证金融,2009-07-03,=-0.0245,=5388.1000,=-0.1405,=7.7188,=0.3634,=5.7083,=6.8944,=8.0903,=8.8714,=11.5527,=0.7331,=0.2225,=0.6117,=0.7181,=0.9132,=1.1485,=1.5017,=2.0343,=0.7450,=1.1467,=1.4503,=1.8025,=2.0831,=2.6696,=0.0392,=0.6316,=0.0232,=0.0331,=0.0366,=0.0445,=0.0593,=0.0220,=0.0873,=0.0231,=1151
="000922",中证红利,2008-05-26,=-0.0217,=5085.7304,=-0.0760,=7.7895,=0.5488,=5.1762,=6.0245,=7.6580,=8.6158,=11.2156,=0.7536,=0.2991,=0.5911,=0.7110,=0.8502,=1.1086,=1.4999,=1.1518,=0.7037,=0.6332,=0.7726,=1.0442,=1.2311,=1.7101,=0.0464,=0.4780,=0.0309,=0.0399,=0.0471,=0.0596,=0.0693,=0.0233,=0.0895,=0.0228,=20135
="000992",全指金融,2011-08-02,=-0.0241,=5163.3400,=-0.1377,=7.8820,=0.3725,=5.9310,=7.1022,=8.2734,=9.0288,=11.6339,=0.7349,=0.2196,=0.6188,=0.7234,=0.9213,=1.1607,=1.5107,=2.0315,=0.7491,=1.1568,=1.4432,=1.8067,=2.0800,=2.6668,=0.0387,=0.6391,=0.0229,=0.0327,=0.0359,=0.0437,=0.0581,=0.0217,=0.0846,=0.0227,=2701
="931446",东证红利低波,2020-04-21,=-0.0122,=3121.5305,=-0.0933,=7.8966,=0.6571,=5.1478,=6.1795,=7.1517,=8.5361,=11.0216,=0.7582,=0.4757,=0.5884,=0.6956,=0.7652,=0.8713,=1.2481,=1.4089,=0.9028,=0.5909,=0.7551,=0.8895,=1.3270,=1.5979,=0.0451,=0.3587,=0.0325,=0.0416,=0.0486,=0.0565,=0.0651,=0.0224,=0.0895,=0.0240,=852
="000151",上国红利,2012-07-20,=-0.0254,=1461.9900,=-0.0430,=7.9465,=0.8191,=4.5075,=5.3657,=6.9528,=7.7790,=10.0345,=0.6974,=0.3272,=0.5268,=0.6189,=0.7528,=0.9661,=1.3272,=0.9820,=0.2913,=0.6026,=0.8953,=1.0825,=1.3107,=1.6854,=0.0470,=0.3630,=0.0346,=0.0446,=0.0513,=0.0650,=0.0754,=0.0218,=0.0803,=0.0258,=223
="000015",红利指数,2005-01-04,=-0.0221,=2894.9000,=-0.0470,=7.9553,=0.7689,=4.6646,=5.5108,=7.0887,=8.0537,=10.4439,=0.7577,=0.4730,=0.5525,=0.6398,=0.7658,=1.0179,=1.3875,=1.3389,=0.7985,=0.7277,=0.8913,=1.1387,=1.3407,=1.6890,=0.0449,=0.3028,=0.0330,=0.0425,=0.0514,=0.0644,=0.0757,=0.0233,=0.0885,=0.0212,=14205
="399373",大盘价值,2010-01-04,=-0.0144,=7366.2000,=-0.1409,=7.9703,=0.3593,=5.4746,=6.8623,=8.3519,=9.1146,=11.9914,=0.8073,=0.2081,=0.6410,=0.8033,=0.9430,=1.1408,=1.5001,=1.0706,=0.7099,=0.5920,=0.7817,=0.9285,=1.1432,=1.4541,=0.0461,=0.6605,=0.0275,=0.0366,=0.0427,=0.0526,=0.0641,=0.0236,=0.0939,=0.0248,=329
="000821",300红利,2012-07-20,=-0.0143,=6070.4737,=-0.0902,=7.9918,=0.6564,=4.9998,=6.1944,=7.5620,=8.4656,=10.9286,=0.7788,=0.3008,=0.5725,=0.7140,=0.8674,=1.0796,=1.4919,=1.2701,=0.7515,=0.6098,=0.7993,=1.0658,=1.3215,=1.6963,=0.0477,=0.5117,=0.0319,=0.0421,=0.0472,=0.0563,=0.0673,=0.0235,=0.0916,=0.0239,=999
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0126,=3749.0900,=-0.0663,=8.1117,=0.4078,=4.8859,=6.8728,=8.8599,=11.6895,=16.1208,=0.7677,=0.2937,=0.5567,=0.7305,=0.8661,=1.1667,=1.3660,=0.8727,=0.3241,=0.5555,=0.7802,=0.9859,=1.3582,=1.5178,=0.0617,=0.7352,=0.0276,=0.0360,=0.0529,=0.0664,=0.1028,,=0.0951,,=34
="000824",国企红利,2012-07-20,=-0.0182,=1976.6546,=-0.0681,=8.1675,=0.7450,=4.8847,=5.9406,=7.3386,=8.4421,=10.7823,=0.7839,=0.4129,=0.5610,=0.6880,=0.8262,=1.0592,=1.4469,=1.1776,=0.7112,=0.5370,=0.7016,=0.9867,=1.2552,=1.6834,=0.0464,=0.4409,=0.0328,=0.0418,=0.0481,=0.0583,=0.0694,=0.0232,=0.0892,=0.0226,=943
="931644",800红利,2024-03-15,,,=-0.0451,=8.1748,=0.4483,=6.4729,=7.3401,=8.3725,=9.0511,=9.4757,=0.7879,=0.2704,=0.7001,=0.7714,=0.8597,=0.9070,=0.9431,=1.1448,=0.5064,=0.8423,=0.9266,=1.1406,=1.2941,=1.3602,=0.0473,=0.5027,=0.0416,=0.0431,=0.0472,=0.0579,=0.0662,=0.0236,=0.0906,=0.0231,=31
="000063",上证周期,2010-02-03,=-0.0223,=3443.3200,=-0.1514,=8.1811,=0.3700,=5.4761,=7.1362,=8.6054,=9.4385,=12.4946,=0.8459,=0.2221,=0.6668,=0.8368,=0.9589,=1.1068,=1.4831,=1.4093,=0.7585,=0.8113,=1.0636,=1.2496,=1.4477,=1.7571,=0.0404,=0.5974,=0.0252,=0.0350,=0.0386,=0.0518,=0.0626,=0.0245,=0.0975,=0.0256,=205
="930955",红利低波100,2017-05-26,=-0.0139,=10608.8661,=-0.1003,=8.2516,=0.7260,=5.0805,=6.0736,=7.4284,=8.6131,=11.5013,=0.8123,=0.4583,=0.5792,=0.6662,=0.8278,=0.9895,=1.3722,=1.3967,=0.8371,=0.5888,=0.7785,=0.9909,=1.3598,=1.7525,=0.0479,=0.5363,=0.0270,=0.0430,=0.0471,=0.0561,=0.0683,=0.0234,=0.0928,=0.0257,=2231
="930740",300红利LV,2018-12-04,=-0.0105,=6520.5426,=-0.0905,=8.2670,=0.7357,=5.4153,=6.8319,=7.5252,=8.6941,=9.6903,=0.7972,=0.2862,=0.6159,=0.7730,=0.8571,=0.9457,=1.0604,=1.4458,=0.7739,=0.6725,=0.8571,=1.0788,=1.5016,=1.9253,=0.0470,=0.5915,=0.0370,=0.0418,=0.0452,=0.0513,=0.0622,=0.0239,=0.0932,=0.0223,=622
="000919",300价值,2008-01-21,=-0.0157,=4771.1153,=-0.1029,=8.3670,=0.4586,=5.9577,=7.3283,=8.4469,=9.2438,=12.2376,=0.8311,=0.1652,=0.6917,=0.8496,=0.9383,=1.1480,=1.5388,=1.0399,=0.7050,=0.6314,=0.7861,=0.9060,=1.1066,=1.3421,=0.0435,=0.6518,=0.0265,=0.0360,=0.0406,=0.0490,=0.0609,=0.0228,=0.0921,=0.0242,=4324
="931848",800红利低波,2024-05-21,=-0.0135,=2947.0113,=-0.0690,=8.3911,=0.2377,=7.4155,=8.2309,=9.0807,=9.4737,=9.7854,=0.8142,=0.0727,=0.7315,=0.8586,=0.9195,=0.9701,=1.0024,=1.5425,=0.9823,=1.1714,=1.2345,=1.3489,=1.3836,=1.6456,=0.0448,=0.6169,=0.0399,=0.0412,=0.0437,=0.0519,=0.0594,=0.0237,=0.0929,=0.0230,=150
="000825",央企红利,2012-07-20,=-0.0207,=3108.1877,=-0.1000,=8.4790,=0.8105,=4.7369,=6.0940,=7.3096,=8.4261,=10.5687,=0.8135,=0.4627,=0.5507,=0.6915,=0.8582,=0.9983,=1.3929,=1.1282,=0.6061,=0.6009,=0.8548,=1.0671,=1.2189,=1.7357,=0.0453,=0.3988,=0.0330,=0.0421,=0.0473,=0.0555,=0.0713,=0.0224,=0.0902,=0.0228,=352
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0227,=7743.8700,=-0.1816,=8.5188,=0.3737,=5.7712,=7.9406,=9.0740,=10.2891,=13.0207,=0.9281,=0.1722,=0.7256,=0.9442,=1.0794,=1.2097,=1.5098,=1.5415,=0.6141,=0.9123,=1.1574,=1.4240,=1.7362,=2.4187,=0.0390,=0.6263,=0.0247,=0.0321,=0.0369,=0.0450,=0.0643,,=0.1051,,=269
="399805",互联金融,2015-02-10,=-0.0516,=2805.5800,=-0.2711,=8.7240,=0.0911,=7.5943,=9.7128,=11.4083,=13.1628,=16.5816,=0.9095,=0.0869,=0.7644,=1.0418,=1.4082,=1.7222,=2.0317,=1.6773,=0.6180,=1.1667,=1.4082,=1.6147,=1.7935,=2.2636,=0.0374,=0.9217,=0.0145,=0.0183,=0.0234,=0.0334,=0.0507,=0.0238,=0.0940,=0.0248,=327
="932305",智选高股息,2024-09-30,=-0.0150,=10692.1364,=-0.0419,=8.8392,=0.6196,=7.0143,=7.4936,=8.3522,=9.4503,=10.9391,=0.9776,=0.3445,=0.8750,=0.9238,=1.0514,=1.0843,=1.1675,=0.4878,=0,=0.4878,=0.7261,=0.7791,=1.2735,=1.3342,=0.0642,=0.4880,=0.0457,=0.0594,=0.0644,=0.0686,=0.0723,=0.0253,=0.1000,=0.0324,=327
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0195,=10759.7300,=-0.1623,=8.8734,=0.5851,=6.0524,=7.9207,=8.6644,=10.0571,=15.8114,=0.9255,=0.2659,=0.6924,=0.8979,=1.0076,=1.1579,=1.7191,=1.2458,=0.6867,=0.8066,=1.0006,=1.0915,=1.4384,=2.0876,=0.0382,=0.4844,=0.0200,=0.0332,=0.0385,=0.0445,=0.0600,,=0.1052,,=93
="931479",证券保险,2020-05-06,=-0.0410,=899.1899,=-0.1538,=8.8886,=0.0188,=8.4973,=11.8006,=13.4557,=15.5132,=21.1012,=1.1952,=0.1811,=1.0296,=1.2170,=1.3755,=1.5647,=2.2844,=1.6205,=0.6452,=1.0318,=1.2727,=1.4608,=1.7894,=2.2879,=0.0301,=0.8813,=0.0162,=0.0225,=0.0250,=0.0288,=0.0357,=0.0256,=0.1317,=0.0302,=37
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0194,=7460.8400,=-0.1630,=8.9050,=0.5903,=6.0524,=7.9332,=8.6755,=10.0791,=15.8114,=0.9283,=0.2722,=0.6924,=0.8981,=1.0088,=1.1595,=1.7191,=1.2493,=0.6855,=0.8066,=1.0012,=1.0915,=1.4420,=2.0876,=0.0380,=0.4793,=0.0200,=0.0331,=0.0384,=0.0445,=0.0600,,=0.1052,,=4751
="000968",300周期,2010-05-28,,,=-0.1065,=8.9076,=0.4368,=6.1174,=7.8172,=9.1497,=10.2896,=13.3562,=0.8829,=0.2522,=0.7021,=0.8484,=1.0023,=1.1784,=1.5550,=1.4675,=0.7787,=0.8459,=1.0834,=1.2650,=1.4960,=1.8297,=0.0379,=0.6366,=0.0230,=0.0317,=0.0359,=0.0470,=0.0569,=0.0243,=0.0922,=0.0244,=99
="931722",国新港股通央企红利,2023-09-13,=-0.0152,=1249.4548,=-0.0513,=8.9138,=0.7394,=5.5040,=6.7027,=7.7038,=9.4620,=10.8173,=0.8092,=0.4553,=0.6213,=0.7355,=0.8257,=0.9092,=1.0298,=0.5553,=0.6296,=0.3100,=0.3816,=0.4719,=0.6109,=0.6918,=0.0570,=0.1845,=0.0469,=0.0572,=0.0619,=0.0689,=0.0823,,=0.0875,,=357
="H30356",800价值,2014-06-09,=-0.0178,=5989.3187,=-0.0989,=8.9777,=0.4635,=6.4024,=7.6969,=9.0513,=9.9495,=13.4784,=0.8796,=0.2307,=0.7030,=0.8630,=0.9866,=1.1706,=1.6287,=1.0009,=0.7294,=0.5868,=0.7389,=0.8836,=1.0831,=1.3738,=0.0419,=0.6790,=0.0239,=0.0336,=0.0385,=0.0475,=0.0589,=0.0232,=0.0908,=0.0237,=32
="H30035",300非银,2012-12-21,=-0.0413,=9180.7905,=-0.1768,=8.9874,=0.0062,=8.6966,=12.8987,=15.1675,=19.3628,=26.3489,=1.2072,=0.1063,=1.0544,=1.3091,=1.6205,=2.0481,=2.4387,=1.6264,=0.4384,=1.0410,=1.4185,=1.7140,=1.9729,=2.3917,=0.0296,=0.9234,=0.0124,=0.0164,=0.0221,=0.0255,=0.0352,=0.0253,=0.1294,=0.0297,=1215
="000925",基本面50,2009-02-26,=-0.0172,=3966.5669,=-0.1411,=9.0498,=0.4747,=6.2635,=7.9688,=9.1257,=10.0957,=12.7955,=0.9328,=0.2596,=0.7306,=0.9013,=1.0537,=1.1921,=1.5728,=0.9977,=0.5814,=0.6037,=0.7864,=0.9668,=1.1046,=1.4866,=0.0406,=0.6625,=0.0256,=0.0338,=0.0374,=0.0468,=0.0563,=0.0227,=0.0882,=0.0241,=4555
="932422",A500红利低波,2025-04-09,=-0.0106,=2800.7782,=-0.0974,=9.0950,=0,=9.0950,=9.8315,=10.0701,=10.2293,=10.5846,=0.8847,=0,=0.8847,=1.0164,=1.0408,=1.0562,=1.0978,=1.2567,=0.0102,=1.2431,=1.2972,=1.4158,=1.4708,=1.5336,=0.0463,=1,=0.0388,=0.0403,=0.0411,=0.0429,=0.0463,=0.0241,=0.0948,,=340
