指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="H30270",红利价值,2013-12-19,=-0.0177,=8827.3256,=-0.0740,=7.1131,=0.6215,=4.4543,=5.4380,=6.7711,=8.7041,=13.0955,=0.7167,=0.3655,=0.5256,=0.6490,=0.7631,=1.2437,=1.7317,=1.4416,=0.9271,=0.5854,=0.8133,=1.0004,=1.2989,=1.6637,=0.0467,=0.4349,=0.0269,=0.0419,=0.0506,=0.0631,=0.0726,=0.0235,=0.0936,=0.0240,=196
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0179,=4507.5900,=-0.0294,=7.1924,=0.6592,=4.2457,=4.7365,=5.8033,=7.8672,=9.0746,=0.6733,=0.6565,=0.4429,=0.4993,=0.5850,=0.7380,=0.8283,=1.1013,=0.9155,=0.6036,=0.6749,=0.8781,=1.0402,=1.2314,=0.0645,=0.3620,=0.0497,=0.0609,=0.0726,=0.0879,=0.0947,,,,=86
="932596",港股通红利低波,2016-02-04,,,=-0.0127,=7.2034,=0,=7.2034,=7.7993,=8.0341,=8.2721,=8.5745,=0.6647,=0.0794,=0.6528,=0.6961,=0.7289,=0.7575,=0.7956,=1.2432,=0.0847,=1.2161,=1.2815,=1.3265,=1.3602,=1.4099,=0.0545,=0.7196,=0.0473,=0.0494,=0.0527,=0.0550,=0.0579,,=0.0894,,=95
="930914",港股通高股息,2016-11-25,=-0.0172,=4629.6329,=-0.0584,=7.2076,=0.6833,=3.4280,=4.4216,=5.9337,=7.8272,=11.1979,=0.6945,=0.5762,=0.3979,=0.5024,=0.6176,=0.8521,=1.1764,=1.1420,=0.7261,=0.5144,=0.7046,=0.9233,=1.2571,=2.2126,=0.0558,=0.2252,=0.0387,=0.0550,=0.0659,=0.0866,=0.1194,,=0.0918,,=719
="931157",SHS红利成长LV,2019-04-25,=-0.0180,=6707.1010,=-0.1005,=7.2202,=0.5515,=4.1261,=5.5957,=6.9308,=8.3335,=11.5318,=0.7114,=0.2977,=0.5154,=0.6264,=0.8071,=0.9238,=1.5888,=1.5517,=0.9279,=0.5018,=0.7114,=1.0394,=1.4151,=1.6968,=0.0505,=0.6159,=0.0259,=0.0418,=0.0482,=0.0558,=0.0761,,=0.0964,,=340
="930992",沪港深红利低波,2017-06-28,,,=-0.0792,=7.2825,=0.7409,=4.0130,=5.1769,=5.9069,=7.7673,=8.5109,=0.6804,=0.7209,=0.4277,=0.5377,=0.5912,=0.7261,=0.7950,=1.0773,=0.7091,=0.4496,=0.6007,=0.8622,=1.1848,=1.3912,=0.0545,=0.2145,=0.0478,=0.0542,=0.0716,=0.0767,=0.0949,,=0.0878,,=50
="931130",红利成长低波,2018-12-04,,,=-0.0842,=7.2969,=0.4081,=4.4465,=5.5810,=7.8091,=8.7167,=11.5512,=0.7275,=0.3164,=0.5279,=0.6251,=0.8997,=1.0285,=1.5803,=2.4917,=0.9504,=0.3109,=0.8147,=1.3206,=1.9215,=2.6815,=0.0432,=0.5483,=0.0246,=0.0322,=0.0424,=0.0533,=0.0639,=0.0231,=0.0934,=0.0229,=146
="000914",300金融,2007-07-02,=-0.0155,=5713.3100,=-0.1495,=7.3709,=0.3332,=5.2769,=6.6022,=7.8391,=8.6017,=11.3863,=0.7167,=0.2177,=0.5962,=0.7048,=0.9062,=1.1314,=1.4919,=2.0086,=0.7068,=1.1210,=1.4310,=1.8122,=2.0952,=2.7052,=0.0407,=0.6515,=0.0235,=0.0340,=0.0376,=0.0467,=0.0618,=0.0223,=0.0897,=0.0236,=343
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0147,=3586.7100,=-0.0023,=7.4054,=0.7196,=4.9972,=5.5521,=6.1884,=7.7538,=8.5526,=0.7102,=0.6951,=0.5264,=0.5927,=0.6342,=0.7572,=0.8375,=0.8801,=0.8084,=0.5404,=0.5947,=0.6690,=0.8695,=1.0234,=0.0516,=0.1671,=0.0450,=0.0523,=0.0702,=0.0775,=0.0871,,=0.0956,,=115
="000029",180价值,2009-01-09,=-0.0190,=3795.1100,=-0.1478,=7.4945,=0.3571,=5.6894,=6.9075,=7.8816,=8.5069,=10.8138,=0.7399,=0.0379,=0.6666,=0.8030,=0.8596,=1.0653,=1.4433,=1.0119,=0.6553,=0.6198,=0.7825,=0.9447,=1.0703,=1.4032,=0.0445,=0.5955,=0.0290,=0.0389,=0.0429,=0.0522,=0.0634,=0.0228,=0.0896,=0.0243,=557
="H50040",上红低波,2014-03-21,=-0.0192,=9962.1705,=-0.0966,=7.5345,=0.6338,=4.6938,=5.9512,=7.0978,=9.6645,=14.3118,=0.7551,=0.3377,=0.5647,=0.6911,=0.8334,=1.3609,=1.8756,=1.4680,=0.8713,=0.6380,=0.8684,=1.2015,=1.4032,=1.6845,=0.0472,=0.5229,=0.0230,=0.0391,=0.0465,=0.0588,=0.0718,=0.0234,=0.0936,=0.0244,=363
="H30269",红利低波,2013-12-19,=-0.0209,=9991.0282,=-0.1111,=7.5431,=0.6647,=4.5638,=5.5488,=6.8904,=9.4786,=14.4342,=0.7650,=0.4099,=0.5386,=0.6570,=0.8005,=1.3872,=1.9670,=1.4578,=0.8462,=0.6111,=0.8850,=1.0973,=1.4162,=1.6703,=0.0479,=0.4713,=0.0246,=0.0406,=0.0503,=0.0605,=0.0732,=0.0236,=0.0946,=0.0236,=4462
="000934",中证金融,2009-07-03,=-0.0144,=5366.8700,=-0.1439,=7.6572,=0.3530,=5.7083,=6.8944,=8.0941,=8.8714,=11.5527,=0.7273,=0.2161,=0.6117,=0.7181,=0.9123,=1.1475,=1.5017,=2.0181,=0.7245,=1.1467,=1.4503,=1.8023,=2.0831,=2.6696,=0.0395,=0.6449,=0.0232,=0.0331,=0.0366,=0.0445,=0.0593,=0.0220,=0.0873,=0.0231,=1151
="000922",中证红利,2008-05-26,=-0.0192,=5022.4598,=-0.0875,=7.6849,=0.5080,=5.1762,=6.0245,=7.6566,=8.6158,=11.2156,=0.7436,=0.2763,=0.5911,=0.7110,=0.8497,=1.1086,=1.4999,=1.1363,=0.6713,=0.6332,=0.7726,=1.0440,=1.2311,=1.7101,=0.0470,=0.4957,=0.0309,=0.0399,=0.0471,=0.0596,=0.0693,=0.0233,=0.0895,=0.0228,=20167
="000992",全指金融,2011-08-02,=-0.0133,=5142.6800,=-0.1412,=7.8193,=0.3629,=5.9310,=7.1022,=8.2740,=9.0288,=11.6339,=0.7292,=0.2144,=0.6188,=0.7234,=0.9208,=1.1603,=1.5107,=2.0153,=0.7348,=1.1568,=1.4432,=1.8064,=2.0800,=2.6668,=0.0390,=0.6553,=0.0229,=0.0327,=0.0359,=0.0437,=0.0581,=0.0217,=0.0846,=0.0227,=2701
="931446",东证红利低波,2020-04-21,=-0.0190,=3084.7819,=-0.1040,=7.8232,=0.6446,=5.1478,=6.1827,=7.1537,=8.5349,=11.0216,=0.7520,=0.4580,=0.5884,=0.6963,=0.7652,=0.8708,=1.2481,=1.3958,=0.8913,=0.5909,=0.7552,=0.8899,=1.3273,=1.5979,=0.0455,=0.3718,=0.0325,=0.0416,=0.0486,=0.0564,=0.0651,=0.0224,=0.0895,=0.0240,=856
="000015",红利指数,2005-01-04,=-0.0235,=2855.4900,=-0.0600,=7.8339,=0.7221,=4.6646,=5.5108,=7.0875,=8.0537,=10.4439,=0.7462,=0.4458,=0.5525,=0.6398,=0.7656,=1.0179,=1.3875,=1.3185,=0.7720,=0.7277,=0.8913,=1.1390,=1.3408,=1.6890,=0.0455,=0.3320,=0.0330,=0.0426,=0.0514,=0.0644,=0.0757,=0.0233,=0.0885,=0.0212,=14215
="000151",上国红利,2012-07-20,=-0.0243,=1440.5000,=-0.0571,=7.8437,=0.8070,=4.5075,=5.3657,=6.9554,=7.7820,=10.0345,=0.6885,=0.3105,=0.5268,=0.6189,=0.7524,=0.9661,=1.3272,=0.9693,=0.2812,=0.6026,=0.8953,=1.0806,=1.3107,=1.6854,=0.0477,=0.4140,=0.0346,=0.0446,=0.0513,=0.0650,=0.0754,=0.0218,=0.0803,=0.0258,=224
="399373",大盘价值,2010-01-04,=-0.0185,=7284.5000,=-0.1504,=7.8777,=0.3386,=5.4746,=6.8623,=8.3474,=9.1146,=11.9914,=0.7987,=0.1889,=0.6410,=0.8033,=0.9428,=1.1408,=1.5001,=1.0581,=0.6973,=0.5920,=0.7817,=0.9283,=1.1432,=1.4541,=0.0466,=0.6870,=0.0275,=0.0366,=0.0427,=0.0526,=0.0641,=0.0236,=0.0939,=0.0248,=331
="000821",300红利,2012-07-20,=-0.0227,=5967.9031,=-0.1056,=7.8785,=0.6144,=4.9998,=6.1944,=7.5603,=8.4656,=10.9286,=0.7686,=0.2907,=0.5725,=0.7140,=0.8665,=1.0796,=1.4919,=1.2521,=0.7369,=0.6098,=0.7993,=1.0656,=1.3215,=1.6963,=0.0483,=0.5332,=0.0319,=0.0421,=0.0473,=0.0563,=0.0673,=0.0235,=0.0916,=0.0239,=999
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0260,=3669.4200,=-0.0862,=7.9165,=0.3646,=4.8859,=6.8728,=8.8342,=11.6696,=16.1208,=0.7492,=0.2504,=0.5567,=0.7305,=0.8657,=1.1658,=1.3660,=0.8517,=0.3102,=0.5555,=0.7802,=0.9852,=1.3580,=1.5178,=0.0632,=0.7545,=0.0276,=0.0360,=0.0530,=0.0664,=0.1028,,=0.0951,,=34
="000824",国企红利,2012-07-20,=-0.0215,=1945.3343,=-0.0829,=8.0510,=0.7146,=4.8847,=5.9406,=7.3385,=8.4421,=10.7823,=0.7729,=0.3971,=0.5610,=0.6880,=0.8253,=1.0592,=1.4469,=1.1608,=0.6854,=0.5370,=0.7016,=0.9865,=1.2552,=1.6834,=0.0471,=0.4643,=0.0328,=0.0418,=0.0481,=0.0583,=0.0694,=0.0232,=0.0892,=0.0226,=944
="931644",800红利,2024-03-15,,,=-0.0586,=8.0602,=0.3888,=6.4729,=7.3443,=8.3669,=9.0505,=9.4757,=0.7776,=0.2351,=0.7001,=0.7715,=0.8597,=0.9069,=0.9431,=1.1288,=0.4828,=0.8423,=0.9270,=1.1406,=1.2938,=1.3602,=0.0480,=0.5154,=0.0416,=0.0431,=0.0472,=0.0579,=0.0662,=0.0236,=0.0906,=0.0231,=31
="000063",上证周期,2010-02-03,=-0.0152,=3437.6500,=-0.1528,=8.1129,=0.3456,=5.4761,=7.1362,=8.6065,=9.4385,=12.4946,=0.8388,=0.2037,=0.6668,=0.8368,=0.9583,=1.1068,=1.4831,=1.3975,=0.7468,=0.8113,=1.0636,=1.2494,=1.4477,=1.7571,=0.0408,=0.6140,=0.0252,=0.0350,=0.0386,=0.0518,=0.0626,=0.0245,=0.0975,=0.0256,=205
="930955",红利低波100,2017-05-26,=-0.0181,=10558.9209,=-0.1045,=8.1726,=0.7090,=5.0805,=6.0736,=7.4285,=8.6131,=11.5013,=0.8055,=0.4447,=0.5792,=0.6662,=0.8277,=0.9895,=1.3722,=1.3833,=0.8255,=0.5888,=0.7785,=0.9909,=1.3614,=1.7525,=0.0484,=0.5508,=0.0270,=0.0430,=0.0471,=0.0561,=0.0683,=0.0234,=0.0928,=0.0257,=2249
="930740",300红利LV,2018-12-04,=-0.0178,=6467.7301,=-0.0978,=8.1924,=0.7300,=5.4153,=6.8319,=7.5269,=8.6827,=9.6903,=0.7909,=0.2630,=0.6159,=0.7730,=0.8570,=0.9457,=1.0604,=1.4327,=0.7730,=0.6725,=0.8573,=1.0790,=1.5005,=1.9253,=0.0474,=0.6121,=0.0370,=0.0418,=0.0453,=0.0513,=0.0622,=0.0239,=0.0932,=0.0223,=624
="000919",300价值,2008-01-21,=-0.0121,=4755.7800,=-0.1058,=8.2877,=0.4338,=5.9577,=7.3283,=8.4460,=9.2438,=12.2376,=0.8239,=0.1460,=0.6917,=0.8491,=0.9379,=1.1480,=1.5388,=1.0300,=0.7010,=0.6314,=0.7861,=0.9060,=1.1066,=1.3421,=0.0439,=0.6680,=0.0265,=0.0360,=0.0407,=0.0490,=0.0609,=0.0228,=0.0921,=0.0242,=4326
="931848",800红利低波,2024-05-21,=-0.0192,=2924.3743,=-0.0761,=8.3167,=0.2211,=7.4155,=8.2309,=9.0775,=9.4737,=9.7854,=0.8080,=0.0646,=0.7315,=0.8579,=0.9191,=0.9701,=1.0024,=1.5288,=0.9589,=1.1714,=1.2345,=1.3495,=1.3838,=1.6456,=0.0452,=0.6712,=0.0399,=0.0412,=0.0437,=0.0519,=0.0594,=0.0237,=0.0929,=0.0230,=151
="000825",央企红利,2012-07-20,=-0.0168,=3068.8798,=-0.1113,=8.3593,=0.7872,=4.7369,=6.0940,=7.3072,=8.4280,=10.5687,=0.8020,=0.4458,=0.5507,=0.6915,=0.8573,=0.9983,=1.3929,=1.1123,=0.5687,=0.6009,=0.8548,=1.0680,=1.2189,=1.7357,=0.0459,=0.4359,=0.0330,=0.0421,=0.0473,=0.0555,=0.0713,=0.0224,=0.0902,=0.0228,=357
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0066,=7828.8900,=-0.1726,=8.5218,=0.3732,=5.7712,=7.9406,=9.0795,=10.2891,=13.0207,=0.9284,=0.1728,=0.7256,=0.9442,=1.0795,=1.2097,=1.5098,=1.5420,=0.6146,=0.9123,=1.1577,=1.4271,=1.7362,=2.4187,=0.0389,=0.6264,=0.0247,=0.0321,=0.0369,=0.0450,=0.0643,,=0.1051,,=269
="399805",互联金融,2015-02-10,=0.0135,=2804.1300,=-0.2714,=8.6949,=0.0887,=7.5943,=9.7073,=11.3985,=13.1628,=16.5816,=0.9064,=0.0858,=0.7644,=1.0410,=1.4064,=1.7213,=2.0317,=1.6717,=0.6058,=1.1667,=1.4082,=1.6145,=1.7935,=2.2636,=0.0375,=0.9237,=0.0145,=0.0183,=0.0234,=0.0334,=0.0507,=0.0238,=0.0940,=0.0248,=328
="932305",智选高股息,2024-09-30,=-0.0205,=10611.7965,=-0.0491,=8.7074,=0.6000,=7.0143,=7.4936,=8.3533,=9.4503,=10.9391,=0.9761,=0.3405,=0.8750,=0.9238,=1.0514,=1.0843,=1.1675,=0.4805,=0,=0.4805,=0.7256,=0.7784,=1.2735,=1.3342,=0.0651,=0.5429,=0.0457,=0.0594,=0.0644,=0.0686,=0.0723,=0.0253,=0.1000,=0.0324,=331
="931722",国新港股通央企红利,2023-09-13,=-0.0196,=1227.3472,=-0.0697,=8.7590,=0.6905,=5.5040,=6.7027,=7.7075,=9.4620,=10.8173,=0.7952,=0.3971,=0.6213,=0.7355,=0.8253,=0.9092,=1.0298,=0.5456,=0.6029,=0.3100,=0.3816,=0.4722,=0.6109,=0.6918,=0.0580,=0.2628,=0.0469,=0.0572,=0.0618,=0.0689,=0.0823,,=0.0875,,=358
="000968",300周期,2010-05-28,,,=-0.1212,=8.8195,=0.4177,=6.1174,=7.8172,=9.1478,=10.2896,=13.3562,=0.8742,=0.2412,=0.7021,=0.8484,=1.0017,=1.1784,=1.5550,=1.4529,=0.7625,=0.8459,=1.0834,=1.2644,=1.4960,=1.8297,=0.0383,=0.6458,=0.0230,=0.0317,=0.0359,=0.0470,=0.0569,=0.0243,=0.0922,=0.0244,=99
="H30356",800价值,2014-06-09,=-0.0126,=5964.8967,=-0.1025,=8.8970,=0.4314,=6.4024,=7.6980,=9.0512,=9.9484,=13.4784,=0.8724,=0.2209,=0.7030,=0.8631,=0.9863,=1.1704,=1.6287,=0.9919,=0.7235,=0.5868,=0.7393,=0.8836,=1.0829,=1.3738,=0.0423,=0.6897,=0.0239,=0.0336,=0.0386,=0.0475,=0.0589,=0.0232,=0.0908,=0.0237,=33
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0066,=10897.1100,=-0.1516,=8.8997,=0.5911,=6.0524,=7.9267,=8.6682,=10.0571,=15.8114,=0.9278,=0.2716,=0.6924,=0.8988,=1.0078,=1.1579,=1.7191,=1.2487,=0.6864,=0.8066,=1.0009,=1.0917,=1.4384,=2.0876,=0.0381,=0.4812,=0.0200,=0.0332,=0.0385,=0.0445,=0.0600,,=0.1052,,=93
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0062,=7558.3000,=-0.1521,=8.9371,=0.5973,=6.0524,=7.9405,=8.6773,=10.0793,=15.8114,=0.9313,=0.2785,=0.6924,=0.8988,=1.0090,=1.1595,=1.7191,=1.2531,=0.6869,=0.8066,=1.0015,=1.0919,=1.4423,=2.0876,=0.0379,=0.4723,=0.0200,=0.0331,=0.0384,=0.0445,=0.0600,,=0.1052,,=4754
="931479",证券保险,2020-05-06,=-0.0037,=913.5414,=-0.1403,=8.9823,=0.0228,=8.4973,=11.8002,=13.4551,=15.5106,=21.1012,=1.2078,=0.1936,=1.0296,=1.2170,=1.3753,=1.5644,=2.2844,=1.6376,=0.6524,=1.0318,=1.2734,=1.4609,=1.7891,=2.2879,=0.0298,=0.8634,=0.0162,=0.0225,=0.0250,=0.0288,=0.0357,=0.0256,=0.1317,=0.0302,=40
="980081",价值100,2012-12-28,,,=-0.0493,=9.0063,=0.5432,=7.7317,=8.3470,=8.7130,=10.0799,=11.5920,=0.9725,=0.5000,=0.8413,=0.8850,=0.9725,=1.1280,=1.3448,=1.0743,=0.7919,=0.7580,=0.8069,=0.9439,=1.0808,=1.2118,=0.0529,=0.7351,=0.0420,=0.0451,=0.0495,=0.0550,=0.0599,=0.0275,=0.0995,=0.0251,=434
="000925",基本面50,2009-02-26,=-0.0140,=3948.5440,=-0.1450,=9.0233,=0.4631,=6.2635,=7.9688,=9.1329,=10.0957,=12.7955,=0.9310,=0.2540,=0.7306,=0.9013,=1.0535,=1.1921,=1.5728,=0.9948,=0.5765,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0407,=0.6643,=0.0256,=0.0338,=0.0375,=0.0468,=0.0563,=0.0227,=0.0882,=0.0241,=4556
="932422",A500红利低波,2025-04-09,=-0.0167,=2795.5607,=-0.0991,=9.0425,=0,=9.0425,=9.8232,=10.0679,=10.2293,=10.5846,=0.8811,=0,=0.8811,=1.0162,=1.0408,=1.0562,=1.0978,=1.2495,=0.0034,=1.2431,=1.2961,=1.4124,=1.4708,=1.5336,=0.0466,=1,=0.0388,=0.0403,=0.0411,=0.0429,=0.0466,=0.0241,=0.0948,,=347
